term,estimate,std.error,statistic,p.value,coef.type,sample_label,sample_label_es,n_participants,boot_id,model_type,model_label,formula,term_label,tipo_termino,is_significant
macro_archetype_5G4_HomoEconomicus:z_MEANING,0.6185815842405687,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_REDUCED,M2 reducido: interacciones teóricas,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + macro_archetype_5:(z_STIMULATION +      z_PHYSIOLOGICAL + z_FINANCIAL + z_AUTONOMY + z_MEANING) +      (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Significado,Interacción,FALSE
Knowledge|Considering,-1.1005816977636569,NA,NA,NA,intercept,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Knowledge|Considering,Umbral de etapa,FALSE
Considering|Done,0.5350752398436466,NA,NA,NA,intercept,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Considering|Done,Umbral de etapa,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer,0.1202773028206001,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,FALSE
macro_archetype_5G3_Fearful_Careful,-0.050114676821410624,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful,Arquetipo,FALSE
macro_archetype_5G4_HomoEconomicus,0.04392275444135465,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus,Arquetipo,FALSE
z_FINANCIAL,0.5846365103462703,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Seguridad financiera,Dimensión,FALSE
z_SECURITY,-0.16340885844596878,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Seguridad,Dimensión,FALSE
z_COMPETENCE,-0.2097409166129271,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Competencia,Dimensión,FALSE
z_AUTONOMY,-0.0214188641106951,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Autonomía,Dimensión,FALSE
z_PHYSIOLOGICAL,0.4396696161470334,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Materialidad,Dimensión,FALSE
z_RELATEDNESS,-0.7077782401974757,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Vinculación,Dimensión,FALSE
z_STIMULATION,0.3416556471655159,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Estímulo,Dimensión,FALSE
z_POPULARITY,0.993431144889098,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Popularidad,Dimensión,FALSE
z_MEANING,0.08671187766297168,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Dimensión: Significado,Dimensión,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_FINANCIAL,0.672978474153297,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Seguridad financiera,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_FINANCIAL,-0.9545704165789952,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Seguridad financiera,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_FINANCIAL,-0.9821882203370486,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Seguridad financiera,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_SECURITY,3.347956508542024,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Seguridad,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_SECURITY,-0.04231484011276079,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Seguridad,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_SECURITY,0.31917670752043953,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Seguridad,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_COMPETENCE,-0.6586874935923929,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Competencia,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_COMPETENCE,0.23868036232909287,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Competencia,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_COMPETENCE,-0.2608805685241723,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Competencia,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,3.544504152316434,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Autonomía,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,0.04580884335072259,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Autonomía,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,0.08875866574810155,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Autonomía,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,-1.3363810840236088,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Materialidad,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,0.2020100353086346,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Materialidad,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,-0.041871917042881276,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Materialidad,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_RELATEDNESS,-5.541431858497956,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Vinculación,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_RELATEDNESS,0.5834341582775294,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Vinculación,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_RELATEDNESS,1.198425884078256,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Vinculación,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_STIMULATION,-0.8527484216342572,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Estímulo,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_STIMULATION,1.7083869291574063,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Estímulo,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_STIMULATION,-0.6006171919411843,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Estímulo,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_POPULARITY,-0.4518461278933557,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Popularidad,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_POPULARITY,-1.2412348050907163,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Popularidad,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_POPULARITY,-15.611890571960394,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Popularidad,Interacción,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,0.5215447763133391,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Significado,Interacción,FALSE
macro_archetype_5G3_Fearful_Careful:z_MEANING,0.14752120494150062,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G3 Fearful Careful x Dimensión: Significado,Interacción,FALSE
macro_archetype_5G4_HomoEconomicus:z_MEANING,0.6455376633652659,NA,NA,NA,location,political_bootstrap,bootstrap político,330,44,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),Arquetipo: G4 HomoEconomicus x Dimensión: Significado,Interacción,FALSE
Knowledge|Considering,-1.0474024838507436,NA,NA,NA,intercept,political_bootstrap,bootstrap político,336,45,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),Knowledge|Considering,Umbral de etapa,FALSE
Considering|Done,0.47348055062506633,NA,NA,NA,intercept,political_bootstrap,bootstrap político,336,45,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),Considering|Done,Umbral de etapa,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer,0.055231637020367694,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,FALSE
macro_archetype_5G3_Fearful_Careful,-0.11375225975187428,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),Arquetipo: G3 Fearful Careful,Arquetipo,FALSE
macro_archetype_5G4_HomoEconomicus,-0.13089466093189245,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M0,M0: solo arquetipo,adoption_stage ~ macro_archetype_5 + (1 | participant_id),Arquetipo: G4 HomoEconomicus,Arquetipo,FALSE
Knowledge|Considering,-1.0968960084892974,NA,NA,NA,intercept,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Knowledge|Considering,Umbral de etapa,FALSE
Considering|Done,0.4373222783267946,NA,NA,NA,intercept,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Considering|Done,Umbral de etapa,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer,0.05628908422734701,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,FALSE
macro_archetype_5G3_Fearful_Careful,-0.14549362865122348,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Arquetipo: G3 Fearful Careful,Arquetipo,FALSE
macro_archetype_5G4_HomoEconomicus,-0.14094650732008707,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Arquetipo: G4 HomoEconomicus,Arquetipo,FALSE
z_FINANCIAL,-0.04777099331560139,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Seguridad financiera,Dimensión,FALSE
z_SECURITY,0.027578460632864493,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Seguridad,Dimensión,FALSE
z_COMPETENCE,0.0867466132361812,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Competencia,Dimensión,FALSE
z_AUTONOMY,-0.31383775128534186,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Autonomía,Dimensión,FALSE
z_PHYSIOLOGICAL,0.17127788410583095,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Materialidad,Dimensión,FALSE
z_RELATEDNESS,0.2595475823308174,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Vinculación,Dimensión,FALSE
z_STIMULATION,0.33601134590740156,NA,NA,NA,location,political_bootstrap,bootstrap político,336,45,M1,M1: arquetipo + dimensiones,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),Dimensión: Estímulo,Dimensión,FALSE
