analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
WHY_EUROPE,matrix_32_ext_0_1,7,det_08_trust,0.4228370961643363,0.11449349595452568,0.40623908598088476,20.14,1,0.84,0.52
WHY_EUROPE,matrix_32_ext_0_1,7,det_32_own_significance,0.4203950143879324,0.15385104564975585,0.3865772647395234,20.89,0.98,0.78,0.45
WHY_EUROPE,matrix_32_ext_0_1,7,det_13_technical_fit,0.4132176779177504,0.11705129304517173,0.3812432650423221,21.06,1,0.88,0.42
WHY_EUROPE,matrix_32_ext_0_1,7,det_12_own_competence,0.4119568576397628,0.1250663789901145,0.39833290374112806,20.7,0.97,0.83,0.49
WHY_EUROPE,matrix_32_ext_0_1,7,det_25_agreement,0.39595327489806603,0.1282765065824308,0.3712789723067715,22.17,1,0.76,0.36
WHY_EUROPE,matrix_32_ext_0_1,7,det_26_novelty,0.36724884142357006,0.11603542267747424,0.3413842289426304,23.98,0.98,0.67,0.29
WHY_EUROPE,matrix_32_ext_0_1,7,det_02_credit_score,0.3645031100546245,0.11688332084551308,0.3522719157363449,24.26,0.97,0.68,0.25
WHY_EUROPE,matrix_32_ext_0_1,8,det_28_recognition,0.7153679589193046,0.10134510329827316,0.7304986935842716,4.91,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,8,det_31_approval,0.6985778347819195,0.10193235109155993,0.7160336351494346,5.52,1,1,1
WHY_EUROPE,matrix_32_ext_0_1,8,det_20_coziness,0.6214506210142898,0.16147743099969514,0.6552780268817009,9.69,1,0.97,0.87
WHY_EUROPE,matrix_32_ext_0_1,8,det_19_wellbeing,0.6046537656641146,0.13873616789130971,0.6091942495749633,9.88,1,0.98,0.91
WHY_EUROPE,matrix_32_ext_0_1,8,det_29_trends,0.6025340920285805,0.1227618116869337,0.5970111928999589,9.87,1,1,0.96
WHY_EUROPE,matrix_32_ext_0_1,8,det_24_socialising,0.5934920145896813,0.11619055437210254,0.5945994804257893,10.55,1,1,0.97
WHY_EUROPE,matrix_32_ext_0_1,8,det_30_authority,0.5572211990907328,0.11270653113689956,0.5363979686448854,11.85,1,1,0.94
WHY_EUROPE,matrix_32_ext_0_1,8,det_01_profits,0.5454046498039303,0.17523136543513887,0.5160880391415399,13.92,1,0.95,0.76
WHY_EUROPE,matrix_32_ext_0_1,8,det_06_climate_protection,0.5443963173565045,0.17432895617070718,0.5421466857927812,13.95,1,0.93,0.73
WHY_EUROPE,matrix_32_ext_0_1,8,det_05_frugality,0.5234524204359364,0.17229472734569884,0.4934833441995178,15.35,1,0.95,0.71
WHY_EUROPE,matrix_32_ext_0_1,8,det_15_self_satisfaction,0.5172220570174622,0.14183584203113567,0.5054262552634022,15.08,1,0.96,0.78
WHY_EUROPE,matrix_32_ext_0_1,8,det_07_legal,0.49611106971026697,0.1528939950649817,0.456665196377236,16.08,1,0.94,0.68
WHY_EUROPE,matrix_32_ext_0_1,8,det_16_commitment,0.49515629247216975,0.1380158125323721,0.4866469031112945,16.29,1,0.94,0.7
WHY_EUROPE,matrix_32_ext_0_1,8,det_21_rights_and_duties,0.49135687619278845,0.16186160774286945,0.4748582960539804,16.41,0.99,0.89,0.65
WHY_EUROPE,matrix_32_ext_0_1,8,det_04_added_value,0.4808649712519914,0.14897928221604823,0.45426696180483095,17.2,1,0.93,0.62
WHY_EUROPE,matrix_32_ext_0_1,8,det_23_support,0.47199322200874255,0.13965307795513945,0.42872854676558547,17.6,1,0.94,0.64
WHY_EUROPE,matrix_32_ext_0_1,8,det_14_environmental_concerns,0.47048762806856964,0.15797992566158436,0.4288824884253197,17.69,0.99,0.91,0.56
WHY_EUROPE,matrix_32_ext_0_1,8,det_10_cost_efficiency,0.4572129276015847,0.12330968907790352,0.43985328652763495,18.29,1,0.94,0.62
WHY_EUROPE,matrix_32_ext_0_1,8,det_32_own_significance,0.45326835230014334,0.18198865950952742,0.38328338571556614,19.22,0.99,0.8,0.47
WHY_EUROPE,matrix_32_ext_0_1,8,det_27_fun,0.4446416208202716,0.1388907986684325,0.4158713264711624,19.33,1,0.88,0.55
WHY_EUROPE,matrix_32_ext_0_1,8,det_03_risk_profile,0.444120027778981,0.14001140565366477,0.4108770771315429,19.58,1,0.88,0.55
WHY_EUROPE,matrix_32_ext_0_1,8,det_22_peer_pressure,0.4421138369163698,0.14877443164154147,0.40091853055355336,19.64,1,0.88,0.5
WHY_EUROPE,matrix_32_ext_0_1,8,det_09_safety,0.4390903533704858,0.13059156651290926,0.407424544916583,19.89,1,0.9,0.52
WHY_EUROPE,matrix_32_ext_0_1,8,det_12_own_competence,0.4336452729695008,0.13740853555651703,0.41675255104244935,19.77,0.98,0.86,0.56
WHY_EUROPE,matrix_32_ext_0_1,8,det_18_autonomy,0.4324980800194544,0.16865048610721156,0.3858949198547237,20.57,0.99,0.79,0.48
WHY_EUROPE,matrix_32_ext_0_1,8,det_11_knowledge,0.42762536335922824,0.11433129781056268,0.41397128569324304,19.98,1,0.86,0.52
WHY_EUROPE,matrix_32_ext_0_1,8,det_17_adherence,0.42447995703880076,0.11990467892200614,0.3967359200684557,20.34,1,0.88,0.5
WHY_EUROPE,matrix_32_ext_0_1,8,det_08_trust,0.41955299687117015,0.1257580908320018,0.3957559303345547,20.74,1,0.82,0.5
WHY_EUROPE,matrix_32_ext_0_1,8,det_25_agreement,0.41640048327388857,0.14556541133305753,0.3917549334171936,21.01,1,0.78,0.47
WHY_EUROPE,matrix_32_ext_0_1,8,det_13_technical_fit,0.40527477675787477,0.11151644887264436,0.3767507500467523,21.68,1,0.84,0.45
WHY_EUROPE,matrix_32_ext_0_1,8,det_02_credit_score,0.3858703706444599,0.146296961064873,0.35507176975518373,23.15,0.97,0.71,0.3
WHY_EUROPE,matrix_32_ext_0_1,8,det_26_novelty,0.3822085528533324,0.12554374434627644,0.35699755166110103,22.97,1,0.72,0.37
WHY_EUROPE,matrix_32_pos_0_1,2,det_10_cost_efficiency,0.6005777090069766,0.08832904049929473,0.6063559386155817,5.88,1,1,0.98
WHY_EUROPE,matrix_32_pos_0_1,2,det_15_self_satisfaction,0.5796444420719296,0.09012672049386267,0.5843667056739077,6.74,1,1,0.96
WHY_EUROPE,matrix_32_pos_0_1,2,det_13_technical_fit,0.5443806028807655,0.09861974220886247,0.5651525455709758,8.85,1,0.97,0.88
WHY_EUROPE,matrix_32_pos_0_1,2,det_17_adherence,0.5384452652571136,0.09981114731558235,0.5396729269557305,9.04,1,0.99,0.9
WHY_EUROPE,matrix_32_pos_0_1,2,det_08_trust,0.5236024142754458,0.08887711554492686,0.5255085428896591,9.78,1,1,0.9
WHY_EUROPE,matrix_32_pos_0_1,2,det_03_risk_profile,0.5234500661499871,0.08605228764171192,0.5103654416827049,10.37,1,1,0.95
WHY_EUROPE,matrix_32_pos_0_1,2,det_16_commitment,0.5052210124979424,0.09496349166718038,0.516952492573361,11.14,1,0.98,0.83
WHY_EUROPE,matrix_32_pos_0_1,2,det_19_wellbeing,0.500494385901557,0.10166233809008132,0.4889832657757571,11.93,1,1,0.81
WHY_EUROPE,matrix_32_pos_0_1,2,det_09_safety,0.48155554934367834,0.08989226914662436,0.47495669113536093,13.06,1,1,0.79
WHY_EUROPE,matrix_32_pos_0_1,2,det_07_legal,0.4579632510299086,0.09838016928156065,0.4511805147448698,14.52,1,0.95,0.66
WHY_EUROPE,matrix_32_pos_0_1,2,det_18_autonomy,0.4566115284596607,0.09182533098044056,0.44859893742800394,14.86,1,0.97,0.73
WHY_EUROPE,matrix_32_pos_0_1,2,det_20_coziness,0.449383653275446,0.12230259051850077,0.4362732152212762,15.62,1,0.89,0.66
WHY_EUROPE,matrix_32_pos_0_1,2,det_30_authority,0.44659769634898955,0.1544240844747786,0.45185826435551757,15.03,0.95,0.79,0.63
WHY_EUROPE,matrix_32_pos_0_1,2,det_31_approval,0.4447711434878676,0.22844073788820046,0.4794313204403856,15.32,0.8,0.65,0.57
WHY_EUROPE,matrix_32_pos_0_1,2,det_14_environmental_concerns,0.4310150314712632,0.14479019473205315,0.4336876850952804,16.93,0.94,0.83,0.58
WHY_EUROPE,matrix_32_pos_0_1,2,det_24_socialising,0.43005414797949726,0.21732776035511714,0.4570436131545681,15.84,0.79,0.7,0.58
WHY_EUROPE,matrix_32_pos_0_1,2,det_11_knowledge,0.4298804310952529,0.10292892990984039,0.43639983630908663,16.23,0.99,0.91,0.6
WHY_EUROPE,matrix_32_pos_0_1,2,det_28_recognition,0.42000959305909225,0.18633929734313923,0.4180784043614102,16.88,0.88,0.67,0.52
WHY_EUROPE,matrix_32_pos_0_1,2,det_01_profits,0.4140736256879422,0.11774831193117193,0.42403344445610713,17.66,0.97,0.81,0.56
WHY_EUROPE,matrix_32_pos_0_1,2,det_06_climate_protection,0.39729386888318313,0.18701512393309655,0.3698693205038118,18.66,0.86,0.63,0.45
WHY_EUROPE,matrix_32_pos_0_1,2,det_21_rights_and_duties,0.3943048636169976,0.10243097637755698,0.38433566826828386,19.01,0.95,0.79,0.46
WHY_EUROPE,matrix_32_pos_0_1,2,det_05_frugality,0.3928182260850235,0.11136024257466794,0.37890533864845355,19.23,0.96,0.82,0.45
WHY_EUROPE,matrix_32_pos_0_1,2,det_12_own_competence,0.38134394299870344,0.08568566434315983,0.38210143675395825,20.07,0.97,0.87,0.42
WHY_EUROPE,matrix_32_pos_0_1,2,det_02_credit_score,0.37797627867395867,0.09130473625386135,0.3734906633554765,20.05,0.98,0.82,0.38
WHY_EUROPE,matrix_32_pos_0_1,2,det_23_support,0.3625709650648174,0.15147978396404407,0.3338797530302313,20.43,0.87,0.67,0.37
WHY_EUROPE,matrix_32_pos_0_1,2,det_27_fun,0.3532369574728347,0.13455809780495634,0.35628752512732054,21.22,0.86,0.66,0.39
WHY_EUROPE,matrix_32_pos_0_1,2,det_29_trends,0.34301437134429513,0.15347805552224364,0.3579408402490911,21.45,0.78,0.6,0.36
WHY_EUROPE,matrix_32_pos_0_1,2,det_04_added_value,0.34154612006062957,0.15331334868921723,0.31497940782423783,21.84,0.84,0.55,0.31
WHY_EUROPE,matrix_32_pos_0_1,2,det_32_own_significance,0.3273074886949301,0.11789567127004016,0.30738939475783433,23.1,0.88,0.53,0.26
WHY_EUROPE,matrix_32_pos_0_1,2,det_25_agreement,0.28872865242040224,0.0853101834974209,0.28872247984480337,25.48,0.83,0.44,0.12
WHY_EUROPE,matrix_32_pos_0_1,2,det_26_novelty,0.28741148160446894,0.09994496520276838,0.2798508890099435,25.2,0.83,0.4,0.14
WHY_EUROPE,matrix_32_pos_0_1,2,det_22_peer_pressure,0.25761228242048145,0.11341705285161562,0.24465437872743148,26.58,0.65,0.29,0.15
WHY_EUROPE,matrix_32_pos_0_1,3,det_10_cost_efficiency,0.6217714023959984,0.09142219561396116,0.6424961121625881,5.88,1,1,0.98
WHY_EUROPE,matrix_32_pos_0_1,3,det_06_climate_protection,0.5998254522810611,0.12687209476189987,0.6130134538317191,7.56,1,0.97,0.93
WHY_EUROPE,matrix_32_pos_0_1,3,det_14_environmental_concerns,0.5592993247004858,0.11151723512131231,0.5806010604480877,9.62,1,0.97,0.92
WHY_EUROPE,matrix_32_pos_0_1,3,det_13_technical_fit,0.5486087527445896,0.10055726674622098,0.561776149868852,10.11,1,0.97,0.88
WHY_EUROPE,matrix_32_pos_0_1,3,det_31_approval,0.5479294156999047,0.14552666231281314,0.5464037365811008,11.1,1,0.95,0.8
WHY_EUROPE,matrix_32_pos_0_1,3,det_15_self_satisfaction,0.5394339443650426,0.10049667964959437,0.548640475263962,10.81,1,1,0.94
WHY_EUROPE,matrix_32_pos_0_1,3,det_19_wellbeing,0.5311494846125714,0.1163367695014132,0.5296159182047746,12.31,1,0.97,0.9
WHY_EUROPE,matrix_32_pos_0_1,3,det_24_socialising,0.5274817760393293,0.14560913633949626,0.5373449361773157,12.05,0.99,0.93,0.82
WHY_EUROPE,matrix_32_pos_0_1,3,det_03_risk_profile,0.5168568360715161,0.0919325319659085,0.49708890007331585,12.37,1,0.99,0.92
WHY_EUROPE,matrix_32_pos_0_1,3,det_20_coziness,0.50859247240062,0.12110159234160228,0.49184437029854167,13.72,0.99,0.96,0.84
WHY_EUROPE,matrix_32_pos_0_1,3,det_01_profits,0.5048078463895342,0.10478207985099412,0.5161040234641665,13.63,0.99,0.97,0.83
WHY_EUROPE,matrix_32_pos_0_1,3,det_28_recognition,0.5011912457106679,0.15282118591647328,0.5084739936718838,14.33,0.97,0.92,0.74
WHY_EUROPE,matrix_32_pos_0_1,3,det_17_adherence,0.498311176704547,0.1100115119168545,0.5023858114930947,13.83,0.99,0.97,0.82
WHY_EUROPE,matrix_32_pos_0_1,3,det_04_added_value,0.49300579462365884,0.12504516788163378,0.5083586545626668,14.28,1,0.94,0.76
WHY_EUROPE,matrix_32_pos_0_1,3,det_30_authority,0.49118839379085166,0.13526924609273686,0.5086624161119038,14.45,0.97,0.9,0.76
WHY_EUROPE,matrix_32_pos_0_1,3,det_23_support,0.48686561883824075,0.109396722826439,0.4889050705362116,14.89,1,0.97,0.76
WHY_EUROPE,matrix_32_pos_0_1,3,det_08_trust,0.4807151852762467,0.09325683766269158,0.47499743937138805,15.17,1,0.98,0.8
WHY_EUROPE,matrix_32_pos_0_1,3,det_16_commitment,0.46470960743367307,0.09050594418637942,0.4549255999048393,16.48,1,0.97,0.73
WHY_EUROPE,matrix_32_pos_0_1,3,det_05_frugality,0.45682118506666175,0.09785394649104245,0.4627010712010382,16.85,0.99,0.94,0.69
WHY_EUROPE,matrix_32_pos_0_1,3,det_18_autonomy,0.45231191952601907,0.09043847524521638,0.45449620064172935,17.39,1,0.93,0.7
WHY_EUROPE,matrix_32_pos_0_1,3,det_09_safety,0.44989354832857303,0.09242407706452316,0.4428089948945644,17.91,1,0.96,0.63
WHY_EUROPE,matrix_32_pos_0_1,3,det_07_legal,0.4429317126416848,0.09863256937045779,0.4268795685992461,17.98,1,0.93,0.69
WHY_EUROPE,matrix_32_pos_0_1,3,det_11_knowledge,0.40399359653133493,0.09409273440267739,0.391929213254385,21.33,1,0.91,0.48
WHY_EUROPE,matrix_32_pos_0_1,3,det_29_trends,0.40162725169658076,0.11719037559307696,0.3968828605234941,20.95,0.97,0.78,0.5
WHY_EUROPE,matrix_32_pos_0_1,3,det_21_rights_and_duties,0.40060755643423096,0.10561332099940858,0.3931584903981584,21.17,1,0.8,0.48
WHY_EUROPE,matrix_32_pos_0_1,3,det_27_fun,0.39651270358667623,0.11148181931075878,0.39279515132504933,21.3,0.97,0.79,0.46
WHY_EUROPE,matrix_32_pos_0_1,3,det_02_credit_score,0.3797075096878776,0.09759953889889701,0.38865020745520806,22.49,0.99,0.77,0.43
WHY_EUROPE,matrix_32_pos_0_1,3,det_32_own_significance,0.37530396364925955,0.10601472940877381,0.3649040752967617,22.71,0.95,0.77,0.41
WHY_EUROPE,matrix_32_pos_0_1,3,det_12_own_competence,0.364833044064919,0.08300191743978402,0.3704114466276707,24.13,0.96,0.78,0.31
WHY_EUROPE,matrix_32_pos_0_1,3,det_26_novelty,0.30981220495680295,0.09680610194599433,0.2967109539905447,26.86,0.88,0.46,0.15
WHY_EUROPE,matrix_32_pos_0_1,3,det_25_agreement,0.2964883944812864,0.10465861006493506,0.27979652978430747,27.39,0.87,0.42,0.15
WHY_EUROPE,matrix_32_pos_0_1,3,det_22_peer_pressure,0.2945431421695884,0.11297897767622653,0.2947266418760168,26.95,0.76,0.49,0.21
WHY_EUROPE,matrix_32_pos_0_1,4,det_06_climate_protection,0.6074529920658328,0.120810450670645,0.6164952007559369,8.05,1,1,0.94
WHY_EUROPE,matrix_32_pos_0_1,4,det_19_wellbeing,0.6018319317644217,0.13184009463738933,0.6161573382797307,8.98,1,1,0.92
WHY_EUROPE,matrix_32_pos_0_1,4,det_10_cost_efficiency,0.599204669842027,0.09799763062979232,0.595028736597824,8.27,1,1,0.97
WHY_EUROPE,matrix_32_pos_0_1,4,det_20_coziness,0.5923258203832792,0.1585914709678708,0.5905163199086652,10.14,1,0.99,0.85
WHY_EUROPE,matrix_32_pos_0_1,4,det_31_approval,0.5780987824551389,0.1446602995934958,0.5864015510016612,10.24,1,0.97,0.86
WHY_EUROPE,matrix_32_pos_0_1,4,det_14_environmental_concerns,0.5570704749303567,0.10461996829407669,0.5594490708811375,10.84,1,0.99,0.91
WHY_EUROPE,matrix_32_pos_0_1,4,det_01_profits,0.5470670444231718,0.10739090486294152,0.5419227362790499,11.23,1,1,0.91
WHY_EUROPE,matrix_32_pos_0_1,4,det_04_added_value,0.54453606701069,0.12531149929242547,0.5618139942496283,11.97,1,0.97,0.84
WHY_EUROPE,matrix_32_pos_0_1,4,det_24_socialising,0.5311215835298615,0.14755721331795954,0.5342225273198232,12.71,0.99,0.93,0.84
WHY_EUROPE,matrix_32_pos_0_1,4,det_28_recognition,0.5273715637216159,0.1549641991997818,0.5338411537227186,13.21,0.98,0.95,0.77
WHY_EUROPE,matrix_32_pos_0_1,4,det_21_rights_and_duties,0.5062704141102649,0.1494563241729434,0.5034964732755234,14.7,0.99,0.95,0.66
WHY_EUROPE,matrix_32_pos_0_1,4,det_23_support,0.5043413709243756,0.11852810526218834,0.5171814446525016,14.28,1,0.94,0.82
WHY_EUROPE,matrix_32_pos_0_1,4,det_13_technical_fit,0.5020939432255656,0.11100858468901358,0.5071500813202761,14.29,1,0.98,0.79
WHY_EUROPE,matrix_32_pos_0_1,4,det_03_risk_profile,0.501204758322954,0.0946364752523353,0.4973434310008463,14.38,1,1,0.85
WHY_EUROPE,matrix_32_pos_0_1,4,det_07_legal,0.5011420564102115,0.13405540500301572,0.4977985296595607,14.82,1,0.97,0.71
WHY_EUROPE,matrix_32_pos_0_1,4,det_05_frugality,0.49501207614904924,0.12647097272007163,0.5160862825899442,15.14,1,0.94,0.73
WHY_EUROPE,matrix_32_pos_0_1,4,det_30_authority,0.4775465373999309,0.12697390697506264,0.4717809789157549,16.03,1,0.91,0.72
WHY_EUROPE,matrix_32_pos_0_1,4,det_15_self_satisfaction,0.46906064399421565,0.10814824354353178,0.45253776468106904,16.5,1,0.99,0.67
WHY_EUROPE,matrix_32_pos_0_1,4,det_09_safety,0.46272477456657085,0.10711294314973946,0.4476829256454451,17.3,1,0.94,0.71
WHY_EUROPE,matrix_32_pos_0_1,4,det_17_adherence,0.44972015520152325,0.11844435377831525,0.42412141608509846,18.09,1,0.93,0.59
WHY_EUROPE,matrix_32_pos_0_1,4,det_08_trust,0.4393889524849006,0.1009040260227859,0.4330251018983225,18.7,1,0.92,0.59
WHY_EUROPE,matrix_32_pos_0_1,4,det_16_commitment,0.4284845376776499,0.10562644195707532,0.4014915466353033,19.5,0.99,0.93,0.51
WHY_EUROPE,matrix_32_pos_0_1,4,det_32_own_significance,0.4248805852720679,0.109807207388036,0.42719728371694543,19.6,0.99,0.86,0.55
WHY_EUROPE,matrix_32_pos_0_1,4,det_18_autonomy,0.4216467226947522,0.08751132624574871,0.41422324709422703,19.98,1,0.94,0.55
WHY_EUROPE,matrix_32_pos_0_1,4,det_29_trends,0.41246941890214106,0.13015734178775856,0.4034999186477106,20.43,0.95,0.79,0.51
WHY_EUROPE,matrix_32_pos_0_1,4,det_27_fun,0.40187394323308623,0.10420003781046679,0.40214803577093816,21.35,0.99,0.83,0.5
WHY_EUROPE,matrix_32_pos_0_1,4,det_11_knowledge,0.38814359435413,0.09399860628524122,0.37450399069452356,22.58,0.98,0.82,0.41
WHY_EUROPE,matrix_32_pos_0_1,4,det_12_own_competence,0.37032467220658444,0.10465579806179875,0.36563747698248095,23.73,0.98,0.73,0.34
WHY_EUROPE,matrix_32_pos_0_1,4,det_02_credit_score,0.3620129004370717,0.09654328969957733,0.3548905481718012,24.01,0.99,0.7,0.37
WHY_EUROPE,matrix_32_pos_0_1,4,det_26_novelty,0.340987965215307,0.10438116218827347,0.3250457931797654,25.37,0.97,0.62,0.23
WHY_EUROPE,matrix_32_pos_0_1,4,det_25_agreement,0.33417973358712677,0.10225495728528923,0.3099929878359454,25.89,0.95,0.56,0.25
WHY_EUROPE,matrix_32_pos_0_1,4,det_22_peer_pressure,0.32934010308527234,0.11817427306723609,0.3202286249344496,25.69,0.87,0.6,0.26
WHY_EUROPE,matrix_32_pos_0_1,5,det_20_coziness,0.6642930797280269,0.14622267654251717,0.704009048462231,6.86,1,0.98,0.94
WHY_EUROPE,matrix_32_pos_0_1,5,det_19_wellbeing,0.6547220518035974,0.13718545110046282,0.6796323421365835,7.37,1,1,0.93
WHY_EUROPE,matrix_32_pos_0_1,5,det_21_rights_and_duties,0.5945714311892909,0.14484305235055675,0.6169875697656677,10.29,1,0.97,0.86
WHY_EUROPE,matrix_32_pos_0_1,5,det_31_approval,0.589087886369331,0.14250117369328533,0.5973960919058405,10.52,1,1,0.86
WHY_EUROPE,matrix_32_pos_0_1,5,det_06_climate_protection,0.5881921597093231,0.1314148637646634,0.6065311198751504,10.17,1,0.99,0.91
WHY_EUROPE,matrix_32_pos_0_1,5,det_01_profits,0.5766530888946222,0.12454630501588564,0.5905288838835269,10.64,1,0.99,0.93
WHY_EUROPE,matrix_32_pos_0_1,5,det_07_legal,0.5735587897146043,0.13221217169162022,0.5917235895448061,11.22,1,0.97,0.87
WHY_EUROPE,matrix_32_pos_0_1,5,det_10_cost_efficiency,0.5677972793103082,0.09887184940221368,0.5770244044488089,10.67,1,1,0.96
WHY_EUROPE,matrix_32_pos_0_1,5,det_04_added_value,0.5663616958778782,0.13748610279723442,0.5715932966870058,11.56,1,0.99,0.86
WHY_EUROPE,matrix_32_pos_0_1,5,det_28_recognition,0.553340463368396,0.15855961254596493,0.5631926492073958,12.71,0.98,0.96,0.82
WHY_EUROPE,matrix_32_pos_0_1,5,det_24_socialising,0.5469483556099307,0.14587265636497412,0.5441000343438511,12.77,1,0.95,0.81
WHY_EUROPE,matrix_32_pos_0_1,5,det_14_environmental_concerns,0.5447237262961189,0.10269280583106725,0.5624333625919922,12.28,1,1,0.9
WHY_EUROPE,matrix_32_pos_0_1,5,det_05_frugality,0.5264420603422275,0.13496047155721017,0.530146211931127,14.29,1,0.95,0.8
WHY_EUROPE,matrix_32_pos_0_1,5,det_23_support,0.5198501329834878,0.1206777306442088,0.5189279941236558,14.19,1,0.94,0.84
WHY_EUROPE,matrix_32_pos_0_1,5,det_13_technical_fit,0.4776871280285351,0.1112400549922703,0.4817871711374101,16.54,1,0.96,0.75
WHY_EUROPE,matrix_32_pos_0_1,5,det_09_safety,0.47717102322826715,0.12299330778081768,0.4860521813764751,16.95,1,0.94,0.68
WHY_EUROPE,matrix_32_pos_0_1,5,det_30_authority,0.4727713635506796,0.12745103631059643,0.4661330428403928,16.85,0.99,0.94,0.65
WHY_EUROPE,matrix_32_pos_0_1,5,det_03_risk_profile,0.4569875338409108,0.09818615233600238,0.4488361178362047,18.24,1,0.94,0.69
WHY_EUROPE,matrix_32_pos_0_1,5,det_32_own_significance,0.45174970334293596,0.11785329635314058,0.4445270581429368,18.5,1,0.91,0.6
WHY_EUROPE,matrix_32_pos_0_1,5,det_08_trust,0.4361112260938015,0.10855143010856187,0.4135996216969946,19.3,1,0.92,0.56
WHY_EUROPE,matrix_32_pos_0_1,5,det_15_self_satisfaction,0.4358902540963785,0.1094110858407589,0.43224551473681516,19.44,1,0.89,0.56
WHY_EUROPE,matrix_32_pos_0_1,5,det_17_adherence,0.4328669155284711,0.10925857805476837,0.411678392551617,19.73,1,0.93,0.54
WHY_EUROPE,matrix_32_pos_0_1,5,det_29_trends,0.42951753166573414,0.14001848557330482,0.4141393878548041,19.87,0.97,0.84,0.51
WHY_EUROPE,matrix_32_pos_0_1,5,det_18_autonomy,0.4145902546731964,0.09531732300888264,0.41132201392509266,20.94,0.99,0.86,0.52
WHY_EUROPE,matrix_32_pos_0_1,5,det_16_commitment,0.41373241868675603,0.09796797701294359,0.39301184206975986,20.95,1,0.9,0.48
WHY_EUROPE,matrix_32_pos_0_1,5,det_27_fun,0.40392064597162614,0.10150072804553971,0.411938684439208,21.53,0.99,0.8,0.52
WHY_EUROPE,matrix_32_pos_0_1,5,det_11_knowledge,0.3809707116632361,0.09729504260749086,0.3676398635392837,23.18,0.98,0.81,0.37
WHY_EUROPE,matrix_32_pos_0_1,5,det_26_novelty,0.37832483398471983,0.1209049843760747,0.3621289404198976,23.14,0.98,0.72,0.37
WHY_EUROPE,matrix_32_pos_0_1,5,det_12_own_competence,0.3674318193939256,0.10621554440719992,0.3442079668297864,24.18,0.99,0.69,0.29
WHY_EUROPE,matrix_32_pos_0_1,5,det_22_peer_pressure,0.36479586293489086,0.13160474989435642,0.3485026289407078,23.75,0.91,0.67,0.34
WHY_EUROPE,matrix_32_pos_0_1,5,det_02_credit_score,0.3600274914477701,0.09342990442108651,0.36098039161487483,24.54,0.98,0.68,0.34
WHY_EUROPE,matrix_32_pos_0_1,5,det_25_agreement,0.35331083692393267,0.11142442497751144,0.3398318438223854,24.83,0.95,0.65,0.26
WHY_EUROPE,matrix_32_pos_0_1,6,det_20_coziness,0.7046186229592499,0.10976513127233462,0.7174822540858997,5.24,1,1,0.98
WHY_EUROPE,matrix_32_pos_0_1,6,det_19_wellbeing,0.6842982810668077,0.12334672188255558,0.7132236464709563,6.47,1,1,0.99
WHY_EUROPE,matrix_32_pos_0_1,6,det_21_rights_and_duties,0.6376668346901451,0.14160718232343186,0.6678391394020053,8.6,0.99,0.99,0.93
WHY_EUROPE,matrix_32_pos_0_1,6,det_07_legal,0.6270065137171755,0.1427301913618418,0.6390585220842206,9.25,1,0.99,0.91
WHY_EUROPE,matrix_32_pos_0_1,6,det_31_approval,0.5976982696773381,0.14703759319304652,0.6238896087106097,10.64,1,0.99,0.86
WHY_EUROPE,matrix_32_pos_0_1,6,det_06_climate_protection,0.5945085217297473,0.13154669948962322,0.6073718324492196,10.69,1,0.99,0.94
WHY_EUROPE,matrix_32_pos_0_1,6,det_04_added_value,0.5864177147469927,0.13387829909441062,0.6112660830645464,11.2,1,0.98,0.91
WHY_EUROPE,matrix_32_pos_0_1,6,det_05_frugality,0.5794867929298586,0.12227116490888428,0.610310504153112,11.43,1,0.98,0.89
WHY_EUROPE,matrix_32_pos_0_1,6,det_01_profits,0.5728126883678785,0.1443745981542712,0.5801788865543855,12.06,1,0.97,0.84
WHY_EUROPE,matrix_32_pos_0_1,6,det_28_recognition,0.5666359875863606,0.15743278726732332,0.5860756399171649,12.51,0.99,0.94,0.83
WHY_EUROPE,matrix_32_pos_0_1,6,det_24_socialising,0.5509944360078957,0.1515361764002458,0.5700326003866794,13.52,1,0.96,0.79
WHY_EUROPE,matrix_32_pos_0_1,6,det_10_cost_efficiency,0.5490445424048676,0.11238677729829936,0.542612144436732,12.9,1,1,0.92
WHY_EUROPE,matrix_32_pos_0_1,6,det_14_environmental_concerns,0.5397482940902025,0.10780811431510451,0.5447693480265792,13.4,1,1,0.88
WHY_EUROPE,matrix_32_pos_0_1,6,det_23_support,0.5385664790814536,0.12321042839156315,0.5290915174897088,13.56,1,0.97,0.85
WHY_EUROPE,matrix_32_pos_0_1,6,det_13_technical_fit,0.4718365385505131,0.1216747048022673,0.447676546763893,17.75,1,0.94,0.67
WHY_EUROPE,matrix_32_pos_0_1,6,det_09_safety,0.47133374643787523,0.1179524673379248,0.4572004495382288,17.78,1,0.92,0.69
WHY_EUROPE,matrix_32_pos_0_1,6,det_30_authority,0.4711458292879404,0.13134190212498498,0.46192979256309363,17.71,0.98,0.92,0.67
WHY_EUROPE,matrix_32_pos_0_1,6,det_32_own_significance,0.46061291170931423,0.12725714816336692,0.46189294675804776,18.82,0.99,0.92,0.65
