integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_financial,dim_security,dim_competence,dim_autonomy,dim_physiological,dim_relatedness,dim_stimulation,dim_popularity,dim_meaning
1766,why__5ff383ebc2bdeb9a8cfb038b,why,Investment_Arquetypes_2022,LV,LV,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.3,0.8333333333333334,0.825,0.5,0.8,0.68,0.8,0.4,0
1767,why__5ff46a1a99e7cfb2994f7958,why,Investment_Arquetypes_2022,FI,FI,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.5,0.5333333333333333,0.63,0.58,1,1,0.5,1,0.6866666666666666
1768,why__5ff4a242cbe069bc27d9278b,why,Investment_Arquetypes_2022,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,0,0,0.175,0.47,0,0.292,0,0.775,0.41333333333333333
1769,why__5ff5c418427939071226d204,why,Investment_Arquetypes_2022,FR,FR,18_24,female,unemployed,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0.3,0.19999999999999998
1770,why__5ff9dae550f0663236a53c19,why,Investment_Arquetypes_2022,PL,PL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.52,0.39999999999999997,0.9,0.425,0.5,0.2,0.75,0.4,0.7333333333333334
1771,why__5ffa11e9a618413a57c1ab3f,why,Investment_Arquetypes_2022,ES,ES,18_24,female,other,usable_complete,TRUE,TRUE,32,0.512,0.18666666666666668,0.25,0.375,0.38,0.288,0.5800000000000001,0.42000000000000004,0.4533333333333333
1772,why__5ffbfa9dedf58b6970c1eca2,why,Investment_Arquetypes_2022,CZ,CZ,35_44,male,employed,usable_complete,TRUE,TRUE,32,0,0.27999999999999997,0.3,0.15,0,0.368,0,0.42,0
1773,why__5ffdd8d1b2325f3c1f6edc6b,why,Investment_Arquetypes_2022,PL,PL,45_54,male,employed,usable_partial,TRUE,TRUE,30,0.22400000000000003,0.20666666666666667,0.4,0.15,0.56,0.20400000000000001,0.27,0.135,0.3466666666666667
1774,why__5fff0b0bcbc37a5f5928ed26,why,Investment_Arquetypes_2022,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.24,0.19999999999999998,0.145,0.335,0,0.396,0.32,0.5700000000000001,0.7200000000000001
1775,why__6001c12e7734930342edad15,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,0,0.26666666666666666,0.42,0.26,0.35,0.10400000000000001,0,0.19,0.58
1776,why__600235988c6b062314984ac0,why,Investment_Arquetypes_2022,FR,FR,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.42000000000000004,0.37333333333333335,0.64,0.14,0.31,0.11200000000000002,0.5,0.27,0.48666666666666664
1777,why__6004290f2fe8805383395886,why,Investment_Arquetypes_2022,SI,SI,25_34,female,other,usable_complete,TRUE,TRUE,32,0.4640000000000001,0.4333333333333333,0.155,0.5449999999999999,0.38,0.348,0.36,0,0.4666666666666666
1778,why__6005acab3eb3ff531095a020,why,Investment_Arquetypes_2022,ES,ES,35_44,male,employed,usable_partial,TRUE,TRUE,31,0.12,0.7999999999999999,0.5,0.525,0.5,0.3,0.4,0.7,0.16666666666666666
1779,why__60060089125e50636ad6719e,why,Investment_Arquetypes_2022,DE,DE,25_34,female,employed,usable_partial,TRUE,TRUE,31,0.1,0,0.175,0.13,0,0.248,0.32,0.485,0
1780,why__600726c489ddb31a15162ab0,why,Investment_Arquetypes_2022,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.364,0.36000000000000004,0.375,0.135,0.5700000000000001,0.248,0,0,0.4666666666666666
1781,why__600f11d527aa57080e819df3,why,Investment_Arquetypes_2022,FR,FR,25_34,female,inactive_other,usable_complete,TRUE,TRUE,32,0.22400000000000003,0.3866666666666667,0.31,0.14,0.28,0.23199999999999998,0.25,0,0
1782,why__601036262c357a2e9f3dbb33,why,Investment_Arquetypes_2022,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.45999999999999996,0.4666666666666666,0.8049999999999999,0.21,0,0.572,0.79,0.635,0.26666666666666666
1783,why__60113374795b0d000a98b896,why,Investment_Arquetypes_2022,PL,PL,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.10400000000000001,0,0,0.14,0,0,0,0,0
1784,why__6012b30be9c54b03bf68e946,why,Investment_Arquetypes_2022,IT,IT,45_54,female,unemployed,usable_complete,TRUE,TRUE,32,0,0.18000000000000002,0.34,0.32,0.29,0.10800000000000001,0.5900000000000001,0.6699999999999999,0
1785,why__6012f0c0e9c54b105f296ada,why,Investment_Arquetypes_2022,ES,ES,35_44,male,employed,usable_complete,TRUE,TRUE,32,0,0.37333333333333335,0.28,0.66,0,0.764,0.3,0.79,0
1786,why__601574b93eee9a631a2c0ef6,why,Investment_Arquetypes_2022,ES,ES,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.22800000000000004,0.5666666666666668,0.47500000000000003,0.47,0.86,0.136,0.35,0,0.26666666666666666
1787,why__60169ad7109331831d9516e0,why,Investment_Arquetypes_2022,AT,AT,25_34,female,employed,usable_partial,TRUE,TRUE,30,0.6,0.6466666666666666,0.5700000000000001,0.51,0.6599999999999999,0.752,0,0.87,0.22
1788,why__601705a0246e51313e8ed38e,why,Investment_Arquetypes_2022,IT,IT,18_24,male,other,usable_complete,TRUE,TRUE,32,0,0,0.2,0.135,0,0,0,0.135,0
1789,why__6017af4704904aa288fca2bc,why,Investment_Arquetypes_2022,GR,GR,25_34,male,employed,usable_complete,TRUE,TRUE,32,0,0.26666666666666666,0.35,0.175,0,0,0,0,0.26666666666666666
1790,why__601a788b7ab49028cd7a4ad4,why,Investment_Arquetypes_2022,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.56,0.3666666666666667,0.47,0.33499999999999996,0,0.484,0.5,0.85,0.18666666666666668
1791,why__601ae5ee8c799e3ef21c7816,why,Investment_Arquetypes_2022,BE,BE,35_44,male,employed,usable_complete,TRUE,TRUE,32,0,0,0,0.13,0,0.352,0,0.41000000000000003,0
1793,why__60207652caa62b6a34ff96dc,why,Investment_Arquetypes_2022,DE,DE,18_24,male,other,usable_complete,TRUE,TRUE,32,0.24,0.19999999999999998,0.6000000000000001,0.5249999999999999,0.55,0.38,0.35,0.55,0.6
1794,why__6021902ce26a0b1a8fc1a93b,why,Investment_Arquetypes_2022,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.572,0.9333333333333332,0.435,0.75,1,0.64,0,0.75,0.36000000000000004
1795,why__602443c63a9e6b0f8cec3729,why,Investment_Arquetypes_2022,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,0,0,0.35,0.345,0.31,0.2,0.6799999999999999,0.8200000000000001,0.20666666666666667
1796,why__6026944b7f3b5d347dd3c6f7,why,Investment_Arquetypes_2022,HU,HU,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.9559999999999998,0.8266666666666667,0.75,0.63,0.8300000000000001,0.508,0.31,0.6950000000000001,1
1797,why__6026a3507e666237c315a0b0,why,Investment_Arquetypes_2022,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.2,0.5,0.25,0.5,0,0.6,0.85,0.9,0
1798,why__6026b041b99e3739fa65fd5e,why,Investment_Arquetypes_2022,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.5599999999999999,0.3333333333333333,0.65,0.125,0,0.44000000000000006,1,0.75,0.3333333333333333
1799,why__6027a9d3f33f0302534823c3,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.248,0.18000000000000002,0.215,0.13,0.27,0.10800000000000001,0,0,0.16666666666666666
1800,why__6029a2edacfd7c924562296f,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.11599999999999999,0.44,0.15,0,0,0.248,0.34,0.14,0.34
1801,why__602bbc6dcc465135b89fa867,why,Investment_Arquetypes_2022,PL,PL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.52,0,0.69,0.125,0,0.10400000000000001,0,0.27,0
1802,why__602d8b7b986cfd23e2bc5f04,why,Investment_Arquetypes_2022,FR,FR,35_44,male,employed,usable_partial,TRUE,TRUE,30,0,0,0.75,0.275,0,0.13999999999999999,0.75,0.75,0.7333333333333334
1803,why__60317fc2c8f6320ecde4bcb3,why,Investment_Arquetypes_2022,IT,IT,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.6,0.22,0.64,0.42000000000000004,0.63,0.9120000000000001,0.5,1,0.4466666666666666
1804,why__6033b2f0a9c5a7096d83b60b,why,Investment_Arquetypes_2022,IT,IT,25_34,female,employed,usable_partial,TRUE,TRUE,31,0.2,0.26666666666666666,0.385,0.345,0,0,0,0.215,0.2733333333333333
1806,why__6033f278f94c661790b6e3a1,why,Investment_Arquetypes_2022,ES,ES,18_24,male,other,usable_complete,TRUE,TRUE,32,0.44000000000000006,0.19999999999999998,0.2,0.16,0.29,0.1,0.35,0.67,0.6266666666666666
1807,why__60378fc4f3788e8bb7539e42,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.1,0,0,0.15,0,0,0.25,0.2,0.19999999999999998
1808,why__60394fe628b8f044fa78fd2f,why,Investment_Arquetypes_2022,PL,PL,18_24,female,other,usable_complete,TRUE,TRUE,32,0.10800000000000001,0,0,0,0,0,0,0,0.3333333333333333
1809,why__603c1168208b758f82345284,why,Investment_Arquetypes_2022,DE,DE,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.1,0,0.155,0.25,0,0.26799999999999996,0,0,0.3333333333333333
1810,why__603d0e0e5b0386b034e93bf5,why,Investment_Arquetypes_2022,IT,IT,25_34,female,other,usable_complete,TRUE,TRUE,32,0.10400000000000001,0.2333333333333333,0.30500000000000005,0.155,0,0.27199999999999996,0,0.565,0
1811,why__603d4a05d1aca6baf104de21,why,Investment_Arquetypes_2022,BE,BE,18_24,male,other,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0,0
1812,why__603f6e643234e512fc197ae1,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.628,0.7200000000000001,0.385,0.13,0.66,0.572,0,0.63,0.45999999999999996
1813,why__603fe2bb561e3113ee9da931,why,Investment_Arquetypes_2022,GR,GR,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.36,0.4666666666666666,0.85,0.35,0,0.27999999999999997,0.55,0.8200000000000001,0.3666666666666667
1815,why__6045dd7001edb071f355c926,why,Investment_Arquetypes_2022,IT,IT,55_64,male,employed,usable_complete,TRUE,TRUE,32,0.348,0,0.185,0.44000000000000006,0.27,0.492,0,0.8049999999999999,0.5
1816,why__6047f6a210de7d10b6cb76d2,why,Investment_Arquetypes_2022,IT,IT,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.616,0.4266666666666667,0.8400000000000001,0.18,0.76,0.316,0.38,0.185,0
1817,why__604b169fe4b7991ec08da3a6,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.3,0,0.29000000000000004,0.5,0.26,0.244,0.37,0.29500000000000004,0.20666666666666667
1818,why__604b528b7157641182893d4b,why,Investment_Arquetypes_2022,SI,SI,18_24,female,employed,usable_complete,TRUE,TRUE,32,0,0.17333333333333334,0.48500000000000004,0.125,0.3,0.284,0.37,0.19,0.21333333333333335
1819,why__604d17eb4931a500d6e0a3d3,why,Investment_Arquetypes_2022,DE,DE,55_64,female,unknown,usable_complete,TRUE,TRUE,32,0.11200000000000002,0.40666666666666673,0.14,0.13,0,0,0,0,0.17333333333333334
1820,why__604fa568ce81047f499af455,why,Investment_Arquetypes_2022,NL,NL,25_34,female,employed,usable_partial,TRUE,TRUE,30,0.124,0,0.345,0,0,0,0,0.53,0
1821,why__60513ec07ee46769ed029be4,why,Investment_Arquetypes_2022,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.34400000000000003,0.18000000000000002,0.49,0,0,0.6679999999999999,0,0.945,0.24666666666666667
1822,why__605749f1b1d298588597cac7,why,Investment_Arquetypes_2022,FR,FR,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.45999999999999996,0.56,0.5,0.405,0.44,0.16399999999999998,0,0.7849999999999999,0.5133333333333333
1823,why__605b42ef3bfb4274168bb4db,why,Investment_Arquetypes_2022,IT,IT,35_44,male,unknown,usable_complete,TRUE,TRUE,32,0,0,0.145,0,0,0.10400000000000001,0,0,0
1824,why__605baba8fd1a498fb4991a30,why,Investment_Arquetypes_2022,GR,GR,18_24,female,other,usable_complete,TRUE,TRUE,32,0.27999999999999997,0.5533333333333333,0.6900000000000001,0.775,0,0.26799999999999996,0,0.43,0.22
1825,why__605c9af44c406dcbcdbea13a,why,Investment_Arquetypes_2022,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.86,0.7000000000000001,0.5249999999999999,0.425,0,0.26,0.25,0.2,0.16666666666666666
1826,why__605cc524c0d1e3e12d8f252a,why,Investment_Arquetypes_2022,FR,FR,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.23600000000000004,0,0,0.14,0.26,0.328,0,0.17,0.19999999999999998
1827,why__605f820790a4cd988e086133,why,Investment_Arquetypes_2022,ES,ES,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.8799999999999999,0.20666666666666667,0.76,0.175,0,0.576,0.28,0,0.39333333333333337
1828,why__606085e79201768975e2f454,why,Investment_Arquetypes_2022,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.372,0.37333333333333335,0.6,0.55,0.59,0.24000000000000005,0.36,0.525,0.3
1829,why__6060d04e74284adf382cf75c,why,Investment_Arquetypes_2022,PL,PL,18_24,female,other,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0.125,0
1830,why__6062ee5cc6b95aae21bc7c02,why,Investment_Arquetypes_2022,FR,FR,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.10800000000000001,0.21333333333333335,0.15,0.15,0,0.22800000000000004,0,0.575,0.39999999999999997
1831,why__606b0d260c8c0c5fd7c854c8,why,Investment_Arquetypes_2022,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.1,0.3333333333333333,0,0.42500000000000004,0,0.6,0,0.65,0.4666666666666666
1832,why__606c646fea061e40507d6714,why,Investment_Arquetypes_2022,IT,IT,18_24,male,unknown,usable_complete,TRUE,TRUE,32,0.10400000000000001,0.18666666666666668,0.4,0.15,0.26,0.1,0.75,0.585,0.24666666666666667
1833,why__606dd5bde7bc8c04efce0fba,why,Investment_Arquetypes_2022,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,0,0,0,0.13,0,0,0.39,0,0
1834,why__60746eecdd6ad283ef03a542,why,Investment_Arquetypes_2022,PT,PT,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.12,0.6666666666666666,0.875,0.75,0.9,0.74,0.4,0.625,0.26666666666666666
1835,why__60754e865cf819ee7dc88fe9,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.32,0.6666666666666666,0.65,0.625,1,0.25999999999999995,0.3,0.15,0
1836,why__6075d01696382e1b46db0920,why,Investment_Arquetypes_2022,FR,FR,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.624,0.22,0.77,0.755,0,0.72,0,0.89,0.6466666666666666
1837,why__607ab32c9b463031de99473a,why,Investment_Arquetypes_2022,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.22400000000000003,0,0,0,0,0,0,0.175,0.19999999999999998
1838,why__607d6c762ded155553137710,why,Investment_Arquetypes_2022,IT,IT,18_24,female,other,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0,0
1839,why__607d8aaa8ba024336c361bff,why,Investment_Arquetypes_2022,DE,DE,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.348,0.5466666666666667,0.195,0.515,0.7,0.37600000000000006,0,0.6799999999999999,0.4000000000000001
1840,why__6081483f750f359094b176dc,why,Investment_Arquetypes_2022,FR,FR,35_44,male,unknown,usable_complete,TRUE,TRUE,32,0.692,0.25333333333333335,0.37,0.715,0,0.576,0.36,0.35,0.5066666666666667
1841,why__60814ca10e453404aed130ea,why,Investment_Arquetypes_2022,IT,IT,18_24,male,other,usable_partial,TRUE,TRUE,30,0.33999999999999997,0.19999999999999998,0.95,0.7250000000000001,0,0.3,0.31,0.995,0.4333333333333333
1842,why__60827ccde4706170115a3bf5,why,Investment_Arquetypes_2022,NL,NL,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.576,0.35333333333333333,0.31000000000000005,0.46,0,0.45200000000000007,0.6100000000000001,0.5049999999999999,0.38000000000000006
1843,why__608531ab1db1579634caa459,why,Investment_Arquetypes_2022,IT,IT,35_44,male,employed,usable_complete,TRUE,TRUE,32,0,0,0.31000000000000005,0.35,0.3,0.332,0.44,0.9,0.19999999999999998
1844,why__608539cd54e4230bbaaf4959,why,Investment_Arquetypes_2022,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.10800000000000001,0.64,0.7,0.75,0.3,0.2,0.72,0.5249999999999999,0.6666666666666666
1845,why__6086846efe1bf3e6fff790db,why,Investment_Arquetypes_2022,IT,IT,25_34,female,unemployed,usable_partial,TRUE,TRUE,31,0.22400000000000003,0,0.2,0.15,0,0.12,0,0,0
1846,why__608850df51e496cf26bd74f2,why,Investment_Arquetypes_2022,FR,FR,18_24,female,inactive_other,usable_complete,TRUE,TRUE,32,0.388,0.6666666666666666,0.145,0,0.63,0.348,0.5,0.6900000000000001,0
1847,why__608930a9d426b23a7b53c710,why,Investment_Arquetypes_2022,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0,0.25333333333333335,0,0.175,0.27,0,0,0.37,0
1848,why__6089a33be1b6d114299118e6,why,Investment_Arquetypes_2022,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.10400000000000001,0.68,0.44,0.305,0.32,0.656,0,0,0.7999999999999999
1849,why__608aa7a240b8de4f0606b38a,why,Investment_Arquetypes_2022,PL,PL,18_24,male,other,usable_complete,TRUE,TRUE,32,0,0,0.42000000000000004,0.29000000000000004,0.28,0.26,0.26,0.155,0
1850,why__608ae665000987dee19d8934,why,Investment_Arquetypes_2022,FR,FR,18_24,male,unknown,usable_complete,TRUE,TRUE,32,0.12,0,0.275,0.375,0,0.12,0,0.275,0.2333333333333333
1851,why__608c2248d5c0b94f0edb968a,why,Investment_Arquetypes_2022,HU,HU,25_34,male,employed,usable_partial,TRUE,TRUE,30,0,0,0.33499999999999996,0.27,0,0,0,0,0
1852,why__608c2e0e069b21e6a1f17373,why,Investment_Arquetypes_2022,PT,PT,18_24,female,other,usable_complete,TRUE,TRUE,32,0.144,0.2866666666666667,0.175,0.205,0,0.41200000000000003,0.96,0.955,0
1853,why__608c64e14968cdd8dcbe1be4,why,Investment_Arquetypes_2022,FR,FR,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.1,0,0.16,0,0.35,0.22400000000000003,0,0.19,0
1854,why__608c90af2b9dc5f9f35bb583,why,Investment_Arquetypes_2022,NL,NL,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.348,0.8000000000000002,0.47,0.505,1,0,0,0,0
1855,why__60904c69d810765f15afd9f8,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.39599999999999996,0.6533333333333333,0.675,0.7499999999999999,0,0.1,0,0.175,0.19999999999999998
1856,why__60927d11a42625a45cf91ec3,why,Investment_Arquetypes_2022,NL,NL,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.44000000000000006,0.36000000000000004,0.15,0,0.75,0.1,0,0.7,0.39999999999999997
1857,why__6093cacf9a39751eedd55916,why,Investment_Arquetypes_2022,FR,FR,18_24,male,employed,usable_complete,TRUE,TRUE,32,0,0,0.30500000000000005,0,0,0,0.26,0.14,0
1858,why__609436e99d401bc27b1ebe9a,why,Investment_Arquetypes_2022,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,0,0,0.145,0.125,0,0.27599999999999997,0,0.565,0
1859,why__609594df07c06a009e5e1c1d,why,Investment_Arquetypes_2022,PL,PL,18_24,male,unknown,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0,0
1860,why__60984a1b0cce76d16c4ca781,why,Investment_Arquetypes_2022,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0,0
1861,why__609959b59db017b59a4887ff,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.292,0,0.355,0.425,0,0.356,0.41,0.5900000000000001,0.5333333333333333
1862,why__609c2dcbc88bdd19e0be4b98,why,Investment_Arquetypes_2022,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.6239999999999999,0.6666666666666666,0.66,0.64,0.4,0.504,0.5900000000000001,0.875,0.17333333333333334
1863,why__609f90c45581c05719c85a0f,why,Investment_Arquetypes_2022,IT,IT,18_24,female,other,usable_complete,TRUE,TRUE,32,0.10800000000000001,0.18666666666666668,0,0,0,0,0,0,0.35333333333333333
1864,why__609ffde6ce77f26ad8157c29,why,Investment_Arquetypes_2022,IE,IE,45_54,female,employed,usable_partial,TRUE,TRUE,31,0.1,0.7533333333333333,0.365,0.27,0.25,0.11599999999999999,0.5800000000000001,0.33499999999999996,0.17333333333333334
1865,why__60a172cdec54c7f520e46481,why,Investment_Arquetypes_2022,LV,LV,18_24,female,employed,usable_partial,TRUE,TRUE,30,0,0,0,0,0,0.10400000000000001,0.28,0.16,0
1866,why__60a280d663834ecd8d6a7e86,why,Investment_Arquetypes_2022,IT,IT,18_24,male,other,usable_complete,TRUE,TRUE,32,0,0.25333333333333335,0.30000000000000004,0,0,0.45600000000000007,0,0.165,0.4466666666666666
1867,why__60a672b84b49a742255939c4,why,Investment_Arquetypes_2022,NL,NL,18_24,male,unknown,usable_partial,TRUE,TRUE,31,0.24,0.18000000000000002,0.4,0,0,0.1,0,0,0.19999999999999998
1869,why__60ad736890746ce25d7757b2,why,Investment_Arquetypes_2022,BE,BE,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.22400000000000003,0.16666666666666666,0.19,0.31,0,0.2,0,0.13,0.22
1870,why__60adf767cce1c3fa53ed4793,why,Investment_Arquetypes_2022,LV,LV,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.7,0.9666666666666667,0.6,0.86,1,0.592,0.5,0.7,0.3333333333333333
1871,why__60b22c6dc4f3a47a10ea721e,why,Investment_Arquetypes_2022,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.23600000000000004,0.17333333333333334,0.395,0.38,0,0.18,0.34,0.8300000000000001,0
1872,why__60b4efab13dc89b5b3280df6,why,Investment_Arquetypes_2022,IT,IT,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0,0.3066666666666667,0,0,0,0.332,0.28,0.17,0.42
1873,why__60b50856020bd4e6725a709b,why,Investment_Arquetypes_2022,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5599999999999999,0.19999999999999998,0.295,0.51,0,0,0,0,0
1874,why__60b55a6d44e17d6f0b810cdd,why,Investment_Arquetypes_2022,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,0,0,0.46,0.15,0.32,0.10400000000000001,0.88,0.41000000000000003,0
1875,why__60b644e05d894519db62a451,why,Investment_Arquetypes_2022,HU,HU,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.3,0.24,0.18,0.28,0,0.24800000000000005,0.35,0,0.37333333333333335
1876,why__60b664c5d2e60edaf2c6ad61,why,Investment_Arquetypes_2022,BE,BE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.10800000000000001,0.26666666666666666,0.345,0.22,0,0.364,0.36,0.5,0
1877,why__60b683d190d9e20f6d976bc0,why,Investment_Arquetypes_2022,DE,DE,45_54,female,employed,usable_partial,TRUE,TRUE,30,0.12,0.6,0.4,0.7,0.3,0.44000000000000006,0.3,0.3,1
1878,why__60b813c4fc5537ec416c41cd,why,Investment_Arquetypes_2022,IE,IE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.13999999999999999,0.3666666666666667,0.275,0.275,0.3,0.38,0.5,0,0.3333333333333333
1879,why__60b8a43069b046ea6d06ccd8,why,Investment_Arquetypes_2022,NL,NL,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.2,0.2333333333333333,0.8,0.65,0,0.4,0.5,0.75,0.5
1880,why__60b8e2afbfc51eaf7f6ae8ba,why,Investment_Arquetypes_2022,PL,PL,18_24,female,unknown,usable_complete,TRUE,TRUE,32,0,0.27999999999999997,0.62,0,0,0.148,0.28,0.505,0
1881,why__60ba101202b7fd117c0f3b94,why,Investment_Arquetypes_2022,CZ,CZ,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.16,0.19999999999999998,0.2,0.275,0.9,0.32,0.25,0.3,0
1882,why__60bbb7c0de3f7509be276357,why,Investment_Arquetypes_2022,HU,HU,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.1,0.3333333333333333,0.26,0,0,0.496,0,0.5449999999999999,0.2333333333333333
1883,why__60bce8474b590baeb84b6cdd,why,Investment_Arquetypes_2022,BE,BE,18_24,female,other,usable_complete,TRUE,TRUE,32,0.372,0.32666666666666666,0.5700000000000001,0.32,0.6,0.33999999999999997,0.39,0.73,0
1884,why__60bf28df4926a8b6391df575,why,Investment_Arquetypes_2022,PL,PL,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.24000000000000005,0.4000000000000001,0.585,0.61,0.39,0.13999999999999999,0.32,0.3,0.39333333333333337
1885,why__60c4fece6f2bc6645e911155,why,Investment_Arquetypes_2022,PL,PL,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.13999999999999999,0.16666666666666666,0.515,0,0,0.132,0,0.445,0.20666666666666667
1886,why__60c52dfb2b2f7ee8ed1d6118,why,Investment_Arquetypes_2022,DE,DE,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.41600000000000004,0.18000000000000002,0.18,0.19,0,0.236,0,0,0.17333333333333334
1887,why__60c615ba43540937a6abf8ca,why,Investment_Arquetypes_2022,HU,HU,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.44000000000000006,0.18666666666666668,0.41500000000000004,0.135,0,0,0.36,0.125,0.5133333333333333
1888,why__60c61da58cf7ac275f6419ff,why,Investment_Arquetypes_2022,ES,ES,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.268,0.64,0.7949999999999999,0.5549999999999999,0.28,0,0.28,0,0.20666666666666667
1889,why__60c9c12dd3f1aba0a0ff9949,why,Investment_Arquetypes_2022,SI,SI,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.74,0.4666666666666666,0.675,0.625,0.4,0.74,0.89,1,0.7000000000000001
1890,why__60c9c9f1e2256167e41051d4,why,Investment_Arquetypes_2022,ES,ES,35_44,female,unknown,usable_complete,TRUE,TRUE,32,0.43199999999999994,0.16666666666666666,0.37,0.46,0.33,0.24,0,0.30000000000000004,0.16666666666666666
1891,why__60c9f510282b994f965f122d,why,Investment_Arquetypes_2022,DE,DE,18_24,male,other,usable_partial,TRUE,TRUE,30,0.2,0.6,0.625,0.7,0.85,0.12,0,0.725,0
1892,why__60ca0a178a861accb4161f1b,why,Investment_Arquetypes_2022,SI,SI,18_24,female,other,usable_complete,TRUE,TRUE,32,0.32,0,0.45000000000000007,0.31,0.32,0.13999999999999999,0,0.155,0
