integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
2837,diego__diego_618,diego,Survey_September2023_cleaned,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,59.941163645578655,78.23996131375543,NA,NA,89.26315552154317,93.39465884985478,87.28304898653649,82.1771796334334,66.00375956509336,NA,96.35000396277921,72.37823217304042,58.301779539898845,95.12390681542992,51.11532587292714,59.23241875228038,98.91766212906828,94.71600999411807,55.82460000500345,NA,NA,NA,NA,93.74796849137176,89.89437087982311,NA,NA,NA,NA,59.28176407996853
2838,diego__diego_619,diego,Survey_September2023_cleaned,GR,GR,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,75.2823007140368,92.6237300292928,86.42476935308966,NA,88.19338974422989,94.72068830780614,75.27708258472418,81.00204755319933,NA,52.243539290084385,77.99075477165539,95.95782667720148,62.23439917043033,NA,91.8258785080672,NA,57.32755460630674,79.36422825860627,81.62740362315178,NA,NA,59.51547086351909,75.14815017230696,76.79069594128148,88.36882602822449,NA,NA,88.08983940029557,79.64431173188095,79.69229712971931
2839,diego__diego_620,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,88.66522885560238,NA,76.67079339013944,NA,63.314769399581074,79.96974028360097,NA,98.8364792809067,61.732269821290025,60.46289915492906,NA,NA,70.66497060926751,NA,57.63877287234779,NA,83.57648550952658,NA,83.76180842765713,53.69849618344398,63.440988539860065,58.95846233451584,96.10723249719722,NA,96.60533183943845,95.45761852122574,68.76022958938542,NA,73.90468874111968,92.66598126501316,NA,52.222214688562886
2840,diego__diego_621,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,67.55326821834933,76.561049979376,NA,72.2787625173765,78.7459085623898,52.13139163112843,53.2745124942316,NA,58.67448446831271,93.51399981300474,97.64516897503309,83.96168754768073,80.24118105665963,89.74882340707104,75.29375037700288,NA,82.02831246133346,93.8983750852163,64.3681522052829,78.9505767207131,NA,68.72059255583318,56.74165307164701,75.58228249558928,71.81643093452728,52.15896686095086,NA,83.37063051096489,NA,82.70964695057552
2841,diego__diego_622,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,82.95975651020059,NA,NA,NA,NA,59.79247749613158,NA,93.16257639101175,96.53580499933848,87.3685265752922,76.34598609292993,86.66157816787761,59.456441205154945,89.76662639192342,88.61587933122848,NA,95.54180326202832,64.99559780315117,61.18539908463775,NA,NA,NA,NA,NA,NA,99.69839255989056,NA,NA,97.90419777751154,92.2673187580088,NA,89.55590214353688
2842,diego__diego_623,diego,Survey_September2023_cleaned,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,71.16090713949228,NA,71.29274566167176,72.48119679424806,70.96109197852314,91.10437497978285,NA,66.96382529922656,NA,89.67391451585418,58.552153074656196,77.70468457140981,NA,87.66002026593618,NA,92.86075532801323,65.6495411419251,NA,84.92392312937905,87.89689222015686,68.7289788478149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.51021760353106
2843,diego__diego_624,diego,Survey_September2023_cleaned,ES,ES,25_34,male,employed,usable_complete,TRUE,TRUE,32,79.45475471045056,74.73109134518546,91.50233648296555,64.05917227159078,50.73929729041936,50.266276334137935,59.60011527385246,62.72852567794796,62.03751697440753,84.1892638751573,69.87122377315431,73.61617336134418,NA,77.05447223557104,NA,NA,63.21069457970121,NA,77.27202211283472,NA,62.66643136676282,NA,NA,88.52900300393563,NA,91.99557677461026,75.76707798756838,76.12596711023677,51.79177756915414,NA,75.08634008421684,91.33029073733141
2844,diego__diego_625,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,68.77827706746248,99.99136090776719,NA,NA,NA,81.22174483908005,NA,71.28833718523465,85.84989213324508,86.78083991589925,94.44759865991081,NA,88.96209371769598,90.56658094096203,NA,62.036208276178385,NA,50.259376862075484,NA,NA,67.31839148235551,83.89532641736301,NA,53.04561975601937,NA,NA,NA,NA,NA,NA,63.42497698321213
2845,diego__diego_626,diego,Survey_September2023_cleaned,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,64.11023251532383,63.802736561900346,99.07572508931936,NA,63.9250174973004,68.49497717466348,87.44911460756957,52.63081077679045,82.34659620364256,53.1732651427752,NA,63.157159598586304,65.40780073424612,55.86278146775541,82.1561728129298,54.527278915648644,NA,NA,NA,NA,73.76758222231389,NA,NA,NA,94.55679743220894,53.28903590749116,NA,63.6991401174779,NA,NA,NA
2846,diego__diego_627,diego,Survey_September2023_cleaned,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,54.26470204602098,NA,93.64712447338829,98.21154463866439,56.883042012829534,NA,62.69068878573454,64.49497663116146,61.86396517713524,70.36011280469462,94.41983828468905,NA,NA,58.24986978581635,67.70580932794941,NA,NA,NA,78.69680823989673,82.12218392410374,52.83403654065201,NA,NA,69.23586492285378,67.82260431739634,96.3684977556463,77.49882836247899,NA,NA,NA,NA,53.10699873574641
2847,diego__diego_628,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,50.71135013022185,NA,73.91552978214492,NA,57.228088811503916,NA,NA,86.59416424934518,NA,NA,NA,91.74019651533106,80.53226072662835,72.20314015984503,NA,99.22291730425218,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.47367924802656,NA,NA,71.38167836569838
2848,diego__diego_629,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,58.0655940539406,57.99859997828625,NA,NA,NA,NA,96.47137198896125,74.9844276517444,NA,NA,90.91529479313397,NA,64.12523914792558,NA,NA,50.2529801184003,73.82316703475297,56.89030907829109,52.34597317158193,73.38872028759295,NA,69.18654715675538,NA,63.65595667979661,79.3541116879274,68.2164574233579,69.49053601440318,76.68021256622264,NA,72.68983949251476
2849,diego__diego_630,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,95.0033191250468,72.48084344659478,NA,NA,88.44908462607442,NA,NA,83.15695449244845,78.16133002679719,NA,87.79974048444761,NA,97.34043847676291,NA,85.18829196366258,92.76371367453329,83.42463559605208,83.48133829928993,86.06073823959018,98.78218664678664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.74409628242967
2850,diego__diego_631,diego,Survey_September2023_cleaned,IT,IT,45_54,female,unemployed,usable_complete,TRUE,TRUE,32,58.037421364539064,NA,NA,73.17181397763548,NA,52.221111017036584,NA,76.18248305422046,70.72276758954457,60.608320730026335,51.425215835641616,NA,82.01434161700321,57.114746101828096,80.94193652938742,53.247659106892776,NA,62.38315721606289,74.22120559234979,NA,81.93615724098889,NA,NA,NA,53.5846597356848,94.04931304943673,NA,NA,NA,NA,NA,NA
2851,diego__diego_632,diego,Survey_September2023_cleaned,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,82.0130231649114,93.30765219286074,78.18106684508304,72.20774346570148,68.55448317988174,88.83758822181986,NA,99.63572790980889,65.02696099557377,NA,NA,95.4830438618937,65.98642265033722,83.08925698919164,57.09314619759931,NA,NA,73.39059817958918,96.69454645565928,73.62135743335143,73.46609244464643,59.49692813986988,NA,NA,NA,NA,52.061118233591685,NA,NA,NA,67.08517095608188
2852,diego__diego_633,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,91.66176405847786,86.7569515546729,NA,NA,NA,73.18291207688554,75.26850789068342,NA,51.20918768814797,79.22275550658628,NA,61.52748655604183,80.10696504854464,52.895519719470016,NA,73.26521358154864,NA,69.90987469614291,58.5224202285504,NA,NA,NA,91.83891247902135,68.4914564374548,77.39884514483185,60.97782576199554,NA,NA,NA,NA,96.24741531525159
2853,diego__diego_634,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,82.75575640152238,97.23750493180795,NA,55.22657776988788,88.25731845638565,79.55929079900133,73.59008471596063,97.08811612944726,82.88961262277365,95.95008492081867,96.76625612752657,60.59903039860016,95.3726476442989,87.50932006791264,NA,52.03855340342738,74.90153907797763,83.51218113795348,74.9068391121655,96.51226580026251,NA,50.38520326732184,92.11677274159734,89.40752001334562,NA,70.41768806223396,NA,NA,69.22509578093697,89.38293913039124,NA,NA
2854,diego__diego_635,diego,Survey_September2023_cleaned,GR,GR,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,50.86167661914623,NA,68.37947512075665,73.98548479597306,75.44766183681091,92.15121872666363,59.53833278666087,84.06161453075212,81.22003783186544,NA,NA,62.46450762578462,92.03319584736592,73.15500237237724,97.27322188170858,51.75764386726652,NA,NA,58.61600144882498,NA,71.12289176225916,NA,84.58724980494794,NA,59.87533359757838,60.720009548328015,NA,NA,55.382038020686146,71.09678187812084
2855,diego__diego_636,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,75.06197542303043,74.67716090035843,66.16952646056579,87.05189376077632,92.74455740011733,78.12201503847416,76.6050977732346,NA,NA,91.56921290680741,NA,NA,NA,51.26791619984444,NA,NA,NA,NA,70.82101406330531,60.07329608499952,NA,NA,NA,NA,78.87647311397778
2856,diego__diego_637,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,58.160066794489516,NA,84.72233469806567,NA,51.95014688537074,69.83253062216927,NA,NA,84.28719307217628,79.40143521764749,52.66653128244853,84.12308706432458,91.3703302302319,94.0882148954304,55.18215284691103,91.64420745312533,82.39890636562974,NA,NA,57.30458076039865,NA,NA,NA,58.6229635979273,68.15712180678604,64.72153495874949,NA,NA,NA,NA,78.36237411904023
2857,diego__diego_638,diego,Survey_September2023_cleaned,GR,GR,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,78.3422573760049,56.63710281236048,NA,76.80223911204597,NA,81.89670766586316,63.562487539569766,81.6504219565157,98.01513936497882,NA,54.0965968084433,87.64666891425321,65.31449399695046,87.86750228592442,76.48319217322505,NA,NA,NA,98.97600138674778,79.06288539035957,NA,NA,77.8949902248732,78.11936840386274,59.91339416895312,NA,NA,NA,NA,97.4575651036522
2858,diego__diego_639,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,65.90310087955368,67.40104232126669,86.47909460669605,94.91715983283639,72.77478249817375,70.99888624187676,75.36898603629588,97.11426923356485,76.26655657208474,84.88196990777953,86.6114446289341,55.561633036395854,NA,69.85289975873295,71.44452245698992,61.76022895711503,59.73701584404175,53.24231047189171,61.233918622750664,99.79745749759918,NA,NA,NA,54.752624819770354,62.68965292807545,95.54836242720562,55.08939543085487,NA,NA,63.21252198965698,NA,80.99723471055424
2859,diego__diego_640,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,87.67656439595058,80.04129214048223,92.07974078746169,NA,88.13452306211227,NA,NA,87.12271420556515,58.0489027831311,84.67154606366043,69.27913414368936,54.04390790231659,83.06395522882231,NA,98.88457167905158,NA,83.5252549297834,52.57989494433926,70.83463664459954,94.92591142328479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1052161150888
2860,diego__diego_641,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,69.03979635819168,NA,NA,76.6062445379595,NA,68.14217634138129,NA,60.127803684623345,54.32213742788468,85.51658677460323,51.507988409968135,73.5528775984224,96.52959302431637,NA,NA,NA,57.396276583608795,NA,NA,NA,NA,NA,98.15361868245016,70.20881632050825,NA,NA,62.62004395667113,89.38390189330673,53.72532184778665,62.29015389764603
2861,diego__diego_642,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,56.776668918763626,69.28984490781697,53.58545354334151,92.71606628354259,68.66515128704377,69.11447104400267,99.00814899817556,84.95331704475734,51.211668434050345,81.69603140465865,88.93374903586577,69.23500038061113,NA,97.96675507826782,68.44975310559627,88.18801814238067,79.23774663809435,89.47168470721634,98.12552366852827,97.9993409365019,88.5823577449414,NA,80.54307009239888,85.81627285852247,55.639732518664765,67.33040365155611,71.53376960040512,NA,NA,NA,NA,69.42120390351974
2862,diego__diego_643,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,53.93383368040394,NA,NA,54.76409231261788,51.75647152181044,62.913809681301586,89.12210525391943,80.16779336191769,57.81048481611152,NA,64.08602953582371,NA,72.40362396856854,67.34283482095056,63.127810724215585,NA,56.275633501497296,65.17639262680238,NA,NA,NA,NA,NA,NA,NA,72.27670990627556,94.4052931845341,76.45499833787817,NA,NA,NA,56.67983384528896
2863,diego__diego_644,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,63.04541109343597,NA,85.29809585600701,NA,98.15287442293072,97.18909776621128,NA,NA,67.81412667210677,71.79781568165946,83.5979096932411,95.44639893119759,91.01250597814573,72.46531952749638,NA,78.63141193363418,64.36179934746443,87.21005864911774,NA,NA,96.66788187353217,77.59567444342721,NA,76.14661390404817,NA,NA,NA,67.04345971388648,84.68080443223278
2864,diego__diego_645,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,99.75972300250461,NA,77.4567982733186,NA,83.68915266918444,NA,52.90585614136183,58.50339432037865,86.88528434533792,90.76305850962743,62.66329055366594,74.59027118455055,86.43528044880007,67.72878120804845,91.46614025024692,96.8603192767697,NA,NA,62.900917906546645,80.76209520040466,NA,54.827736503785545,NA,NA,97.93021180979267,NA,NA,NA,NA,NA,NA
2865,diego__diego_646,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,59.32052481785624,78.03055297973083,55.56908880072062,NA,80.84146746415003,NA,69.93276144667651,NA,NA,NA,NA,NA,74.4615198541954,62.02303274313363,62.30618023449065,76.32917431793953,NA,NA,NA,54.48517951954507,75.0125143495592,NA,53.370129903209445,60.25760589429934,86.91817673209678,NA,54.268701276471184,NA,NA,54.775435457090104,94.73093465397515
2866,diego__diego_647,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,73.64411313515286,86.6334397555073,51.28903062498013,61.71601172377191,NA,83.07802603159456,97.3850228200527,82.50337709617791,60.09193472946001,56.253071598117856,76.04819458363512,56.00370621207203,NA,NA,95.60255169197242,77.26873428149634,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.58820126500154
2867,diego__diego_648,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,66.73638249700089,51.12734097820222,NA,NA,51.760730240678214,NA,81.59358105149785,87.0938480601853,62.57727315283188,NA,60.302839922058055,86.25433572653546,84.67100673188413,63.278471535277646,54.105715978173656,64.41649518401557,98.6666798767808,NA,NA,NA,82.34579905453398,79.22844196269018,NA,NA,NA,62.719814987067004,54.76280804835087,NA,NA,NA,NA,96.60087695385059
2868,diego__diego_649,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,50.93001863348948,83.84609193881609,NA,80.94697809959098,94.45762765291528,66.88284363703194,NA,80.27946750982238,91.52072550371398,NA,74.31094571799385,67.41098591574989,NA,65.47192648547625,NA,NA,NA,66.87915711051814,NA,NA,53.737786875339545,NA,NA,NA,NA,50.45434217074151,NA,51.47859117606812,NA,63.72580859365991
2869,diego__diego_650,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,74.74929021567785,NA,NA,64.63868973216678,NA,93.72423617424963,72.16970003705607,74.69188801003561,72.96705262874937,87.52034068627229,89.38631360227363,91.31625119683639,83.98089090736333,54.9727118351294,NA,54.23256498430936,68.53644935736985,55.53300486898212,NA,NA,NA,55.36195724304756,NA,NA,52.19062909671186,NA,NA,NA,NA,NA,NA,69.90035628290599
2870,diego__diego_651,diego,Survey_September2023_cleaned,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,73.5542920234329,NA,NA,86.67360202739548,64.60700540258875,NA,NA,70.88721115276518,56.67548343503492,60.19407856297647,74.04652429196314,81.58077368228061,70.64213355387068,NA,56.67697752157081,NA,NA,NA,NA,NA,NA,NA,NA,71.90303364752809,NA,NA,NA,NA,NA,NA
2871,diego__diego_652,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,NA,NA,75.87969854781514,NA,NA,NA,57.00593724601056,81.21162051454743,79.10189744002905,NA,67.72479036541141,85.54361537945469,69.0032883712943,89.63551900223736,50.70477968513915,72.95050601218267,73.87448855347864,77.32723330760487,NA,93.63975727387798,90.21994925202507,NA,54.78916094213258,88.73025113239608,78.9448389923796,NA,NA,NA,NA,NA,69.17578580913141
2872,diego__diego_653,diego,Survey_September2023_cleaned,GR,GR,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,96.92703468716593,56.72497896616201,NA,NA,NA,91.26824594575302,56.39564684508868,67.39465200471476,82.25227522014539,80.69757488561297,58.10055242601785,62.03159687457826,74.55400076626623,72.26243502556109,61.538771073697845,NA,72.44431957991603,74.17564141214332,NA,NA,NA,NA,74.74972431151151,76.9703799173283,NA,NA,74.59347353975065,NA,55.75902242205988
2873,diego__diego_654,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,50.36559809171472,NA,NA,NA,NA,60.33444594166682,93.97485955909002,61.974365500271624,NA,61.568716572571354,NA,66.4582623256093,62.53558628438045,NA,64.82280849273243,68.67420784929148,77.85522734463598,57.10538325395685,NA,60.20839013283159,54.66193071757108,60.73126400903282,99.12185390275525,NA,92.16482974775924,NA,NA,NA,51.821600086785345
2874,diego__diego_655,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,64.44732701203105,NA,NA,68.13941000563541,NA,NA,52.03440034770439,57.99479569924159,89.26031037864333,93.7838544872653,80.84496865935638,94.45886742443004,88.8773061242807,99.40075312108037,50.9276073140165,56.63255623073096,73.91439049932845,77.89534747896518,76.27330843759165,NA,NA,NA,NA,79.1986093626568,NA,74.52559890582359,56.000079842214035,NA,95.23289799357715
2875,diego__diego_656,diego,Survey_September2023_cleaned,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,54.29564324008009,NA,NA,NA,60.7397957784369,NA,86.77829336404479,98.06231748493343,91.65086280272082,62.57942402948216,81.27813487257642,NA,57.39154088796909,76.94519903707197,NA,64.66071426187857,95.96032891480415,79.44511438895186,97.0876454591877,52.51165633267287,62.910728727348726,NA,NA,NA,NA,85.16483605672926,NA,NA,NA,NA,NA,78.97070662282525
2876,diego__diego_657,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,73.23961715235674,78.18459020766106,NA,78.37513771819059,NA,57.766551917324755,NA,75.8560138696729,NA,NA,80.28438916660048,65.23353373352504,64.16287828456392,82.70738166312702,85.49468857268255,88.61888011427845,77.64546348979351,72.12880902553462,74.94779602154212,NA,NA,NA,NA,NA,NA,55.00788840766913,82.51958281582718,73.90612896864371,94.13683066356735,88.25484017879634,96.6083665861502,65.00266066329011
2877,diego__diego_658,diego,Survey_September2023_cleaned,ES,ES,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,90.84716512445144,NA,71.00229629202651,66.75640850567473,NA,NA,NA,63.919951986263634,NA,86.90233185669135,81.7000264266821,NA,NA,NA,NA,74.20326414934316,NA,64.52924110991485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2878,diego__diego_659,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,69.22630737489021,64.80867709944484,73.99126825318561,NA,93.09686401422185,77.47377466150127,51.759960602356195,64.48431832340667,69.06863977508198,92.44203732405076,66.0678826143303,NA,95.93574194655943,92.26939916108209,NA,94.12745147593478,NA,62.26079695267316,71.29999799537582,71.30504491492883,93.04931968239164,62.32657895416475,NA,50.402004726960676,67.51421773872022,NA,62.203485611820696,NA,76.10415496837176,NA,NA,NA
2879,diego__diego_660,diego,Survey_September2023_cleaned,IT,IT,18_24,female,other,usable_complete,TRUE,TRUE,32,NA,NA,NA,56.41831112822003,NA,NA,NA,80.67544538345014,59.883717664355146,NA,63.34031508845703,86.5390975954276,NA,99.9150725403463,73.20815977168435,94.33657704331213,94.21235647737637,54.95579763960158,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.66204912332451,59.414940763129586,NA,NA,91.51680267574119
2880,diego__diego_661,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,55.85329884369479,NA,NA,66.07980508769528,NA,NA,NA,NA,NA,NA,NA,NA,52.55752106625444,NA,NA,83.50958561409003,NA,83.14675611353998,NA,NA,NA,NA,NA,NA,NA,NA,NA
2881,diego__diego_662,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,55.81052444222061,NA,NA,82.97008184397049,NA,62.49592707933944,59.61610813139065,63.098660078308306,NA,98.772066850917,NA,NA,74.06341390134006,NA,70.71510880469948,NA,87.07588017282015,NA,NA,NA,57.069841338236095,NA,NA,NA,74.24330563628195,85.89182834856628,NA,NA,NA,88.4629315540513
2882,diego__diego_663,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,99.15620038639084,NA,NA,96.01990977746948,68.34008724647045,58.596239930737205,56.38120467042211,75.9148982952882,89.66678686249288,75.62133045733863,82.65884652059448,NA,76.89226692754971,57.57539567890158,88.5444022517815,61.81331082952182,71.13316584921469,NA,NA,79.95625830248353,63.65785626986203,99.15077803353498,NA,NA,56.69944708554737,96.74397253690466,NA,76.96720381770535,NA,88.118452135973655,NA,94.1199769407478
2883,diego__diego_664,diego,Survey_September2023_cleaned,GR,GR,45_54,male,employed,usable_complete,TRUE,TRUE,32,74.29012363127343,60.06437265457667,88.87188340233524,NA,62.085232678244296,69.4692552879482,NA,86.01269319818037,NA,92.09500153496994,81.69893411412093,65.2217846417283,82.92753350938769,78.74868628639409,NA,NA,55.49518786701041,NA,NA,NA,79.93204857879694,NA,NA,NA,NA,79.36427383047277,68.52737647622334,NA,NA,90.17831084529973,73.46545177504967,95.75478478708028
2884,diego__diego_665,diego,Survey_September2023_cleaned,ES,ES,25_34,male,employed,usable_complete,TRUE,TRUE,32,65.03399609702828,85.68029307383495,97.91667055136949,69.97775598953497,63.33163369691362,NA,57.72583817107788,73.29037493661707,NA,58.702801624357605,51.153716271299295,NA,NA,95.916524507215,85.93883687138168,NA,75.24922868641929,53.210624555489765,NA,81.45334685796013,NA,NA,57.97637857492384,77.9965818378657,59.89638739697891,NA,NA,93.53755809200871,51.163410163080016,55.0599238289694,54.2889373676185,93.35547498382059
2885,diego__diego_666,diego,Survey_September2023_cleaned,ES,ES,45_54,male,unemployed,usable_complete,TRUE,TRUE,32,92.78876760196273,62.602023851816774,74.26156683169897,72.62713067883001,51.218800857717746,77.05393592718771,87.97432894899939,75.36831996346554,NA,59.738679785258576,97.04136845969118,55.89217063079175,70.8760808208857,NA,95.57972327643246,62.635809660415084,NA,67.6640946477929,76.39763808802104,83.3161241077622,99.95800826884226,92.32525861509615,75.18067309329685,NA,98.05632894575939,NA,52.77383586153841,NA,59.668376214656504,79.83638997193516,NA,NA
2886,diego__diego_667,diego,Survey_September2023_cleaned,GR,GR,18_24,female,student,usable_complete,TRUE,TRUE,32,80.13903021124938,92.41813453884704,96.77407163237095,73.38622279969658,NA,71.24026330307576,65.57165261892148,86.72893811945558,91.38529271257863,54.15172544343209,NA,66.15951572319425,58.11861519441592,NA,67.81423654139545,NA,90.36620578304856,61.487051831127374,91.90705347195899,NA,82.51970203435413,NA,NA,NA,72.69872975971852,56.472343122217076,86.63604187852762,87.6625171143307,NA,68.11842082435088,NA,65.80171560346027
2887,diego__diego_668,diego,Survey_September2023_cleaned,IT,IT,18_24,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,NA,NA,62.36575280624332,NA,NA,58.48647891050551,81.08337337723434,74.3807715519823,65.27825549045147,58.523023941263396,73.14766547132338,NA,64.94653745216011,80.39561342430487,60.15842228556281,92.6644536600807,NA,55.25923360701036,56.8639322402445,55.26231005442384,52.37017368432688,NA,NA,NA,NA,99.73695222276251,NA,NA,NA,NA,NA,93.18407458191223
2888,diego__diego_669,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,84.21511589279145,NA,59.79129285427138,NA,NA,NA,63.396494753981706,71.19238826792675,NA,94.60246526589057,94.05949679504073,NA,NA,NA,66.55494480643146,89.29989245993993,NA,NA,86.65101382594081,NA,58.27876259806681,NA,51.933528893331015,NA,85.03233255649498,92.38175327373224,NA,80.1009297840954,63.45381143735512,56.14977032144029,NA
2889,diego__diego_670,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,75.26694911285658,NA,NA,56.144300364665305,NA,55.67849643639835,NA,81.24624350584799,79.74890852010726,NA,NA,NA,59.01427750669707,NA,NA,83.21111644089248,91.32173669246276,NA,67.66040692385835,NA,NA,76.17787398815935,NA,NA,NA,NA,88.7779491754582,NA,NA,NA,NA,67.11756168078199
2890,diego__diego_671,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,60.445589873202614,67.46550562978432,84.99623714763395,76.40554193444444,50.04235974568491,NA,NA,NA,50.2096794124932,NA,98.93528960048383,NA,NA,52.75391272594111,81.34184944732509,68.01130003257893,NA,60.958351199377134,NA,97.64888593908297,61.8467306417585,NA,83.56967106309905,NA,84.18931725888234,99.49952821770796,NA,NA,NA,58.96669507647343,71.18460846887535
2891,diego__diego_672,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,57.6240386112242,67.04684822174576,75.2184178867899,85.55828719752392,NA,84.47913978606213,64.57267255034168,NA,NA,77.31013229911643,NA,63.61438831049925,72.99423402669089,NA,NA,88.32160612645085,71.33145007709324,NA,54.80744274373033,87.39399397259041,NA,NA,NA,66.31314761883678,79.02245370850126,87.58853821097607,NA,NA,NA,NA,NA
