integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
2665,diego__diego_446,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,28.759820090445388,NA,NA,40.962028169443784,26.817516239629896,NA,30.694651964501233,NA,NA,NA,NA,NA,31.094317088893717,NA,45.70215747742989,NA,NA,41.10260439728968,29.51122697823872,48.12201929136393,NA,45.49948258275268,NA,NA,NA,NA,30.78175663002338,49.81466903466726,NA,34.48644875120576,NA
2666,diego__diego_447,diego,Survey_September2023_cleaned,GR,GR,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,28.134560655763806,NA,NA,26.985203274370505,42.68179329597886,NA,46.25105468981246,NA,NA,NA,NA,27.28556963452975,44.94057285856128,45.36915167961146,NA,30.261787680505126,NA,NA,42.418329514762874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.48288177168058,38.32202324853459
2667,diego__diego_448,diego,Survey_September2023_cleaned,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,47.08257049871763,NA,25.024378854698597,38.02816963718389,NA,NA,49.06810123286138,NA,34.36441590046684,27.260933229414164,NA,NA,33.921266492372055,29.7921651335607,27.876521212680206,NA,NA,NA,NA,NA,NA,45.35576121013649,36.42442621516031,35.505727196343855,NA,NA,NA,NA,NA,42.34516680422072,NA,35.906983120999
2668,diego__diego_449,diego,Survey_September2023_cleaned,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,38.539729290542454,NA,NA,NA,47.9908895389835,NA,44.77077775992284,NA,39.193024814684435,NA,NA,NA,26.64540987499535,38.42802021808615,27.092055355801108,34.707904115779485,NA,NA,NA,37.88796115773927,NA,33.65096053633226,NA,30.58929645193038,NA,27.522783850103245,NA,NA,42.345587189085244,NA,NA,37.09551867271995
2669,diego__diego_450,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,28.9537551091468,NA,NA,25.96234673191944,42.45045772134579,NA,NA,36.47658225598428,48.97877382571677,NA,49.65435535468802,NA,NA,35.056883141856815,37.80020709653057,NA,35.701990470057936,NA,48.809253246663815,NA,38.78436687132236,NA,NA,NA,NA,NA,43.76771358485966,NA,NA,NA,NA
2670,diego__diego_451,diego,Survey_September2023_cleaned,ES,ES,18_24,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,NA,NA,33.19647301125137,28.085551062910113,26.101590526945316,25.945935114793272,NA,NA,33.67635509798144,36.74924450416631,NA,NA,28.244576112119688,31.431164087020065,NA,41.72602566592397,NA,NA,40.573433366572374,44.80297519865438,NA,38.95861383048901,NA,NA,NA,36.946220973580424,45.81585769581142,NA,NA,NA,48.11513289019047,NA
2671,diego__diego_452,diego,Survey_September2023_cleaned,GR,GR,65_plus,male,employed,usable_complete,TRUE,TRUE,32,26.165721177788626,NA,NA,NA,NA,NA,32.09343222527004,NA,41.18347444422942,NA,NA,31.076363687072405,31.893136036791603,NA,46.59972687077368,30.403760506813796,NA,NA,NA,NA,NA,32.743786031458825,NA,NA,26.95974202707097,NA,NA,NA,45.94635762051462,NA,NA,NA
2672,diego__diego_453,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,35.23149970901632,NA,NA,NA,NA,NA,39.42928686023326,NA,NA,46.08377386764444,NA,NA,NA,26.398024466431195,NA,NA,NA,NA,38.19324490876579,NA,29.659694219078514,NA,44.89139200867388,NA,NA,NA,40.775547592502456,NA,38.196315077881714,NA,25.245794109120197
2673,diego__diego_454,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,32.12053982222349,40.496076581583196,NA,28.199040128610143,NA,NA,NA,27.139026367728178,NA,45.050557105210316,NA,NA,49.43651206865683,NA,NA,38.91337264319358,NA,NA,37.44273050272423,NA,NA,27.47821594807091,47.6136236120453,44.36309309365569,41.178896352273455,47.32637010285177,34.888426384734544,31.596135564813466,47.367448973025226,44.93421206494347,26.014061875356614,NA
2674,diego__diego_455,diego,Survey_September2023_cleaned,IT,IT,65_plus,male,employed,usable_complete,TRUE,TRUE,32,NA,42.56629101085431,NA,NA,30.236190114326863,NA,NA,34.71055587530512,NA,38.2347759851876,39.193436335063,NA,NA,NA,NA,NA,NA,NA,34.953078466127636,NA,47.99574782437253,NA,NA,NA,NA,44.99964476632158,NA,30.307227335558213,49.203426642267836,36.85379359945159,NA,NA
2675,diego__diego_456,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,30.60952894801174,34.18969503989952,26.88698606110289,NA,NA,35.68534820031627,NA,29.95643200581155,NA,33.083280203109894,36.01360715597272,NA,NA,NA,49.675195299355906,26.43120030739989,NA,30.183947326855908,45.57063784252115,29.01013443545709,44.80984266994275,41.138443583380564,38.11679501079512,49.918875753830235,NA,NA,49.30274051907124,NA,NA,NA,41.854690376832416,37.09715995364765
2676,diego__diego_457,diego,Survey_September2023_cleaned,GR,GR,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,27.793605437760277,NA,NA,NA,NA,29.466069110889475,NA,NA,33.30250086273564,28.19067501030095,29.727508447256223,NA,NA,28.169139735277113,28.75681659372131,NA,NA,NA,41.070555849735115,NA,NA,37.076652211202926,NA,NA,37.8834229258225,NA,NA
2677,diego__diego_458,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,28.038123141073047,NA,NA,38.170720231645504,NA,49.30369661388511,NA,NA,NA,NA,NA,NA,32.79667981855141,26.452096208834476,32.09252555551262,NA,NA,43.07373128057554,NA,41.3761885549667,NA,NA,NA,NA,46.585598022424826,NA,NA,NA,NA,NA,28.81284695074875
2678,diego__diego_459,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,40.880151221829806,42.09114166096401,41.07869379470998,NA,38.706110576795155,NA,30.11212654922727,NA,NA,NA,28.448069345284395,NA,NA,NA,NA,NA,35.492089085292506,41.536952992839865,NA,40.89776136489051,41.22750097972259,44.04104401940744,NA,NA,NA,49.02412146359209,49.56861559852205,NA,42.227897440441104,47.82807557436692,37.15035120989637
2679,diego__diego_460,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,32.378945022089425,NA,NA,28.202719403523307,NA,33.86723402590573,NA,31.218797588176002,NA,41.14177996582069,NA,NA,40.03272167727016,43.230801990258215,NA,43.20414157184089,33.851830729152084,NA,NA,31.315596824480252,NA,NA,NA,NA,43.6023508796994,NA,NA,NA,41.47454185128786,29.52579031320765,40.31937150397002,48.04582905127582
2680,diego__diego_461,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,36.52294179040062,27.7736734836449,NA,36.501041853034465,NA,31.9160692110256,NA,NA,34.83988076829414,39.58741822497851,NA,NA,NA,NA,NA,48.544454669167536,31.511810291175337,NA,NA,NA,NA,NA,NA,46.755936242868685,34.820070296730194,NA,NA,41.101080527887675,46.27096724665765,48.27867488394435
2681,diego__diego_462,diego,Survey_September2023_cleaned,ES,ES,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,NA,NA,NA,38.15101565701783,NA,30.117994550703898,41.5715090629799,31.809375628402513,NA,NA,48.704498460552585,NA,43.80890257042135,NA,NA,30.037921822229308,NA,NA,25.655160089672464,NA,32.12061156997072,38.680614742170704,37.88025296157463,46.869501873331146,NA,NA,NA,NA,NA,45.02603439047323,49.188347680805876,NA
2682,diego__diego_463,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,37.962594147206204,32.933296119958214,NA,NA,NA,NA,NA,NA,32.02289605371949,NA,NA,NA,NA,NA,35.481918311231084,26.224429080334943,41.05152079169832,NA,NA,NA,47.779941045889416,48.27249047802839,44.18258838813553,31.490077769243804,NA,NA,NA,26.248967431669314,48.70627556914112,38.47936509874033,NA,31.464428164602623
2683,diego__diego_464,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,34.767124465974476,NA,NA,NA,NA,38.86031883027019,31.3916700010895,31.969195208097318,NA,NA,37.61869287856862,NA,NA,40.10117425360514,NA,27.25596990794584,47.67339194798318,40.61461174016737,41.51900444936727,NA,36.95338799031883,30.142384540099556,NA,41.00394176750393,NA,46.35044334323388,26.765559256146787,NA,29.464016931524885,NA,34.14683905452492,NA
2684,diego__diego_465,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,31.48816367225799,31.533174747862837,41.31447037368747,NA,NA,NA,NA,45.61006787889127,NA,NA,28.805340753392112,25.392838621455326,NA,45.06400963634832,30.02041137224805,NA,NA,NA,44.18922227987684,NA,NA,29.691938015141147,NA,NA,43.462323121858006,25.236900743261593,NA,26.79026997458489,NA,NA,NA,NA
2685,diego__diego_466,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,30.250262761006624,25.662394049159097,36.87295949290136,38.024605647699744,NA,30.04105313364414,NA,NA,NA,NA,NA,NA,NA,30.477923996131622,44.63144486966843,NA,NA,NA,NA,NA,31.825430828172024,NA,NA,31.993406189813456,NA,38.4525139613493,NA,38.52998861563701,NA,NA,NA,45.611781128894435
2686,diego__diego_467,diego,Survey_September2023_cleaned,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,43.52250028185685,NA,NA,34.8120271755179,NA,35.258591247584356,NA,30.336866162551143,NA,NA,28.831767412592384,NA,NA,33.2458994922532,NA,28.0000629241856,32.63651450731783,NA,36.78206048541492,NA,NA,NA,33.54312875007367,NA,NA,NA,32.02693591473847,NA,NA,30.254631465131567,NA,34.6473846389256
2687,diego__diego_468,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,30.522779866490154,41.74697703756604,37.137320621569444,38.69243656494868,NA,NA,31.43183650211445,38.21135954104312,NA,42.133129495860885,NA,44.78676862068917,NA,NA,NA,43.34211786480063,NA,29.711056626632768,27.343927575547895,39.45326664281211,NA,NA,30.053987035290476,44.609909704172864,NA,40.15526964571242,NA,NA,NA,NA
2688,diego__diego_469,diego,Survey_September2023_cleaned,GR,GR,18_24,female,employed,usable_complete,TRUE,TRUE,32,48.37115168551742,30.38302355374505,NA,32.96037611604058,30.83521223428368,35.82275516268088,NA,NA,NA,NA,34.57926316470869,40.95160812040173,NA,NA,NA,40.41616749317427,NA,NA,30.517788391692978,NA,31.69750060030654,36.04569959954122,NA,NA,NA,29.426532125749546,NA,NA,36.677801984372735,NA,44.8309710688618,NA
2689,diego__diego_470,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,39.36981000900248,NA,37.19943229097623,31.688589020331147,NA,NA,41.006566333746775,NA,NA,36.959844530831845,29.697366204133573,NA,39.0546676032567,NA,NA,49.07536669689486,NA,36.12485526170836,NA,NA,NA,43.323289592521746,48.62270870653427,NA,NA,27.604935307337364,36.86440995534495,42.55203939991148,NA,37.957078378114474,30.318178057464028
2690,diego__diego_471,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,39.215225774631,NA,48.94815527610581,NA,31.04010462009144,NA,27.39834337375432,NA,NA,27.034348641955617,28.23798754203733,34.282129194362724,NA,NA,NA,41.30036262310894,NA,NA,NA,36.63485901126873,NA,NA,NA,NA,46.85040629334509,NA,NA,NA,NA
2691,diego__diego_472,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,32.037052875974176,NA,NA,NA,39.11310669299091,NA,NA,NA,32.07758244518604,30.604510338643976,36.84752440436617,NA,NA,NA,29.139564468987942,28.923963403543894,38.51763814661895,NA,NA,NA,NA,NA,NA,38.659120872159754,37.01493861468039,40.94464765771565,48.87936996311197,47.16145377508622,31.212950570183434,NA,38.956679447618306,NA
2692,diego__diego_473,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,33.07377781888039,NA,NA,NA,35.84941331830238,NA,NA,27.60895290907608,26.851019748873796,NA,26.299479753764068,25.174752754851035,NA,NA,NA,NA,38.75618918053412,NA,NA,NA,NA,28.861413712032814,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.012414413348523
2693,diego__diego_474,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,30.98378917845291,46.772942858916714,NA,NA,36.15071558544872,NA,35.307453921773885,37.52470689655412,NA,36.0896513645569,NA,NA,NA,NA,31.343452495854436,44.89260857685777,NA,44.270206046420554,31.01566119377759,NA,NA,34.21670979064974,35.20159058103785,NA,NA,45.25381242552987,NA,48.17306797607065,47.48227742444986,27.508672412772228,NA,33.12176028301328
2694,diego__diego_475,diego,Survey_September2023_cleaned,IT,IT,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,30.35103099963458,NA,NA,32.23371114727536,38.32554771525879,NA,NA,NA,NA,30.00213369116875,42.86950557690581,25.695814729326816,42.25804923607869,NA,NA,NA,NA,NA,39.0134680943369,27.713474352823155,47.95257880984329,NA,NA,40.27618352811325,25.48520018792315,NA,NA,31.894458630131425,45.43341470138313,NA,35.25703065586252,NA
2695,diego__diego_476,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,46.20798738726701,NA,27.39118866763009,NA,NA,NA,NA,NA,NA,27.82238602445888,NA,44.18749534803766,NA,25.292415623370147,NA,31.50912039781818,NA,40.205153399422045,NA,NA,33.44669307215699,NA,NA,NA,NA,NA,NA,38.43455102697941,NA,34.39808846398152,44.245912507139195,NA
2696,diego__diego_477,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,42.49904697955087,NA,35.751658861121,NA,NA,26.30552743180168,NA,33.536553298153024,NA,NA,NA,NA,42.98697182253771,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.024873869022265,NA,NA,NA,37.63564930330613,NA,39.88055711955016,45.844654458793514,30.95330564711277
2697,diego__diego_478,diego,Survey_September2023_cleaned,IT,IT,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,NA,31.335847419565614,29.537020238092623,30.362808047804464,NA,27.972118273997744,27.081704586456,35.7805121408733,NA,NA,NA,34.13884211762425,NA,28.351038337077096,NA,40.547611327484276,45.05530551904886,NA,26.118909465215697,NA,NA,41.57900175428364,NA,42.99811909760848,34.50390423353629,28.926017485098825,NA,NA,40.35359315477085,NA,NA,34.25901248123462
2698,diego__diego_479,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,35.98093947172339,NA,NA,NA,NA,32.831011792311514,NA,25.32134759776818,45.499118350972864,NA,NA,NA,41.49850954379286,NA,38.52194350718388,31.017774706980703,36.94969705277242,NA,NA,NA,NA,39.57576372386812,NA,49.94364159499102,41.51808815002215,38.20362456417631,NA,45.28910161703856,NA,NA,47.08340762939917,NA
2699,diego__diego_480,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,30.69210162238827,47.22404081196689,NA,NA,38.6144685279208,NA,NA,NA,31.773369561173723,34.058851242570555,NA,28.764139647921837,36.02862257832692,NA,NA,NA,NA,NA,27.453659782900964,34.02443264716575,NA,NA,NA,42.74578551303764,NA,31.39432401968219,36.55204236306685,NA,43.27369101543029,36.40559632052908,32.5439271857079,NA
2700,diego__diego_481,diego,Survey_September2023_cleaned,GR,GR,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,NA,27.878178397287584,43.0505297646242,NA,32.38198071281218,NA,NA,30.698412665276493,NA,47.58081041196239,NA,35.10940567039806,NA,30.66732905659357,NA,NA,NA,NA,32.942176543590854,NA,NA,NA,NA,NA,NA,38.73935154860604,36.15562587530724,49.92362935381662,NA,NA
2701,diego__diego_482,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,42.14855841234345,39.557197829589995,NA,30.266692209911383,36.11485387460141,NA,33.42493244537377,33.63448679656506,39.89525889774106,35.02618386341321,NA,NA,37.283712811660564,NA,28.09979774679654,46.02292385104171,NA,NA,NA,48.518236140435704,42.12588755153023,NA,NA,NA,38.18863026222898,NA,41.67594355198035,47.65064291696779,48.92538018955111,NA,NA,NA
2702,diego__diego_483,diego,Survey_September2023_cleaned,IT,IT,18_24,female,unemployed,usable_complete,TRUE,TRUE,32,29.100017353678524,NA,46.45063286417461,NA,NA,NA,NA,46.0895153052693,48.21034184931999,47.89054979725056,26.644342215349482,NA,27.464020511422362,42.318776930272605,35.09047007640774,38.248103936059536,49.24283377753173,44.69272258155422,35.57176130739596,45.34396180281975,25.22944613743981,NA,NA,42.42791993390402,NA,41.42098594859513,26.76181612516413,38.757963721784705,47.529076071785866,32.94718344244478,32.87515771964044,33.147850840402555
2703,diego__diego_484,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,39.164169986050716,NA,NA,NA,43.88806303019607,31.436624167341137,38.833645278286454,NA,NA,NA,30.303234047332673,32.20914689224766,NA,NA,NA,27.609513165877665,27.13317814595912,32.112669876082876,44.346833881488834,NA,NA,NA,42.885263531356216,NA,NA,40.63750819227714,32.14314670385555,46.951554663292015,45.33451600867188
2704,diego__diego_485,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,32.17894199922217,30.987681020317964,NA,NA,NA,NA,45.09007076384478,36.74819051025828,NA,NA,NA,NA,NA,42.20872665765235,40.926870678914014,NA,42.96307048938513,NA,NA,NA,NA,42.96381019375449,38.23984645538523,NA,NA,NA,NA,47.957145988042925,47.59709527079035,NA,NA,NA
2705,diego__diego_486,diego,Survey_September2023_cleaned,GR,GR,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,NA,34.182842633478984,NA,NA,NA,42.4951788311115,37.300648386881306,NA,39.458706438534904,NA,NA,NA,46.45515414609585,NA,NA,31.220071314510434,40.73902752735772,35.07679829133295,NA,NA,30.661043243957725,32.705766052826874,36.18354135875218,NA,NA,NA,NA,28.71068499607212,37.92652394835876,42.21013090488945
2706,diego__diego_487,diego,Survey_September2023_cleaned,IT,IT,18_24,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,47.86933177139085,NA,48.851301395835776,39.32836434377239,NA,NA,NA,40.06276853670906,26.19525810489067,40.67548058657361,29.302995218974004,NA,46.5694237976312,NA,37.1133639494757,37.50273333956818,NA,34.33281223251866,46.73003747393429,34.84556451188554,NA,39.125993269778675,38.68745408989855,32.24193779472219,NA,31.80083319306739,NA,NA,NA,NA,49.32704192820696,36.995118725864955
2707,diego__diego_488,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,35.64013619539041,NA,32.692249839073284,NA,NA,30.512236560363064,28.061487472043474,25.308685031172505,49.45516955235041,37.70270485581591,NA,35.86400705246501,37.88739935322013,NA,NA,NA,41.01722811330394,27.60152718482307,NA,45.165118124680546,38.24480613604733,48.588472376066505,NA,NA,40.018044695837716,34.17564285830032,NA,46.12235585962519,27.83187205556403,42.50009183892835,33.413315044438264,47.73691992749356
2708,diego__diego_489,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,41.32368756944618,25.931026527330815,32.15633609077058,NA,37.89015189078886,25.524658867507142,38.66331412914903,41.99671848650988,41.016075969780104,NA,25.362491596163835,38.13023320613709,49.072367320969875,48.72143759945013,NA,NA,NA,47.11104671671495,NA,NA,NA,26.495393249637488,NA,29.453130393059467,NA,43.12390030510285,28.061436002641113,NA,NA,44.6990325054223,NA,33.28495281570214
2709,diego__diego_490,diego,Survey_September2023_cleaned,ES,ES,45_54,male,employed,usable_complete,TRUE,TRUE,32,38.96767187892666,49.97149051504945,25.007602011333137,NA,32.405691239777184,NA,27.197414795338567,NA,45.16893733297455,NA,NA,37.3138805995369,45.46524074423725,33.93314083682114,NA,29.774620855314268,NA,28.73864578813,NA,NA,NA,NA,NA,NA,31.15528282999098,31.14640555160193,26.635745733868916,NA,NA,NA,NA,30.717168705244497
2710,diego__diego_491,diego,Survey_September2023_cleaned,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,27.644604191243793,35.81190167555104,25.41248025684247,NA,27.428818035547536,NA,NA,40.899908759490714,NA,NA,NA,35.094002914379516,NA,35.08941833138408,NA,40.111277988554676,NA,NA,30.280461949291592,26.283810377979336,43.06467147408368,35.81823852283264,NA,NA,NA,NA,29.245171002610988,NA,31.69726036206631,NA,NA,47.97334673090229
2711,diego__diego_492,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,35.10125669285428,NA,NA,NA,NA,NA,NA,NA,25.32501658546626,NA,NA,NA,NA,NA,NA,NA,46.78786480940039,NA,36.18917641306716,25.549714984049743,NA,NA,NA,NA,NA,NA,NA,48.36913095773438,NA,NA,NA,NA
2712,diego__diego_493,diego,Survey_September2023_cleaned,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,32.35209765363946,NA,NA,NA,NA,NA,45.07380879979916,NA,NA,48.36325245810771,48.52293148668804,33.21939596491035,NA,32.15744471633164,NA,NA,42.59614698602856,NA,45.39385402036727,43.22741863580778,NA,NA,40.82410028232246,29.627091843279516,NA,28.972070058148404,29.1877182156437,NA,33.37510581763004,NA,NA,NA
2713,diego__diego_494,diego,Survey_September2023_cleaned,GR,GR,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,44.387872729443345,NA,32.27523587783715,NA,28.910395759509427,NA,29.64210187131738,NA,NA,NA,48.5055652297475,31.551655340770722,27.37242866779468,NA,33.714581831807074,NA,NA,47.12306602575081,NA,NA,44.434749315607206,37.33133598189376,NA,NA,25.48721175883066,NA,36.60330976311222,NA,36.740403614445775
2714,diego__diego_495,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,26.852538086022975,NA,NA,27.25579445179141,NA,NA,NA,39.23879125387799,NA,32.88238326348337,NA,NA,NA,NA,49.4016328523325,NA,NA,38.80512784113894,NA,NA,27.393173986455913,NA,45.07484806268516,30.272500858319844,36.70616334840773,NA,NA,NA,NA,31.06863633716939,NA
2715,diego__diego_496,diego,Survey_September2023_cleaned,IT,IT,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,25.10586821350485,33.355499559177886,NA,32.320756966353855,NA,NA,NA,43.08750629045909,34.89848462022978,44.639540387406385,26.73649076886649,49.77379926288599,44.433322940469395,NA,NA,NA,26.174887428631422,NA,NA,NA,NA,NA,NA,NA,28.893624730786463,38.2959457274344,39.625944093599784,30.560991272210927
2716,diego__diego_497,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,43.05062287111656,NA,NA,NA,NA,NA,NA,46.25358189955301,47.634525309988064,34.14707018293337,34.90665887311132,NA,26.45491085532279,NA,38.74300580819214,25.871255131753742,NA,NA,36.50057725594401,48.39443871455114,NA,46.72209969061168,44.61151266409035,NA,NA,NA,NA,NA,37.829780779398746,32.55776341074329,42.862063380391845,31.568490827067393
2717,diego__diego_498,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,29.121021697961652,NA,48.82121183753402,35.241090805970856,NA,NA,28.99711180236362,29.213494396822554,NA,36.915581501334316,NA,NA,28.46238511505578,NA,32.986236890913204,NA,NA,NA,NA,44.83459943488718,NA,NA,39.857210806594054,NA,42.00135800047715,NA,38.30065224559162,45.62655060646673,26.69078729383436,NA,38.50997872846261,NA
2718,diego__diego_499,diego,Survey_September2023_cleaned,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,40.89713281612343,41.244288033046715,NA,NA,NA,30.69506458015843,29.731577209255576,NA,NA,NA,34.01692012199612,31.655044163831406,35.32328385039408,37.25386625700611,NA,48.924474109103926,NA,NA,NA,31.724936727713427,45.01620178038834,34.38236571551561,43.96587773448391,32.05744521681788,NA,42.41663058780186,33.06736169390226,48.213272508528135,36.946256783889126,NA,45.23528441139091,42.42912858699961
2719,diego__diego_500,diego,Survey_September2023_cleaned,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,28.500291647564154,28.04861998859093,48.62984751773352,NA,NA,38.90965273391029,NA,NA,32.8158596039961,NA,NA,25.06052569005456,NA,NA,NA,NA,NA,26.90125758397484,39.873730804312245,NA,46.52116443149879,NA,35.22146845652623,NA,NA,NA,47.281902749912106,41.641288753919966
2720,diego__diego_501,diego,Survey_September2023_cleaned,GR,GR,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,39.97795332399823,39.767539266019476,NA,38.49700921375775,46.123821640339386,39.856121435644134,NA,36.3086579343374,41.79963574407875,27.26674048465405,28.21970906724072,31.210866032625177,30.907688217051202,NA,30.80907576616147,29.03593040978234,43.217218552132266,48.70521163677958,49.44066535941832,43.14324977717533,42.192876598211484,NA,25.604635816612507,NA,25.12244002719116,NA,30.526795081165062,NA,NA,49.39734662599757,46.494032688294496
2721,diego__diego_502,diego,Survey_September2023_cleaned,GR,GR,18_24,female,student,usable_complete,TRUE,TRUE,32,49.84246477746786,47.65947488211092,NA,NA,26.065561792729415,NA,NA,29.514758455365822,42.381587932672815,NA,NA,NA,49.05876790942196,NA,32.51498199771446,NA,40.96721513836417,NA,41.47542874121106,NA,NA,25.114134872109346,NA,36.902760334606235,25.634952471782103,28.24571266396117,NA,36.37258173559506,41.76639644968344,29.19772754311838,NA,36.12337055165827
2722,diego__diego_503,diego,Survey_September2023_cleaned,GR,GR,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,33.36697028287084,NA,NA,25.780822218801248,NA,46.732000652671175,35.66358932358506,25.64046914221798,43.11263077980698,NA,NA,42.57887533014532,49.84555929582761,30.899122740722703,NA,NA,42.582079830671134,NA,28.934653556215977,29.5537072186339,NA,32.24607581746584,45.939247577681215,NA,33.44173333085061,39.303603211730874,33.86633358440511,35.51586277966019,31.449284857937187
2723,diego__diego_504,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,43.77653256515808,NA,NA,34.51300137817951,NA,48.56488993696786,38.346958778353596,43.941494522538065,49.817528333336995,30.78579197728906,NA,29.04316285862727,NA,45.290583088141545,NA,NA,NA,47.56263094962338,NA,NA,NA,NA,35.65029947450739,NA,NA,28.734849297900425,34.28679718414139,26.402716118781186,NA,NA,38.71402819905842,NA
