integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
2532,diego__diego_313,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,6.831740022141752,57.94589032621225,2.3784534105209527,77.44850433957939,54.52053519350522,68.50688925389224,47.11691863207528,27.13007899751989,88.31039067039093,97.64669254690928,96.71885026150416,71.05349264242187,59.02569234625473,34.777614328726436,57.15255802793321,89.45420185014777,78.10908563921622,34.39284944876357,93.18172635668881,38.99058418399324,64.71782699888006,15.122568726249064,22.581935341860238,16.934121334572886,10.873528064642034,73.03809394303009,52.77808393954703,21.057677113494584,29.43077932038149,13.794984007041784,0.9655669855543663,85.72856290554469
2533,diego__diego_314,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,9.962332299830454,33.078025064370685,24.90439121413918,48.05098785218255,42.577487084104376,17.298947562045367,42.91680341149319,27.8269101289657,62.83059716294864,72.88063918527989,84.58049877346917,65.70222505200331,56.26454437583087,70.71764923796601,55.18803295112164,39.696507871017594,16.37052322154502,96.83715611036625,61.073070702009005,82.29146018210444,35.24969238700343,5.897118116449693,28.39498380544516,19.375698500467845,6.1608286935573116,5.40580861489109,70.8951532203904,53.4305792797771,29.697382526927573,58.44748453786876,39.31847755329104,34.295436491815366
2534,diego__diego_315,diego,Survey_September2023_cleaned,IT,IT,65_plus,male,retired,usable_complete,TRUE,TRUE,32,23.902015535711314,15.284987000209371,20.538139073676586,69.16968342286239,67.38029800435795,99.93334325219774,32.817140308812746,33.94261279213997,53.70174430866034,5.314421805442116,73.84843540324306,20.34232309059825,66.7284239814677,43.29830935664165,65.70983430083493,47.267181130506934,90.40015797926398,92.9503428495082,43.34823417023599,33.027329869437864,91.28646272800852,0.5651893416750822,29.29216757680823,7.495300273474139,53.34318529818355,94.6068079945726,11.989422003716042,1.46961792964469,30.93210991693908,13.260189540303394,6.168581750595388,24.447406875924518
2535,diego__diego_316,diego,Survey_September2023_cleaned,GR,GR,45_54,female,employed,usable_complete,TRUE,TRUE,32,67.58809756892235,45.67907741532314,37.62822202427892,59.53526934416281,59.9873751567708,91.98358670279264,59.26038497211963,78.14377355323656,91.05151837656769,27.115314076509286,51.078624216932475,41.48249583257686,49.64838658259787,81.2830250451276,80.77411716275277,76.82175481270417,73.89318219818176,82.90594429280634,52.97273445349808,79.06580672841964,82.9080484402108,71.69519244877975,82.71444572320347,25.702001269515073,25.746359933623637,52.58008707689459,58.67370889165906,68.61328655126736,42.77991171266123,51.42196269371189,18.762631107538986,65.20155564720164
2536,diego__diego_317,diego,Survey_September2023_cleaned,GR,GR,18_24,male,student,usable_complete,TRUE,TRUE,32,22.358216649905632,89.25017106440492,74.91892670334991,70.2239258388297,22.935822931325568,72.61999730400898,48.99509893028658,77.2453958733827,97.18836911004846,74.05257332838048,47.733244491051025,48.688483617908105,91.94543293855715,64.05731054664568,67.36841679291035,55.96651641325475,72.1056829931992,68.07824129603819,14.899735040583165,84.47112278961455,66.82237346124109,14.376597339543753,14.47815368386152,12.645130128768528,12.752586205045878,65.17703248389027,58.29815736128158,43.271519258454866,21.013512056199318,21.050631608795474,37.37400724156315,42.405342649534035
2537,diego__diego_318,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,18.533784298495704,92.59514680942215,88.8226476527379,46.2741166451733,52.045194672350455,53.33471977729172,67.91246324182511,63.701337599457034,60.934839735566044,49.67742762060018,85.45520002232934,14.722761792728102,73.09574450090749,28.456243164046448,67.42724241212005,79.37393213489207,90.05478847622214,84.72483378692141,88.16401485770955,57.23409338624307,31.022346948567826,8.447697733283047,10.606703935673693,67.57118165561961,11.455840323280977,22.582324509343714,29.395692602229946,70.30241233757276,47.08423438238874,76.07148542674844,43.29356125563591,57.345030578780985
2538,diego__diego_319,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,67.11089270235284,8.038304473716414,90.86923337187599,63.84464148064453,33.06675352829672,96.48327513467389,95.11796131664528,45.507403226897225,94.04391867712623,86.24628756913204,82.33921793215488,81.07139097461895,45.00438254746764,88.35096650922661,63.21068130309831,96.12097123412431,56.1052367582578,89.69537967054121,73.62733958372972,47.03851266740686,96.71115728594872,16.270413778218863,44.144042006801634,91.10331507652263,54.95246623907188,89.61820130132277,59.90124416532851,18.690192400523816,37.31106111425461,12.474783585741248,17.001285273555354,70.79337897756433
2539,diego__diego_320,diego,Survey_September2023_cleaned,ES,ES,25_34,male,employed,usable_complete,TRUE,TRUE,32,97.78478229489905,58.31744638105672,67.13611671518665,92.6271768976304,4.225625500908348,75.37252624487154,58.279174566608305,64.92640659041635,59.473621210774866,89.76337726392175,69.07010323275271,83.96860238068118,58.17095590450436,77.66090097740775,55.07222490996906,82.07539812305077,45.97996360692029,66.13683509115755,65.97433097903213,97.00975263950045,68.65987239685126,25.350915512188184,6.04012478239348,59.07727179452367,10.474803450257669,61.55225993850414,90.51354248817394,58.78597536437425,79.34872295126998,57.03507078292201,43.57289124962645,70.77562307205271
2540,diego__diego_321,diego,Survey_September2023_cleaned,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,80.93575681227563,61.96419509194573,45.26195748926137,91.34470951079138,84.24542031687687,33.73522853912235,0.5763231389971979,98.71619955009174,61.102549338669604,68.46522592770393,70.39514677273834,47.411063744608,90.66618766825299,75.91322958982175,90.56625628293811,71.02093591462588,73.99818782873945,47.09308310821614,87.92186393598686,88.42593993353238,19.245557020566643,73.69523651613684,60.53652464486865,33.828376003614714,5.183057926143484,82.5880956160563,97.4962210282485,43.90813349417768,25.132215227229423,13.196802624640902,34.02025208117704,81.35920504177224
2541,diego__diego_322,diego,Survey_September2023_cleaned,GR,GR,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,96.91078162442165,9.288911376831411,46.73935582473967,23.646650503861544,17.488587125799302,74.96166253690402,46.735481782326275,62.2554513196438,88.43438881170601,75.06694510990206,69.87653245209823,68.75714710872221,67.82217335669438,51.51382652463546,63.8934388482715,59.999137895992696,75.80549568185377,62.10090314238742,72.95759819656888,17.783315257439895,54.54485738721614,57.2463036287511,1.2084765083683724,48.69100702505097,89.31631774882435,48.22633836730136,43.00384240799694,9.064149657953767,45.35252871727102,24.27216518681931,40.812209635276794,52.07803176135
2542,diego__diego_323,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,41.5306428191257,23.390452369826654,8.588149367564773,73.75474670813837,49.33164647235251,63.443639107781976,71.61340759872704,89.33372664851692,44.165277414618394,40.69907335542119,82.94559622616413,37.95933602363577,81.97405880703904,85.02654459932062,49.710697440754934,60.31398236795107,90.17484330941245,19.921992136474824,53.29849087167252,32.66992809338961,47.005757582661786,4.880223406293131,35.63841674783088,11.975140164389074,60.675007490293595,16.719108716618734,57.92889439948008,6.839425018776141,31.51433985494239,38.89318491010696,74.32460030096793,46.276746073627045
2543,diego__diego_324,diego,Survey_September2023_cleaned,ES,ES,18_24,female,employed,usable_complete,TRUE,TRUE,32,41.520507444745,26.86691054436578,27.561418632352378,47.458458753070595,20.158479964371853,77.6451822762557,40.017674673599515,57.795587893858816,71.05591648743716,81.09946569077012,67.21632246073423,39.054470515960766,93.34731248321451,77.09590777753765,33.13736782485637,39.6531226500378,88.98198463642588,50.936048373436996,72.30912035046568,42.44297868841405,5.986135567639037,27.191155025645635,63.22428395327472,64.83107462879481,52.10486483944131,9.791840484589756,69.38087060658764,54.83552449904624,17.808088736444063,23.678851607365328,49.16240569261901,79.67722432526621
2544,diego__diego_325,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,24.154732305683737,80.88857041358418,16.069234190907803,87.23034252048333,4.9439528663474315,66.89401981535708,86.00471371184106,77.31854551738594,3.0217552184781837,77.00906454644468,39.84990391231267,90.1973812766541,68.96118847367049,51.37482725790066,38.12661699172649,35.96148645756061,90.6765074875568,19.910744463954373,11.033658510019569,84.80495460642221,39.570172172299756,3.15581389977722,33.671834598480956,15.72988609058582,70.77564119990504,35.949724938589966,42.782991278023985,21.433239613998417,33.86183055000832,6.648072309464022,0.25588025262355274,26.34972812608158
2545,diego__diego_326,diego,Survey_September2023_cleaned,IT,IT,18_24,male,employed,usable_complete,TRUE,TRUE,32,67.09363804626781,93.49648595614589,23.282632557707633,78.69011862014477,66.63257600516295,1.9090407352830574,34.87578470341538,77.54719754664566,27.59175548719973,30.25630567397112,94.31206951165821,75.59615473274266,25.653742334140837,42.04325207223524,95.27810554368038,61.59292303617948,49.34413544965059,36.82686356548551,78.46355694514438,25.40930975095323,50.06450989518516,4.955162540935779,47.246849811620514,48.06891241156435,49.38406911514538,95.70434511689126,66.82429104542268,9.131339643341917,34.31440710373537,59.08577397411025,26.49947348116309,45.92596717133258
2546,diego__diego_327,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,23.47945113349814,52.58407037326404,37.069817341762594,94.3078251241043,13.013367520583309,17.249875582803554,7.228459861059759,64.78057027260573,35.65330096088157,98.5331926788602,73.02709780149351,26.291379116734475,70.10985062163067,93.36795646025446,56.713070157377345,84.53400741929241,95.73074138394185,67.96622260199662,0.7275866818845953,35.52985062918371,83.62951420743028,21.612536506972717,81.86956855843154,5.3386023601388795,78.40290235476665,44.49464417024498,10.31703330168135,7.622020227426747,99.18492266410652,26.73954499585263,21.796220974028618,72.49400851214803
2547,diego__diego_328,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,15.824017825786274,29.800174955108385,96.47940076859496,40.160810555684535,82.35839478848014,56.86189277511808,67.6178890449779,38.75132923012802,78.5758309039857,82.5607333165172,72.19161493877735,18.648686373169465,78.65895890434399,87.67727623582834,83.29294263002565,37.244345788433385,76.86846344044619,23.81060227404711,99.46017230793146,67.402949274005593,62.18105813882382,26.789574198375202,46.974068157961895,2.3387119893632615,14.61040694464032,34.52930120670099,19.027959230630863,12.76047032353862,33.04646505512382,30.334636430752287,26.68769997365125,99.15194692057975
2548,diego__diego_329,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,55.79190303775931,98.47241582404668,19.634561655588236,61.4195907746945,79.03905874630001,90.33033492491292,84.17958474669793,74.25098514220805,62.51591327686141,91.40057624353541,73.60541717989946,62.66910645800008,79.94408903647219,87.04781630062254,52.68588417521306,86.67132827407035,84.58927758887526,73.60091920833939,83.40972743494812,40.115484740738346,75.5354983901017,3.9798115315282767,25.813193473242148,24.115151190748225,58.888726520101585,64.50904394958827,84.39526473357833,90.1750449828559,55.45414177646675,70.12100332439184,31.246258688248027,86.88665972535476
2549,diego__diego_330,diego,Survey_September2023_cleaned,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,50.182252257922464,65.49040548011384,90.47638451659373,69.77007809643011,87.02561970218855,86.5096773578889,87.81504718127707,58.91378347406031,91.93433599857114,59.30951614210653,45.8256938801316,82.15779910869828,99.90875595158087,94.808022280613,78.08122466344528,95.40577324615855,67.290356416444,82.14648185293744,54.03179168584326,93.16949541297849,69.28711773615964,56.41091788156841,75.67404948040858,36.48441846181053,65.2696182384626,91.4492414484682,84.81818048184392,90.62383441165383,60.80233516801823,96.90543005656822,93.15088533881041,88.65916264310184
2550,diego__diego_331,diego,Survey_September2023_cleaned,IT,IT,25_34,male,student,usable_complete,TRUE,TRUE,32,75.43896592380233,37.71392381495449,37.55820396905585,73.02457340796876,46.23425098889747,79.62223321023649,51.41753654896775,45.55165409942732,59.40651813852527,82.4419980704495,76.19863442032712,52.80671291269584,68.44750008779914,44.25307653798425,21.351435102653078,77.82824410539246,58.96386901394248,77.46988709129316,92.44493015268966,48.62512499375534,66.65644370704489,9.785705576385247,9.88662957350386,34.22761380693243,51.43636086190761,49.370815831877316,56.42073296343221,17.80503712929688,35.17463094601743,29.19207666860175,11.437331014753468,41.47808946428708
2551,diego__diego_332,diego,Survey_September2023_cleaned,GR,GR,45_54,male,employed,usable_complete,TRUE,TRUE,32,70.28914912130055,53.610431781572224,45.04930218787075,79.41765391045651,20.593751479425787,80.71303819571864,65.79010168752536,33.61679006653547,43.57085678309954,30.538421410917003,54.376009279889026,59.947259442475584,56.54336253690715,29.120510869451138,48.36591764213118,13.983943195752854,78.43138666816638,26.535456117570067,81.55293024407216,70.45530416237266,99.37420191473458,96.89837144857768,84.88939285063671,52.41538301735463,12.874428909786198,42.38160039477211,86.01259268223036,66.66529561274594,39.4943453665376,12.997875439711388,66.43467237523755,1.517660767638906
2552,diego__diego_333,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,4.8381211367555395,44.8516799986092,11.195827195565915,92.46598929908309,0.8068949422058718,66.15377831436135,61.102599466922555,55.330600366553604,85.99034344248908,26.171000940111128,40.972181969477276,57.42792424772283,1.3320584832388187,76.52467988945789,12.272728470189042,43.51798344521019,98.38218726368324,4.6736535796882075,12.971356848427911,25.941049245953234,55.50274268472257,13.488587741331115,59.4999661545337,43.56848693431725,28.024326933903435,34.302464034302716,6.865826230802595,20.63244782655398,66.60503226229555,49.16717512854406,18.10303533435081,26.12106280502944
2553,diego__diego_334,diego,Survey_September2023_cleaned,IT,IT,45_54,female,student,usable_complete,TRUE,TRUE,32,37.980442784704444,26.52415600717596,20.968438193899573,27.906783458006366,20.023513959697212,86.65232802277283,25.803837886638192,56.29924374383602,54.24300133605171,70.26316056933284,54.32067615530068,43.164266163552,4.256500180116457,64.95506539718328,95.20158806650895,77.80993316080229,80.2421869371374,19.09030098290895,32.05601465554109,46.09362920873012,69.53917496064568,11.298002262185577,50.579554112121,5.2360941463299895,15.205377624662697,66.89602621687554,50.664405206935484,28.314227899898555,6.074849786908228,13.460961399217531,12.284481712649036,63.29716848649159
2554,diego__diego_335,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,34.434699325598224,63.862358946949364,74.63731135028745,89.07099996586582,62.312687486475774,85.5155687041564,74.32842147764315,97.24838398508166,52.924563494462134,79.26132592409208,50.78742527617966,53.841799220245825,81.24373235720417,89.47586897067127,19.439474882806934,96.08415170825921,90.78378597935297,87.48846901455373,79.21381792873926,64.92366498658329,38.81147270502492,44.66925027445326,23.376516436944602,78.2281511173796,58.62974833046007,80.7855966161108,87.6835643334101,66.95490280281125,80.29248427341247,98.23165593349455,67.68803220990102,97.88235543979988
2555,diego__diego_336,diego,Survey_September2023_cleaned,ES,ES,18_24,male,student,usable_complete,TRUE,TRUE,32,23.694429489156754,39.27049615568087,30.904169209866087,1.7172989509862402,6.631547825475257,92.43036412108351,79.75829776296935,80.67516167117044,30.34386905047294,34.5670376979186,83.38473975954787,88.78479031909315,64.93133367248521,85.13688682214357,31.54980310464471,3.047729871227436,71.12412538720842,58.189317736986716,1.3783364022710742,73.69929666850746,53.62362745665247,17.398195544291944,48.48679275143238,97.32831479780985,12.353945937888188,43.41864465770985,70.11221105080581,90.39113985083603,35.165206952280556,83.07505230263872,68.81995749293729,89.35570153587976
2556,diego__diego_337,diego,Survey_September2023_cleaned,IT,IT,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,53.595885719925256,54.725295013246296,39.51154144122729,16.06252289609554,96.16674087953876,82.87837462570424,94.95452056352343,33.84807286680678,96.11185124297751,91.86524223802648,60.35825739619274,51.65537843348165,59.724790276634586,38.70754835411342,89.9480536815247,75.61476709781618,42.889325235032196,17.503414214610984,53.36437994713141,89.41034150919039,40.100868906240805,57.23460501764136,56.155378773704506,61.67585036710423,90.23576107331746,73.72979515114396,84.87514129520098,16.55616591253205,23.305802692212254,42.26666952616878,11.513244054149833,82.77336724068886
2557,diego__diego_338,diego,Survey_September2023_cleaned,ES,ES,18_24,other,student,usable_complete_limited_metadata,TRUE,TRUE,32,28.642030444618992,20.857351826537613,27.332796737282607,94.71143974747243,20.358990948292846,90.12247881660525,42.01059887667898,75.83598582586934,54.929328893927114,59.11296265008495,69.5627235516784,12.721204751857737,55.594581735796744,84.89754967233608,89.991184384872,98.744305693188835,89.69060675290957,79.13417081504569,99.11622155755906,75.98637213016977,45.98369631583225,20.001603440980464,11.840630517809116,29.190187676695167,24.55458735532353,25.0783982325758,63.26145527953213,37.859787408949636,16.86323250205428,49.05979883446421,14.22213294708337,96.96554300307463
2558,diego__diego_339,diego,Survey_September2023_cleaned,IT,IT,65_plus,female,unemployed,usable_complete,TRUE,TRUE,32,46.64448510836218,71.24231305339802,39.321237424178065,76.91608307646061,44.27538299719849,11.887769869408197,97.67147376561232,24.24812419615932,36.63418659794895,63.75341808327435,50.03897964754337,55.172512608869816,65.63878590055243,45.191086338101805,69.65770429795745,27.931879999514706,59.70879691618995,75.47333279347944,51.25667418568345,96.25261498587223,80.37199138457358,15.14243110003699,43.89069656597477,21.501026284790083,84.2774662268715,86.04122493125952,22.06832341165793,64.89227070215291,17.397326342843122,37.03051116803354,46.518244194247195,84.45005295344119
2559,diego__diego_340,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,72.45291860711944,66.80607168033846,64.99271617300744,36.48040941522809,50.509313251562524,76.78655987423986,3.183891352068885,71.69969060281792,83.80031409336523,96.86939086126415,85.85841303095718,70.97983094293954,31.505700663949757,89.32264664865431,88.29591516696304,10.561714620719572,76.64489606894514,16.77616485309613,45.47458592630367,76.37082406139686,78.46845936797932,3.3365507129255736,25.412108517329315,25.96575994187483,23.600976276791474,96.98808409790315,37.25832613002611,39.23531483854187,13.338594216729739,71.83966049599277,25.97427005855139,61.33380786814606
2560,diego__diego_341,diego,Survey_September2023_cleaned,IT,IT,18_24,male,student,usable_complete,TRUE,TRUE,32,90.60468680051629,13.795867745400198,57.050345955914565,67.3861632600599,71.03154784036711,31.018730653528397,30.89989959148853,91.27398845294584,67.43667529989463,48.905143055061046,84.07798655381906,68.37127017601784,46.53814735879973,66.4432788087587,82.61039272845386,28.3439736473581,64.62191002135799,61.373598255480324,32.418523732036576,89.25753952047329,26.454642378694682,20.188623527471222,3.9501654922566134,38.40833545750737,47.96119128612804,45.49542151729686,47.41406453138787,64.63094666776405,16.034036387205425,8.003217288566034,8.150340094121528,72.02129812519577
2561,diego__diego_342,diego,Survey_September2023_cleaned,GR,GR,25_34,male,employed,usable_complete,TRUE,TRUE,32,48.975134444695634,57.567885386209454,57.450709895497944,45.9092038705296,10.302061083486757,16.395116749266208,67.18570022852349,74.82159555234806,61.19150414182234,26.345863152173067,93.71454056253756,30.70237032857303,40.64087802398273,76.8316532554766,67.75079423943035,97.08797885533865,92.20871705310051,43.684664226232236,31.359381221310706,52.55895627258433,51.07262295792501,20.78677697056316,18.16347286202916,48.052448378360104,78.78382401433417,96.45146231421846,95.8204791833906,5.506385781237294,22.33501766214768,65.024777006823,40.76460261510472,96.25734052192898
2562,diego__diego_343,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,66.77637072157344,53.531043470931344,65.00547098012605,71.38391050216545,57.627883960299044,34.602721359517,57.06511418264184,44.84677475523041,38.740518621265565,63.4847577584206,92.15287664230362,41.26385507348721,14.39742895266089,31.912714414923283,48.4594135435428,95.28267117707705,86.64017742541097,48.35871513017244,70.82064208078548,62.51690451885501,54.55237524768566,26.450217734399722,44.75507704892203,32.9851792316592,20.125884265558867,57.55369450141326,51.70045672665989,26.048615775047924,61.05246546339478,13.040065712081267,28.050122621667516,99.84011644738307
2563,diego__diego_344,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,1.4004183318740482,49.06462465914875,28.410282311260616,73.48005943763017,10.765909093402719,60.77370911279545,45.637611681529236,39.795214660643694,53.16850950458279,45.131712703355454,81.52404422736143,81.95113411478225,77.62530982189065,65.58186643827348,41.25425588336638,80.49830421527999,89.0130160768544,76.87407510726801,67.95067088967691,95.33871589822553,83.08888833012779,15.116726952421315,37.78051819839793,15.653001300639314,78.8134539172567,88.55844157715704,90.16223651925125,30.557954346739034,0.5206302634849226,62.93298932867568,0.13848434312081498,32.588153640699865
2564,diego__diego_345,diego,Survey_September2023_cleaned,ES,ES,25_34,female,employed,usable_complete,TRUE,TRUE,32,23.700452345477522,72.83729726108302,51.74186031413665,94.77971922037328,29.541445522219888,78.47389506120851,40.69545476986385,91.00870998349264,31.528936860143894,55.471394123399925,77.10848019124882,62.54107447584667,75.41675075493922,99.883041791045585,43.976675911235496,95.43881190089746,55.984810398171504,33.04397312795461,54.71373760928782,72.33326480030122,96.22514000015443,50.80110401550276,24.922784035643517,9.1527649518497185,54.546006708022496,39.76771096100368,24.55827059237208,53.05285926985778,26.833160520170413,11.984290754864302,4.795312708465094,47.35995871748897
2565,diego__diego_346,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6344825363946094,8.475951763845103,70.39796752464243,91.93013245971838,64.51415691166939,52.79953319017011,28.88259189183292,89.6118704115004,65.72575743027086,20.98883507599052,46.9245892448072,34.49965287009872,44.30267848576604,58.030229500317695,57.93676144023731,44.571057420672986,82.94829771715071,4.338025851145275,23.92162474663834,16.387526827851033,49.399768891340855,42.044097822946824,22.684315263984644,8.334563348015351,13.422001797131479,99.18477975796156,25.734891113091937,5.933380572329966,28.878790342224487,26.604564628416444,0.07984860576100705,17.96400926313632
2566,diego__diego_347,diego,Survey_September2023_cleaned,ES,ES,18_24,female,student,usable_complete,TRUE,TRUE,32,2.4831898521956894,15.24560740403615,68.81713038955753,88.67965509653352,4.5148521725649875,87.10342125213295,32.584514422903204,98.4654037245751,39.98590637026445,74.9663205544332,54.80855113866535,34.20773981733596,98.59606398821802,88.37593016129851,98.51663743734261,74.07265741063225,91.76591400928827,72.04432444157437,44.176868945067106,73.85633075333662,74.97655198832268,13.910121097099555,5.736769508759917,35.45657224805947,57.20656086317833,50.032773657142194,25.576545645903195,34.87057642144403,7.820066752612487,29.764295733309826,18.729141715237407,82.4309718047515
2567,diego__diego_348,diego,Survey_September2023_cleaned,IT,IT,25_34,male,employed,usable_complete,TRUE,TRUE,32,10.703748552610914,73.68182977530066,31.687703840962918,86.585041655026,21.651893876391803,47.11359756368033,42.25318295347298,67.75738086636068,47.62981386065521,18.28151739206403,68.45441318287402,61.45242866907729,93.05699620876159,80.93255708172913,97.69997076131088,69.13035964223451,94.29526007246149,25.258064189004426,77.17410752229186,63.48937251725855,61.042229451860415,7.605127986095221,31.463686371988107,28.59696855999423,5.675835130844814,59.27918943540428,11.50953596865877,32.28923371099143,74.90113892213121,27.26371093689744,4.37531715031129,77.76669459017414
2568,diego__diego_349,diego,Survey_September2023_cleaned,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,25.649760429897725,59.09804889203643,51.86702354229029,74.28300977002421,94.97687312650046,45.216207721228805,21.92217577594639,68.48443416909198,17.193159330485773,29.108901667888446,67.17949586561019,76.19569879933582,14.619566532722786,69.43450130432606,66.53097527207338,95.96659252233195,84.44749271514902,77.12449881621404,73.1230217700901,36.94452227600486,51.64355765568524,15.258152722654048,75.91740638854762,89.48800546249177,41.35920109445594,57.54742955236881,80.53140415708258,47.16181709928208,52.78544841405244,88.97095976146352,55.12866432681165,72.06798949288668
2569,diego__diego_350,diego,Survey_September2023_cleaned,GR,GR,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,39.28367337443339,34.15624507470484,7.782203501549724,66.21197230607658,22.19355887347554,12.981974485147397,17.132885302968315,96.53232726707509,32.70048641449958,33.18554448216355,6.587877230201644,45.30052508186614,28.421960651215613,25.608666693920522,89.09662794885534,62.51325379603849,88.65189278827322,30.64632853919672,55.03640880425805,86.63138272751902,17.429880157233352,32.5639860926711,29.506289364838267,92.73791979363556,68.30528870240578,76.51478057969805,77.13001600351916,43.50215582561825,2.627116078603382,93.37696257148495,29.670820063379843,95.84359975201589
2570,diego__diego_351,diego,Survey_September2023_cleaned,IT,IT,45_54,male,employed,usable_complete,TRUE,TRUE,32,25.373579318591432,36.535627349773016,19.860387881872697,22.720231048110684,5.418677361080643,77.6311547887417,72.20309651271067,95.26551570380362,13.428789256383638,69.02799858438371,35.965096135134715,38.15418538070183,58.07516652233807,81.3891403303063,69.36340938820463,90.98644063691313,77.16472041413076,92.93800357125437,45.800706700464936,75.26038786102227,78.847319108495,39.11045021412444,54.56320170654407,60.18576102555395,85.98367179170506,46.36476913911785,36.91965218251855,96.71032363286552,35.08217861552431,22.751277186759232,51.58396865046729,49.97940503323864
2571,diego__diego_352,diego,Survey_September2023_cleaned,ES,ES,25_34,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,31.45105625066441,22.463742078192467,42.733469385865554,60.30154811493833,10.98039814709251,69.4474014644279,79.11055854190059,15.284374782297581,57.390804192409426,31.479926054714504,50.782087761851955,62.198904829429964,22.275068387426,41.675240432454565,63.27928653688637,77.21212003002722,88.25942414386884,96.94938538021279,76.85068913968705,32.033946576068885,94.45043963842245,52.137513609053535,16.708886360875503,65.50049849881891,13.436185201015144,56.477797179158884,64.68858355150805,4.68141842315173,18.8004587592782,86.50761762947329,51.3875642630394,62.04157410120514
2572,diego__diego_353,diego,Survey_September2023_cleaned,IT,IT,18_24,female,employed,usable_complete,TRUE,TRUE,32,39.318017819864274,44.05664933764206,39.958861415538834,80.87763106345446,99.03230863793617,42.51494029140247,44.99280272437133,26.00313505569225,25.89700321528927,74.71485488727608,58.990571443191655,83.89254983395884,86.64014047836612,75.39243488467548,96.69934618720397,56.60096917299777,81.57928548321742,4.459481192600564,88.44856364532677,80.36014223809558,63.130232298098754,24.694544938819273,57.9904915408728,66.7841963768754,75.50858349294079,68.23909337045924,64.9538792905938,2.36534605528848,7.7597228962262506,28.24216109605906,39.494496571276116,85.17235857693595
2573,diego__diego_354,diego,Survey_September2023_cleaned,ES,ES,65_plus,female,employed,usable_complete,TRUE,TRUE,32,2.9159320895676633,36.58518951325629,27.39206471269741,24.73864128118183,17.012091114069815,87.45957118617055,80.58532717659733,61.6052891344369,41.090995551487325,54.37725602715692,84.30562322379662,35.37806886888376,39.76360933671976,31.261010301946826,72.765046198445,76.00497601152847,62.1100651521476,26.561280522432863,72.16646396260302,21.751313491544767,67.09290010244857,29.333345222323782,4.208161545181271,27.270896258545257,29.06248260693481,61.03486984959582,4.917583551880098,9.79425483544486,1.6753270698637643,38.57327629767692,3.51941536338704,8.475225710816375
2574,diego__diego_355,diego,Survey_September2023_cleaned,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,23.69484951792145,53.10945666198266,87.78369248770242,49.9184202165335,26.785949176350492,86.03684281829729,60.66695640406733,95.63997956262124,41.1461767823395,60.272479205915765,53.29795092200702,65.64443264275086,61.48494496935404,37.27570110502659,86.81764850860516,60.64895628087913,94.99127464575423,53.646176909394754,71.16830996218918,54.326609897275105,36.69117699598943,1.1677446184846223,44.98051935213989,46.60777678351973,2.4140354400942967,69.57814828951938,45.60081759446865,19.92635656126922,1.226428107564958,30.155690095029733,20.938655018916975,67.02561595116141
