bootstrap_id,target_sample_type,row_quality_final,n,prop_within_type
189,voter,no_determinants,84,0.1700404858299595
189,voter,suspicious_determinants,2,0.004048582995951417
189,voter,too_many_missing_determinants,21,0.04251012145748988
189,voter,usable_complete,264,0.5344129554655871
189,voter,usable_complete_limited_metadata,11,0.022267206477732792
189,voter,usable_partial,112,0.22672064777327935
190,abstention,no_determinants,23,0.045454545454545456
190,abstention,suspicious_determinants,1,0.001976284584980237
190,abstention,too_many_missing_determinants,6,0.011857707509881422
190,abstention,usable_complete,413,0.8162055335968379
190,abstention,usable_complete_limited_metadata,21,0.041501976284584984
190,abstention,usable_partial,40,0.07905138339920949
190,abstention,usable_partial_limited_metadata,2,0.003952569169960474
190,voter,no_determinants,82,0.1659919028340081
190,voter,suspicious_determinants,1,0.0020242914979757085
190,voter,too_many_missing_determinants,17,0.03441295546558704
190,voter,usable_complete,291,0.5890688259109311
190,voter,usable_complete_limited_metadata,8,0.016194331983805668
190,voter,usable_partial,93,0.1882591093117409
190,voter,usable_partial_limited_metadata,2,0.004048582995951417
191,abstention,no_determinants,44,0.08695652173913043
191,abstention,suspicious_determinants,1,0.001976284584980237
191,abstention,too_many_missing_determinants,8,0.015810276679841896
191,abstention,usable_complete,390,0.7707509881422925
191,abstention,usable_complete_limited_metadata,15,0.029644268774703556
191,abstention,usable_partial,45,0.08893280632411067
191,abstention,usable_partial_limited_metadata,3,0.005928853754940711
191,voter,no_determinants,73,0.14777327935222673
191,voter,suspicious_determinants,5,0.010121457489878543
191,voter,too_many_missing_determinants,17,0.03441295546558704
191,voter,usable_complete,287,0.5809716599190283
191,voter,usable_complete_limited_metadata,13,0.02631578947368421
191,voter,usable_partial,98,0.19838056680161945
191,voter,usable_partial_limited_metadata,1,0.0020242914979757085
192,abstention,no_determinants,35,0.0691699604743083
192,abstention,suspicious_determinants,1,0.001976284584980237
192,abstention,too_many_missing_determinants,5,0.009881422924901186
192,abstention,usable_complete,401,0.7924901185770751
192,abstention,usable_complete_limited_metadata,19,0.037549407114624504
192,abstention,usable_partial,43,0.08498023715415019
192,abstention,usable_partial_limited_metadata,2,0.003952569169960474
192,voter,no_determinants,66,0.13360323886639677
192,voter,suspicious_determinants,1,0.0020242914979757085
192,voter,too_many_missing_determinants,15,0.030364372469635626
192,voter,usable_complete,293,0.5931174089068826
192,voter,usable_complete_limited_metadata,17,0.03441295546558704
192,voter,usable_partial,102,0.20647773279352227
193,abstention,no_determinants,28,0.05533596837944664
193,abstention,too_many_missing_determinants,3,0.005928853754940711
193,abstention,usable_complete,419,0.8280632411067194
193,abstention,usable_complete_limited_metadata,10,0.019762845849802372
193,abstention,usable_partial,45,0.08893280632411067
193,abstention,usable_partial_limited_metadata,1,0.001976284584980237
193,voter,no_determinants,65,0.13157894736842105
193,voter,suspicious_determinants,4,0.008097165991902834
193,voter,too_many_missing_determinants,18,0.03643724696356275
193,voter,usable_complete,298,0.6032388663967612
193,voter,usable_complete_limited_metadata,7,0.01417004048582996
193,voter,usable_partial,102,0.20647773279352227
194,abstention,no_determinants,37,0.07312252964426877
194,abstention,suspicious_determinants,3,0.005928853754940711
194,abstention,too_many_missing_determinants,4,0.007905138339920948
194,abstention,usable_complete,392,0.7747035573122529
194,abstention,usable_complete_limited_metadata,20,0.039525691699604744
194,abstention,usable_partial,47,0.09288537549407115
194,abstention,usable_partial_limited_metadata,3,0.005928853754940711
194,voter,no_determinants,55,0.11133603238866396
194,voter,suspicious_determinants,2,0.004048582995951417
194,voter,too_many_missing_determinants,19,0.038461538461538464
194,voter,usable_complete,297,0.6012145748987854
194,voter,usable_complete_limited_metadata,9,0.018218623481781375
194,voter,usable_partial,112,0.22672064777327935
195,abstention,no_determinants,31,0.06126482213438735
195,abstention,too_many_missing_determinants,7,0.01383399209486166
195,abstention,usable_complete,398,0.7865612648221344
195,abstention,usable_complete_limited_metadata,18,0.03557312252964427
195,abstention,usable_partial,48,0.09486166007905138
195,abstention,usable_partial_limited_metadata,4,0.007905138339920948
195,voter,no_determinants,75,0.15182186234817813
195,voter,suspicious_determinants,2,0.004048582995951417
195,voter,too_many_missing_determinants,20,0.04048582995951417
195,voter,usable_complete,290,0.5870445344129555
195,voter,usable_complete_limited_metadata,10,0.020242914979757085
195,voter,usable_partial,97,0.19635627530364372
196,abstention,no_determinants,41,0.08102766798418973
196,abstention,suspicious_determinants,1,0.001976284584980237
196,abstention,usable_complete,392,0.7747035573122529
196,abstention,usable_complete_limited_metadata,16,0.03162055335968379
196,abstention,usable_partial,52,0.10276679841897234
196,abstention,usable_partial_limited_metadata,4,0.007905138339920948
196,voter,no_determinants,72,0.145748987854251
196,voter,suspicious_determinants,4,0.008097165991902834
196,voter,too_many_missing_determinants,7,0.01417004048582996
196,voter,usable_complete,281,0.5688259109311741
196,voter,usable_complete_limited_metadata,4,0.008097165991902834
196,voter,usable_partial,124,0.25101214574898784
196,voter,usable_partial_limited_metadata,2,0.004048582995951417
197,abstention,no_determinants,29,0.05731225296442688
197,abstention,suspicious_determinants,3,0.005928853754940711
197,abstention,too_many_missing_determinants,5,0.009881422924901186
197,abstention,usable_complete,407,0.8043478260869565
197,abstention,usable_complete_limited_metadata,15,0.029644268774703556
197,abstention,usable_partial,45,0.08893280632411067
197,abstention,usable_partial_limited_metadata,2,0.003952569169960474
197,voter,no_determinants,64,0.12955465587044535
197,voter,suspicious_determinants,2,0.004048582995951417
197,voter,too_many_missing_determinants,19,0.038461538461538464
197,voter,usable_complete,307,0.6214574898785425
197,voter,usable_complete_limited_metadata,2,0.004048582995951417
197,voter,usable_partial,100,0.20242914979757085
198,abstention,no_determinants,36,0.07114624505928854
198,abstention,too_many_missing_determinants,3,0.005928853754940711
198,abstention,usable_complete,408,0.8063241106719368
198,abstention,usable_complete_limited_metadata,20,0.039525691699604744
198,abstention,usable_partial,39,0.07707509881422925
198,voter,no_determinants,62,0.12550607287449392
198,voter,suspicious_determinants,6,0.012145748987854251
198,voter,too_many_missing_determinants,6,0.012145748987854251
198,voter,usable_complete,307,0.6214574898785425
198,voter,usable_complete_limited_metadata,11,0.022267206477732792
198,voter,usable_partial,102,0.20647773279352227
199,abstention,no_determinants,30,0.05928853754940711
199,abstention,suspicious_determinants,2,0.003952569169960474
199,abstention,too_many_missing_determinants,2,0.003952569169960474
199,abstention,usable_complete,406,0.8023715415019763
199,abstention,usable_complete_limited_metadata,18,0.03557312252964427
199,abstention,usable_partial,47,0.09288537549407115
199,abstention,usable_partial_limited_metadata,1,0.001976284584980237
199,voter,no_determinants,82,0.1659919028340081
199,voter,suspicious_determinants,3,0.006072874493927126
199,voter,too_many_missing_determinants,19,0.038461538461538464
199,voter,usable_complete,272,0.5506072874493927
199,voter,usable_complete_limited_metadata,10,0.020242914979757085
199,voter,usable_partial,108,0.21862348178137653
200,abstention,no_determinants,41,0.08102766798418973
200,abstention,usable_complete,388,0.766798418972332
200,abstention,usable_complete_limited_metadata,21,0.041501976284584984
200,abstention,usable_partial,53,0.10474308300395258
200,abstention,usable_partial_limited_metadata,3,0.005928853754940711
200,voter,no_determinants,86,0.17408906882591094
200,voter,suspicious_determinants,2,0.004048582995951417
200,voter,too_many_missing_determinants,16,0.032388663967611336
200,voter,usable_complete,266,0.5384615384615384
200,voter,usable_complete_limited_metadata,8,0.016194331983805668
200,voter,usable_partial,116,0.23481781376518218
201,abstention,no_determinants,34,0.06719367588932806
201,abstention,too_many_missing_determinants,6,0.011857707509881422
201,abstention,usable_complete,396,0.782608695652174
201,abstention,usable_complete_limited_metadata,16,0.03162055335968379
201,abstention,usable_partial,51,0.1007905138339921
201,abstention,usable_partial_limited_metadata,3,0.005928853754940711
201,voter,no_determinants,81,0.16396761133603238
201,voter,suspicious_determinants,5,0.010121457489878543
201,voter,too_many_missing_determinants,17,0.03441295546558704
201,voter,usable_complete,279,0.5647773279352226
201,voter,usable_complete_limited_metadata,9,0.018218623481781375
201,voter,usable_partial,103,0.20850202429149797
202,abstention,no_determinants,37,0.07312252964426877
202,abstention,too_many_missing_determinants,4,0.007905138339920948
202,abstention,usable_complete,400,0.7905138339920948
202,abstention,usable_complete_limited_metadata,13,0.025691699604743084
202,abstention,usable_partial,48,0.09486166007905138
202,abstention,usable_partial_limited_metadata,4,0.007905138339920948
202,voter,no_determinants,77,0.15587044534412955
202,voter,suspicious_determinants,1,0.0020242914979757085
202,voter,too_many_missing_determinants,13,0.02631578947368421
202,voter,usable_complete,284,0.5748987854251012
202,voter,usable_complete_limited_metadata,6,0.012145748987854251
202,voter,usable_partial,112,0.22672064777327935
202,voter,usable_partial_limited_metadata,1,0.0020242914979757085
203,abstention,no_determinants,41,0.08102766798418973
203,abstention,suspicious_determinants,2,0.003952569169960474
203,abstention,too_many_missing_determinants,9,0.017786561264822136
203,abstention,usable_complete,389,0.7687747035573123
203,abstention,usable_complete_limited_metadata,9,0.017786561264822136
203,abstention,usable_partial,54,0.1067193675889328
203,abstention,usable_partial_limited_metadata,2,0.003952569169960474
203,voter,no_determinants,80,0.16194331983805668
203,voter,suspicious_determinants,4,0.008097165991902834
203,voter,too_many_missing_determinants,17,0.03441295546558704
203,voter,usable_complete,289,0.5850202429149798
203,voter,usable_complete_limited_metadata,7,0.01417004048582996
203,voter,usable_partial,97,0.19635627530364372
204,abstention,no_determinants,35,0.0691699604743083
204,abstention,too_many_missing_determinants,3,0.005928853754940711
204,abstention,usable_complete,400,0.7905138339920948
204,abstention,usable_complete_limited_metadata,29,0.05731225296442688
204,abstention,usable_partial,38,0.07509881422924901
204,abstention,usable_partial_limited_metadata,1,0.001976284584980237
204,voter,no_determinants,85,0.1720647773279352
204,voter,suspicious_determinants,3,0.006072874493927126
204,voter,too_many_missing_determinants,17,0.03441295546558704
204,voter,usable_complete,275,0.5566801619433198
204,voter,usable_complete_limited_metadata,14,0.02834008097165992
204,voter,usable_partial,100,0.20242914979757085
205,abstention,no_determinants,26,0.05138339920948617
205,abstention,too_many_missing_determinants,3,0.005928853754940711
205,abstention,usable_complete,403,0.7964426877470355
205,abstention,usable_complete_limited_metadata,25,0.04940711462450593
205,abstention,usable_partial,46,0.09090909090909091
205,abstention,usable_partial_limited_metadata,3,0.005928853754940711
205,voter,no_determinants,65,0.13157894736842105
205,voter,suspicious_determinants,6,0.012145748987854251
205,voter,too_many_missing_determinants,21,0.04251012145748988
205,voter,usable_complete,289,0.5850202429149798
205,voter,usable_complete_limited_metadata,12,0.024291497975708502
205,voter,usable_partial,101,0.20445344129554655
206,abstention,no_determinants,22,0.043478260869565216
206,abstention,too_many_missing_determinants,8,0.015810276679841896
206,abstention,usable_complete,410,0.8102766798418972
206,abstention,usable_complete_limited_metadata,16,0.03162055335968379
206,abstention,usable_partial,49,0.09683794466403162
206,abstention,usable_partial_limited_metadata,1,0.001976284584980237
206,voter,no_determinants,59,0.1194331983805668
206,voter,suspicious_determinants,3,0.006072874493927126
206,voter,too_many_missing_determinants,17,0.03441295546558704
206,voter,usable_complete,292,0.5910931174089069
206,voter,usable_complete_limited_metadata,6,0.012145748987854251
206,voter,usable_partial,116,0.23481781376518218
206,voter,usable_partial_limited_metadata,1,0.0020242914979757085
207,abstention,no_determinants,36,0.07114624505928854
207,abstention,suspicious_determinants,2,0.003952569169960474
207,abstention,too_many_missing_determinants,4,0.007905138339920948
207,abstention,usable_complete,404,0.7984189723320159
207,abstention,usable_complete_limited_metadata,13,0.025691699604743084
207,abstention,usable_partial,46,0.09090909090909091
207,abstention,usable_partial_limited_metadata,1,0.001976284584980237
207,voter,no_determinants,64,0.12955465587044535
207,voter,suspicious_determinants,2,0.004048582995951417
207,voter,too_many_missing_determinants,15,0.030364372469635626
207,voter,usable_complete,281,0.5688259109311741
207,voter,usable_complete_limited_metadata,17,0.03441295546558704
207,voter,usable_partial,115,0.23279352226720648
208,abstention,no_determinants,22,0.043478260869565216
208,abstention,too_many_missing_determinants,7,0.01383399209486166
208,abstention,usable_complete,397,0.7845849802371542
208,abstention,usable_complete_limited_metadata,24,0.04743083003952569
208,abstention,usable_partial,55,0.10869565217391304
208,abstention,usable_partial_limited_metadata,1,0.001976284584980237
208,voter,no_determinants,74,0.14979757085020243
208,voter,suspicious_determinants,6,0.012145748987854251
208,voter,too_many_missing_determinants,20,0.04048582995951417
208,voter,usable_complete,282,0.5708502024291497
208,voter,usable_complete_limited_metadata,5,0.010121457489878543
208,voter,usable_partial,107,0.2165991902834008
209,abstention,no_determinants,35,0.0691699604743083
209,abstention,suspicious_determinants,1,0.001976284584980237
209,abstention,too_many_missing_determinants,2,0.003952569169960474
209,abstention,usable_complete,403,0.7964426877470355
209,abstention,usable_complete_limited_metadata,17,0.03359683794466403
209,abstention,usable_partial,44,0.08695652173913043
209,abstention,usable_partial_limited_metadata,4,0.007905138339920948
209,voter,no_determinants,63,0.12753036437246965
209,voter,suspicious_determinants,3,0.006072874493927126
209,voter,too_many_missing_determinants,21,0.04251012145748988
209,voter,usable_complete,284,0.5748987854251012
209,voter,usable_complete_limited_metadata,7,0.01417004048582996
209,voter,usable_partial,116,0.23481781376518218
210,abstention,no_determinants,29,0.05731225296442688
210,abstention,too_many_missing_determinants,6,0.011857707509881422
210,abstention,usable_complete,402,0.7944664031620553
210,abstention,usable_complete_limited_metadata,14,0.02766798418972332
210,abstention,usable_partial,52,0.10276679841897234
210,abstention,usable_partial_limited_metadata,3,0.005928853754940711
210,voter,no_determinants,68,0.13765182186234817
210,voter,suspicious_determinants,4,0.008097165991902834
210,voter,too_many_missing_determinants,15,0.030364372469635626
210,voter,usable_complete,286,0.5789473684210527
210,voter,usable_complete_limited_metadata,7,0.01417004048582996
210,voter,usable_partial,113,0.22874493927125505
210,voter,usable_partial_limited_metadata,1,0.0020242914979757085
211,abstention,no_determinants,25,0.04940711462450593
211,abstention,suspicious_determinants,1,0.001976284584980237
211,abstention,too_many_missing_determinants,5,0.009881422924901186
211,abstention,usable_complete,404,0.7984189723320159
211,abstention,usable_complete_limited_metadata,13,0.025691699604743084
211,abstention,usable_partial,53,0.10474308300395258
211,abstention,usable_partial_limited_metadata,5,0.009881422924901186
211,voter,no_determinants,59,0.1194331983805668
211,voter,suspicious_determinants,5,0.010121457489878543
211,voter,too_many_missing_determinants,20,0.04048582995951417
211,voter,usable_complete,287,0.5809716599190283
211,voter,usable_complete_limited_metadata,8,0.016194331983805668
211,voter,usable_partial,115,0.23279352226720648
212,abstention,no_determinants,39,0.07707509881422925
212,abstention,too_many_missing_determinants,7,0.01383399209486166
212,abstention,usable_complete,387,0.7648221343873518
212,abstention,usable_complete_limited_metadata,17,0.03359683794466403
212,abstention,usable_partial,54,0.1067193675889328
212,abstention,usable_partial_limited_metadata,2,0.003952569169960474
212,voter,no_determinants,78,0.15789473684210525
212,voter,suspicious_determinants,2,0.004048582995951417
212,voter,too_many_missing_determinants,15,0.030364372469635626
212,voter,usable_complete,290,0.5870445344129555
212,voter,usable_complete_limited_metadata,9,0.018218623481781375
212,voter,usable_partial,100,0.20242914979757085
213,abstention,no_determinants,25,0.04940711462450593
213,abstention,suspicious_determinants,1,0.001976284584980237
213,abstention,too_many_missing_determinants,3,0.005928853754940711
213,abstention,usable_complete,407,0.8043478260869565
213,abstention,usable_complete_limited_metadata,21,0.041501976284584984
213,abstention,usable_partial,46,0.09090909090909091
213,abstention,usable_partial_limited_metadata,3,0.005928853754940711
213,voter,no_determinants,74,0.14979757085020243
213,voter,suspicious_determinants,1,0.0020242914979757085
213,voter,too_many_missing_determinants,14,0.02834008097165992
213,voter,usable_complete,279,0.5647773279352226
213,voter,usable_complete_limited_metadata,11,0.022267206477732792
213,voter,usable_partial,115,0.23279352226720648
214,abstention,no_determinants,32,0.06324110671936758
214,abstention,too_many_missing_determinants,8,0.015810276679841896
214,abstention,usable_complete,401,0.7924901185770751
214,abstention,usable_complete_limited_metadata,14,0.02766798418972332
214,abstention,usable_partial,46,0.09090909090909091
214,abstention,usable_partial_limited_metadata,5,0.009881422924901186
214,voter,no_determinants,72,0.145748987854251
214,voter,suspicious_determinants,6,0.012145748987854251
214,voter,too_many_missing_determinants,14,0.02834008097165992
214,voter,usable_complete,294,0.5951417004048583
214,voter,usable_complete_limited_metadata,10,0.020242914979757085
214,voter,usable_partial,98,0.19838056680161945
215,abstention,no_determinants,28,0.05533596837944664
215,abstention,too_many_missing_determinants,3,0.005928853754940711
215,abstention,usable_complete,412,0.8142292490118577
215,abstention,usable_complete_limited_metadata,16,0.03162055335968379
215,abstention,usable_partial,47,0.09288537549407115
215,voter,no_determinants,73,0.14777327935222673
215,voter,suspicious_determinants,5,0.010121457489878543
215,voter,too_many_missing_determinants,17,0.03441295546558704
215,voter,usable_complete,275,0.5566801619433198
215,voter,usable_complete_limited_metadata,10,0.020242914979757085
215,voter,usable_partial,114,0.23076923076923078
216,abstention,no_determinants,39,0.07707509881422925
216,abstention,suspicious_determinants,2,0.003952569169960474
216,abstention,too_many_missing_determinants,5,0.009881422924901186
216,abstention,usable_complete,390,0.7707509881422925
216,abstention,usable_complete_limited_metadata,15,0.029644268774703556
216,abstention,usable_partial,53,0.10474308300395258
216,abstention,usable_partial_limited_metadata,2,0.003952569169960474
216,voter,no_determinants,54,0.10931174089068826
216,voter,suspicious_determinants,2,0.004048582995951417
216,voter,too_many_missing_determinants,17,0.03441295546558704
216,voter,usable_complete,299,0.6052631578947368
216,voter,usable_complete_limited_metadata,11,0.022267206477732792
216,voter,usable_partial,111,0.22469635627530365
217,abstention,no_determinants,34,0.06719367588932806
217,abstention,too_many_missing_determinants,4,0.007905138339920948
217,abstention,usable_complete,394,0.7786561264822134
217,abstention,usable_complete_limited_metadata,21,0.041501976284584984
217,abstention,usable_partial,51,0.1007905138339921
217,abstention,usable_partial_limited_metadata,2,0.003952569169960474
217,voter,no_determinants,58,0.11740890688259109
217,voter,suspicious_determinants,4,0.008097165991902834
217,voter,too_many_missing_determinants,14,0.02834008097165992
217,voter,usable_complete,297,0.6012145748987854
217,voter,usable_complete_limited_metadata,5,0.010121457489878543
217,voter,usable_partial,116,0.23481781376518218
218,abstention,no_determinants,33,0.06521739130434782
218,abstention,suspicious_determinants,2,0.003952569169960474
218,abstention,too_many_missing_determinants,2,0.003952569169960474
218,abstention,usable_complete,404,0.7984189723320159
218,abstention,usable_complete_limited_metadata,16,0.03162055335968379
218,abstention,usable_partial,47,0.09288537549407115
218,abstention,usable_partial_limited_metadata,2,0.003952569169960474
218,voter,no_determinants,79,0.15991902834008098
218,voter,suspicious_determinants,3,0.006072874493927126
218,voter,too_many_missing_determinants,20,0.04048582995951417
218,voter,usable_complete,280,0.5668016194331984
218,voter,usable_complete_limited_metadata,12,0.024291497975708502
218,voter,usable_partial,100,0.20242914979757085
219,abstention,no_determinants,29,0.05731225296442688
219,abstention,too_many_missing_determinants,3,0.005928853754940711
219,abstention,usable_complete,408,0.8063241106719368
219,abstention,usable_complete_limited_metadata,13,0.025691699604743084
219,abstention,usable_partial,51,0.1007905138339921
219,abstention,usable_partial_limited_metadata,2,0.003952569169960474
219,voter,no_determinants,80,0.16194331983805668
219,voter,suspicious_determinants,2,0.004048582995951417
219,voter,too_many_missing_determinants,20,0.04048582995951417
219,voter,usable_complete,277,0.5607287449392713
219,voter,usable_complete_limited_metadata,10,0.020242914979757085
219,voter,usable_partial,105,0.2125506072874494
220,abstention,no_determinants,28,0.05533596837944664
220,abstention,suspicious_determinants,2,0.003952569169960474
220,abstention,too_many_missing_determinants,5,0.009881422924901186
220,abstention,usable_complete,401,0.7924901185770751
220,abstention,usable_complete_limited_metadata,20,0.039525691699604744
220,abstention,usable_partial,48,0.09486166007905138
220,abstention,usable_partial_limited_metadata,2,0.003952569169960474
220,voter,no_determinants,63,0.12753036437246965
220,voter,suspicious_determinants,2,0.004048582995951417
220,voter,too_many_missing_determinants,17,0.03441295546558704
220,voter,usable_complete,293,0.5931174089068826
220,voter,usable_complete_limited_metadata,8,0.016194331983805668
220,voter,usable_partial,111,0.22469635627530365
221,abstention,no_determinants,42,0.08300395256916997
221,abstention,suspicious_determinants,2,0.003952569169960474
221,abstention,too_many_missing_determinants,2,0.003952569169960474
221,abstention,usable_complete,389,0.7687747035573123
221,abstention,usable_complete_limited_metadata,14,0.02766798418972332
221,abstention,usable_partial,54,0.1067193675889328
221,abstention,usable_partial_limited_metadata,3,0.005928853754940711
221,voter,no_determinants,73,0.14777327935222673
221,voter,suspicious_determinants,1,0.0020242914979757085
221,voter,too_many_missing_determinants,14,0.02834008097165992
221,voter,usable_complete,299,0.6052631578947368
221,voter,usable_complete_limited_metadata,6,0.012145748987854251
221,voter,usable_partial,100,0.20242914979757085
221,voter,usable_partial_limited_metadata,1,0.0020242914979757085
222,abstention,no_determinants,35,0.0691699604743083
222,abstention,suspicious_determinants,1,0.001976284584980237
222,abstention,too_many_missing_determinants,3,0.005928853754940711
222,abstention,usable_complete,411,0.8122529644268774
222,abstention,usable_complete_limited_metadata,15,0.029644268774703556
222,abstention,usable_partial,40,0.07905138339920949
222,abstention,usable_partial_limited_metadata,1,0.001976284584980237
222,voter,no_determinants,68,0.13765182186234817
222,voter,suspicious_determinants,1,0.0020242914979757085
222,voter,too_many_missing_determinants,14,0.02834008097165992
222,voter,usable_complete,298,0.6032388663967612
222,voter,usable_complete_limited_metadata,12,0.024291497975708502
222,voter,usable_partial,101,0.20445344129554655
223,abstention,no_determinants,37,0.07312252964426877
223,abstention,too_many_missing_determinants,3,0.005928853754940711
223,abstention,usable_complete,391,0.7727272727272727
223,abstention,usable_complete_limited_metadata,29,0.05731225296442688
223,abstention,usable_partial,45,0.08893280632411067
223,abstention,usable_partial_limited_metadata,1,0.001976284584980237
223,voter,no_determinants,63,0.12753036437246965
223,voter,suspicious_determinants,2,0.004048582995951417
223,voter,too_many_missing_determinants,17,0.03441295546558704
223,voter,usable_complete,283,0.5728744939271255
223,voter,usable_complete_limited_metadata,10,0.020242914979757085
223,voter,usable_partial,119,0.2408906882591093
224,abstention,no_determinants,29,0.05731225296442688
224,abstention,too_many_missing_determinants,5,0.009881422924901186
224,abstention,usable_complete,399,0.7885375494071146
224,abstention,usable_complete_limited_metadata,14,0.02766798418972332
224,abstention,usable_partial,58,0.11462450592885376
224,abstention,usable_partial_limited_metadata,1,0.001976284584980237
224,voter,no_determinants,61,0.12348178137651822
224,voter,suspicious_determinants,4,0.008097165991902834
224,voter,too_many_missing_determinants,17,0.03441295546558704
224,voter,usable_complete,305,0.6174089068825911
224,voter,usable_complete_limited_metadata,7,0.01417004048582996
224,voter,usable_partial,100,0.20242914979757085
225,abstention,no_determinants,39,0.07707509881422925
225,abstention,too_many_missing_determinants,3,0.005928853754940711
225,abstention,usable_complete,379,0.7490118577075099
225,abstention,usable_complete_limited_metadata,19,0.037549407114624504
225,abstention,usable_partial,62,0.1225296442687747
225,abstention,usable_partial_limited_metadata,4,0.007905138339920948
225,voter,no_determinants,65,0.13157894736842105
225,voter,suspicious_determinants,2,0.004048582995951417
225,voter,too_many_missing_determinants,11,0.022267206477732792
225,voter,usable_complete,316,0.6396761133603239
225,voter,usable_complete_limited_metadata,12,0.024291497975708502
225,voter,usable_partial,88,0.17813765182186234
226,abstention,no_determinants,24,0.04743083003952569
226,abstention,suspicious_determinants,1,0.001976284584980237
226,abstention,too_many_missing_determinants,6,0.011857707509881422
226,abstention,usable_complete,404,0.7984189723320159
226,abstention,usable_complete_limited_metadata,23,0.045454545454545456
226,abstention,usable_partial,46,0.09090909090909091
226,abstention,usable_partial_limited_metadata,2,0.003952569169960474
226,voter,no_determinants,64,0.12955465587044535
226,voter,suspicious_determinants,3,0.006072874493927126
226,voter,too_many_missing_determinants,20,0.04048582995951417
226,voter,usable_complete,286,0.5789473684210527
226,voter,usable_complete_limited_metadata,3,0.006072874493927126
226,voter,usable_partial,118,0.2388663967611336
227,abstention,no_determinants,29,0.05731225296442688
227,abstention,too_many_missing_determinants,7,0.01383399209486166
227,abstention,usable_complete,400,0.7905138339920948
227,abstention,usable_complete_limited_metadata,20,0.039525691699604744
227,abstention,usable_partial,47,0.09288537549407115
227,abstention,usable_partial_limited_metadata,3,0.005928853754940711
227,voter,no_determinants,67,0.13562753036437247
227,voter,suspicious_determinants,4,0.008097165991902834
227,voter,too_many_missing_determinants,23,0.0465587044534413
227,voter,usable_complete,275,0.5566801619433198
227,voter,usable_complete_limited_metadata,12,0.024291497975708502
227,voter,usable_partial,113,0.22874493927125505
228,abstention,no_determinants,22,0.043478260869565216
228,abstention,too_many_missing_determinants,7,0.01383399209486166
228,abstention,usable_complete,413,0.8162055335968379
228,abstention,usable_complete_limited_metadata,16,0.03162055335968379
228,abstention,usable_partial,46,0.09090909090909091
228,abstention,usable_partial_limited_metadata,2,0.003952569169960474
228,voter,no_determinants,66,0.13360323886639677
228,voter,suspicious_determinants,4,0.008097165991902834
228,voter,too_many_missing_determinants,9,0.018218623481781375
228,voter,usable_complete,291,0.5890688259109311
228,voter,usable_complete_limited_metadata,11,0.022267206477732792
228,voter,usable_partial,113,0.22874493927125505
229,abstention,no_determinants,30,0.05928853754940711
229,abstention,suspicious_determinants,2,0.003952569169960474
229,abstention,too_many_missing_determinants,11,0.021739130434782608
229,abstention,usable_complete,401,0.7924901185770751
229,abstention,usable_complete_limited_metadata,13,0.025691699604743084
229,abstention,usable_partial,45,0.08893280632411067
229,abstention,usable_partial_limited_metadata,4,0.007905138339920948
229,voter,no_determinants,64,0.12955465587044535
229,voter,suspicious_determinants,3,0.006072874493927126
229,voter,too_many_missing_determinants,15,0.030364372469635626
229,voter,usable_complete,284,0.5748987854251012
229,voter,usable_complete_limited_metadata,11,0.022267206477732792
229,voter,usable_partial,117,0.23684210526315788
230,abstention,no_determinants,25,0.04940711462450593
230,abstention,suspicious_determinants,2,0.003952569169960474
230,abstention,too_many_missing_determinants,8,0.015810276679841896
230,abstention,usable_complete,409,0.808300395256917
230,abstention,usable_complete_limited_metadata,19,0.037549407114624504
230,abstention,usable_partial,41,0.08102766798418973
230,abstention,usable_partial_limited_metadata,2,0.003952569169960474
230,voter,no_determinants,73,0.14777327935222673
230,voter,suspicious_determinants,4,0.008097165991902834
230,voter,too_many_missing_determinants,13,0.02631578947368421
230,voter,usable_complete,286,0.5789473684210527
230,voter,usable_complete_limited_metadata,12,0.024291497975708502
230,voter,usable_partial,106,0.2145748987854251
231,abstention,no_determinants,25,0.04940711462450593
231,abstention,suspicious_determinants,1,0.001976284584980237
231,abstention,too_many_missing_determinants,5,0.009881422924901186
231,abstention,usable_complete,405,0.8003952569169961
231,abstention,usable_complete_limited_metadata,18,0.03557312252964427
231,abstention,usable_partial,48,0.09486166007905138
231,abstention,usable_partial_limited_metadata,4,0.007905138339920948
231,voter,no_determinants,80,0.16194331983805668
231,voter,suspicious_determinants,1,0.0020242914979757085
231,voter,too_many_missing_determinants,13,0.02631578947368421
231,voter,usable_complete,296,0.5991902834008097
231,voter,usable_complete_limited_metadata,8,0.016194331983805668
231,voter,usable_partial,96,0.19433198380566802
232,abstention,no_determinants,20,0.039525691699604744
232,abstention,suspicious_determinants,1,0.001976284584980237
232,abstention,too_many_missing_determinants,3,0.005928853754940711
232,abstention,usable_complete,401,0.7924901185770751
232,abstention,usable_complete_limited_metadata,16,0.03162055335968379
232,abstention,usable_partial,59,0.116600790513834
232,abstention,usable_partial_limited_metadata,6,0.011857707509881422
232,voter,no_determinants,59,0.1194331983805668
232,voter,suspicious_determinants,1,0.0020242914979757085
232,voter,too_many_missing_determinants,24,0.048582995951417005
232,voter,usable_complete,285,0.5769230769230769
232,voter,usable_complete_limited_metadata,12,0.024291497975708502
232,voter,usable_partial,113,0.22874493927125505
233,abstention,no_determinants,32,0.06324110671936758
233,abstention,suspicious_determinants,3,0.005928853754940711
233,abstention,too_many_missing_determinants,3,0.005928853754940711
