bootstrap_id,target_sample_type,dataset_source,n,prop_within_type
197,voter,rv,494,1
198,abstention,diego,233,0.46047430830039526
198,abstention,rv,134,0.2648221343873518
198,abstention,why,139,0.274703557312253
198,voter,rv,494,1
199,abstention,diego,230,0.45454545454545453
199,abstention,rv,135,0.26679841897233203
199,abstention,why,141,0.27865612648221344
199,voter,rv,494,1
200,abstention,diego,218,0.4308300395256917
200,abstention,rv,149,0.29446640316205536
200,abstention,why,139,0.274703557312253
200,voter,rv,494,1
201,abstention,diego,225,0.44466403162055335
201,abstention,rv,128,0.25296442687747034
201,abstention,why,153,0.30237154150197626
201,voter,rv,494,1
202,abstention,diego,223,0.4407114624505929
202,abstention,rv,155,0.30632411067193677
202,abstention,why,128,0.25296442687747034
202,voter,rv,494,1
203,abstention,diego,206,0.40711462450592883
203,abstention,rv,146,0.2885375494071146
203,abstention,why,154,0.30434782608695654
203,voter,rv,494,1
204,abstention,diego,235,0.4644268774703557
204,abstention,rv,146,0.2885375494071146
204,abstention,why,125,0.24703557312252963
204,voter,rv,494,1
205,abstention,diego,232,0.45849802371541504
205,abstention,rv,130,0.25691699604743085
205,abstention,why,144,0.2845849802371542
205,voter,rv,494,1
206,abstention,diego,239,0.4723320158102767
206,abstention,rv,121,0.2391304347826087
206,abstention,why,146,0.2885375494071146
206,voter,rv,494,1
207,abstention,diego,221,0.4367588932806324
207,abstention,rv,147,0.29051383399209485
207,abstention,why,138,0.2727272727272727
207,voter,rv,494,1
208,abstention,diego,231,0.45652173913043476
208,abstention,rv,139,0.274703557312253
208,abstention,why,136,0.26877470355731226
208,voter,rv,494,1
209,abstention,diego,236,0.466403162055336
209,abstention,rv,139,0.274703557312253
209,abstention,why,131,0.25889328063241107
209,voter,rv,494,1
210,abstention,diego,228,0.4505928853754941
210,abstention,rv,136,0.26877470355731226
210,abstention,why,142,0.28063241106719367
210,voter,rv,494,1
211,abstention,diego,229,0.4525691699604743
211,abstention,rv,137,0.2707509881422925
211,abstention,why,140,0.2766798418972332
211,voter,rv,494,1
212,abstention,diego,228,0.4505928853754941
212,abstention,rv,159,0.3142292490118577
212,abstention,why,119,0.23517786561264822
212,voter,rv,494,1
213,abstention,diego,237,0.4683794466403162
213,abstention,rv,126,0.2490118577075099
213,abstention,why,143,0.2826086956521739
213,voter,rv,494,1
214,abstention,diego,240,0.4743083003952569
214,abstention,rv,142,0.28063241106719367
214,abstention,why,124,0.2450592885375494
214,voter,rv,494,1
215,abstention,diego,231,0.45652173913043476
215,abstention,rv,129,0.2549407114624506
215,abstention,why,146,0.2885375494071146
215,voter,rv,494,1
216,abstention,diego,223,0.4407114624505929
216,abstention,rv,151,0.2984189723320158
216,abstention,why,132,0.2608695652173913
216,voter,rv,494,1
217,abstention,diego,229,0.4525691699604743
217,abstention,rv,146,0.2885375494071146
217,abstention,why,131,0.25889328063241107
217,voter,rv,494,1
218,abstention,diego,245,0.4841897233201581
218,abstention,rv,122,0.24110671936758893
218,abstention,why,139,0.274703557312253
218,voter,rv,494,1
219,abstention,diego,245,0.4841897233201581
219,abstention,rv,141,0.27865612648221344
219,abstention,why,120,0.23715415019762845
219,voter,rv,494,1
220,abstention,diego,232,0.45849802371541504
220,abstention,rv,145,0.2865612648221344
220,abstention,why,129,0.2549407114624506
220,voter,rv,494,1
221,abstention,diego,214,0.42292490118577075
221,abstention,rv,152,0.30039525691699603
221,abstention,why,140,0.2766798418972332
221,voter,rv,494,1
222,abstention,diego,226,0.44664031620553357
222,abstention,rv,125,0.24703557312252963
222,abstention,why,155,0.30632411067193677
222,voter,rv,494,1
223,abstention,diego,225,0.44466403162055335
223,abstention,rv,146,0.2885375494071146
223,abstention,why,135,0.26679841897233203
223,voter,rv,494,1
224,abstention,diego,247,0.4881422924901186
224,abstention,rv,146,0.2885375494071146
224,abstention,why,113,0.22332015810276679
224,voter,rv,494,1
225,abstention,diego,224,0.4426877470355731
225,abstention,rv,142,0.28063241106719367
225,abstention,why,140,0.2766798418972332
225,voter,rv,494,1
226,abstention,diego,225,0.44466403162055335
226,abstention,rv,148,0.2924901185770751
226,abstention,why,133,0.2628458498023715
226,voter,rv,494,1
227,abstention,diego,229,0.4525691699604743
227,abstention,rv,145,0.2865612648221344
227,abstention,why,132,0.2608695652173913
227,voter,rv,494,1
228,abstention,diego,253,0.5
228,abstention,rv,116,0.22924901185770752
228,abstention,why,137,0.2707509881422925
228,voter,rv,494,1
229,abstention,diego,230,0.45454545454545453
229,abstention,rv,141,0.27865612648221344
229,abstention,why,135,0.26679841897233203
229,voter,rv,494,1
230,abstention,diego,245,0.4841897233201581
230,abstention,rv,136,0.26877470355731226
230,abstention,why,125,0.24703557312252963
230,voter,rv,494,1
231,abstention,diego,226,0.44664031620553357
231,abstention,rv,137,0.2707509881422925
231,abstention,why,143,0.2826086956521739
231,voter,rv,494,1
232,abstention,diego,212,0.4189723320158103
232,abstention,rv,148,0.2924901185770751
232,abstention,why,146,0.2885375494071146
232,voter,rv,494,1
233,abstention,diego,233,0.46047430830039526
233,abstention,rv,138,0.2727272727272727
233,abstention,why,135,0.26679841897233203
233,voter,rv,494,1
234,abstention,diego,227,0.44861660079051385
234,abstention,rv,126,0.2490118577075099
234,abstention,why,153,0.30237154150197626
234,voter,rv,494,1
235,abstention,diego,218,0.4308300395256917
235,abstention,rv,158,0.31225296442687744
235,abstention,why,130,0.25691699604743085
235,voter,rv,494,1
236,abstention,diego,246,0.48616600790513836
236,abstention,rv,146,0.2885375494071146
236,abstention,why,114,0.22529644268774704
236,voter,rv,494,1
237,abstention,diego,225,0.44466403162055335
237,abstention,rv,145,0.2865612648221344
237,abstention,why,136,0.26877470355731226
237,voter,rv,494,1
238,abstention,diego,243,0.48023715415019763
238,abstention,rv,128,0.25296442687747034
238,abstention,why,135,0.26679841897233203
238,voter,rv,494,1
239,abstention,diego,229,0.4525691699604743
239,abstention,rv,136,0.26877470355731226
239,abstention,why,141,0.27865612648221344
239,voter,rv,494,1
240,abstention,diego,242,0.4782608695652174
240,abstention,rv,141,0.27865612648221344
240,abstention,why,123,0.24308300395256918
240,voter,rv,494,1
241,abstention,diego,242,0.4782608695652174
241,abstention,rv,128,0.25296442687747034
241,abstention,why,136,0.26877470355731226
241,voter,rv,494,1
242,abstention,diego,226,0.44664031620553357
242,abstention,rv,130,0.25691699604743085
242,abstention,why,150,0.2964426877470356
242,voter,rv,494,1
243,abstention,diego,240,0.4743083003952569
243,abstention,rv,135,0.26679841897233203
243,abstention,why,131,0.25889328063241107
243,voter,rv,494,1
244,abstention,diego,242,0.4782608695652174
244,abstention,rv,135,0.26679841897233203
244,abstention,why,129,0.2549407114624506
244,voter,rv,494,1
245,abstention,diego,246,0.48616600790513836
245,abstention,rv,127,0.2509881422924901
245,abstention,why,133,0.2628458498023715
245,voter,rv,494,1
246,abstention,diego,238,0.47035573122529645
246,abstention,rv,129,0.2549407114624506
246,abstention,why,139,0.274703557312253
246,voter,rv,494,1
247,abstention,diego,214,0.42292490118577075
247,abstention,rv,143,0.2826086956521739
247,abstention,why,149,0.29446640316205536
247,voter,rv,494,1
248,abstention,diego,228,0.4505928853754941
248,abstention,rv,140,0.2766798418972332
248,abstention,why,138,0.2727272727272727
248,voter,rv,494,1
249,abstention,diego,224,0.4426877470355731
249,abstention,rv,133,0.2628458498023715
249,abstention,why,149,0.29446640316205536
249,voter,rv,494,1
250,abstention,diego,228,0.4505928853754941
250,abstention,rv,136,0.26877470355731226
250,abstention,why,142,0.28063241106719367
250,voter,rv,494,1
251,abstention,diego,236,0.466403162055336
251,abstention,rv,144,0.2845849802371542
251,abstention,why,126,0.2490118577075099
251,voter,rv,494,1
252,abstention,diego,232,0.45849802371541504
252,abstention,rv,150,0.2964426877470356
252,abstention,why,124,0.2450592885375494
252,voter,rv,494,1
253,abstention,diego,232,0.45849802371541504
253,abstention,rv,137,0.2707509881422925
253,abstention,why,137,0.2707509881422925
253,voter,rv,494,1
254,abstention,diego,244,0.48221343873517786
254,abstention,rv,134,0.2648221343873518
254,abstention,why,128,0.25296442687747034
254,voter,rv,494,1
255,abstention,diego,216,0.4268774703557312
255,abstention,rv,156,0.308300395256917
255,abstention,why,134,0.2648221343873518
255,voter,rv,494,1
256,abstention,diego,248,0.4901185770750988
256,abstention,rv,135,0.26679841897233203
256,abstention,why,123,0.24308300395256918
256,voter,rv,494,1
257,abstention,diego,246,0.48616600790513836
257,abstention,rv,134,0.2648221343873518
257,abstention,why,126,0.2490118577075099
257,voter,rv,494,1
258,abstention,diego,217,0.4288537549407115
258,abstention,rv,149,0.29446640316205536
258,abstention,why,140,0.2766798418972332
258,voter,rv,494,1
259,abstention,diego,230,0.45454545454545453
259,abstention,rv,152,0.30039525691699603
259,abstention,why,124,0.2450592885375494
259,voter,rv,494,1
260,abstention,diego,222,0.43873517786561267
260,abstention,rv,140,0.2766798418972332
260,abstention,why,144,0.2845849802371542
260,voter,rv,494,1
261,abstention,diego,234,0.4624505928853755
261,abstention,rv,149,0.29446640316205536
261,abstention,why,123,0.24308300395256918
261,voter,rv,494,1
262,abstention,diego,248,0.4901185770750988
262,abstention,rv,114,0.22529644268774704
262,abstention,why,144,0.2845849802371542
262,voter,rv,494,1
263,abstention,diego,219,0.43280632411067194
263,abstention,rv,146,0.2885375494071146
263,abstention,why,141,0.27865612648221344
263,voter,rv,494,1
264,abstention,diego,229,0.4525691699604743
264,abstention,rv,142,0.28063241106719367
264,abstention,why,135,0.26679841897233203
264,voter,rv,494,1
265,abstention,diego,237,0.4683794466403162
265,abstention,rv,132,0.2608695652173913
265,abstention,why,137,0.2707509881422925
265,voter,rv,494,1
266,abstention,diego,239,0.4723320158102767
266,abstention,rv,142,0.28063241106719367
266,abstention,why,125,0.24703557312252963
266,voter,rv,494,1
267,abstention,diego,236,0.466403162055336
267,abstention,rv,134,0.2648221343873518
267,abstention,why,136,0.26877470355731226
267,voter,rv,494,1
268,abstention,diego,230,0.45454545454545453
268,abstention,rv,153,0.30237154150197626
268,abstention,why,123,0.24308300395256918
268,voter,rv,494,1
269,abstention,diego,230,0.45454545454545453
269,abstention,rv,145,0.2865612648221344
269,abstention,why,131,0.25889328063241107
269,voter,rv,494,1
270,abstention,diego,231,0.45652173913043476
270,abstention,rv,137,0.2707509881422925
270,abstention,why,138,0.2727272727272727
270,voter,rv,494,1
271,abstention,diego,237,0.4683794466403162
271,abstention,rv,133,0.2628458498023715
271,abstention,why,136,0.26877470355731226
271,voter,rv,494,1
272,abstention,diego,229,0.4525691699604743
272,abstention,rv,135,0.26679841897233203
272,abstention,why,142,0.28063241106719367
272,voter,rv,494,1
273,abstention,diego,240,0.4743083003952569
273,abstention,rv,131,0.25889328063241107
273,abstention,why,135,0.26679841897233203
273,voter,rv,494,1
274,abstention,diego,248,0.4901185770750988
274,abstention,rv,146,0.2885375494071146
274,abstention,why,112,0.22134387351778656
274,voter,rv,494,1
275,abstention,diego,213,0.4209486166007905
275,abstention,rv,133,0.2628458498023715
275,abstention,why,160,0.31620553359683795
275,voter,rv,494,1
276,abstention,diego,245,0.4841897233201581
276,abstention,rv,136,0.26877470355731226
276,abstention,why,125,0.24703557312252963
276,voter,rv,494,1
277,abstention,diego,254,0.5019762845849802
277,abstention,rv,119,0.23517786561264822
277,abstention,why,133,0.2628458498023715
277,voter,rv,494,1
278,abstention,diego,226,0.44664031620553357
278,abstention,rv,151,0.2984189723320158
278,abstention,why,129,0.2549407114624506
278,voter,rv,494,1
279,abstention,diego,228,0.4505928853754941
279,abstention,rv,158,0.31225296442687744
279,abstention,why,120,0.23715415019762845
279,voter,rv,494,1
280,abstention,diego,229,0.4525691699604743
280,abstention,rv,141,0.27865612648221344
280,abstention,why,136,0.26877470355731226
280,voter,rv,494,1
281,abstention,diego,220,0.43478260869565216
281,abstention,rv,139,0.274703557312253
281,abstention,why,147,0.29051383399209485
281,voter,rv,494,1
282,abstention,diego,229,0.4525691699604743
282,abstention,rv,148,0.2924901185770751
282,abstention,why,129,0.2549407114624506
282,voter,rv,494,1
283,abstention,diego,247,0.4881422924901186
283,abstention,rv,131,0.25889328063241107
283,abstention,why,128,0.25296442687747034
283,voter,rv,494,1
284,abstention,diego,233,0.46047430830039526
284,abstention,rv,138,0.2727272727272727
284,abstention,why,135,0.26679841897233203
284,voter,rv,494,1
285,abstention,diego,242,0.4782608695652174
285,abstention,rv,128,0.25296442687747034
285,abstention,why,136,0.26877470355731226
285,voter,rv,494,1
286,abstention,diego,223,0.4407114624505929
286,abstention,rv,140,0.2766798418972332
286,abstention,why,143,0.2826086956521739
286,voter,rv,494,1
287,abstention,diego,215,0.424901185770751
287,abstention,rv,141,0.27865612648221344
287,abstention,why,150,0.2964426877470356
287,voter,rv,494,1
288,abstention,diego,241,0.4762845849802372
288,abstention,rv,141,0.27865612648221344
288,abstention,why,124,0.2450592885375494
288,voter,rv,494,1
289,abstention,diego,220,0.43478260869565216
289,abstention,rv,152,0.30039525691699603
289,abstention,why,134,0.2648221343873518
289,voter,rv,494,1
290,abstention,diego,223,0.4407114624505929
290,abstention,rv,153,0.30237154150197626
290,abstention,why,130,0.25691699604743085
290,voter,rv,494,1
291,abstention,diego,253,0.5
291,abstention,rv,136,0.26877470355731226
291,abstention,why,117,0.23122529644268774
291,voter,rv,494,1
292,abstention,diego,240,0.4743083003952569
292,abstention,rv,128,0.25296442687747034
292,abstention,why,138,0.2727272727272727
292,voter,rv,494,1
293,abstention,diego,229,0.4525691699604743
293,abstention,rv,131,0.25889328063241107
293,abstention,why,146,0.2885375494071146
293,voter,rv,494,1
294,abstention,diego,223,0.4407114624505929
294,abstention,rv,141,0.27865612648221344
294,abstention,why,142,0.28063241106719367
294,voter,rv,494,1
295,abstention,diego,230,0.45454545454545453
295,abstention,rv,148,0.2924901185770751
295,abstention,why,128,0.25296442687747034
295,voter,rv,494,1
296,abstention,diego,228,0.4505928853754941
296,abstention,rv,121,0.2391304347826087
296,abstention,why,157,0.3102766798418972
296,voter,rv,494,1
297,abstention,diego,245,0.4841897233201581
297,abstention,rv,137,0.2707509881422925
297,abstention,why,124,0.2450592885375494
297,voter,rv,494,1
298,abstention,diego,235,0.4644268774703557
298,abstention,rv,124,0.2450592885375494
298,abstention,why,147,0.29051383399209485
298,voter,rv,494,1
299,abstention,diego,254,0.5019762845849802
299,abstention,rv,124,0.2450592885375494
299,abstention,why,128,0.25296442687747034
299,voter,rv,494,1
300,abstention,diego,232,0.45849802371541504
300,abstention,rv,144,0.2845849802371542
300,abstention,why,130,0.25691699604743085
300,voter,rv,494,1
301,abstention,diego,248,0.4901185770750988
301,abstention,rv,138,0.2727272727272727
301,abstention,why,120,0.23715415019762845
301,voter,rv,494,1
302,abstention,diego,244,0.48221343873517786
302,abstention,rv,117,0.23122529644268774
302,abstention,why,145,0.2865612648221344
302,voter,rv,494,1
303,abstention,diego,237,0.4683794466403162
303,abstention,rv,147,0.29051383399209485
303,abstention,why,122,0.24110671936758893
303,voter,rv,494,1
304,abstention,diego,232,0.45849802371541504
304,abstention,rv,149,0.29446640316205536
304,abstention,why,125,0.24703557312252963
304,voter,rv,494,1
305,abstention,diego,230,0.45454545454545453
305,abstention,rv,139,0.274703557312253
305,abstention,why,137,0.2707509881422925
305,voter,rv,494,1
306,abstention,diego,230,0.45454545454545453
306,abstention,rv,130,0.25691699604743085
306,abstention,why,146,0.2885375494071146
306,voter,rv,494,1
307,abstention,diego,258,0.5098814229249012
307,abstention,rv,130,0.25691699604743085
307,abstention,why,118,0.233201581027668
307,voter,rv,494,1
308,abstention,diego,251,0.49604743083003955
308,abstention,rv,112,0.22134387351778656
308,abstention,why,143,0.2826086956521739
308,voter,rv,494,1
309,abstention,diego,249,0.49209486166007904
309,abstention,rv,126,0.2490118577075099
309,abstention,why,131,0.25889328063241107
309,voter,rv,494,1
310,abstention,diego,233,0.46047430830039526
310,abstention,rv,136,0.26877470355731226
310,abstention,why,137,0.2707509881422925
310,voter,rv,494,1
311,abstention,diego,221,0.4367588932806324
311,abstention,rv,139,0.274703557312253
311,abstention,why,146,0.2885375494071146
311,voter,rv,494,1
312,abstention,diego,231,0.45652173913043476
312,abstention,rv,131,0.25889328063241107
312,abstention,why,144,0.2845849802371542
312,voter,rv,494,1
313,abstention,diego,242,0.4782608695652174
313,abstention,rv,127,0.2509881422924901
313,abstention,why,137,0.2707509881422925
313,voter,rv,494,1
314,abstention,diego,234,0.4624505928853755
314,abstention,rv,153,0.30237154150197626
314,abstention,why,119,0.23517786561264822
314,voter,rv,494,1
315,abstention,diego,234,0.4624505928853755
315,abstention,rv,131,0.25889328063241107
315,abstention,why,141,0.27865612648221344
315,voter,rv,494,1
316,abstention,diego,244,0.48221343873517786
316,abstention,rv,130,0.25691699604743085
316,abstention,why,132,0.2608695652173913
316,voter,rv,494,1
317,abstention,diego,218,0.4308300395256917
317,abstention,rv,157,0.3102766798418972
317,abstention,why,131,0.25889328063241107
317,voter,rv,494,1
318,abstention,diego,231,0.45652173913043476
318,abstention,rv,142,0.28063241106719367
318,abstention,why,133,0.2628458498023715
318,voter,rv,494,1
319,abstention,diego,223,0.4407114624505929
319,abstention,rv,142,0.28063241106719367
319,abstention,why,141,0.27865612648221344
319,voter,rv,494,1
320,abstention,diego,251,0.49604743083003955
320,abstention,rv,117,0.23122529644268774
320,abstention,why,138,0.2727272727272727
320,voter,rv,494,1
321,abstention,diego,233,0.46047430830039526
321,abstention,rv,139,0.274703557312253
321,abstention,why,134,0.2648221343873518
321,voter,rv,494,1
322,abstention,diego,227,0.44861660079051385
322,abstention,rv,141,0.27865612648221344
322,abstention,why,138,0.2727272727272727
322,voter,rv,494,1
323,abstention,diego,252,0.4980237154150198
323,abstention,rv,124,0.2450592885375494
323,abstention,why,130,0.25691699604743085
323,voter,rv,494,1
324,abstention,diego,220,0.43478260869565216
324,abstention,rv,148,0.2924901185770751
324,abstention,why,138,0.2727272727272727
324,voter,rv,494,1
325,abstention,diego,225,0.44466403162055335
325,abstention,rv,137,0.2707509881422925
325,abstention,why,144,0.2845849802371542
325,voter,rv,494,1
326,abstention,diego,222,0.43873517786561267
326,abstention,rv,135,0.26679841897233203
326,abstention,why,149,0.29446640316205536
326,voter,rv,494,1
327,abstention,diego,197,0.3893280632411067
327,abstention,rv,159,0.3142292490118577
327,abstention,why,150,0.2964426877470356
327,voter,rv,494,1
328,abstention,diego,234,0.4624505928853755
328,abstention,rv,140,0.2766798418972332
328,abstention,why,132,0.2608695652173913
328,voter,rv,494,1
329,abstention,diego,216,0.4268774703557312
329,abstention,rv,156,0.308300395256917
329,abstention,why,134,0.2648221343873518
329,voter,rv,494,1
330,abstention,diego,239,0.4723320158102767
330,abstention,rv,127,0.2509881422924901
330,abstention,why,140,0.2766798418972332
330,voter,rv,494,1
331,abstention,diego,222,0.43873517786561267
331,abstention,rv,142,0.28063241106719367
331,abstention,why,142,0.28063241106719367
331,voter,rv,494,1
332,abstention,diego,215,0.424901185770751
332,abstention,rv,150,0.2964426877470356
332,abstention,why,141,0.27865612648221344
332,voter,rv,494,1
333,abstention,diego,219,0.43280632411067194
333,abstention,rv,151,0.2984189723320158
333,abstention,why,136,0.26877470355731226
333,voter,rv,494,1
334,abstention,diego,241,0.4762845849802372
334,abstention,rv,141,0.27865612648221344
334,abstention,why,124,0.2450592885375494
334,voter,rv,494,1
335,abstention,diego,214,0.42292490118577075
335,abstention,rv,138,0.2727272727272727
335,abstention,why,154,0.30434782608695654
335,voter,rv,494,1
336,abstention,diego,217,0.4288537549407115
336,abstention,rv,144,0.2845849802371542
336,abstention,why,145,0.2865612648221344
336,voter,rv,494,1
337,abstention,diego,231,0.45652173913043476
337,abstention,rv,138,0.2727272727272727
337,abstention,why,137,0.2707509881422925
337,voter,rv,494,1
338,abstention,diego,236,0.466403162055336
338,abstention,rv,153,0.30237154150197626
338,abstention,why,117,0.23122529644268774
338,voter,rv,494,1
339,abstention,diego,222,0.43873517786561267
339,abstention,rv,147,0.29051383399209485
339,abstention,why,137,0.2707509881422925
339,voter,rv,494,1
340,abstention,diego,235,0.4644268774703557
340,abstention,rv,125,0.24703557312252963
340,abstention,why,146,0.2885375494071146
340,voter,rv,494,1
341,abstention,diego,220,0.43478260869565216
341,abstention,rv,134,0.2648221343873518
341,abstention,why,152,0.30039525691699603
341,voter,rv,494,1
342,abstention,diego,231,0.45652173913043476
342,abstention,rv,139,0.274703557312253
342,abstention,why,136,0.26877470355731226
342,voter,rv,494,1
343,abstention,diego,231,0.45652173913043476
343,abstention,rv,136,0.26877470355731226
343,abstention,why,139,0.274703557312253
343,voter,rv,494,1
344,abstention,diego,220,0.43478260869565216
344,abstention,rv,145,0.2865612648221344
344,abstention,why,141,0.27865612648221344
344,voter,rv,494,1
345,abstention,diego,248,0.4901185770750988
345,abstention,rv,132,0.2608695652173913
345,abstention,why,126,0.2490118577075099
345,voter,rv,494,1
346,abstention,diego,230,0.45454545454545453
346,abstention,rv,137,0.2707509881422925
346,abstention,why,139,0.274703557312253
346,voter,rv,494,1
347,abstention,diego,221,0.4367588932806324
347,abstention,rv,157,0.3102766798418972
347,abstention,why,128,0.25296442687747034
347,voter,rv,494,1
348,abstention,diego,230,0.45454545454545453
348,abstention,rv,143,0.2826086956521739
348,abstention,why,133,0.2628458498023715
348,voter,rv,494,1
349,abstention,diego,228,0.4505928853754941
349,abstention,rv,128,0.25296442687747034
349,abstention,why,150,0.2964426877470356
349,voter,rv,494,1
350,abstention,diego,243,0.48023715415019763
350,abstention,rv,138,0.2727272727272727
350,abstention,why,125,0.24703557312252963
350,voter,rv,494,1
351,abstention,diego,224,0.4426877470355731
351,abstention,rv,145,0.2865612648221344
351,abstention,why,137,0.2707509881422925
351,voter,rv,494,1
352,abstention,diego,243,0.48023715415019763
352,abstention,rv,125,0.24703557312252963
352,abstention,why,138,0.2727272727272727
352,voter,rv,494,1
353,abstention,diego,247,0.4881422924901186
353,abstention,rv,132,0.2608695652173913
353,abstention,why,127,0.2509881422924901
353,voter,rv,494,1
354,abstention,diego,242,0.4782608695652174
354,abstention,rv,128,0.25296442687747034
354,abstention,why,136,0.26877470355731226
354,voter,rv,494,1
355,abstention,diego,219,0.43280632411067194
355,abstention,rv,144,0.2845849802371542
355,abstention,why,143,0.2826086956521739
355,voter,rv,494,1
356,abstention,diego,240,0.4743083003952569
356,abstention,rv,134,0.2648221343873518
356,abstention,why,132,0.2608695652173913
356,voter,rv,494,1
357,abstention,diego,248,0.4901185770750988
357,abstention,rv,128,0.25296442687747034
357,abstention,why,130,0.25691699604743085
357,voter,rv,494,1
358,abstention,diego,268,0.5296442687747036
358,abstention,rv,112,0.22134387351778656
358,abstention,why,126,0.2490118577075099
358,voter,rv,494,1
359,abstention,diego,232,0.45849802371541504
359,abstention,rv,140,0.2766798418972332
359,abstention,why,134,0.2648221343873518
359,voter,rv,494,1
360,abstention,diego,233,0.46047430830039526
360,abstention,rv,131,0.25889328063241107
360,abstention,why,142,0.28063241106719367
360,voter,rv,494,1
361,abstention,diego,235,0.4644268774703557
361,abstention,rv,132,0.2608695652173913
361,abstention,why,139,0.274703557312253
361,voter,rv,494,1
362,abstention,diego,250,0.49407114624505927
362,abstention,rv,137,0.2707509881422925
362,abstention,why,119,0.23517786561264822
362,voter,rv,494,1
363,abstention,diego,239,0.4723320158102767
363,abstention,rv,132,0.2608695652173913
363,abstention,why,135,0.26679841897233203
363,voter,rv,494,1
364,abstention,diego,220,0.43478260869565216
364,abstention,rv,140,0.2766798418972332
364,abstention,why,146,0.2885375494071146
364,voter,rv,494,1
365,abstention,diego,228,0.4505928853754941
365,abstention,rv,142,0.28063241106719367
365,abstention,why,136,0.26877470355731226
365,voter,rv,494,1
366,abstention,diego,230,0.45454545454545453
366,abstention,rv,152,0.30039525691699603
366,abstention,why,124,0.2450592885375494
366,voter,rv,494,1
367,abstention,diego,220,0.43478260869565216
367,abstention,rv,154,0.30434782608695654
367,abstention,why,132,0.2608695652173913
367,voter,rv,494,1
368,abstention,diego,247,0.4881422924901186
368,abstention,rv,127,0.2509881422924901
368,abstention,why,132,0.2608695652173913
368,voter,rv,494,1
369,abstention,diego,223,0.4407114624505929
369,abstention,rv,136,0.26877470355731226
369,abstention,why,147,0.29051383399209485
369,voter,rv,494,1
370,abstention,diego,245,0.4841897233201581
370,abstention,rv,130,0.25691699604743085
370,abstention,why,131,0.25889328063241107
370,voter,rv,494,1
371,abstention,diego,216,0.4268774703557312
371,abstention,rv,139,0.274703557312253
371,abstention,why,151,0.2984189723320158
371,voter,rv,494,1
372,abstention,diego,232,0.45849802371541504
372,abstention,rv,139,0.274703557312253
372,abstention,why,135,0.26679841897233203
372,voter,rv,494,1
373,abstention,diego,247,0.4881422924901186
373,abstention,rv,128,0.25296442687747034
373,abstention,why,131,0.25889328063241107
373,voter,rv,494,1
374,abstention,diego,218,0.4308300395256917
374,abstention,rv,132,0.2608695652173913
374,abstention,why,156,0.308300395256917
374,voter,rv,494,1
375,abstention,diego,235,0.4644268774703557
375,abstention,rv,137,0.2707509881422925
375,abstention,why,134,0.2648221343873518
375,voter,rv,494,1
376,abstention,diego,239,0.4723320158102767
376,abstention,rv,125,0.24703557312252963
376,abstention,why,142,0.28063241106719367
376,voter,rv,494,1
377,abstention,diego,231,0.45652173913043476
377,abstention,rv,131,0.25889328063241107
377,abstention,why,144,0.2845849802371542
377,voter,rv,494,1
378,abstention,diego,245,0.4841897233201581
378,abstention,rv,134,0.2648221343873518
378,abstention,why,127,0.2509881422924901
378,voter,rv,494,1
379,abstention,diego,234,0.4624505928853755
379,abstention,rv,134,0.2648221343873518
379,abstention,why,138,0.2727272727272727
379,voter,rv,494,1
380,abstention,diego,227,0.44861660079051385
380,abstention,rv,148,0.2924901185770751
380,abstention,why,131,0.25889328063241107
380,voter,rv,494,1
381,abstention,diego,240,0.4743083003952569
381,abstention,rv,143,0.2826086956521739
381,abstention,why,123,0.24308300395256918
381,voter,rv,494,1
382,abstention,diego,235,0.4644268774703557
382,abstention,rv,142,0.28063241106719367
382,abstention,why,129,0.2549407114624506
382,voter,rv,494,1
383,abstention,diego,228,0.4505928853754941
383,abstention,rv,144,0.2845849802371542
383,abstention,why,134,0.2648221343873518
383,voter,rv,494,1
384,abstention,diego,237,0.4683794466403162
384,abstention,rv,134,0.2648221343873518
384,abstention,why,135,0.26679841897233203
384,voter,rv,494,1
385,abstention,diego,240,0.4743083003952569
385,abstention,rv,131,0.25889328063241107
385,abstention,why,135,0.26679841897233203
385,voter,rv,494,1
386,abstention,diego,250,0.49407114624505927
386,abstention,rv,131,0.25889328063241107
386,abstention,why,125,0.24703557312252963
386,voter,rv,494,1
387,abstention,diego,221,0.4367588932806324
387,abstention,rv,140,0.2766798418972332
387,abstention,why,145,0.2865612648221344
387,voter,rv,494,1
388,abstention,diego,244,0.48221343873517786
388,abstention,rv,143,0.2826086956521739
388,abstention,why,119,0.23517786561264822
388,voter,rv,494,1
389,abstention,diego,238,0.47035573122529645
389,abstention,rv,137,0.2707509881422925
389,abstention,why,131,0.25889328063241107
389,voter,rv,494,1
390,abstention,diego,220,0.43478260869565216
390,abstention,rv,158,0.31225296442687744
390,abstention,why,128,0.25296442687747034
390,voter,rv,494,1
391,abstention,diego,221,0.4367588932806324
391,abstention,rv,129,0.2549407114624506
391,abstention,why,156,0.308300395256917
391,voter,rv,494,1
392,abstention,diego,234,0.4624505928853755
392,abstention,rv,154,0.30434782608695654
392,abstention,why,118,0.233201581027668
392,voter,rv,494,1
393,abstention,diego,246,0.48616600790513836
393,abstention,rv,135,0.26679841897233203
393,abstention,why,125,0.24703557312252963
393,voter,rv,494,1
394,abstention,diego,236,0.466403162055336
394,abstention,rv,145,0.2865612648221344
394,abstention,why,125,0.24703557312252963
394,voter,rv,494,1
