analysis_sample,method,matrix_name,score_rank,mean_score,median_score,q25_score,q75_score
DIEGO,EFA,matrix_32_z_abs,24,0.03939476749027425,0.0385854237679577,0.03033199786600868,0.04742957574640308
DIEGO,EFA,matrix_32_z_abs,25,0.03451469646985041,0.03366858735392363,0.02584242652890998,0.04209779737092666
DIEGO,EFA,matrix_32_z_abs,26,0.02984280159585781,0.028829569679194905,0.02174840056332597,0.03691057914910212
DIEGO,EFA,matrix_32_z_abs,27,0.025098720128564803,0.02383428329561339,0.017644945914110834,0.03127255364526755
DIEGO,EFA,matrix_32_z_abs,28,0.020606758860137648,0.01932917838612694,0.014028976704683947,0.02587368176677566
DIEGO,EFA,matrix_32_z_abs,29,0.016100028958217945,0.014817222571929481,0.010210275736975022,0.020651590274384908
DIEGO,EFA,matrix_32_z_abs,30,0.01193834801551045,0.010579936585657465,0.006937066117427721,0.015793103202086958
DIEGO,EFA,matrix_32_z_abs,31,0.007822162108481173,0.00651977101915042,0.003690719447027078,0.010447783598009509
DIEGO,EFA,matrix_32_z_abs,32,0.003842984236606527,0.0026159471585934947,0.001067217687173025,0.005303509728047762
DIEGO,KMEANS,matrix_32_ext_0_1,1,0.6475772725649783,0.6585831294390986,0.6045803011413418,0.7060005754283628
DIEGO,KMEANS,matrix_32_ext_0_1,2,0.5880536239059586,0.6001968115170644,0.5463868450921066,0.6398480394026296
DIEGO,KMEANS,matrix_32_ext_0_1,3,0.5516957354325558,0.5637943882659426,0.5091085387287296,0.6046626939281101
DIEGO,KMEANS,matrix_32_ext_0_1,4,0.5225271411405713,0.5326208124754557,0.4784287349756283,0.5733074874313173
DIEGO,KMEANS,matrix_32_ext_0_1,5,0.49789809506489674,0.5087365699426017,0.45453651715321686,0.5469261325905772
DIEGO,KMEANS,matrix_32_ext_0_1,6,0.4768791351046986,0.48577588435011415,0.4343426108430041,0.5245511129804404
DIEGO,KMEANS,matrix_32_ext_0_1,7,0.4578358326665786,0.4662235043749988,0.41448052636311333,0.5046453902743556
DIEGO,KMEANS,matrix_32_ext_0_1,8,0.4405744253399978,0.44688458412042154,0.3970288414667201,0.4875240790500641
DIEGO,KMEANS,matrix_32_ext_0_1,9,0.4247617678484213,0.4303123206105681,0.38209100520144346,0.46991555395408596
DIEGO,KMEANS,matrix_32_ext_0_1,10,0.4098158230893021,0.4144067287449548,0.3668837109405614,0.455025319476972
DIEGO,KMEANS,matrix_32_ext_0_1,11,0.39600350473600276,0.3994441343450308,0.35342494239862865,0.4410930323255492
DIEGO,KMEANS,matrix_32_ext_0_1,12,0.3827826570175227,0.38626131119662466,0.33994630376189794,0.4260277241350415
DIEGO,KMEANS,matrix_32_ext_0_1,13,0.37012070169944244,0.3725348324050295,0.32771963025322737,0.41328797143192625
DIEGO,KMEANS,matrix_32_ext_0_1,14,0.3575338550436523,0.3596458646273957,0.3162965730290131,0.39990566563125474
DIEGO,KMEANS,matrix_32_ext_0_1,15,0.34505185785090203,0.34673084889779865,0.30321951191403856,0.3862587336008081
DIEGO,KMEANS,matrix_32_ext_0_1,16,0.3331175739088955,0.3344903712827615,0.2912274822379143,0.3736332858902065
DIEGO,KMEANS,matrix_32_ext_0_1,17,0.3212635690604962,0.3212950595486951,0.2798805929972057,0.36029371153183765
DIEGO,KMEANS,matrix_32_ext_0_1,18,0.3097923673109539,0.3086542852042479,0.2692511194925223,0.3478322926527514
DIEGO,KMEANS,matrix_32_ext_0_1,19,0.2988218666637035,0.2980842463058021,0.25922626323870424,0.3355851782224833
DIEGO,KMEANS,matrix_32_ext_0_1,20,0.2869836920630972,0.28508112778806616,0.2480515725238576,0.3224255869616131
DIEGO,KMEANS,matrix_32_ext_0_1,21,0.2755524908613041,0.2721500795095979,0.23803731170977552,0.31121703504783604
DIEGO,KMEANS,matrix_32_ext_0_1,22,0.2639561995657322,0.2610892261602886,0.22632816059914107,0.2974157063942963
DIEGO,KMEANS,matrix_32_ext_0_1,23,0.25190706025350135,0.2483873288900883,0.21636809593012185,0.28410060298265066
DIEGO,KMEANS,matrix_32_ext_0_1,24,0.24001010631945105,0.23528075913326682,0.20498054076652028,0.2719834168872101
DIEGO,KMEANS,matrix_32_ext_0_1,25,0.22733659722466076,0.22272896274647686,0.1929072248406864,0.25914291001933987
DIEGO,KMEANS,matrix_32_ext_0_1,26,0.21389334597625406,0.2095464104607267,0.1802684020784757,0.24298803822095164
DIEGO,KMEANS,matrix_32_ext_0_1,27,0.20012562060271402,0.1948970311728364,0.16748913356799006,0.2285649254517786
DIEGO,KMEANS,matrix_32_ext_0_1,28,0.18569414387036423,0.18025417120720033,0.1530985478060991,0.21325253506671882
DIEGO,KMEANS,matrix_32_ext_0_1,29,0.16918431751885632,0.16401578076698875,0.13618685280201,0.1973337117361167
DIEGO,KMEANS,matrix_32_ext_0_1,30,0.15044949293960191,0.14516059443960783,0.11842576002557345,0.17696745406645112
DIEGO,KMEANS,matrix_32_ext_0_1,31,0.12682545382419597,0.12212843237269784,0.0974623955923171,0.15183091477403488
DIEGO,KMEANS,matrix_32_ext_0_1,32,0.09435335975871675,0.0911749379131121,0.06391818053687967,0.12067098294754135
DIEGO,KMEANS,matrix_32_pos_0_1,1,0.3076317112129037,0.3180869307185139,0.28202575381181927,0.34448700957438855
DIEGO,KMEANS,matrix_32_pos_0_1,2,0.2732025815198655,0.2831513880347264,0.24726598709787154,0.3090597607522024
DIEGO,KMEANS,matrix_32_pos_0_1,3,0.2524810096383311,0.26161174020015293,0.22592633998263253,0.28785274069541755
DIEGO,KMEANS,matrix_32_pos_0_1,4,0.23631589583260462,0.24468907979650134,0.20869022472257076,0.2710377822248904
DIEGO,KMEANS,matrix_32_pos_0_1,5,0.22263335075180452,0.2300127338063257,0.19392635677462497,0.2563159650368422
DIEGO,KMEANS,matrix_32_pos_0_1,6,0.21110227495903677,0.21710574377802966,0.1824735217902358,0.24514449213769735
DIEGO,KMEANS,matrix_32_pos_0_1,7,0.20078113945920664,0.2058231593714812,0.17136170984438998,0.23369986004949442
DIEGO,KMEANS,matrix_32_pos_0_1,8,0.19106796120916464,0.19462740637446302,0.16257150519315192,0.22417027123260044
DIEGO,KMEANS,matrix_32_pos_0_1,9,0.18222492357030542,0.18397069594172283,0.15322323668708884,0.21330538567069032
DIEGO,KMEANS,matrix_32_pos_0_1,10,0.17373261326479172,0.17482921695913867,0.14352132426404757,0.20460489916218116
DIEGO,KMEANS,matrix_32_pos_0_1,11,0.16574476575028613,0.16533442396929676,0.1348691989080253,0.1962608969823561
DIEGO,KMEANS,matrix_32_pos_0_1,12,0.15824083498002697,0.15682130521732585,0.12677777953150504,0.18750574020194966
DIEGO,KMEANS,matrix_32_pos_0_1,13,0.15088368710545827,0.14884770270022096,0.12066924092068973,0.17952810683571635
DIEGO,KMEANS,matrix_32_pos_0_1,14,0.14410924674923928,0.14153833818029288,0.11358622668847718,0.17243980069001372
DIEGO,KMEANS,matrix_32_pos_0_1,15,0.13756448260074633,0.13482301314435308,0.10723666720985187,0.16401864129178928
DIEGO,KMEANS,matrix_32_pos_0_1,16,0.13103819997722774,0.1270947762772821,0.10039161501230512,0.15715382496346744
DIEGO,KMEANS,matrix_32_pos_0_1,17,0.12478917656689609,0.11973018343630154,0.0951492003741351,0.14908113985010632
DIEGO,KMEANS,matrix_32_pos_0_1,18,0.11882711106372724,0.1131125683640462,0.08957677738702857,0.14243097843769678
DIEGO,KMEANS,matrix_32_pos_0_1,19,0.11309868840673269,0.1068533091270048,0.08472137461528448,0.13530271879606656
DIEGO,KMEANS,matrix_32_pos_0_1,20,0.10719189270380554,0.10032512717116643,0.07960434655280191,0.12788519474353768
DIEGO,KMEANS,matrix_32_pos_0_1,21,0.10133650747775942,0.0927332512651432,0.07469711987611857,0.1206469387361262
DIEGO,KMEANS,matrix_32_pos_0_1,22,0.0958349858486031,0.08698635461035714,0.06971764509308664,0.11467691471096586
DIEGO,KMEANS,matrix_32_pos_0_1,23,0.09024949646286469,0.08122460456351632,0.06500868078199232,0.10770827060256988
DIEGO,KMEANS,matrix_32_pos_0_1,24,0.08505821308828651,0.07536355567814379,0.06051164959336272,0.1025487932075298
DIEGO,KMEANS,matrix_32_pos_0_1,25,0.07993071494286177,0.07004944242384581,0.05623276157041329,0.0955261879117702
DIEGO,KMEANS,matrix_32_pos_0_1,26,0.07457784938417336,0.06475699637909021,0.05147494689477594,0.09025550835797552
DIEGO,KMEANS,matrix_32_pos_0_1,27,0.06931067600697725,0.059294564867686805,0.04670425871553155,0.08432971282037469
DIEGO,KMEANS,matrix_32_pos_0_1,28,0.06378486965533041,0.05474630541437453,0.04211724748752807,0.0780133201613423
DIEGO,KMEANS,matrix_32_pos_0_1,29,0.057753490031694034,0.0490840243667256,0.03688775197578023,0.0706848035878799
DIEGO,KMEANS,matrix_32_pos_0_1,30,0.05084400984903234,0.042520054390363105,0.031136588511818192,0.06258768846114979
DIEGO,KMEANS,matrix_32_pos_0_1,31,0.043106776996355164,0.03589197836494612,0.025018102579223045,0.05373134317038478
DIEGO,KMEANS,matrix_32_pos_0_1,32,0.032477667776017696,0.026311581726981725,0.016249761423066944,0.04185944861245175
DIEGO,KMEANS,matrix_32_raw_0_1,1,0.2661899267721706,0.26981152545902526,0.24176632461497027,0.294556756251035
DIEGO,KMEANS,matrix_32_raw_0_1,2,0.24386853224520783,0.2480935122826508,0.2207222374697269,0.2710463627636316
DIEGO,KMEANS,matrix_32_raw_0_1,3,0.22885903570922125,0.23390895183216784,0.20551583740167625,0.2561837692000693
DIEGO,KMEANS,matrix_32_raw_0_1,4,0.2173498324774686,0.2229855807286868,0.19375144053934598,0.24434393854948605
DIEGO,KMEANS,matrix_32_raw_0_1,5,0.20745721373321827,0.21360037134531623,0.1841322718944906,0.23414270974734563
DIEGO,KMEANS,matrix_32_raw_0_1,6,0.19858736638233643,0.2037207531024448,0.17463236472122118,0.22538139328717
DIEGO,KMEANS,matrix_32_raw_0_1,7,0.1904288916136744,0.19522237544061022,0.16699032948662623,0.21744091087756784
DIEGO,KMEANS,matrix_32_raw_0_1,8,0.18247067816999096,0.18704081745032128,0.15945737384208836,0.2089712233308129
DIEGO,KMEANS,matrix_32_raw_0_1,9,0.175141067311816,0.17964508829681533,0.15308160480995703,0.201489162303512
DIEGO,KMEANS,matrix_32_raw_0_1,10,0.1679584594432995,0.17198895624490598,0.14593149475070988,0.19398295120637982
DIEGO,KMEANS,matrix_32_raw_0_1,11,0.16104905070421305,0.16531661878845516,0.1391870427117525,0.18700008336805526
DIEGO,KMEANS,matrix_32_raw_0_1,12,0.15419648245400008,0.15829797357757308,0.1327400000581878,0.18008565929050355
DIEGO,KMEANS,matrix_32_raw_0_1,13,0.14746539532073552,0.15074909707082804,0.1258559381633017,0.17304636109024127
DIEGO,KMEANS,matrix_32_raw_0_1,14,0.1406855536660347,0.1438062454089397,0.11873126042504076,0.16637445975144294
DIEGO,KMEANS,matrix_32_raw_0_1,15,0.13395465392228148,0.13690519440053778,0.11222696121189395,0.15953402941869727
DIEGO,KMEANS,matrix_32_raw_0_1,16,0.1272556038497286,0.12974439724564452,0.10514210495396059,0.1518705816506715
DIEGO,KMEANS,matrix_32_raw_0_1,17,0.1203069878279265,0.12284945349404136,0.09852596437116123,0.1443858263366419
DIEGO,KMEANS,matrix_32_raw_0_1,18,0.11362487995027477,0.11577520587673185,0.09128563552545803,0.13705346215054692
DIEGO,KMEANS,matrix_32_raw_0_1,19,0.10693505658982541,0.10915695531081368,0.08556256161589584,0.12906726525210085
DIEGO,KMEANS,matrix_32_raw_0_1,20,0.1003711105588639,0.10228954861716844,0.07906567473487829,0.12215105647093308
DIEGO,KMEANS,matrix_32_raw_0_1,21,0.09342865587106491,0.09440353595506035,0.07293689044444258,0.11471135614321454
DIEGO,KMEANS,matrix_32_raw_0_1,22,0.08633135468239612,0.08720769391567867,0.06549717229520681,0.10667187340786245
DIEGO,KMEANS,matrix_32_raw_0_1,23,0.07907929974634782,0.079128124926796,0.059112608547768675,0.09917651703113345
DIEGO,KMEANS,matrix_32_raw_0_1,24,0.07191971509002673,0.07153761509341022,0.05211323280825146,0.0909326239230516
DIEGO,KMEANS,matrix_32_raw_0_1,25,0.06463917500119709,0.06377424174082336,0.045255852298071955,0.08243273591290935
DIEGO,KMEANS,matrix_32_raw_0_1,26,0.057158724044029226,0.05537117580342488,0.03891228290807647,0.07410166500516703
DIEGO,KMEANS,matrix_32_raw_0_1,27,0.049455789445101685,0.04684344235119278,0.03255564925262128,0.06414316181149796
DIEGO,KMEANS,matrix_32_raw_0_1,28,0.041920479139992306,0.03936723677128212,0.026209999429266828,0.054620504631267205
DIEGO,KMEANS,matrix_32_raw_0_1,29,0.03389714168829121,0.030847843469230862,0.020046145809544044,0.04439612526187585
DIEGO,KMEANS,matrix_32_raw_0_1,30,0.025817008831906654,0.022464623792178562,0.013713997411243406,0.03425337851822066
DIEGO,KMEANS,matrix_32_raw_0_1,31,0.017470459955251677,0.014080958298040569,0.007602518835751096,0.02408223733488271
DIEGO,KMEANS,matrix_32_raw_0_1,32,0.008743857410859606,0.005660920178063911,0.0023300210727050796,0.012039795349396129
DIEGO,KMEANS,matrix_32_z_abs,1,1.3776712118983463,1.3453825526084793,1.2256358623001171,1.4963255191238625
DIEGO,KMEANS,matrix_32_z_abs,2,1.2191549523338834,1.2183503273925083,1.1308935122641357,1.3015617528783654
DIEGO,KMEANS,matrix_32_z_abs,3,1.150130531146332,1.1498335335452992,1.0773671349921345,1.2217959932169222
DIEGO,KMEANS,matrix_32_z_abs,4,1.1022484783637991,1.1028264379282537,1.0360963687205285,1.1674284836014999
DIEGO,KMEANS,matrix_32_z_abs,5,1.0653094406231591,1.0675189109196181,1.0047181693153182,1.1259581627086481
DIEGO,KMEANS,matrix_32_z_abs,6,1.035016455931664,1.0378203157936987,0.9756787464964497,1.0940437553439608
DIEGO,KMEANS,matrix_32_z_abs,7,1.008630925410216,1.011805588594192,0.9526765034114995,1.0657267548134914
DIEGO,KMEANS,matrix_32_z_abs,8,0.9845577519930953,0.9885659564518932,0.9285524454967375,1.0398688906867055
DIEGO,KMEANS,matrix_32_z_abs,9,0.9629985023543417,0.966200920237704,0.9082446804515788,1.0185832562085828
DIEGO,KMEANS,matrix_32_z_abs,10,0.9426059222096806,0.9443735698211531,0.8881959122658267,0.9974384798337974
DIEGO,KMEANS,matrix_32_z_abs,11,0.923032168105701,0.9253659396721228,0.8709285229510465,0.9747636656429814
DIEGO,KMEANS,matrix_32_z_abs,12,0.905077317159701,0.9066310420510826,0.8538318578919677,0.955075609885033
DIEGO,KMEANS,matrix_32_z_abs,13,0.8874423697547902,0.8897802452736476,0.8378998186991642,0.9369787361054572
DIEGO,KMEANS,matrix_32_z_abs,14,0.8708402729960589,0.8710138947998898,0.8222306126884176,0.9193844582938715
DIEGO,KMEANS,matrix_32_z_abs,15,0.8547401951607524,0.855065659682586,0.8070598831672241,0.9007169188870985
DIEGO,KMEANS,matrix_32_z_abs,16,0.8397181374657356,0.8400971921807033,0.7922522329155455,0.8857519550951074
DIEGO,KMEANS,matrix_32_z_abs,17,0.8240780015297126,0.8240703515434451,0.7771346335366764,0.8679505325994732
DIEGO,KMEANS,matrix_32_z_abs,18,0.8090369327756121,0.8097743481098105,0.7622587949308567,0.852308206683343
DIEGO,KMEANS,matrix_32_z_abs,19,0.7940341436781128,0.7932507570615484,0.7481686691194759,0.837701589249135
DIEGO,KMEANS,matrix_32_z_abs,20,0.7789446409104137,0.7779402069605179,0.732895881760434,0.8218614078693681
DIEGO,KMEANS,matrix_32_z_abs,21,0.7636873353371157,0.7616887432636539,0.717942871061475,0.8057998100179807
DIEGO,KMEANS,matrix_32_z_abs,22,0.7481165338040473,0.7461281951936054,0.7033253026028312,0.7876741595081753
DIEGO,KMEANS,matrix_32_z_abs,23,0.7315572905339698,0.7294923172678908,0.6898068175630568,0.7717395339649336
DIEGO,KMEANS,matrix_32_z_abs,24,0.7153366158621478,0.7121786934629573,0.6742010145548686,0.7551024979605978
DIEGO,KMEANS,matrix_32_z_abs,25,0.6981961058118812,0.6951360141414173,0.6583124706022236,0.7366573738277471
DIEGO,KMEANS,matrix_32_z_abs,26,0.6796976306368651,0.6756368389637422,0.6393145072499269,0.718715774291818
DIEGO,KMEANS,matrix_32_z_abs,27,0.6606179118591033,0.6569925292058081,0.6209430750068432,0.6997553381821471
DIEGO,KMEANS,matrix_32_z_abs,28,0.6397747239248046,0.6374791816568112,0.5994770598430919,0.6789991881335585
DIEGO,KMEANS,matrix_32_z_abs,29,0.6154939174187054,0.6140856078990998,0.5769883066769643,0.6526650355683397
DIEGO,KMEANS,matrix_32_z_abs,30,0.5874170191683264,0.5867840613167385,0.5484843505849492,0.6243378849055853
DIEGO,KMEANS,matrix_32_z_abs,31,0.5510829568267963,0.5505567342773938,0.5102477224207218,0.5929197721852194
DIEGO,KMEANS,matrix_32_z_abs,32,0.494940029010868,0.49691501617427,0.448855646508908,0.5429372620649033
RENOVISOR,EFA,matrix_32_ext_0_1,1,0.629768512623841,0.6459129309664882,0.5326057356525384,0.7458066090227223
RENOVISOR,EFA,matrix_32_ext_0_1,2,0.51726929745346,0.5271102528152072,0.3923772281216119,0.6458668365068284
RENOVISOR,EFA,matrix_32_ext_0_1,3,0.4033314496683203,0.3656150579702052,0.2920727223883575,0.497114184876082
RENOVISOR,EFA,matrix_32_ext_0_1,4,0.3536946792964007,0.30572611302626673,0.24817596279779108,0.4410826834563183
RENOVISOR,EFA,matrix_32_ext_0_1,5,0.31978701614882,0.2688493960297058,0.2184124098438308,0.40755955745827926
RENOVISOR,EFA,matrix_32_ext_0_1,6,0.2884590604971452,0.23950717360724316,0.19472153637386405,0.37542165890270235
RENOVISOR,EFA,matrix_32_ext_0_1,7,0.24716202170921056,0.21744892841527705,0.1750103342956942,0.2989869922687175
RENOVISOR,EFA,matrix_32_ext_0_1,8,0.21961026518567342,0.19603316935320175,0.16075872039305739,0.2530511357303721
RENOVISOR,EFA,matrix_32_ext_0_1,9,0.1974931643590836,0.1765632592526582,0.1483745139440655,0.2180193172118541
RENOVISOR,EFA,matrix_32_ext_0_1,10,0.17935229808685701,0.16072188845764596,0.13494613574536,0.19453108927934462
RENOVISOR,EFA,matrix_32_ext_0_1,11,0.16466662857367662,0.14818896536126583,0.12335308870248007,0.1760978543930853
RENOVISOR,EFA,matrix_32_ext_0_1,12,0.1507694236384281,0.1347201674995289,0.11418915059595462,0.15932407804635088
RENOVISOR,EFA,matrix_32_ext_0_1,13,0.13865581561989218,0.12339128955275433,0.10441119761720398,0.14772586949417818
RENOVISOR,EFA,matrix_32_ext_0_1,14,0.1271963119079584,0.11351514411298316,0.09648670327518699,0.13542822749326375
RENOVISOR,EFA,matrix_32_ext_0_1,15,0.11711112261792464,0.10434422417171343,0.08864988223516745,0.12549956808603505
RENOVISOR,EFA,matrix_32_ext_0_1,16,0.10740576761564642,0.09647368212088228,0.08166220026333258,0.11491463522254802
RENOVISOR,EFA,matrix_32_ext_0_1,17,0.09849640501725078,0.08868235888188336,0.0751755452812941,0.10636568726624365
RENOVISOR,EFA,matrix_32_ext_0_1,18,0.08966824638535963,0.08134416964708607,0.06832540300885656,0.097401140165555
RENOVISOR,EFA,matrix_32_ext_0_1,19,0.08140458674249085,0.07457330495233944,0.062013476378139,0.08928456091317413
RENOVISOR,EFA,matrix_32_ext_0_1,20,0.07373151485591098,0.06810525089163647,0.05618170156641482,0.0817180405564796
RENOVISOR,EFA,matrix_32_ext_0_1,21,0.06643259068832146,0.06187879443192781,0.050516986523315814,0.07447813369089663
RENOVISOR,EFA,matrix_32_ext_0_1,22,0.05925214564170175,0.05577314549527857,0.045235744307589906,0.0671830925931349
RENOVISOR,EFA,matrix_32_ext_0_1,23,0.052658785360140216,0.049701141842849086,0.03994967231134158,0.06099132112221927
RENOVISOR,EFA,matrix_32_ext_0_1,24,0.04627804556916579,0.04347421893147005,0.03467809623783794,0.0545451964320855
RENOVISOR,EFA,matrix_32_ext_0_1,25,0.04033961327128088,0.038194403674844724,0.029810385859860386,0.048560526284364226
RENOVISOR,EFA,matrix_32_ext_0_1,26,0.034875529300067105,0.03264455303584645,0.02550986807467535,0.04236536757658763
RENOVISOR,EFA,matrix_32_ext_0_1,27,0.02949846645440658,0.02750478325935982,0.021036793843687212,0.03607575676991539
RENOVISOR,EFA,matrix_32_ext_0_1,28,0.024430691279638955,0.02266520147212478,0.016689475331163862,0.030171747177948197
RENOVISOR,EFA,matrix_32_ext_0_1,29,0.019397673661828006,0.01770034687078107,0.012409126074766281,0.02437983518506113
RENOVISOR,EFA,matrix_32_ext_0_1,30,0.014468776541767661,0.012973856827638686,0.008406933328926981,0.018927578828787994
RENOVISOR,EFA,matrix_32_ext_0_1,31,0.009603665422083563,0.00813972165176571,0.004659299944624482,0.013011740279044726
RENOVISOR,EFA,matrix_32_ext_0_1,32,0.004703548080551579,0.00330826061117483,0.0014060129637453375,0.006478995477112235
RENOVISOR,EFA,matrix_32_pos_0_1,1,0.6742391390084072,0.6852451656730967,0.6016954561954526,0.7577528681006591
RENOVISOR,EFA,matrix_32_pos_0_1,2,0.5692365342226047,0.573846371228049,0.4872540857229393,0.6475099117603752
RENOVISOR,EFA,matrix_32_pos_0_1,3,0.43252979894447324,0.42850994192819325,0.3616912533946565,0.5060244701049486
RENOVISOR,EFA,matrix_32_pos_0_1,4,0.358127417570887,0.34885269003692876,0.2831327331382253,0.42461750790412356
RENOVISOR,EFA,matrix_32_pos_0_1,5,0.31587659121687517,0.3033414333022779,0.24625551971990567,0.3753203602551955
RENOVISOR,EFA,matrix_32_pos_0_1,6,0.28181808615336984,0.26617188937209213,0.215784563534345,0.3362927131483266
RENOVISOR,EFA,matrix_32_pos_0_1,7,0.2554901056880542,0.23737577174437768,0.1928698052395267,0.3058711089465652
RENOVISOR,EFA,matrix_32_pos_0_1,8,0.23349114537578858,0.21349979951644005,0.17651643576078052,0.2778729252529163
RENOVISOR,EFA,matrix_32_pos_0_1,9,0.2148031697774381,0.1957452249291753,0.161016358713373,0.2546633199032423
RENOVISOR,EFA,matrix_32_pos_0_1,10,0.1969928989383028,0.17848383142178798,0.14785280472245668,0.23268978782189426
RENOVISOR,EFA,matrix_32_pos_0_1,11,0.18088136793890872,0.16265182462843913,0.13512119240863352,0.21321848759854894
RENOVISOR,EFA,matrix_32_pos_0_1,12,0.16679283486878915,0.1510298249279985,0.12391930881583199,0.19529064521182268
RENOVISOR,EFA,matrix_32_pos_0_1,13,0.15379996849725044,0.13883048372014067,0.1149173937605441,0.1800334121865706
RENOVISOR,EFA,matrix_32_pos_0_1,14,0.14166353966418624,0.12877373523161706,0.10580012031339783,0.16384379126322973
RENOVISOR,EFA,matrix_32_pos_0_1,15,0.12938565551289302,0.11810939735133041,0.09625936589613099,0.14929401780370377
RENOVISOR,EFA,matrix_32_pos_0_1,16,0.11769045696740767,0.10913611308232878,0.08873090092186663,0.13497572735035268
RENOVISOR,EFA,matrix_32_pos_0_1,17,0.10721477103283522,0.09926508974212503,0.08095216266466325,0.12292465176250741
RENOVISOR,EFA,matrix_32_pos_0_1,18,0.09711129391820933,0.09021084203161289,0.07396515046966534,0.11149055404556807
RENOVISOR,EFA,matrix_32_pos_0_1,19,0.0880097773080417,0.08237408239275151,0.06761834530741898,0.10163457639832446
RENOVISOR,EFA,matrix_32_pos_0_1,20,0.07932670539095932,0.07392274990292035,0.06115925483198037,0.09211374934790417
RENOVISOR,EFA,matrix_32_pos_0_1,21,0.07150766104215212,0.06745957426410762,0.055456212668884446,0.083542968172195
RENOVISOR,EFA,matrix_32_pos_0_1,22,0.06406338138287203,0.06026462771286156,0.049847066850201925,0.07513187095228824
RENOVISOR,EFA,matrix_32_pos_0_1,23,0.0570691986513822,0.05418805465129781,0.043963021100642354,0.06666271288959308
RENOVISOR,EFA,matrix_32_pos_0_1,24,0.050498682730572626,0.04778689362748101,0.03765341304485277,0.06007290840681183
RENOVISOR,EFA,matrix_32_pos_0_1,25,0.044313645579667334,0.04200544946565893,0.03280261200527355,0.053179532438706816
RENOVISOR,EFA,matrix_32_pos_0_1,26,0.03837019550523579,0.0363032662514895,0.027725827389388537,0.04653390358926755
RENOVISOR,EFA,matrix_32_pos_0_1,27,0.03247582872536275,0.03079424286840282,0.022766334590755027,0.03995395933092692
RENOVISOR,EFA,matrix_32_pos_0_1,28,0.026713686590393228,0.025031644538452427,0.017647404189481648,0.03359145284214084
RENOVISOR,EFA,matrix_32_pos_0_1,29,0.02107933099927013,0.01943629398113018,0.013420200333448767,0.026826506570200453
RENOVISOR,EFA,matrix_32_pos_0_1,30,0.01571199179879288,0.014065541610777105,0.009279857910275587,0.020296317782726156
RENOVISOR,EFA,matrix_32_pos_0_1,31,0.010446257564112034,0.008817737171374254,0.005159353608399815,0.0139464999271309
RENOVISOR,EFA,matrix_32_pos_0_1,32,0.005203581687978534,0.00356589151152861,0.00154323142564264,0.007231810763832348
RENOVISOR,EFA,matrix_32_raw_0_1,1,0.709811083692979,0.7457195371534124,0.617632878466952,0.8048611594347157
RENOVISOR,EFA,matrix_32_raw_0_1,2,0.5971852458315589,0.6009720891687147,0.498236759093698,0.6894329252269465
RENOVISOR,EFA,matrix_32_raw_0_1,3,0.47113890795997304,0.4796270153030586,0.38064165842224335,0.5581497477179699
RENOVISOR,EFA,matrix_32_raw_0_1,4,0.38647138213045334,0.36738690268448004,0.2806788422075855,0.4769364678083906
RENOVISOR,EFA,matrix_32_raw_0_1,5,0.3341493384146762,0.3104612721277812,0.23813411157706887,0.3983756119530195
RENOVISOR,EFA,matrix_32_raw_0_1,6,0.2968928950533257,0.2644787270658716,0.2060726548947418,0.362231655409334
RENOVISOR,EFA,matrix_32_raw_0_1,7,0.26580012340235226,0.23355994175674663,0.18087446409233948,0.3316284328308055
RENOVISOR,EFA,matrix_32_raw_0_1,8,0.2406675474309789,0.20881471553871606,0.16287698228386793,0.29942901397133015
RENOVISOR,EFA,matrix_32_raw_0_1,9,0.21021233095918918,0.188553007150896,0.14803921163467415,0.26991234264826525
RENOVISOR,EFA,matrix_32_raw_0_1,10,0.18963273229943547,0.1712661116927871,0.13525439544838674,0.24178592551344694
RENOVISOR,EFA,matrix_32_raw_0_1,11,0.1719938389243712,0.15587996930219827,0.12425792011652859,0.2199016172767763
RENOVISOR,EFA,matrix_32_raw_0_1,12,0.15697295166957545,0.14271186772111435,0.11398198767159985,0.20017237948733185
RENOVISOR,EFA,matrix_32_raw_0_1,13,0.1438703611642785,0.13060125771690662,0.10467331741184503,0.18329551220532456
RENOVISOR,EFA,matrix_32_raw_0_1,14,0.13186533488233343,0.12035541334840547,0.09583593912881294,0.16541259050898918
RENOVISOR,EFA,matrix_32_raw_0_1,15,0.1206059454068903,0.11124129640382494,0.08807430935170482,0.1504050051428781
RENOVISOR,EFA,matrix_32_raw_0_1,16,0.10970363334884559,0.1013967747121071,0.08164943302938367,0.13664577624619917
RENOVISOR,EFA,matrix_32_raw_0_1,17,0.09972855912387717,0.09230446359762984,0.07354433650101762,0.12389336058110553
RENOVISOR,EFA,matrix_32_raw_0_1,18,0.0907071848924024,0.08404938509423455,0.06750107693679405,0.11166147634668377
RENOVISOR,EFA,matrix_32_raw_0_1,19,0.082152584069816,0.07676789232722933,0.06081843336981909,0.10090202875900287
RENOVISOR,EFA,matrix_32_raw_0_1,20,0.07397739984612237,0.06961546792894141,0.0549375051506016,0.09029872675143605
RENOVISOR,EFA,matrix_32_raw_0_1,21,0.06642628905153673,0.06270117629340355,0.049371079726366854,0.0802811085587973
RENOVISOR,EFA,matrix_32_raw_0_1,22,0.05928676007334334,0.056692359347384036,0.044165067965676194,0.07171897283982309
