method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,pool_weighting,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,odd_radius_redundant,radius_can_cover_any_pattern
EFA,matrix_32_z_abs,14,9,12,100,2668,66.92071428571197,16.962857142856556,1.0566666666666296,equal_candidate,28,8,10,71.42857142857143,TRUE,FALSE
EFA,matrix_32_z_abs,14,10,12,100,2668,90.94357142856823,18.749285714285094,1.4140476190475693,equal_candidate,28,10,9,64.28571428571429,FALSE,FALSE
EFA,matrix_32_z_abs,15,0,12,100,2710,1.6833333333332756,0.1799999999999938,0.1233333333333291,equal_candidate,30,0,15,100,FALSE,FALSE
EFA,matrix_32_z_abs,15,1,12,100,2710,1.6833333333332756,0.1799999999999938,0.1233333333333291,equal_candidate,30,0,15,100,TRUE,FALSE
EFA,matrix_32_z_abs,15,2,12,100,2710,6.531904761904539,0.5004761904761732,0.15190476190475669,equal_candidate,30,2,14,93.33333333333333,FALSE,FALSE
EFA,matrix_32_z_abs,15,3,12,100,2710,6.531904761904539,0.5004761904761732,0.15190476190475669,equal_candidate,30,2,14,93.33333333333333,TRUE,FALSE
EFA,matrix_32_z_abs,15,4,12,100,2710,18.62738095238031,1.8642857142856502,0.622380952380931,equal_candidate,30,4,13,86.66666666666667,FALSE,FALSE
EFA,matrix_32_z_abs,15,5,12,100,2710,18.62738095238031,1.8642857142856502,0.622380952380931,equal_candidate,30,4,13,86.66666666666667,TRUE,FALSE
EFA,matrix_32_z_abs,15,6,12,100,2710,37.04690476190351,6.246428571428357,1.9952380952380266,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_z_abs,15,7,12,100,2710,37.04690476190351,6.246428571428357,1.9952380952380266,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_z_abs,15,8,12,100,2710,62.303571428569306,12.264523809523402,1.663809523809468,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_z_abs,15,9,12,100,2710,62.303571428569306,12.264523809523402,1.663809523809468,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_z_abs,15,10,12,100,2710,87.04476190475886,21.20119047618974,3.0459523809522757,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,0,12,100,1450,25.552619047618503,5.581428571428452,0.6880952380952237,equal_candidate,16,0,8,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,1,12,100,1450,25.552619047618503,5.581428571428452,0.6880952380952237,equal_candidate,16,0,8,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,8,2,12,100,1450,58.65833333333209,23.920952380951878,1.172142857142833,equal_candidate,16,2,7,87.5,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,3,12,100,1450,58.65833333333209,23.920952380951878,1.172142857142833,equal_candidate,16,2,7,87.5,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,8,4,12,100,1450,82.8630952380934,32.93571428571353,1.0278571428571213,equal_candidate,16,4,6,75,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,5,12,100,1450,82.8630952380934,32.93571428571353,1.0278571428571213,equal_candidate,16,4,6,75,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,8,6,12,100,1450,96.4259523809498,40.38666666666564,0.14714285714285408,equal_candidate,16,6,5,62.5,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,7,12,100,1450,96.4259523809498,40.38666666666564,0.14714285714285408,equal_candidate,16,6,5,62.5,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,8,8,12,100,1450,99.82142857142586,50.21119047618911,0.1107142857142834,equal_candidate,16,8,4,50,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,8,9,12,100,1450,99.82142857142586,50.21119047618911,0.1107142857142834,equal_candidate,16,8,4,50,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,8,10,5,100,1450,99.99999999999831,61.6859523809516,0.02857142857142797,equal_candidate,16,10,3,37.5,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,0,12,100,1540,20.37166666666621,5.480714285714162,0.705476190476175,equal_candidate,18,0,9,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,1,12,100,1540,20.37166666666621,5.480714285714162,0.705476190476175,equal_candidate,18,0,9,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,9,2,12,100,1540,54.42476190476071,21.90047619047571,0.5966666666666535,equal_candidate,18,2,8,88.88888888888889,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,3,12,100,1540,54.42476190476071,21.90047619047571,0.5966666666666535,equal_candidate,18,2,8,88.88888888888889,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,9,4,12,100,1540,78.61523809523631,29.441666666665945,0.14523809523809206,equal_candidate,18,4,7,77.77777777777777,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,5,12,100,1540,78.61523809523631,29.441666666665945,0.14523809523809206,equal_candidate,18,4,7,77.77777777777777,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,9,6,12,100,1540,92.2569047619022,35.997142857141895,0.7745238095237925,equal_candidate,18,6,6,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,7,12,100,1540,92.2569047619022,35.997142857141895,0.7745238095237925,equal_candidate,18,6,6,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,9,8,12,100,1540,99.56785714285421,43.83238095237968,0.40238095238094357,equal_candidate,18,8,5,55.55555555555556,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,9,9,12,100,1540,99.56785714285421,43.83238095237968,0.40238095238094357,equal_candidate,18,8,5,55.55555555555556,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,9,10,8,100,1540,99.99999999999699,54.47666666666499,0.024999999999999453,equal_candidate,18,10,4,44.44444444444444,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,0,12,100,1663,18.833095238094813,3.1738095238094504,0.9026190476190274,equal_candidate,20,0,10,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,1,12,100,1663,18.833095238094813,3.1738095238094504,0.9026190476190274,equal_candidate,20,0,10,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,10,2,12,100,1663,48.34666666666559,16.567142857142493,0.7371428571428406,equal_candidate,20,2,9,90,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,3,12,100,1663,48.34666666666559,16.567142857142493,0.7371428571428406,equal_candidate,20,2,9,90,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,10,4,12,100,1663,76.51928571428398,27.89285714285647,0.6990476190476034,equal_candidate,20,4,8,80,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,5,12,100,1663,76.51928571428398,27.89285714285647,0.6990476190476034,equal_candidate,20,4,8,80,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,10,6,12,100,1663,91.45738095237841,34.355476190475194,2.2928571428570934,equal_candidate,20,6,7,70,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,7,12,100,1663,91.45738095237841,34.355476190475194,2.2928571428570934,equal_candidate,20,6,7,70,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,10,8,12,100,1663,98.66904761904465,42.71142857142726,0.21857142857142367,equal_candidate,20,8,6,60,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,10,9,12,100,1663,98.66904761904465,42.71142857142726,0.21857142857142367,equal_candidate,20,8,6,60,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,10,10,11,100,1663,99.99999999999686,53.01095238095065,0.05714285714285586,equal_candidate,20,10,5,50,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,0,12,100,1750,15.98047619047581,3.403095238095155,0.729047619047602,equal_candidate,22,0,11,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,1,12,100,1750,15.98047619047581,3.403095238095155,0.729047619047602,equal_candidate,22,0,11,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,11,2,12,100,1750,46.505714285713204,11.156666666666403,0.48190476190475057,equal_candidate,22,2,10,90.9090909090909,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,3,12,100,1750,46.505714285713204,11.156666666666403,0.48190476190475057,equal_candidate,22,2,10,90.9090909090909,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,11,4,12,100,1750,74.19642857142685,20.618095238094757,0.8623809523809322,equal_candidate,22,4,9,81.81818181818181,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,5,12,100,1750,74.19642857142685,20.618095238094757,0.8623809523809322,equal_candidate,22,4,9,81.81818181818181,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,11,6,12,100,1750,87.57785714285488,28.695238095237432,0.3592857142857059,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,7,12,100,1750,87.57785714285488,28.695238095237432,0.3592857142857059,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,11,8,12,100,1750,97.71214285713987,40.136428571427295,0.14190476190475856,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,11,9,12,100,1750,97.71214285713987,40.136428571427295,0.14190476190475856,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,11,10,12,100,1750,99.79642857142532,50.51857142856964,0.08214285714285521,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,0,12,100,1839,14.31833333333301,2.3616666666666126,0.5721428571428443,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,1,12,100,1839,14.31833333333301,2.3616666666666126,0.5721428571428443,equal_candidate,24,0,12,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,12,2,12,100,1839,42.60666666666572,12.039761904761638,1.9771428571428127,equal_candidate,24,2,11,91.66666666666667,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,3,12,100,1839,42.60666666666572,12.039761904761638,1.9771428571428127,equal_candidate,24,2,11,91.66666666666667,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,12,4,12,100,1839,70.95190476190318,19.76595238095194,0.6814285714285562,equal_candidate,24,4,10,83.33333333333333,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,5,12,100,1839,70.95190476190318,19.76595238095194,0.6814285714285562,equal_candidate,24,4,10,83.33333333333333,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,12,6,12,100,1839,86.82619047618833,25.50761904761848,1.1173809523809275,equal_candidate,24,6,9,75,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,7,12,100,1839,86.82619047618833,25.50761904761848,1.1173809523809275,equal_candidate,24,6,9,75,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,12,8,12,100,1839,95.88714285714003,34.98571428571325,0.15547619047618697,equal_candidate,24,8,8,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,12,9,12,100,1839,95.88714285714003,34.98571428571325,0.15547619047618697,equal_candidate,24,8,8,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,12,10,12,100,1839,99.76071428571122,45.37785714285568,0.14357142857142538,equal_candidate,24,10,7,58.333333333333336,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,0,12,100,1916,13.373809523809204,2.753571428571361,0.57880952380951,equal_candidate,26,0,13,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,1,12,100,1916,13.373809523809204,2.753571428571361,0.57880952380951,equal_candidate,26,0,13,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,13,2,12,100,1916,39.2530952380943,11.508571428571152,0.8673809523809318,equal_candidate,26,2,12,92.3076923076923,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,3,12,100,1916,39.2530952380943,11.508571428571152,0.8673809523809318,equal_candidate,26,2,12,92.3076923076923,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,13,4,12,100,1916,72.52261904761733,19.40285714285667,1.1757142857142573,equal_candidate,26,4,11,84.61538461538461,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,5,12,100,1916,72.52261904761733,19.40285714285667,1.1757142857142573,equal_candidate,26,4,11,84.61538461538461,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,13,6,12,100,1916,84.65523809523596,26.136904761904137,0.18047619047618613,equal_candidate,26,6,10,76.92307692307692,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,7,12,100,1916,84.65523809523596,26.136904761904137,0.18047619047618613,equal_candidate,26,6,10,76.92307692307692,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,13,8,12,100,1916,92.87880952380655,34.53809523809415,0.5145238095237972,equal_candidate,26,8,9,69.23076923076923,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,13,9,12,100,1916,92.87880952380655,34.53809523809415,0.5145238095237972,equal_candidate,26,8,9,69.23076923076923,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,13,10,12,100,1916,99.6523809523776,45.6759523809508,0.17571428571428152,equal_candidate,26,10,8,61.53846153846154,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,0,12,100,1986,13.165476190475864,5.461428571428435,0.5216666666666538,equal_candidate,28,0,14,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,1,12,100,1986,13.165476190475864,5.461428571428435,0.5216666666666538,equal_candidate,28,0,14,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,14,2,12,100,1986,38.98047619047524,13.230238095237764,1.0480952380952129,equal_candidate,28,2,13,92.85714285714286,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,3,12,100,1986,38.98047619047524,13.230238095237764,1.0480952380952129,equal_candidate,28,2,13,92.85714285714286,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,14,4,12,100,1986,67.63595238095073,21.04071428571376,0.5235714285714157,equal_candidate,28,4,12,85.71428571428571,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,5,12,100,1986,67.63595238095073,21.04071428571376,0.5235714285714157,equal_candidate,28,4,12,85.71428571428571,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,14,6,12,100,1986,84.98547619047413,25.81976190476127,0.43547619047617975,equal_candidate,28,6,11,78.57142857142857,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,7,12,100,1986,84.98547619047413,25.81976190476127,0.43547619047617975,equal_candidate,28,6,11,78.57142857142857,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,14,8,12,100,1986,95.2361904761875,32.81285714285618,0.2954761904761832,equal_candidate,28,8,10,71.42857142857143,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,14,9,12,100,1986,95.2361904761875,32.81285714285618,0.2954761904761832,equal_candidate,28,8,10,71.42857142857143,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,14,10,12,100,1986,99.3190476190441,43.26476190476033,0.08690476190475978,equal_candidate,28,10,9,64.28571428571429,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,0,12,100,2041,14.228095238094873,2.5009523809523158,0.510952380952368,equal_candidate,30,0,15,100,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,1,12,100,2041,14.228095238094873,2.5009523809523158,0.510952380952368,equal_candidate,30,0,15,100,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,15,2,12,100,2041,36.61642857142765,15.132619047618666,1.0666666666666402,equal_candidate,30,2,14,93.33333333333333,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,3,12,100,2041,36.61642857142765,15.132619047618666,1.0666666666666402,equal_candidate,30,2,14,93.33333333333333,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,15,4,12,100,2041,63.694999999998416,20.999285714285175,0.5599999999999858,equal_candidate,30,4,13,86.66666666666667,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,5,12,100,2041,63.694999999998416,20.999285714285175,0.5599999999999858,equal_candidate,30,4,13,86.66666666666667,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,15,6,12,100,2041,81.52880952380754,26.813571428570743,0.24857142857142223,equal_candidate,30,6,12,80,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,7,12,100,2041,81.52880952380754,26.813571428570743,0.24857142857142223,equal_candidate,30,6,12,80,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,15,8,12,100,2041,93.55857142856856,35.20857142857026,0.3842857142857045,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
KMEANS,matrix_32_ext_0_1,15,9,12,100,2041,93.55857142856856,35.20857142857026,0.3842857142857045,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
KMEANS,matrix_32_ext_0_1,15,10,12,100,2041,99.26309523809184,46.746666666664915,0.43928571428570307,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,0,12,100,811,32.495714285713916,6.461428571428498,1.5723809523809358,equal_candidate,16,0,8,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,1,12,100,811,32.495714285713916,6.461428571428498,1.5723809523809358,equal_candidate,16,0,8,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,8,2,12,100,811,77.7109523809515,22.26999999999975,1.0204761904761792,equal_candidate,16,2,7,87.5,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,3,12,100,811,77.7109523809515,22.26999999999975,1.0204761904761792,equal_candidate,16,2,7,87.5,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,8,4,12,100,811,94.23619047618928,32.874047619047175,0.46499999999999475,equal_candidate,16,4,6,75,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,5,12,100,811,94.23619047618928,32.874047619047175,0.46499999999999475,equal_candidate,16,4,6,75,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,8,6,12,100,811,99.46547619047473,52.65738095238024,0.11190476190476066,equal_candidate,16,6,5,62.5,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,7,12,100,811,99.46547619047473,52.65738095238024,0.11190476190476066,equal_candidate,16,6,5,62.5,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,8,8,8,100,811,99.99999999999949,79.08380952380925,0.02499999999999972,equal_candidate,16,8,4,50,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,8,9,8,100,811,99.99999999999949,79.08380952380925,0.02499999999999972,equal_candidate,16,8,4,50,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,8,10,4,100,811,99.99999999999983,96.51047619047606,0.10714285714285594,equal_candidate,16,10,3,37.5,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,0,12,100,865,30.822380952380566,7.315238095238007,1.077142857142844,equal_candidate,18,0,9,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,1,12,100,865,30.822380952380566,7.315238095238007,1.077142857142844,equal_candidate,18,0,9,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,9,2,12,100,865,77.50261904761811,24.97166666666637,0.9745238095237977,equal_candidate,18,2,8,88.88888888888889,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,3,12,100,865,77.50261904761811,24.97166666666637,0.9745238095237977,equal_candidate,18,2,8,88.88888888888889,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,9,4,12,100,865,93.8216666666654,49.44428571428498,0.6966666666666581,equal_candidate,18,4,7,77.77777777777777,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,5,12,100,865,93.8216666666654,49.44428571428498,0.6966666666666581,equal_candidate,18,4,7,77.77777777777777,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,9,6,12,100,865,99.29642857142795,77.68952380952345,0.19714285714285476,equal_candidate,18,6,6,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,7,12,100,865,99.29642857142795,77.68952380952345,0.19714285714285476,equal_candidate,18,6,6,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,9,8,9,100,865,99.99999999999972,93.59380952380931,0.024999999999999696,equal_candidate,18,8,5,55.55555555555556,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,9,9,9,100,865,99.99999999999972,93.59380952380931,0.024999999999999696,equal_candidate,18,8,5,55.55555555555556,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,9,10,3,100,865,99.99999999999994,98.80714285714282,0.5945238095238021,equal_candidate,18,10,4,44.44444444444444,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,0,12,100,890,27.748571428571054,5.087619047618977,1.3047619047618881,equal_candidate,20,0,10,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,1,12,100,890,27.748571428571054,5.087619047618977,1.3047619047618881,equal_candidate,20,0,10,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,10,2,12,100,890,74.589523809522845,22.21619047619019,1.4907142857142668,equal_candidate,20,2,9,90,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,3,12,100,890,74.589523809522845,22.21619047619019,1.4907142857142668,equal_candidate,20,2,9,90,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,10,4,12,100,890,92.95595238095106,44.481666666665966,0.40785714285713737,equal_candidate,20,4,8,80,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,5,12,100,890,92.95595238095106,44.481666666665966,0.40785714285713737,equal_candidate,20,4,8,80,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,10,6,12,100,890,99.10476190476102,69.61404761904713,0.1852380952380928,equal_candidate,20,6,7,70,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,7,12,100,890,99.10476190476102,69.61404761904713,0.1852380952380928,equal_candidate,20,6,7,70,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,10,8,12,100,890,99.99999999999953,85.40523809523779,0.024999999999999672,equal_candidate,20,8,6,60,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,10,9,12,100,890,99.99999999999953,85.40523809523779,0.024999999999999672,equal_candidate,20,8,6,60,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,10,10,6,100,890,99.99999999999983,96.90238095238082,0.024999999999999672,equal_candidate,20,10,5,50,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,0,12,100,902,23.88666666666636,4.890476190476126,1.1416666666666526,equal_candidate,22,0,11,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,1,12,100,902,23.88666666666636,4.890476190476126,1.1416666666666526,equal_candidate,22,0,11,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,11,2,12,100,902,74.5119047619038,20.45023809523783,1.845238095238072,equal_candidate,22,2,10,90.9090909090909,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,3,12,100,902,74.5119047619038,20.45023809523783,1.845238095238072,equal_candidate,22,2,10,90.9090909090909,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,11,4,12,100,902,93.763095238094,42.75428571428509,1.3061904761904604,equal_candidate,22,4,9,81.81818181818181,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,5,12,100,902,93.763095238094,42.75428571428509,1.3061904761904604,equal_candidate,22,4,9,81.81818181818181,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,11,6,12,100,902,99.01190476190389,61.82880952380914,0.06666666666666582,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,7,12,100,902,99.01190476190389,61.82880952380914,0.06666666666666582,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,11,8,12,100,902,99.94999999999942,79.85571428571393,0.024999999999999686,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,11,9,12,100,902,99.94999999999942,79.85571428571393,0.024999999999999686,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,11,10,6,100,902,99.99999999999964,91.75380952380928,0.024999999999999686,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,0,12,100,929,27.516190476190136,3.3445238095237673,1.554999999999982,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,1,12,100,929,27.516190476190136,3.3445238095237673,1.554999999999982,equal_candidate,24,0,12,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,12,2,12,100,929,72.65238095238006,13.634285714285546,1.289999999999985,equal_candidate,24,2,11,91.66666666666667,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,3,12,100,929,72.65238095238006,13.634285714285546,1.289999999999985,equal_candidate,24,2,11,91.66666666666667,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,12,4,12,100,929,92.01190476190351,30.052857142856688,0.20238095238094994,equal_candidate,24,4,10,83.33333333333333,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,5,12,100,929,92.01190476190351,30.052857142856688,0.20238095238094994,equal_candidate,24,4,10,83.33333333333333,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,12,6,12,100,929,98.84404761904663,56.48976190476144,0.12499999999999849,equal_candidate,24,6,9,75,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,7,12,100,929,98.84404761904663,56.48976190476144,0.12499999999999849,equal_candidate,24,6,9,75,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,12,8,12,100,929,99.97499999999938,76.5869047619044,0.0499999999999994,equal_candidate,24,8,8,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,12,9,12,100,929,99.97499999999938,76.5869047619044,0.0499999999999994,equal_candidate,24,8,8,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,12,10,7,100,929,99.99999999999972,91.42738095238077,0.0249999999999997,equal_candidate,24,10,7,58.333333333333336,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,0,12,100,955,32.39880952380907,6.72595238095229,0.8064285714285605,equal_candidate,26,0,13,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,1,12,100,955,32.39880952380907,6.72595238095229,0.8064285714285605,equal_candidate,26,0,13,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,13,2,12,100,955,72.34642857142757,15.81857142857121,1.8264285714285464,equal_candidate,26,2,12,92.3076923076923,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,3,12,100,955,72.34642857142757,15.81857142857121,1.8264285714285464,equal_candidate,26,2,12,92.3076923076923,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,13,4,12,100,955,93.78476190476047,36.191666666666045,0.3395238095238049,equal_candidate,26,4,11,84.61538461538461,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,5,12,100,955,93.78476190476047,36.191666666666045,0.3395238095238049,equal_candidate,26,4,11,84.61538461538461,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,13,6,12,100,955,99.04642857142763,61.11190476190435,0.03333333333333288,equal_candidate,26,6,10,76.92307692307692,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,7,12,100,955,99.04642857142763,61.11190476190435,0.03333333333333288,equal_candidate,26,6,10,76.92307692307692,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,13,8,12,100,955,99.89999999999951,82.78904761904732,0.024999999999999665,equal_candidate,26,8,9,69.23076923076923,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,13,9,12,100,955,99.89999999999951,82.78904761904732,0.024999999999999665,equal_candidate,26,8,9,69.23076923076923,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,13,10,5,100,955,99.99999999999979,96.052857142857,0.024999999999999665,equal_candidate,26,10,8,61.53846153846154,FALSE,FALSE
