method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available
EFA,matrix_32_z_abs,12,4,90,NA,32.767857142856094
EFA,matrix_32_z_abs,12,4,95,NA,32.767857142856094
EFA,matrix_32_z_abs,12,5,80,NA,32.767857142856094
EFA,matrix_32_z_abs,12,5,85,NA,32.767857142856094
EFA,matrix_32_z_abs,12,5,90,NA,32.767857142856094
EFA,matrix_32_z_abs,12,5,95,NA,32.767857142856094
EFA,matrix_32_z_abs,12,6,80,NA,53.36142857142687
EFA,matrix_32_z_abs,12,6,85,NA,53.36142857142687
EFA,matrix_32_z_abs,12,6,90,NA,53.36142857142687
EFA,matrix_32_z_abs,12,6,95,NA,53.36142857142687
EFA,matrix_32_z_abs,12,7,80,NA,53.36142857142687
EFA,matrix_32_z_abs,12,7,85,NA,53.36142857142687
EFA,matrix_32_z_abs,12,7,90,NA,53.36142857142687
EFA,matrix_32_z_abs,12,7,95,NA,53.36142857142687
EFA,matrix_32_z_abs,12,8,80,NA,78.82047619047363
EFA,matrix_32_z_abs,12,8,85,NA,78.82047619047363
EFA,matrix_32_z_abs,12,8,90,NA,78.82047619047363
EFA,matrix_32_z_abs,12,8,95,NA,78.82047619047363
EFA,matrix_32_z_abs,12,9,80,NA,78.82047619047363
EFA,matrix_32_z_abs,12,9,85,NA,78.82047619047363
EFA,matrix_32_z_abs,12,9,90,NA,78.82047619047363
EFA,matrix_32_z_abs,12,9,95,NA,78.82047619047363
EFA,matrix_32_z_abs,12,10,80,4,96.39809523809204
EFA,matrix_32_z_abs,12,10,85,6,96.39809523809204
EFA,matrix_32_z_abs,12,10,90,7,96.39809523809204
EFA,matrix_32_z_abs,12,10,95,11,96.39809523809204
EFA,matrix_32_z_abs,13,0,80,NA,2.75476190476181
EFA,matrix_32_z_abs,13,0,85,NA,2.75476190476181
EFA,matrix_32_z_abs,13,0,90,NA,2.75476190476181
EFA,matrix_32_z_abs,13,0,95,NA,2.75476190476181
EFA,matrix_32_z_abs,13,1,80,NA,2.75476190476181
EFA,matrix_32_z_abs,13,1,85,NA,2.75476190476181
EFA,matrix_32_z_abs,13,1,90,NA,2.75476190476181
EFA,matrix_32_z_abs,13,1,95,NA,2.75476190476181
EFA,matrix_32_z_abs,13,2,80,NA,13.051428571428124
EFA,matrix_32_z_abs,13,2,85,NA,13.051428571428124
EFA,matrix_32_z_abs,13,2,90,NA,13.051428571428124
EFA,matrix_32_z_abs,13,2,95,NA,13.051428571428124
EFA,matrix_32_z_abs,13,3,80,NA,13.051428571428124
EFA,matrix_32_z_abs,13,3,85,NA,13.051428571428124
EFA,matrix_32_z_abs,13,3,90,NA,13.051428571428124
EFA,matrix_32_z_abs,13,3,95,NA,13.051428571428124
EFA,matrix_32_z_abs,13,4,80,NA,26.294047619046733
EFA,matrix_32_z_abs,13,4,85,NA,26.294047619046733
EFA,matrix_32_z_abs,13,4,90,NA,26.294047619046733
EFA,matrix_32_z_abs,13,4,95,NA,26.294047619046733
EFA,matrix_32_z_abs,13,5,80,NA,26.294047619046733
EFA,matrix_32_z_abs,13,5,85,NA,26.294047619046733
EFA,matrix_32_z_abs,13,5,90,NA,26.294047619046733
EFA,matrix_32_z_abs,13,5,95,NA,26.294047619046733
EFA,matrix_32_z_abs,13,6,80,NA,47.24928571428412
EFA,matrix_32_z_abs,13,6,85,NA,47.24928571428412
EFA,matrix_32_z_abs,13,6,90,NA,47.24928571428412
EFA,matrix_32_z_abs,13,6,95,NA,47.24928571428412
EFA,matrix_32_z_abs,13,7,80,NA,47.24928571428412
EFA,matrix_32_z_abs,13,7,85,NA,47.24928571428412
EFA,matrix_32_z_abs,13,7,90,NA,47.24928571428412
EFA,matrix_32_z_abs,13,7,95,NA,47.24928571428412
EFA,matrix_32_z_abs,13,8,80,NA,70.84071428571193
EFA,matrix_32_z_abs,13,8,85,NA,70.84071428571193
EFA,matrix_32_z_abs,13,8,90,NA,70.84071428571193
EFA,matrix_32_z_abs,13,8,95,NA,70.84071428571193
EFA,matrix_32_z_abs,13,9,80,NA,70.84071428571193
EFA,matrix_32_z_abs,13,9,85,NA,70.84071428571193
EFA,matrix_32_z_abs,13,9,90,NA,70.84071428571193
EFA,matrix_32_z_abs,13,9,95,NA,70.84071428571193
EFA,matrix_32_z_abs,13,10,80,6,93.26952380952066
EFA,matrix_32_z_abs,13,10,85,7,93.26952380952066
EFA,matrix_32_z_abs,13,10,90,10,93.26952380952066
EFA,matrix_32_z_abs,13,10,95,NA,93.26952380952066
EFA,matrix_32_z_abs,14,0,80,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,0,85,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,0,90,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,0,95,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,1,80,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,1,85,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,1,90,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,1,95,NA,1.9826190476189776
EFA,matrix_32_z_abs,14,2,80,NA,7.596190476190207
EFA,matrix_32_z_abs,14,2,85,NA,7.596190476190207
EFA,matrix_32_z_abs,14,2,90,NA,7.596190476190207
EFA,matrix_32_z_abs,14,2,95,NA,7.596190476190207
EFA,matrix_32_z_abs,14,3,80,NA,7.596190476190207
EFA,matrix_32_z_abs,14,3,85,NA,7.596190476190207
EFA,matrix_32_z_abs,14,3,90,NA,7.596190476190207
EFA,matrix_32_z_abs,14,3,95,NA,7.596190476190207
EFA,matrix_32_z_abs,14,4,80,NA,20.486904761904025
EFA,matrix_32_z_abs,14,4,85,NA,20.486904761904025
EFA,matrix_32_z_abs,14,4,90,NA,20.486904761904025
EFA,matrix_32_z_abs,14,4,95,NA,20.486904761904025
EFA,matrix_32_z_abs,14,5,80,NA,20.486904761904025
EFA,matrix_32_z_abs,14,5,85,NA,20.486904761904025
EFA,matrix_32_z_abs,14,5,90,NA,20.486904761904025
EFA,matrix_32_z_abs,14,5,95,NA,20.486904761904025
EFA,matrix_32_z_abs,14,6,80,NA,39.86166666666531
EFA,matrix_32_z_abs,14,6,85,NA,39.86166666666531
EFA,matrix_32_z_abs,14,6,90,NA,39.86166666666531
EFA,matrix_32_z_abs,14,6,95,NA,39.86166666666531
EFA,matrix_32_z_abs,14,7,80,NA,39.86166666666531
EFA,matrix_32_z_abs,14,7,85,NA,39.86166666666531
EFA,matrix_32_z_abs,14,7,90,NA,39.86166666666531
EFA,matrix_32_z_abs,14,7,95,NA,39.86166666666531
EFA,matrix_32_z_abs,14,8,80,NA,66.92071428571197
EFA,matrix_32_z_abs,14,8,85,NA,66.92071428571197
EFA,matrix_32_z_abs,14,8,90,NA,66.92071428571197
EFA,matrix_32_z_abs,14,8,95,NA,66.92071428571197
EFA,matrix_32_z_abs,14,9,80,NA,66.92071428571197
EFA,matrix_32_z_abs,14,9,85,NA,66.92071428571197
EFA,matrix_32_z_abs,14,9,90,NA,66.92071428571197
EFA,matrix_32_z_abs,14,9,95,NA,66.92071428571197
EFA,matrix_32_z_abs,14,10,80,7,90.94357142856823
EFA,matrix_32_z_abs,14,10,85,9,90.94357142856823
EFA,matrix_32_z_abs,14,10,90,12,90.94357142856823
EFA,matrix_32_z_abs,14,10,95,NA,90.94357142856823
EFA,matrix_32_z_abs,15,0,80,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,0,85,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,0,90,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,0,95,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,1,80,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,1,85,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,1,90,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,1,95,NA,1.6833333333332756
EFA,matrix_32_z_abs,15,2,80,NA,6.531904761904539
EFA,matrix_32_z_abs,15,2,85,NA,6.531904761904539
EFA,matrix_32_z_abs,15,2,90,NA,6.531904761904539
EFA,matrix_32_z_abs,15,2,95,NA,6.531904761904539
EFA,matrix_32_z_abs,15,3,80,NA,6.531904761904539
EFA,matrix_32_z_abs,15,3,85,NA,6.531904761904539
EFA,matrix_32_z_abs,15,3,90,NA,6.531904761904539
EFA,matrix_32_z_abs,15,3,95,NA,6.531904761904539
EFA,matrix_32_z_abs,15,4,80,NA,18.62738095238031
EFA,matrix_32_z_abs,15,4,85,NA,18.62738095238031
EFA,matrix_32_z_abs,15,4,90,NA,18.62738095238031
EFA,matrix_32_z_abs,15,4,95,NA,18.62738095238031
EFA,matrix_32_z_abs,15,5,80,NA,18.62738095238031
EFA,matrix_32_z_abs,15,5,85,NA,18.62738095238031
EFA,matrix_32_z_abs,15,5,90,NA,18.62738095238031
EFA,matrix_32_z_abs,15,5,95,NA,18.62738095238031
EFA,matrix_32_z_abs,15,6,80,NA,37.04690476190351
EFA,matrix_32_z_abs,15,6,85,NA,37.04690476190351
EFA,matrix_32_z_abs,15,6,90,NA,37.04690476190351
EFA,matrix_32_z_abs,15,6,95,NA,37.04690476190351
EFA,matrix_32_z_abs,15,7,80,NA,37.04690476190351
EFA,matrix_32_z_abs,15,7,85,NA,37.04690476190351
EFA,matrix_32_z_abs,15,7,90,NA,37.04690476190351
EFA,matrix_32_z_abs,15,7,95,NA,37.04690476190351
EFA,matrix_32_z_abs,15,8,80,NA,62.303571428569306
EFA,matrix_32_z_abs,15,8,85,NA,62.303571428569306
EFA,matrix_32_z_abs,15,8,90,NA,62.303571428569306
EFA,matrix_32_z_abs,15,8,95,NA,62.303571428569306
EFA,matrix_32_z_abs,15,9,80,NA,62.303571428569306
EFA,matrix_32_z_abs,15,9,85,NA,62.303571428569306
EFA,matrix_32_z_abs,15,9,90,NA,62.303571428569306
EFA,matrix_32_z_abs,15,9,95,NA,62.303571428569306
EFA,matrix_32_z_abs,15,10,80,9,87.04476190475886
EFA,matrix_32_z_abs,15,10,85,12,87.04476190475886
EFA,matrix_32_z_abs,15,10,90,NA,87.04476190475886
EFA,matrix_32_z_abs,15,10,95,NA,87.04476190475886
KMEANS,matrix_32_ext_0_1,8,0,80,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,0,85,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,0,90,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,0,95,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,1,80,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,1,85,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,1,90,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,1,95,NA,25.552619047618503
KMEANS,matrix_32_ext_0_1,8,2,80,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,2,85,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,2,90,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,2,95,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,3,80,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,3,85,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,3,90,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,3,95,NA,58.65833333333209
KMEANS,matrix_32_ext_0_1,8,4,80,8,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,4,85,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,4,90,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,4,95,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,5,80,8,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,5,85,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,5,90,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,5,95,NA,82.8630952380934
KMEANS,matrix_32_ext_0_1,8,6,80,2,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,6,85,4,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,6,90,4,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,6,95,7,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,7,80,2,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,7,85,4,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,7,90,4,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,7,95,7,96.4259523809498
KMEANS,matrix_32_ext_0_1,8,8,80,2,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,8,85,2,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,8,90,3,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,8,95,3,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,9,80,2,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,9,85,2,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,9,90,3,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,9,95,3,99.82142857142586
KMEANS,matrix_32_ext_0_1,8,10,80,2,99.99999999999831
KMEANS,matrix_32_ext_0_1,8,10,85,2,99.99999999999831
KMEANS,matrix_32_ext_0_1,8,10,90,2,99.99999999999831
KMEANS,matrix_32_ext_0_1,8,10,95,3,99.99999999999831
KMEANS,matrix_32_ext_0_1,9,0,80,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,0,85,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,0,90,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,0,95,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,1,80,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,1,85,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,1,90,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,1,95,NA,20.37166666666621
KMEANS,matrix_32_ext_0_1,9,2,80,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,2,85,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,2,90,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,2,95,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,3,80,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,3,85,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,3,90,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,3,95,NA,54.42476190476071
KMEANS,matrix_32_ext_0_1,9,4,80,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,4,85,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,4,90,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,4,95,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,5,80,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,5,85,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,5,90,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,5,95,NA,78.61523809523631
KMEANS,matrix_32_ext_0_1,9,6,80,4,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,6,85,6,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,6,90,10,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,6,95,NA,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,7,80,4,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,7,85,6,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,7,90,10,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,7,95,NA,92.2569047619022
KMEANS,matrix_32_ext_0_1,9,8,80,2,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,8,85,2,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,8,90,3,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,8,95,5,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,9,80,2,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,9,85,2,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,9,90,3,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,9,95,5,99.56785714285421
KMEANS,matrix_32_ext_0_1,9,10,80,2,99.99999999999699
KMEANS,matrix_32_ext_0_1,9,10,85,2,99.99999999999699
KMEANS,matrix_32_ext_0_1,9,10,90,2,99.99999999999699
KMEANS,matrix_32_ext_0_1,9,10,95,3,99.99999999999699
KMEANS,matrix_32_ext_0_1,10,0,80,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,0,85,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,0,90,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,0,95,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,1,80,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,1,85,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,1,90,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,1,95,NA,18.833095238094813
KMEANS,matrix_32_ext_0_1,10,2,80,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,2,85,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,2,90,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,2,95,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,3,80,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,3,85,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,3,90,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,3,95,NA,48.34666666666559
KMEANS,matrix_32_ext_0_1,10,4,80,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,4,85,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,4,90,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,4,95,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,5,80,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,5,85,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,5,90,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,5,95,NA,76.51928571428398
KMEANS,matrix_32_ext_0_1,10,6,80,4,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,6,85,8,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,6,90,12,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,6,95,NA,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,7,80,4,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,7,85,8,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,7,90,12,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,7,95,NA,91.45738095237841
KMEANS,matrix_32_ext_0_1,10,8,80,2,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,8,85,3,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,8,90,5,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,8,95,8,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,9,80,2,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,9,85,3,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,9,90,5,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,9,95,8,98.66904761904465
KMEANS,matrix_32_ext_0_1,10,10,80,2,99.99999999999686
KMEANS,matrix_32_ext_0_1,10,10,85,2,99.99999999999686
KMEANS,matrix_32_ext_0_1,10,10,90,3,99.99999999999686
KMEANS,matrix_32_ext_0_1,10,10,95,3,99.99999999999686
KMEANS,matrix_32_ext_0_1,11,0,80,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,0,85,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,0,90,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,0,95,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,1,80,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,1,85,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,1,90,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,1,95,NA,15.98047619047581
KMEANS,matrix_32_ext_0_1,11,2,80,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,2,85,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,2,90,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,2,95,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,3,80,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,3,85,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,3,90,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,3,95,NA,46.505714285713204
KMEANS,matrix_32_ext_0_1,11,4,80,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,4,85,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,4,90,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,4,95,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,5,80,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,5,85,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,5,90,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,5,95,NA,74.19642857142685
KMEANS,matrix_32_ext_0_1,11,6,80,5,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,6,85,8,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,6,90,NA,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,6,95,NA,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,7,80,5,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,7,85,8,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,7,90,NA,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,7,95,NA,87.57785714285488
KMEANS,matrix_32_ext_0_1,11,8,80,2,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,8,85,4,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,8,90,5,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,8,95,9,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,9,80,2,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,9,85,4,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,9,90,5,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,9,95,9,97.71214285713987
KMEANS,matrix_32_ext_0_1,11,10,80,2,99.79642857142532
KMEANS,matrix_32_ext_0_1,11,10,85,2,99.79642857142532
KMEANS,matrix_32_ext_0_1,11,10,90,3,99.79642857142532
KMEANS,matrix_32_ext_0_1,11,10,95,4,99.79642857142532
KMEANS,matrix_32_ext_0_1,12,0,80,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,0,85,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,0,90,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,0,95,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,1,80,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,1,85,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,1,90,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,1,95,NA,14.31833333333301
KMEANS,matrix_32_ext_0_1,12,2,80,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,2,85,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,2,90,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,2,95,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,3,80,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,3,85,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,3,90,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,3,95,NA,42.60666666666572
KMEANS,matrix_32_ext_0_1,12,4,80,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,4,85,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,4,90,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,4,95,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,5,80,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,5,85,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,5,90,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,5,95,NA,70.95190476190318
KMEANS,matrix_32_ext_0_1,12,6,80,6,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,6,85,10,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,6,90,NA,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,6,95,NA,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,7,80,6,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,7,85,10,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,7,90,NA,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,7,95,NA,86.82619047618833
KMEANS,matrix_32_ext_0_1,12,8,80,3,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,8,85,4,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,8,90,6,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,8,95,10,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,9,80,3,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,9,85,4,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,9,90,6,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,9,95,10,95.88714285714003
KMEANS,matrix_32_ext_0_1,12,10,80,2,99.76071428571122
KMEANS,matrix_32_ext_0_1,12,10,85,2,99.76071428571122
KMEANS,matrix_32_ext_0_1,12,10,90,4,99.76071428571122
KMEANS,matrix_32_ext_0_1,12,10,95,5,99.76071428571122
KMEANS,matrix_32_ext_0_1,13,0,80,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,0,85,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,0,90,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,0,95,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,1,80,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,1,85,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,1,90,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,1,95,NA,13.373809523809204
KMEANS,matrix_32_ext_0_1,13,2,80,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,2,85,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,2,90,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,2,95,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,3,80,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,3,85,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,3,90,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,3,95,NA,39.2530952380943
KMEANS,matrix_32_ext_0_1,13,4,80,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,4,85,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,4,90,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,4,95,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,5,80,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,5,85,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,5,90,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,5,95,NA,72.52261904761733
KMEANS,matrix_32_ext_0_1,13,6,80,8,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,6,85,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,6,90,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,6,95,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,7,80,8,84.65523809523596
