d_det,d_hamming,prototype,EFA_EXT,EFA_POS,EFA_RAW,EFA_Z_ABS,KMEANS_EXT,KMEANS_POS,KMEANS_RAW,KMEANS_Z_ABS
9,5,12,57.84619047618912,74.33380952380807,80.61119047618914,49.77738095237987,78.61523809523631,93.8216666666654,92.34452380952263,56.46523809523633
9,6,1,17.9095238095234,18.726904761904386,18.817857142856838,17.92976190476152,35.997142857141895,77.68952380952345,37.3147619047613,24.363571428570662
9,6,2,34.66999999999922,35.018809523808834,33.12761904761852,32.27690476190407,75.8459523809502,89.63071428571381,75.3773809523797,41.6895238095225
9,6,3,49.96357142857029,49.18785714285617,42.65833333333265,46.809999999999,79.57190476190247,91.38928571428521,82.22714285714152,52.79357142856978
9,6,4,56.69214285714156,59.9259523809512,55.449047619046745,61.10023809523679,83.22142857142622,93.02761904761853,94.21857142856994,64.4854761904742
9,6,5,65.90738095237944,61.72642857142736,64.2547619047609,63.663809523808155,83.9807142857119,93.80809523809471,95.92619047618896,69.19119047618832
9,6,6,67.14952380952228,73.36285714285572,75.55833333333214,64.58357142857004,85.828571428569,94.28738095238042,97.2530952380937,72.24285714285489
9,6,7,70.60785714285551,82.70428571428411,79.33785714285588,68.41452380952232,87.69142857142612,97.38166666666608,97.69952380952226,73.69404761904534
9,6,8,71.55880952380787,85.35285714285548,86.06714285714149,70.54071428571277,88.77261904761656,98.54738095238037,97.92214285714131,75.34976190475956
9,6,9,73.22619047618878,87.2204761904745,89.74690476190334,70.89452380952228,89.04880952380705,98.66761904761844,98.60285714285558,76.31547619047382
9,6,10,75.0438095238078,90.48333333333157,92.23761904761757,75.00547619047457,91.278809523807,98.88666666666606,98.96904761904607,77.38523809523569
9,6,11,77.13333333333156,91.73952380952203,93.60499999999851,76.88214285714119,91.48238095237842,99.09928571428512,99.3023809523794,78.9369047619023
9,6,12,78.29142857142676,92.66928571428392,94.45976190476038,77.38785714285547,92.2569047619022,99.29642857142795,99.33571428571273,79.448333333330865
9,7,1,17.9095238095234,18.726904761904386,18.817857142856838,17.92976190476152,35.997142857141895,77.68952380952345,37.3147619047613,24.363571428570662
9,7,2,34.66999999999922,35.018809523808834,33.12761904761852,32.27690476190407,75.8459523809502,89.63071428571381,75.3773809523797,41.6895238095225
9,7,3,49.96357142857029,49.18785714285617,42.65833333333265,46.809999999999,79.57190476190247,91.38928571428521,82.22714285714152,52.79357142856978
9,7,4,56.69214285714156,59.9259523809512,55.449047619046745,61.10023809523679,83.22142857142622,93.02761904761853,94.21857142856994,64.4854761904742
9,7,5,65.90738095237944,61.72642857142736,64.2547619047609,63.663809523808155,83.9807142857119,93.80809523809471,95.92619047618896,69.19119047618832
9,7,6,67.14952380952228,73.36285714285572,75.55833333333214,64.58357142857004,85.828571428569,94.28738095238042,97.2530952380937,72.24285714285489
9,7,7,70.60785714285551,82.70428571428411,79.33785714285588,68.41452380952232,87.69142857142612,97.38166666666608,97.69952380952226,73.69404761904534
9,7,8,71.55880952380787,85.35285714285548,86.06714285714149,70.54071428571277,88.77261904761656,98.54738095238037,97.92214285714131,75.34976190475956
9,7,9,73.22619047618878,87.2204761904745,89.74690476190334,70.89452380952228,89.04880952380705,98.66761904761844,98.60285714285558,76.31547619047382
9,7,10,75.0438095238078,90.48333333333157,92.23761904761757,75.00547619047457,91.278809523807,98.88666666666606,98.96904761904607,77.38523809523569
9,7,11,77.13333333333156,91.73952380952203,93.60499999999851,76.88214285714119,91.48238095237842,99.09928571428512,99.3023809523794,78.9369047619023
9,7,12,78.29142857142676,92.66928571428392,94.45976190476038,77.38785714285547,92.2569047619022,99.29642857142795,99.33571428571273,79.448333333330865
9,8,1,18.707142857142426,20.958333333332902,21.362857142856765,19.11714285714244,43.83238095237968,93.59380952380931,49.62571428571339,33.21904761904647
9,8,2,42.020238095237154,40.294523809523,43.394047619046894,37.65809523809443,86.8728571428545,96.43571428571404,92.94309523809358,52.71928571428397
9,8,3,62.27071428571292,58.83476190476077,64.39571428571323,57.41619047618924,92.17380952380675,97.78714285714261,98.94261904761731,65.4785714285693
9,8,4,70.93785714285559,71.40904761904625,81.58928571428439,76.30238095237931,94.80619047618765,99.59047619047591,99.48095238095064,81.36547619047357
9,8,5,84.74142857142675,84.71833333333174,93.44071428571279,79.02333333333162,95.89261904761621,99.75952380952351,99.77499999999824,84.43714285714013
9,8,6,86.30357142856957,95.18619047618868,94.76785714285562,83.36404761904582,96.16642857142571,99.92499999999971,99.82499999999824,87.55642857142574
9,8,7,87.86619047618859,96.18499999999818,96.87976190476034,89.90928571428377,97.75238095237806,99.94999999999972,99.87499999999825,89.77642857142567
9,8,8,89.79690476190282,96.8583333333315,97.35476190476034,91.93976190475992,98.44261904761615,99.97499999999971,99.92499999999825,91.04976190475895
9,8,9,90.67642857142661,97.80833333333149,97.71904761904604,92.814999999998,98.76309523809232,99.99999999999972,99.94999999999824,93.01642857142558
9,8,10,92.52523809523609,98.32238095237909,98.50952380952221,93.54666666666465,98.92142857142566,NA,99.97499999999825,94.37547619047315
9,8,11,94.4580952380932,98.69023809523624,98.99999999999841,94.80833333333129,99.16547619047326,NA,99.99999999999824,95.44452380952075
9,8,12,95.89523809523601,98.85523809523622,99.26785714285555,95.55642857142651,99.56785714285421,NA,NA,95.81190476190167
9,9,1,18.707142857142426,20.958333333332902,21.362857142856765,19.11714285714244,43.83238095237968,93.59380952380931,49.62571428571339,33.21904761904647
9,9,2,42.020238095237154,40.294523809523,43.394047619046894,37.65809523809443,86.8728571428545,96.43571428571404,92.94309523809358,52.71928571428397
9,9,3,62.27071428571292,58.83476190476077,64.39571428571323,57.41619047618924,92.17380952380675,97.78714285714261,98.94261904761731,65.4785714285693
9,9,4,70.93785714285559,71.40904761904625,81.58928571428439,76.30238095237931,94.80619047618765,99.59047619047591,99.48095238095064,81.36547619047357
9,9,5,84.74142857142675,84.71833333333174,93.44071428571279,79.02333333333162,95.89261904761621,99.75952380952351,99.77499999999824,84.43714285714013
9,9,6,86.30357142856957,95.18619047618868,94.76785714285562,83.36404761904582,96.16642857142571,99.92499999999971,99.82499999999824,87.55642857142574
9,9,7,87.86619047618859,96.18499999999818,96.87976190476034,89.90928571428377,97.75238095237806,99.94999999999972,99.87499999999825,89.77642857142567
9,9,8,89.79690476190282,96.8583333333315,97.35476190476034,91.93976190475992,98.44261904761615,99.97499999999971,99.92499999999825,91.04976190475895
9,9,9,90.67642857142661,97.80833333333149,97.71904761904604,92.814999999998,98.76309523809232,99.99999999999972,99.94999999999824,93.01642857142558
9,9,10,92.52523809523609,98.32238095237909,98.50952380952221,93.54666666666465,98.92142857142566,NA,99.97499999999825,94.37547619047315
9,9,11,94.4580952380932,98.69023809523624,98.99999999999841,94.80833333333129,99.16547619047326,NA,99.99999999999824,95.44452380952075
9,9,12,95.89523809523601,98.85523809523622,99.26785714285555,95.55642857142651,99.56785714285421,NA,NA,95.81190476190167
9,10,1,21.47738095238045,24.600952380951867,24.878095238094794,25.43595238095183,54.47666666666499,98.80714285714282,62.03214285714262,45.34666666666463
9,10,2,51.401428571427374,49.05809523809423,51.858571428570535,51.386666666665576,91.27119047618766,99.40547619047614,98.8190476190467,68.46857142856871
9,10,3,78.92380952380775,74.31595238095089,78.22666666666532,71.88309523809367,98.49357142856844,99.99999999999994,99.92499999999907,85.28976190475863
9,10,4,93.19476190475984,91.546904761903,96.86619047618885,92.2752380952361,99.58976190475889,NA,99.97499999999907,91.62666666666318
9,10,5,98.20857142856923,94.93571428571244,99.36999999999834,94.45476190475986,99.86071428571127,NA,99.99999999999908,96.42761904761541
9,10,6,99.3735714285692,99.58214285714091,99.70714285714119,97.31261904761695,99.94642857142556,NA,NA,98.0152380952344
9,10,7,99.57857142856919,99.79999999999805,99.81071428571262,99.03666666666452,99.97499999999698,NA,NA,98.93976190475817
9,10,8,99.69047619047394,99.94999999999804,99.9214285714269,99.42928571428357,99.99999999999699,NA,NA,99.18499999999626
9,10,9,99.81071428571204,99.97499999999805,99.97499999999835,99.497857142855,NA,NA,NA,99.69642857142482
9,10,10,99.91428571428347,99.99999999999804,99.99999999999834,99.74809523809309,NA,NA,NA,99.78809523809149
9,10,11,99.97142857142632,NA,NA,99.82142857142642,NA,NA,NA,99.8964285714248
9,10,12,99.99999999999775,NA,NA,99.89999999999785,NA,NA,NA,99.97499999999624
10,0,1,3.050714285714203,7.032142857142701,10.79761904761882,1.6028571428571061,3.1738095238094504,5.087619047618977,4.105714285714222,3.5573809523808313
10,0,2,5.044999999999866,9.24571428571408,12.631428571428303,2.608095238095178,5.900476190476054,8.572380952380835,8.075476190476063,4.581190476190321
10,0,3,6.599523809523636,10.76452380952357,14.441428571428263,3.3819047619046843,8.530952380952185,11.921428571428406,10.246666666666508,5.483571428571243
10,0,4,8.131190476190264,12.114523809523542,15.94142857142823,4.131904761904667,9.973333333333105,14.488333333333134,12.251428571428383,6.189285714285506
10,0,5,9.49119047619023,13.36071428571399,17.131428571428202,4.700476190476082,11.36809523809498,16.820238095237862,13.937857142856927,6.701428571428345
10,0,6,10.778333333333054,14.28071428571397,18.22142857142818,5.248095238095117,12.757619047618759,18.801190476190218,15.434761904761668,7.193571428571185
10,0,7,11.840476190475883,15.081428571428239,19.168809523809113,5.754285714285582,13.940476190475875,20.65428571428543,16.68190476190451,7.649285714285455
10,0,8,12.655476190475863,15.743095238094892,19.888809523809098,6.240952380952237,15.01404761904728,22.20142857142827,17.922857142856873,8.091190476190203
10,0,9,13.099285714285374,16.393095238094876,20.5978571428567,6.718333333333179,16.03952380952345,23.67095238095206,19.144285714285427,8.443333333333047
10,0,10,13.54095238095203,17.033095238094862,21.300238095237635,7.176904761904597,17.016428571428193,25.07976190476156,20.21714285714255,8.78357142857113
10,0,11,13.977619047618685,17.53309523809485,21.912142857142385,7.608571428571254,17.93047619047579,26.44380952380917,21.288095238094918,9.117142857142548
10,0,12,14.350952380952007,18.031904761904364,22.512142857142372,8.0357142857141,18.833095238094813,27.748571428571054,22.335714285713948,9.438809523809205
10,1,1,3.050714285714203,7.032142857142701,10.79761904761882,1.6028571428571061,3.1738095238094504,5.087619047618977,4.105714285714222,3.5573809523808313
10,1,2,5.044999999999866,9.24571428571408,12.631428571428303,2.608095238095178,5.900476190476054,8.572380952380835,8.075476190476063,4.581190476190321
10,1,3,6.599523809523636,10.76452380952357,14.441428571428263,3.3819047619046843,8.530952380952185,11.921428571428406,10.246666666666508,5.483571428571243
10,1,4,8.131190476190264,12.114523809523542,15.94142857142823,4.131904761904667,9.973333333333105,14.488333333333134,12.251428571428383,6.189285714285506
10,1,5,9.49119047619023,13.36071428571399,17.131428571428202,4.700476190476082,11.36809523809498,16.820238095237862,13.937857142856927,6.701428571428345
10,1,6,10.778333333333054,14.28071428571397,18.22142857142818,5.248095238095117,12.757619047618759,18.801190476190218,15.434761904761668,7.193571428571185
10,1,7,11.840476190475883,15.081428571428239,19.168809523809113,5.754285714285582,13.940476190475875,20.65428571428543,16.68190476190451,7.649285714285455
10,1,8,12.655476190475863,15.743095238094892,19.888809523809098,6.240952380952237,15.01404761904728,22.20142857142827,17.922857142856873,8.091190476190203
10,1,9,13.099285714285374,16.393095238094876,20.5978571428567,6.718333333333179,16.03952380952345,23.67095238095206,19.144285714285427,8.443333333333047
10,1,10,13.54095238095203,17.033095238094862,21.300238095237635,7.176904761904597,17.016428571428193,25.07976190476156,20.21714285714255,8.78357142857113
10,1,11,13.977619047618685,17.53309523809485,21.912142857142385,7.608571428571254,17.93047619047579,26.44380952380917,21.288095238094918,9.117142857142548
10,1,12,14.350952380952007,18.031904761904364,22.512142857142372,8.0357142857141,18.833095238094813,27.748571428571054,22.335714285713948,9.438809523809205
10,2,1,14.62666666666629,13.700476190475882,16.147619047618704,8.545238095237904,16.567142857142493,22.21619047619019,11.70833333333316,12.619761904761491
10,2,2,20.106904761904243,19.152380952380526,22.830952380951892,12.45142857142829,28.9678571428565,33.86071428571384,24.244761904761546,17.176904761904197
10,2,3,23.067380952380354,25.642619047618478,26.830952380951803,16.311666666666298,31.929285714285005,42.775714285713725,32.23928571428523,19.271666666666032
10,2,4,25.3621428571422,29.0578571428565,30.634047619046957,18.29309523809482,35.42476190476111,50.946666666666005,37.45023809523754,20.779523809523123
10,2,5,26.467380952380264,30.787857142856463,34.67309523809449,19.597380952380504,37.68261904761821,54.479285714285,41.81809523809462,21.611428571427858
10,2,6,27.74595238095166,32.317857142856425,37.30095238095157,20.461190476190012,39.85809523809434,57.98690476190401,47.17880952380883,22.686190476189726
10,2,7,28.648809523808776,33.8776190476183,38.30428571428489,21.310952380951896,42.26857142857049,63.00809523809441,52.49071428571351,23.018095238094475
10,2,8,29.02809523809448,35.035952380951606,40.63166666666579,21.903095238094743,44.26928571428473,68.61261904761815,55.56095238095156,23.512380952380177
10,2,9,29.8314285714278,35.90380952380873,42.35833333333241,22.1049999999995,45.4942857142847,70.09476190476099,58.069761904761044,24.076428571427776
10,2,10,30.852619047618248,37.551190476189646,43.536666666665724,22.467619047618538,46.64738095237991,71.2483333333324,61.677857142856226,24.64880952380871
10,2,11,31.49857142857061,38.27428571428487,45.22880952380854,22.644523809523296,47.60952380952275,73.09880952380858,63.56904761904668,25.28404761904678
10,2,12,31.847619047618224,39.25333333333246,46.99785714285613,22.911428571428054,48.34666666666559,74.589523809522845,65.62309523809427,25.933571428570566
10,3,1,14.62666666666629,13.700476190475882,16.147619047618704,8.545238095237904,16.567142857142493,22.21619047619019,11.70833333333316,12.619761904761491
10,3,2,20.106904761904243,19.152380952380526,22.830952380951892,12.45142857142829,28.9678571428565,33.86071428571384,24.244761904761546,17.176904761904197
10,3,3,23.067380952380354,25.642619047618478,26.830952380951803,16.311666666666298,31.929285714285005,42.775714285713725,32.23928571428523,19.271666666666032
10,3,4,25.3621428571422,29.0578571428565,30.634047619046957,18.29309523809482,35.42476190476111,50.946666666666005,37.45023809523754,20.779523809523123
10,3,5,26.467380952380264,30.787857142856463,34.67309523809449,19.597380952380504,37.68261904761821,54.479285714285,41.81809523809462,21.611428571427858
10,3,6,27.74595238095166,32.317857142856425,37.30095238095157,20.461190476190012,39.85809523809434,57.98690476190401,47.17880952380883,22.686190476189726
10,3,7,28.648809523808776,33.8776190476183,38.30428571428489,21.310952380951896,42.26857142857049,63.00809523809441,52.49071428571351,23.018095238094475
10,3,8,29.02809523809448,35.035952380951606,40.63166666666579,21.903095238094743,44.26928571428473,68.61261904761815,55.56095238095156,23.512380952380177
10,3,9,29.8314285714278,35.90380952380873,42.35833333333241,22.1049999999995,45.4942857142847,70.09476190476099,58.069761904761044,24.076428571427776
10,3,10,30.852619047618248,37.551190476189646,43.536666666665724,22.467619047618538,46.64738095237991,71.2483333333324,61.677857142856226,24.64880952380871
10,3,11,31.49857142857061,38.27428571428487,45.22880952380854,22.644523809523296,47.60952380952275,73.09880952380858,63.56904761904668,25.28404761904678
10,3,12,31.847619047618224,39.25333333333246,46.99785714285613,22.911428571428054,48.34666666666559,74.589523809522845,65.62309523809427,25.933571428570566
10,4,1,17.18619047619003,15.841428571428208,17.465476190475812,14.91833333333301,27.89285714285647,44.481666666665966,18.78880952380925,18.798333333332696
10,4,2,28.294999999999277,25.059999999999444,26.91976190476132,24.086904761904233,51.11761904761786,67.31142857142758,46.62952380952311,30.5995238095228
10,4,3,35.643809523808606,36.89619047618967,31.51976190476122,32.26642857142786,58.858333333331984,74.08619047618942,57.74999999999915,35.992857142855954
10,4,4,39.03214285714186,43.33738095238,38.95857142857059,37.13761904761822,64.70166666666519,80.76261904761789,65.63499999999902,37.48238095237971
10,4,5,42.61428571428461,46.21071428571327,48.45452380952277,38.51023809523724,67.1890476190461,84.73761904761784,71.24857142857037,39.429285714284404
10,4,6,43.04714285714174,52.1933333333322,54.029761904760754,39.181428571427695,69.49380952380794,86.4490476190464,80.58261904761787,41.2316666666653
10,4,7,45.244761904760736,54.475476190475,57.70880952380829,39.66023809523721,70.27833333333174,88.27642857142732,84.8769047619035,41.99999999999861
10,4,8,45.868333333332146,58.08285714285587,59.94809523809395,41.129999999999086,71.52952380952219,88.9266666666654,86.37357142857016,45.398095238093724
10,4,9,47.17238095237973,60.26428571428439,64.85714285714145,41.80119047618955,73.58571428571261,89.37928571428445,88.13714285714157,47.5607142857127
10,4,10,48.67547619047493,63.10642857142718,68.04880952380805,42.17690476190383,75.03904761904592,92.06714285714153,89.95142857142724,48.52166666666505
10,4,11,49.13380952380825,63.52333333333194,72.90999999999842,43.08047619047523,75.82023809523638,92.54809523809391,91.08452380952245,49.37452380952216
10,4,12,50.18452380952251,65.17166666666525,74.684047619046,43.74333333333236,76.51928571428398,92.95595238095106,91.90952380952244,50.62547619047451
10,5,1,17.18619047619003,15.841428571428208,17.465476190475812,14.91833333333301,27.89285714285647,44.481666666665966,18.78880952380925,18.798333333332696
10,5,2,28.294999999999277,25.059999999999444,26.91976190476132,24.086904761904233,51.11761904761786,67.31142857142758,46.62952380952311,30.5995238095228
10,5,3,35.643809523808606,36.89619047618967,31.51976190476122,32.26642857142786,58.858333333331984,74.08619047618942,57.74999999999915,35.992857142855954
10,5,4,39.03214285714186,43.33738095238,38.95857142857059,37.13761904761822,64.70166666666519,80.76261904761789,65.63499999999902,37.48238095237971
10,5,5,42.61428571428461,46.21071428571327,48.45452380952277,38.51023809523724,67.1890476190461,84.73761904761784,71.24857142857037,39.429285714284404
10,5,6,43.04714285714174,52.1933333333322,54.029761904760754,39.181428571427695,69.49380952380794,86.4490476190464,80.58261904761787,41.2316666666653
10,5,7,45.244761904760736,54.475476190475,57.70880952380829,39.66023809523721,70.27833333333174,88.27642857142732,84.8769047619035,41.99999999999861
10,5,8,45.868333333332146,58.08285714285587,59.94809523809395,41.129999999999086,71.52952380952219,88.9266666666654,86.37357142857016,45.398095238093724
10,5,9,47.17238095237973,60.26428571428439,64.85714285714145,41.80119047618955,73.58571428571261,89.37928571428445,88.13714285714157,47.5607142857127
10,5,10,48.67547619047493,63.10642857142718,68.04880952380805,42.17690476190383,75.03904761904592,92.06714285714153,89.95142857142724,48.52166666666505
10,5,11,49.13380952380825,63.52333333333194,72.90999999999842,43.08047619047523,75.82023809523638,92.54809523809391,91.08452380952245,49.37452380952216
10,5,12,50.18452380952251,65.17166666666525,74.684047619046,43.74333333333236,76.51928571428398,92.95595238095106,91.90952380952244,50.62547619047451
10,6,1,17.71547619047573,17.83261904761863,18.74999999999958,17.367142857142472,34.355476190475194,69.61404761904713,31.066904761904205,24.142619047618247
10,6,2,34.11976190476103,32.18595238095164,32.341190476189745,30.81309523809456,68.54261904761702,86.75333333333262,71.4521428571415,41.26571428571292
10,6,3,48.197380952379724,47.596666666665605,40.281428571427675,43.25071428571334,76.70571428571209,88.41357142857069,75.67285714285572,50.810714285712635
10,6,4,54.277857142855744,56.81761904761779,51.9080952380941,54.284999999998824,80.51238095237868,89.6030952380945,92.01309523809361,55.53142857142676
10,6,5,59.22714285714133,59.32499999999868,61.62023809523675,55.63404761904642,82.10071428571197,92.05428571428493,94.02904761904597,65.25619047618834
10,6,6,60.7911904761889,69.81571428571276,70.91904761904608,56.84952380952259,83.8826190476167,96.57952380952297,95.55428571428403,67.82880952380731
10,6,7,62.335952380950765,72.71833333333173,77.7907142857126,59.8099999999987,84.88047619047381,97.30952380952294,95.73642857142688,69.60619047618819
10,6,8,63.8573809523793,80.80261904761728,80.39928571428398,62.16380952380817,87.38309523809279,98.38904761904675,97.28738095237925,70.37190476190246
10,6,9,64.89666666666498,82.58357142856963,84.85547619047435,65.03999999999859,88.3126190476166,98.52476190476104,97.65642857142684,71.69380952380718
10,6,10,66.06785714285543,84.82547619047435,88.11190476190285,65.38428571428429,88.53999999999753,98.65690476190389,97.9540476190459,73.58023809523569
10,6,11,67.94999999999823,86.27857142856956,89.39095238095044,66.7278571428557,89.16452380952133,98.91952380952291,98.85523809523637,74.483571428569
10,6,12,69.33571428571248,88.3288095238076,89.87190476190281,67.30214285714139,91.45738095237841,99.10476190476102,98.98023809523637,75.51571428571181
10,7,1,17.71547619047573,17.83261904761863,18.74999999999958,17.367142857142472,34.355476190475194,69.61404761904713,31.066904761904205,24.142619047618247
10,7,2,34.11976190476103,32.18595238095164,32.341190476189745,30.81309523809456,68.54261904761702,86.75333333333262,71.4521428571415,41.26571428571292
10,7,3,48.197380952379724,47.596666666665605,40.281428571427675,43.25071428571334,76.70571428571209,88.41357142857069,75.67285714285572,50.810714285712635
10,7,4,54.277857142855744,56.81761904761779,51.9080952380941,54.284999999998824,80.51238095237868,89.6030952380945,92.01309523809361,55.53142857142676
10,7,5,59.22714285714133,59.32499999999868,61.62023809523675,55.63404761904642,82.10071428571197,92.05428571428493,94.02904761904597,65.25619047618834
10,7,6,60.7911904761889,69.81571428571276,70.91904761904608,56.84952380952259,83.8826190476167,96.57952380952297,95.55428571428403,67.82880952380731
10,7,7,62.335952380950765,72.71833333333173,77.7907142857126,59.8099999999987,84.88047619047381,97.30952380952294,95.73642857142688,69.60619047618819
10,7,8,63.8573809523793,80.80261904761728,80.39928571428398,62.16380952380817,87.38309523809279,98.38904761904675,97.28738095237925,70.37190476190246
10,7,9,64.89666666666498,82.58357142856963,84.85547619047435,65.03999999999859,88.3126190476166,98.52476190476104,97.65642857142684,71.69380952380718
10,7,10,66.06785714285543,84.82547619047435,88.11190476190285,65.38428571428429,88.53999999999753,98.65690476190389,97.9540476190459,73.58023809523569
10,7,11,67.94999999999823,86.27857142856956,89.39095238095044,66.7278571428557,89.16452380952133,98.91952380952291,98.85523809523637,74.483571428569
10,7,12,69.33571428571248,88.3288095238076,89.87190476190281,67.30214285714139,91.45738095237841,99.10476190476102,98.98023809523637,75.51571428571181
10,8,1,18.40190476190428,20.231190476189994,21.014523809523318,18.63761904761863,42.71142857142726,85.40523809523779,47.116666666665736,30.94714285714184
10,8,2,40.34214285714186,38.836904761903895,39.36999999999916,35.91785714285633,83.62380952380688,93.89666666666626,89.46190476190294,52.36642857142688
10,8,3,59.01404761904616,58.65738095237965,56.597142857141655,53.83642857142732,85.9609523809497,96.21523809523767,98.95476190475998,62.65380952380753
10,8,4,65.93142857142693,71.52571428571274,72.90904761904606,71.46785714285552,86.90666666666397,99.2964285714281,99.20357142856949,67.21952380952168
10,8,5,75.62928571428382,81.51833333333157,76.77476190476027,79.43714285714107,92.59166666666383,99.4369047619043,99.55952380952186,81.99428571428311
10,8,6,76.65571428571238,92.34880952380753,82.99809523809347,80.76190476190294,92.83928571428288,99.75952380952333,99.6130952380933,84.77095238094968
10,8,7,80.15642857142657,93.5583333333313,92.61142857142659,82.30547619047434,94.09380952380664,99.8714285714281,99.72142857142664,85.87595238094964
10,8,8,82.9511904761884,94.51190476190271,95.43190476190271,82.7866666666648,96.85714285713993,99.89999999999952,99.79999999999808,87.87452380952101
10,8,9,85.89595238095023,94.89547619047414,96.41285714285507,87.16428571428374,97.55476190475895,99.92499999999953,99.87499999999807,90.19666666666377
10,8,10,87.2302380952359,95.90428571428363,97.93142857142648,88.30357142856943,98.10142857142561,99.94999999999952,99.89999999999807,91.50047619047325
10,8,11,88.07738095237875,96.51499999999791,98.27428571428361,88.80309523809322,98.45047619047322,99.97499999999953,99.92499999999808,92.4669047619018
10,8,12,90.54452380952154,96.71690476190267,98.36785714285504,90.22523809523604,98.66904761904465,99.99999999999953,99.94999999999807,92.69904761904465
10,9,1,18.40190476190428,20.231190476189994,21.014523809523318,18.63761904761863,42.71142857142726,85.40523809523779,47.116666666665736,30.94714285714184
10,9,2,40.34214285714186,38.836904761903895,39.36999999999916,35.91785714285633,83.62380952380688,93.89666666666626,89.46190476190294,52.36642857142688
10,9,3,59.01404761904616,58.65738095237965,56.597142857141655,53.83642857142732,85.9609523809497,96.21523809523767,98.95476190475998,62.65380952380753
10,9,4,65.93142857142693,71.52571428571274,72.90904761904606,71.46785714285552,86.90666666666397,99.2964285714281,99.20357142856949,67.21952380952168
10,9,5,75.62928571428382,81.51833333333157,76.77476190476027,79.43714285714107,92.59166666666383,99.4369047619043,99.55952380952186,81.99428571428311
10,9,6,76.65571428571238,92.34880952380753,82.99809523809347,80.76190476190294,92.83928571428288,99.75952380952333,99.6130952380933,84.77095238094968
10,9,7,80.15642857142657,93.5583333333313,92.61142857142659,82.30547619047434,94.09380952380664,99.8714285714281,99.72142857142664,85.87595238094964
10,9,8,82.9511904761884,94.51190476190271,95.43190476190271,82.7866666666648,96.85714285713993,99.89999999999952,99.79999999999808,87.87452380952101
10,9,9,85.89595238095023,94.89547619047414,96.41285714285507,87.16428571428374,97.55476190475895,99.92499999999953,99.87499999999807,90.19666666666377
10,9,10,87.2302380952359,95.90428571428363,97.93142857142648,88.30357142856943,98.10142857142561,99.94999999999952,99.89999999999807,91.50047619047325
10,9,11,88.07738095237875,96.51499999999791,98.27428571428361,88.80309523809322,98.45047619047322,99.97499999999953,99.92499999999808,92.4669047619018
10,9,12,90.54452380952154,96.71690476190267,98.36785714285504,90.22523809523604,98.66904761904465,99.99999999999953,99.94999999999807,92.69904761904465
10,10,1,19.950476190475666,23.98571428571371,24.577857142856566,22.627380952380438,53.01095238095065,96.90238095238082,61.57523809523779,41.50523809523626
10,10,2,48.71857142857021,49.38523809523698,48.420238095237025,45.31142857142758,89.06452380952094,97.95976190476175,96.92380952380852,65.6395238095212
10,10,3,74.67952380952195,74.37999999999832,74.68142857142695,67.15714285714137,97.112619047616,99.49880952380936,99.84642857142752,82.90166666666343
10,10,4,80.85142857142655,92.6569047619027,93.6497619047599,88.42214285714093,97.81285714285407,99.9214285714284,99.94999999999897,89.27928571428228
10,10,5,92.75642857142626,98.13761904761687,97.40119047618838,95.43119047618838,99.22666666666356,99.97499999999984,99.99999999999896,94.6283333333297
10,10,6,94.99904761904523,99.2547619047597,98.91190476190263,96.4438095238074,99.53690476190165,99.99999999999983,NA,96.24714285713917
10,10,7,96.77428571428328,99.38333333333114,99.15595238095025,97.44999999999786,99.59523809523498,NA,NA,97.29976190475817
10,10,8,97.95571428571182,99.49523809523589,99.78095238095024,98.25309523809307,99.68214285713974,NA,NA,97.83928571428197
10,10,9,98.46761904761657,99.71428571428349,99.83928571428356,98.76761904761688,99.85595238094926,NA,NA,98.28476190475814
10,10,10,99.08142857142609,99.82142857142637,99.94999999999786,99.10809523809307,99.94285714285401,NA,NA,99.08452380952002
10,10,11,99.41238095237846,99.92499999999778,99.99999999999785,99.21642857142639,99.99999999999686,NA,NA,99.25833333332955
10,10,12,99.64761904761654,99.94999999999777,NA,99.52428571428354,NA,NA,NA,99.52857142856763
11,0,1,0.9723809523809263,3.0471428571427923,4.2597619047618025,1.1485714285713966,3.403095238095155,4.890476190476126,3.4519047619047054,1.0823809523809163
11,0,2,1.8990476190475678,5.9869047619046345,6.606428571428413,1.6883333333332862,5.6914285714284345,7.980952380952275,6.637619047618939,2.0852380952380254
11,0,3,2.806666666666591,7.3869047619046055,8.758095238095027,2.2269047619047,7.6049999999998175,10.858095238095096,9.717857142856982,2.8545238095237138
11,0,4,3.66904761904752,8.65690476190458,10.404285714285468,2.7573809523808754,8.74904761904741,12.912857142856973,12.72785714285693,3.4699999999998843
11,0,5,4.448333333333213,9.65690476190456,11.724285714285436,3.2107142857141957,9.878333333333098,14.724999999999806,14.542142857142618,4.042142857142722
11,0,6,5.132619047618909,10.52499999999978,12.904285714285407,3.6578571428570403,10.944285714285455,16.386666666666457,16.138571428571165,4.529285714285564
11,0,7,5.769285714285558,11.36357142857119,13.754285714285388,4.059761904761791,11.900952380952097,17.82952380952358,17.653571428571144,4.996904761904596
11,0,8,6.38380952380935,12.110476190475936,14.55928571428537,4.438571428571304,12.85357142857112,19.140476190475944,19.16166666666636,5.440476190476009
11,0,9,6.985952380952191,12.759285714285447,15.349285714285353,4.800714285714152,13.7135714285711,20.41952380952355,20.639047619047286,5.8576190476188525
