analysis_sample,weighting,method,matrix_name,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,matrix
LATAM,equal_element,EFA,matrix_32_ext_0_1,5,95,NA,53.733333333333334,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,6,80,NA,64.4875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,6,85,NA,64.4875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,6,90,NA,64.4875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,6,95,NA,64.4875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,7,80,NA,75.70416666666667,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,7,85,NA,75.70416666666667,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,7,90,NA,75.70416666666667,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,7,95,NA,75.70416666666667,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,8,80,10,83.8875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,8,85,NA,83.8875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,8,90,NA,83.8875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,8,95,NA,83.8875,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,9,80,5,91.6375,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,9,85,8,91.6375,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,9,90,11,91.6375,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,9,95,NA,91.6375,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,10,80,4,95.87916666666666,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,10,85,5,95.87916666666666,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,10,90,7,95.87916666666666,EXT
LATAM,equal_element,EFA,matrix_32_ext_0_1,10,95,11,95.87916666666666,EXT
LATAM,equal_element,EFA,matrix_32_pos_0_1,0,80,NA,4.454166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,0,85,NA,4.454166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,0,90,NA,4.454166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,0,95,NA,4.454166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,1,80,NA,10.9,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,1,85,NA,10.9,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,1,90,NA,10.9,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,1,95,NA,10.9,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,2,80,NA,23.408333333333335,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,2,85,NA,23.408333333333335,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,2,90,NA,23.408333333333335,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,2,95,NA,23.408333333333335,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,3,80,NA,35.1,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,3,85,NA,35.1,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,3,90,NA,35.1,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,3,95,NA,35.1,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,4,80,NA,46.31666666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,4,85,NA,46.31666666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,4,90,NA,46.31666666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,4,95,NA,46.31666666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,5,80,NA,56.65416666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,5,85,NA,56.65416666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,5,90,NA,56.65416666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,5,95,NA,56.65416666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,6,80,NA,67.25416666666666,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,6,85,NA,67.25416666666666,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,6,90,NA,67.25416666666666,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,6,95,NA,67.25416666666666,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,7,80,10,83.14166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,7,85,NA,83.14166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,7,90,NA,83.14166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,7,95,NA,83.14166666666667,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,8,80,6,89.15,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,8,85,8,89.15,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,8,90,NA,89.15,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,8,95,NA,89.15,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,9,80,5,95.1375,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,9,85,6,95.1375,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,9,90,7,95.1375,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,9,95,12,95.1375,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,10,80,5,98.3875,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,10,85,5,98.3875,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,10,90,6,98.3875,POS
LATAM,equal_element,EFA,matrix_32_pos_0_1,10,95,9,98.3875,POS
LATAM,equal_element,EFA,matrix_32_raw_0_1,0,80,NA,6.220833333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,0,85,NA,6.220833333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,0,90,NA,6.220833333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,0,95,NA,6.220833333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,1,80,NA,13.733333333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,1,85,NA,13.733333333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,1,90,NA,13.733333333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,1,95,NA,13.733333333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,2,80,NA,29.116666666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,2,85,NA,29.116666666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,2,90,NA,29.116666666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,2,95,NA,29.116666666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,3,80,NA,39.925,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,3,85,NA,39.925,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,3,90,NA,39.925,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,3,95,NA,39.925,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,4,80,NA,54.4125,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,4,85,NA,54.4125,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,4,90,NA,54.4125,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,4,95,NA,54.4125,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,5,80,NA,65.24583333333334,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,5,85,NA,65.24583333333334,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,5,90,NA,65.24583333333334,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,5,95,NA,65.24583333333334,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,6,80,NA,78.70416666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,6,85,NA,78.70416666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,6,90,NA,78.70416666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,6,95,NA,78.70416666666667,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,7,80,6,88.89583333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,7,85,9,88.89583333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,7,90,NA,88.89583333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,7,95,NA,88.89583333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,8,80,5,93.47083333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,8,85,6,93.47083333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,8,90,7,93.47083333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,8,95,NA,93.47083333333333,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,9,80,5,96.3875,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,9,85,5,96.3875,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,9,90,6,96.3875,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,9,95,8,96.3875,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,10,80,5,98.50416666666666,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,10,85,5,98.50416666666666,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,10,90,5,98.50416666666666,RAW
LATAM,equal_element,EFA,matrix_32_raw_0_1,10,95,6,98.50416666666666,RAW
LATAM,equal_element,EFA,matrix_32_z_abs,0,80,NA,2.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,0,85,NA,2.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,0,90,NA,2.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,0,95,NA,2.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,1,80,NA,6.9375,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,1,85,NA,6.9375,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,1,90,NA,6.9375,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,1,95,NA,6.9375,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,2,80,NA,14.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,2,85,NA,14.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,2,90,NA,14.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,2,95,NA,14.970833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,3,80,NA,22.141666666666666,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,3,85,NA,22.141666666666666,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,3,90,NA,22.141666666666666,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,3,95,NA,22.141666666666666,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,4,80,NA,31.116666666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,4,85,NA,31.116666666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,4,90,NA,31.116666666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,4,95,NA,31.116666666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,5,80,NA,41.75833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,5,85,NA,41.75833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,5,90,NA,41.75833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,5,95,NA,41.75833333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,6,80,NA,53.72083333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,6,85,NA,53.72083333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,6,90,NA,53.72083333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,6,95,NA,53.72083333333333,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,7,80,NA,66.69583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,7,85,NA,66.69583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,7,90,NA,66.69583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,7,95,NA,66.69583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,8,80,NA,77.49583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,8,85,NA,77.49583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,8,90,NA,77.49583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,8,95,NA,77.49583333333334,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,9,80,8,89.27916666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,9,85,10,89.27916666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,9,90,NA,89.27916666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,9,95,NA,89.27916666666667,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,10,80,5,95,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,10,85,6,95,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,10,90,8,95,Z_ABS
LATAM,equal_element,EFA,matrix_32_z_abs,10,95,12,95,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,0,80,NA,4.7875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,0,85,NA,4.7875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,0,90,NA,4.7875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,0,95,NA,4.7875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,1,80,NA,9.879166666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,1,85,NA,9.879166666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,1,90,NA,9.879166666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,1,95,NA,9.879166666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,2,80,NA,26.7625,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,2,85,NA,26.7625,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,2,90,NA,26.7625,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,2,95,NA,26.7625,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,3,80,NA,44.333333333333336,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,3,85,NA,44.333333333333336,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,3,90,NA,44.333333333333336,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,3,95,NA,44.333333333333336,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,4,80,NA,64.9375,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,4,85,NA,64.9375,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,4,90,NA,64.9375,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,4,95,NA,64.9375,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,5,80,12,80.85416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,5,85,NA,80.85416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,5,90,NA,80.85416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,5,95,NA,80.85416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,6,80,6,92.1,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,6,85,7,92.1,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,6,90,10,92.1,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,6,95,NA,92.1,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,7,80,4,96.0875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,7,85,5,96.0875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,7,90,7,96.0875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,7,95,8,96.0875,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,8,80,3,98.60416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,8,85,3,98.60416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,8,90,4,98.60416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,8,95,6,98.60416666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,9,80,2,99.30416666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,9,85,3,99.30416666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,9,90,3,99.30416666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,9,95,4,99.30416666666666,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,10,80,2,99.76666666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,10,85,2,99.76666666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,10,90,2,99.76666666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_ext_0_1,10,95,3,99.76666666666667,EXT
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,0,80,NA,7.129166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,0,85,NA,7.129166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,0,90,NA,7.129166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,0,95,NA,7.129166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,1,80,NA,23.629166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,1,85,NA,23.629166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,1,90,NA,23.629166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,1,95,NA,23.629166666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,2,80,NA,47.458333333333336,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,2,85,NA,47.458333333333336,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,2,90,NA,47.458333333333336,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,2,95,NA,47.458333333333336,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,3,80,NA,69.80416666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,3,85,NA,69.80416666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,3,90,NA,69.80416666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,3,95,NA,69.80416666666666,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,4,80,8,87.0125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,4,85,11,87.0125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,4,90,NA,87.0125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,4,95,NA,87.0125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,5,80,5,93.66666666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,5,85,6,93.66666666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,5,90,8,93.66666666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,5,95,NA,93.66666666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,6,80,2,98.04166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,6,85,4,98.04166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,6,90,4,98.04166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,6,95,7,98.04166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,7,80,2,99.5125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,7,85,2,99.5125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,7,90,3,99.5125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,7,95,4,99.5125,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,8,80,2,99.89166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,8,85,2,99.89166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,8,90,2,99.89166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,8,95,2,99.89166666666667,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,9,80,1,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,9,85,2,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,9,90,2,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,9,95,2,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,10,80,1,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,10,85,1,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,10,90,2,100,POS
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,10,95,2,100,POS
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,0,80,NA,3.6333333333333333,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,0,85,NA,3.6333333333333333,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,0,90,NA,3.6333333333333333,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,0,95,NA,3.6333333333333333,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,1,80,NA,12.691666666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,1,85,NA,12.691666666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,1,90,NA,12.691666666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,1,95,NA,12.691666666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,2,80,NA,34.5375,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,2,85,NA,34.5375,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,2,90,NA,34.5375,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,2,95,NA,34.5375,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,3,80,NA,57.46666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,3,85,NA,57.46666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,3,90,NA,57.46666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,3,95,NA,57.46666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,4,80,NA,77.99166666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,4,85,NA,77.99166666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,4,90,NA,77.99166666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,4,95,NA,77.99166666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,5,80,9,88.82916666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,5,85,11,88.82916666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,5,90,NA,88.82916666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,5,95,NA,88.82916666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,6,80,5,95.67916666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,6,85,6,95.67916666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,6,90,7,95.67916666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,6,95,11,95.67916666666666,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,7,80,3,97.38333333333334,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,7,85,4,97.38333333333334,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,7,90,4,97.38333333333334,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,7,95,5,97.38333333333334,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,80,3,98.96666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,85,3,98.96666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,90,3,98.96666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,95,4,98.96666666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,80,2,99.54166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,85,2,99.54166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,90,3,99.54166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,95,3,99.54166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,80,2,99.89166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,85,2,99.89166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,90,2,99.89166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,95,3,99.89166666666667,RAW
LATAM,equal_element,KMEANS,matrix_32_z_abs,0,80,NA,1.7666666666666666,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,0,85,NA,1.7666666666666666,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,0,90,NA,1.7666666666666666,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,0,95,NA,1.7666666666666666,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,1,80,NA,3.3041666666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,1,85,NA,3.3041666666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,1,90,NA,3.3041666666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,1,95,NA,3.3041666666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,2,80,NA,6.029166666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,2,85,NA,6.029166666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,2,90,NA,6.029166666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,2,95,NA,6.029166666666667,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,3,80,NA,10.775,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,3,85,NA,10.775,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,3,90,NA,10.775,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,3,95,NA,10.775,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,4,80,NA,20.3875,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,4,85,NA,20.3875,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,4,90,NA,20.3875,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,4,95,NA,20.3875,Z_ABS
LATAM,equal_element,KMEANS,matrix_32_z_abs,5,80,NA,32.27916666666667,Z_ABS
