analysis_sample,weighting,method,matrix_name,d_hamming,prototype,center_pattern_key,center_signature_size,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,4,9,11000011111110110111100000000000,15,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.7041666666666668,0.14083333333332979,297,13.384226190476198,2.6768452380951713,335.2156250000005,67.0431249999984,2.9090858553289887,4,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,4,10,00000000111011101011000000000000,9,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness,0.6040178571428573,0.12080357142856839,440,22.904761904761735,4.580952380952231,358.12038690476226,71.62407738095062,3.0999415280665574,4,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,4,11,00000100001011000000000000011110,8,det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.5520833333333334,0.11041666666666386,202,10.382291666666669,2.076458333333281,368.50267857142893,73.7005357142839,3.0237211368946104,4,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,4,12,00000101001011111010000000010010,11,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,0.5139880952380952,0.10279761904761642,415,20.560863095238005,4.112172619047496,389.06354166666694,77.8127083333314,2.920061663614862,4,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,623,49.9229166666671,9.984583333333164,49.9229166666671,9.984583333333164,3.3057660321566935,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,1072,77.34910714285635,15.469821428570878,127.27202380952346,25.45440476190404,3.656762590758538,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,3,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.8635416666666653,0.3727083333333236,692,55.470833333333665,11.094166666666451,182.74285714285713,36.5485714285705,3.5099043899088795,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,4,00000101001011010000010100111110,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.6203869047619037,0.3240773809523725,784,53.03407738095286,10.606815476190302,235.77693452380998,47.155386904760796,3.183288485334825,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,5,00100011111010101010000100011110,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.459077380952381,0.29181547619046877,580,30.985119047618845,6.197023809523611,266.76205357142885,53.35241071428441,3.2435356834117877,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,6,00000011111010111011100000000000,12,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,1.427083333333333,0.2854166666666594,1452,100.67901785714214,20.135803571427914,367.441071428571,73.48821428571233,3.5195451125764037,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,7,00000000011010000000001100010110,8,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_23_support; det_24_socialising; det_28_recognition; det_30_authority; det_31_approval,1.1388392857142857,0.22776785714285133,295,13.063839285714279,2.612767857142789,380.50491071428524,76.1009821428551,3.0354030687215987,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,8,00000000111011101010000000000000,8,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,0.5602678571428572,0.11205357142856859,487,20.697023809523685,4.139404761904632,401.2019345238089,80.24038690475973,3.744528486382343,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,9,00000101001011111010000000010010,11,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,0.5139880952380952,0.10279761904761642,496,19.613392857142834,3.922678571428467,420.81532738095177,84.16306547618821,3.250011380707427,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,10,10100000111110101011000100000010,13,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.5044642857142857,0.10089285714285456,399,13.749107142857156,2.7498214285713614,434.5644345238089,86.91288690475957,3.2660562374180144,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,11,11000011011110110111100000000000,14,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.31220238095238095,0.0624404761904746,282,10.520684523809539,2.1041369047618543,445.0851190476185,89.01702380952143,3.450275109973266,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,12,00000011011000001000010101111111,14,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.29241071428571425,0.05848214285714136,269,9.955505952380932,1.9911011904761355,455.0406249999994,91.00812499999756,3.349471607300349,5,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,958,65.17633928571493,13.035267857142655,65.17633928571493,13.035267857142655,3.936306037877982,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,1827,122.18080357142773,24.436160714284924,187.35714285714266,37.47142857142758,4.516564663755783,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,3,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.8635416666666653,0.3727083333333236,972,66.82202380952438,13.364404761904536,254.17916666666704,50.83583333333211,4.115888420733807,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,4,00000101001011010000010100111110,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.6203869047619037,0.3240773809523725,907,52.92232142857208,10.584464285714148,307.1014880952391,61.42029761904626,3.566025002952411,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,5,00100011111010101010000100011110,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.459077380952381,0.29181547619046877,564,23.546428571428397,4.709285714285559,330.6479166666675,66.12958333333182,3.9948303756509733,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,6,00000111111011111011100000000000,14,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,1.019494047619048,0.20389880952380438,1400,85.46934523809435,17.093869047618437,416.1172619047619,83.22345238095026,4.128001197867549,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,7,11000011111110110111100000000000,15,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.7041666666666668,0.14083333333332979,631,22.832738095237897,4.566547619047463,438.9499999999998,87.78999999999773,4.180922338955694,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,8,00000100011010000000001100000110,8,det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_23_support; det_24_socialising; det_30_authority; det_31_approval,0.5196428571428572,0.10392857142856879,172,5.433779761904768,1.086755952380926,444.3837797619046,88.87675595237866,3.7781185814048985,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,9,00000101001011111010000000010010,11,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,0.5139880952380952,0.10279761904761642,347,11.445386904761893,2.28907738095232,455.8291666666665,91.16583333333098,3.334520822227719,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,10,10100000111110101011000100000010,13,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.5044642857142857,0.10089285714285456,596,20.72708333333331,4.145416666666557,476.5562499999998,95.31124999999753,3.867782835317258,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,11,10100000001100010100010100000000,8,det_01_profits; det_03_risk_profile; det_11_knowledge; det_12_own_competence; det_16_commitment; det_18_autonomy; det_22_peer_pressure; det_24_socialising,0.23705357142857142,0.04741071428571308,32,1.909375,0.38187499999999025,478.4656249999998,95.69312499999754,3.220949263502455,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,12,00000011011001000010010101111111,15,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.20907738095238093,0.041815476190475126,105,3.207738095238096,0.6415476190476029,481.6733630952379,96.33467261904512,3.8449619595472244,6,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,1334,83.69136904761804,16.738273809523182,83.69136904761804,16.738273809523182,4.614086620697543,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,2723,173.6758928571442,34.73517857142796,257.36726190476224,51.47345238095114,5.252905915678269,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,3,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.8635416666666653,0.3727083333333236,1109,66.99791666666738,13.399583333333135,324.3651785714296,64.87303571428427,4.668515367837428,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,4,00000101001011011000010100111110,14,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.312797619047619,0.26255952380951714,886,47.86011904761979,9.572023809523715,372.2252976190494,74.44505952380798,4.1216901933958745,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,5,00000111111011111011100000000000,14,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,1.019494047619048,0.20389880952380438,1429,72.31666666666617,14.463333333332866,444.54196428571555,88.90839285714085,4.656450630494197,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,6,10100000111110101011000100000010,13,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.5044642857142857,0.10089285714285456,720,23.076934523809413,4.615386904761765,467.618898809525,93.52377976190262,4.198617461003261,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,7,11000011011110110111100000000000,14,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.31220238095238095,0.0624404761904746,425,14.39181547619047,2.878363095238021,482.01071428571544,96.40214285714063,4.393969786895241,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,8,10100000001100010100010100000000,8,det_01_profits; det_03_risk_profile; det_11_knowledge; det_12_own_competence; det_16_commitment; det_18_autonomy; det_22_peer_pressure; det_24_socialising,0.23705357142857142,0.04741071428571308,46,2.3986607142857146,0.47973214285713067,484.40937500000115,96.88187499999776,3.9983249581239524,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,9,00000101001011101010000000010010,10,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,0.21875,0.04374999999999889,145,3.9354166666666655,0.7870833333333132,488.3447916666678,97.66895833333108,4.09336005445058,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,10,00101000011000101001000100000100,9,det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_24_socialising; det_30_authority,0.1808035714285714,0.03616071428571336,49,1.2247023809523814,0.24494047619047002,489.5694940476202,97.91389880952154,3.9258809234507885,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,11,10000100001001010000000000110010,8,det_01_profits; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_27_fun; det_28_recognition; det_31_approval,0.13779761904761903,0.027559523809523104,24,0.6266369047619047,0.12532738095237775,490.1961309523821,98.03922619047393,3.661838043220139,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,12,00000100011011000000001100000110,9,det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_23_support; det_24_socialising; det_30_authority; det_31_approval,0.11502976190476191,0.023005952380951798,64,1.2955357142857147,0.2591071428571364,491.4916666666678,98.29833333333106,4.488398805421547,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,1768,102.47217261904656,20.49443452380879,102.47217261904656,20.49443452380879,5.234647036869823,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,3629,219.70639880952544,43.94127976190397,322.178571428572,64.43571428571276,5.840174962934165,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,3,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.8635416666666653,0.3727083333333236,1005,61.84851190476255,12.369702380952196,384.0270833333346,76.80541666666497,5.295836120320815,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,00000101001011011010010100111110,15,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.1197916666666667,0.22395833333332765,733,35.18928571428553,7.037857142856928,419.2163690476201,83.84327380952189,4.747919415406505,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,5,00000111111011111111100000000000,15,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.7123511904761907,0.1424702380952345,1211,51.23690476190581,10.247380952380903,470.4532738095259,94.09065476190278,5.33584946211565,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,10100000111110101011000100000010,13,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.5044642857142857,0.10089285714285456,521,16.072470238095207,3.2144940476189596,486.5257440476211,97.30514880952174,4.224466932698814,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,7,10100000001100010100010100000000,8,det_01_profits; det_03_risk_profile; det_11_knowledge; det_12_own_competence; det_16_commitment; det_18_autonomy; det_22_peer_pressure; det_24_socialising,0.23705357142857142,0.04741071428571308,65,3.010416666666668,0.6020833333333183,489.5361607142878,97.90723214285508,4.863420662382598,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,00101000011000101000000100000100,8,det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_24_socialising; det_30_authority,0.16517857142857142,0.03303571428571345,25,0.6522321428571427,0.13044642857142524,490.18839285714495,98.0376785714265,4.874743326488707,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,9,10010011011000000111100000000000,10,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.14627976190476188,0.02925595238095163,179,5.331398809523825,1.0662797619047377,495.51979166666877,99.10395833333122,4.521366567114178,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,10000100001001010000000000110010,8,det_01_profits; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_27_fun; det_28_recognition; det_31_approval,0.13779761904761903,0.027559523809523104,61,1.5081845238095242,0.30163690476189714,497.0279761904783,99.40559523809313,4.164578194375925,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,11,11101001011110000000000000000000,9,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit,0.05431547619047619,0.010863095238094962,9,0.2708333333333333,0.05416666666666529,497.2988095238116,99.45976190475979,4.39010989010989,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,12,00100011111000101010010100011110,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.05,0.009999999999999745,29,0.6632440476190475,0.13264880952380614,497.96205357143066,99.5924107142836,5.576845411711915,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,2335,137.1538690476179,27.43077380952288,137.1538690476179,27.43077380952288,6.186780792340992,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,4381,252.8627976190501,50.572559523808735,390.016666666668,78.003333333331625,6.32949239600329,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,3,00000101001011010000010100111110,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.6203869047619037,0.3240773809523725,1083,60.815625000000786,12.163124999999846,450.8322916666688,90.16645833333146,4.612553556441268,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,11000011111110110111100000000000,15,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.7041666666666668,0.14083333333332979,909,31.625892857142446,6.325178571428328,482.45818452381127,96.4916369047598,5.246548657576076,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,5,10100000111110101011000100000010,13,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.5044642857142857,0.10089285714285456,337,8.944940476190503,1.788988095238055,491.40312500000175,98.28062499999784,5.543653302279139,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,6,10100000001100010100010100000000,8,det_01_profits; det_03_risk_profile; det_11_knowledge; det_12_own_competence; det_16_commitment; det_18_autonomy; det_22_peer_pressure; det_24_socialising,0.23705357142857142,0.04741071428571308,54,2.5474702380952383,0.5094940476190347,493.950595238097,98.79011904761688,4.5326245691921265,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,7,00000011011000001010010101111111,15,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_17_adherence; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.12425595238095238,0.024851190476189847,137,3.989880952380953,0.7979761904761703,497.9404761904779,99.58809523809305,4.0214083246307615,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,8,00100101111011111011100010000000,15,det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_25_agreement,0.041666666666666664,0.00833333333333312,38,0.7306547619047619,0.14613095238094867,498.67113095238267,99.73422619047399,5.932790224032587,9,500.00000000001273,9346
