analysis_sample,weighting,method,matrix_name,matrix,d_hamming,prototype,incremental_covered_pct,cumulative_covered_pct,center_signature_size,center_active_determinants
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,4,8.141666666666667,30.5375,12,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,4,12.758333333333333,49.62083333333333,12,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,4,16.533333333333335,66.0875,12,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,4,6.666666666666667,81.175,8,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,4,6.9125,93.02916666666667,8,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,4,4.316666666666666,97.4,13,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,4,1.4791666666666667,98.48333333333333,14,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,4,0.49583333333333335,98.85416666666667,15,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,5,0.32916666666666666,1.7166666666666666,12,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,5,0.9333333333333333,6.308333333333334,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,5,2.2333333333333334,18.416666666666668,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,5,2.495833333333333,33.03333333333333,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,5,10.1875,59.80833333333333,9,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,5,9.325,75.4125,8,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,5,8,89.175,14,det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,5,2.0375,95.06666666666666,14,det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,5,0.23333333333333334,97.63333333333334,9,det_07_legal; det_12_own_competence; det_14_environmental_concerns; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,5,0.15416666666666667,98.6375,10,det_07_legal; det_09_safety; det_12_own_competence; det_14_environmental_concerns; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,5,0.2833333333333333,99.1375,8,det_12_own_competence; det_14_environmental_concerns; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,6,0.30833333333333335,2.025,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,6,0.5458333333333333,6.854166666666667,10,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,6,1.05,19.466666666666665,15,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,6,3.1625,36.19583333333333,14,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,6,2.654166666666667,62.4625,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,6,4.104166666666667,79.51666666666667,14,det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,6,2.4291666666666667,91.60416666666667,11,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,6,0.95,96.01666666666667,12,det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,6,0.25,97.88333333333334,8,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,6,0.2,98.8375,8,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,6,0.1625,99.3,8,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,7,0.30416666666666664,2.3291666666666666,11,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,7,0.7833333333333333,7.6375,15,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,7,2.375,21.841666666666665,14,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,7,7.354166666666667,43.55,9,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,7,2.466666666666667,64.92916666666666,9,det_02_credit_score; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,7,2.783333333333333,82.3,8,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_21_rights_and_duties
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,7,0.9958333333333333,92.6,8,det_07_legal; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,7,0.7708333333333334,96.7875,8,det_07_legal; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,7,0.11666666666666667,98,9,det_01_profits; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_26_novelty
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,7,0.15416666666666667,98.99166666666666,8,det_06_climate_protection; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_24_socialising; det_25_agreement; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,7,0.15833333333333333,99.45833333333333,8,det_06_climate_protection; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_24_socialising; det_25_agreement; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,8,0.3,2.629166666666667,13,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,8,1.375,9.0125,14,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,8,3.691666666666667,25.533333333333335,9,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,8,3.595833333333333,47.145833333333336,8,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,8,2.9916666666666667,67.92083333333333,13,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,8,1.7,84,8,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,8,1.425,94.025,9,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,8,0.22083333333333333,97.00833333333334,8,det_12_own_competence; det_14_environmental_concerns; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,8,0.15833333333333333,98.15833333333333,8,det_06_climate_protection; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_24_socialising; det_25_agreement; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,8,0.42083333333333334,99.4125,11,det_02_credit_score; det_05_frugality; det_15_self_satisfaction; det_18_autonomy; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,8,0.26666666666666666,99.725,11,det_02_credit_score; det_05_frugality; det_15_self_satisfaction; det_18_autonomy; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,9,0.29583333333333334,2.925,10,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,9,1.5833333333333333,10.595833333333333,9,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,9,2.004166666666667,27.5375,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,9,3.075,50.22083333333333,15,det_01_profits; det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,9,3.183333333333333,71.10416666666667,9,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,9,1.4583333333333333,85.45833333333333,8,det_02_credit_score; det_10_cost_efficiency; det_15_self_satisfaction; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,9,0.4583333333333333,94.48333333333333,15,det_02_credit_score; det_06_climate_protection; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,9,0.25,97.25833333333334,8,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,9,0.49583333333333335,98.65416666666667,11,det_02_credit_score; det_05_frugality; det_15_self_satisfaction; det_18_autonomy; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,9,0.0625,99.475,12,det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_24_socialising; det_26_novelty; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,9,0.075,99.8,8,det_02_credit_score; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence; det_26_novelty; det_29_trends
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,10,0.2916666666666667,3.216666666666667,15,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,10,0.8875,11.483333333333333,10,det_01_profits; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,10,2.0541666666666667,29.591666666666665,8,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,10,1.9375,52.15833333333333,8,det_02_credit_score; det_10_cost_efficiency; det_12_own_competence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,10,2.8666666666666667,73.97083333333333,14,det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,10,1.4416666666666667,86.9,15,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,10,0.2125,94.69583333333334,8,det_12_own_competence; det_14_environmental_concerns; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,10,0.1875,97.44583333333334,10,det_01_profits; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_26_novelty
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,10,0.175,98.82916666666667,12,det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_24_socialising; det_26_novelty; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,10,0.0875,99.5625,8,det_02_credit_score; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence; det_26_novelty; det_29_trends
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,10,0.016666666666666666,99.81666666666666,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_20_coziness; det_21_rights_and_duties; det_23_support; det_24_socialising
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,11,0.275,3.4916666666666667,9,det_02_credit_score; det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,11,1.2,12.683333333333334,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,11,1.8583333333333334,31.45,15,det_01_profits; det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,11,2.5875,54.74583333333333,12,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,11,2.3208333333333333,76.29166666666667,8,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_21_rights_and_duties
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,11,2.3,89.2,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_21_rights_and_duties; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,11,0.20833333333333334,94.90416666666667,8,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,11,0.10416666666666667,97.55,8,det_06_climate_protection; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_24_socialising; det_25_agreement; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,11,0.11666666666666667,98.94583333333334,13,det_02_credit_score; det_07_legal; det_09_safety; det_11_knowledge; det_13_technical_fit; det_20_coziness; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,11,0.03333333333333333,99.59583333333333,12,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_20_coziness; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,11,0.041666666666666664,99.85833333333333,13,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_19_wellbeing; det_20_coziness; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,0,12,0.275,3.7666666666666666,14,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,1,12,0.4125,13.095833333333333,8,det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,2,12,1.4583333333333333,32.90833333333333,8,det_02_credit_score; det_10_cost_efficiency; det_12_own_competence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,3,12,3.1125,57.858333333333334,11,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,4,12,2.4875,78.77916666666667,15,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,5,12,0.9041666666666667,90.10416666666667,14,det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_27_fun; det_28_recognition; det_30_authority; det_31_approval
