analysis_sample,weighting,method,matrix_name,d_hamming,n_prototypes_used,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct
DIEGO,equal_element,EFA,matrix_32_z_abs,2,12,22127,0.8166666666666667,0.08333333333333333,0.08333333333333333
DIEGO,equal_element,EFA,matrix_32_z_abs,3,12,22127,1.1291666666666667,0.10416666666666667,0.13333333333333333
DIEGO,equal_element,EFA,matrix_32_z_abs,4,12,22127,1.4833333333333334,0.13333333333333333,0.18333333333333332
DIEGO,equal_element,EFA,matrix_32_z_abs,5,12,22127,2.0375,0.17083333333333334,0.22916666666666666
DIEGO,equal_element,EFA,matrix_32_z_abs,6,12,22127,3.8041666666666667,0.23333333333333334,0.3333333333333333
DIEGO,equal_element,EFA,matrix_32_z_abs,7,12,22127,7.7125,0.37083333333333335,0.7208333333333333
DIEGO,equal_element,EFA,matrix_32_z_abs,8,12,22127,18.825,0.7166666666666667,1.3833333333333333
DIEGO,equal_element,EFA,matrix_32_z_abs,9,12,22127,35.233333333333334,1.5708333333333333,1.4083333333333334
DIEGO,equal_element,EFA,matrix_32_z_abs,10,12,22127,62.85,3.4833333333333334,3.875
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,0,12,9346,3.963720238095135,0.4182440476190366,0.26255952380951714
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,1,12,9346,12.888005952380626,1.157738095238066,1.0022023809523555
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,2,12,9346,33.703928571427696,2.9513988095237345,1.7785119047618603
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,3,12,9346,55.160357142855666,4.934791666666527,2.8937202380951645
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,4,12,9346,77.8127083333314,7.454047619047484,4.112172619047496
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,5,12,9346,91.00812499999756,9.984583333333164,1.9911011904761355
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,6,12,9346,96.33467261904512,13.035267857142655,0.6415476190476029
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,7,12,9346,98.29833333333106,16.738273809523182,0.2591071428571364
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,8,12,9346,99.5924107142836,20.49443452380879,0.13264880952380614
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,12,9346,99.92276785714064,27.43077380952288,0.046874999999998807
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,12,9346,99.99062499999839,36.721190476189896,0.006696428571428401
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,12,9346,3.779166666666667,0.4125,0.25
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,12,9346,12.1375,1.0833333333333333,0.2875
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,2,12,9346,32.11666666666667,2.8958333333333335,1.8916666666666666
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,3,12,9346,52.9875,4.8625,1.3541666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,4,12,9346,73.91666666666667,8.416666666666666,1.7041666666666666
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,5,12,9346,89.66666666666667,12.545833333333333,2.1958333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,6,12,9346,95.69583333333334,18.3625,0.4166666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,7,12,9346,98.125,24.604166666666668,0.3416666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,8,12,9346,99.3875,30.945833333333333,0.041666666666666664
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,9,12,9346,99.87916666666666,37.52916666666667,0.0125
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,10,12,9346,99.98333333333333,42.74583333333333,0.0125
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,0,12,6196,6.657946428571326,0.8324702380952254,0.46095238095237373
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,1,12,6196,24.455386904761543,4.8269345238094505,0.9683630952380808
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,2,12,6196,50.61690476190402,11.025505952380794,1.2979464285714097
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,3,12,6196,75.04377976190372,21.699910714285423,3.716101190476116
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,4,12,6196,89.18717261904646,33.39467261904724,0.7762499999999888
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,5,12,6196,94.97633928571322,49.38235119047576,0.9042261904761784
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,6,12,6196,97.8179464285704,66.85285714285658,0.27997023809523397
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,7,12,6196,99.23005952380856,78.39613095238042,0.037142857142856596
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,8,12,6196,99.87946428571362,87.18889880952337,0.045089285714285034
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,9,12,6196,99.96562499999962,92.35895833333304,0.0062499999999999075
RENOVISOR,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,6196,99.99999999999972,95.76782738095216,0.0062499999999999075
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,0,12,6196,6.008333333333334,0.7375,0.4083333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,1,12,6196,21.766666666666666,4.395833333333333,0.9166666666666666
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,2,12,6196,48.46666666666667,10.241666666666667,1.4583333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,3,12,6196,72.92083333333333,20.520833333333332,1.1958333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,4,12,6196,87.99166666666666,31.9125,0.7958333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,5,12,6196,94.375,47.55833333333333,1.0166666666666666
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,6,12,6196,97.26666666666667,64.7,0.3625
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,7,12,6196,99.05833333333334,76.55,0.04583333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,8,12,6196,99.84166666666667,85.87083333333334,0.0875
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,9,12,6196,99.975,91.51666666666667,0.004166666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_pos_0_1,10,10,6196,100,95.275,0.016666666666666666
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,0,12,13689,6.4097023809523925,0.7396726190476207,0.3889583333333341
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,1,12,13689,14.399970238095273,2.2413988095238144,0.6100892857142873
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,2,12,13689,32.71333333333341,6.343809523809531,1.157946428571433
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,3,12,13689,47.6938690476192,10.623065476190543,1.0823214285714338
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,4,12,13689,66.1852678571426,16.284047619047545,1.1565178571428607
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,5,12,13689,79.10011904761893,21.746488095237975,1.5516369047619116
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,6,12,13689,89.47901785714288,28.2990476190474,0.5204761904761913
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,7,12,13689,95.78681547619193,35.42261904762007,0.7066369047619059
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,8,12,13689,98.52244047619261,40.746845238096626,0.11979166666666698
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,9,12,13689,99.59357142857417,46.58122023809682,0.15916666666666704
RENOVISOR,equal_candidate,KMEANS,matrix_32_ext_0_1,10,12,13689,99.9906250000033,52.921696428573256,0.0035714285714285804
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,0,12,13689,5.9125,0.7333333333333333,0.35
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,1,12,13689,13.7625,2.1791666666666667,0.35833333333333334
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,2,12,13689,30.725,6.125,1.1
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,3,12,13689,45.325,10.295833333333333,0.7666666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,4,12,13689,63.44166666666667,15.908333333333333,1.0833333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,5,12,13689,76.41666666666667,21.3375,0.6083333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,6,12,13689,88.45,27.816666666666666,1.7916666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,7,12,13689,95.29583333333333,34.87083333333333,0.2708333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,8,12,13689,98.51666666666667,40.24583333333333,0.3541666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,9,12,13689,99.60416666666667,46.15,0.11666666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_ext_0_1,10,12,13689,99.9875,52.50833333333333,0.029166666666666667
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,0,12,19261,2.2719940476189535,0.7348809523809215,0.09678571428571026
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,1,12,19261,5.732886904761667,1.906696428571349,0.2444047619047517
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,2,12,19261,12.94095238095183,4.066517857142674,0.1326785714285659
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,3,12,19261,19.83999999999912,6.18077380952351,0.2142261904761818
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,4,12,19261,29.737738095236864,8.694880952380663,1.6000595238094617
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,5,12,19261,37.76080357142721,11.13199404761873,2.737410714285597
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,6,12,19261,47.10044642856974,13.828988095237635,0.6033333333333083
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,7,12,19261,65.82857142856795,16.536994047617675,8.407708333333
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,8,12,19261,77.70318452380543,17.80526785714146,0.8736607142856779
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,9,12,19261,87.33238095237672,19.331071428570155,0.37077380952379374
RENOVISOR,equal_candidate,KMEANS,matrix_32_z_abs,10,12,19261,94.50098214285215,22.923273809522538,3.4339880952379307
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,0,12,19261,2.3291666666666666,0.7583333333333333,0.09583333333333334
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,1,12,19261,5.391666666666667,1.9541666666666666,0.23333333333333334
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,2,12,19261,12.45,4.125,0.4083333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,3,12,19261,19.495833333333334,6.191666666666666,0.175
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,4,12,19261,29.6125,8.554166666666667,0.6541666666666667
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,5,12,19261,37.50416666666667,10.841666666666667,0.65
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,6,12,19261,47.75416666666667,13.341666666666667,2.1708333333333334
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,7,12,19261,59.1125,15.854166666666666,1.1833333333333333
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,8,12,19261,77.57916666666667,16.995833333333334,3.525
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,9,12,19261,87.40416666666667,18.4625,1.4125
RENOVISOR,equal_element,KMEANS,matrix_32_z_abs,10,12,19261,94.35,22.091666666666665,1.2
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,0,12,14806,7.368720238095259,1.7616964285714358,0.2093452380952387
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,1,12,14806,12.97491071428575,3.626785714285726,0.24250000000000063
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,2,12,14806,24.009821428571488,5.858154761904778,1.0133630952380983
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,3,12,14806,36.16276785714293,8.040684523809562,1.2199107142857186
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,4,12,14806,50.37889880952386,10.389880952381011,1.0125297619047655
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,5,12,14806,62.16392857142895,12.76190476190485,1.4605952380952438
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,6,12,14806,77.484791666667,15.285119047618993,0.5499702380952386
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,7,12,14806,85.99937499999982,17.82872023809518,0.32553571428571504
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,8,12,14806,91.75380952380821,18.58318452380941,0.25178571428571495
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,9,12,14806,96.45291666666542,19.53901785714266,0.50217261904762
RENOVISOR,equal_candidate,EFA,matrix_32_raw_0_1,10,12,14806,98.49877976190382,20.966577380952057,0.6113095238095252
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,0,12,14806,6.529166666666667,1.5541666666666667,0.20833333333333334
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,1,12,14806,11.454166666666667,3.2125,0.42916666666666664
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,2,12,14806,22.220833333333335,5.283333333333333,0.7708333333333334
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,3,12,14806,33.275,7.316666666666666,0.9166666666666666
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,4,12,14806,47.90833333333333,9.570833333333333,1.7125
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,5,12,14806,59.88333333333333,11.854166666666666,2.2375
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,6,12,14806,75.99166666666666,14.333333333333334,1.5375
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,7,12,14806,83.29583333333333,16.841666666666665,0.36666666666666664
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,8,12,14806,90.15833333333333,17.791666666666668,0.3125
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,9,12,14806,95.40416666666667,18.970833333333335,0.525
RENOVISOR,equal_element,EFA,matrix_32_raw_0_1,10,12,14806,98.0625,20.641666666666666,0.4
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,0,12,17592,3.645357142857205,0.4830059523809605,0.15610119047619322
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,1,12,17592,8.243779761904907,2.138720238095275,0.1775000000000031
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,2,12,17592,16.086398809524084,3.7224702380952976,0.49785714285715155
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,3,12,17592,25.578214285714715,5.744494047619129,0.8827380952381113
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,4,12,17592,38.72473214285781,7.808779761904949,3.1483333333333956
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,5,12,17592,51.66943452381045,10.553065476190758,1.51202380952384
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,6,12,17592,67.33565476190601,13.56238095238135,0.96395833333335
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,7,12,17592,79.62133928571564,15.952410714285563,1.6022619047619409
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,8,12,17592,88.39169642857243,18.213958333333252,0.7582142857142978
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,9,12,17592,93.31791666666709,20.57357142857136,0.24062500000000436
RENOVISOR,equal_candidate,EFA,matrix_32_pos_0_1,10,12,17592,97.4014583333336,23.018452380952247,0.22238095238095645
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,0,12,17592,2.966666666666667,0.4041666666666667,0.12916666666666668
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,1,12,17592,7.154166666666667,1.8,0.4375
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,2,12,17592,14.545833333333333,3.154166666666667,0.7666666666666667
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,3,12,17592,23.179166666666667,4.970833333333333,1.0916666666666666
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,4,12,17592,37.641666666666666,6.870833333333334,1.5041666666666667
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,5,12,17592,50.675,9.483333333333333,1.025
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,6,12,17592,65.72916666666667,12.354166666666666,1.0708333333333333
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,7,12,17592,78.4,14.845833333333333,1.1833333333333333
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,8,12,17592,88.30416666666666,17.283333333333335,1.8208333333333333
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,9,12,17592,93.14583333333333,19.854166666666668,0.7375
RENOVISOR,equal_element,EFA,matrix_32_pos_0_1,10,12,17592,97.35,22.525,0.2625
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,0,12,17663,5.3253571428571815,1.55089285714287,0.15875000000000106
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,1,12,17663,10.443005952381025,3.4128869047619315,0.3178571428571449
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,2,12,17663,19.124196428571555,5.940238095238132,0.628095238095242
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,3,12,17663,27.741636904762117,8.240654761904848,0.46684523809524076
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,4,12,17663,37.467886904762246,10.5886904761906,0.7682142857142906
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,5,12,17663,48.18785714285777,12.909940476190648,2.5167857142857395
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,6,12,17663,61.09297619047645,15.30991071428571,2.0305357142857297
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,7,12,17663,72.58014880952354,17.787529761904615,1.6599702380952577
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,8,12,17663,82.54690476190399,18.489523809523593,0.45940476190476454
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,9,12,17663,92.1851785714275,19.339940476190197,0.38315476190476433
RENOVISOR,equal_candidate,EFA,matrix_32_ext_0_1,10,12,17663,95.86095238095128,20.979464285713924,0.16327380952381063
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,0,12,17663,4.754166666666666,1.375,0.14166666666666666
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,1,12,17663,9.1625,3.058333333333333,0.325
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,2,12,17663,17.304166666666667,5.441666666666666,0.5458333333333333
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,3,12,17663,25.0875,7.620833333333334,0.4
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,4,12,17663,35.641666666666666,9.866666666666667,1.975
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,5,12,17663,44.520833333333336,12.079166666666667,0.35833333333333334
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,6,12,17663,59.44583333333333,14.3875,1.9416666666666667
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,7,12,17663,70.2,16.779166666666665,2.566666666666667
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,8,12,17663,79.6625,17.5875,0.675
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,9,12,17663,89.475,18.545833333333334,0.6083333333333333
RENOVISOR,equal_element,EFA,matrix_32_ext_0_1,10,12,17663,94.36666666666666,20.3375,0.225
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,0,12,18331,3.569553571428625,0.7981250000000121,0.11053571428571601
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,1,12,18331,6.745357142857243,3.468303571428622,0.24735119047619428
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,2,12,18331,14.441636904762126,5.9211607142858,0.5597619047619136
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,3,12,18331,22.640416666667043,8.847470238095386,0.44377976190476875
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,4,12,18331,33.90348214285764,11.431785714285928,0.6149702380952475
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,5,12,18331,48.40288690476236,13.979880952381016,0.6860416666666773
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,6,12,18331,64.68595238095334,16.488720238095315,1.1164285714285878
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,7,12,18331,75.76991071428705,17.244136904761945,0.1180357142857161
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,8,12,18331,84.9412797619064,17.99839285714285,1.045089285714305
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,9,12,18331,91.63675595238173,18.698452380952332,0.30642857142857594
RENOVISOR,equal_candidate,EFA,matrix_32_z_abs,10,12,18331,95.39416666666664,19.531666666666574,0.25663690476190887
RENOVISOR,equal_element,EFA,matrix_32_z_abs,0,12,18331,3.225,0.7041666666666667,0.09583333333333334
RENOVISOR,equal_element,EFA,matrix_32_z_abs,1,12,18331,6.191666666666666,3.095833333333333,0.23333333333333334
RENOVISOR,equal_element,EFA,matrix_32_z_abs,2,12,18331,13.308333333333334,5.329166666666667,0.42083333333333334
RENOVISOR,equal_element,EFA,matrix_32_z_abs,3,12,18331,21.4125,8.058333333333334,0.9958333333333333
RENOVISOR,equal_element,EFA,matrix_32_z_abs,4,12,18331,32.2625,10.491666666666667,1.3791666666666667
RENOVISOR,equal_element,EFA,matrix_32_z_abs,5,12,18331,45.95,12.920833333333333,0.7
RENOVISOR,equal_element,EFA,matrix_32_z_abs,6,12,18331,61.7875,15.308333333333334,2.3875
RENOVISOR,equal_element,EFA,matrix_32_z_abs,7,12,18331,74.87083333333334,16.154166666666665,1.1
RENOVISOR,equal_element,EFA,matrix_32_z_abs,8,12,18331,81.775,17.029166666666665,0.44166666666666665
RENOVISOR,equal_element,EFA,matrix_32_z_abs,9,12,18331,90.42916666666666,17.854166666666668,0.275
RENOVISOR,equal_element,EFA,matrix_32_z_abs,10,12,18331,95.94583333333334,18.825,0.19166666666666668
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,0,12,14276,1.5412797619047292,0.20729166666666227,0.10866071428571195
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,1,12,14276,6.72038690476176,1.2583333333333062,0.45854166666665686
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,2,12,14276,22.332351190475705,4.189642857142759,0.7922619047618876
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,3,12,14276,41.71044642857048,8.211964285714139,1.3006547619047353
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,4,12,14276,58.950922619046324,14.266547619047158,0.1767857142857105
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,12,14276,72.00607142856985,20.481815476189936,1.2689285714285476
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,12,14276,82.97184523809311,25.905803571427924,1.364553571428544
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,12,14276,89.66437499999807,31.12514880952381,0.17315476190475818
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,12,14276,94.36130952380888,36.16610119047649,0.04758928571428468
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,12,14276,96.51550595238136,41.210684523809874,0.17499999999999627
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,12,14276,98.78550595238181,46.294553571429226,0.2802976190476129
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,12,14276,1.3333333333333333,0.17916666666666667,0.09583333333333334
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,12,14276,5.941666666666666,1.1166666666666667,0.3125
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,12,14276,20.8,3.779166666666667,0.875
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,3,12,14276,39.016666666666666,7.525,1.2458333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,4,12,14276,56.24166666666667,13.291666666666666,0.19583333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,5,12,14276,67.575,19.3,0.18333333333333332
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,6,12,14276,80.17083333333333,24.720833333333335,0.8958333333333334
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,7,12,14276,88.31666666666666,30.029166666666665,0.17916666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,8,12,14276,93.64583333333333,35.229166666666664,0.2833333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,9,12,14276,95.80416666666666,40.42916666666667,0.2
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,10,12,14276,98.45416666666667,45.65416666666667,0.32083333333333336
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,0,12,9697,3.78089285714279,0.5023511904761814,0.2133333333333296
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,1,12,9697,13.33556547619024,1.9201190476190142,0.49851190476189605
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,2,12,9697,38.44720238095168,7.193749999999879,1.198392857142837
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,3,12,9697,60.1328869047609,14.423809523809238,2.226964285714247
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,4,12,9697,76.88794642857032,27.45124999999976,0.9349107142856992
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,5,12,9697,88.73330357142746,42.267767857142616,1.732053571428545
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,6,12,9697,95.27553571428456,60.6752083333329,0.05071428571428482
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,7,12,9697,97.52065476190324,78.11190476190345,0.05160714285714194
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,12,9697,98.70726190476066,86.70645833333235,0.15541666666666393
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,12,9697,99.69845238095132,93.34470238095146,0.08693452380952227
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,12,9697,99.93080357142776,96.46613095238021,0.017559523809523497
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,0,12,9697,3.529166666666667,0.4666666666666667,0.19583333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,1,12,9697,12.783333333333333,1.7958333333333334,0.6291666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,2,12,9697,36.56666666666667,6.733333333333333,2.620833333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,3,12,9697,58.05416666666667,13.583333333333334,2.2416666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,4,12,9697,75.68333333333334,26.204166666666666,0.7708333333333334
