prolific_id,prolific_status,prolific_country_raw,prolific_country_code,prolific_country_of_birth,prolific_country_of_birth_code,prolific_age,prolific_sex,prolific_ethnicity_simplified,prolific_nationality,prolific_language,prolific_student_status,prolific_employment_status,prolific_files
613a68a9f9bc0d833831eff0,APPROVED,Mexico,MX,Mexico,MX,27,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a69d8ed1c11f70b3d37c7,APPROVED,Mexico,MX,Mexico,MX,33,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a6a2789252564e87e33b8,APPROVED,Mexico,MX,Mexico,MX,24,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a6abd8f010ce9c87a4bc7,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a6acaa0d3d3c54b091e92,APPROVED,Mexico,MX,Mexico,MX,27,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a6c93c8ecb9b626ac35a2,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a6d70222e298561d06732,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
613a73698cc7d9c7b60930cd,APPROVED,Mexico,MX,Mexico,MX,27,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613a74c8402a5fc10a269abc,APPROVED,Mexico,MX,Mexico,MX,33,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a779cf82fe120412839e5,APPROVED,Mexico,MX,Mexico,MX,26,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a7a5f8b312649e7a5b4ee,APPROVED,Mexico,MX,Mexico,MX,27,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a7ba48f73bf9f81343cf0,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a7c43c131b1c2caf33fd0,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a7eb0d13f4dee9108c3d5,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a84ffc8f7b995ae0d8242,APPROVED,Mexico,MX,Mexico,MX,22,Female,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a859e2a96f7f4bbcacca3,APPROVED,Mexico,MX,Mexico,MX,29,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a877f05a09f4891d4bd0b,APPROVED,Mexico,MX,Mexico,MX,20,Male,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613a886056265d62028d15d2,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
613a8ca8008c4e029d31410d,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a8cbb6c44fc553001c364,APPROVED,Mexico,MX,Mexico,MX,29,Female,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a8d20828a132ddd39f713,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a8ef5d9b1e9edad809487,APPROVED,Netherlands,NL,Mexico,MX,24,Male,Other,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
613a9193ed68e49209b471b7,APPROVED,Mexico,MX,Mexico,MX,22,Female,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613a9492023e2c60404e3881,APPROVED,Mexico,MX,Mexico,MX,26,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a9700bf01a93d7008c3f7,APPROVED,Mexico,MX,Mexico,MX,24,Male,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a9a79a177842985a94263,APPROVED,Mexico,MX,Mexico,MX,27,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a9ae74a507195416c46c8,APPROVED,Mexico,MX,Mexico,MX,32,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613a9da3c77e45388ba8a4c6,APPROVED,Mexico,MX,Mexico,MX,29,Male,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613a9ff128ea0b646c09417c,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
613aa1303160c3f3db604c4c,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613aa2725ff60e4e6ab3077e,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613aa5573b490858a6a548b8,APPROVED,Mexico,MX,Mexico,MX,20,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613aa5b38a947f3d3e6a8b4d,REJECTED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
613aaa02224b5019dba07b4f,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ab0960ff3efd039adf1e0,APPROVED,Mexico,MX,Mexico,MX,21,Male,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613ab4a7f3f7544dbdcfaa53,APPROVED,Mexico,MX,Mexico,MX,26,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613abcc8a654d0ca925f9434,APPROVED,Mexico,MX,Mexico,MX,25,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613abf9426ac9c70ce1c7e33,APPROVED,Mexico,MX,Mexico,MX,28,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ac4b87c8024e25fbd3f0f,APPROVED,Mexico,MX,Mexico,MX,30,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ac677749969b288c4a7b1,APPROVED,Mexico,MX,Mexico,MX,22,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613aca1a4be85d20432449be,APPROVED,Mexico,MX,Mexico,MX,26,Male,White,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613ad069b7f1de6a11fbf6b5,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613ad2b1e74781675b503eff,APPROVED,Mexico,MX,Mexico,MX,44,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ad6720b6845ff55cb9ce1,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ad6e1aef94f36b83813d9,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613b1e3607aa50c67b534570,APPROVED,Mexico,MX,Mexico,MX,25,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613b4e06c9c5b25b183f52dd,APPROVED,Mexico,MX,Germany,DE,28,Female,White,Germany,English,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613b570da4c6973e6b819474,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
613b58efbb6b17d24f3dbfc4,APPROVED,Mexico,MX,Mexico,MX,49,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613b71d4e06c3cff69748d72,APPROVED,Finland,FI,Finland,FI,21,Female,Black,Finland,Somali,Yes,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
613b78d2e578df60af0c6814,APPROVED,Mexico,MX,Mexico,MX,34,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613b78e2750f5b572f00151a,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613b7b74f40bbe72dee491b5,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613b7d2b4f97a501efc5f46c,APPROVED,Germany,DE,Russian Federation,RU,30,Female,White,Germany,Russian,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
613b8440e625773956bbe161,APPROVED,Mexico,MX,Mexico,MX,28,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613b8815ef773b5f511d77cc,APPROVED,Mexico,MX,Mexico,MX,32,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613b8c9719c838f7c5e7297c,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
613ba1090afacfa15f8af1a5,APPROVED,Germany,DE,Germany,DE,25,Female,White,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
613ba9f8346cb581bb4002e4,APPROVED,Mexico,MX,Mexico,MX,31,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613bbe37bb5e6fa81c182308,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613bbfebd7cdd60585f6a3a2,APPROVED,Mexico,MX,Mexico,MX,20,Male,Mixed,Mexico,English,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613be71d473e8ddb886a26a3,APPROVED,Spain,ES,Spain,ES,22,Male,White,Spain,Spanish,Yes,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
613befc9cd4cf2abfaa8a42e,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613c00b88f61dc898936eeb4,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613c26e64b62a02b49f56947,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613c26f7960541b930b654d7,APPROVED,Mexico,MX,Mexico,MX,26,Female,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613c542c957161802d700fb2,APPROVED,Mexico,MX,Mexico,MX,21,Female,Mixed,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
613cc17e41ff5ec4fdf2c966,APPROVED,Mexico,MX,Mexico,MX,33,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613ce0908bb5dbe6bcb5944a,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613ce2d635367eb92cab3cc0,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613ced34dd4b73a75fb206ee,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
613d091096ca434d703f77c5,APPROVED,Italy,IT,Italy,IT,23,Male,White,Italy,Italian,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
613d17189f701e7a75b88d68,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613d27b40800b7766ba938d8,APPROVED,Mexico,MX,Mexico,MX,23,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613d2a7208f243bb8693418e,APPROVED,Mexico,MX,Mexico,MX,33,Male,Other,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613d424625638e68d8a9b8c6,APPROVED,Mexico,MX,Mexico,MX,22,Male,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613d52fd70350a41c7c55bf7,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613e5f8850eae60e0e24d723,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,Yes,Due to start a new job within the next month,prolific_export_638657f445c7d89faeb56017.csv
613e79bab4ffe7389bb2a20c,APPROVED,Mexico,MX,Mexico,MX,21,Female,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613e7eeac77b3f7e3c03b01b,APPROVED,Mexico,MX,Mexico,MX,22,Female,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
613e9d6607e364119ed11937,APPROVED,Mexico,MX,Mexico,MX,28,Female,Other,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613eb686f547ddd4edaa898f,APPROVED,Mexico,MX,Mexico,MX,19,Male,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613f6b1630971f18562691f9,APPROVED,Mexico,MX,Mexico,MX,27,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613f7e7bb3f0ae74dccd6a4e,APPROVED,Mexico,MX,Mexico,MX,24,Female,Other,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
613f90102d1544ce1403ea89,APPROVED,Mexico,MX,Mexico,MX,40,Male,White,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
613fb424ed692f54b4ff7bff,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
613fb961c23ea1a83a98e57b,APPROVED,Mexico,MX,Mexico,MX,23,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
613fde0b34b0cbed4c9250ad,APPROVED,Mexico,MX,Mexico,MX,22,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
61400425790ab5dbef568393,APPROVED,Mexico,MX,Mexico,MX,28,Female,White,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614018867826df1c3ce4323a,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61403ccaf15c48625b82ec6b,APPROVED,Mexico,MX,Mexico,MX,24,Male,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6140be2fdc5e6f433f412f7a,TIMED-OUT,Mexico,MX,"Venezuela, Bolivarian Republic of",VE,55,Female,Mixed,"Venezuela, Bolivarian Republic of",Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
6140d774f8f9b0dcefc6b70d,APPROVED,Mexico,MX,Mexico,MX,29,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614105f69b6b550669f77400,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
6141566319dbb6998ac9cb21,APPROVED,Mexico,MX,Mexico,MX,23,Male,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6141cd534c8a98741eb01942,APPROVED,Italy,IT,Italy,IT,43,Male,White,Italy,Italian,No,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
614220034f7198b7c67a60c9,APPROVED,Mexico,MX,Mexico,MX,26,Female,White,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
614254caca61eb2f1ee5df31,APPROVED,Mexico,MX,Mexico,MX,31,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61427638cf7d53661a232858,APPROVED,Mexico,MX,Mexico,MX,29,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61427e20855e4025712fd964,APPROVED,France,FR,Mexico,MX,27,Female,Other,Mexico,Spanish,No,Due to start a new job within the next month,prolific_export_6331612f32727d005c9466da.csv
614280eba55c35f7925dece3,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61428986257808bc16da05c6,APPROVED,Mexico,MX,Mexico,MX,24,Male,Mixed,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
61428b6ecdd1efd0868ef6b9,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614350d3ab77c198143753e7,APPROVED,Netherlands,NL,Germany,DE,27,Female,White,Germany,German,DATA_EXPIRED,Full-Time,prolific_export_6331612f32727d005c9466da.csv
614368f935e65dafb1dbd6c1,APPROVED,Netherlands,NL,Netherlands,NL,30,Male,White,Netherlands,Dutch,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
614386aaad55b05aa5c7767e,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6143a74ee2a59fe9ef24de02,APPROVED,Mexico,MX,Mexico,MX,23,Female,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6143fce3f32125a7e2811fbd,APPROVED,Mexico,MX,Mexico,MX,22,Male,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6144c512c528f4bbbec67287,APPROVED,Mexico,MX,Mexico,MX,22,Male,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
61453be84f4fdcbe12189aea,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
6145a3537543ca6dca883190,APPROVED,France,FR,France,FR,29,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61466a9b26c5985a58b104de,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
61468b271736dbb6dc2d137e,APPROVED,Mexico,MX,Mexico,MX,24,Male,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6147e6a2c845382b450a2748,APPROVED,Mexico,MX,Mexico,MX,26,Female,Other,Mexico,Spanish,Yes,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614892c21d455a2f7fe6eee1,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6148a147a84ee0d5bc980cb0,APPROVED,France,FR,France,FR,20,Female,White,France,French,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
6148ad8986cdf6fb069b432c,APPROVED,Mexico,MX,Mexico,MX,24,Male,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6148bf90e4a4620ca010c833,APPROVED,Mexico,MX,Mexico,MX,30,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6148ca2f6b6bdff955a1a5b1,APPROVED,Mexico,MX,Mexico,MX,34,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614a0875b1d0a2e29bd13b86,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
614a5ef08ba15d46343b1986,APPROVED,Mexico,MX,Mexico,MX,20,Male,Other,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614ab9a1c3eb9f981b40c893,APPROVED,Mexico,MX,Mexico,MX,27,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614b5380d1c125efc68febea,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614b56db574226da0851f05c,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614bab8b39644ffc6bb73370,TIMED-OUT,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614cce1a0dcaa6b078d3d5a7,APPROVED,Mexico,MX,Mexico,MX,22,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614ce90c61ea707afb50806a,TIMED-OUT,Mexico,MX,Mexico,MX,24,Male,White,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
614d2250108917feb4ab9172,APPROVED,Belgium,BE,Portugal,PT,25,Female,White,Portugal,Portuguese,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
614dd5f6c07191a861f2bd78,APPROVED,Mexico,MX,Mexico,MX,24,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614df106911a0651c1128b24,APPROVED,Italy,IT,Italy,IT,22,Female,White,Italy,Italian,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
614df2dea090283ef5a09be2,APPROVED,Italy,IT,Italy,IT,23,Female,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
614e52d5b3c76cf7571d6da7,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
614e848825ae648282115670,APPROVED,Hungary,HU,Bangladesh,BD,27,Female,Asian,Bangladesh,Bengali,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
614ef6f52acce89d16fc4f24,APPROVED,Spain,ES,Spain,ES,52,Male,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
614ef8c07b0658a3a07d0548,APPROVED,Poland,PL,Poland,PL,25,Male,White,Poland,Polish,Yes,Due to start a new job within the next month,prolific_export_633161d71da17ce25a7d09b2.csv
614f11b6fe832a304632a860,APPROVED,Latvia,LV,Ukraine,UA,54,Female,White,Russian Federation,Russian,No,Part-Time,prolific_export_6324376597f7b837a1043faf.csv
614f58400aa2d663759b90b1,APPROVED,Italy,IT,Italy,IT,26,Female,White,Italy,Italian,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
614f5fdc92cf035aad2ba1b2,APPROVED,Mexico,MX,Mexico,MX,23,Female,White,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
614f64f9c11bac7b4bb00030,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614f6bc595d48d5822daf99f,APPROVED,Germany,DE,Germany,DE,28,Female,White,Germany,German,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
614f70b55373b6760cb9d5c9,APPROVED,Mexico,MX,United States,US,57,Male,White,United States,English,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614f82c2c5531f58f0109978,APPROVED,Mexico,MX,Mexico,MX,30,Male,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
614f85801e1e9ee811ad29c4,APPROVED,Germany,DE,Germany,DE,38,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61500772ff8b21190a731a7c,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
