bootstrap_id,country_code,income_band,n,n_draw_country,prop,target_prop,target_prop_effective
514,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
514,CO,>100000,0,13,0,0.003,0
514,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
514,CO,30000_50000,0,13,0,0.019,0
514,CO,50000_100000,0,13,0,0.008,0
514,MX,<15000,439,517,0.8491295938104448,0.848,0.848
514,MX,>100000,3,517,0.005802707930367505,0.004,0.004
514,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
514,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
514,MX,50000_100000,0,517,0,0.008,0.008
515,CL,<15000,64,78,0.8205128205128205,0.754,0.754
515,CL,>100000,0,78,0,0.009,0.009
515,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
515,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
515,CL,50000_100000,0,78,0,0.024,0.024
515,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
515,CO,>100000,0,13,0,0.003,0
515,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
515,CO,30000_50000,0,13,0,0.019,0
515,CO,50000_100000,0,13,0,0.008,0
515,MX,<15000,433,517,0.8375241779497099,0.848,0.848
515,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
515,MX,15000_30000,64,517,0.12379110251450677,0.112,0.112
515,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
515,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
516,CL,<15000,62,78,0.7948717948717948,0.754,0.754
516,CL,>100000,0,78,0,0.009,0.009
516,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
516,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
516,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
516,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
516,CO,>100000,0,13,0,0.003,0
516,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
516,CO,30000_50000,0,13,0,0.019,0
516,CO,50000_100000,0,13,0,0.008,0
516,MX,<15000,455,517,0.8800773694390716,0.848,0.848
516,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
516,MX,15000_30000,45,517,0.08704061895551257,0.112,0.112
516,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
516,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
517,CL,<15000,59,78,0.7564102564102564,0.754,0.754
517,CL,>100000,0,78,0,0.009,0.009
517,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
517,CL,30000_50000,1,78,0.01282051282051282,0.052,0.052
517,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
517,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
517,CO,>100000,0,13,0,0.003,0
517,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
517,CO,30000_50000,0,13,0,0.019,0
517,CO,50000_100000,0,13,0,0.008,0
517,MX,<15000,427,517,0.8259187620889749,0.848,0.848
517,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
517,MX,15000_30000,72,517,0.13926499032882012,0.112,0.112
517,MX,30000_50000,10,517,0.019342359767891684,0.02799999999999999,0.02799999999999999
517,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
518,CL,<15000,56,78,0.717948717948718,0.754,0.754
518,CL,>100000,1,78,0.01282051282051282,0.009,0.009
518,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
518,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
518,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
518,CO,<15000,10,13,0.7692307692307693,0.889,0.9164948453608248
518,CO,>100000,0,13,0,0.003,0
518,CO,15000_30000,3,13,0.23076923076923078,0.081,0.08350515463917527
518,CO,30000_50000,0,13,0,0.019,0
518,CO,50000_100000,0,13,0,0.008,0
518,MX,<15000,427,517,0.8259187620889749,0.848,0.848
518,MX,>100000,4,517,0.007736943907156673,0.004,0.004
518,MX,15000_30000,62,517,0.11992263056092843,0.112,0.112
518,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
518,MX,50000_100000,8,517,0.015473887814313346,0.008,0.008
519,CL,<15000,53,78,0.6794871794871795,0.754,0.754
519,CL,>100000,0,78,0,0.009,0.009
519,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
519,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
519,CL,50000_100000,5,78,0.0641025641025641,0.024,0.024
519,CO,<15000,13,13,1,0.889,0.9164948453608248
519,CO,>100000,0,13,0,0.003,0
519,CO,15000_30000,0,13,0,0.081,0.08350515463917527
519,CO,30000_50000,0,13,0,0.019,0
519,CO,50000_100000,0,13,0,0.008,0
519,MX,<15000,450,517,0.8704061895551257,0.848,0.848
519,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
519,MX,15000_30000,52,517,0.10058027079303675,0.112,0.112
519,MX,30000_50000,9,517,0.017408123791102514,0.02799999999999999,0.02799999999999999
519,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
520,CL,<15000,59,78,0.7564102564102564,0.754,0.754
520,CL,>100000,1,78,0.01282051282051282,0.009,0.009
520,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
520,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
520,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
520,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
520,CO,>100000,0,13,0,0.003,0
520,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
520,CO,30000_50000,0,13,0,0.019,0
520,CO,50000_100000,0,13,0,0.008,0
520,MX,<15000,450,517,0.8704061895551257,0.848,0.848
520,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
520,MX,15000_30000,52,517,0.10058027079303675,0.112,0.112
520,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
520,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
521,CL,<15000,57,78,0.7307692307692307,0.754,0.754
521,CL,>100000,0,78,0,0.009,0.009
521,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
521,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
521,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
521,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
521,CO,>100000,0,13,0,0.003,0
521,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
521,CO,30000_50000,0,13,0,0.019,0
521,CO,50000_100000,0,13,0,0.008,0
521,MX,<15000,446,517,0.8626692456479691,0.848,0.848
521,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
521,MX,15000_30000,51,517,0.09864603481624758,0.112,0.112
521,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
521,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
522,CL,<15000,60,78,0.7692307692307693,0.754,0.754
522,CL,>100000,0,78,0,0.009,0.009
522,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
522,CL,30000_50000,1,78,0.01282051282051282,0.052,0.052
522,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
522,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
522,CO,>100000,0,13,0,0.003,0
522,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
522,CO,30000_50000,0,13,0,0.019,0
522,CO,50000_100000,0,13,0,0.008,0
522,MX,<15000,434,517,0.839458413926499,0.848,0.848
522,MX,>100000,3,517,0.005802707930367505,0.004,0.004
522,MX,15000_30000,71,517,0.13733075435203096,0.112,0.112
522,MX,30000_50000,8,517,0.015473887814313346,0.02799999999999999,0.02799999999999999
522,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
523,CL,<15000,59,78,0.7564102564102564,0.754,0.754
523,CL,>100000,0,78,0,0.009,0.009
523,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
523,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
523,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
523,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
523,CO,>100000,0,13,0,0.003,0
523,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
523,CO,30000_50000,0,13,0,0.019,0
523,CO,50000_100000,0,13,0,0.008,0
523,MX,<15000,430,517,0.8317214700193424,0.848,0.848
523,MX,>100000,3,517,0.005802707930367505,0.004,0.004
523,MX,15000_30000,65,517,0.12572533849129594,0.112,0.112
523,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
523,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
524,CL,<15000,56,78,0.717948717948718,0.754,0.754
524,CL,>100000,0,78,0,0.009,0.009
524,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
524,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
524,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
524,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
524,CO,>100000,0,13,0,0.003,0
524,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
524,CO,30000_50000,0,13,0,0.019,0
524,CO,50000_100000,0,13,0,0.008,0
524,MX,<15000,435,517,0.8413926499032882,0.848,0.848
524,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
524,MX,15000_30000,56,517,0.10831721470019343,0.112,0.112
524,MX,30000_50000,20,517,0.03868471953578337,0.02799999999999999,0.02799999999999999
524,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
525,CL,<15000,59,78,0.7564102564102564,0.754,0.754
525,CL,>100000,2,78,0.02564102564102564,0.009,0.009
525,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
525,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
525,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
525,CO,<15000,13,13,1,0.889,0.9164948453608248
525,CO,>100000,0,13,0,0.003,0
525,CO,15000_30000,0,13,0,0.081,0.08350515463917527
525,CO,30000_50000,0,13,0,0.019,0
525,CO,50000_100000,0,13,0,0.008,0
525,MX,<15000,437,517,0.8452611218568665,0.848,0.848
525,MX,>100000,0,517,0,0.004,0.004
525,MX,15000_30000,65,517,0.12572533849129594,0.112,0.112
525,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
525,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
526,CL,<15000,58,78,0.7435897435897436,0.754,0.754
526,CL,>100000,0,78,0,0.009,0.009
526,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
526,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
526,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
526,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
526,CO,>100000,0,13,0,0.003,0
526,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
526,CO,30000_50000,0,13,0,0.019,0
526,CO,50000_100000,0,13,0,0.008,0
526,MX,<15000,444,517,0.8588007736943907,0.848,0.848
526,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
526,MX,15000_30000,54,517,0.10444874274661509,0.112,0.112
526,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
526,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
527,CL,<15000,63,78,0.8076923076923077,0.754,0.754
527,CL,>100000,0,78,0,0.009,0.009
527,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
527,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
527,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
527,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
527,CO,>100000,0,13,0,0.003,0
527,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
527,CO,30000_50000,0,13,0,0.019,0
527,CO,50000_100000,0,13,0,0.008,0
527,MX,<15000,436,517,0.8433268858800773,0.848,0.848
527,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
527,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
527,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
527,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
528,CL,<15000,56,78,0.717948717948718,0.754,0.754
528,CL,>100000,1,78,0.01282051282051282,0.009,0.009
528,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
528,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
528,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
528,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
528,CO,>100000,0,13,0,0.003,0
528,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
528,CO,30000_50000,0,13,0,0.019,0
528,CO,50000_100000,0,13,0,0.008,0
528,MX,<15000,436,517,0.8433268858800773,0.848,0.848
528,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
528,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
528,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
528,MX,50000_100000,9,517,0.017408123791102514,0.008,0.008
529,CL,<15000,58,78,0.7435897435897436,0.754,0.754
529,CL,>100000,2,78,0.02564102564102564,0.009,0.009
529,CL,15000_30000,8,78,0.10256410256410256,0.161,0.161
529,CL,30000_50000,7,78,0.08974358974358974,0.052,0.052
529,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
529,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
529,CO,>100000,0,13,0,0.003,0
529,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
529,CO,30000_50000,0,13,0,0.019,0
529,CO,50000_100000,0,13,0,0.008,0
529,MX,<15000,445,517,0.8607350096711799,0.848,0.848
529,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
529,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
529,MX,30000_50000,9,517,0.017408123791102514,0.02799999999999999,0.02799999999999999
529,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
530,CL,<15000,51,78,0.6538461538461539,0.754,0.754
530,CL,>100000,0,78,0,0.009,0.009
530,CL,15000_30000,18,78,0.23076923076923078,0.161,0.161
530,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
530,CL,50000_100000,5,78,0.0641025641025641,0.024,0.024
530,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
530,CO,>100000,0,13,0,0.003,0
530,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
530,CO,30000_50000,0,13,0,0.019,0
530,CO,50000_100000,0,13,0,0.008,0
530,MX,<15000,441,517,0.8529980657640233,0.848,0.848
530,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
530,MX,15000_30000,62,517,0.11992263056092843,0.112,0.112
530,MX,30000_50000,6,517,0.01160541586073501,0.02799999999999999,0.02799999999999999
530,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
531,CL,<15000,63,78,0.8076923076923077,0.754,0.754
531,CL,>100000,1,78,0.01282051282051282,0.009,0.009
531,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
531,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
531,CL,50000_100000,0,78,0,0.024,0.024
531,CO,<15000,13,13,1,0.889,0.9164948453608248
531,CO,>100000,0,13,0,0.003,0
531,CO,15000_30000,0,13,0,0.081,0.08350515463917527
531,CO,30000_50000,0,13,0,0.019,0
531,CO,50000_100000,0,13,0,0.008,0
531,MX,<15000,441,517,0.8529980657640233,0.848,0.848
531,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
531,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
531,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
531,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
532,CL,<15000,61,78,0.782051282051282,0.754,0.754
532,CL,>100000,1,78,0.01282051282051282,0.009,0.009
532,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
532,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
532,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
532,CO,<15000,10,13,0.7692307692307693,0.889,0.9164948453608248
532,CO,>100000,0,13,0,0.003,0
532,CO,15000_30000,3,13,0.23076923076923078,0.081,0.08350515463917527
532,CO,30000_50000,0,13,0,0.019,0
532,CO,50000_100000,0,13,0,0.008,0
532,MX,<15000,451,517,0.8723404255319149,0.848,0.848
532,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
532,MX,15000_30000,48,517,0.09284332688588008,0.112,0.112
532,MX,30000_50000,10,517,0.019342359767891684,0.02799999999999999,0.02799999999999999
532,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
533,CL,<15000,64,78,0.8205128205128205,0.754,0.754
533,CL,>100000,0,78,0,0.009,0.009
533,CL,15000_30000,8,78,0.10256410256410256,0.161,0.161
533,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
533,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
533,CO,<15000,13,13,1,0.889,0.9164948453608248
533,CO,>100000,0,13,0,0.003,0
533,CO,15000_30000,0,13,0,0.081,0.08350515463917527
533,CO,30000_50000,0,13,0,0.019,0
533,CO,50000_100000,0,13,0,0.008,0
533,MX,<15000,424,517,0.8201160541586073,0.848,0.848
533,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
533,MX,15000_30000,69,517,0.13346228239845262,0.112,0.112
533,MX,30000_50000,18,517,0.03481624758220503,0.02799999999999999,0.02799999999999999
533,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
534,CL,<15000,61,78,0.782051282051282,0.754,0.754
534,CL,>100000,1,78,0.01282051282051282,0.009,0.009
534,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
534,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
534,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
534,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
534,CO,>100000,0,13,0,0.003,0
534,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
534,CO,30000_50000,0,13,0,0.019,0
534,CO,50000_100000,0,13,0,0.008,0
534,MX,<15000,443,517,0.8568665377176016,0.848,0.848
534,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
534,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
534,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
534,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
535,CL,<15000,60,78,0.7692307692307693,0.754,0.754
535,CL,>100000,0,78,0,0.009,0.009
535,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
535,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
535,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
535,CO,<15000,13,13,1,0.889,0.9164948453608248
535,CO,>100000,0,13,0,0.003,0
535,CO,15000_30000,0,13,0,0.081,0.08350515463917527
535,CO,30000_50000,0,13,0,0.019,0
535,CO,50000_100000,0,13,0,0.008,0
535,MX,<15000,451,517,0.8723404255319149,0.848,0.848
535,MX,>100000,0,517,0,0.004,0.004
535,MX,15000_30000,51,517,0.09864603481624758,0.112,0.112
535,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
535,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
536,CL,<15000,59,78,0.7564102564102564,0.754,0.754
536,CL,>100000,0,78,0,0.009,0.009
536,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
536,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
536,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
536,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
536,CO,>100000,0,13,0,0.003,0
536,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
536,CO,30000_50000,0,13,0,0.019,0
536,CO,50000_100000,0,13,0,0.008,0
536,MX,<15000,441,517,0.8529980657640233,0.848,0.848
536,MX,>100000,0,517,0,0.004,0.004
536,MX,15000_30000,57,517,0.1102514506769826,0.112,0.112
536,MX,30000_50000,18,517,0.03481624758220503,0.02799999999999999,0.02799999999999999
536,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
537,CL,<15000,60,78,0.7692307692307693,0.754,0.754
537,CL,>100000,0,78,0,0.009,0.009
537,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
537,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
537,CL,50000_100000,0,78,0,0.024,0.024
537,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
537,CO,>100000,0,13,0,0.003,0
537,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
537,CO,30000_50000,0,13,0,0.019,0
537,CO,50000_100000,0,13,0,0.008,0
537,MX,<15000,436,517,0.8433268858800773,0.848,0.848
537,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
537,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
537,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
537,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
538,CL,<15000,63,78,0.8076923076923077,0.754,0.754
538,CL,>100000,0,78,0,0.009,0.009
538,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
538,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
538,CL,50000_100000,0,78,0,0.024,0.024
538,CO,<15000,13,13,1,0.889,0.9164948453608248
538,CO,>100000,0,13,0,0.003,0
538,CO,15000_30000,0,13,0,0.081,0.08350515463917527
538,CO,30000_50000,0,13,0,0.019,0
538,CO,50000_100000,0,13,0,0.008,0
538,MX,<15000,421,517,0.8143133462282398,0.848,0.848
538,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
538,MX,15000_30000,76,517,0.1470019342359768,0.112,0.112
538,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
538,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
539,CL,<15000,57,78,0.7307692307692307,0.754,0.754
539,CL,>100000,2,78,0.02564102564102564,0.009,0.009
539,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
539,CL,30000_50000,1,78,0.01282051282051282,0.052,0.052
539,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
539,CO,<15000,9,13,0.6923076923076923,0.889,0.9164948453608248
539,CO,>100000,0,13,0,0.003,0
539,CO,15000_30000,4,13,0.3076923076923077,0.081,0.08350515463917527
539,CO,30000_50000,0,13,0,0.019,0
539,CO,50000_100000,0,13,0,0.008,0
539,MX,<15000,425,517,0.8220502901353965,0.848,0.848
539,MX,>100000,3,517,0.005802707930367505,0.004,0.004
539,MX,15000_30000,69,517,0.13346228239845262,0.112,0.112
539,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
539,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
540,CL,<15000,56,78,0.717948717948718,0.754,0.754
540,CL,>100000,1,78,0.01282051282051282,0.009,0.009
540,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
540,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
540,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
540,CO,<15000,13,13,1,0.889,0.9164948453608248
540,CO,>100000,0,13,0,0.003,0
540,CO,15000_30000,0,13,0,0.081,0.08350515463917527
540,CO,30000_50000,0,13,0,0.019,0
540,CO,50000_100000,0,13,0,0.008,0
540,MX,<15000,438,517,0.8471953578336557,0.848,0.848
540,MX,>100000,3,517,0.005802707930367505,0.004,0.004
540,MX,15000_30000,53,517,0.10251450676982592,0.112,0.112
540,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
540,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
541,CL,<15000,63,78,0.8076923076923077,0.754,0.754
541,CL,>100000,1,78,0.01282051282051282,0.009,0.009
541,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
541,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
541,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
541,CO,<15000,13,13,1,0.889,0.9164948453608248
541,CO,>100000,0,13,0,0.003,0
541,CO,15000_30000,0,13,0,0.081,0.08350515463917527
541,CO,30000_50000,0,13,0,0.019,0
541,CO,50000_100000,0,13,0,0.008,0
541,MX,<15000,427,517,0.8259187620889749,0.848,0.848
541,MX,>100000,3,517,0.005802707930367505,0.004,0.004
541,MX,15000_30000,61,517,0.11798839458413926,0.112,0.112
541,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
541,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
542,CL,<15000,62,78,0.7948717948717948,0.754,0.754
542,CL,>100000,1,78,0.01282051282051282,0.009,0.009
542,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
542,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
542,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
542,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
542,CO,>100000,0,13,0,0.003,0
542,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
542,CO,30000_50000,0,13,0,0.019,0
542,CO,50000_100000,0,13,0,0.008,0
542,MX,<15000,445,517,0.8607350096711799,0.848,0.848
542,MX,>100000,0,517,0,0.004,0.004
542,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
542,MX,30000_50000,9,517,0.017408123791102514,0.02799999999999999,0.02799999999999999
542,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
543,CL,<15000,59,78,0.7564102564102564,0.754,0.754
543,CL,>100000,1,78,0.01282051282051282,0.009,0.009
543,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
543,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
543,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
543,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
543,CO,>100000,0,13,0,0.003,0
543,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
543,CO,30000_50000,0,13,0,0.019,0
543,CO,50000_100000,0,13,0,0.008,0
543,MX,<15000,423,517,0.8181818181818182,0.848,0.848
543,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
543,MX,15000_30000,66,517,0.1276595744680851,0.112,0.112
543,MX,30000_50000,21,517,0.04061895551257253,0.02799999999999999,0.02799999999999999
543,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
544,CL,<15000,64,78,0.8205128205128205,0.754,0.754
544,CL,>100000,2,78,0.02564102564102564,0.009,0.009
544,CL,15000_30000,7,78,0.08974358974358974,0.161,0.161
544,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
544,CL,50000_100000,0,78,0,0.024,0.024
544,CO,<15000,13,13,1,0.889,0.9164948453608248
544,CO,>100000,0,13,0,0.003,0
544,CO,15000_30000,0,13,0,0.081,0.08350515463917527
544,CO,30000_50000,0,13,0,0.019,0
544,CO,50000_100000,0,13,0,0.008,0
544,MX,<15000,450,517,0.8704061895551257,0.848,0.848
544,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
544,MX,15000_30000,51,517,0.09864603481624758,0.112,0.112
544,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
544,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
545,CL,<15000,55,78,0.7051282051282052,0.754,0.754
545,CL,>100000,0,78,0,0.009,0.009
545,CL,15000_30000,18,78,0.23076923076923078,0.161,0.161
