bootstrap_id,country_code,n_draws,n_unique_people,unique_share
788,CL,78,39,0.5
788,CO,13,2,0.15384615384615385
788,MX,517,222,0.42940038684719534
789,CL,78,41,0.5256410256410257
789,CO,13,3,0.23076923076923078
789,MX,517,226,0.437137330754352
790,CL,78,38,0.48717948717948717
790,CO,13,2,0.15384615384615385
790,MX,517,228,0.4410058027079304
791,CL,78,37,0.47435897435897434
791,CO,13,2,0.15384615384615385
791,MX,517,230,0.4448742746615087
792,CL,78,39,0.5
792,CO,13,3,0.23076923076923078
792,MX,517,239,0.4622823984526112
793,CL,78,40,0.5128205128205128
793,CO,13,3,0.23076923076923078
793,MX,517,219,0.42359767891682787
794,CL,78,40,0.5128205128205128
794,CO,13,2,0.15384615384615385
794,MX,517,226,0.437137330754352
795,CL,78,41,0.5256410256410257
795,CO,13,3,0.23076923076923078
795,MX,517,231,0.44680851063829785
796,CL,78,37,0.47435897435897434
796,CO,13,3,0.23076923076923078
796,MX,517,225,0.43520309477756286
797,CL,78,34,0.4358974358974359
797,CO,13,2,0.15384615384615385
797,MX,517,232,0.44874274661508706
798,CL,78,41,0.5256410256410257
798,CO,13,2,0.15384615384615385
798,MX,517,232,0.44874274661508706
799,CL,78,40,0.5128205128205128
799,CO,13,3,0.23076923076923078
799,MX,517,218,0.42166344294003866
800,CL,78,43,0.5512820512820513
800,CO,13,3,0.23076923076923078
800,MX,517,238,0.46034816247582205
801,CL,78,41,0.5256410256410257
801,CO,13,3,0.23076923076923078
801,MX,517,227,0.43907156673114117
802,CL,78,41,0.5256410256410257
802,CO,13,3,0.23076923076923078
802,MX,517,222,0.42940038684719534
803,CL,78,37,0.47435897435897434
803,CO,13,3,0.23076923076923078
803,MX,517,230,0.4448742746615087
804,CL,78,38,0.48717948717948717
804,CO,13,3,0.23076923076923078
804,MX,517,231,0.44680851063829785
805,CL,78,42,0.5384615384615384
805,CO,13,3,0.23076923076923078
805,MX,517,222,0.42940038684719534
806,CL,78,40,0.5128205128205128
806,CO,13,3,0.23076923076923078
806,MX,517,232,0.44874274661508706
807,CL,78,41,0.5256410256410257
807,CO,13,2,0.15384615384615385
807,MX,517,214,0.41392649903288203
808,CL,78,36,0.46153846153846156
808,CO,13,2,0.15384615384615385
808,MX,517,232,0.44874274661508706
809,CL,78,39,0.5
809,CO,13,3,0.23076923076923078
809,MX,517,232,0.44874274661508706
810,CL,78,37,0.47435897435897434
810,CO,13,3,0.23076923076923078
810,MX,517,226,0.437137330754352
811,CL,78,37,0.47435897435897434
811,CO,13,3,0.23076923076923078
811,MX,517,223,0.43133462282398455
812,CL,78,40,0.5128205128205128
812,CO,13,2,0.15384615384615385
812,MX,517,230,0.4448742746615087
813,CL,78,40,0.5128205128205128
813,CO,13,3,0.23076923076923078
813,MX,517,222,0.42940038684719534
814,CL,78,40,0.5128205128205128
814,CO,13,3,0.23076923076923078
814,MX,517,223,0.43133462282398455
815,CL,78,40,0.5128205128205128
815,CO,13,3,0.23076923076923078
815,MX,517,233,0.4506769825918762
816,CL,78,43,0.5512820512820513
816,CO,13,3,0.23076923076923078
816,MX,517,226,0.437137330754352
817,CL,78,38,0.48717948717948717
817,CO,13,2,0.15384615384615385
817,MX,517,230,0.4448742746615087
818,CL,78,39,0.5
818,CO,13,3,0.23076923076923078
818,MX,517,221,0.4274661508704062
819,CL,78,41,0.5256410256410257
819,CO,13,3,0.23076923076923078
819,MX,517,227,0.43907156673114117
820,CL,78,41,0.5256410256410257
820,CO,13,3,0.23076923076923078
820,MX,517,224,0.4332688588007737
821,CL,78,39,0.5
821,CO,13,2,0.15384615384615385
821,MX,517,227,0.43907156673114117
822,CL,78,36,0.46153846153846156
822,CO,13,3,0.23076923076923078
822,MX,517,223,0.43133462282398455
823,CL,78,38,0.48717948717948717
823,CO,13,3,0.23076923076923078
823,MX,517,223,0.43133462282398455
824,CL,78,41,0.5256410256410257
824,CO,13,3,0.23076923076923078
824,MX,517,236,0.4564796905222437
825,CL,78,42,0.5384615384615384
825,CO,13,2,0.15384615384615385
825,MX,517,227,0.43907156673114117
826,CL,78,41,0.5256410256410257
826,CO,13,2,0.15384615384615385
826,MX,517,227,0.43907156673114117
827,CL,78,40,0.5128205128205128
827,CO,13,3,0.23076923076923078
827,MX,517,226,0.437137330754352
828,CL,78,36,0.46153846153846156
828,CO,13,2,0.15384615384615385
828,MX,517,218,0.42166344294003866
829,CL,78,33,0.4230769230769231
829,CO,13,3,0.23076923076923078
829,MX,517,236,0.4564796905222437
830,CL,78,38,0.48717948717948717
830,CO,13,3,0.23076923076923078
830,MX,517,232,0.44874274661508706
831,CL,78,35,0.44871794871794873
831,CO,13,3,0.23076923076923078
831,MX,517,220,0.425531914893617
832,CL,78,43,0.5512820512820513
832,CO,13,3,0.23076923076923078
832,MX,517,226,0.437137330754352
833,CL,78,39,0.5
833,CO,13,3,0.23076923076923078
833,MX,517,226,0.437137330754352
834,CL,78,38,0.48717948717948717
834,CO,13,3,0.23076923076923078
834,MX,517,232,0.44874274661508706
835,CL,78,37,0.47435897435897434
835,CO,13,2,0.15384615384615385
835,MX,517,234,0.4526112185686654
836,CL,78,40,0.5128205128205128
836,CO,13,2,0.15384615384615385
836,MX,517,227,0.43907156673114117
837,CL,78,38,0.48717948717948717
837,CO,13,3,0.23076923076923078
837,MX,517,227,0.43907156673114117
838,CL,78,38,0.48717948717948717
838,CO,13,3,0.23076923076923078
838,MX,517,231,0.44680851063829785
839,CL,78,44,0.5641025641025641
839,CO,13,3,0.23076923076923078
839,MX,517,228,0.4410058027079304
840,CL,78,35,0.44871794871794873
840,CO,13,3,0.23076923076923078
840,MX,517,231,0.44680851063829785
841,CL,78,38,0.48717948717948717
841,CO,13,3,0.23076923076923078
841,MX,517,217,0.4197292069632495
842,CL,78,35,0.44871794871794873
842,CO,13,2,0.15384615384615385
842,MX,517,236,0.4564796905222437
843,CL,78,38,0.48717948717948717
843,CO,13,2,0.15384615384615385
843,MX,517,222,0.42940038684719534
844,CL,78,39,0.5
844,CO,13,2,0.15384615384615385
844,MX,517,225,0.43520309477756286
845,CL,78,38,0.48717948717948717
845,CO,13,3,0.23076923076923078
845,MX,517,221,0.4274661508704062
846,CL,78,37,0.47435897435897434
846,CO,13,3,0.23076923076923078
846,MX,517,226,0.437137330754352
847,CL,78,38,0.48717948717948717
847,CO,13,3,0.23076923076923078
847,MX,517,236,0.4564796905222437
848,CL,78,40,0.5128205128205128
848,CO,13,3,0.23076923076923078
848,MX,517,229,0.44294003868471954
849,CL,78,38,0.48717948717948717
849,CO,13,3,0.23076923076923078
849,MX,517,226,0.437137330754352
850,CL,78,39,0.5
850,CO,13,3,0.23076923076923078
850,MX,517,228,0.4410058027079304
851,CL,78,43,0.5512820512820513
851,CO,13,2,0.15384615384615385
851,MX,517,229,0.44294003868471954
852,CL,78,38,0.48717948717948717
852,CO,13,2,0.15384615384615385
852,MX,517,227,0.43907156673114117
853,CL,78,38,0.48717948717948717
853,CO,13,3,0.23076923076923078
853,MX,517,230,0.4448742746615087
854,CL,78,37,0.47435897435897434
854,CO,13,3,0.23076923076923078
854,MX,517,235,0.45454545454545453
855,CL,78,35,0.44871794871794873
855,CO,13,3,0.23076923076923078
855,MX,517,220,0.425531914893617
856,CL,78,43,0.5512820512820513
856,CO,13,3,0.23076923076923078
856,MX,517,232,0.44874274661508706
857,CL,78,37,0.47435897435897434
857,CO,13,3,0.23076923076923078
857,MX,517,218,0.42166344294003866
858,CL,78,40,0.5128205128205128
858,CO,13,3,0.23076923076923078
858,MX,517,219,0.42359767891682787
859,CL,78,39,0.5
859,CO,13,3,0.23076923076923078
859,MX,517,214,0.41392649903288203
860,CL,78,45,0.5769230769230769
860,CO,13,2,0.15384615384615385
860,MX,517,213,0.4119922630560928
861,CL,78,38,0.48717948717948717
861,CO,13,2,0.15384615384615385
861,MX,517,223,0.43133462282398455
862,CL,78,37,0.47435897435897434
862,CO,13,3,0.23076923076923078
862,MX,517,228,0.4410058027079304
863,CL,78,39,0.5
863,CO,13,3,0.23076923076923078
863,MX,517,221,0.4274661508704062
864,CL,78,40,0.5128205128205128
864,CO,13,3,0.23076923076923078
864,MX,517,225,0.43520309477756286
865,CL,78,36,0.46153846153846156
865,CO,13,3,0.23076923076923078
865,MX,517,222,0.42940038684719534
866,CL,78,42,0.5384615384615384
866,CO,13,3,0.23076923076923078
866,MX,517,236,0.4564796905222437
867,CL,78,40,0.5128205128205128
867,CO,13,3,0.23076923076923078
867,MX,517,223,0.43133462282398455
868,CL,78,37,0.47435897435897434
868,CO,13,2,0.15384615384615385
868,MX,517,223,0.43133462282398455
869,CL,78,42,0.5384615384615384
869,CO,13,3,0.23076923076923078
869,MX,517,234,0.4526112185686654
870,CL,78,40,0.5128205128205128
870,CO,13,2,0.15384615384615385
870,MX,517,227,0.43907156673114117
871,CL,78,34,0.4358974358974359
871,CO,13,3,0.23076923076923078
871,MX,517,225,0.43520309477756286
872,CL,78,38,0.48717948717948717
872,CO,13,3,0.23076923076923078
872,MX,517,225,0.43520309477756286
873,CL,78,38,0.48717948717948717
873,CO,13,3,0.23076923076923078
873,MX,517,225,0.43520309477756286
874,CL,78,37,0.47435897435897434
874,CO,13,3,0.23076923076923078
874,MX,517,225,0.43520309477756286
875,CL,78,36,0.46153846153846156
875,CO,13,3,0.23076923076923078
875,MX,517,228,0.4410058027079304
876,CL,78,38,0.48717948717948717
876,CO,13,3,0.23076923076923078
876,MX,517,225,0.43520309477756286
877,CL,78,37,0.47435897435897434
877,CO,13,2,0.15384615384615385
877,MX,517,221,0.4274661508704062
878,CL,78,35,0.44871794871794873
878,CO,13,3,0.23076923076923078
878,MX,517,230,0.4448742746615087
879,CL,78,38,0.48717948717948717
879,CO,13,2,0.15384615384615385
879,MX,517,230,0.4448742746615087
880,CL,78,34,0.4358974358974359
880,CO,13,3,0.23076923076923078
880,MX,517,227,0.43907156673114117
881,CL,78,39,0.5
881,CO,13,3,0.23076923076923078
881,MX,517,234,0.4526112185686654
882,CL,78,39,0.5
882,CO,13,3,0.23076923076923078
882,MX,517,237,0.4584139264990329
883,CL,78,35,0.44871794871794873
883,CO,13,2,0.15384615384615385
883,MX,517,230,0.4448742746615087
884,CL,78,37,0.47435897435897434
884,CO,13,2,0.15384615384615385
884,MX,517,228,0.4410058027079304
885,CL,78,40,0.5128205128205128
885,CO,13,3,0.23076923076923078
885,MX,517,220,0.425531914893617
886,CL,78,41,0.5256410256410257
886,CO,13,2,0.15384615384615385
886,MX,517,234,0.4526112185686654
887,CL,78,37,0.47435897435897434
887,CO,13,3,0.23076923076923078
887,MX,517,228,0.4410058027079304
888,CL,78,44,0.5641025641025641
888,CO,13,2,0.15384615384615385
888,MX,517,239,0.4622823984526112
889,CL,78,41,0.5256410256410257
889,CO,13,3,0.23076923076923078
889,MX,517,226,0.437137330754352
890,CL,78,39,0.5
890,CO,13,2,0.15384615384615385
890,MX,517,225,0.43520309477756286
891,CL,78,37,0.47435897435897434
891,CO,13,3,0.23076923076923078
891,MX,517,241,0.4661508704061896
892,CL,78,43,0.5512820512820513
892,CO,13,3,0.23076923076923078
892,MX,517,219,0.42359767891682787
893,CL,78,39,0.5
893,CO,13,3,0.23076923076923078
893,MX,517,236,0.4564796905222437
894,CL,78,34,0.4358974358974359
894,CO,13,2,0.15384615384615385
894,MX,517,220,0.425531914893617
895,CL,78,36,0.46153846153846156
895,CO,13,3,0.23076923076923078
895,MX,517,216,0.41779497098646035
896,CL,78,38,0.48717948717948717
896,CO,13,3,0.23076923076923078
896,MX,517,232,0.44874274661508706
897,CL,78,40,0.5128205128205128
897,CO,13,3,0.23076923076923078
897,MX,517,220,0.425531914893617
898,CL,78,34,0.4358974358974359
898,CO,13,3,0.23076923076923078
898,MX,517,222,0.42940038684719534
899,CL,78,40,0.5128205128205128
899,CO,13,2,0.15384615384615385
899,MX,517,235,0.45454545454545453
900,CL,78,44,0.5641025641025641
900,CO,13,3,0.23076923076923078
900,MX,517,221,0.4274661508704062
901,CL,78,32,0.41025641025641024
901,CO,13,3,0.23076923076923078
901,MX,517,222,0.42940038684719534
902,CL,78,38,0.48717948717948717
902,CO,13,3,0.23076923076923078
902,MX,517,230,0.4448742746615087
903,CL,78,39,0.5
903,CO,13,3,0.23076923076923078
903,MX,517,224,0.4332688588007737
904,CL,78,44,0.5641025641025641
904,CO,13,3,0.23076923076923078
904,MX,517,238,0.46034816247582205
905,CL,78,35,0.44871794871794873
905,CO,13,3,0.23076923076923078
905,MX,517,231,0.44680851063829785
906,CL,78,40,0.5128205128205128
906,CO,13,3,0.23076923076923078
906,MX,517,238,0.46034816247582205
907,CL,78,38,0.48717948717948717
907,CO,13,2,0.15384615384615385
907,MX,517,226,0.437137330754352
908,CL,78,38,0.48717948717948717
908,CO,13,3,0.23076923076923078
908,MX,517,232,0.44874274661508706
909,CL,78,40,0.5128205128205128
909,CO,13,3,0.23076923076923078
909,MX,517,225,0.43520309477756286
910,CL,78,33,0.4230769230769231
910,CO,13,3,0.23076923076923078
910,MX,517,225,0.43520309477756286
911,CL,78,36,0.46153846153846156
911,CO,13,2,0.15384615384615385
911,MX,517,235,0.45454545454545453
912,CL,78,33,0.4230769230769231
912,CO,13,2,0.15384615384615385
912,MX,517,222,0.42940038684719534
913,CL,78,41,0.5256410256410257
913,CO,13,2,0.15384615384615385
913,MX,517,222,0.42940038684719534
914,CL,78,40,0.5128205128205128
914,CO,13,3,0.23076923076923078
914,MX,517,235,0.45454545454545453
915,CL,78,37,0.47435897435897434
915,CO,13,3,0.23076923076923078
915,MX,517,223,0.43133462282398455
916,CL,78,39,0.5
916,CO,13,2,0.15384615384615385
916,MX,517,229,0.44294003868471954
917,CL,78,35,0.44871794871794873
917,CO,13,3,0.23076923076923078
917,MX,517,225,0.43520309477756286
918,CL,78,44,0.5641025641025641
918,CO,13,2,0.15384615384615385
918,MX,517,226,0.437137330754352
919,CL,78,42,0.5384615384615384
919,CO,13,3,0.23076923076923078
919,MX,517,229,0.44294003868471954
920,CL,78,40,0.5128205128205128
920,CO,13,3,0.23076923076923078
920,MX,517,224,0.4332688588007737
921,CL,78,37,0.47435897435897434
921,CO,13,3,0.23076923076923078
921,MX,517,225,0.43520309477756286
922,CL,78,41,0.5256410256410257
922,CO,13,3,0.23076923076923078
922,MX,517,234,0.4526112185686654
923,CL,78,39,0.5
923,CO,13,3,0.23076923076923078
923,MX,517,229,0.44294003868471954
924,CL,78,38,0.48717948717948717
924,CO,13,3,0.23076923076923078
924,MX,517,222,0.42940038684719534
925,CL,78,40,0.5128205128205128
925,CO,13,3,0.23076923076923078
925,MX,517,223,0.43133462282398455
926,CL,78,37,0.47435897435897434
926,CO,13,3,0.23076923076923078
926,MX,517,226,0.437137330754352
927,CL,78,38,0.48717948717948717
927,CO,13,3,0.23076923076923078
927,MX,517,229,0.44294003868471954
928,CL,78,38,0.48717948717948717
928,CO,13,2,0.15384615384615385
928,MX,517,232,0.44874274661508706
929,CL,78,39,0.5
929,CO,13,3,0.23076923076923078
929,MX,517,217,0.4197292069632495
930,CL,78,35,0.44871794871794873
930,CO,13,3,0.23076923076923078
930,MX,517,223,0.43133462282398455
931,CL,78,38,0.48717948717948717
931,CO,13,3,0.23076923076923078
931,MX,517,231,0.44680851063829785
932,CL,78,38,0.48717948717948717
932,CO,13,3,0.23076923076923078
932,MX,517,220,0.425531914893617
933,CL,78,40,0.5128205128205128
933,CO,13,3,0.23076923076923078
933,MX,517,212,0.41005802707930367
934,CL,78,45,0.5769230769230769
934,CO,13,3,0.23076923076923078
934,MX,517,229,0.44294003868471954
935,CL,78,43,0.5512820512820513
935,CO,13,3,0.23076923076923078
935,MX,517,237,0.4584139264990329
936,CL,78,36,0.46153846153846156
936,CO,13,3,0.23076923076923078
936,MX,517,219,0.42359767891682787
937,CL,78,40,0.5128205128205128
937,CO,13,3,0.23076923076923078
937,MX,517,215,0.4158607350096712
938,CL,78,36,0.46153846153846156
938,CO,13,3,0.23076923076923078
938,MX,517,230,0.4448742746615087
939,CL,78,38,0.48717948717948717
939,CO,13,2,0.15384615384615385
939,MX,517,232,0.44874274661508706
940,CL,78,39,0.5
940,CO,13,3,0.23076923076923078
940,MX,517,229,0.44294003868471954
941,CL,78,36,0.46153846153846156
941,CO,13,3,0.23076923076923078
941,MX,517,220,0.425531914893617
942,CL,78,37,0.47435897435897434
942,CO,13,2,0.15384615384615385
942,MX,517,224,0.4332688588007737
943,CL,78,42,0.5384615384615384
943,CO,13,3,0.23076923076923078
943,MX,517,221,0.4274661508704062
944,CL,78,40,0.5128205128205128
944,CO,13,2,0.15384615384615385
944,MX,517,227,0.43907156673114117
945,CL,78,35,0.44871794871794873
945,CO,13,2,0.15384615384615385
945,MX,517,225,0.43520309477756286
946,CL,78,38,0.48717948717948717
946,CO,13,3,0.23076923076923078
946,MX,517,225,0.43520309477756286
947,CL,78,41,0.5256410256410257
947,CO,13,2,0.15384615384615385
947,MX,517,229,0.44294003868471954
948,CL,78,40,0.5128205128205128
948,CO,13,2,0.15384615384615385
948,MX,517,222,0.42940038684719534
949,CL,78,37,0.47435897435897434
949,CO,13,2,0.15384615384615385
949,MX,517,223,0.43133462282398455
950,CL,78,35,0.44871794871794873
950,CO,13,2,0.15384615384615385
950,MX,517,221,0.4274661508704062
951,CL,78,38,0.48717948717948717
951,CO,13,3,0.23076923076923078
951,MX,517,227,0.43907156673114117
952,CL,78,46,0.5897435897435898
952,CO,13,3,0.23076923076923078
952,MX,517,237,0.4584139264990329
953,CL,78,36,0.46153846153846156
953,CO,13,3,0.23076923076923078
953,MX,517,233,0.4506769825918762
954,CL,78,38,0.48717948717948717
954,CO,13,3,0.23076923076923078
954,MX,517,224,0.4332688588007737
955,CL,78,38,0.48717948717948717
955,CO,13,3,0.23076923076923078
955,MX,517,229,0.44294003868471954
956,CL,78,38,0.48717948717948717
956,CO,13,3,0.23076923076923078
956,MX,517,222,0.42940038684719534
957,CL,78,41,0.5256410256410257
957,CO,13,3,0.23076923076923078
957,MX,517,232,0.44874274661508706
958,CL,78,38,0.48717948717948717
958,CO,13,3,0.23076923076923078
958,MX,517,244,0.47195357833655704
959,CL,78,39,0.5
959,CO,13,3,0.23076923076923078
959,MX,517,219,0.42359767891682787
960,CL,78,42,0.5384615384615384
960,CO,13,3,0.23076923076923078
960,MX,517,225,0.43520309477756286
961,CL,78,39,0.5
961,CO,13,3,0.23076923076923078
961,MX,517,222,0.42940038684719534
962,CL,78,36,0.46153846153846156
962,CO,13,3,0.23076923076923078
962,MX,517,229,0.44294003868471954
963,CL,78,39,0.5
963,CO,13,3,0.23076923076923078
963,MX,517,219,0.42359767891682787
964,CL,78,40,0.5128205128205128
964,CO,13,3,0.23076923076923078
964,MX,517,227,0.43907156673114117
965,CL,78,40,0.5128205128205128
965,CO,13,2,0.15384615384615385
965,MX,517,232,0.44874274661508706
966,CL,78,41,0.5256410256410257
966,CO,13,2,0.15384615384615385
966,MX,517,227,0.43907156673114117
967,CL,78,35,0.44871794871794873
967,CO,13,3,0.23076923076923078
967,MX,517,246,0.4758220502901354
968,CL,78,35,0.44871794871794873
968,CO,13,2,0.15384615384615385
968,MX,517,227,0.43907156673114117
969,CL,78,36,0.46153846153846156
969,CO,13,3,0.23076923076923078
969,MX,517,225,0.43520309477756286
970,CL,78,38,0.48717948717948717
970,CO,13,3,0.23076923076923078
970,MX,517,234,0.4526112185686654
971,CL,78,41,0.5256410256410257
971,CO,13,2,0.15384615384615385
971,MX,517,227,0.43907156673114117
972,CL,78,38,0.48717948717948717
972,CO,13,3,0.23076923076923078
972,MX,517,233,0.4506769825918762
973,CL,78,38,0.48717948717948717
973,CO,13,2,0.15384615384615385
973,MX,517,228,0.4410058027079304
974,CL,78,38,0.48717948717948717
974,CO,13,3,0.23076923076923078
974,MX,517,219,0.42359767891682787
975,CL,78,38,0.48717948717948717
975,CO,13,3,0.23076923076923078
975,MX,517,220,0.425531914893617
976,CL,78,39,0.5
976,CO,13,3,0.23076923076923078
976,MX,517,221,0.4274661508704062
977,CL,78,38,0.48717948717948717
977,CO,13,3,0.23076923076923078
977,MX,517,224,0.4332688588007737
978,CL,78,39,0.5
978,CO,13,2,0.15384615384615385
978,MX,517,222,0.42940038684719534
979,CL,78,39,0.5
979,CO,13,3,0.23076923076923078
979,MX,517,220,0.425531914893617
980,CL,78,41,0.5256410256410257
980,CO,13,3,0.23076923076923078
980,MX,517,235,0.45454545454545453
981,CL,78,38,0.48717948717948717
981,CO,13,2,0.15384615384615385
981,MX,517,218,0.42166344294003866
982,CL,78,36,0.46153846153846156
982,CO,13,2,0.15384615384615385
982,MX,517,222,0.42940038684719534
983,CL,78,39,0.5
983,CO,13,3,0.23076923076923078
983,MX,517,218,0.42166344294003866
984,CL,78,35,0.44871794871794873
984,CO,13,2,0.15384615384615385
984,MX,517,217,0.4197292069632495
985,CL,78,34,0.4358974358974359
985,CO,13,2,0.15384615384615385
985,MX,517,226,0.437137330754352
986,CL,78,38,0.48717948717948717
986,CO,13,2,0.15384615384615385
986,MX,517,229,0.44294003868471954
987,CL,78,43,0.5512820512820513
987,CO,13,3,0.23076923076923078
987,MX,517,226,0.437137330754352
988,CL,78,37,0.47435897435897434
988,CO,13,3,0.23076923076923078
988,MX,517,227,0.43907156673114117
989,CL,78,35,0.44871794871794873
989,CO,13,2,0.15384615384615385
989,MX,517,229,0.44294003868471954
990,CL,78,40,0.5128205128205128
990,CO,13,3,0.23076923076923078
990,MX,517,231,0.44680851063829785
991,CL,78,39,0.5
991,CO,13,2,0.15384615384615385
991,MX,517,237,0.4584139264990329
992,CL,78,42,0.5384615384615384
992,CO,13,2,0.15384615384615385
992,MX,517,235,0.45454545454545453
993,CL,78,36,0.46153846153846156
993,CO,13,3,0.23076923076923078
993,MX,517,234,0.4526112185686654
994,CL,78,39,0.5
994,CO,13,3,0.23076923076923078
994,MX,517,222,0.42940038684719534
995,CL,78,41,0.5256410256410257
995,CO,13,3,0.23076923076923078
995,MX,517,224,0.4332688588007737
996,CL,78,36,0.46153846153846156
996,CO,13,3,0.23076923076923078
996,MX,517,224,0.4332688588007737
997,CL,78,37,0.47435897435897434
997,CO,13,2,0.15384615384615385
997,MX,517,219,0.42359767891682787
998,CL,78,38,0.48717948717948717
998,CO,13,3,0.23076923076923078
998,MX,517,226,0.437137330754352
999,CL,78,39,0.5
999,CO,13,3,0.23076923076923078
999,MX,517,223,0.43133462282398455
1000,CL,78,38,0.48717948717948717
1000,CO,13,3,0.23076923076923078
1000,MX,517,228,0.4410058027079304
