bootstrap_id,country_code,n_draws_country,n_draw_country,correct_country_size
679,MX,517,517,TRUE
680,CL,78,78,TRUE
680,CO,13,13,TRUE
680,MX,517,517,TRUE
681,CL,78,78,TRUE
681,CO,13,13,TRUE
681,MX,517,517,TRUE
682,CL,78,78,TRUE
682,CO,13,13,TRUE
682,MX,517,517,TRUE
683,CL,78,78,TRUE
683,CO,13,13,TRUE
683,MX,517,517,TRUE
684,CL,78,78,TRUE
684,CO,13,13,TRUE
684,MX,517,517,TRUE
685,CL,78,78,TRUE
685,CO,13,13,TRUE
685,MX,517,517,TRUE
686,CL,78,78,TRUE
686,CO,13,13,TRUE
686,MX,517,517,TRUE
687,CL,78,78,TRUE
687,CO,13,13,TRUE
687,MX,517,517,TRUE
688,CL,78,78,TRUE
688,CO,13,13,TRUE
688,MX,517,517,TRUE
689,CL,78,78,TRUE
689,CO,13,13,TRUE
689,MX,517,517,TRUE
690,CL,78,78,TRUE
690,CO,13,13,TRUE
690,MX,517,517,TRUE
691,CL,78,78,TRUE
691,CO,13,13,TRUE
691,MX,517,517,TRUE
692,CL,78,78,TRUE
692,CO,13,13,TRUE
692,MX,517,517,TRUE
693,CL,78,78,TRUE
693,CO,13,13,TRUE
693,MX,517,517,TRUE
694,CL,78,78,TRUE
694,CO,13,13,TRUE
694,MX,517,517,TRUE
695,CL,78,78,TRUE
695,CO,13,13,TRUE
695,MX,517,517,TRUE
696,CL,78,78,TRUE
696,CO,13,13,TRUE
696,MX,517,517,TRUE
697,CL,78,78,TRUE
697,CO,13,13,TRUE
697,MX,517,517,TRUE
698,CL,78,78,TRUE
698,CO,13,13,TRUE
698,MX,517,517,TRUE
699,CL,78,78,TRUE
699,CO,13,13,TRUE
699,MX,517,517,TRUE
700,CL,78,78,TRUE
700,CO,13,13,TRUE
700,MX,517,517,TRUE
701,CL,78,78,TRUE
701,CO,13,13,TRUE
701,MX,517,517,TRUE
702,CL,78,78,TRUE
702,CO,13,13,TRUE
702,MX,517,517,TRUE
703,CL,78,78,TRUE
703,CO,13,13,TRUE
703,MX,517,517,TRUE
704,CL,78,78,TRUE
704,CO,13,13,TRUE
704,MX,517,517,TRUE
705,CL,78,78,TRUE
705,CO,13,13,TRUE
705,MX,517,517,TRUE
706,CL,78,78,TRUE
706,CO,13,13,TRUE
706,MX,517,517,TRUE
707,CL,78,78,TRUE
707,CO,13,13,TRUE
707,MX,517,517,TRUE
708,CL,78,78,TRUE
708,CO,13,13,TRUE
708,MX,517,517,TRUE
709,CL,78,78,TRUE
709,CO,13,13,TRUE
709,MX,517,517,TRUE
710,CL,78,78,TRUE
710,CO,13,13,TRUE
710,MX,517,517,TRUE
711,CL,78,78,TRUE
711,CO,13,13,TRUE
711,MX,517,517,TRUE
712,CL,78,78,TRUE
712,CO,13,13,TRUE
712,MX,517,517,TRUE
713,CL,78,78,TRUE
713,CO,13,13,TRUE
713,MX,517,517,TRUE
714,CL,78,78,TRUE
714,CO,13,13,TRUE
714,MX,517,517,TRUE
715,CL,78,78,TRUE
715,CO,13,13,TRUE
715,MX,517,517,TRUE
716,CL,78,78,TRUE
716,CO,13,13,TRUE
716,MX,517,517,TRUE
717,CL,78,78,TRUE
717,CO,13,13,TRUE
717,MX,517,517,TRUE
718,CL,78,78,TRUE
718,CO,13,13,TRUE
718,MX,517,517,TRUE
719,CL,78,78,TRUE
719,CO,13,13,TRUE
719,MX,517,517,TRUE
720,CL,78,78,TRUE
720,CO,13,13,TRUE
720,MX,517,517,TRUE
721,CL,78,78,TRUE
721,CO,13,13,TRUE
721,MX,517,517,TRUE
722,CL,78,78,TRUE
722,CO,13,13,TRUE
722,MX,517,517,TRUE
723,CL,78,78,TRUE
723,CO,13,13,TRUE
723,MX,517,517,TRUE
724,CL,78,78,TRUE
724,CO,13,13,TRUE
724,MX,517,517,TRUE
725,CL,78,78,TRUE
725,CO,13,13,TRUE
725,MX,517,517,TRUE
726,CL,78,78,TRUE
726,CO,13,13,TRUE
726,MX,517,517,TRUE
727,CL,78,78,TRUE
727,CO,13,13,TRUE
727,MX,517,517,TRUE
728,CL,78,78,TRUE
728,CO,13,13,TRUE
728,MX,517,517,TRUE
729,CL,78,78,TRUE
729,CO,13,13,TRUE
729,MX,517,517,TRUE
730,CL,78,78,TRUE
730,CO,13,13,TRUE
730,MX,517,517,TRUE
731,CL,78,78,TRUE
731,CO,13,13,TRUE
731,MX,517,517,TRUE
732,CL,78,78,TRUE
732,CO,13,13,TRUE
732,MX,517,517,TRUE
733,CL,78,78,TRUE
733,CO,13,13,TRUE
733,MX,517,517,TRUE
734,CL,78,78,TRUE
734,CO,13,13,TRUE
734,MX,517,517,TRUE
735,CL,78,78,TRUE
735,CO,13,13,TRUE
735,MX,517,517,TRUE
736,CL,78,78,TRUE
736,CO,13,13,TRUE
736,MX,517,517,TRUE
737,CL,78,78,TRUE
737,CO,13,13,TRUE
737,MX,517,517,TRUE
738,CL,78,78,TRUE
738,CO,13,13,TRUE
738,MX,517,517,TRUE
739,CL,78,78,TRUE
739,CO,13,13,TRUE
739,MX,517,517,TRUE
740,CL,78,78,TRUE
740,CO,13,13,TRUE
740,MX,517,517,TRUE
741,CL,78,78,TRUE
741,CO,13,13,TRUE
741,MX,517,517,TRUE
742,CL,78,78,TRUE
742,CO,13,13,TRUE
742,MX,517,517,TRUE
743,CL,78,78,TRUE
743,CO,13,13,TRUE
743,MX,517,517,TRUE
744,CL,78,78,TRUE
744,CO,13,13,TRUE
744,MX,517,517,TRUE
745,CL,78,78,TRUE
745,CO,13,13,TRUE
745,MX,517,517,TRUE
746,CL,78,78,TRUE
746,CO,13,13,TRUE
746,MX,517,517,TRUE
747,CL,78,78,TRUE
747,CO,13,13,TRUE
747,MX,517,517,TRUE
748,CL,78,78,TRUE
748,CO,13,13,TRUE
748,MX,517,517,TRUE
749,CL,78,78,TRUE
749,CO,13,13,TRUE
749,MX,517,517,TRUE
750,CL,78,78,TRUE
750,CO,13,13,TRUE
750,MX,517,517,TRUE
751,CL,78,78,TRUE
751,CO,13,13,TRUE
751,MX,517,517,TRUE
752,CL,78,78,TRUE
752,CO,13,13,TRUE
752,MX,517,517,TRUE
753,CL,78,78,TRUE
753,CO,13,13,TRUE
753,MX,517,517,TRUE
754,CL,78,78,TRUE
754,CO,13,13,TRUE
754,MX,517,517,TRUE
755,CL,78,78,TRUE
755,CO,13,13,TRUE
755,MX,517,517,TRUE
756,CL,78,78,TRUE
756,CO,13,13,TRUE
756,MX,517,517,TRUE
757,CL,78,78,TRUE
757,CO,13,13,TRUE
757,MX,517,517,TRUE
758,CL,78,78,TRUE
758,CO,13,13,TRUE
758,MX,517,517,TRUE
759,CL,78,78,TRUE
759,CO,13,13,TRUE
759,MX,517,517,TRUE
760,CL,78,78,TRUE
760,CO,13,13,TRUE
760,MX,517,517,TRUE
761,CL,78,78,TRUE
761,CO,13,13,TRUE
761,MX,517,517,TRUE
762,CL,78,78,TRUE
762,CO,13,13,TRUE
762,MX,517,517,TRUE
763,CL,78,78,TRUE
763,CO,13,13,TRUE
763,MX,517,517,TRUE
764,CL,78,78,TRUE
764,CO,13,13,TRUE
764,MX,517,517,TRUE
765,CL,78,78,TRUE
765,CO,13,13,TRUE
765,MX,517,517,TRUE
766,CL,78,78,TRUE
766,CO,13,13,TRUE
766,MX,517,517,TRUE
767,CL,78,78,TRUE
767,CO,13,13,TRUE
767,MX,517,517,TRUE
768,CL,78,78,TRUE
768,CO,13,13,TRUE
768,MX,517,517,TRUE
769,CL,78,78,TRUE
769,CO,13,13,TRUE
769,MX,517,517,TRUE
770,CL,78,78,TRUE
770,CO,13,13,TRUE
770,MX,517,517,TRUE
771,CL,78,78,TRUE
771,CO,13,13,TRUE
771,MX,517,517,TRUE
772,CL,78,78,TRUE
772,CO,13,13,TRUE
772,MX,517,517,TRUE
773,CL,78,78,TRUE
773,CO,13,13,TRUE
773,MX,517,517,TRUE
774,CL,78,78,TRUE
774,CO,13,13,TRUE
774,MX,517,517,TRUE
775,CL,78,78,TRUE
775,CO,13,13,TRUE
775,MX,517,517,TRUE
776,CL,78,78,TRUE
776,CO,13,13,TRUE
776,MX,517,517,TRUE
777,CL,78,78,TRUE
777,CO,13,13,TRUE
777,MX,517,517,TRUE
778,CL,78,78,TRUE
778,CO,13,13,TRUE
778,MX,517,517,TRUE
779,CL,78,78,TRUE
779,CO,13,13,TRUE
779,MX,517,517,TRUE
780,CL,78,78,TRUE
780,CO,13,13,TRUE
780,MX,517,517,TRUE
781,CL,78,78,TRUE
781,CO,13,13,TRUE
781,MX,517,517,TRUE
782,CL,78,78,TRUE
782,CO,13,13,TRUE
782,MX,517,517,TRUE
783,CL,78,78,TRUE
783,CO,13,13,TRUE
783,MX,517,517,TRUE
784,CL,78,78,TRUE
784,CO,13,13,TRUE
784,MX,517,517,TRUE
785,CL,78,78,TRUE
785,CO,13,13,TRUE
785,MX,517,517,TRUE
786,CL,78,78,TRUE
786,CO,13,13,TRUE
786,MX,517,517,TRUE
787,CL,78,78,TRUE
787,CO,13,13,TRUE
787,MX,517,517,TRUE
788,CL,78,78,TRUE
788,CO,13,13,TRUE
788,MX,517,517,TRUE
789,CL,78,78,TRUE
789,CO,13,13,TRUE
789,MX,517,517,TRUE
790,CL,78,78,TRUE
790,CO,13,13,TRUE
790,MX,517,517,TRUE
791,CL,78,78,TRUE
791,CO,13,13,TRUE
791,MX,517,517,TRUE
792,CL,78,78,TRUE
792,CO,13,13,TRUE
792,MX,517,517,TRUE
793,CL,78,78,TRUE
793,CO,13,13,TRUE
793,MX,517,517,TRUE
794,CL,78,78,TRUE
794,CO,13,13,TRUE
794,MX,517,517,TRUE
795,CL,78,78,TRUE
795,CO,13,13,TRUE
795,MX,517,517,TRUE
796,CL,78,78,TRUE
796,CO,13,13,TRUE
796,MX,517,517,TRUE
797,CL,78,78,TRUE
797,CO,13,13,TRUE
797,MX,517,517,TRUE
798,CL,78,78,TRUE
798,CO,13,13,TRUE
798,MX,517,517,TRUE
799,CL,78,78,TRUE
799,CO,13,13,TRUE
799,MX,517,517,TRUE
800,CL,78,78,TRUE
800,CO,13,13,TRUE
800,MX,517,517,TRUE
801,CL,78,78,TRUE
801,CO,13,13,TRUE
801,MX,517,517,TRUE
802,CL,78,78,TRUE
802,CO,13,13,TRUE
802,MX,517,517,TRUE
803,CL,78,78,TRUE
803,CO,13,13,TRUE
803,MX,517,517,TRUE
804,CL,78,78,TRUE
804,CO,13,13,TRUE
804,MX,517,517,TRUE
805,CL,78,78,TRUE
805,CO,13,13,TRUE
805,MX,517,517,TRUE
806,CL,78,78,TRUE
806,CO,13,13,TRUE
806,MX,517,517,TRUE
807,CL,78,78,TRUE
807,CO,13,13,TRUE
807,MX,517,517,TRUE
808,CL,78,78,TRUE
808,CO,13,13,TRUE
808,MX,517,517,TRUE
809,CL,78,78,TRUE
809,CO,13,13,TRUE
809,MX,517,517,TRUE
810,CL,78,78,TRUE
810,CO,13,13,TRUE
810,MX,517,517,TRUE
811,CL,78,78,TRUE
811,CO,13,13,TRUE
811,MX,517,517,TRUE
812,CL,78,78,TRUE
812,CO,13,13,TRUE
812,MX,517,517,TRUE
813,CL,78,78,TRUE
813,CO,13,13,TRUE
813,MX,517,517,TRUE
814,CL,78,78,TRUE
814,CO,13,13,TRUE
814,MX,517,517,TRUE
815,CL,78,78,TRUE
815,CO,13,13,TRUE
815,MX,517,517,TRUE
816,CL,78,78,TRUE
816,CO,13,13,TRUE
816,MX,517,517,TRUE
817,CL,78,78,TRUE
817,CO,13,13,TRUE
817,MX,517,517,TRUE
818,CL,78,78,TRUE
818,CO,13,13,TRUE
818,MX,517,517,TRUE
819,CL,78,78,TRUE
819,CO,13,13,TRUE
819,MX,517,517,TRUE
820,CL,78,78,TRUE
820,CO,13,13,TRUE
820,MX,517,517,TRUE
821,CL,78,78,TRUE
821,CO,13,13,TRUE
821,MX,517,517,TRUE
822,CL,78,78,TRUE
822,CO,13,13,TRUE
822,MX,517,517,TRUE
823,CL,78,78,TRUE
823,CO,13,13,TRUE
823,MX,517,517,TRUE
824,CL,78,78,TRUE
824,CO,13,13,TRUE
824,MX,517,517,TRUE
825,CL,78,78,TRUE
825,CO,13,13,TRUE
825,MX,517,517,TRUE
826,CL,78,78,TRUE
826,CO,13,13,TRUE
826,MX,517,517,TRUE
827,CL,78,78,TRUE
827,CO,13,13,TRUE
827,MX,517,517,TRUE
828,CL,78,78,TRUE
828,CO,13,13,TRUE
828,MX,517,517,TRUE
829,CL,78,78,TRUE
829,CO,13,13,TRUE
829,MX,517,517,TRUE
830,CL,78,78,TRUE
830,CO,13,13,TRUE
830,MX,517,517,TRUE
831,CL,78,78,TRUE
831,CO,13,13,TRUE
831,MX,517,517,TRUE
832,CL,78,78,TRUE
832,CO,13,13,TRUE
832,MX,517,517,TRUE
833,CL,78,78,TRUE
833,CO,13,13,TRUE
833,MX,517,517,TRUE
834,CL,78,78,TRUE
834,CO,13,13,TRUE
834,MX,517,517,TRUE
835,CL,78,78,TRUE
835,CO,13,13,TRUE
835,MX,517,517,TRUE
836,CL,78,78,TRUE
836,CO,13,13,TRUE
836,MX,517,517,TRUE
837,CL,78,78,TRUE
837,CO,13,13,TRUE
837,MX,517,517,TRUE
838,CL,78,78,TRUE
838,CO,13,13,TRUE
838,MX,517,517,TRUE
839,CL,78,78,TRUE
839,CO,13,13,TRUE
839,MX,517,517,TRUE
840,CL,78,78,TRUE
840,CO,13,13,TRUE
840,MX,517,517,TRUE
841,CL,78,78,TRUE
841,CO,13,13,TRUE
841,MX,517,517,TRUE
842,CL,78,78,TRUE
842,CO,13,13,TRUE
842,MX,517,517,TRUE
843,CL,78,78,TRUE
843,CO,13,13,TRUE
843,MX,517,517,TRUE
844,CL,78,78,TRUE
844,CO,13,13,TRUE
844,MX,517,517,TRUE
845,CL,78,78,TRUE
845,CO,13,13,TRUE
845,MX,517,517,TRUE
846,CL,78,78,TRUE
846,CO,13,13,TRUE
846,MX,517,517,TRUE
847,CL,78,78,TRUE
847,CO,13,13,TRUE
847,MX,517,517,TRUE
848,CL,78,78,TRUE
848,CO,13,13,TRUE
848,MX,517,517,TRUE
849,CL,78,78,TRUE
849,CO,13,13,TRUE
849,MX,517,517,TRUE
850,CL,78,78,TRUE
850,CO,13,13,TRUE
850,MX,517,517,TRUE
851,CL,78,78,TRUE
851,CO,13,13,TRUE
851,MX,517,517,TRUE
852,CL,78,78,TRUE
852,CO,13,13,TRUE
852,MX,517,517,TRUE
853,CL,78,78,TRUE
853,CO,13,13,TRUE
853,MX,517,517,TRUE
854,CL,78,78,TRUE
854,CO,13,13,TRUE
854,MX,517,517,TRUE
855,CL,78,78,TRUE
855,CO,13,13,TRUE
855,MX,517,517,TRUE
856,CL,78,78,TRUE
856,CO,13,13,TRUE
856,MX,517,517,TRUE
857,CL,78,78,TRUE
857,CO,13,13,TRUE
857,MX,517,517,TRUE
858,CL,78,78,TRUE
858,CO,13,13,TRUE
858,MX,517,517,TRUE
859,CL,78,78,TRUE
859,CO,13,13,TRUE
859,MX,517,517,TRUE
860,CL,78,78,TRUE
860,CO,13,13,TRUE
860,MX,517,517,TRUE
861,CL,78,78,TRUE
861,CO,13,13,TRUE
861,MX,517,517,TRUE
862,CL,78,78,TRUE
862,CO,13,13,TRUE
862,MX,517,517,TRUE
863,CL,78,78,TRUE
863,CO,13,13,TRUE
863,MX,517,517,TRUE
864,CL,78,78,TRUE
864,CO,13,13,TRUE
864,MX,517,517,TRUE
865,CL,78,78,TRUE
865,CO,13,13,TRUE
865,MX,517,517,TRUE
866,CL,78,78,TRUE
866,CO,13,13,TRUE
866,MX,517,517,TRUE
867,CL,78,78,TRUE
867,CO,13,13,TRUE
867,MX,517,517,TRUE
868,CL,78,78,TRUE
868,CO,13,13,TRUE
868,MX,517,517,TRUE
869,CL,78,78,TRUE
869,CO,13,13,TRUE
869,MX,517,517,TRUE
870,CL,78,78,TRUE
870,CO,13,13,TRUE
870,MX,517,517,TRUE
871,CL,78,78,TRUE
871,CO,13,13,TRUE
871,MX,517,517,TRUE
872,CL,78,78,TRUE
872,CO,13,13,TRUE
872,MX,517,517,TRUE
873,CL,78,78,TRUE
873,CO,13,13,TRUE
873,MX,517,517,TRUE
874,CL,78,78,TRUE
874,CO,13,13,TRUE
874,MX,517,517,TRUE
875,CL,78,78,TRUE
875,CO,13,13,TRUE
875,MX,517,517,TRUE
876,CL,78,78,TRUE
876,CO,13,13,TRUE
876,MX,517,517,TRUE
877,CL,78,78,TRUE
877,CO,13,13,TRUE
877,MX,517,517,TRUE
878,CL,78,78,TRUE
878,CO,13,13,TRUE
878,MX,517,517,TRUE
879,CL,78,78,TRUE
879,CO,13,13,TRUE
879,MX,517,517,TRUE
880,CL,78,78,TRUE
880,CO,13,13,TRUE
880,MX,517,517,TRUE
881,CL,78,78,TRUE
881,CO,13,13,TRUE
881,MX,517,517,TRUE
882,CL,78,78,TRUE
882,CO,13,13,TRUE
882,MX,517,517,TRUE
883,CL,78,78,TRUE
883,CO,13,13,TRUE
883,MX,517,517,TRUE
884,CL,78,78,TRUE
884,CO,13,13,TRUE
884,MX,517,517,TRUE
885,CL,78,78,TRUE
885,CO,13,13,TRUE
885,MX,517,517,TRUE
886,CL,78,78,TRUE
886,CO,13,13,TRUE
886,MX,517,517,TRUE
887,CL,78,78,TRUE
887,CO,13,13,TRUE
887,MX,517,517,TRUE
888,CL,78,78,TRUE
888,CO,13,13,TRUE
888,MX,517,517,TRUE
889,CL,78,78,TRUE
889,CO,13,13,TRUE
889,MX,517,517,TRUE
890,CL,78,78,TRUE
890,CO,13,13,TRUE
890,MX,517,517,TRUE
891,CL,78,78,TRUE
891,CO,13,13,TRUE
891,MX,517,517,TRUE
892,CL,78,78,TRUE
892,CO,13,13,TRUE
892,MX,517,517,TRUE
893,CL,78,78,TRUE
893,CO,13,13,TRUE
893,MX,517,517,TRUE
894,CL,78,78,TRUE
894,CO,13,13,TRUE
894,MX,517,517,TRUE
895,CL,78,78,TRUE
895,CO,13,13,TRUE
895,MX,517,517,TRUE
896,CL,78,78,TRUE
896,CO,13,13,TRUE
896,MX,517,517,TRUE
897,CL,78,78,TRUE
897,CO,13,13,TRUE
897,MX,517,517,TRUE
898,CL,78,78,TRUE
898,CO,13,13,TRUE
898,MX,517,517,TRUE
899,CL,78,78,TRUE
899,CO,13,13,TRUE
899,MX,517,517,TRUE
900,CL,78,78,TRUE
900,CO,13,13,TRUE
900,MX,517,517,TRUE
901,CL,78,78,TRUE
901,CO,13,13,TRUE
901,MX,517,517,TRUE
902,CL,78,78,TRUE
902,CO,13,13,TRUE
902,MX,517,517,TRUE
903,CL,78,78,TRUE
903,CO,13,13,TRUE
903,MX,517,517,TRUE
904,CL,78,78,TRUE
904,CO,13,13,TRUE
904,MX,517,517,TRUE
905,CL,78,78,TRUE
905,CO,13,13,TRUE
905,MX,517,517,TRUE
906,CL,78,78,TRUE
906,CO,13,13,TRUE
906,MX,517,517,TRUE
907,CL,78,78,TRUE
907,CO,13,13,TRUE
907,MX,517,517,TRUE
908,CL,78,78,TRUE
908,CO,13,13,TRUE
908,MX,517,517,TRUE
909,CL,78,78,TRUE
909,CO,13,13,TRUE
909,MX,517,517,TRUE
910,CL,78,78,TRUE
910,CO,13,13,TRUE
910,MX,517,517,TRUE
911,CL,78,78,TRUE
911,CO,13,13,TRUE
911,MX,517,517,TRUE
912,CL,78,78,TRUE
912,CO,13,13,TRUE
912,MX,517,517,TRUE
913,CL,78,78,TRUE
913,CO,13,13,TRUE
913,MX,517,517,TRUE
914,CL,78,78,TRUE
914,CO,13,13,TRUE
914,MX,517,517,TRUE
915,CL,78,78,TRUE
915,CO,13,13,TRUE
915,MX,517,517,TRUE
916,CL,78,78,TRUE
916,CO,13,13,TRUE
916,MX,517,517,TRUE
917,CL,78,78,TRUE
917,CO,13,13,TRUE
917,MX,517,517,TRUE
918,CL,78,78,TRUE
918,CO,13,13,TRUE
918,MX,517,517,TRUE
919,CL,78,78,TRUE
919,CO,13,13,TRUE
919,MX,517,517,TRUE
920,CL,78,78,TRUE
920,CO,13,13,TRUE
920,MX,517,517,TRUE
921,CL,78,78,TRUE
921,CO,13,13,TRUE
921,MX,517,517,TRUE
922,CL,78,78,TRUE
922,CO,13,13,TRUE
922,MX,517,517,TRUE
923,CL,78,78,TRUE
923,CO,13,13,TRUE
923,MX,517,517,TRUE
924,CL,78,78,TRUE
924,CO,13,13,TRUE
924,MX,517,517,TRUE
925,CL,78,78,TRUE
925,CO,13,13,TRUE
925,MX,517,517,TRUE
926,CL,78,78,TRUE
926,CO,13,13,TRUE
926,MX,517,517,TRUE
927,CL,78,78,TRUE
927,CO,13,13,TRUE
927,MX,517,517,TRUE
928,CL,78,78,TRUE
928,CO,13,13,TRUE
928,MX,517,517,TRUE
929,CL,78,78,TRUE
929,CO,13,13,TRUE
929,MX,517,517,TRUE
930,CL,78,78,TRUE
930,CO,13,13,TRUE
930,MX,517,517,TRUE
931,CL,78,78,TRUE
931,CO,13,13,TRUE
931,MX,517,517,TRUE
932,CL,78,78,TRUE
932,CO,13,13,TRUE
932,MX,517,517,TRUE
933,CL,78,78,TRUE
933,CO,13,13,TRUE
933,MX,517,517,TRUE
934,CL,78,78,TRUE
934,CO,13,13,TRUE
934,MX,517,517,TRUE
935,CL,78,78,TRUE
935,CO,13,13,TRUE
935,MX,517,517,TRUE
936,CL,78,78,TRUE
936,CO,13,13,TRUE
936,MX,517,517,TRUE
937,CL,78,78,TRUE
937,CO,13,13,TRUE
937,MX,517,517,TRUE
938,CL,78,78,TRUE
938,CO,13,13,TRUE
938,MX,517,517,TRUE
939,CL,78,78,TRUE
939,CO,13,13,TRUE
939,MX,517,517,TRUE
940,CL,78,78,TRUE
940,CO,13,13,TRUE
940,MX,517,517,TRUE
941,CL,78,78,TRUE
941,CO,13,13,TRUE
941,MX,517,517,TRUE
942,CL,78,78,TRUE
942,CO,13,13,TRUE
942,MX,517,517,TRUE
943,CL,78,78,TRUE
943,CO,13,13,TRUE
943,MX,517,517,TRUE
944,CL,78,78,TRUE
944,CO,13,13,TRUE
944,MX,517,517,TRUE
945,CL,78,78,TRUE
945,CO,13,13,TRUE
945,MX,517,517,TRUE
946,CL,78,78,TRUE
946,CO,13,13,TRUE
946,MX,517,517,TRUE
947,CL,78,78,TRUE
947,CO,13,13,TRUE
947,MX,517,517,TRUE
948,CL,78,78,TRUE
948,CO,13,13,TRUE
948,MX,517,517,TRUE
949,CL,78,78,TRUE
949,CO,13,13,TRUE
949,MX,517,517,TRUE
950,CL,78,78,TRUE
950,CO,13,13,TRUE
950,MX,517,517,TRUE
951,CL,78,78,TRUE
951,CO,13,13,TRUE
951,MX,517,517,TRUE
952,CL,78,78,TRUE
952,CO,13,13,TRUE
952,MX,517,517,TRUE
953,CL,78,78,TRUE
953,CO,13,13,TRUE
953,MX,517,517,TRUE
954,CL,78,78,TRUE
954,CO,13,13,TRUE
954,MX,517,517,TRUE
955,CL,78,78,TRUE
955,CO,13,13,TRUE
955,MX,517,517,TRUE
956,CL,78,78,TRUE
956,CO,13,13,TRUE
956,MX,517,517,TRUE
957,CL,78,78,TRUE
957,CO,13,13,TRUE
957,MX,517,517,TRUE
958,CL,78,78,TRUE
958,CO,13,13,TRUE
958,MX,517,517,TRUE
959,CL,78,78,TRUE
959,CO,13,13,TRUE
959,MX,517,517,TRUE
960,CL,78,78,TRUE
960,CO,13,13,TRUE
960,MX,517,517,TRUE
961,CL,78,78,TRUE
961,CO,13,13,TRUE
961,MX,517,517,TRUE
962,CL,78,78,TRUE
962,CO,13,13,TRUE
962,MX,517,517,TRUE
963,CL,78,78,TRUE
963,CO,13,13,TRUE
963,MX,517,517,TRUE
964,CL,78,78,TRUE
964,CO,13,13,TRUE
964,MX,517,517,TRUE
965,CL,78,78,TRUE
965,CO,13,13,TRUE
965,MX,517,517,TRUE
966,CL,78,78,TRUE
966,CO,13,13,TRUE
966,MX,517,517,TRUE
967,CL,78,78,TRUE
967,CO,13,13,TRUE
967,MX,517,517,TRUE
968,CL,78,78,TRUE
968,CO,13,13,TRUE
968,MX,517,517,TRUE
969,CL,78,78,TRUE
969,CO,13,13,TRUE
969,MX,517,517,TRUE
970,CL,78,78,TRUE
970,CO,13,13,TRUE
970,MX,517,517,TRUE
971,CL,78,78,TRUE
971,CO,13,13,TRUE
971,MX,517,517,TRUE
972,CL,78,78,TRUE
972,CO,13,13,TRUE
972,MX,517,517,TRUE
973,CL,78,78,TRUE
973,CO,13,13,TRUE
973,MX,517,517,TRUE
974,CL,78,78,TRUE
974,CO,13,13,TRUE
974,MX,517,517,TRUE
975,CL,78,78,TRUE
975,CO,13,13,TRUE
975,MX,517,517,TRUE
976,CL,78,78,TRUE
976,CO,13,13,TRUE
976,MX,517,517,TRUE
977,CL,78,78,TRUE
977,CO,13,13,TRUE
977,MX,517,517,TRUE
978,CL,78,78,TRUE
978,CO,13,13,TRUE
978,MX,517,517,TRUE
979,CL,78,78,TRUE
979,CO,13,13,TRUE
979,MX,517,517,TRUE
980,CL,78,78,TRUE
980,CO,13,13,TRUE
980,MX,517,517,TRUE
981,CL,78,78,TRUE
981,CO,13,13,TRUE
981,MX,517,517,TRUE
982,CL,78,78,TRUE
982,CO,13,13,TRUE
982,MX,517,517,TRUE
983,CL,78,78,TRUE
983,CO,13,13,TRUE
983,MX,517,517,TRUE
984,CL,78,78,TRUE
984,CO,13,13,TRUE
984,MX,517,517,TRUE
985,CL,78,78,TRUE
985,CO,13,13,TRUE
985,MX,517,517,TRUE
986,CL,78,78,TRUE
986,CO,13,13,TRUE
986,MX,517,517,TRUE
987,CL,78,78,TRUE
987,CO,13,13,TRUE
987,MX,517,517,TRUE
988,CL,78,78,TRUE
988,CO,13,13,TRUE
988,MX,517,517,TRUE
989,CL,78,78,TRUE
989,CO,13,13,TRUE
989,MX,517,517,TRUE
990,CL,78,78,TRUE
990,CO,13,13,TRUE
990,MX,517,517,TRUE
991,CL,78,78,TRUE
991,CO,13,13,TRUE
991,MX,517,517,TRUE
992,CL,78,78,TRUE
992,CO,13,13,TRUE
992,MX,517,517,TRUE
993,CL,78,78,TRUE
993,CO,13,13,TRUE
993,MX,517,517,TRUE
994,CL,78,78,TRUE
994,CO,13,13,TRUE
994,MX,517,517,TRUE
995,CL,78,78,TRUE
995,CO,13,13,TRUE
995,MX,517,517,TRUE
996,CL,78,78,TRUE
996,CO,13,13,TRUE
996,MX,517,517,TRUE
997,CL,78,78,TRUE
997,CO,13,13,TRUE
997,MX,517,517,TRUE
998,CL,78,78,TRUE
998,CO,13,13,TRUE
998,MX,517,517,TRUE
999,CL,78,78,TRUE
999,CO,13,13,TRUE
999,MX,517,517,TRUE
1000,CL,78,78,TRUE
1000,CO,13,13,TRUE
1000,MX,517,517,TRUE
