integrated_row_id,comparison_region,subsample,dataset_source,n_det_valid_original,n_det_missing_original,n_det_imputed_50,prop_det_imputed_50,has_det_imputed_50,det_cols_imputed_50,n_det_valid,n_det_missing,usable_for_clustering
303,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
304,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
305,EUROPE,RENOVISOR,rv,23,9,0,0,FALSE,NA,23,9,FALSE
306,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
307,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
308,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
309,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
310,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
311,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
312,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
313,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
314,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
315,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
316,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
317,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
318,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_12_own_competence; det_17_adherence,32,0,TRUE
319,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
320,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
321,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
322,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
323,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
324,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
325,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
326,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
327,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
328,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
329,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
330,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
331,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
332,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_03_risk_profile,32,0,TRUE
333,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
334,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
335,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
336,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
337,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
338,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
339,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
340,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
341,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
342,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
343,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
344,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
345,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
346,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
347,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_02_credit_score; det_18_autonomy,32,0,TRUE
348,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
349,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
350,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
351,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
352,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
353,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
354,EUROPE,RENOVISOR,rv,28,4,4,0.125,TRUE,det_02_credit_score; det_07_legal; det_08_trust; det_27_fun,32,0,TRUE
355,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
356,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
357,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
358,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
359,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_16_commitment,32,0,TRUE
360,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
361,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
362,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
363,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
364,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
365,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_13_technical_fit,32,0,TRUE
366,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
367,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
368,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
369,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
370,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
371,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
372,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
373,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
374,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
375,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
376,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
377,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
378,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
379,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
380,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
381,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
382,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
383,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
384,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_01_profits; det_15_self_satisfaction,32,0,TRUE
385,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
386,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
387,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
388,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
389,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
390,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
391,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
392,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_16_commitment,32,0,TRUE
393,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
394,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
395,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
396,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,FALSE
397,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
398,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
399,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
400,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_03_risk_profile; det_06_climate_protection,32,0,TRUE
401,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
402,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
403,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
404,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
405,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
406,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
407,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
408,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
409,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
410,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
411,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
412,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
413,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
414,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
415,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_20_coziness,32,0,TRUE
416,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
417,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
418,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
419,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
420,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
421,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
422,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
423,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
424,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
425,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
426,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
427,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
428,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
429,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
430,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
431,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
432,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_24_socialising,32,0,TRUE
433,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
434,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
435,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
436,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
437,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
438,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
439,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
440,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
441,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_15_self_satisfaction,32,0,TRUE
442,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
443,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
444,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
445,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
446,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
447,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
448,EUROPE,RENOVISOR,rv,29,3,3,0.09375,TRUE,det_11_knowledge; det_16_commitment; det_26_novelty,32,0,TRUE
449,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
450,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
451,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
452,EUROPE,RENOVISOR,rv,24,8,8,0.25,TRUE,det_02_credit_score; det_08_trust; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_21_rights_and_duties; det_25_agreement,32,0,TRUE
453,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
454,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
455,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
456,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
457,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
458,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
459,EUROPE,RENOVISOR,rv,28,4,4,0.125,TRUE,det_23_support; det_24_socialising; det_27_fun; det_30_authority,32,0,TRUE
460,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
461,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_14_environmental_concerns,32,0,TRUE
462,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
463,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
464,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
465,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
466,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
467,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
468,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
469,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
470,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
471,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
472,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
473,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_21_rights_and_duties,32,0,TRUE
474,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
475,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
476,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
477,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
478,EUROPE,RENOVISOR,rv,28,4,4,0.125,TRUE,det_18_autonomy; det_30_authority; det_31_approval; det_32_own_significance,32,0,TRUE
479,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
480,EUROPE,RENOVISOR,rv,26,6,6,0.1875,TRUE,det_02_credit_score; det_05_frugality; det_18_autonomy; det_27_fun; det_28_recognition; det_30_authority,32,0,TRUE
481,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
482,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
483,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
484,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
485,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
486,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
487,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
488,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
489,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
490,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
491,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
492,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
493,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
494,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
495,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
496,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
497,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
498,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
499,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
500,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
501,EUROPE,RENOVISOR,rv,28,4,4,0.125,TRUE,det_09_safety; det_12_own_competence; det_15_self_satisfaction; det_20_coziness,32,0,TRUE
502,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
503,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
504,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,FALSE
505,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
506,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
507,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
508,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
509,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
510,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
511,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
512,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
513,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
514,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
515,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
516,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
517,EUROPE,RENOVISOR,rv,20,12,0,0,FALSE,NA,20,12,FALSE
518,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
519,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_04_added_value,32,0,TRUE
520,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
521,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
522,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
523,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
524,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
525,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
526,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
527,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
528,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
529,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
530,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
531,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
532,EUROPE,RENOVISOR,rv,29,3,3,0.09375,TRUE,det_20_coziness; det_26_novelty; det_27_fun,32,0,TRUE
533,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
534,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
535,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
536,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_18_autonomy; det_32_own_significance,32,0,TRUE
537,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
538,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
539,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
540,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_01_profits,32,0,TRUE
541,EUROPE,RENOVISOR,rv,29,3,3,0.09375,TRUE,det_05_frugality; det_17_adherence; det_27_fun,32,0,TRUE
542,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
543,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
544,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
545,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
546,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
547,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
548,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_31_approval,32,0,TRUE
549,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
550,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_28_recognition,32,0,TRUE
551,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
552,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
553,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
554,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
555,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
556,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
557,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
558,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
559,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
560,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
561,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
562,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
563,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
564,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
565,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
566,EUROPE,RENOVISOR,rv,6,26,0,0,FALSE,NA,6,26,FALSE
567,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
568,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
569,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
570,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
571,EUROPE,RENOVISOR,rv,29,3,3,0.09375,TRUE,det_23_support; det_25_agreement; det_30_authority,32,0,TRUE
572,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
573,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
574,EUROPE,RENOVISOR,rv,30,2,2,0.0625,TRUE,det_03_risk_profile; det_04_added_value,32,0,TRUE
575,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_12_own_competence,32,0,TRUE
576,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
577,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
578,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
579,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
580,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_17_adherence,32,0,TRUE
581,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
582,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
583,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
584,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
585,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
586,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
587,EUROPE,RENOVISOR,rv,31,1,1,0.03125,TRUE,det_02_credit_score,32,0,TRUE
588,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
589,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
590,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
591,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
592,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
593,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
594,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
595,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
596,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
597,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
598,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
599,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
600,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
601,EUROPE,RENOVISOR,rv,0,32,0,0,FALSE,NA,0,32,FALSE
602,EUROPE,RENOVISOR,rv,32,0,0,0,FALSE,NA,32,0,TRUE
