analysis_sample,matrix,comparison,metric,left_id,right_id,matching_similarity_pct,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants,greater_than_50,greater_or_equal_50
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM1,Fearful,43.75,14,9,7,50,77.77777777777777,43.75,det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,38.46153846153846,12,6,5,41.666666666666664,83.33333333333333,38.46153846153846,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM6,Homo.Economicus,38.46153846153846,9,9,5,55.55555555555556,55.55555555555556,38.46153846153846,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction,FALSE,FALSE
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM5,Early.Adopter,28.571428571428573,12,6,4,33.333333333333336,66.66666666666667,28.571428571428573,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_26_novelty,FALSE,FALSE
LATAM,POS,KM_vs_EXPERTS,jaccard_pct,KM3,Stubborn,22.22222222222222,8,3,2,25,66.66666666666667,22.22222222222222,det_11_knowledge; det_15_self_satisfaction,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Fearful,41.1764705882353,15,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,37.5,10,12,6,60,50,37.5,det_03_risk_profile; det_08_trust; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_01_profits; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_19_wellbeing; det_20_coziness,FALSE,FALSE
LATAM,POS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Stubborn,10,8,3,1,12.5,33.333333333333336,10,det_15_self_satisfaction,FALSE,FALSE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM1,EFA5,100,8,15,8,100,53.333333333333336,53.333333333333336,det_02_credit_score; det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM2,EFA6,75,8,15,6,75,40,35.294117647058826,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing,TRUE,TRUE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM4,EFA3,75,12,10,9,75,90,69.23076923076923,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties,TRUE,TRUE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM6,EFA4,66.66666666666667,9,8,6,66.66666666666667,75,54.54545454545455,det_01_profits; det_02_credit_score; det_09_safety; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing,TRUE,TRUE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM5,EFA1,38.46153846153846,13,8,5,38.46153846153846,62.5,31.25,det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,FALSE,FALSE
LATAM,EXT,KM_vs_EFA,overlap_left_pct,KM3,EFA2,13.333333333333334,15,8,2,13.333333333333334,25,9.523809523809524,det_21_rights_and_duties; det_27_fun,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,42.857142857142854,8,12,6,75,50,42.857142857142854,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM4,Homo.Economicus,40,12,9,6,50,66.66666666666667,40,det_01_profits; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM6,Fearful,38.46153846153846,9,9,5,55.55555555555556,55.55555555555556,38.46153846153846,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_19_wellbeing,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM5,Uninterested,26.666666666666668,13,6,4,30.76923076923077,66.66666666666667,26.666666666666668,det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority,FALSE,FALSE
LATAM,EXT,KM_vs_EXPERTS,jaccard_pct,KM3,Early.Adopter,23.529411764705884,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_29_trends,FALSE,FALSE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA6,Careful,58.8235294117647,15,12,10,66.66666666666667,83.33333333333333,58.8235294117647,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,TRUE,TRUE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA3,Activist,45.45454545454545,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA5,Uninterested,23.529411764705884,15,6,4,26.666666666666668,66.66666666666667,23.529411764705884,det_07_legal; det_13_technical_fit; det_22_peer_pressure; det_30_authority,FALSE,FALSE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA4,Fearful,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_09_safety; det_19_wellbeing,FALSE,FALSE
LATAM,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_04_added_value; det_07_legal,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM2,EFA6,100,8,15,8,100,53.333333333333336,53.333333333333336,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support,TRUE,TRUE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM1,EFA3,66.66666666666667,12,8,8,66.66666666666667,100,66.66666666666667,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness,TRUE,TRUE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA4,53.333333333333336,15,15,8,53.333333333333336,53.333333333333336,36.36363636363637,det_07_legal; det_18_autonomy; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_29_trends; det_30_authority,TRUE,TRUE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM5,EFA5,50,8,8,4,50,50,33.333333333333336,det_05_frugality; det_09_safety; det_16_commitment; det_17_adherence,FALSE,TRUE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM3,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_04_added_value; det_14_environmental_concerns; det_32_own_significance,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM4,EFA1,33.333333333333336,9,8,3,33.333333333333336,37.5,21.428571428571427,det_22_peer_pressure; det_25_agreement; det_29_trends,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Homo.Economicus,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Careful,41.1764705882353,12,12,7,58.333333333333336,58.333333333333336,41.1764705882353,det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Activist,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_14_environmental_concerns; det_16_commitment; det_17_adherence,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Uninterested,16.666666666666668,15,6,3,20,50,16.666666666666668,det_07_legal; det_13_technical_fit; det_30_authority,FALSE,FALSE
LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Early.Adopter,15.384615384615383,9,6,2,22.22222222222222,33.333333333333336,15.384615384615383,det_14_environmental_concerns; det_29_trends,FALSE,FALSE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Careful,53.84615384615385,8,12,7,87.5,58.333333333333336,53.84615384615385,det_02_credit_score; det_03_risk_profile; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence,TRUE,TRUE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Fearful,33.333333333333336,15,9,6,40,66.66666666666667,33.333333333333336,det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety; det_11_knowledge; det_19_wellbeing,FALSE,FALSE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Early.Adopter,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_14_environmental_concerns; det_26_novelty,FALSE,FALSE
LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,16.666666666666668,15,6,3,20,50,16.666666666666668,det_07_legal; det_22_peer_pressure; det_30_authority,FALSE,FALSE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM1,EFA1,66.66666666666667,9,8,6,66.66666666666667,75,54.54545454545455,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM2,EFA5,60,10,8,6,60,75,50,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_32_own_significance,TRUE,TRUE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM5,EFA6,46.666666666666664,15,8,7,46.666666666666664,87.5,43.75,det_04_added_value; det_09_safety; det_10_cost_efficiency; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun,FALSE,FALSE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM4,EFA2,38.46153846153846,13,8,5,38.46153846153846,62.5,31.25,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing; det_28_recognition,FALSE,FALSE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM6,EFA3,33.333333333333336,15,9,5,33.333333333333336,55.55555555555556,26.31578947368421,det_08_trust; det_10_cost_efficiency; det_19_wellbeing; det_27_fun; det_32_own_significance,FALSE,FALSE
DIEGO,RAW,KM_vs_EFA,overlap_left_pct,KM3,EFA4,25,8,10,2,25,20,12.5,det_22_peer_pressure; det_29_trends,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,45.45454545454545,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM6,Careful,42.10526315789474,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,40,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM4,Fearful,37.5,13,9,6,46.15384615384615,66.66666666666667,37.5,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,33.333333333333336,15,9,6,40,66.66666666666667,33.333333333333336,det_04_added_value; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
DIEGO,RAW,KM_vs_EXPERTS,jaccard_pct,KM3,Early.Adopter,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_17_adherence; det_26_novelty; det_29_trends,FALSE,FALSE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA5,Activist,55.55555555555556,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment,TRUE,TRUE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA3,Fearful,28.571428571428573,9,9,4,44.44444444444444,44.44444444444444,28.571428571428573,det_08_trust; det_09_safety; det_10_cost_efficiency; det_19_wellbeing,FALSE,FALSE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,23.076923076923077,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure,FALSE,FALSE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA6,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_04_added_value; det_09_safety; det_10_cost_efficiency,FALSE,FALSE
DIEGO,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA2,Careful,17.647058823529413,8,12,3,37.5,25,17.647058823529413,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing,FALSE,FALSE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM6,EFA6,55.55555555555556,9,15,5,55.55555555555556,33.333333333333336,26.31578947368421,det_09_safety; det_11_knowledge; det_20_coziness; det_26_novelty; det_32_own_significance,TRUE,TRUE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM5,EFA2,50,12,9,6,50,66.66666666666667,40,det_04_added_value; det_07_legal; det_08_trust; det_12_own_competence; det_21_rights_and_duties; det_32_own_significance,FALSE,TRUE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM1,EFA5,37.5,8,10,3,37.5,30,20,det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns,FALSE,FALSE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM3,EFA3,25,8,8,2,25,25,14.285714285714286,det_10_cost_efficiency; det_17_adherence,FALSE,FALSE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM2,EFA4,20,15,8,3,20,37.5,15,det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
DIEGO,POS,KM_vs_EFA,overlap_left_pct,KM4,EFA1,0,15,8,0,0,0,0,NA,FALSE,FALSE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM1,Activist,75,8,6,6,75,100,75,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence,TRUE,TRUE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,50,15,12,9,60,75,50,det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence,FALSE,TRUE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM3,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM6,Early.Adopter,36.36363636363637,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_26_novelty,FALSE,FALSE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM4,Fearful,33.333333333333336,15,9,6,40,66.66666666666667,33.333333333333336,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
DIEGO,POS,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,31.25,12,9,5,41.666666666666664,55.55555555555556,31.25,det_04_added_value; det_07_legal; det_08_trust; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Fearful,26.666666666666668,10,9,4,40,44.44444444444444,26.666666666666668,det_03_risk_profile; det_07_legal; det_11_knowledge; det_13_technical_fit,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,25,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,20,9,9,3,33.333333333333336,33.333333333333336,20,det_04_added_value; det_07_legal; det_08_trust,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,16.666666666666668,15,6,3,20,50,16.666666666666668,det_11_knowledge; det_26_novelty; det_29_trends,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM6,EFA4,58.333333333333336,12,9,7,58.333333333333336,77.77777777777777,50,det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_23_support; det_25_agreement; det_32_own_significance,TRUE,TRUE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM1,EFA5,55.55555555555556,9,12,5,55.55555555555556,41.666666666666664,31.25,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_30_authority,TRUE,TRUE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM3,EFA6,53.84615384615385,13,14,7,53.84615384615385,50,35,det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_23_support; det_25_agreement; det_30_authority,TRUE,TRUE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM4,EFA3,46.666666666666664,15,8,7,46.666666666666664,87.5,43.75,det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_23_support; det_24_socialising; det_31_approval,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM2,EFA2,45.45454545454545,11,10,5,45.45454545454545,50,31.25,det_11_knowledge; det_13_technical_fit; det_16_commitment; det_25_agreement; det_29_trends,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM5,EFA1,25,8,9,2,25,22.22222222222222,13.333333333333334,det_22_peer_pressure; det_30_authority,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,55.55555555555556,9,5,5,55.55555555555556,100,55.55555555555556,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,TRUE,TRUE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM4,Homo.Economicus,33.333333333333336,15,9,6,40,66.66666666666667,33.333333333333336,det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM6,Early.Adopter,28.571428571428573,12,6,4,33.333333333333336,66.66666666666667,28.571428571428573,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_29_trends,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM5,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_20_coziness; det_22_peer_pressure; det_30_authority,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM3,Careful,25,13,12,5,38.46153846153846,41.666666666666664,25,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,21.428571428571427,11,6,3,27.272727272727273,50,21.428571428571427,det_13_technical_fit; det_16_commitment; det_17_adherence,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA1,Uninterested,50,9,6,5,55.55555555555556,83.33333333333333,50,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_22_peer_pressure; det_30_authority,FALSE,TRUE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA5,Fearful,40,12,9,6,50,66.66666666666667,40,det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_19_wellbeing,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA4,Stubborn,33.333333333333336,9,3,3,33.333333333333336,100,33.333333333333336,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,25,14,6,4,28.571428571428573,66.66666666666667,25,det_14_environmental_concerns; det_15_self_satisfaction; det_26_novelty; det_29_trends,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA2,Activist,23.076923076923077,10,6,3,30,50,23.076923076923077,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA3,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM5,EFA1,77.77777777777777,9,14,7,77.77777777777777,50,43.75,det_02_credit_score; det_04_added_value; det_06_climate_protection; det_18_autonomy; det_24_socialising; det_25_agreement; det_28_recognition,TRUE,TRUE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM1,EFA3,55.55555555555556,9,10,5,55.55555555555556,50,35.714285714285715,det_04_added_value; det_10_cost_efficiency; det_22_peer_pressure; det_23_support; det_25_agreement,TRUE,TRUE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM2,EFA4,50,8,13,4,50,30.76923076923077,23.529411764705884,det_14_environmental_concerns; det_17_adherence; det_24_socialising; det_30_authority,FALSE,TRUE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA5,41.666666666666664,12,9,5,41.666666666666664,55.55555555555556,31.25,det_05_frugality; det_06_climate_protection; det_19_wellbeing; det_23_support; det_32_own_significance,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM4,EFA6,35.714285714285715,14,11,5,35.714285714285715,45.45454545454545,25,det_02_credit_score; det_03_risk_profile; det_14_environmental_concerns; det_16_commitment; det_20_coziness,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM3,EFA2,33.333333333333336,9,8,3,33.333333333333336,37.5,21.428571428571427,det_11_knowledge; det_23_support; det_30_authority,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Fearful,31.25,12,9,5,41.666666666666664,55.55555555555556,31.25,det_03_risk_profile; det_08_trust; det_09_safety; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Careful,30,14,12,6,42.857142857142854,50,30,det_02_credit_score; det_03_risk_profile; det_08_trust; det_12_own_competence; det_14_environmental_concerns; det_16_commitment,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Influencer,27.272727272727273,9,5,3,33.333333333333336,60,27.272727272727273,det_22_peer_pressure; det_24_socialising; det_28_recognition,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Uninterested,25,9,6,3,33.333333333333336,50,25,det_07_legal; det_20_coziness; det_30_authority,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Homo.Economicus,12.5,9,9,2,22.22222222222222,22.22222222222222,12.5,det_04_added_value; det_10_cost_efficiency,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Careful,38.888888888888886,13,12,7,53.84615384615385,58.333333333333336,38.888888888888886,det_03_risk_profile; det_06_climate_protection; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Uninterested,25,9,6,3,33.333333333333336,50,25,det_19_wellbeing; det_20_coziness; det_30_authority,FALSE,FALSE
