integrated_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,employment_model,student_status_model,city_size_model,tenure_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict,n_det_non_missing,prop_det_non_missing,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
643,rv__69d676c779d3aa3a3a4033e0,69d676c779d3aa3a3a4033e0,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d676c779d3aa3a3a4033e0,NA,2026,1990,NA,Male.,DE – Germany,DE,NA,NA,NA,NA,NA,Large city: 500 000 to 1 000 000 inhabitants.,4: Temperate Climates - Maritime.,Dual Income No Kids: Household composed of two adults without children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Unemployed.,NA,Νone of the above.,NA,8,30,"No, almost never.",Provider / Care Driver.,I usually switch my vote depending on the candidate/program or the type of election.,12,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,82,100,81,"I want a healthier, more comfortable home with lower bills, but since I rent, I need help knowing what I can actually do and how to get my landlord on board.",One person (usually me) does the research and then discusses it with the others.,1990,36,FALSE,35_44,male,high,unemployed,unknown,rural_small,rent,unknown,no,unknown,NA,DE,DE,NA,unknown,unknown,unknown,4 temperate climates maritime,dual income no kids household composed of two adults without children,provider care driver,i want a healthier more comfortable home with lower bills but since i rent i need help knowing what i can actually do and how to get my landlord on board,one person usually me does the research and then discusses it with the others,uncertain,NA,12,extreme_left,careful,82,100,81,8,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,0.9375,73,73,78,43,67,75,87,50,63,73,98,51,87,74,70,79,87,73,87,74,66,11,NA,10,82,21,30,10,NA,39,42,31
644,rv__69d763affd0080c0bffcd367,69d763affd0080c0bffcd367,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d763affd0080c0bffcd367,NA,2026,1973,NA,Female.,BE – Belgium,BE,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,4: Temperate Climates - Maritime.,Single parenthood: Household composed of a parent and its children.,One or more members of the household own the home with an outstanding mortgage.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Part-time employed.,NA,Νone of the above.,NA,20,80,"Yes, sometimes on an irregular schedule.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,40,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,65,90,55,"My main goal is to lower my energy bills and stay warm, but I need clear information on grants or low-cost fixes because I don't have extra money to invest right now.",One person (usually me) does the research and then discusses it with the others.,1973,53,FALSE,45_54,female,high,employed,unknown,rural_small,owner_with_mortgage,unknown,yes,unknown,NA,BE,BE,NA,unknown,unknown,unknown,4 temperate climates maritime,single parenthood household composed of a parent and its children,solo driver,my main goal is to lower my energy bills and stay warm but i need clear information on grants or low cost fixes because i don t have extra money to invest right now,one person usually me does the research and then discusses it with the others,uncertain,NA,40,centre,homo_economicus,65,90,55,20,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,90,40,70,60,50,90,95,90,80,95,70,60,80,80,70,70,100,30,95,70,70,40,30,30,80,50,60,20,20,40,30,60
645,rv__69d7a65b4e632e8f99aef28e,69d7a65b4e632e8f99aef28e,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d7a65b4e632e8f99aef28e,NA,2026,1987,NA,Female.,BE – Belgium,BE,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,4: Temperate Climates - Maritime.,Uni-personal household: Household composed of one individual.,Other.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Self-employed.,NA,Νone of the above.,NA,30,90,"Yes, most of the time.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",10,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,NA,80,55,Νone of the above.,I live alone.,1987,39,FALSE,35_44,female,high,employed,unknown,rural_small,other,unknown,yes,unknown,NA,BE,BE,NA,unknown,unknown,unknown,4 temperate climates maritime,uni personal household household composed of one individual,solo driver,NA,i live alone,abstainer,0,10,extreme_left,homo_economicus,NA,80,55,30,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,0.84375,40,50,90,NA,70,30,80,95,50,90,85,95,65,60,100,100,70,70,NA,50,NA,5,NA,0,40,70,NA,10,20,0,0,70
646,rv__69d7f5e13c624f3ce83d2cfb,69d7f5e13c624f3ce83d2cfb,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d7f5e13c624f3ce83d2cfb,NA,2026,1994,NA,Male.,DE – Germany,DE,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,9: Cold Climates - Transitional.,Dual Income No Kids: Household composed of two adults without children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,60,120,"Yes, sometimes on a regular schedule.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,28,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,72,74,83,"My main goal is to lower my energy bills and stay warm, but I need clear information on grants or low-cost fixes because I don't have extra money to invest right now.",All household members participate throughout the entire process.,1994,32,FALSE,25_34,male,high,employed,unknown,rural_small,rent,unknown,yes,unknown,NA,DE,DE,NA,unknown,unknown,unknown,9 cold climates transitional,dual income no kids household composed of two adults without children,solo driver,my main goal is to lower my energy bills and stay warm but i need clear information on grants or low cost fixes because i don t have extra money to invest right now,all household members participate throughout the entire process,uncertain,NA,28,left,careful,72,74,83,60,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,74,40,81,92,26,65,83,84,87,93,91,85,82,68,83,83,87,83,87,84,84,36,87,24,81,87,77,26,15,83,28,82
647,rv__69d801b7ff73fd8726f49404,69d801b7ff73fd8726f49404,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d801b7ff73fd8726f49404,NA,2026,1989,NA,Female.,DE – Germany,DE,NA,NA,NA,NA,NA,Large city: 500 000 to 1 000 000 inhabitants.,5: Temperate Climates - Transitional.,Dual Income No Kids: Household composed of two adults without children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Unemployed.,NA,Νone of the above.,NA,2,30,"No, almost never.",Dependent Traveler.,I usually switch my vote depending on the candidate/program or the type of election.,9,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,70,100,60,I view energy upgrades primarily as a business decision and need to see the clear return on investment (ROI) for my commercial property or rental units.,Decisions are usually made by people outside the household.,1989,37,FALSE,35_44,female,high,unemployed,unknown,rural_small,rent,unknown,no,unknown,NA,DE,DE,NA,unknown,unknown,unknown,5 temperate climates transitional,dual income no kids household composed of two adults without children,dependent traveler,i view energy upgrades primarily as a business decision and need to see the clear return on investment roi for my commercial property or rental units,decisions are usually made by people outside the household,uncertain,NA,9,extreme_left,careful,70,100,60,2,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,100,55,100,26,89,82,100,91,100,100,85,61,100,90,84,83,94,74,83,87,95,57,80,60,66,60,14,0,10,33,20,55
648,rv__69d8d2f724abed404eb4935d,69d8d2f724abed404eb4935d,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69d8d2f724abed404eb4935d,NA,2026,2000,NA,Female.,FR – France,FR,NA,NA,NA,NA,NA,Large city: 500 000 to 1 000 000 inhabitants.,4: Temperate Climates - Maritime.,Dual Income No Kids: Household composed of two adults without children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Unemployed.,NA,Νone of the above.,NA,5,10,"Yes, most of the time.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",35,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",62,100,38,"I’m not interested in the latest 'green' trends; I only want to hear about home upgrades if they are legally required, incredibly easy to do, or will save me money immediately.",One person (usually me) does the research and then discusses it with the others.,2000,26,FALSE,25_34,female,high,unemployed,unknown,rural_small,rent,unknown,yes,unknown,NA,FR,FR,NA,unknown,unknown,unknown,4 temperate climates maritime,dual income no kids household composed of two adults without children,solo driver,i m not interested in the latest green trends i only want to hear about home upgrades if they are legally required incredibly easy to do or will save me money immediately,one person usually me does the research and then discusses it with the others,abstainer,0,35,left,influencer,62,100,38,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,91,35,26,78,83,80,84,67,73,80,45,68,85,80,82,91,43,71,100,41,64,67,32,77,35,63,40,66,82,69,74,27
649,rv__69de0876fb4170e1b31c0f7b,69de0876fb4170e1b31c0f7b,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69de0876fb4170e1b31c0f7b,NA,2026,1985,NA,Male.,DE – Germany,DE,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,4: Temperate Climates - Maritime.,Traditional family: Household composed of the parents and and one or two children.,We rent the home (private or social/subsidised rental).,"Vocational training (e.g. technical training, professional certificates).",Self-employed.,NA,Νone of the above.,NA,10,15,"Yes, most of the time.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,23,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,90,100,70,"I want to minimise my energy consumption as much as possible to reduce my environmental impact, even if it does not lead to immediate financial savings.",One person (usually me) does the research and then discusses it with the others.,1985,41,FALSE,35_44,male,medium,employed,unknown,rural_small,rent,unknown,yes,unknown,NA,DE,DE,NA,unknown,unknown,unknown,4 temperate climates maritime,traditional family household composed of the parents and and one or two children,solo driver,i want to minimise my energy consumption as much as possible to reduce my environmental impact even if it does not lead to immediate financial savings,one person usually me does the research and then discusses it with the others,uncertain,NA,23,left,careful,90,100,70,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,50,65,0,50,0,65,60,80,70,0,25,10,90,85,100,80,70,15,50,45,50,0,0,0,40,90,10,0,0,0,0,85
650,rv__69df70821127468aa91166ba,69df70821127468aa91166ba,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69df70821127468aa91166ba,NA,2026,1990,NA,Female.,FI – Finland,FI,NA,NA,NA,NA,NA,Medium city: 250 000 to 500 000 inhabitants.,10: Cold Climates - Intermediate.,Uni-personal household: Household composed of one individual.,"I live in institutional housing (e.g., student residence, nursing home, or staff housing).","University degree or above (e.g. bachelor’s, master’s, PhD).",Student.,NA,Νone of the above.,NA,2,30,"Yes, sometimes on an irregular schedule.",Dependent Traveler.,I usually vote for national parties.,15,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",80,NA,60,"I want a healthier, more comfortable home with lower bills, but since I rent, I need help knowing what I can actually do and how to get my landlord on board.",All household members participate throughout the entire process.,1990,36,FALSE,35_44,female,high,student,unknown,rural_small,other,unknown,yes,unknown,NA,FI,FI,NA,unknown,unknown,unknown,10 cold climates intermediate,uni personal household household composed of one individual,dependent traveler,i want a healthier more comfortable home with lower bills but since i rent i need help knowing what i can actually do and how to get my landlord on board,all household members participate throughout the entire process,voter,1,15,extreme_left,influencer,80,NA,60,2,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,60,90,60,60,60,65,80,90,70,90,90,90,80,70,80,80,85,80,70,100,90,65,70,60,70,55,55,60,55,75,40,60
651,rv__69df9437facce9cd4ce82e71,69df9437facce9cd4ce82e71,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69df9437facce9cd4ce82e71,NA,2026,2001,NA,Male.,FR – France,FR,NA,NA,NA,NA,NA,Small town: 1 000 to 10 000 inhabitants.,4: Temperate Climates - Maritime.,Single parenthood: Household composed of a parent and its children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Part-time employed.,NA,Νone of the above.,NA,2,30,"Yes, sometimes on an irregular schedule.",Non-Driver Companion.,"I usually do not vote, vote blank or cast a null vote.",100,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,10,0,35,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",I usually take the lead in decision-making.,2001,25,FALSE,25_34,male,high,employed,unknown,rural_small,rent,unknown,yes,unknown,NA,FR,FR,NA,unknown,unknown,unknown,4 temperate climates maritime,single parenthood household composed of a parent and its children,non driver companion,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,i usually take the lead in decision making,abstainer,0,100,extreme_right,careful,10,0,35,2,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,85,20,25,100,80,0,15,100,30,80,100,35,100,0,100,65,75,100,100,75,30,10,20,10,30,65,65,10,0,5,10,5
652,rv__69e213021f9224d147d5908b,69e213021f9224d147d5908b,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69e213021f9224d147d5908b,NA,2026,1983,NA,Female.,FI – Finland,FI,NA,NA,NA,NA,NA,Medium city: 250 000 to 500 000 inhabitants.,10: Cold Climates - Intermediate.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home with an outstanding mortgage.,"University degree or above (e.g. bachelor’s, master’s, PhD).",Self-employed.,NA,Νone of the above.,NA,3,60,"Yes, sometimes on a regular schedule.",Licensed Passenger.,I usually switch my vote depending on the candidate/program or the type of election.,80,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,85,80,75,"I’ve already done the basic upgrades, and now I’m looking for advanced ways to reach peak energy performance and future-proof my home.",All household members participate throughout the entire process.,1983,43,FALSE,35_44,female,high,employed,unknown,rural_small,owner_with_mortgage,unknown,yes,unknown,NA,FI,FI,NA,unknown,unknown,unknown,10 cold climates intermediate,traditional family household composed of the parents and and one or two children,licensed passenger,i ve already done the basic upgrades and now i m looking for advanced ways to reach peak energy performance and future proof my home,all household members participate throughout the entire process,uncertain,NA,80,right,careful,85,80,75,3,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,60,100,90,60,70,60,75,85,85,100,90,60,90,55,80,100,80,40,30,10,100,55,55,30,40,20,0,0,20,55,80,0
653,rv__69e3268fb35f4925bffec445,69e3268fb35f4925bffec445,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,69e3268fb35f4925bffec445,NA,2026,1995,NA,Male.,DE – Germany,DE,NA,NA,NA,NA,NA,Small town: 1 000 to 10 000 inhabitants.,5: Temperate Climates - Transitional.,Dual Income No Kids: Household composed of two adults without children.,"I live in temporary housing (e.g., hotel, camping, etc.).","University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Sight (even with glasses).,NA,5,10,"Yes, most of the time.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,NA,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,100,NA,77,"I want a healthier, more comfortable home with lower bills, but since I rent, I need help knowing what I can actually do and how to get my landlord on board.",All household members participate throughout the entire process.,1995,31,FALSE,25_34,male,high,employed,unknown,rural_small,other,other,yes,unknown,NA,DE,DE,NA,unknown,unknown,unknown,5 temperate climates transitional,dual income no kids household composed of two adults without children,solo driver,i want a healthier more comfortable home with lower bills but since i rent i need help knowing what i can actually do and how to get my landlord on board,all household members participate throughout the entire process,uncertain,NA,NA,unknown,careful,100,NA,77,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,99,76,80,51,99,24,100,100,100,100,51,73,73,99,99,83,100,78,100,100,97,49,49,47,48,100,1,25,48,21,33,53
