PC1,PC2,participant_id,cluster
-0.6714796948585527,-0.39762481342833106,99,Cluster 5
-0.9038348072026036,1.210751855586816,100,Cluster 1
0.2920074694510477,-1.5533771842856146,102,Cluster 6
0.5521854437695715,0.4206004276319195,103,Cluster 1
-0.7217100223225322,3.6171018302361926,104,Cluster 1
4.42728843839865,-0.2777003326471614,105,Cluster 2
1.708094408052975,1.1503979053325835,106,Cluster 3
0.750381309845165,1.2934948539806899,107,Cluster 3
-0.43594610866400496,-2.434393448199063,108,Cluster 6
0.04469738114094821,0.36033539045305274,109,Cluster 1
1.1116439827057405,-0.49664361436784277,110,Cluster 2
1.7934426994040253,-1.8021065064348718,113,Cluster 3
-0.8061183048107359,0.5071859237792706,114,Cluster 1
0.5293509226729162,-1.841024966553008,115,Cluster 6
0.06392977733588896,-1.3501024508337434,116,Cluster 6
0.10350074560624221,0.20064025274643055,117,Cluster 2
2.687150532158047,1.2071693192505106,118,Cluster 3
-2.5160663591854187,-0.39287454788641657,119,Cluster 1
0.04276281226253103,-1.8902992378274646,120,Cluster 6
3.428511344492302,2.3107805553103415,121,Cluster 7
1.487493530015146,4.335402433275944,122,Cluster 1
1.2384013271415326,2.0616340328287435,123,Cluster 3
3.243068386084721,2.2957362899640703,125,Cluster 7
0.6731695663161692,-2.9672993994509005,127,Cluster 6
3.2828447603318147,-0.5332393331919455,128,Cluster 7
1.9838622655407496,0.35318104049260407,129,Cluster 7
-0.5751456744236173,3.224670256837992,130,Cluster 1
-0.05346135318606864,-0.18888014036243744,131,Cluster 1
0.7645779733696543,1.1385479551606739,134,Cluster 7
-0.8664874733370924,0.9611247444169745,135,Cluster 1
1.5626901021972677,0.6075863398749817,136,Cluster 8
0.5825247040949457,-1.9426806225546311,138,Cluster 6
-0.9362369279971512,-0.3601367955267048,PROLIFIC_6136cb52db0f1cb2262bbf5d,Cluster 8
0.09192542609424403,-0.40776507814642404,PROLIFIC_692479671925a3943fce7055,Cluster 3
0.006627539263592533,-0.7981482330669062,PROLIFIC_5fe328a0a53c57f645dc0b19,Cluster 3
3.5353066677108322,-3.0112531185976246,PROLIFIC_6679a3da51eabfa768a8f350,Cluster 8
-0.2813311805589751,1.7037809480261232,PROLIFIC_696e3c3ad994d9435948d3d1,Cluster 8
-4.105165337892468,-0.5598166259919567,PROLIFIC_6605852ff5914c22f592a372,Cluster 4
-2.713031680086863,5.550428714731387,PROLIFIC_6984258cb12947550bff2d1a,Cluster 5
2.021931624640713,-0.7276876081072778,PROLIFIC_6310c063bd0cce86b0289d20,Cluster 3
-1.9891783767531304,-0.18134400281373025,PROLIFIC_69b1d8fe4b310c4186bcbbcc,Cluster 5
0.7307600885969502,0.7904138509140199,PROLIFIC_69807a8271a61e4d75ab96c4,Cluster 3
1.2898913248308648,-1.1190083336027619,PROLIFIC_5fbbc75f884010d82bf37532,Cluster 3
-2.13240327690854,-4.10971126770104,PROLIFIC_69b0772afa3b7617ecf290d8,Cluster 6
-0.7341065228442549,0.4213792206953335,PROLIFIC_6933207fdfdffc10571420a8,Cluster 8
-2.7435861638487293,2.7639539914373525,PROLIFIC_698e1fb406f80868c041565a,Cluster 5
-3.166721723008152,3.0186024170139203,PROLIFIC_69836e23196469e9a4825346,Cluster 5
-0.20669582556984137,3.889754680548358,PROLIFIC_697b30411f746b578812b981,Cluster 8
0.20209213645494523,-3.9803018183955787,PROLIFIC_669f4716791267ee6337641f,Cluster 6
-0.5371262678565433,0.6855370599152538,PROLIFIC_63b3377ca1ccdfc7cc567503,Cluster 5
0.06946021706084163,-2.569118436305494,PROLIFIC_69809ce77983b24e7e0729b4,Cluster 6
-8.049832511672404,3.246867063870767,PROLIFIC_5cb4adc019ee7300189e8547,Cluster 4
-4.571318810501661,-1.7769767423221816,PROLIFIC_699e007dc8f8cbd074222f56,Cluster 4
-1.91146149972709,3.454964841537878,PROLIFIC_56ab6fd869b24700065cbdbd,Cluster 5
0.13555214059150314,-1.179216282665096,PROLIFIC_66bf543c179dbc75f790396c,Cluster 3
-4.514452832354383,-3.4248901795603133,PROLIFIC_697263ffdf4adff3cfd20053,Cluster 4
-3.7027631987456457,-2.8144346061397396,PROLIFIC_654e38a9bd1961e9942af916,Cluster 4
-8.536633923150106,-2.5553875942503526,PROLIFIC_697f4a00c858108580e08f4b,Cluster 4
0.9555707278808296,2.2832765891594717,PROLIFIC_609077b2d5f119a0c819a6cd,Cluster 8
-0.7169864095261086,-4.808775279872635,PROLIFIC_65410ad762a7e3c570b6273c,Cluster 6
0.8711010987583001,-0.9344947062562682,CODE_MO125,Cluster 6
-0.8595315352109806,1.0732681734443852,CODE_Qwert,Cluster 5
-3.3112270721185313,-1.2444231515885358,CODE_DGC00,Cluster 4
-0.7261178822836836,-3.175290342298783,CODE_VVVVV,Cluster 6
1.2979461771128704,1.745112506782322,CODE_HL990,Cluster 3
0.9017902929712781,-1.764838719169262,CODE_aal81,Cluster 6
-1.3927436410046434,2.612474620531562,174,Cluster 1
1.3636727467336842,-0.6348380097299865,CODE_GAC00,Cluster 3
0.015713641601949473,0.613038341111585,176,Cluster 3
4.800291072443911,-0.08350732845855952,CODE_TE996,Cluster 2
0.5787087974468714,-2.781254901811425,CODE_eoclr,Cluster 6
-1.6956726935088535,-1.186804547565014,CODE_CEB83,Cluster 1
