context,variable,group,category,n,total_n,prop
01_all_integrated_rows,political_left_right_model,RENOVISOR,49,7,1229,0.005695687550854353
01_all_integrated_rows,political_left_right_model,RENOVISOR,9,7,1229,0.005695687550854353
01_all_integrated_rows,political_left_right_model,RENOVISOR,38,6,1229,0.004882017900732303
01_all_integrated_rows,political_left_right_model,RENOVISOR,44,6,1229,0.004882017900732303
01_all_integrated_rows,political_left_right_model,RENOVISOR,47,6,1229,0.004882017900732303
01_all_integrated_rows,political_left_right_model,RENOVISOR,48,6,1229,0.004882017900732303
01_all_integrated_rows,political_left_right_model,RENOVISOR,73,6,1229,0.004882017900732303
01_all_integrated_rows,political_left_right_model,RENOVISOR,28,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,29,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,32,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,42,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,52,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,6,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,61,5,1229,0.0040683482506102524
01_all_integrated_rows,political_left_right_model,RENOVISOR,1,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,2,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,27,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,4,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,41,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,77,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,8,4,1229,0.0032546786004882017
01_all_integrated_rows,political_left_right_model,RENOVISOR,34,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,43,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,46,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,53,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,57,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,58,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,67,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,68,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,90,3,1229,0.0024410089503661514
01_all_integrated_rows,political_left_right_model,RENOVISOR,3,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,31,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,54,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,56,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,62,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,63,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,66,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,69,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,72,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,74,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,76,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,83,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,84,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,87,2,1229,0.0016273393002441008
01_all_integrated_rows,political_left_right_model,RENOVISOR,39,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,59,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,64,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,78,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,79,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,81,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,82,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,86,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,89,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,92,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,RENOVISOR,99,1,1229,8.136696501220504e-4
01_all_integrated_rows,political_left_right_model,WHY_EUROPE,Missing,990,990,1
01_all_integrated_rows,political_left_right_model,WHY_LATAM,Missing,638,638,1
01_all_integrated_rows,political_block_model,DIEGO,unknown,1899,1899,1
01_all_integrated_rows,political_block_model,RENOVISOR,left,290,1229,0.23596419853539463
01_all_integrated_rows,political_block_model,RENOVISOR,unknown,276,1229,0.22457282343368593
01_all_integrated_rows,political_block_model,RENOVISOR,extreme_left,273,1229,0.22213181448331978
01_all_integrated_rows,political_block_model,RENOVISOR,centre,256,1229,0.2082994304312449
01_all_integrated_rows,political_block_model,RENOVISOR,right,101,1229,0.0821806346623271
01_all_integrated_rows,political_block_model,RENOVISOR,extreme_right,33,1229,0.026851098454027666
01_all_integrated_rows,political_block_model,WHY_EUROPE,unknown,990,990,1
01_all_integrated_rows,political_block_model,WHY_LATAM,unknown,638,638,1
01_all_integrated_rows,self_classification_raw,DIEGO,Missing,1899,1899,1
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,323,1229,0.2628152969894223
01_all_integrated_rows,self_classification_raw,RENOVISOR,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,280,1229,0.22782750203417412
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it improves my safety or that of my household.,167,1229,0.13588283157038242
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it helps reduce my environmental impact.,135,1229,0.10984540276647681
01_all_integrated_rows,self_classification_raw,RENOVISOR,Missing,114,1229,0.09275834011391375
01_all_integrated_rows,self_classification_raw,RENOVISOR,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",88,1229,0.07160292921074043
01_all_integrated_rows,self_classification_raw,RENOVISOR,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",46,1229,0.03742880390561432
01_all_integrated_rows,self_classification_raw,RENOVISOR,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",32,1229,0.026037428803905614
01_all_integrated_rows,self_classification_raw,RENOVISOR,Νone of the above.,29,1229,0.023596419853539462
01_all_integrated_rows,self_classification_raw,RENOVISOR,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",11,1229,0.008950366151342554
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it helps reduce my environmental impact.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw,RENOVISOR,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw,WHY_EUROPE,Missing,990,990,1
01_all_integrated_rows,self_classification_raw,WHY_LATAM,Missing,638,638,1
01_all_integrated_rows,self_classification_raw_clean,DIEGO,Missing,1899,1899,1
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,323,1229,0.2628152969894223
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,280,1229,0.22782750203417412
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it improves my safety or that of my household.,167,1229,0.13588283157038242
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it helps reduce my environmental impact.,135,1229,0.10984540276647681
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,Missing,114,1229,0.09275834011391375
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",88,1229,0.07160292921074043
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",46,1229,0.03742880390561432
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",32,1229,0.026037428803905614
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,Νone of the above.,29,1229,0.023596419853539462
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",11,1229,0.008950366151342554
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it helps reduce my environmental impact.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw_clean,RENOVISOR,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,1229,8.136696501220504e-4
01_all_integrated_rows,self_classification_raw_clean,WHY_EUROPE,Missing,990,990,1
01_all_integrated_rows,self_classification_raw_clean,WHY_LATAM,Missing,638,638,1
01_all_integrated_rows,self_classification_archetype_model,DIEGO,Missing,1899,1899,1
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Careful,324,1229,0.2636289666395443
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Homo economicus,280,1229,0.22782750203417412
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Fearful,168,1229,0.13669650122050447
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Activist,136,1229,0.11065907241659886
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Missing,114,1229,0.09275834011391375
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Stubborn,88,1229,0.07160292921074043
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Influencer,46,1229,0.03742880390561432
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Uninterested,33,1229,0.026851098454027666
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,None,29,1229,0.023596419853539462
01_all_integrated_rows,self_classification_archetype_model,RENOVISOR,Early adopter,11,1229,0.008950366151342554
01_all_integrated_rows,self_classification_archetype_model,WHY_EUROPE,Missing,990,990,1
01_all_integrated_rows,self_classification_archetype_model,WHY_LATAM,Missing,638,638,1
01_all_integrated_rows,row_quality_final,DIEGO,usable_complete,1857,1899,0.9778830963665087
01_all_integrated_rows,row_quality_final,DIEGO,usable_complete_limited_metadata,42,1899,0.022116903633491312
01_all_integrated_rows,row_quality_final,RENOVISOR,usable_complete,546,1229,0.44426362896663957
01_all_integrated_rows,row_quality_final,RENOVISOR,usable_partial,279,1229,0.22701383238405207
01_all_integrated_rows,row_quality_final,RENOVISOR,no_determinants,274,1229,0.2229454841334418
01_all_integrated_rows,row_quality_final,RENOVISOR,too_many_missing_determinants,54,1229,0.043938161106590726
01_all_integrated_rows,row_quality_final,RENOVISOR,usable_complete_limited_metadata,47,1229,0.03824247355573637
01_all_integrated_rows,row_quality_final,RENOVISOR,usable_partial_limited_metadata,22,1229,0.01790073230268511
01_all_integrated_rows,row_quality_final,RENOVISOR,suspicious_determinants,7,1229,0.005695687550854353
01_all_integrated_rows,row_quality_final,WHY_EUROPE,usable_complete,806,990,0.8141414141414142
01_all_integrated_rows,row_quality_final,WHY_EUROPE,usable_partial,164,990,0.16565656565656567
01_all_integrated_rows,row_quality_final,WHY_EUROPE,no_determinants,9,990,0.00909090909090909
01_all_integrated_rows,row_quality_final,WHY_EUROPE,too_many_missing_determinants,8,990,0.00808080808080808
01_all_integrated_rows,row_quality_final,WHY_EUROPE,suspicious_determinants,2,990,0.00202020202020202
01_all_integrated_rows,row_quality_final,WHY_EUROPE,usable_partial_limited_metadata,1,990,0.00101010101010101
01_all_integrated_rows,row_quality_final,WHY_LATAM,usable_complete,404,638,0.6332288401253918
01_all_integrated_rows,row_quality_final,WHY_LATAM,usable_complete_limited_metadata,75,638,0.11755485893416928
01_all_integrated_rows,row_quality_final,WHY_LATAM,usable_partial,65,638,0.10188087774294671
01_all_integrated_rows,row_quality_final,WHY_LATAM,usable_partial_limited_metadata,64,638,0.10031347962382445
01_all_integrated_rows,row_quality_final,WHY_LATAM,too_many_missing_determinants,13,638,0.02037617554858934
01_all_integrated_rows,row_quality_final,WHY_LATAM,no_determinants,11,638,0.017241379310344827
01_all_integrated_rows,row_quality_final,WHY_LATAM,suspicious_determinants,6,638,0.009404388714733543
01_all_integrated_rows,usable_for_main_analysis,DIEGO,TRUE,1899,1899,1
01_all_integrated_rows,usable_for_main_analysis,RENOVISOR,TRUE,894,1229,0.7274206672091131
01_all_integrated_rows,usable_for_main_analysis,RENOVISOR,FALSE,335,1229,0.2725793327908869
01_all_integrated_rows,usable_for_main_analysis,WHY_EUROPE,TRUE,971,990,0.9808080808080808
01_all_integrated_rows,usable_for_main_analysis,WHY_EUROPE,FALSE,19,990,0.01919191919191919
01_all_integrated_rows,usable_for_main_analysis,WHY_LATAM,TRUE,608,638,0.9529780564263323
01_all_integrated_rows,usable_for_main_analysis,WHY_LATAM,FALSE,30,638,0.047021943573667714
01_all_integrated_rows,usable_for_clustering,DIEGO,TRUE,1899,1899,1
01_all_integrated_rows,usable_for_clustering,RENOVISOR,TRUE,894,1229,0.7274206672091131
01_all_integrated_rows,usable_for_clustering,RENOVISOR,FALSE,335,1229,0.2725793327908869
01_all_integrated_rows,usable_for_clustering,WHY_EUROPE,TRUE,971,990,0.9808080808080808
01_all_integrated_rows,usable_for_clustering,WHY_EUROPE,FALSE,19,990,0.01919191919191919
01_all_integrated_rows,usable_for_clustering,WHY_LATAM,TRUE,608,638,0.9529780564263323
01_all_integrated_rows,usable_for_clustering,WHY_LATAM,FALSE,30,638,0.047021943573667714
01_all_integrated_rows,political_lr_group,DIEGO,Missing,1899,1899,1
01_all_integrated_rows,political_lr_group,RENOVISOR,20_39_left,290,1229,0.23596419853539463
01_all_integrated_rows,political_lr_group,RENOVISOR,Missing,276,1229,0.22457282343368593
01_all_integrated_rows,political_lr_group,RENOVISOR,00_19_extreme_left,273,1229,0.22213181448331978
01_all_integrated_rows,political_lr_group,RENOVISOR,40_59_centre,215,1229,0.17493897477624085
01_all_integrated_rows,political_lr_group,RENOVISOR,60_79_right,132,1229,0.10740439381611067
01_all_integrated_rows,political_lr_group,RENOVISOR,80_100_extreme_right,43,1229,0.03498779495524817
01_all_integrated_rows,political_lr_group,WHY_EUROPE,Missing,990,990,1
01_all_integrated_rows,political_lr_group,WHY_LATAM,Missing,638,638,1
02_usable_for_main_analysis,dataset_source,DIEGO,diego,1899,1899,1
02_usable_for_main_analysis,dataset_source,RENOVISOR,rv,894,894,1
02_usable_for_main_analysis,dataset_source,WHY_EUROPE,why,971,971,1
02_usable_for_main_analysis,dataset_source,WHY_LATAM,why,608,608,1
02_usable_for_main_analysis,subsample,DIEGO,DIEGO,1899,1899,1
02_usable_for_main_analysis,subsample,RENOVISOR,RENOVISOR,894,894,1
02_usable_for_main_analysis,subsample,WHY_EUROPE,WHY_EUROPE,971,971,1
02_usable_for_main_analysis,subsample,WHY_LATAM,WHY_LATAM,608,608,1
02_usable_for_main_analysis,comparison_region,DIEGO,EUROPE,1899,1899,1
02_usable_for_main_analysis,comparison_region,RENOVISOR,EUROPE,894,894,1
02_usable_for_main_analysis,comparison_region,WHY_EUROPE,EUROPE,971,971,1
02_usable_for_main_analysis,comparison_region,WHY_LATAM,LATAM,608,608,1
02_usable_for_main_analysis,source_survey,DIEGO,Survey_September2023_cleaned,1899,1899,1
02_usable_for_main_analysis,source_survey,RENOVISOR,decision,840,894,0.9395973154362416
02_usable_for_main_analysis,source_survey,RENOVISOR,concerns2;decision,16,894,0.017897091722595078
02_usable_for_main_analysis,source_survey,RENOVISOR,concerns2;decision;poverty,12,894,0.013422818791946308
02_usable_for_main_analysis,source_survey,RENOVISOR,concerns2;decision;energy_crisis;poverty,10,894,0.011185682326621925
02_usable_for_main_analysis,source_survey,RENOVISOR,decision;energy_crisis,9,894,0.010067114093959731
02_usable_for_main_analysis,source_survey,RENOVISOR,decision;energy_crisis;poverty,6,894,0.006711409395973154
02_usable_for_main_analysis,source_survey,RENOVISOR,decision;poverty,1,894,0.0011185682326621924
02_usable_for_main_analysis,source_survey,WHY_EUROPE,Investment_Arquetypes_2022,971,971,1
02_usable_for_main_analysis,source_survey,WHY_LATAM,Investment_Arquetypes_2022,608,608,1
02_usable_for_main_analysis,country_model,DIEGO,IT,499,1899,0.26276987888362296
02_usable_for_main_analysis,country_model,DIEGO,DE,474,1899,0.24960505529225907
02_usable_for_main_analysis,country_model,DIEGO,ES,373,1899,0.196419167983149
02_usable_for_main_analysis,country_model,DIEGO,NL,276,1899,0.14533965244865718
02_usable_for_main_analysis,country_model,DIEGO,GR,189,1899,0.0995260663507109
02_usable_for_main_analysis,country_model,DIEGO,BE,86,1899,0.04528699315429173
02_usable_for_main_analysis,country_model,DIEGO,OTHER_EU,2,1899,0.00105318588730911
02_usable_for_main_analysis,country_model,RENOVISOR,ES,138,894,0.15436241610738255
02_usable_for_main_analysis,country_model,RENOVISOR,FR,115,894,0.12863534675615212
02_usable_for_main_analysis,country_model,RENOVISOR,GB,112,894,0.12527964205816555
02_usable_for_main_analysis,country_model,RENOVISOR,DE,108,894,0.12080536912751678
02_usable_for_main_analysis,country_model,RENOVISOR,IT,88,894,0.09843400447427293
02_usable_for_main_analysis,country_model,RENOVISOR,Missing,58,894,0.06487695749440715
02_usable_for_main_analysis,country_model,RENOVISOR,PL,55,894,0.06152125279642058
02_usable_for_main_analysis,country_model,RENOVISOR,RO,32,894,0.035794183445190156
02_usable_for_main_analysis,country_model,RENOVISOR,NL,18,894,0.020134228187919462
02_usable_for_main_analysis,country_model,RENOVISOR,BE,17,894,0.01901565995525727
02_usable_for_main_analysis,country_model,RENOVISOR,CZ,15,894,0.016778523489932886
02_usable_for_main_analysis,country_model,RENOVISOR,PT,15,894,0.016778523489932886
02_usable_for_main_analysis,country_model,RENOVISOR,GR,14,894,0.015659955257270694
02_usable_for_main_analysis,country_model,RENOVISOR,SE,14,894,0.015659955257270694
02_usable_for_main_analysis,country_model,RENOVISOR,HU,13,894,0.0145413870246085
02_usable_for_main_analysis,country_model,RENOVISOR,AT,11,894,0.012304250559284116
02_usable_for_main_analysis,country_model,RENOVISOR,CH,11,894,0.012304250559284116
02_usable_for_main_analysis,country_model,RENOVISOR,FI,10,894,0.011185682326621925
02_usable_for_main_analysis,country_model,RENOVISOR,SK,9,894,0.010067114093959731
02_usable_for_main_analysis,country_model,RENOVISOR,NO,8,894,0.008948545861297539
02_usable_for_main_analysis,country_model,RENOVISOR,DK,7,894,0.007829977628635347
02_usable_for_main_analysis,country_model,RENOVISOR,IE,6,894,0.006711409395973154
02_usable_for_main_analysis,country_model,RENOVISOR,EE,4,894,0.0044742729306487695
02_usable_for_main_analysis,country_model,RENOVISOR,LV,4,894,0.0044742729306487695
02_usable_for_main_analysis,country_model,RENOVISOR,SI,4,894,0.0044742729306487695
02_usable_for_main_analysis,country_model,RENOVISOR,BG,3,894,0.003355704697986577
02_usable_for_main_analysis,country_model,RENOVISOR,IS,2,894,0.0022371364653243847
02_usable_for_main_analysis,country_model,RENOVISOR,LT,2,894,0.0022371364653243847
02_usable_for_main_analysis,country_model,RENOVISOR,MT,1,894,0.0011185682326621924
02_usable_for_main_analysis,country_model,WHY_EUROPE,DE,203,971,0.2090628218331617
02_usable_for_main_analysis,country_model,WHY_EUROPE,IT,160,971,0.164778578784758
02_usable_for_main_analysis,country_model,WHY_EUROPE,NL,91,971,0.0937178166838311
02_usable_for_main_analysis,country_model,WHY_EUROPE,FR,89,971,0.09165808444902163
02_usable_for_main_analysis,country_model,WHY_EUROPE,ES,85,971,0.08753861997940268
02_usable_for_main_analysis,country_model,WHY_EUROPE,PL,80,971,0.082389289392379
02_usable_for_main_analysis,country_model,WHY_EUROPE,HU,68,971,0.07003089598352215
02_usable_for_main_analysis,country_model,WHY_EUROPE,GR,32,971,0.032955715756951595
02_usable_for_main_analysis,country_model,WHY_EUROPE,BE,30,971,0.030895983522142123
02_usable_for_main_analysis,country_model,WHY_EUROPE,IE,30,971,0.030895983522142123
02_usable_for_main_analysis,country_model,WHY_EUROPE,PT,19,971,0.01956745623069001
02_usable_for_main_analysis,country_model,WHY_EUROPE,AT,17,971,0.017507723995880537
02_usable_for_main_analysis,country_model,WHY_EUROPE,CZ,16,971,0.016477857878475798
02_usable_for_main_analysis,country_model,WHY_EUROPE,LV,14,971,0.014418125643666324
02_usable_for_main_analysis,country_model,WHY_EUROPE,SI,12,971,0.012358393408856848
02_usable_for_main_analysis,country_model,WHY_EUROPE,FI,11,971,0.01132852729145211
02_usable_for_main_analysis,country_model,WHY_EUROPE,SE,9,971,0.009268795056642637
02_usable_for_main_analysis,country_model,WHY_EUROPE,EE,3,971,0.003089598352214212
02_usable_for_main_analysis,country_model,WHY_EUROPE,DK,2,971,0.0020597322348094747
02_usable_for_main_analysis,country_model,WHY_LATAM,MX,517,608,0.850328947368421
02_usable_for_main_analysis,country_model,WHY_LATAM,CL,78,608,0.12828947368421054
02_usable_for_main_analysis,country_model,WHY_LATAM,CO,13,608,0.02138157894736842
02_usable_for_main_analysis,country_model_grouped,DIEGO,IT,499,1899,0.26276987888362296
02_usable_for_main_analysis,country_model_grouped,DIEGO,DE,474,1899,0.24960505529225907
02_usable_for_main_analysis,country_model_grouped,DIEGO,ES,373,1899,0.196419167983149
02_usable_for_main_analysis,country_model_grouped,DIEGO,NL,276,1899,0.14533965244865718
02_usable_for_main_analysis,country_model_grouped,DIEGO,GR,189,1899,0.0995260663507109
02_usable_for_main_analysis,country_model_grouped,DIEGO,BE,86,1899,0.04528699315429173
02_usable_for_main_analysis,country_model_grouped,DIEGO,OTHER_COUNTRIES,2,1899,0.00105318588730911
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,ES,138,894,0.15436241610738255
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,FR,115,894,0.12863534675615212
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,GB,112,894,0.12527964205816555
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,DE,108,894,0.12080536912751678
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,IT,88,894,0.09843400447427293
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,UNKNOWN,58,894,0.06487695749440715
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,PL,55,894,0.06152125279642058
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,RO,32,894,0.035794183445190156
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,OTHER_COUNTRIES,20,894,0.02237136465324385
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,NL,18,894,0.020134228187919462
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,BE,17,894,0.01901565995525727
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,CZ,15,894,0.016778523489932886
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,PT,15,894,0.016778523489932886
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,GR,14,894,0.015659955257270694
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,SE,14,894,0.015659955257270694
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,HU,13,894,0.0145413870246085
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,AT,11,894,0.012304250559284116
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,CH,11,894,0.012304250559284116
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,FI,10,894,0.011185682326621925
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,SK,9,894,0.010067114093959731
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,DK,7,894,0.007829977628635347
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,IE,6,894,0.006711409395973154
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,LV,4,894,0.0044742729306487695
02_usable_for_main_analysis,country_model_grouped,RENOVISOR,SI,4,894,0.0044742729306487695
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,DE,203,971,0.2090628218331617
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,IT,160,971,0.164778578784758
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,NL,91,971,0.0937178166838311
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,FR,89,971,0.09165808444902163
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,ES,85,971,0.08753861997940268
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,PL,80,971,0.082389289392379
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,HU,68,971,0.07003089598352215
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,GR,32,971,0.032955715756951595
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,BE,30,971,0.030895983522142123
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,IE,30,971,0.030895983522142123
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,PT,19,971,0.01956745623069001
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,AT,17,971,0.017507723995880537
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,CZ,16,971,0.016477857878475798
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,LV,14,971,0.014418125643666324
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,SI,12,971,0.012358393408856848
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,FI,11,971,0.01132852729145211
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,SE,9,971,0.009268795056642637
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,OTHER_COUNTRIES,3,971,0.003089598352214212
02_usable_for_main_analysis,country_model_grouped,WHY_EUROPE,DK,2,971,0.0020597322348094747
02_usable_for_main_analysis,country_model_grouped,WHY_LATAM,MX,517,608,0.850328947368421
02_usable_for_main_analysis,country_model_grouped,WHY_LATAM,CL,78,608,0.12828947368421054
02_usable_for_main_analysis,country_model_grouped,WHY_LATAM,CO,13,608,0.02138157894736842
