analysis_sample,variable,category,mean_n,sd_n,mean_total_n,sd_total_n,mean_prop,sd_prop,n_bootstraps
WHY_EUROPE,country_model_grouped,HU,11.382,3.2919466752839286,138.423,10.385756348717935,0.08230465529214008,0.023350440145621758,1000
WHY_EUROPE,country_model_grouped,IE,9.967,3.112490738716924,138.423,10.385756348717935,0.07202028717690745,0.02215440379410108,1000
WHY_EUROPE,country_model_grouped,NL,9.53,3.1687759689099404,138.423,10.385756348717935,0.06889238307459337,0.022546527586073617,1000
WHY_EUROPE,country_model_grouped,PL,7.969,2.7924607135708888,138.423,10.385756348717935,0.057693536188242446,0.02010363256179018,1000
WHY_EUROPE,country_model_grouped,ES,7.498,2.71502621854143,138.423,10.385756348717935,0.054097382712911375,0.019076957239268333,1000
WHY_EUROPE,country_model_grouped,BE,6.463,2.4537016223762107,138.423,10.385756348717935,0.046699483513717395,0.017452380998549,1000
WHY_EUROPE,country_model_grouped,PT,3.742,1.901328759328871,138.423,10.385756348717935,0.027026266477920658,0.013616293855470333,1000
WHY_EUROPE,country_model_grouped,GR,2.901,1.6613124206358545,138.423,10.385756348717935,0.02094209685131784,0.011887126666098426,1000
WHY_EUROPE,country_model_grouped,AT,2.651,1.635198114257984,138.423,10.385756348717935,0.019203030670220427,0.011857085816518747,1000
WHY_EUROPE,country_model_grouped,LV,2.566,1.659034778537329,138.423,10.385756348717935,0.018567015538262423,0.012046787094568587,1000
WHY_EUROPE,country_model_grouped,SI,2.041,1.4364478348977334,138.423,10.385756348717935,0.014785905571563757,0.01042676299351477,1000
WHY_EUROPE,country_model_grouped,FI,1.609,1.2472668818960422,138.423,10.385756348717935,0.011581720946691233,0.008869624989513426,1000
WHY_EUROPE,country_model_grouped,CZ,1.441,1.1966415298454893,138.423,10.385756348717935,0.010409118677256916,0.008654189918898698,1000
WHY_EUROPE,country_model_grouped,SE,1.195,1.1270515716883773,138.423,10.385756348717935,0.008625618559503303,0.00811568085477208,1000
WHY_EUROPE,country_model_grouped,OTHER_COUNTRIES,0.501,0.7311180024684997,138.423,10.385756348717935,0.0036266433055432454,0.00527403793702966,1000
WHY_EUROPE,country_model_grouped,DK,0.379,0.6080532285324459,138.423,10.385756348717935,0.002748400687574192,0.004413305020214865,1000
WHY_LATAM,country_model_grouped,MX,517,0,608,0,0.850328947368421,0,1000
WHY_LATAM,country_model_grouped,CL,78,0,608,0,0.12828947368421054,0,1000
WHY_LATAM,country_model_grouped,CO,13,0,608,0,0.02138157894736842,0,1000
COMPLETE,country_region_model,latin_america,608,0,1608,0,0.3781094527363184,0,1000
COMPLETE,country_region_model,western_europe,391.631,14.970736854342272,1608,0,0.24355161691542287,0.00931015973528749,1000
COMPLETE,country_region_model,southern_europe,350.615,14.402367972080258,1608,0,0.21804415422885573,0.008956696500049906,1000
COMPLETE,country_region_model,northern_europe,137.366,10.36481902753123,1608,0,0.08542661691542289,0.006445782977320416,1000
COMPLETE,country_region_model,eastern_europe,109.974,10.117988816839915,1608,0,0.06839179104477612,0.006292281602512382,1000
COMPLETE,country_region_model,unknown,10.274,3.1961131299031207,1608,0,0.006389303482587065,0.0019876325434721,1000
COMPLETE,country_region_model,other_region,0.14,0.37220765513156284,1608,0,8.706467661691539e-5,2.3147242234549938e-4,1000
EUROPE,country_region_model,western_europe,391.631,14.970736854342272,1000,0,0.391631,0.014970736854342326,1000
EUROPE,country_region_model,southern_europe,350.615,14.402367972080258,1000,0,0.350615,0.014402367972080237,1000
EUROPE,country_region_model,northern_europe,137.366,10.36481902753123,1000,0,0.137366,0.01036481902753122,1000
EUROPE,country_region_model,eastern_europe,109.974,10.117988816839915,1000,0,0.109974,0.010117988816839932,1000
EUROPE,country_region_model,unknown,10.274,3.1961131299031207,1000,0,0.010274,0.0031961131299031273,1000
EUROPE,country_region_model,other_region,0.14,0.37220765513156284,1000,0,1.4e-4,3.722076551315653e-4,1000
LATAM,country_region_model,latin_america,608,0,608,0,1,0,1000
DIEGO,country_region_model,western_europe,128.915,9.560291531861061,249.936,11.36992432600935,0.5157749388288834,0.029994213193987814,1000
DIEGO,country_region_model,southern_europe,120.881,9.231579553958298,249.936,11.36992432600935,0.48366841688184486,0.03004828834755379,1000
DIEGO,country_region_model,other_region,0.14,0.37220765513156284,249.936,11.36992432600935,5.566442892717912e-4,0.0014844965259637897,1000
RENOVISOR,country_region_model,western_europe,195.939,11.916092995284663,611.641,9.484939803872402,0.32033617963809263,0.018601420347987344,1000
RENOVISOR,country_region_model,southern_europe,195.097,10.776721613214685,611.641,9.484939803872402,0.31900334816396386,0.01746847299414819,1000
RENOVISOR,country_region_model,northern_europe,121.149,9.777648050599966,611.641,9.484939803872402,0.19806234355712607,0.015562253683334505,1000
RENOVISOR,country_region_model,eastern_europe,89.182,9.194967287784293,611.641,9.484939803872402,0.14581288655496014,0.014921597774395874,1000
RENOVISOR,country_region_model,unknown,10.274,3.1961131299031207,611.641,9.484939803872402,0.01678524208585732,0.005176636425161575,1000
WHY_EUROPE,country_region_model,western_europe,66.777,7.813598615447519,138.423,10.385756348717935,0.48224838582939306,0.04165045143111759,1000
WHY_EUROPE,country_region_model,southern_europe,34.637,5.846144747473184,138.423,10.385756348717935,0.25017461779848565,0.037560390140045204,1000
WHY_EUROPE,country_region_model,eastern_europe,20.792,4.302004561043983,138.423,10.385756348717935,0.15040731015763945,0.030225186932343804,1000
WHY_EUROPE,country_region_model,northern_europe,16.217,3.9178131987449674,138.423,10.385756348717935,0.11716968621448184,0.02725572116546683,1000
WHY_LATAM,country_region_model,latin_america,608,0,608,0,1,0,1000
COMPLETE,dataset_source,why,746.423,10.385756348717935,1608,0,0.46419340796019903,0.006458803699451449,1000
COMPLETE,dataset_source,rv,611.641,9.484939803872402,1608,0,0.38037375621890546,0.0058985944053932746,1000
COMPLETE,dataset_source,diego,249.936,11.36992432600935,1608,0,0.1554328358208955,0.007070848461448602,1000
EUROPE,dataset_source,rv,611.641,9.484939803872402,1000,0,0.611641,0.009484939803872385,1000
EUROPE,dataset_source,diego,249.936,11.36992432600935,1000,0,0.249936,0.011369924326009358,1000
EUROPE,dataset_source,why,138.423,10.385756348717935,1000,0,0.138423,0.010385756348717929,1000
LATAM,dataset_source,why,608,0,608,0,1,0,1000
DIEGO,dataset_source,diego,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,dataset_source,rv,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,dataset_source,why,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,dataset_source,why,608,0,608,0,1,0,1000
COMPLETE,education_model,unknown,733.085,11.632673557445608,1608,0,0.45589863184079604,0.0072342497247795965,1000
COMPLETE,education_model,high,598.007,15.47521998013061,1608,0,0.37189490049751245,0.009623893022469292,1000
COMPLETE,education_model,medium,259.389,14.205755259136437,1608,0,0.1613115671641791,0.00883442491239828,1000
COMPLETE,education_model,other,8.187,2.863604587094945,1608,0,0.0050914179104477614,0.001780848623815271,1000
COMPLETE,education_model,low,6.356,2.3880885592806225,1608,0,0.003952736318407961,0.0014851297010451622,1000
COMPLETE,education_model,conflict,2.976,1.7339061192666725,1608,0,0.0018507462686567161,0.0010782998254145935,1000
EUROPE,education_model,high,577.107,15.275368666185736,1000,0,0.5771069999999999,0.015275368666185675,1000
EUROPE,education_model,medium,253.912,14.068125965037705,1000,0,0.253912,0.014068125965037722,1000
EUROPE,education_model,unknown,153.853,11.028645520734722,1000,0,0.153853,0.01102864552073473,1000
EUROPE,education_model,other,8.187,2.863604587094945,1000,0,0.008187,0.002863604587094941,1000
EUROPE,education_model,low,3.965,1.9676500315469307,1000,0,0.003965000000000001,0.001967650031546929,1000
EUROPE,education_model,conflict,2.976,1.7339061192666725,1000,0,0.0029760000000000003,0.0017339061192666809,1000
LATAM,education_model,unknown,579.232,3.7932261420280136,608,0,0.9526842105263158,0.0062388587862302535,1000
LATAM,education_model,high,20.9,2.756373994507571,608,0,0.034375,0.004533509859387448,1000
LATAM,education_model,medium,5.477,2.3110196476472926,608,0,0.009008223684210526,0.003801019157314626,1000
LATAM,education_model,low,2.391,1.5054518874362526,608,0,0.003932565789473684,0.002476072183283317,1000
DIEGO,education_model,high,164.822,10.373616916385938,249.936,11.36992432600935,0.659496027216467,0.02968649888285363,1000
DIEGO,education_model,medium,82.922,8.32389351224553,249.936,11.36992432600935,0.33173125344912735,0.02928046050010876,1000
DIEGO,education_model,other,2.192,1.503794333476951,249.936,11.36992432600935,0.008772719334405668,0.006032653865454441,1000
RENOVISOR,education_model,high,412.155,13.06919197115028,611.641,9.484939803872402,0.673883878861854,0.019788638850859144,1000
RENOVISOR,education_model,medium,170.99,11.923257275764204,611.641,9.484939803872402,0.27954092390593777,0.018729589473269217,1000
RENOVISOR,education_model,unknown,15.56,3.9433424844857106,611.641,9.484939803872402,0.025429915830926412,0.0063976120314499915,1000
RENOVISOR,education_model,other,5.995,2.4059849882664976,611.641,9.484939803872402,0.009799663044679304,0.003924319997404969,1000
RENOVISOR,education_model,low,3.965,1.9676500315469307,611.641,9.484939803872402,0.006481736679979107,0.003212730303151046,1000
RENOVISOR,education_model,conflict,2.976,1.7339061192666725,611.641,9.484939803872402,0.004863881676623453,0.0028318105378084776,1000
WHY_EUROPE,education_model,unknown,138.293,10.368638274125468,138.423,10.385756348717935,0.9990679530283393,0.002654688864571463,1000
WHY_EUROPE,education_model,high,0.13,0.37045544568441535,138.423,10.385756348717935,9.320469716607243e-4,0.0026546888645714675,1000
WHY_LATAM,education_model,unknown,579.232,3.7932261420280136,608,0,0.9526842105263158,0.0062388587862302535,1000
WHY_LATAM,education_model,high,20.9,2.756373994507571,608,0,0.034375,0.004533509859387448,1000
WHY_LATAM,education_model,medium,5.477,2.3110196476472926,608,0,0.009008223684210526,0.003801019157314626,1000
WHY_LATAM,education_model,low,2.391,1.5054518874362526,608,0,0.003932565789473684,0.002476072183283317,1000
COMPLETE,education_tfm_model,unknown,733.085,11.632673557445608,1608,0,0.45589863184079604,0.0072342497247795965,1000
COMPLETE,education_tfm_model,university,598.007,15.47521998013061,1608,0,0.37189490049751245,0.009623893022469292,1000
COMPLETE,education_tfm_model,non_university,265.745,14.344118262504965,1608,0,0.16526430348258705,0.008920471556284193,1000
COMPLETE,education_tfm_model,other,8.187,2.863604587094945,1608,0,0.0050914179104477614,0.001780848623815271,1000
COMPLETE,education_tfm_model,conflict,2.976,1.7339061192666725,1608,0,0.0018507462686567161,0.0010782998254145935,1000
EUROPE,education_tfm_model,university,577.107,15.275368666185736,1000,0,0.5771069999999999,0.015275368666185675,1000
EUROPE,education_tfm_model,non_university,257.877,14.102508704189901,1000,0,0.257877,0.014102508704189888,1000
EUROPE,education_tfm_model,unknown,153.853,11.028645520734722,1000,0,0.153853,0.01102864552073473,1000
EUROPE,education_tfm_model,other,8.187,2.863604587094945,1000,0,0.008187,0.002863604587094941,1000
EUROPE,education_tfm_model,conflict,2.976,1.7339061192666725,1000,0,0.0029760000000000003,0.0017339061192666809,1000
LATAM,education_tfm_model,unknown,579.232,3.7932261420280136,608,0,0.9526842105263158,0.0062388587862302535,1000
LATAM,education_tfm_model,university,20.9,2.756373994507571,608,0,0.034375,0.004533509859387448,1000
LATAM,education_tfm_model,non_university,7.868,2.748477784179846,608,0,0.01294078947368421,0.004520522671348398,1000
DIEGO,education_tfm_model,university,164.822,10.373616916385938,249.936,11.36992432600935,0.659496027216467,0.02968649888285363,1000
DIEGO,education_tfm_model,non_university,82.922,8.32389351224553,249.936,11.36992432600935,0.33173125344912735,0.02928046050010876,1000
DIEGO,education_tfm_model,other,2.192,1.503794333476951,249.936,11.36992432600935,0.008772719334405668,0.006032653865454441,1000
RENOVISOR,education_tfm_model,university,412.155,13.06919197115028,611.641,9.484939803872402,0.673883878861854,0.019788638850859144,1000
RENOVISOR,education_tfm_model,non_university,174.955,12.068331269053703,611.641,9.484939803872402,0.28602266058591685,0.018933041283670616,1000
RENOVISOR,education_tfm_model,unknown,15.56,3.9433424844857106,611.641,9.484939803872402,0.025429915830926412,0.0063976120314499915,1000
RENOVISOR,education_tfm_model,other,5.995,2.4059849882664976,611.641,9.484939803872402,0.009799663044679304,0.003924319997404969,1000
RENOVISOR,education_tfm_model,conflict,2.976,1.7339061192666725,611.641,9.484939803872402,0.004863881676623453,0.0028318105378084776,1000
WHY_EUROPE,education_tfm_model,unknown,138.293,10.368638274125468,138.423,10.385756348717935,0.9990679530283393,0.002654688864571463,1000
WHY_EUROPE,education_tfm_model,university,0.13,0.37045544568441535,138.423,10.385756348717935,9.320469716607243e-4,0.0026546888645714675,1000
WHY_LATAM,education_tfm_model,unknown,579.232,3.7932261420280136,608,0,0.9526842105263158,0.0062388587862302535,1000
WHY_LATAM,education_tfm_model,university,20.9,2.756373994507571,608,0,0.034375,0.004533509859387448,1000
WHY_LATAM,education_tfm_model,non_university,7.868,2.748477784179846,608,0,0.01294078947368421,0.004520522671348398,1000
COMPLETE,employment_model,employed,903.053,20.078130448882007,1608,0,0.5616001243781095,0.012486399532886817,1000
COMPLETE,employment_model,unemployed,184.997,12.561559767154076,1608,0,0.11504788557213931,0.007811915278080897,1000
COMPLETE,employment_model,student,161.723,11.340497250027344,1608,0,0.10057400497512438,0.007052548041061799,1000
COMPLETE,employment_model,unknown,128.194,9.789187514405482,1608,0,0.0797226368159204,0.006087803180600434,1000
COMPLETE,employment_model,self_employed,119.537,10.345127000315296,1608,0,0.07433893034825871,0.006433536691738369,1000
COMPLETE,employment_model,other,60.059,7.650100851821693,1608,0,0.03735012437810945,0.004757525405361766,1000
COMPLETE,employment_model,retired,26.316,4.7401068144729175,1608,0,0.016365671641791046,0.002947827620940871,1000
COMPLETE,employment_model,inactive_other,24.121,4.641541005194597,1608,0,0.015000621890547263,0.0028865304758672883,1000
EUROPE,employment_model,employed,540.509,15.979401123329337,1000,0,0.540509,0.015979401123329358,1000
EUROPE,employment_model,student,161.723,11.340497250027344,1000,0,0.161723,0.011340497250027342,1000
EUROPE,employment_model,self_employed,119.537,10.345127000315296,1000,0,0.119537,0.0103451270003153,1000
EUROPE,employment_model,unemployed,78.493,8.51083928795424,1000,0,0.078493,0.008510839287954243,1000
EUROPE,employment_model,unknown,39.014,6.109101826383732,1000,0,0.039014,0.006109101826383739,1000
EUROPE,employment_model,other,30.238,5.450051289580599,1000,0,0.030238,0.005450051289580586,1000
EUROPE,employment_model,retired,26.316,4.7401068144729175,1000,0,0.026316,0.004740106814472927,1000
EUROPE,employment_model,inactive_other,4.17,2.09272059278812,1000,0,0.00417,0.002092720592788122,1000
LATAM,employment_model,employed,362.544,11.907638550773026,608,0,0.5962894736842105,0.01958493182692936,1000
LATAM,employment_model,unemployed,106.504,9.455230583406479,608,0,0.17517105263157895,0.015551366091129068,1000
LATAM,employment_model,unknown,89.18,8.01510086286142,608,0,0.14667763157894737,0.013182731682337866,1000
LATAM,employment_model,other,29.821,5.132767704105087,608,0,0.04904769736842105,0.008442052144909704,1000
LATAM,employment_model,inactive_other,19.951,4.208361832032652,608,0,0.032814144736842105,0.006921647750053711,1000
DIEGO,employment_model,employed,121.894,9.491725704889339,249.936,11.36992432600935,0.4877444057641843,0.03156200637149536,1000
DIEGO,employment_model,student,68.902,7.678238818332717,249.936,11.36992432600935,0.2756284944054696,0.027566119085333386,1000
DIEGO,employment_model,self_employed,33.453,5.619552506238408,249.936,11.36992432600935,0.1338429825047942,0.02167135594223084,1000
DIEGO,employment_model,unemployed,22.056,4.532925259852782,249.936,11.36992432600935,0.0882507907549856,0.017706258129768546,1000
DIEGO,employment_model,other,3.463,1.778705932636081,249.936,11.36992432600935,0.013859416632065625,0.007085103392744615,1000
DIEGO,employment_model,retired,0.168,0.41707307507192065,249.936,11.36992432600935,6.73909938500669e-4,0.0016747465626393515,1000
RENOVISOR,employment_model,employed,336.296,12.646118309912667,611.641,9.484939803872402,0.549865015817377,0.019922179957074994,1000
RENOVISOR,employment_model,student,92.821,8.915067999596928,611.641,9.484939803872402,0.15174497089891067,0.014266985919709263,1000
RENOVISOR,employment_model,self_employed,86.084,8.601681982782955,611.641,9.484939803872402,0.14072320954958642,0.013682382393311883,1000
RENOVISOR,employment_model,unemployed,36.848,5.872595966298322,611.641,9.484939803872402,0.060237111801266424,0.009501901436343356,1000
RENOVISOR,employment_model,retired,26.148,4.74347937663869,611.641,9.484939803872402,0.04275914382753179,0.007770542320347808,1000
RENOVISOR,employment_model,unknown,21.876,4.578163778588918,611.641,9.484939803872402,0.03575476256829438,0.007415632719470057,1000
RENOVISOR,employment_model,other,11.568,3.320602716737189,611.641,9.484939803872402,0.018915785537033273,0.00542715149127425,1000
WHY_EUROPE,employment_model,employed,82.319,8.51726380845297,138.423,10.385756348717935,0.5947024898127735,0.04254225333460935,1000
WHY_EUROPE,employment_model,unemployed,19.589,4.29564099192794,138.423,10.385756348717935,0.1415214732462139,0.029258312234302974,1000
WHY_EUROPE,employment_model,unknown,17.138,4.201024232803788,138.423,10.385756348717935,0.12378813644912977,0.028774779285823168,1000
WHY_EUROPE,employment_model,other,15.207,3.9140095133341815,138.423,10.385756348717935,0.1098489155704974,0.027032382305317453,1000
WHY_EUROPE,employment_model,inactive_other,4.17,2.09272059278812,138.423,10.385756348717935,0.030138984921385364,0.015030597029758954,1000
WHY_LATAM,employment_model,employed,362.544,11.907638550773026,608,0,0.5962894736842105,0.01958493182692936,1000
WHY_LATAM,employment_model,unemployed,106.504,9.455230583406479,608,0,0.17517105263157895,0.015551366091129068,1000
WHY_LATAM,employment_model,unknown,89.18,8.01510086286142,608,0,0.14667763157894737,0.013182731682337866,1000
WHY_LATAM,employment_model,other,29.821,5.132767704105087,608,0,0.04904769736842105,0.008442052144909704,1000
WHY_LATAM,employment_model,inactive_other,19.951,4.208361832032652,608,0,0.032814144736842105,0.006921647750053711,1000
COMPLETE,gender_model,male,817.457,19.30732824406122,1608,0,0.5083687810945273,0.012007044927898761,1000
COMPLETE,gender_model,female,732.184,19.40352134641133,1608,0,0.45533830845771145,0.012066866508962283,1000
COMPLETE,gender_model,unknown,42.59,5.244941316107304,1608,0,0.0264863184079602,0.003261779425439871,1000
COMPLETE,gender_model,other,15.769,3.96173375359,1608,0,0.009806592039800995,0.00246376477213308,1000
EUROPE,gender_model,male,531.478,15.200215872235585,1000,0,0.531478,0.015200215872235589,1000
EUROPE,gender_model,female,439.053,15.152220325113401,1000,0,0.439053,0.015152220325113467,1000
EUROPE,gender_model,other,15.769,3.96173375359,1000,0,0.015769000000000002,0.0039617337535900075,1000
EUROPE,gender_model,unknown,13.7,3.695085067174195,1000,0,0.0137,0.0036950850671741906,1000
LATAM,gender_model,female,293.131,12.185742953604896,608,0,0.4821233552631579,0.02004234038421858,1000
LATAM,gender_model,male,285.979,12.169825950426056,608,0,0.47036019736842105,0.02001616110267447,1000
LATAM,gender_model,unknown,28.89,3.807939127717296,608,0,0.047516447368421054,0.006263057775850809,1000
DIEGO,gender_model,male,137.682,10.197394905703264,249.936,11.36992432600935,0.5508325479946402,0.031501607781859946,1000
DIEGO,gender_model,female,97.852,8.643078085890393,249.936,11.36992432600935,0.39155557026013377,0.03019755157281021,1000
DIEGO,gender_model,other,13.883,3.7074325423473407,249.936,11.36992432600935,0.05554012167140216,0.014643851045168379,1000
DIEGO,gender_model,unknown,0.519,0.7322398344635279,249.936,11.36992432600935,0.002071760073823897,0.002933877510741926,1000
RENOVISOR,gender_model,male,321.778,12.611175907018263,611.641,9.484939803872402,0.5260940176794006,0.0190653891797006,1000
RENOVISOR,gender_model,female,274.926,12.352858661747792,611.641,9.484939803872402,0.44949582799128035,0.019120456463845033,1000
RENOVISOR,gender_model,unknown,13.051,3.587934262534952,611.641,9.484939803872402,0.021328197358161542,0.005811965729048168,1000
RENOVISOR,gender_model,other,1.886,1.4046269885549625,611.641,9.484939803872402,0.003081956971157503,0.0022932641492169337,1000
WHY_EUROPE,gender_model,male,72.018,8.00235675996229,138.423,10.385756348717935,0.5202726443727747,0.0425055904921713,1000
WHY_EUROPE,gender_model,female,66.275,7.677390006852424,138.423,10.385756348717935,0.47879530865556463,0.042493531378273296,1000
WHY_EUROPE,gender_model,unknown,0.13,0.37045544568441535,138.423,10.385756348717935,9.320469716607243e-4,0.0026546888645714675,1000
WHY_LATAM,gender_model,female,293.131,12.185742953604896,608,0,0.4821233552631579,0.02004234038421858,1000
WHY_LATAM,gender_model,male,285.979,12.169825950426056,608,0,0.47036019736842105,0.02001616110267447,1000
WHY_LATAM,gender_model,unknown,28.89,3.807939127717296,608,0,0.047516447368421054,0.006263057775850809,1000
COMPLETE,income_band,Missing,1000,0,1608,0,0.6218905472636815,0,1000
COMPLETE,income_band,<15000,508.696,8.990350961470329,1608,0,0.3163532338308458,0.005591014279521356,1000
COMPLETE,income_band,15000_30000,71.789,8.127763501698341,1608,0,0.044644900497512435,0.0050545792921009485,1000
COMPLETE,income_band,30000_50000,18.628,4.326700398263826,1608,0,0.01158457711442786,0.0026907340785222696,1000
COMPLETE,income_band,50000_100000,6.063,2.4942438237374165,1608,0,0.0037705223880597017,0.001551146656553121,1000
COMPLETE,income_band,>100000,2.824,1.7441519618617138,1608,0,0.001756218905472637,0.0010846716180732076,1000
EUROPE,income_band,Missing,1000,0,1000,0,1,0,1000
LATAM,income_band,<15000,508.696,8.990350961470329,608,0,0.8366710526315789,0.014786761449786688,1000
LATAM,income_band,15000_30000,71.789,8.127763501698341,608,0,0.11807401315789473,0.013368032075161742,1000
LATAM,income_band,30000_50000,18.628,4.326700398263826,608,0,0.030638157894736843,0.007116283549776043,1000
LATAM,income_band,50000_100000,6.063,2.4942438237374165,608,0,0.00997203947368421,0.0041023747100944275,1000
LATAM,income_band,>100000,2.824,1.7441519618617138,608,0,0.004644736842105263,0.002868670989904137,1000
DIEGO,income_band,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,income_band,Missing,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,income_band,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,income_band,<15000,508.696,8.990350961470329,608,0,0.8366710526315789,0.014786761449786688,1000
WHY_LATAM,income_band,15000_30000,71.789,8.127763501698341,608,0,0.11807401315789473,0.013368032075161742,1000
WHY_LATAM,income_band,30000_50000,18.628,4.326700398263826,608,0,0.030638157894736843,0.007116283549776043,1000
WHY_LATAM,income_band,50000_100000,6.063,2.4942438237374165,608,0,0.00997203947368421,0.0041023747100944275,1000
WHY_LATAM,income_band,>100000,2.824,1.7441519618617138,608,0,0.004644736842105263,0.002868670989904137,1000
COMPLETE,income_model,unknown,1377.566,11.37193760820753,1608,0,0.8566952736318408,0.007072100502616625,1000
COMPLETE,income_model,medium,101.779,9.016510214958812,1608,0,0.06329539800995025,0.005607282471989311,1000
COMPLETE,income_model,low,77.749,8.088474665993738,1608,0,0.04835136815920398,0.005030145936563277,1000
COMPLETE,income_model,high,50.906,6.677406064614596,1608,0,0.03165796019900498,0.0041526157118249975,1000
EUROPE,income_model,unknown,769.566,11.37193760820753,1000,0,0.769566,0.011371937608207535,1000
EUROPE,income_model,medium,101.779,9.016510214958812,1000,0,0.101779,0.009016510214958803,1000
EUROPE,income_model,low,77.749,8.088474665993738,1000,0,0.077749,0.008088474665993725,1000
EUROPE,income_model,high,50.906,6.677406064614596,1000,0,0.050906,0.006677406064614613,1000
LATAM,income_model,unknown,608,0,608,0,1,0,1000
DIEGO,income_model,medium,101.779,9.016510214958812,249.936,11.36992432600935,0.4072341923776969,0.031143603808976766,1000
DIEGO,income_model,low,77.749,8.088474665993738,249.936,11.36992432600935,0.31104121430538384,0.028746471404944376,1000
DIEGO,income_model,high,50.906,6.677406064614596,249.936,11.36992432600935,0.2036905076798091,0.025261235672201687,1000
DIEGO,income_model,unknown,19.502,4.417183209637959,249.936,11.36992432600935,0.07803408563711019,0.01737387542290706,1000
RENOVISOR,income_model,unknown,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,income_model,unknown,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,income_model,unknown,608,0,608,0,1,0,1000
COMPLETE,political_block_model,unknown,1015.176,9.24448400314937,1608,0,0.6313283582089553,0.005749057215888908,1000
COMPLETE,political_block_model,centre,181.2,7.0489494031158735,1608,0,0.1126865671641791,0.004383675001937727,1000
COMPLETE,political_block_model,left,159.524,6.969648484679832,1608,0,0.09920646766169154,0.004334358510373039,1000
COMPLETE,political_block_model,extreme_left,114.53,7.2100683134825525,1608,0,0.07122512437810945,0.004483873329280198,1000
COMPLETE,political_block_model,right,70.175,6.591496250687147,1608,0,0.04364116915422886,0.004099189210626346,1000
COMPLETE,political_block_model,extreme_right,67.395,4.353381091396302,1608,0,0.04191231343283582,0.0027073265493758073,1000
EUROPE,political_block_model,unknown,407.176,9.244484003149363,1000,0,0.407176,0.009244484003149327,1000
EUROPE,political_block_model,centre,181.2,7.0489494031158735,1000,0,0.1812,0.007048949403115877,1000
EUROPE,political_block_model,left,159.524,6.969648484679832,1000,0,0.159524,0.006969648484679844,1000
EUROPE,political_block_model,extreme_left,114.53,7.2100683134825525,1000,0,0.11452999999999999,0.007210068313482571,1000
EUROPE,political_block_model,right,70.175,6.591496250687147,1000,0,0.070175,0.0065914962506871426,1000
EUROPE,political_block_model,extreme_right,67.395,4.353381091396302,1000,0,0.067395,0.004353381091396305,1000
LATAM,political_block_model,unknown,608,0,608,0,1,0,1000
DIEGO,political_block_model,unknown,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,political_block_model,centre,181.2,7.0489494031158735,611.641,9.484939803872402,0.29626575892068235,0.010939331333551473,1000
RENOVISOR,political_block_model,left,159.524,6.969648484679832,611.641,9.484939803872402,0.260813877143643,0.010668421108697038,1000
RENOVISOR,political_block_model,extreme_left,114.53,7.2100683134825525,611.641,9.484939803872402,0.18724555128184492,0.011351495065771062,1000
RENOVISOR,political_block_model,right,70.175,6.591496250687147,611.641,9.484939803872402,0.11471974808238079,0.010497993503101374,1000
RENOVISOR,political_block_model,extreme_right,67.395,4.353381091396302,611.641,9.484939803872402,0.11021332493348297,0.007306546568467094,1000
RENOVISOR,political_block_model,unknown,18.817,4.286710497209572,611.641,9.484939803872402,0.030741739637965997,0.006878414158973096,1000
WHY_EUROPE,political_block_model,unknown,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,political_block_model,unknown,608,0,608,0,1,0,1000
COMPLETE,political_left_right_model,Missing,1015.176,9.24448400314937,1608,0,0.6313283582089553,0.005749057215888908,1000
COMPLETE,political_left_right_model,50,43.448,5.752250375669017,1608,0,0.027019900497512437,0.0035772701341225213,1000
COMPLETE,political_left_right_model,20,33.984,5.264547412594883,1608,0,0.021134328358208956,0.003273972271514229,1000
COMPLETE,political_left_right_model,25,31.971,5.222972184344686,1608,0,0.019882462686567164,0.0032481170300651062,1000
COMPLETE,political_left_right_model,40,30.13,4.981758516620204,1608,0,0.018737562189054726,0.0030981085302364503,1000
COMPLETE,political_left_right_model,0,24.889,4.75492253231199,1608,0,0.015478233830845772,0.0029570413758159197,1000
COMPLETE,political_left_right_model,60,24.234,4.281305125025965,1608,0,0.01507089552238806,0.002662503187205205,1000
COMPLETE,political_left_right_model,30,23.478,4.671545712003613,1608,0,0.014600746268656716,0.002905190119405226,1000
COMPLETE,political_left_right_model,85,20.339,3.9754097754675546,1608,0,0.01264863184079602,0.002472269760862898,1000
COMPLETE,political_left_right_model,80,18.751,3.8574446047712563,1608,0,0.011661069651741294,0.0023989083363005243,1000
COMPLETE,political_left_right_model,10,18.563,4.0675023756078525,1608,0,0.011544154228855722,0.0025295412783631027,1000
