"scenario","type","reference","K","D","D_order","archetypes_used","n_patterns_covered","freq_covered","pct_covered"
"100-32","ext","sins",5,0,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",0,0,0
"100-32","ext","sins",5,2,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",3,12790,0.159875
"100-32","ext","sins",5,4,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",323,182676,2.28345
"100-32","ext","sins",5,6,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",5085,1168658,14.608225
"100-32","ext","sins",5,8,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",27348,3434117,42.9264625
"100-32","ext","sins",5,10,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus",66539,6743154,84.289425
"100-32","ext","sins",6,0,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",0,0,0
"100-32","ext","sins",6,2,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",3,12790,0.159875
"100-32","ext","sins",6,4,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",338,182708,2.28385
"100-32","ext","sins",6,6,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",5390,1182001,14.7750125
"100-32","ext","sins",6,8,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",28945,4835345,60.4418125
"100-32","ext","sins",6,10,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested",68437,6783442,84.793025
"100-32","ext","sins",7,0,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",0,0,0
"100-32","ext","sins",7,2,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",3,12790,0.159875
"100-32","ext","sins",7,4,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",340,182710,2.283875
"100-32","ext","sins",7,6,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",5464,1186426,14.830325
"100-32","ext","sins",7,8,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",29743,4920072,61.5009
"100-32","ext","sins",7,10,4,"Careful | Fearful | Stubborn | Early Adopter | Homo Economicus | Uninterested | Influencer",70594,6925188,86.56485
"10-32","pos","experts",1,0,4,"Careful",0,0,0
"10-32","pos","experts",1,2,4,"Careful",1,30,0.000375
"10-32","pos","experts",1,4,4,"Careful",102,73156,0.91445
"10-32","pos","experts",1,6,4,"Careful",1731,2011918,25.148975
"10-32","pos","experts",1,8,4,"Careful",9949,5667982,70.849775
"10-32","pos","experts",1,10,4,"Careful",29283,7626893,95.3361625
"10-32","pos","experts",2,0,4,"Careful | Activist",0,0,0
"10-32","pos","experts",2,2,4,"Careful | Activist",2,41,0.0005125
"10-32","pos","experts",2,4,4,"Careful | Activist",183,78233,0.9779125
"10-32","pos","experts",2,6,4,"Careful | Activist",2433,2030940,25.38675
"10-32","pos","experts",2,8,4,"Careful | Activist",11374,5681924,71.02405
"10-32","pos","experts",2,10,4,"Careful | Activist",32458,7647127,95.5890875
"10-32","pos","experts",3,0,4,"Careful | Activist | Stubborn",0,0,0
"10-32","pos","experts",3,2,4,"Careful | Activist | Stubborn",18,109,0.0013625
"10-32","pos","experts",3,4,4,"Careful | Activist | Stubborn",377,79579,0.9947375
"10-32","pos","experts",3,6,4,"Careful | Activist | Stubborn",2986,2034731,25.4341375
"10-32","pos","experts",3,8,4,"Careful | Activist | Stubborn",11939,5684608,71.0576
"10-32","pos","experts",3,10,4,"Careful | Activist | Stubborn",32753,7648707,95.6088375
"10-32","pos","experts",4,0,4,"Careful | Activist | Stubborn | Early Adopter",0,0,0
"10-32","pos","experts",4,2,4,"Careful | Activist | Stubborn | Early Adopter",18,109,0.0013625
"10-32","pos","experts",4,4,4,"Careful | Activist | Stubborn | Early Adopter",394,79926,0.999075
"10-32","pos","experts",4,6,4,"Careful | Activist | Stubborn | Early Adopter",3052,2035795,25.4474375
"10-32","pos","experts",4,8,4,"Careful | Activist | Stubborn | Early Adopter",11999,5685050,71.063125
"10-32","pos","experts",4,10,4,"Careful | Activist | Stubborn | Early Adopter",32794,7648849,95.6106125
"10-32","pos","experts",5,0,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",0,0,0
"10-32","pos","experts",5,2,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",18,109,0.0013625
"10-32","pos","experts",5,4,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",420,80190,1.002375
"10-32","pos","experts",5,6,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",4110,3043490,38.043625
"10-32","pos","experts",5,8,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",17507,6869385,85.8673125
"10-32","pos","experts",5,10,4,"Careful | Activist | Stubborn | Early Adopter | Fearful",41799,7869682,98.371025
"10-32","pos","experts",6,0,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",0,0,0
"10-32","pos","experts",6,2,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",21,113,0.0014125
"10-32","pos","experts",6,4,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",431,80214,1.002675
"10-32","pos","experts",6,6,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",4120,3043981,38.0497625
"10-32","pos","experts",6,8,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",17524,6869856,85.8732
"10-32","pos","experts",6,10,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer",41836,7869751,98.3718875
"10-32","pos","experts",7,0,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",0,0,0
"10-32","pos","experts",7,2,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",21,113,0.0014125
"10-32","pos","experts",7,4,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",435,80236,1.00295
"10-32","pos","experts",7,6,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",4262,3044288,38.0536
"10-32","pos","experts",7,8,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",18465,6881154,86.014425
"10-32","pos","experts",7,10,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus",43567,7878452,98.48065
"10-32","pos","experts",8,0,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",0,0,0
"10-32","pos","experts",8,2,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",21,113,0.0014125
"10-32","pos","experts",8,4,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",435,80236,1.00295
"10-32","pos","experts",8,6,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",4264,3044290,38.053625
"10-32","pos","experts",8,8,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",18466,6881180,86.01475
"10-32","pos","experts",8,10,4,"Careful | Activist | Stubborn | Early Adopter | Fearful | Influencer | Homo Economicus | Uninterested",43573,7878459,98.4807375
"10-32","pos","kmeans",1,0,4,"Careful",1,2391,0.0298875
"10-32","pos","kmeans",1,2,4,"Careful",127,269823,3.3727875
"10-32","pos","kmeans",1,4,4,"Careful",2070,3338536,41.7317
"10-32","pos","kmeans",1,6,4,"Careful",11893,6757924,84.47405
"10-32","pos","kmeans",1,8,4,"Careful",32617,7802575,97.5321875
"10-32","pos","kmeans",1,10,4,"Careful",52589,7959056,99.4882
"10-32","pos","kmeans",2,0,4,"Careful | Stubborn",1,2391,0.0298875
"10-32","pos","kmeans",2,2,4,"Careful | Stubborn",127,269823,3.3727875
"10-32","pos","kmeans",2,4,4,"Careful | Stubborn",2074,3338541,41.7317625
"10-32","pos","kmeans",2,6,4,"Careful | Stubborn",11971,6758094,84.476175
"10-32","pos","kmeans",2,8,4,"Careful | Stubborn",32998,7803325,97.5415625
"10-32","pos","kmeans",2,10,4,"Careful | Stubborn",53352,7960264,99.5033
"10-32","pos","kmeans",3,0,4,"Careful | Stubborn | Fearful",1,2391,0.0298875
"10-32","pos","kmeans",3,2,4,"Careful | Stubborn | Fearful",127,269823,3.3727875
"10-32","pos","kmeans",3,4,4,"Careful | Stubborn | Fearful",2074,3338541,41.7317625
"10-32","pos","kmeans",3,6,4,"Careful | Stubborn | Fearful",11988,6758112,84.4764
"10-32","pos","kmeans",3,8,4,"Careful | Stubborn | Fearful",33102,7803452,97.54315
"10-32","pos","kmeans",3,10,4,"Careful | Stubborn | Fearful",53640,7960683,99.5085375
"10-32","pos","kmeans",4,0,4,"Careful | Stubborn | Fearful | Cluster8",1,2391,0.0298875
"10-32","pos","kmeans",4,2,4,"Careful | Stubborn | Fearful | Cluster8",127,269823,3.3727875
"10-32","pos","kmeans",4,4,4,"Careful | Stubborn | Fearful | Cluster8",2074,3338541,41.7317625
"10-32","pos","kmeans",4,6,4,"Careful | Stubborn | Fearful | Cluster8",11989,6758113,84.4764125
"10-32","pos","kmeans",4,8,4,"Careful | Stubborn | Fearful | Cluster8",33133,7803496,97.5437
"10-32","pos","kmeans",4,10,4,"Careful | Stubborn | Fearful | Cluster8",53843,7961057,99.5132125
"10-32","pos","kmeans",5,0,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",1,2391,0.0298875
"10-32","pos","kmeans",5,2,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",127,269823,3.3727875
"10-32","pos","kmeans",5,4,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",2074,3338541,41.7317625
"10-32","pos","kmeans",5,6,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",11990,6758114,84.476425
"10-32","pos","kmeans",5,8,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",33159,7803527,97.5440875
"10-32","pos","kmeans",5,10,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter",54000,7961380,99.51725
"10-32","pos","kmeans",6,0,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",1,2391,0.0298875
"10-32","pos","kmeans",6,2,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",127,269823,3.3727875
"10-32","pos","kmeans",6,4,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",2074,3338541,41.7317625
"10-32","pos","kmeans",6,6,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",12000,6758145,84.4768125
"10-32","pos","kmeans",6,8,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",33280,7803850,97.548125
"10-32","pos","kmeans",6,10,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus",54371,7962378,99.529725
"10-32","pos","kmeans",7,0,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",1,2391,0.0298875
"10-32","pos","kmeans",7,2,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",127,269823,3.3727875
"10-32","pos","kmeans",7,4,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",2074,3338541,41.7317625
"10-32","pos","kmeans",7,6,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",12002,6758173,84.4771625
"10-32","pos","kmeans",7,8,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",33324,7804036,97.55045
"10-32","pos","kmeans",7,10,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer",54599,7963418,99.542725
"10-32","pos","kmeans",8,0,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",1,2391,0.0298875
"10-32","pos","kmeans",8,2,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",127,269823,3.3727875
"10-32","pos","kmeans",8,4,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",2074,3338541,41.7317625
"10-32","pos","kmeans",8,6,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",12002,6758173,84.4771625
"10-32","pos","kmeans",8,8,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",33329,7804041,97.5505125
"10-32","pos","kmeans",8,10,4,"Careful | Stubborn | Fearful | Cluster8 | Early.Adopter | Homo.Economicus | Influencer | Uninterested",54631,7963496,99.5437
"10-32","pos","sins",1,0,4,"Careful",0,0,0
"10-32","pos","sins",1,2,4,"Careful",0,0,0
"10-32","pos","sins",1,4,4,"Careful",64,768014,9.600175
"10-32","pos","sins",1,6,4,"Careful",1466,3113882,38.923525
"10-32","pos","sins",1,8,4,"Careful",10332,5274129,65.9266125
"10-32","pos","sins",1,10,4,"Careful",31369,6872662,85.908275
"10-32","pos","sins",2,0,4,"Careful | Fearful",0,0,0
"10-32","pos","sins",2,2,4,"Careful | Fearful",0,0,0
"10-32","pos","sins",2,4,4,"Careful | Fearful",75,774456,9.6807
"10-32","pos","sins",2,6,4,"Careful | Fearful",1911,3515968,43.9496
"10-32","pos","sins",2,8,4,"Careful | Fearful",13216,5785675,72.3209375
"10-32","pos","sins",2,10,4,"Careful | Fearful",37260,7006667,87.5833375
"10-32","pos","sins",3,0,4,"Careful | Fearful | Stubborn",0,0,0
"10-32","pos","sins",3,2,4,"Careful | Fearful | Stubborn",0,0,0
"10-32","pos","sins",3,4,4,"Careful | Fearful | Stubborn",86,774811,9.6851375
"10-32","pos","sins",3,6,4,"Careful | Fearful | Stubborn",2165,3552386,44.404825
"10-32","pos","sins",3,8,4,"Careful | Fearful | Stubborn",16255,7342410,91.780125
"10-32","pos","sins",3,10,4,"Careful | Fearful | Stubborn",44504,7925463,99.0682875
"10-32","pos","sins",4,0,4,"Careful | Fearful | Stubborn | Homo Economicus",0,0,0
"10-32","pos","sins",4,2,4,"Careful | Fearful | Stubborn | Homo Economicus",0,0,0
"10-32","pos","sins",4,4,4,"Careful | Fearful | Stubborn | Homo Economicus",97,774884,9.68605
"10-32","pos","sins",4,6,4,"Careful | Fearful | Stubborn | Homo Economicus",2520,3707487,46.3435875
"10-32","pos","sins",4,8,4,"Careful | Fearful | Stubborn | Homo Economicus",18379,7461154,93.264425
"10-32","pos","sins",4,10,4,"Careful | Fearful | Stubborn | Homo Economicus",47329,7934065,99.1758125
"10-32","pos","sins",5,0,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",0,0,0
"10-32","pos","sins",5,2,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",0,0,0
"10-32","pos","sins",5,4,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",97,774884,9.68605
"10-32","pos","sins",5,6,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",2528,3707501,46.3437625
"10-32","pos","sins",5,8,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",18461,7461668,93.27085
"10-32","pos","sins",5,10,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter",47499,7935585,99.1948125
"10-32","pos","sins",6,0,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",0,0,0
"10-32","pos","sins",6,2,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",0,0,0
"10-32","pos","sins",6,4,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",97,774884,9.68605
"10-32","pos","sins",6,6,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",2528,3707501,46.3437625
"10-32","pos","sins",6,8,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",18468,7462150,93.276875
"10-32","pos","sins",6,10,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer",47548,7935671,99.1958875
"10-32","pos","sins",7,0,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",0,0,0
"10-32","pos","sins",7,2,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",0,0,0
"10-32","pos","sins",7,4,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",97,774884,9.68605
"10-32","pos","sins",7,6,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",2531,3707504,46.3438
"10-32","pos","sins",7,8,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",18591,7462501,93.2812625
"10-32","pos","sins",7,10,4,"Careful | Fearful | Stubborn | Homo Economicus | Early Adopter | Influencer | Uninterested",48259,7937522,99.219025
"10-32","ext","experts",1,0,4,"Stubborn",1,176,0.0022
"10-32","ext","experts",1,2,4,"Stubborn",62,221569,2.7696125
"10-32","ext","experts",1,4,4,"Stubborn",945,1968817,24.6102125
"10-32","ext","experts",1,6,4,"Stubborn",5213,2413690,30.171125
"10-32","ext","experts",1,8,4,"Stubborn",14403,3559005,44.4875625
"10-32","ext","experts",1,10,4,"Stubborn",28827,4715043,58.9380375
"10-32","ext","experts",2,0,4,"Stubborn | Influencer",1,176,0.0022
"10-32","ext","experts",2,2,4,"Stubborn | Influencer",64,221572,2.76965
"10-32","ext","experts",2,4,4,"Stubborn | Influencer",1039,2074585,25.9323125
"10-32","ext","experts",2,6,4,"Stubborn | Influencer",6073,3366697,42.0837125
"10-32","ext","experts",2,8,4,"Stubborn | Influencer",17125,4173610,52.170125
"10-32","ext","experts",2,10,4,"Stubborn | Influencer",33009,4833586,60.419825
"10-32","ext","experts",3,0,4,"Stubborn | Influencer | Early Adopter",1,176,0.0022
"10-32","ext","experts",3,2,4,"Stubborn | Influencer | Early Adopter",65,221573,2.7696625
"10-32","ext","experts",3,4,4,"Stubborn | Influencer | Early Adopter",1055,2075990,25.949875
"10-32","ext","experts",3,6,4,"Stubborn | Influencer | Early Adopter",6244,3385713,42.3214125
"10-32","ext","experts",3,8,4,"Stubborn | Influencer | Early Adopter",17689,4217933,52.7241625
"10-32","ext","experts",3,10,4,"Stubborn | Influencer | Early Adopter",34196,4868074,60.850925
"10-32","ext","experts",4,0,4,"Stubborn | Influencer | Early Adopter | Fearful",1,176,0.0022
"10-32","ext","experts",4,2,4,"Stubborn | Influencer | Early Adopter | Fearful",71,221654,2.770675
"10-32","ext","experts",4,4,4,"Stubborn | Influencer | Early Adopter | Fearful",1291,2090246,26.128075
"10-32","ext","experts",4,6,4,"Stubborn | Influencer | Early Adopter | Fearful",8459,3895035,48.6879375
"10-32","ext","experts",4,8,4,"Stubborn | Influencer | Early Adopter | Fearful",26204,5668707,70.8588375
"10-32","ext","experts",4,10,4,"Stubborn | Influencer | Early Adopter | Fearful",55538,7091079,88.6384875
"10-32","ext","experts",5,0,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",1,176,0.0022
"10-32","ext","experts",5,2,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",72,221677,2.7709625
"10-32","ext","experts",5,4,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",1405,2099266,26.240825
"10-32","ext","experts",5,6,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",9851,4013162,50.164525
"10-32","ext","experts",5,8,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",31138,5877695,73.4711875
"10-32","ext","experts",5,10,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful",64481,7217780,90.22225
"10-32","ext","experts",6,0,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",1,176,0.0022
"10-32","ext","experts",6,2,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",78,221731,2.7716375
"10-32","ext","experts",6,4,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",1574,2102608,26.2826
"10-32","ext","experts",6,6,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",10613,4022738,50.284225
"10-32","ext","experts",6,8,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",32330,5888935,73.6116875
"10-32","ext","experts",6,10,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist",67549,7253912,90.6739
"10-32","ext","experts",7,0,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",1,176,0.0022
"10-32","ext","experts",7,2,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",81,221734,2.771675
"10-32","ext","experts",7,4,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",1644,2103364,26.29205
"10-32","ext","experts",7,6,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",10906,4024238,50.302975
"10-32","ext","experts",7,8,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",33383,5897495,73.7186875
"10-32","ext","experts",7,10,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus",69383,7266641,90.8330125
"10-32","ext","experts",8,0,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",1,176,0.0022
"10-32","ext","experts",8,2,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",81,221734,2.771675
"10-32","ext","experts",8,4,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",1648,2103372,26.29215
"10-32","ext","experts",8,6,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",10959,4024304,50.3038
"10-32","ext","experts",8,8,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",33662,5897999,73.7249875
"10-32","ext","experts",8,10,4,"Stubborn | Influencer | Early Adopter | Fearful | Careful | Activist | Homo Economicus | Uninterested",69918,7268263,90.8532875
"10-32","ext","kmeans",1,0,4,"Fearful",1,5,6.25e-05
"10-32","ext","kmeans",1,2,4,"Fearful",41,138124,1.72655
"10-32","ext","kmeans",1,4,4,"Fearful",855,612928,7.6616
"10-32","ext","kmeans",1,6,4,"Fearful",5559,1182995,14.7874375
"10-32","ext","kmeans",1,8,4,"Fearful",17946,2001671,25.0208875
"10-32","ext","kmeans",1,10,4,"Fearful",40938,3246736,40.5842
"10-32","ext","kmeans",2,0,4,"Fearful | Stubborn",2,29,0.0003625
"10-32","ext","kmeans",2,2,4,"Fearful | Stubborn",89,145189,1.8148625
"10-32","ext","kmeans",2,4,4,"Fearful | Stubborn",1398,692974,8.662175
"10-32","ext","kmeans",2,6,4,"Fearful | Stubborn",8413,1403753,17.5469125
"10-32","ext","kmeans",2,8,4,"Fearful | Stubborn",27195,2424421,30.3052625
"10-32","ext","kmeans",2,10,4,"Fearful | Stubborn",57984,3644791,45.5598875
"10-32","ext","kmeans",3,0,4,"Fearful | Stubborn | Careful",3,33,0.0004125
"10-32","ext","kmeans",3,2,4,"Fearful | Stubborn | Careful",172,160085,2.0010625
"10-32","ext","kmeans",3,4,4,"Fearful | Stubborn | Careful",2727,925721,11.5715125
"10-32","ext","kmeans",3,6,4,"Fearful | Stubborn | Careful",15659,1939703,24.2462875
"10-32","ext","kmeans",3,8,4,"Fearful | Stubborn | Careful",42867,2938374,36.729675
"10-32","ext","kmeans",3,10,4,"Fearful | Stubborn | Careful",72269,3796446,47.455575
"10-32","ext","kmeans",4,0,4,"Fearful | Stubborn | Careful | Homo.Economicus",3,33,0.0004125
"10-32","ext","kmeans",4,2,4,"Fearful | Stubborn | Careful | Homo.Economicus",207,165726,2.071575
"10-32","ext","kmeans",4,4,4,"Fearful | Stubborn | Careful | Homo.Economicus",3450,1101437,13.7679625
"10-32","ext","kmeans",4,6,4,"Fearful | Stubborn | Careful | Homo.Economicus",19476,2485367,31.0670875
"10-32","ext","kmeans",4,8,4,"Fearful | Stubborn | Careful | Homo.Economicus",51070,3588027,44.8503375
"10-32","ext","kmeans",4,10,4,"Fearful | Stubborn | Careful | Homo.Economicus",80847,4677240,58.4655
"10-32","ext","kmeans",5,0,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",3,33,0.0004125
"10-32","ext","kmeans",5,2,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",247,168202,2.102525
"10-32","ext","kmeans",5,4,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",4213,1148559,14.3569875
"10-32","ext","kmeans",5,6,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",22537,2636810,32.960125
"10-32","ext","kmeans",5,8,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",55103,3737749,46.7218625
"10-32","ext","kmeans",5,10,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8",83871,4836279,60.4534875
"10-32","ext","kmeans",6,0,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",3,33,0.0004125
"10-32","ext","kmeans",6,2,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",250,168225,2.1028125
"10-32","ext","kmeans",6,4,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",4339,1191195,14.8899375
"10-32","ext","kmeans",6,6,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",23319,2823775,35.2971875
"10-32","ext","kmeans",6,8,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",57086,4248397,53.1049625
"10-32","ext","kmeans",6,10,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter",86579,5728197,71.6024625
"10-32","ext","kmeans",7,0,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",3,33,0.0004125
"10-32","ext","kmeans",7,2,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",273,168376,2.1047
"10-32","ext","kmeans",7,4,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",4820,1198402,14.980025
"10-32","ext","kmeans",7,6,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",26415,2906576,36.3322
"10-32","ext","kmeans",7,8,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",62461,4543414,56.792675
"10-32","ext","kmeans",7,10,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested",90369,5895185,73.6898125
"10-32","ext","kmeans",8,0,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested | Influencer",3,33,0.0004125
"10-32","ext","kmeans",8,2,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested | Influencer",275,168382,2.104775
"10-32","ext","kmeans",8,4,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested | Influencer",4877,1198709,14.9838625
"10-32","ext","kmeans",8,6,4,"Fearful | Stubborn | Careful | Homo.Economicus | Cluster8 | Early.Adopter | Uninterested | Influencer",26973,2923754,36.546925
