analysis_sample,matrix,matrix_name,d_hamming,prototype,KMEANS,EFA,delta_KMEANS_minus_EFA
DIEGO,POS,matrix_32_pos_0_1,8,2,65.94479166666456,15.94738095237922,49.99741071428534
DIEGO,POS,matrix_32_pos_0_1,8,3,73.77973214285429,21.463541666664177,52.31619047619011
DIEGO,POS,matrix_32_pos_0_1,8,4,76.23434523809217,23.66988095237817,52.56446428571401
DIEGO,POS,matrix_32_pos_0_1,8,5,79.22541666666334,24.49702380952092,54.72839285714242
DIEGO,POS,matrix_32_pos_0_1,8,6,80.95872023809177,28.92202380952035,52.03669642857142
DIEGO,POS,matrix_32_pos_0_1,8,7,81.80532738094884,29.431011904758385,52.37431547619045
DIEGO,POS,matrix_32_pos_0_1,8,8,83.08270833332969,31.288928571424815,51.79377976190487
DIEGO,POS,matrix_32_pos_0_1,9,1,64.88455357143548,16.917172619045072,47.9673809523904
DIEGO,POS,matrix_32_pos_0_1,9,2,78.8335119047682,22.69550595237762,56.138005952390586
DIEGO,POS,matrix_32_pos_0_1,9,3,83.2825297619107,31.304285714281296,51.9782440476294
DIEGO,POS,matrix_32_pos_0_1,9,4,84.9812500000058,34.61985119047136,50.36139880953444
DIEGO,POS,matrix_32_pos_0_1,9,5,86.87127976191043,35.625297619042655,51.245982142867774
DIEGO,POS,matrix_32_pos_0_1,9,6,88.29892857143412,42.83205357142255,45.46687500001157
DIEGO,POS,matrix_32_pos_0_1,9,7,89.21535714286262,43.56577380951769,45.64958333334493
DIEGO,POS,matrix_32_pos_0_1,9,8,89.5918154761959,46.45056547618399,43.141250000011915
DIEGO,POS,matrix_32_pos_0_1,10,1,74.77086309524864,21.81907738094797,52.95178571430067
DIEGO,POS,matrix_32_pos_0_1,10,2,82.14380952381934,30.82497023808967,51.31883928572967
DIEGO,POS,matrix_32_pos_0_1,10,3,86.2203869047714,43.52044642856467,42.699940476206734
DIEGO,POS,matrix_32_pos_0_1,10,4,89.12002976191401,44.8894345238026,44.23059523811141
DIEGO,POS,matrix_32_pos_0_1,10,5,90.57660714286628,55.32779761903956,35.24880952382672
DIEGO,POS,matrix_32_pos_0_1,10,6,92.25729166667566,59.5399999999914,32.717291666684254
DIEGO,POS,matrix_32_pos_0_1,10,7,92.83068452381848,61.38363095237212,31.447053571446354
DIEGO,POS,matrix_32_pos_0_1,10,8,94.63464285715166,64.59318452380028,30.041458333351386
DIEGO,EXT,matrix_32_ext_0_1,0,1,0.01541666666666275,0.02211309523809189,-0.006696428571429139
DIEGO,EXT,matrix_32_ext_0_1,0,2,0.0308333333333255,0.04422619047618379,-0.013392857142858292
DIEGO,EXT,matrix_32_ext_0_1,0,3,0.04624999999998824,0.06633928571427568,-0.02008928571428744
DIEGO,EXT,matrix_32_ext_0_1,0,4,0.061666666666651,0.08532738095236805,-0.023660714285717054
DIEGO,EXT,matrix_32_ext_0_1,0,5,0.07708333333331376,0.10431547619046044,-0.027232142857146688
DIEGO,EXT,matrix_32_ext_0_1,0,6,0.09002976190473903,0.1233035714285528,-0.03327380952381377
DIEGO,EXT,matrix_32_ext_0_1,0,7,0.10276785714283104,0.14229166666664517,-0.039523809523814124
DIEGO,EXT,matrix_32_ext_0_1,0,8,0.11550595238092302,0.16127976190473753,-0.045773809523814504
DIEGO,EXT,matrix_32_ext_0_1,1,1,0.05339285714284357,0.06633928571427568,-0.012946428571432106
DIEGO,EXT,matrix_32_ext_0_1,1,2,0.09964285714283182,0.11056547619045948,-0.01092261904762766
DIEGO,EXT,matrix_32_ext_0_1,1,3,0.1304761904761573,0.1675297619047366,-0.03705357142857929
DIEGO,EXT,matrix_32_ext_0_1,1,4,0.17672619047614554,0.2086309523809209,-0.03190476190477534
DIEGO,EXT,matrix_32_ext_0_1,1,5,0.20755952380947104,0.26559523809519797,-0.05803571428572693
DIEGO,EXT,matrix_32_ext_0_1,1,6,0.23345238095232157,0.32255952380947506,-0.08910714285715349
DIEGO,EXT,matrix_32_ext_0_1,1,7,0.27166666666659756,0.3857738095237512,-0.11410714285715362
DIEGO,EXT,matrix_32_ext_0_1,1,8,0.30026785714278076,0.44586309523802786,-0.1455952380952471
DIEGO,EXT,matrix_32_ext_0_1,2,1,0.07595238095236165,0.08845238095236758,-0.012500000000005937
DIEGO,EXT,matrix_32_ext_0_1,2,2,0.15303571428567542,0.18339285714282944,-0.030357142857154018
DIEGO,EXT,matrix_32_ext_0_1,2,3,0.2488690476189844,0.2497321428571051,-8.63095238120698e-4
DIEGO,EXT,matrix_32_ext_0_1,2,4,0.2951190476189727,0.3256845238094746,-0.030565476190501928
DIEGO,EXT,matrix_32_ext_0_1,2,5,0.33395833333324854,0.42062499999993647,-0.08666666666668793
DIEGO,EXT,matrix_32_ext_0_1,2,6,0.39764880952370846,0.509077380952304,-0.11142857142859558
DIEGO,EXT,matrix_32_ext_0_1,2,7,0.4546130952379797,0.5944047619046721,-0.13979166666669235
DIEGO,EXT,matrix_32_ext_0_1,2,8,0.5037797619046339,0.6799702380951353,-0.17619047619050143
DIEGO,EXT,matrix_32_ext_0_1,3,1,0.10163690476187892,0.11056547619045948,-0.008928571428580556
DIEGO,EXT,matrix_32_ext_0_1,3,2,0.22749999999994225,0.22449404761901373,0.003005952380928517
DIEGO,EXT,matrix_32_ext_0_1,3,3,0.3720833333332389,0.31294642857138133,0.05913690476185757
DIEGO,EXT,matrix_32_ext_0_1,3,4,0.443571428571316,0.40788690476184314,0.035684523809472846
DIEGO,EXT,matrix_32_ext_0_1,3,5,0.5003571428570158,0.5408035714284898,-0.04044642857147396
DIEGO,EXT,matrix_32_ext_0_1,3,6,0.5926488095236591,0.6513690476189493,-0.058720238095290256
DIEGO,EXT,matrix_32_ext_0_1,3,7,0.6877976190474444,0.7619345238094087,-0.07413690476196433
DIEGO,EXT,matrix_32_ext_0_1,3,8,0.7736607142855179,0.8746130952379633,-0.10095238095244541
DIEGO,EXT,matrix_32_ext_0_1,4,1,0.16005952380948327,0.13267857142855136,0.02738095238093191
DIEGO,EXT,matrix_32_ext_0_1,4,2,0.4098214285713247,0.2655952380951981,0.14422619047612661
DIEGO,EXT,matrix_32_ext_0_1,4,3,0.6227976190474611,0.39032738095232217,0.23247023809513895
DIEGO,EXT,matrix_32_ext_0_1,4,4,0.7293452380950531,0.5146726190475415,0.21467261904751167
DIEGO,EXT,matrix_32_ext_0_1,4,5,0.8307440476188369,0.66970238095228,0.16104166666655695
DIEGO,EXT,matrix_32_ext_0_1,4,6,0.968511904761659,0.8023809523808315,0.16613095238082753
DIEGO,EXT,matrix_32_ext_0_1,4,7,1.171071428571132,0.935059523809383,0.23601190476174894
DIEGO,EXT,matrix_32_ext_0_1,4,8,1.334583333332995,1.091994047618883,0.2425892857141121
DIEGO,EXT,matrix_32_ext_0_1,5,1,0.42749999999989086,0.17645833333330668,0.2510416666665842
DIEGO,EXT,matrix_32_ext_0_1,5,2,0.951874999999757,0.33193452380947375,0.6199404761902833
DIEGO,EXT,matrix_32_ext_0_1,5,3,1.2778273809520548,0.5300892857142058,0.7477380952378491
DIEGO,EXT,matrix_32_ext_0_1,5,4,1.4275595238091598,0.7258928571427478,0.7016666666664121
DIEGO,EXT,matrix_32_ext_0_1,5,5,1.5996130952376877,0.8969940476189125,0.7026190476187751
DIEGO,EXT,matrix_32_ext_0_1,5,6,1.8875892857138048,1.060119047618888,0.8274702380949168
DIEGO,EXT,matrix_32_ext_0_1,5,7,2.30809523809465,1.2568452380950488,1.0512499999996012
DIEGO,EXT,matrix_32_ext_0_1,5,8,2.725416666665972,1.4547321428569238,1.270684523809048
DIEGO,EXT,matrix_32_ext_0_1,6,1,0.9296428571426208,0.24273809523805853,0.6869047619045623
DIEGO,EXT,matrix_32_ext_0_1,6,2,1.9609523809518823,0.4780059523808801,1.4829464285710021
DIEGO,EXT,matrix_32_ext_0_1,6,3,2.4978571428565077,0.9244940476189072,1.5733630952376005
DIEGO,EXT,matrix_32_ext_0_1,6,4,2.7664880952373916,1.2659523809521889,1.5005357142852027
DIEGO,EXT,matrix_32_ext_0_1,6,5,3.22580357142775,1.4946726190473925,1.7311309523803575
DIEGO,EXT,matrix_32_ext_0_1,6,6,3.887410714284724,1.7377380952378318,2.1496726190468918
DIEGO,EXT,matrix_32_ext_0_1,6,7,4.906041666665419,2.0931845238092066,2.8128571428562124
DIEGO,EXT,matrix_32_ext_0_1,6,8,5.713035714284262,2.423333333332966,3.2897023809512955
DIEGO,EXT,matrix_32_ext_0_1,7,1,2.488124999999356,0.5911607142856247,1.8969642857137314
DIEGO,EXT,matrix_32_ext_0_1,7,2,4.455892857141715,1.055595238095078,3.400297619046637
DIEGO,EXT,matrix_32_ext_0_1,7,3,5.381636904760529,1.962886904761607,3.418749999998922
DIEGO,EXT,matrix_32_ext_0_1,7,4,5.901309523808015,2.85675595238052,3.044553571427495
DIEGO,EXT,matrix_32_ext_0_1,7,5,6.815446428569689,3.213601190475704,3.601845238093985
DIEGO,EXT,matrix_32_ext_0_1,7,6,8.076964285712226,3.652767857142304,4.424196428569921
DIEGO,EXT,matrix_32_ext_0_1,7,7,9.864761904759389,4.453928571427897,5.4108333333314915
DIEGO,EXT,matrix_32_ext_0_1,7,8,11.582261904758957,5.117202380951606,6.4650595238073505
DIEGO,EXT,matrix_32_ext_0_1,8,1,5.036130952379689,1.3284226190474178,3.7077083333322713
DIEGO,EXT,matrix_32_ext_0_1,8,2,6.7846428571411534,2.739017857142448,4.045624999998705
DIEGO,EXT,matrix_32_ext_0_1,8,3,7.872559523807548,5.223541666665871,2.6490178571416774
DIEGO,EXT,matrix_32_ext_0_1,8,4,10.513839285711624,7.05889880952274,3.4549404761888844
DIEGO,EXT,matrix_32_ext_0_1,8,5,13.37336309523471,7.841607142855954,5.531755952378756
DIEGO,EXT,matrix_32_ext_0_1,8,6,16.7073214285672,8.649404761903453,8.057916666663749
DIEGO,EXT,matrix_32_ext_0_1,8,7,18.16050595237636,10.259999999998447,7.900505952377914
DIEGO,EXT,matrix_32_ext_0_1,8,8,20.279970238090108,12.082172619045796,8.197797619044312
DIEGO,EXT,matrix_32_ext_0_1,9,1,10.174017857140418,3.8234523809518146,6.350565476188604
DIEGO,EXT,matrix_32_ext_0_1,9,2,13.403541666663408,7.100744047617987,6.302797619045421
DIEGO,EXT,matrix_32_ext_0_1,9,3,15.301339285710544,11.743065476188722,3.558273809521822
DIEGO,EXT,matrix_32_ext_0_1,9,4,20.00622023809031,16.051934523807127,3.954285714283184
DIEGO,EXT,matrix_32_ext_0_1,9,5,24.474315476184422,17.626458333330703,6.847857142853719
DIEGO,EXT,matrix_32_ext_0_1,9,6,29.259136904754655,19.103869047616193,10.155267857138462
DIEGO,EXT,matrix_32_ext_0_1,9,7,31.915952380944436,22.804017857139453,9.111934523804983
DIEGO,EXT,matrix_32_ext_0_1,9,8,35.796964285705364,26.128630952377055,9.66833333332831
DIEGO,EXT,matrix_32_ext_0_1,10,1,16.886369047615037,7.848869047617732,9.037499999997305
DIEGO,EXT,matrix_32_ext_0_1,10,2,22.080982142851823,15.369761904759336,6.711220238092487
DIEGO,EXT,matrix_32_ext_0_1,10,3,25.45654761904145,24.246815476186548,1.2097321428549037
DIEGO,EXT,matrix_32_ext_0_1,10,4,34.75336309522961,30.749702380947387,4.003660714282223
DIEGO,EXT,matrix_32_ext_0_1,10,5,40.68211309522809,33.70345238094695,6.9786607142811405
DIEGO,EXT,matrix_32_ext_0_1,10,6,47.45241071427392,36.14904761904181,11.303363095232108
DIEGO,EXT,matrix_32_ext_0_1,10,7,51.490148809511,41.762232142850465,9.727916666660533
DIEGO,EXT,matrix_32_ext_0_1,10,8,57.10723214284289,43.75401785713587,13.353214285707018
DIEGO,Z_ABS,matrix_32_z_abs,0,1,0.02211309523808954,0.02211309523809194,-2.400857290751901e-15
DIEGO,Z_ABS,matrix_32_z_abs,0,2,0.04422619047617909,0.04422619047618389,-4.801714581503802e-15
DIEGO,Z_ABS,matrix_32_z_abs,0,3,0.06321428571426943,0.06321428571427631,-6.8833827526759706e-15
DIEGO,Z_ABS,matrix_32_z_abs,0,4,0.08220238095235978,0.08220238095236873,-8.951173136040325e-15
DIEGO,Z_ABS,matrix_32_z_abs,0,5,0.10119047619045012,0.10119047619046116,-1.1046719095020308e-14
DIEGO,Z_ABS,matrix_32_z_abs,0,6,0.12017857142854046,0.12017857142855357,-1.3100631690576847e-14
DIEGO,Z_ABS,matrix_32_z_abs,0,7,0.13872023809520237,0.13916666666664596,-4.464285714435856e-4
DIEGO,Z_ABS,matrix_32_z_abs,0,8,0.15666666666662632,0.15815476190473837,-0.0014880952381120527
DIEGO,Z_ABS,matrix_32_z_abs,1,1,0.06633928571426863,0.06633928571427584,-7.216449660063518e-15
DIEGO,Z_ABS,matrix_32_z_abs,1,2,0.10431547619044931,0.11056547619045975,-0.006250000000010442
DIEGO,Z_ABS,matrix_32_z_abs,1,3,0.16440476190471956,0.16752976190473698,-0.0031250000000174194
DIEGO,Z_ABS,matrix_32_z_abs,1,4,0.22002976190470525,0.22761904761901375,-0.007589285714308502
DIEGO,Z_ABS,matrix_32_z_abs,1,5,0.27386904761897707,0.28770833333329054,-0.013839285714313476
DIEGO,Z_ABS,matrix_32_z_abs,1,6,0.3214583333332505,0.3446726190475678,-0.023214285714317273
DIEGO,Z_ABS,matrix_32_z_abs,1,7,0.3558630952380036,0.40163690476184505,-0.04577380952384147
DIEGO,Z_ABS,matrix_32_z_abs,1,8,0.38669642857132897,0.44273809523802943,-0.05604166666670046
DIEGO,Z_ABS,matrix_32_z_abs,2,1,0.08845238095235818,0.08845238095236779,-9.617306950815419e-15
DIEGO,Z_ABS,matrix_32_z_abs,2,2,0.1556845238094837,0.15479166666664365,8.928571428400423e-4
DIEGO,Z_ABS,matrix_32_z_abs,2,3,0.2378869047618435,0.25285714285710525,-0.014970238095261768
DIEGO,Z_ABS,matrix_32_z_abs,2,4,0.31919642857134634,0.36029761904756546,-0.04110119047621913
DIEGO,Z_ABS,matrix_32_z_abs,2,5,0.3951488095237078,0.4456249999999337,-0.050476190476225924
DIEGO,Z_ABS,matrix_32_z_abs,2,6,0.4744642857141635,0.5405654761903957,-0.06610119047623225
DIEGO,Z_ABS,matrix_32_z_abs,2,7,0.5314285714284346,0.6165178571427654,-0.08508928571433083
DIEGO,Z_ABS,matrix_32_z_abs,2,8,0.598095238095084,0.6870238095237073,-0.08892857142862332
DIEGO,Z_ABS,matrix_32_z_abs,3,1,0.11681547619044612,0.11056547619045975,0.006249999999986364
DIEGO,Z_ABS,matrix_32_z_abs,3,2,0.21747023809518207,0.1990178571428276,0.018452380952354464
DIEGO,Z_ABS,matrix_32_z_abs,3,3,0.3217857142856314,0.31919642857138114,0.0025892857142502668
DIEGO,Z_ABS,matrix_32_z_abs,3,4,0.4323511904760791,0.45187499999993286,-0.01952380952385374
DIEGO,Z_ABS,matrix_32_z_abs,3,5,0.5429166666665268,0.5624404761903926,-0.019523809523865787
DIEGO,Z_ABS,matrix_32_z_abs,3,6,0.6539583333331649,0.6953571428570396,-0.04139880952387476
DIEGO,Z_ABS,matrix_32_z_abs,3,7,0.7299107142855262,0.7934226190475012,-0.06351190476197499
DIEGO,Z_ABS,matrix_32_z_abs,3,8,0.8292857142855007,0.8902083333332012,-0.060922619047700466
DIEGO,Z_ABS,matrix_32_z_abs,4,1,0.16630952380948102,0.13892857142855078,0.027380952380930246
DIEGO,Z_ABS,matrix_32_z_abs,4,2,0.33038690476181987,0.26431547619043694,0.06607142857138293
DIEGO,Z_ABS,matrix_32_z_abs,4,3,0.49044642857130255,0.40660714285708255,0.08383928571422
DIEGO,Z_ABS,matrix_32_z_abs,4,4,0.6231249999998398,0.5613988095237262,0.06172619047611361
DIEGO,Z_ABS,matrix_32_z_abs,4,5,0.796666666666462,0.694077380952278,0.10258928571418402
DIEGO,Z_ABS,matrix_32_z_abs,4,6,0.9444345238092814,0.8459821428570173,0.09845238095226405
DIEGO,Z_ABS,matrix_32_z_abs,4,7,1.0497916666663971,0.9697321428569988,0.08005952380939829
DIEGO,Z_ABS,matrix_32_z_abs,4,8,1.200624999999692,1.1057440476188836,0.09488095238080851
DIEGO,Z_ABS,matrix_32_z_abs,5,1,0.2949107142856382,0.17354166666664092,0.12136904761899728
DIEGO,Z_ABS,matrix_32_z_abs,5,2,0.5445833333331933,0.34002976190471146,0.20455357142848185
DIEGO,Z_ABS,matrix_32_z_abs,5,3,0.9119642857140507,0.522976190476113,0.38898809523793776
DIEGO,Z_ABS,matrix_32_z_abs,5,4,1.0698809523806767,0.7061309523808478,0.36374999999982893
DIEGO,Z_ABS,matrix_32_z_abs,5,5,1.3771130952377404,0.8778869047617747,0.4992261904759657
DIEGO,Z_ABS,matrix_32_z_abs,5,6,1.6017261904757782,1.029791666666514,0.5719345238092644
DIEGO,Z_ABS,matrix_32_z_abs,5,7,1.7736011904757338,1.232678571428389,0.5409226190473448
DIEGO,Z_ABS,matrix_32_z_abs,5,8,2.0874702380947,1.4177380952378853,0.6697321428568148
DIEGO,Z_ABS,matrix_32_z_abs,6,1,0.5948511904760363,0.2363095238094888,0.3585416666665475
DIEGO,Z_ABS,matrix_32_z_abs,6,2,1.1469642857139886,0.6588690476189492,0.4880952380950394
DIEGO,Z_ABS,matrix_32_z_abs,6,3,1.8622619047614235,0.9580654761903332,0.9041964285710903
DIEGO,Z_ABS,matrix_32_z_abs,6,4,2.078124999999463,1.1760416666664912,0.9020833333329719
DIEGO,Z_ABS,matrix_32_z_abs,6,5,2.609434523808849,1.4465476190474036,1.1628869047614454
DIEGO,Z_ABS,matrix_32_z_abs,6,6,3.0413392857134993,1.626220238094996,1.4151190476185034
DIEGO,Z_ABS,matrix_32_z_abs,6,7,3.319285714284856,1.9459821428568531,1.3733035714280029
DIEGO,Z_ABS,matrix_32_z_abs,6,8,3.9698511904751648,2.389970238094882,1.5798809523802828
DIEGO,Z_ABS,matrix_32_z_abs,7,1,1.4808630952377175,0.3649702380951837,1.115892857142534
DIEGO,Z_ABS,matrix_32_z_abs,7,2,2.513601190475548,1.226488095237913,1.2871130952376353
DIEGO,Z_ABS,matrix_32_z_abs,7,3,4.090624999998951,1.801517857142588,2.289107142856363
DIEGO,Z_ABS,matrix_32_z_abs,7,4,4.514583333332175,2.13419642857111,2.3803869047610653
DIEGO,Z_ABS,matrix_32_z_abs,7,5,5.603095238093802,2.839077380951957,2.764017857141845
DIEGO,Z_ABS,matrix_32_z_abs,7,6,6.38544642856979,3.2624702380947506,3.1229761904750397
DIEGO,Z_ABS,matrix_32_z_abs,7,7,7.953839285712245,3.977529761904168,3.9763095238080775
DIEGO,Z_ABS,matrix_32_z_abs,7,8,8.879404761902483,4.885357142856414,3.9940476190460696
DIEGO,Z_ABS,matrix_32_z_abs,8,1,2.93827380952305,0.6927380952379917,2.2455357142850585
DIEGO,Z_ABS,matrix_32_z_abs,8,2,5.706101190474703,3.1567261904757147,2.5493749999989883
DIEGO,Z_ABS,matrix_32_z_abs,8,3,8.343214285712115,4.64895833333264,3.694255952379475
DIEGO,Z_ABS,matrix_32_z_abs,8,4,9.382559523807084,5.270565476189691,4.111994047617393
DIEGO,Z_ABS,matrix_32_z_abs,8,5,10.922410714282885,6.733958333332331,4.188452380950554
DIEGO,Z_ABS,matrix_32_z_abs,8,6,13.928303571424962,7.621874999998865,6.306428571426097
DIEGO,Z_ABS,matrix_32_z_abs,8,7,15.655684523805473,8.964345238093907,6.691339285711566
DIEGO,Z_ABS,matrix_32_z_abs,8,8,17.442499999995494,11.19133928571262,6.251160714282873
DIEGO,Z_ABS,matrix_32_z_abs,9,1,6.217351190474546,1.546398809523584,4.670952380950962
DIEGO,Z_ABS,matrix_32_z_abs,9,2,11.238363095235174,6.545148809522838,4.693214285712336
DIEGO,Z_ABS,matrix_32_z_abs,9,3,15.258928571424631,9.679851190474754,5.579077380949878
DIEGO,Z_ABS,matrix_32_z_abs,9,4,17.72157738094779,11.11663690476026,6.604940476187529
DIEGO,Z_ABS,matrix_32_z_abs,9,5,20.7093154761851,13.238601190474222,7.470714285710878
DIEGO,Z_ABS,matrix_32_z_abs,9,6,26.66470238094545,17.693392857140235,8.971309523805214
DIEGO,Z_ABS,matrix_32_z_abs,9,7,29.62020833332565,18.974940476187665,10.645267857137984
DIEGO,Z_ABS,matrix_32_z_abs,9,8,32.61342261903916,22.454642857139532,10.15877976189963
DIEGO,Z_ABS,matrix_32_z_abs,10,1,10.620952380949818,3.484315476189959,7.136636904759859
DIEGO,Z_ABS,matrix_32_z_abs,10,2,20.35491071428075,14.61815476190288,5.736755952377868
DIEGO,Z_ABS,matrix_32_z_abs,10,3,25.92738095237455,21.26565476190182,4.661726190472727
DIEGO,Z_ABS,matrix_32_z_abs,10,4,31.63672619046831,24.15922619047281,7.477499999995498
DIEGO,Z_ABS,matrix_32_z_abs,10,5,37.57279761903818,32.19639880951914,5.3763988095190385
DIEGO,Z_ABS,matrix_32_z_abs,10,6,46.364732142845426,38.60580357142288,7.758928571422544
DIEGO,Z_ABS,matrix_32_z_abs,10,7,49.99255952379687,41.84520833332717,8.1473511904697
DIEGO,Z_ABS,matrix_32_z_abs,10,8,53.85630952379589,46.4966071428503,7.359702380945592
RENOVISOR,RAW,matrix_32_raw_0_1,0,1,0.4182440476190366,1.7616964285714358,-1.3434523809523993
RENOVISOR,RAW,matrix_32_raw_0_1,0,2,0.8298511904761687,2.991994047619059,-2.1621428571428902
RENOVISOR,RAW,matrix_32_raw_0_1,0,3,1.2071428571428255,4.172827380952395,-2.9656845238095695
RENOVISOR,RAW,matrix_32_raw_0_1,0,4,1.579851190476149,4.675714285714301,-3.095863095238152
RENOVISOR,RAW,matrix_32_raw_0_1,0,5,1.9091964285713787,5.161845238095254,-3.2526488095238753
RENOVISOR,RAW,matrix_32_raw_0_1,0,6,2.233273809523751,5.613541666666683,-3.380267857142932
RENOVISOR,RAW,matrix_32_raw_0_1,0,7,2.550476190476124,6.065178571428588,-3.5147023809524645
RENOVISOR,RAW,matrix_32_raw_0_1,0,8,2.857708333333259,6.350595238095256,-3.492886904761997
RENOVISOR,RAW,matrix_32_raw_0_1,1,1,1.157738095238066,3.626785714285726,-2.46904761904766
RENOVISOR,RAW,matrix_32_raw_0_1,1,2,2.3258928571427977,6.309434523809543,-3.983541666666745
RENOVISOR,RAW,matrix_32_raw_0_1,1,3,4.102291666666563,7.780684523809545,-3.678392857142982
RENOVISOR,RAW,matrix_32_raw_0_1,1,4,5.0974404761903465,8.60026785714288,-3.5028273809525334
RENOVISOR,RAW,matrix_32_raw_0_1,1,5,6.580059523809356,9.0761904761905,-2.4961309523811446
RENOVISOR,RAW,matrix_32_raw_0_1,1,6,7.719672619047423,9.85273809523812,-2.133065476190697
RENOVISOR,RAW,matrix_32_raw_0_1,1,7,8.572351190475972,10.450238095238122,-1.8778869047621498
RENOVISOR,RAW,matrix_32_raw_0_1,1,8,9.49389880952357,10.991488095238124,-1.4975892857145539
RENOVISOR,RAW,matrix_32_raw_0_1,2,1,2.9513988095237345,5.858154761904778,-2.906755952381044
RENOVISOR,RAW,matrix_32_raw_0_1,2,2,6.167202380952224,9.825565476190494,-3.65836309523827
RENOVISOR,RAW,matrix_32_raw_0_1,2,3,9.641815476190228,12.191547619047643,-2.5497321428574153
RENOVISOR,RAW,matrix_32_raw_0_1,2,4,12.422916666666346,14.297291666666698,-1.8743750000003523
RENOVISOR,RAW,matrix_32_raw_0_1,2,5,16.32735119047576,16.042797619047654,0.28455357142810556
RENOVISOR,RAW,matrix_32_raw_0_1,2,6,18.51752976190428,17.432797619047655,1.0847321428566268
RENOVISOR,RAW,matrix_32_raw_0_1,2,7,21.29616071428516,19.19571428571433,2.10044642857083
RENOVISOR,RAW,matrix_32_raw_0_1,2,8,26.311607142856456,20.34577380952386,5.965833333332597
RENOVISOR,RAW,matrix_32_raw_0_1,3,1,4.934791666666527,8.040684523809562,-3.1058928571430346
RENOVISOR,RAW,matrix_32_raw_0_1,3,2,10.720803571428268,14.180148809523844,-3.459345238095576
RENOVISOR,RAW,matrix_32_raw_0_1,3,3,15.452738095237663,18.214791666666688,-2.762053571429025
RENOVISOR,RAW,matrix_32_raw_0_1,3,4,21.933571428570815,21.41648809523813,0.5170833333326854
RENOVISOR,RAW,matrix_32_raw_0_1,3,5,26.587440476189727,23.51982142857147,3.0676190476182583
RENOVISOR,RAW,matrix_32_raw_0_1,3,6,29.329345238094415,26.741279761904817,2.5880654761895983
RENOVISOR,RAW,matrix_32_raw_0_1,3,7,34.29779761904665,28.374553571428628,5.92324404761802
RENOVISOR,RAW,matrix_32_raw_0_1,3,8,45.240327380951165,30.125625000000063,15.114702380951101
RENOVISOR,RAW,matrix_32_raw_0_1,4,1,7.454047619047484,10.389880952381011,-2.9358333333335276
RENOVISOR,RAW,matrix_32_raw_0_1,4,2,17.652113095237766,15.954851190476244,1.6972619047615218
RENOVISOR,RAW,matrix_32_raw_0_1,4,3,25.99931547618997,22.463988095238104,3.535327380951866
RENOVISOR,RAW,matrix_32_raw_0_1,4,4,34.98273809523742,28.06830357142855,6.914434523808872
RENOVISOR,RAW,matrix_32_raw_0_1,4,5,41.45592261904675,32.97568452380949,8.480238095237262
RENOVISOR,RAW,matrix_32_raw_0_1,4,6,58.03511904761768,35.90714285714284,22.12797619047484
RENOVISOR,RAW,matrix_32_raw_0_1,4,7,62.10247023809376,37.96333333333333,24.139136904760427
RENOVISOR,RAW,matrix_32_raw_0_1,4,8,64.36627976190323,40.0533630952381,24.31291666666513
RENOVISOR,RAW,matrix_32_raw_0_1,5,1,9.984583333333164,12.76190476190485,-2.7773214285716854
RENOVISOR,RAW,matrix_32_raw_0_1,5,2,25.45440476190404,21.932380952381138,3.522023809522903
RENOVISOR,RAW,matrix_32_raw_0_1,5,3,36.5485714285705,25.99479166666684,10.553779761903659
RENOVISOR,RAW,matrix_32_raw_0_1,5,4,47.1553869047608,34.27604166666696,12.87934523809384
RENOVISOR,RAW,matrix_32_raw_0_1,5,5,53.35241071428441,41.816369047619375,11.536041666665035
RENOVISOR,RAW,matrix_32_raw_0_1,5,6,73.48821428571233,43.60526785714318,29.88294642856915
RENOVISOR,RAW,matrix_32_raw_0_1,5,7,76.1009821428551,45.81580357142891,30.285178571426194
RENOVISOR,RAW,matrix_32_raw_0_1,5,8,80.24038690475973,49.70934523809558,30.53104166666415
RENOVISOR,RAW,matrix_32_raw_0_1,6,1,13.035267857142657,15.285119047618991,-2.2498511904763348
RENOVISOR,RAW,matrix_32_raw_0_1,6,2,37.47142857142758,27.50580357142871,9.96562499999887
RENOVISOR,RAW,matrix_32_raw_0_1,6,3,50.83583333333211,39.12553571428606,11.710297619046052
RENOVISOR,RAW,matrix_32_raw_0_1,6,4,61.42029761904626,50.24122023809569,11.179077380950567
RENOVISOR,RAW,matrix_32_raw_0_1,6,5,66.12958333333182,52.63741071428617,13.492172619045654
RENOVISOR,RAW,matrix_32_raw_0_1,6,6,83.22345238095026,56.19020833333379,27.03324404761647
RENOVISOR,RAW,matrix_32_raw_0_1,6,7,87.78999999999773,62.93461309523845,24.855386904759285
RENOVISOR,RAW,matrix_32_raw_0_1,6,8,88.87675595237866,65.5630952380956,23.31366071428306
RENOVISOR,RAW,matrix_32_raw_0_1,7,1,16.738273809523182,17.82872023809518,-1.0904464285719975
RENOVISOR,RAW,matrix_32_raw_0_1,7,2,51.47345238095114,33.03386904761875,18.439583333332386
RENOVISOR,RAW,matrix_32_raw_0_1,7,3,64.87303571428427,47.84669642857122,17.02633928571305
RENOVISOR,RAW,matrix_32_raw_0_1,7,4,74.44505952380798,61.86124999999976,12.583809523808227
RENOVISOR,RAW,matrix_32_raw_0_1,7,5,88.90839285714085,70.32107142857123,18.587321428569624
