analysis_sample,weighting,method,matrix_name,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,matrix
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,0,95,NA,0.9163392857143084,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,1,80,NA,3.631636904761994,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,1,85,NA,3.631636904761994,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,1,90,NA,3.631636904761994,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,1,95,NA,3.631636904761994,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,2,80,NA,12.36330357142888,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,2,85,NA,12.36330357142888,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,2,90,NA,12.36330357142888,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,2,95,NA,12.36330357142888,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,3,80,NA,23.805446428571965,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,3,85,NA,23.805446428571965,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,3,90,NA,23.805446428571965,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,3,95,NA,23.805446428571965,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,4,80,NA,40.05988095238203,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,4,85,NA,40.05988095238203,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,4,90,NA,40.05988095238203,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,4,95,NA,40.05988095238203,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,5,80,NA,56.27011904762027,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,5,85,NA,56.27011904762027,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,5,90,NA,56.27011904762027,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,5,95,NA,56.27011904762027,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,6,80,NA,71.2355654761912,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,6,85,NA,71.2355654761912,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,6,90,NA,71.2355654761912,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,6,95,NA,71.2355654761912,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,7,80,10,81.9376785714291,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,7,85,NA,81.9376785714291,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,7,90,NA,81.9376785714291,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,7,95,NA,81.9376785714291,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,80,4,88.47330357142859,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,85,6,88.47330357142859,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,90,NA,88.47330357142859,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,95,NA,88.47330357142859,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,80,3,95.24449404762252,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,85,3,95.24449404762252,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,90,5,95.24449404762252,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,95,11,95.24449404762252,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,80,2,98.12056547619528,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,85,3,98.12056547619528,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,90,3,98.12056547619528,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,95,5,98.12056547619528,EXT
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,0,80,NA,1.2462797619046813,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,0,85,NA,1.2462797619046813,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,0,90,NA,1.2462797619046813,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,0,95,NA,1.2462797619046813,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,1,80,NA,1.8131249999998829,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,1,85,NA,1.8131249999998829,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,1,90,NA,1.8131249999998829,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,1,95,NA,1.8131249999998829,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,2,80,NA,2.2213095238093805,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,2,85,NA,2.2213095238093805,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,2,90,NA,2.2213095238093805,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,2,95,NA,2.2213095238093805,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,3,80,NA,3.492470238095012,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,3,85,NA,3.492470238095012,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,3,90,NA,3.492470238095012,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,3,95,NA,3.492470238095012,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,4,80,NA,5.311398809523469,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,4,85,NA,5.311398809523469,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,4,90,NA,5.311398809523469,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,4,95,NA,5.311398809523469,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,5,80,NA,8.747410714285152,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,5,85,NA,8.747410714285152,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,5,90,NA,8.747410714285152,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,5,95,NA,8.747410714285152,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,6,80,NA,14.547886904760931,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,6,85,NA,14.547886904760931,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,6,90,NA,14.547886904760931,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,6,95,NA,14.547886904760931,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,7,80,NA,25.838363095236435,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,7,85,NA,25.838363095236435,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,7,90,NA,25.838363095236435,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,7,95,NA,25.838363095236435,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,8,80,NA,41.2076190476168,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,8,85,NA,41.2076190476168,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,8,90,NA,41.2076190476168,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,8,95,NA,41.2076190476168,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,9,80,NA,60.148809523805426,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,9,85,NA,60.148809523805426,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,9,90,NA,60.148809523805426,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,9,95,NA,60.148809523805426,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,10,80,NA,77.91410714285107,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,10,85,NA,77.91410714285107,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,10,90,NA,77.91410714285107,Z_ABS
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,10,95,NA,77.91410714285107,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,0,80,NA,1.7441666666665656,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,0,85,NA,1.7441666666665656,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,0,90,NA,1.7441666666665656,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,0,95,NA,1.7441666666665656,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,1,80,NA,3.591428571428363,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,1,85,NA,3.591428571428363,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,1,90,NA,3.591428571428363,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,1,95,NA,3.591428571428363,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,2,80,NA,9.224642857142316,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,2,85,NA,9.224642857142316,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,2,90,NA,9.224642857142316,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,2,95,NA,9.224642857142316,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,3,80,NA,14.48035714285628,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,3,85,NA,14.48035714285628,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,3,90,NA,14.48035714285628,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,3,95,NA,14.48035714285628,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,4,80,NA,23.903809523808174,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,4,85,NA,23.903809523808174,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,4,90,NA,23.903809523808174,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,4,95,NA,23.903809523808174,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,5,80,NA,32.67163690476006,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,5,85,NA,32.67163690476006,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,5,90,NA,32.67163690476006,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,5,95,NA,32.67163690476006,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,6,80,NA,47.56181547618797,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,6,85,NA,47.56181547618797,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,6,90,NA,47.56181547618797,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,6,95,NA,47.56181547618797,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,7,80,NA,58.91630952380617,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,7,85,NA,58.91630952380617,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,7,90,NA,58.91630952380617,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,7,95,NA,58.91630952380617,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,80,NA,73.114077380948,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,85,NA,73.114077380948,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,90,NA,73.114077380948,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,95,NA,73.114077380948,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,80,10,81.55877976189872,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,85,NA,81.55877976189872,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,90,NA,81.55877976189872,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,95,NA,81.55877976189872,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,80,5,91.17494047618244,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,85,8,91.17494047618244,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,90,10,91.17494047618244,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,95,NA,91.17494047618244,RAW
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,0,80,NA,0.6686011904761487,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,0,85,NA,0.6686011904761487,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,0,90,NA,0.6686011904761487,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,0,95,NA,0.6686011904761487,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,1,80,NA,2.007678571428446,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,1,85,NA,2.007678571428446,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,1,90,NA,2.007678571428446,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,1,95,NA,2.007678571428446,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,2,80,NA,5.809999999999639,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,2,85,NA,5.809999999999639,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,2,90,NA,5.809999999999639,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,2,95,NA,5.809999999999639,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,3,80,NA,11.223958333332645,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,3,85,NA,11.223958333332645,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,3,90,NA,11.223958333332645,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,3,95,NA,11.223958333332645,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,4,80,NA,19.089910714284496,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,4,85,NA,19.089910714284496,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,4,90,NA,19.089910714284496,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,4,95,NA,19.089910714284496,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,5,80,NA,28.222053571426684,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,5,85,NA,28.222053571426684,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,5,90,NA,28.222053571426684,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,5,95,NA,28.222053571426684,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,6,80,NA,40.85883928571187,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,6,85,NA,40.85883928571187,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,6,90,NA,40.85883928571187,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,6,95,NA,40.85883928571187,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,7,80,NA,54.58279761904484,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,7,85,NA,54.58279761904484,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,7,90,NA,54.58279761904484,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,7,95,NA,54.58279761904484,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,8,80,NA,65.93360119047247,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,8,85,NA,65.93360119047247,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,8,90,NA,65.93360119047247,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,8,95,NA,65.93360119047247,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,80,NA,77.65946428570798,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,85,NA,77.65946428570798,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,90,NA,77.65946428570798,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,95,NA,77.65946428570798,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,80,6,88.17255952380096,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,85,9,88.17255952380096,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,90,NA,88.17255952380096,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,95,NA,88.17255952380096,POS
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,0,80,NA,1.0972916666665902,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,0,85,NA,1.0972916666665902,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,0,90,NA,1.0972916666665902,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,0,95,NA,1.0972916666665902,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,1,80,NA,2.7888392857140905,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,1,85,NA,2.7888392857140905,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,1,90,NA,2.7888392857140905,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,1,95,NA,2.7888392857140905,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,2,80,NA,7.049523809523319,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,2,85,NA,7.049523809523319,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,2,90,NA,7.049523809523319,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,2,95,NA,7.049523809523319,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,3,80,NA,12.32824404761818,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,3,85,NA,12.32824404761818,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,3,90,NA,12.32824404761818,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,3,95,NA,12.32824404761818,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,4,80,NA,18.3103869047606,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,4,85,NA,18.3103869047606,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,4,90,NA,18.3103869047606,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,4,95,NA,18.3103869047606,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,5,80,NA,25.78681547618871,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,5,85,NA,25.78681547618871,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,5,90,NA,25.78681547618871,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,5,95,NA,25.78681547618871,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,6,80,NA,35.74330357142622,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,6,85,NA,35.74330357142622,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,6,90,NA,35.74330357142622,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,6,95,NA,35.74330357142622,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,7,80,NA,45.334345238091984,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,7,85,NA,45.334345238091984,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,7,90,NA,45.334345238091984,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,7,95,NA,45.334345238091984,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,8,80,NA,58.828601190472014,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,8,85,NA,58.828601190472014,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,8,90,NA,58.828601190472014,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,8,95,NA,58.828601190472014,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,9,80,NA,74.16994047618417,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,9,85,NA,74.16994047618417,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,9,90,NA,74.16994047618417,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,9,95,NA,74.16994047618417,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,10,80,10,84.102083333325,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,10,85,NA,84.102083333325,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,10,90,NA,84.102083333325,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,10,95,NA,84.102083333325,EXT
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,0,80,NA,0.3193749999999652,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,0,85,NA,0.3193749999999652,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,0,90,NA,0.3193749999999652,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,0,95,NA,0.3193749999999652,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,1,80,NA,0.8991369047618066,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,1,85,NA,0.8991369047618066,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,1,90,NA,0.8991369047618066,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,1,95,NA,0.8991369047618066,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,2,80,NA,2.092440476190249,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,2,85,NA,2.092440476190249,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,2,90,NA,2.092440476190249,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,2,95,NA,2.092440476190249,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,3,80,NA,4.0132142857138495,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,3,85,NA,4.0132142857138495,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,3,90,NA,4.0132142857138495,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,3,95,NA,4.0132142857138495,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,4,80,NA,7.058154761904,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,4,85,NA,7.058154761904,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,4,90,NA,7.058154761904,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,4,95,NA,7.058154761904,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,5,80,NA,10.983511904760666,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,5,85,NA,10.983511904760666,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,5,90,NA,10.983511904760666,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,5,95,NA,10.983511904760666,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,6,80,NA,18.566726190474068,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,6,85,NA,18.566726190474068,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,6,90,NA,18.566726190474068,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,6,95,NA,18.566726190474068,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,7,80,NA,32.57324404761563,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,7,85,NA,32.57324404761563,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,7,90,NA,32.57324404761563,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,7,95,NA,32.57324404761563,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,80,NA,48.44318452380463,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,85,NA,48.44318452380463,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,90,NA,48.44318452380463,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,95,NA,48.44318452380463,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,80,NA,64.68238095237425,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,85,NA,64.68238095237425,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,90,NA,64.68238095237425,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,95,NA,64.68238095237425,Z_ABS
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,80,12,81.25770833332366,Z_ABS
