analysis_sample,variable,category,n_bootstraps,mean_n,sd_n,mean_total_n,min_total_n,max_total_n,mean_prop,sd_prop,min_prop,q25_prop,median_prop,q75_prop,max_prop
LATAM,country_model_grouped,CO,1000,13,0,608,608,608,0.02138157894736842,0,0.02138157894736842,0.02138157894736842,0.02138157894736842,0.02138157894736842,0.02138157894736842
DIEGO,country_model_grouped,DE,1000,79.937,8.030910690981845,249.936,212,285,0.3198629177504541,0.02902154170154821,0.20600858369098712,0.29880478087649404,0.31974597548368044,0.339587843226615,0.4024390243902439
DIEGO,country_model_grouped,IT,1000,65.296,7.510578725557235,249.936,212,285,0.2612373097077735,0.027608833768839703,0.17316017316017315,0.2423076923076923,0.2605203000740526,0.27906976744186046,0.35135135135135137
DIEGO,country_model_grouped,ES,1000,36.713,5.825510069304453,249.936,212,285,0.1469244443281009,0.022543328559036728,0.07142857142857142,0.13144456074009048,0.14599358974358975,0.16129032258064516,0.2222222222222222
DIEGO,country_model_grouped,NL,1000,31.115,5.391181673792842,249.936,212,285,0.12444743218184691,0.020599634196770376,0.064,0.11026615969581749,0.12345679012345678,0.13837032532684707,0.1981981981981982
DIEGO,country_model_grouped,GR,1000,18.872,4.255787556695901,249.936,212,285,0.07550666284597049,0.016673722217025594,0.025974025974025976,0.06364263949723863,0.0750494071146245,0.08571428571428572,0.1422924901185771
DIEGO,country_model_grouped,BE,1000,17.863,4.108906681115315,249.936,212,285,0.07146458889658232,0.016115900316439846,0.024096385542168676,0.059746090265802465,0.0718592879467319,0.08231663035584603,0.12903225806451613
DIEGO,country_model_grouped,OTHER_COUNTRIES,1000,0.14,0.37220765513156284,249.936,212,285,5.566442892717912e-4,0.0014844965259637897,0,0,0,0,0.012658227848101266
RENOVISOR,country_model_grouped,ES,1000,107.257,7.868472778364544,611.641,583,646,0.17539052167412786,0.0130002416603533,0.13570274636510501,0.1661328970421519,0.17497993579454252,0.18439732757699936,0.21760797342192692
RENOVISOR,country_model_grouped,FR,1000,85.923,8.364630179394554,611.641,583,646,0.14047959997480716,0.013504405318672337,0.09933774834437085,0.13165529695024075,0.1402333645526715,0.1498371335504886,0.19117647058823528
RENOVISOR,country_model_grouped,GB,1000,80.985,8.086542349308951,611.641,583,646,0.13240068561817409,0.01300803459902195,0.0912106135986733,0.12314656196978763,0.1323646683553804,0.14145137997432605,0.16693679092382496
RENOVISOR,country_model_grouped,DE,1000,69.316,7.913328298811117,611.641,583,646,0.11331408040923663,0.012705999009461212,0.070840197693574955,0.10489820200951877,0.11319119914443498,0.12225932733727146,0.15016501650165018
RENOVISOR,country_model_grouped,IT,1000,63.327,7.500021421390818,611.641,583,646,0.10353407601282336,0.012139786465583354,0.05844155844155844,0.09523809523809523,0.10339256865912763,0.11148086522462562,0.14935064935064934
RENOVISOR,country_model_grouped,PL,1000,37.865,5.928061817906167,611.641,583,646,0.061917899941032584,0.009716249273133025,0.03015075376884422,0.0554675118858954,0.06168831168831169,0.06815277992875948,0.09950248756218906
RENOVISOR,country_model_grouped,RO,1000,19.003,4.273787109374569,611.641,583,646,0.031066844636376708,0.006968717621470271,0.008445945945945946,0.026143790849673203,0.030894308943089432,0.03559870550161812,0.05737704918032787
RENOVISOR,country_model_grouped,OTHER_COUNTRIES,1000,17.903,4.075807061577278,611.641,583,646,0.029270349794994415,0.00664689786926163,0.011437908496732025,0.024620447387547446,0.02926829268292683,0.033402940240423,0.049342105263157895
RENOVISOR,country_model_grouped,CZ,1000,14.093,3.764641221089131,611.641,583,646,0.02304501965677981,0.006158127256969394,0.006514657980456026,0.018927585616820553,0.023064250411861616,0.02667779632721202,0.045307443365695796
RENOVISOR,country_model_grouped,BE,1000,13.179,3.5821489068422006,611.641,583,646,0.02154482598181706,0.005836849357218807,0.0065040650406504065,0.01779935275080906,0.021346469622331693,0.02561025641025641,0.04
RENOVISOR,country_model_grouped,NL,1000,11.879,3.3899632521387058,611.641,583,646,0.019418887844718794,0.005520719472668911,0.004893964110929853,0.01596807150027261,0.019417475728155338,0.023064250411861616,0.04276315789473684
RENOVISOR,country_model_grouped,CH,1000,10.666,3.251617600059547,611.641,583,646,0.01744356492781313,0.005329353907443557,0.003236245954692557,0.013245033112582781,0.0176,0.021172638436482084,0.03697749196141479
RENOVISOR,country_model_grouped,PT,1000,10.521,3.211210187899707,611.641,583,646,0.017198816871281143,0.005235337794010047,0.004862236628849271,0.013223140495867768,0.01718022195032949,0.02087516064267392,0.037037037037037035
RENOVISOR,country_model_grouped,GR,1000,10.459,3.249750741192294,611.641,583,646,0.01710408612450659,0.005320805655391145,0.0016666666666666668,0.013201320132013201,0.016474464579901153,0.02064312211371035,0.036544850498338874
RENOVISOR,country_model_grouped,UNKNOWN,1000,10.274,3.1961131299031207,611.641,583,646,0.01678524208585732,0.005176636425161575,0.0032258064516129032,0.01309328968903437,0.016474464579901153,0.019966722129783693,0.040983606557377046
RENOVISOR,country_model_grouped,HU,1000,8.552,2.922299751195253,611.641,583,646,0.013979032369176437,0.004759499034268018,0.0016051364365971107,0.01009676597911892,0.01330009231568648,0.017628205128205128,0.03005008347245409
RENOVISOR,country_model_grouped,FI,1000,8.007,2.7310088629313154,611.641,583,646,0.01308969373947865,0.00445195729355825,0,0.009884678747940691,0.012965964343598054,0.016181229773462782,0.028892455858747994
RENOVISOR,country_model_grouped,SE,1000,7.667,2.747300249091578,611.641,583,646,0.01253480922505794,0.004491695914633031,0,0.00966183574879227,0.01282051282051282,0.015050167224080268,0.029801324503311258
RENOVISOR,country_model_grouped,SK,1000,5.281,2.327543008508428,611.641,583,646,0.008631200991382763,0.003796478653370997,0,0.00641025641025641,0.008230458250238446,0.011349823191395315,0.022950819672131147
RENOVISOR,country_model_grouped,DK,1000,5.037,2.1767795867678883,611.641,583,646,0.008235662237393157,0.0035589621586955104,0,0.00508045121392579,0.008143322475570033,0.010054466965700988,0.019672131147540985
RENOVISOR,country_model_grouped,AT,1000,4.976,2.2473260721298263,611.641,583,646,0.008135220499699853,0.003672833492900141,0,0.004966887417218543,0.008116883116883116,0.0101224468796625,0.019834710743801654
RENOVISOR,country_model_grouped,IE,1000,3.394,1.7577980128142963,611.641,583,646,0.00554578982656669,0.0028641026478402804,0,0.003289473684210526,0.004942339373970346,0.006688963210702341,0.01948051948051948
RENOVISOR,country_model_grouped,SI,1000,3.35,1.8135018028082583,611.641,583,646,0.005476813369549784,0.002964980610082158,0,0.0032733224222585926,0.004942339373970346,0.006700167504187605,0.018333333333333333
RENOVISOR,country_model_grouped,LV,1000,2.727,1.609055642313231,611.641,583,646,0.004457276187348108,0.0026293118728729194,0,0.0031847133757961785,0.004743085967964486,0.006472491909385114,0.01437699680511182
WHY_EUROPE,country_model_grouped,DE,1000,31.88,5.6843567720465895,138.423,102,171,0.22998930339463294,0.03537296537490538,0.11594202898550725,0.2058302044221944,0.23076923076923078,0.2553191489361702,0.33557046979865773
WHY_EUROPE,country_model_grouped,IT,1000,18.455,4.462273735091428,138.423,102,171,0.13332296618477202,0.030801855261330353,0.047244094488188976,0.1111111111111111,0.13178294573643412,0.1527777777777778,0.2366412213740458
WHY_EUROPE,country_model_grouped,FR,1000,16.253,4.044421880608939,138.423,102,171,0.11746418517622889,0.02806839435353853,0.043478260869565216,0.0979020979020979,0.11643835616438356,0.1360544217687075,0.2047244094488189
WHY_EUROPE,country_model_grouped,HU,1000,11.382,3.2919466752839286,138.423,102,171,0.08230465529214008,0.023350440145621758,0.00684931506849315,0.06578947368421052,0.08155706727135298,0.0979020979020979,0.15625
WHY_EUROPE,country_model_grouped,IE,1000,9.967,3.112490738716924,138.423,102,171,0.07202028717690745,0.02215440379410108,0.015151515151515152,0.055944055944055944,0.07194244604316546,0.08633093525179857,0.16101694915254236
WHY_EUROPE,country_model_grouped,NL,1000,9.53,3.1687759689099404,138.423,102,171,0.06889238307459337,0.022546527586073617,0.014814814814814815,0.05263157894736842,0.06766917293233082,0.08396946564885496,0.14864864864864866
WHY_EUROPE,country_model_grouped,PL,1000,7.969,2.7924607135708888,138.423,102,171,0.057693536188242446,0.02010363256179018,0,0.044444444444444446,0.05755395683453238,0.07092198581560284,0.125
WHY_EUROPE,country_model_grouped,ES,1000,7.498,2.71502621854143,138.423,102,171,0.054097382712911375,0.019076957239268333,0.007407407407407408,0.04054054054054054,0.05343511450381679,0.0661764705882353,0.11570247933884298
WHY_EUROPE,country_model_grouped,BE,1000,6.463,2.4537016223762107,138.423,102,171,0.046699483513717395,0.017452380998549,0.006993006993006993,0.034013605442176874,0.046153846153846156,0.058076801015550614,0.10144927536231885
WHY_EUROPE,country_model_grouped,PT,1000,3.742,1.901328759328871,138.423,102,171,0.027026266477920658,0.013616293855470333,0,0.017204538756262894,0.025834260289210233,0.03523198011599006,0.08176100628930817
WHY_EUROPE,country_model_grouped,GR,1000,2.901,1.6613124206358545,138.423,102,171,0.02094209685131784,0.011887126666098426,0,0.013793103448275862,0.020689655172413793,0.02877697841726619,0.07377049180327869
WHY_EUROPE,country_model_grouped,AT,1000,2.651,1.635198114257984,138.423,102,171,0.019203030670220427,0.011857085816518747,0,0.007936507936507936,0.019047811013464484,0.026490066225165563,0.0684931506849315
WHY_EUROPE,country_model_grouped,LV,1000,2.566,1.659034778537329,138.423,102,171,0.018567015538262423,0.012046787094568587,0,0.007797359496124031,0.015873015873015872,0.026490066225165563,0.06870229007633588
WHY_EUROPE,country_model_grouped,SI,1000,2.041,1.4364478348977334,138.423,102,171,0.014785905571563757,0.01042676299351477,0,0.007246376811594203,0.014184397163120567,0.02127659574468085,0.05737704918032787
WHY_EUROPE,country_model_grouped,FI,1000,1.609,1.2472668818960422,138.423,102,171,0.011581720946691233,0.008869624989513426,0,0.006802721088435374,0.008,0.015625,0.04666666666666667
WHY_EUROPE,country_model_grouped,CZ,1000,1.441,1.1966415298454893,138.423,102,171,0.010409118677256916,0.008654189918898698,0,0.00641025641025641,0.007692307692307693,0.015151515151515152,0.049586776859504134
WHY_EUROPE,country_model_grouped,SE,1000,1.195,1.1270515716883773,138.423,102,171,0.008625618559503303,0.00811568085477208,0,0,0.007352941176470588,0.014084507042253521,0.04316546762589928
WHY_EUROPE,country_model_grouped,DK,1000,0.379,0.6080532285324459,138.423,102,171,0.002748400687574192,0.004413305020214865,0,0,0,0.00684931506849315,0.035211267605633804
WHY_EUROPE,country_model_grouped,OTHER_COUNTRIES,1000,0.501,0.7311180024684997,138.423,102,171,0.0036266433055432454,0.00527403793702966,0,0,0,0.007246376811594203,0.034013605442176874
WHY_LATAM,country_model_grouped,MX,1000,517,0,608,608,608,0.850328947368421,0,0.850328947368421,0.850328947368421,0.850328947368421,0.850328947368421,0.850328947368421
WHY_LATAM,country_model_grouped,CL,1000,78,0,608,608,608,0.12828947368421054,0,0.12828947368421054,0.12828947368421054,0.12828947368421054,0.12828947368421054,0.12828947368421054
WHY_LATAM,country_model_grouped,CO,1000,13,0,608,608,608,0.02138157894736842,0,0.02138157894736842,0.02138157894736842,0.02138157894736842,0.02138157894736842,0.02138157894736842
COMPLETE,country_region_model,latin_america,1000,608,0,1608,1608,1608,0.3781094527363184,0,0.3781094527363184,0.3781094527363184,0.3781094527363184,0.3781094527363184,0.3781094527363184
COMPLETE,country_region_model,western_europe,1000,391.631,14.970736854342272,1608,1608,1608,0.24355161691542287,0.00931015973528749,0.2064676616915423,0.23694029850746268,0.24378109452736318,0.2493781094527363,0.27238805970149255
COMPLETE,country_region_model,southern_europe,1000,350.615,14.402367972080258,1608,1608,1608,0.21804415422885573,0.008956696500049906,0.19029850746268656,0.21206467661691542,0.21766169154228857,0.22388059701492538,0.24502487562189054
COMPLETE,country_region_model,northern_europe,1000,137.366,10.36481902753123,1608,1608,1608,0.08542661691542289,0.006445782977320416,0.06654228855721393,0.08084577114427861,0.08582089552238806,0.09017412935323384,0.10634328358208955
COMPLETE,country_region_model,eastern_europe,1000,109.974,10.117988816839915,1608,1608,1608,0.06839179104477612,0.006292281602512382,0.05037313432835821,0.0640547263681592,0.06840796019900497,0.07276119402985075,0.08955223880597014
COMPLETE,country_region_model,unknown,1000,10.274,3.1961131299031207,1608,1608,1608,0.006389303482587065,0.0019876325434721,0.0012437810945273632,0.004975124378109453,0.006218905472636816,0.007462686567164179,0.01554726368159204
COMPLETE,country_region_model,other_region,1000,0.14,0.37220765513156284,1608,1608,1608,8.706467661691539e-5,2.3147242234549938e-4,0,0,0,0,0.0018656716417910447
EUROPE,country_region_model,western_europe,1000,391.631,14.970736854342272,1000,1000,1000,0.391631,0.014970736854342326,0.332,0.381,0.392,0.401,0.438
EUROPE,country_region_model,southern_europe,1000,350.615,14.402367972080258,1000,1000,1000,0.350615,0.014402367972080237,0.306,0.341,0.35,0.36,0.394
EUROPE,country_region_model,northern_europe,1000,137.366,10.36481902753123,1000,1000,1000,0.137366,0.01036481902753122,0.107,0.13,0.138,0.145,0.171
EUROPE,country_region_model,eastern_europe,1000,109.974,10.117988816839915,1000,1000,1000,0.109974,0.010117988816839932,0.081,0.103,0.11,0.117,0.144
EUROPE,country_region_model,unknown,1000,10.274,3.1961131299031207,1000,1000,1000,0.010274,0.0031961131299031273,0.002,0.008,0.01,0.012,0.025
EUROPE,country_region_model,other_region,1000,0.14,0.37220765513156284,1000,1000,1000,1.4e-4,3.722076551315653e-4,0,0,0,0,0.003
LATAM,country_region_model,latin_america,1000,608,0,608,608,608,1,0,1,1,1,1,1
DIEGO,country_region_model,western_europe,1000,128.915,9.560291531861061,249.936,212,285,0.5157749388288834,0.029994213193987814,0.4344262295081967,0.49606299212598426,0.5153846153846153,0.5361338079443411,0.6075949367088608
DIEGO,country_region_model,southern_europe,1000,120.881,9.231579553958298,249.936,212,285,0.48366841688184486,0.03004828834755379,0.3924050632911392,0.46301700533218043,0.48412698412698413,0.5038759689922481,0.5655737704918032
DIEGO,country_region_model,other_region,1000,0.14,0.37220765513156284,249.936,212,285,5.566442892717912e-4,0.0014844965259637897,0,0,0,0,0.012658227848101266
RENOVISOR,country_region_model,western_europe,1000,195.939,11.916092995284663,611.641,583,646,0.32033617963809263,0.018601420347987344,0.24790619765494137,0.3084536731924792,0.3200663349917081,0.33224887682861803,0.3803986710963455
RENOVISOR,country_region_model,southern_europe,1000,195.097,10.776721613214685,611.641,583,646,0.31900334816396386,0.01746847299414819,0.2665589660743134,0.3076923076923077,0.31911394176931696,0.33053691275167785,0.38225806451612904
RENOVISOR,country_region_model,northern_europe,1000,121.149,9.777648050599966,611.641,583,646,0.19806234355712607,0.015562253683334505,0.15309446254071662,0.18624624479116195,0.19772168727026196,0.20889403907496013,0.2540453074433657
RENOVISOR,country_region_model,eastern_europe,1000,89.182,9.194967287784293,611.641,583,646,0.14581288655496014,0.014921597774395874,0.09090909090909091,0.13574687864425639,0.1454972284272359,0.15609756097560976,0.19173553719008266
RENOVISOR,country_region_model,unknown,1000,10.274,3.1961131299031207,611.641,583,646,0.01678524208585732,0.005176636425161575,0.0032258064516129032,0.01309328968903437,0.016474464579901153,0.019966722129783693,0.040983606557377046
WHY_EUROPE,country_region_model,western_europe,1000,66.777,7.813598615447519,138.423,102,171,0.48224838582939306,0.04165045143111759,0.35294117647058826,0.45516136162687887,0.4827586206896552,0.5107913669064749,0.6076923076923076
WHY_EUROPE,country_region_model,southern_europe,1000,34.637,5.846144747473184,138.423,102,171,0.25017461779848565,0.037560390140045204,0.12598425196850394,0.22460070984915706,0.24822695035460993,0.2753623188405797,0.36507936507936506
WHY_EUROPE,country_region_model,eastern_europe,1000,20.792,4.302004561043983,138.423,102,171,0.15040731015763945,0.030225186932343804,0.06164383561643835,0.12984534549420046,0.15,0.17123287671232876,0.24427480916030533
WHY_EUROPE,country_region_model,northern_europe,1000,16.217,3.9178131987449674,138.423,102,171,0.11716968621448184,0.02725572116546683,0.03571428571428571,0.09701492537313433,0.11643835616438356,0.13497425997426,0.211864406779661
WHY_LATAM,country_region_model,latin_america,1000,608,0,608,608,608,1,0,1,1,1,1,1
COMPLETE,dataset_source,why,1000,746.423,10.385756348717935,1608,1608,1608,0.46419340796019903,0.006458803699451449,0.44154228855721395,0.4595771144278607,0.4639303482587065,0.46843905472636815,0.48445273631840796
COMPLETE,dataset_source,rv,1000,611.641,9.484939803872402,1608,1608,1608,0.38037375621890546,0.0058985944053932746,0.36256218905472637,0.3762437810945274,0.3805970149253731,0.3843283582089552,0.4017412935323383
COMPLETE,dataset_source,diego,1000,249.936,11.36992432600935,1608,1608,1608,0.1554328358208955,0.007070848461448602,0.1318407960199005,0.15111940298507462,0.15547263681592038,0.16044776119402984,0.17723880597014927
EUROPE,dataset_source,rv,1000,611.641,9.484939803872402,1000,1000,1000,0.611641,0.009484939803872385,0.583,0.605,0.612,0.618,0.646
EUROPE,dataset_source,diego,1000,249.936,11.36992432600935,1000,1000,1000,0.249936,0.011369924326009358,0.212,0.243,0.25,0.258,0.285
EUROPE,dataset_source,why,1000,138.423,10.385756348717935,1000,1000,1000,0.138423,0.010385756348717929,0.102,0.131,0.138,0.14525,0.171
LATAM,dataset_source,why,1000,608,0,608,608,608,1,0,1,1,1,1,1
DIEGO,dataset_source,diego,1000,249.936,11.36992432600935,249.936,212,285,1,0,1,1,1,1,1
RENOVISOR,dataset_source,rv,1000,611.641,9.484939803872402,611.641,583,646,1,0,1,1,1,1,1
WHY_EUROPE,dataset_source,why,1000,138.423,10.385756348717935,138.423,102,171,1,0,1,1,1,1,1
WHY_LATAM,dataset_source,why,1000,608,0,608,608,608,1,0,1,1,1,1,1
COMPLETE,education_model,unknown,1000,733.085,11.632673557445608,1608,1608,1608,0.45589863184079604,0.0072342497247795965,0.43034825870646765,0.45087064676616917,0.4558457711442786,0.4608208955223881,0.47947761194029853
COMPLETE,education_model,high,1000,598.007,15.47521998013061,1608,1608,1608,0.37189490049751245,0.009623893022469292,0.34328358208955223,0.3656716417910448,0.3718905472636816,0.3787313432835821,0.4017412935323383
COMPLETE,education_model,medium,1000,259.389,14.205755259136437,1608,1608,1608,0.1613115671641791,0.00883442491239828,0.13432835820895522,0.15485074626865672,0.16106965174129353,0.16791044776119404,0.19838308457711443
COMPLETE,education_model,other,1000,8.187,2.863604587094945,1608,1608,1608,0.0050914179104477614,0.001780848623815271,6.218905472636816e-4,0.0037313432835820895,0.004975124378109453,0.006218905472636816,0.012437810945273632
COMPLETE,education_model,low,1000,6.356,2.3880885592806225,1608,1608,1608,0.003952736318407961,0.0014851297010451622,0,0.003109452736318408,0.0037313432835820895,0.004975124378109453,0.009950248756218905
COMPLETE,education_model,conflict,1000,2.976,1.7339061192666725,1608,1608,1608,0.0018507462686567161,0.0010782998254145935,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006840796019900498
EUROPE,education_model,high,1000,577.107,15.275368666185736,1000,1000,1000,0.5771069999999999,0.015275368666185675,0.532,0.567,0.577,0.588,0.628
EUROPE,education_model,medium,1000,253.912,14.068125965037705,1000,1000,1000,0.253912,0.014068125965037722,0.211,0.244,0.254,0.264,0.309
EUROPE,education_model,unknown,1000,153.853,11.028645520734722,1000,1000,1000,0.153853,0.01102864552073473,0.121,0.146,0.154,0.161,0.191
EUROPE,education_model,other,1000,8.187,2.863604587094945,1000,1000,1000,0.008187,0.002863604587094941,0.001,0.006,0.008,0.01,0.02
EUROPE,education_model,low,1000,3.965,1.9676500315469307,1000,1000,1000,0.003965000000000001,0.001967650031546929,0,0.003,0.004,0.005,0.012
EUROPE,education_model,conflict,1000,2.976,1.7339061192666725,1000,1000,1000,0.0029760000000000003,0.0017339061192666809,0,0.002,0.003,0.004,0.011
LATAM,education_model,unknown,1000,579.232,3.7932261420280136,608,608,608,0.9526842105263158,0.0062388587862302535,0.930921052631579,0.9490131578947368,0.9523026315789473,0.9572368421052632,0.96875
LATAM,education_model,high,1000,20.9,2.756373994507571,608,608,608,0.034375,0.004533509859387448,0.02138157894736842,0.03125,0.03453947368421053,0.03782894736842105,0.05098684210526316
LATAM,education_model,medium,1000,5.477,2.3110196476472926,608,608,608,0.009008223684210526,0.003801019157314626,0,0.006578947368421052,0.008223684210526315,0.011513157894736841,0.02138157894736842
LATAM,education_model,low,1000,2.391,1.5054518874362526,608,608,608,0.003932565789473684,0.002476072183283317,0,0.001644736842105263,0.003289473684210526,0.004934210526315789,0.01644736842105263
DIEGO,education_model,high,1000,164.822,10.373616916385938,249.936,212,285,0.659496027216467,0.02968649888285363,0.5691699604743083,0.6393578249143523,0.659919028340081,0.6800404858299596,0.746031746031746
DIEGO,education_model,medium,1000,82.922,8.32389351224553,249.936,212,285,0.33173125344912735,0.02928046050010876,0.24206349206349206,0.3114073872525679,0.3307239805141089,0.35177865612648224,0.42292490118577075
DIEGO,education_model,other,1000,2.192,1.503794333476951,249.936,212,285,0.008772719334405668,0.006032653865454441,0,0.004,0.008,0.012195121951219513,0.03802281368821293
RENOVISOR,education_model,high,1000,412.155,13.06919197115028,611.641,583,646,0.673883878861854,0.019788638850859144,0.616260162601626,0.6601862814744652,0.6738949576792302,0.6868246501081602,0.7447154471544716
RENOVISOR,education_model,medium,1000,170.99,11.923257275764204,611.641,583,646,0.27954092390593777,0.018729589473269217,0.22113821138211381,0.2667465388711395,0.27948303715670436,0.2920674210278171,0.3382113821138211
RENOVISOR,education_model,unknown,1000,15.56,3.9433424844857106,611.641,583,646,0.025429915830926412,0.0063976120314499915,0.009836065573770493,0.02113821138211382,0.025125698637516555,0.029654036243822075,0.04918032786885246
RENOVISOR,education_model,other,1000,5.995,2.4059849882664976,611.641,583,646,0.009799663044679304,0.003924319997404969,0,0.006600660066006601,0.009787928221859706,0.0128,0.024671052631578948
RENOVISOR,education_model,low,1000,3.965,1.9676500315469307,611.641,583,646,0.006481736679979107,0.003212730303151046,0,0.0048,0.006472491909385114,0.008240630488089994,0.019933554817275746
RENOVISOR,education_model,conflict,1000,2.976,1.7339061192666725,611.641,583,646,0.004863881676623453,0.0028318105378084776,0,0.0032310177705977385,0.004874089325308837,0.006546644844517185,0.018151815181518153
WHY_EUROPE,education_model,unknown,1000,138.293,10.368638274125468,138.423,102,171,0.9990679530283393,0.002654688864571463,0.9844961240310077,1,1,1,1
WHY_EUROPE,education_model,high,1000,0.13,0.37045544568441535,138.423,102,171,9.320469716607243e-4,0.0026546888645714675,0,0,0,0,0.015503875968992248
WHY_LATAM,education_model,unknown,1000,579.232,3.7932261420280136,608,608,608,0.9526842105263158,0.0062388587862302535,0.930921052631579,0.9490131578947368,0.9523026315789473,0.9572368421052632,0.96875
WHY_LATAM,education_model,high,1000,20.9,2.756373994507571,608,608,608,0.034375,0.004533509859387448,0.02138157894736842,0.03125,0.03453947368421053,0.03782894736842105,0.05098684210526316
WHY_LATAM,education_model,medium,1000,5.477,2.3110196476472926,608,608,608,0.009008223684210526,0.003801019157314626,0,0.006578947368421052,0.008223684210526315,0.011513157894736841,0.02138157894736842
WHY_LATAM,education_model,low,1000,2.391,1.5054518874362526,608,608,608,0.003932565789473684,0.002476072183283317,0,0.001644736842105263,0.003289473684210526,0.004934210526315789,0.01644736842105263
COMPLETE,education_tfm_model,unknown,1000,733.085,11.632673557445608,1608,1608,1608,0.45589863184079604,0.0072342497247795965,0.43034825870646765,0.45087064676616917,0.4558457711442786,0.4608208955223881,0.47947761194029853
COMPLETE,education_tfm_model,university,1000,598.007,15.47521998013061,1608,1608,1608,0.37189490049751245,0.009623893022469292,0.34328358208955223,0.3656716417910448,0.3718905472636816,0.3787313432835821,0.4017412935323383
COMPLETE,education_tfm_model,non_university,1000,265.745,14.344118262504965,1608,1608,1608,0.16526430348258705,0.008920471556284193,0.13743781094527363,0.15920398009950248,0.16480099502487564,0.17164179104477612,0.2027363184079602
COMPLETE,education_tfm_model,other,1000,8.187,2.863604587094945,1608,1608,1608,0.0050914179104477614,0.001780848623815271,6.218905472636816e-4,0.0037313432835820895,0.004975124378109453,0.006218905472636816,0.012437810945273632
COMPLETE,education_tfm_model,conflict,1000,2.976,1.7339061192666725,1608,1608,1608,0.0018507462686567161,0.0010782998254145935,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006840796019900498
EUROPE,education_tfm_model,university,1000,577.107,15.275368666185736,1000,1000,1000,0.5771069999999999,0.015275368666185675,0.532,0.567,0.577,0.588,0.628
EUROPE,education_tfm_model,non_university,1000,257.877,14.102508704189901,1000,1000,1000,0.257877,0.014102508704189888,0.215,0.248,0.258,0.268,0.315
EUROPE,education_tfm_model,unknown,1000,153.853,11.028645520734722,1000,1000,1000,0.153853,0.01102864552073473,0.121,0.146,0.154,0.161,0.191
EUROPE,education_tfm_model,other,1000,8.187,2.863604587094945,1000,1000,1000,0.008187,0.002863604587094941,0.001,0.006,0.008,0.01,0.02
EUROPE,education_tfm_model,conflict,1000,2.976,1.7339061192666725,1000,1000,1000,0.0029760000000000003,0.0017339061192666809,0,0.002,0.003,0.004,0.011
LATAM,education_tfm_model,unknown,1000,579.232,3.7932261420280136,608,608,608,0.9526842105263158,0.0062388587862302535,0.930921052631579,0.9490131578947368,0.9523026315789473,0.9572368421052632,0.96875
LATAM,education_tfm_model,university,1000,20.9,2.756373994507571,608,608,608,0.034375,0.004533509859387448,0.02138157894736842,0.03125,0.03453947368421053,0.03782894736842105,0.05098684210526316
LATAM,education_tfm_model,non_university,1000,7.868,2.748477784179846,608,608,608,0.01294078947368421,0.004520522671348398,0.001644736842105263,0.009868421052631578,0.013157894736842105,0.01644736842105263,0.027960526315789474
DIEGO,education_tfm_model,university,1000,164.822,10.373616916385938,249.936,212,285,0.659496027216467,0.02968649888285363,0.5691699604743083,0.6393578249143523,0.659919028340081,0.6800404858299596,0.746031746031746
DIEGO,education_tfm_model,non_university,1000,82.922,8.32389351224553,249.936,212,285,0.33173125344912735,0.02928046050010876,0.24206349206349206,0.3114073872525679,0.3307239805141089,0.35177865612648224,0.42292490118577075
DIEGO,education_tfm_model,other,1000,2.192,1.503794333476951,249.936,212,285,0.008772719334405668,0.006032653865454441,0,0.004,0.008,0.012195121951219513,0.03802281368821293
RENOVISOR,education_tfm_model,university,1000,412.155,13.06919197115028,611.641,583,646,0.673883878861854,0.019788638850859144,0.616260162601626,0.6601862814744652,0.6738949576792302,0.6868246501081602,0.7447154471544716
RENOVISOR,education_tfm_model,non_university,1000,174.955,12.068331269053703,611.641,583,646,0.28602266058591685,0.018933041283670616,0.22764227642276422,0.27348993288590606,0.2859490628207206,0.2984199669966997,0.34796747967479674
RENOVISOR,education_tfm_model,unknown,1000,15.56,3.9433424844857106,611.641,583,646,0.025429915830926412,0.0063976120314499915,0.009836065573770493,0.02113821138211382,0.025125698637516555,0.029654036243822075,0.04918032786885246
RENOVISOR,education_tfm_model,other,1000,5.995,2.4059849882664976,611.641,583,646,0.009799663044679304,0.003924319997404969,0,0.006600660066006601,0.009787928221859706,0.0128,0.024671052631578948
RENOVISOR,education_tfm_model,conflict,1000,2.976,1.7339061192666725,611.641,583,646,0.004863881676623453,0.0028318105378084776,0,0.0032310177705977385,0.004874089325308837,0.006546644844517185,0.018151815181518153
WHY_EUROPE,education_tfm_model,unknown,1000,138.293,10.368638274125468,138.423,102,171,0.9990679530283393,0.002654688864571463,0.9844961240310077,1,1,1,1
WHY_EUROPE,education_tfm_model,university,1000,0.13,0.37045544568441535,138.423,102,171,9.320469716607243e-4,0.0026546888645714675,0,0,0,0,0.015503875968992248
WHY_LATAM,education_tfm_model,unknown,1000,579.232,3.7932261420280136,608,608,608,0.9526842105263158,0.0062388587862302535,0.930921052631579,0.9490131578947368,0.9523026315789473,0.9572368421052632,0.96875
WHY_LATAM,education_tfm_model,university,1000,20.9,2.756373994507571,608,608,608,0.034375,0.004533509859387448,0.02138157894736842,0.03125,0.03453947368421053,0.03782894736842105,0.05098684210526316
