analysis_sample,bootstrap_id,variable,category,n,total_n,prop
EUROPE,783,self_classification_archetype_model,Homo economicus,159,616,0.25811688311688313
EUROPE,783,self_classification_archetype_model,Influencer,29,616,0.04707792207792208
EUROPE,783,self_classification_archetype_model,None,10,616,0.016233766233766232
EUROPE,783,self_classification_archetype_model,Stubborn,28,616,0.045454545454545456
EUROPE,783,self_classification_archetype_model,Uninterested,19,616,0.030844155844155844
EUROPE,784,self_classification_archetype_model,Activist,61,593,0.10286677908937605
EUROPE,784,self_classification_archetype_model,Careful,180,593,0.30354131534569984
EUROPE,784,self_classification_archetype_model,Early adopter,7,593,0.011804384485666104
EUROPE,784,self_classification_archetype_model,Fearful,81,593,0.13659359190556492
EUROPE,784,self_classification_archetype_model,Homo economicus,181,593,0.30522765598650925
EUROPE,784,self_classification_archetype_model,Influencer,25,593,0.04215851602023609
EUROPE,784,self_classification_archetype_model,None,9,593,0.01517706576728499
EUROPE,784,self_classification_archetype_model,Stubborn,33,593,0.05564924114671164
EUROPE,784,self_classification_archetype_model,Uninterested,16,593,0.026981450252951095
EUROPE,785,self_classification_archetype_model,Activist,79,589,0.13412563667232597
EUROPE,785,self_classification_archetype_model,Careful,171,589,0.2903225806451613
EUROPE,785,self_classification_archetype_model,Early adopter,10,589,0.01697792869269949
EUROPE,785,self_classification_archetype_model,Fearful,77,589,0.1307300509337861
EUROPE,785,self_classification_archetype_model,Homo economicus,166,589,0.28183361629881154
EUROPE,785,self_classification_archetype_model,Influencer,29,589,0.04923599320882852
EUROPE,785,self_classification_archetype_model,None,15,589,0.025466893039049237
EUROPE,785,self_classification_archetype_model,Stubborn,24,589,0.04074702886247878
EUROPE,785,self_classification_archetype_model,Uninterested,18,589,0.030560271646859084
EUROPE,786,self_classification_archetype_model,Activist,73,605,0.1206611570247934
EUROPE,786,self_classification_archetype_model,Careful,148,605,0.24462809917355371
EUROPE,786,self_classification_archetype_model,Early adopter,8,605,0.013223140495867768
EUROPE,786,self_classification_archetype_model,Fearful,89,605,0.14710743801652892
EUROPE,786,self_classification_archetype_model,Homo economicus,180,605,0.2975206611570248
EUROPE,786,self_classification_archetype_model,Influencer,37,605,0.06115702479338843
EUROPE,786,self_classification_archetype_model,None,7,605,0.011570247933884297
EUROPE,786,self_classification_archetype_model,Stubborn,38,605,0.0628099173553719
EUROPE,786,self_classification_archetype_model,Uninterested,25,605,0.04132231404958678
EUROPE,787,self_classification_archetype_model,Activist,60,601,0.09983361064891846
EUROPE,787,self_classification_archetype_model,Careful,172,601,0.28618968386023297
EUROPE,787,self_classification_archetype_model,Early adopter,9,601,0.014975041597337771
EUROPE,787,self_classification_archetype_model,Fearful,87,601,0.1447587354409318
EUROPE,787,self_classification_archetype_model,Homo economicus,173,601,0.2878535773710483
EUROPE,787,self_classification_archetype_model,Influencer,21,601,0.03494176372712146
EUROPE,787,self_classification_archetype_model,None,14,601,0.02329450915141431
EUROPE,787,self_classification_archetype_model,Stubborn,49,601,0.08153078202995008
EUROPE,787,self_classification_archetype_model,Uninterested,16,601,0.026622296173044926
EUROPE,788,self_classification_archetype_model,Activist,73,599,0.12186978297161936
EUROPE,788,self_classification_archetype_model,Careful,174,599,0.2904841402337229
EUROPE,788,self_classification_archetype_model,Early adopter,7,599,0.011686143572621035
EUROPE,788,self_classification_archetype_model,Fearful,80,599,0.1335559265442404
EUROPE,788,self_classification_archetype_model,Homo economicus,180,599,0.3005008347245409
EUROPE,788,self_classification_archetype_model,Influencer,31,599,0.05175292153589316
EUROPE,788,self_classification_archetype_model,None,8,599,0.01335559265442404
EUROPE,788,self_classification_archetype_model,Stubborn,34,599,0.05676126878130217
EUROPE,788,self_classification_archetype_model,Uninterested,12,599,0.02003338898163606
EUROPE,789,self_classification_archetype_model,Activist,80,611,0.1309328968903437
EUROPE,789,self_classification_archetype_model,Careful,165,611,0.2700490998363339
EUROPE,789,self_classification_archetype_model,Early adopter,11,611,0.01800327332242226
EUROPE,789,self_classification_archetype_model,Fearful,91,611,0.14893617021276595
EUROPE,789,self_classification_archetype_model,Homo economicus,175,611,0.2864157119476268
EUROPE,789,self_classification_archetype_model,Influencer,28,611,0.04582651391162029
EUROPE,789,self_classification_archetype_model,None,11,611,0.01800327332242226
EUROPE,789,self_classification_archetype_model,Stubborn,36,611,0.058919803600654665
EUROPE,789,self_classification_archetype_model,Uninterested,14,611,0.022913256955810146
EUROPE,790,self_classification_archetype_model,Activist,62,598,0.10367892976588629
EUROPE,790,self_classification_archetype_model,Careful,185,598,0.3093645484949833
EUROPE,790,self_classification_archetype_model,Early adopter,7,598,0.011705685618729096
EUROPE,790,self_classification_archetype_model,Fearful,76,598,0.12709030100334448
EUROPE,790,self_classification_archetype_model,Homo economicus,173,598,0.28929765886287623
EUROPE,790,self_classification_archetype_model,Influencer,30,598,0.05016722408026756
EUROPE,790,self_classification_archetype_model,None,11,598,0.01839464882943144
EUROPE,790,self_classification_archetype_model,Stubborn,39,598,0.06521739130434782
EUROPE,790,self_classification_archetype_model,Uninterested,15,598,0.02508361204013378
EUROPE,791,self_classification_archetype_model,Activist,86,601,0.14309484193011648
EUROPE,791,self_classification_archetype_model,Careful,164,601,0.27287853577371046
EUROPE,791,self_classification_archetype_model,Early adopter,10,601,0.016638935108153077
EUROPE,791,self_classification_archetype_model,Fearful,89,601,0.1480865224625624
EUROPE,791,self_classification_archetype_model,Homo economicus,162,601,0.26955074875207985
EUROPE,791,self_classification_archetype_model,Influencer,32,601,0.05324459234608985
EUROPE,791,self_classification_archetype_model,None,11,601,0.018302828618968387
EUROPE,791,self_classification_archetype_model,Stubborn,28,601,0.04658901830282862
EUROPE,791,self_classification_archetype_model,Uninterested,19,601,0.03161397670549085
EUROPE,792,self_classification_archetype_model,Activist,70,604,0.11589403973509933
EUROPE,792,self_classification_archetype_model,Careful,165,604,0.2731788079470199
EUROPE,792,self_classification_archetype_model,Early adopter,8,604,0.013245033112582781
EUROPE,792,self_classification_archetype_model,Fearful,76,604,0.12582781456953643
EUROPE,792,self_classification_archetype_model,Homo economicus,192,604,0.31788079470198677
EUROPE,792,self_classification_archetype_model,Influencer,27,604,0.04470198675496689
EUROPE,792,self_classification_archetype_model,None,14,604,0.023178807947019868
EUROPE,792,self_classification_archetype_model,Stubborn,35,604,0.057947019867549666
EUROPE,792,self_classification_archetype_model,Uninterested,17,604,0.028145695364238412
EUROPE,793,self_classification_archetype_model,Activist,81,588,0.1377551020408163
EUROPE,793,self_classification_archetype_model,Careful,176,588,0.29931972789115646
EUROPE,793,self_classification_archetype_model,Early adopter,4,588,0.006802721088435374
EUROPE,793,self_classification_archetype_model,Fearful,82,588,0.13945578231292516
EUROPE,793,self_classification_archetype_model,Homo economicus,157,588,0.26700680272108845
EUROPE,793,self_classification_archetype_model,Influencer,22,588,0.03741496598639456
EUROPE,793,self_classification_archetype_model,None,8,588,0.013605442176870748
EUROPE,793,self_classification_archetype_model,Stubborn,46,588,0.0782312925170068
EUROPE,793,self_classification_archetype_model,Uninterested,12,588,0.02040816326530612
EUROPE,794,self_classification_archetype_model,Activist,81,598,0.1354515050167224
EUROPE,794,self_classification_archetype_model,Careful,172,598,0.28762541806020064
EUROPE,794,self_classification_archetype_model,Early adopter,12,598,0.020066889632107024
EUROPE,794,self_classification_archetype_model,Fearful,80,598,0.13377926421404682
EUROPE,794,self_classification_archetype_model,Homo economicus,148,598,0.24749163879598662
EUROPE,794,self_classification_archetype_model,Influencer,35,598,0.05852842809364549
EUROPE,794,self_classification_archetype_model,None,12,598,0.020066889632107024
EUROPE,794,self_classification_archetype_model,Stubborn,42,598,0.07023411371237458
EUROPE,794,self_classification_archetype_model,Uninterested,16,598,0.026755852842809364
EUROPE,795,self_classification_archetype_model,Activist,69,597,0.11557788944723618
EUROPE,795,self_classification_archetype_model,Careful,183,597,0.3065326633165829
EUROPE,795,self_classification_archetype_model,Early adopter,8,597,0.01340033500837521
EUROPE,795,self_classification_archetype_model,Fearful,87,597,0.1457286432160804
EUROPE,795,self_classification_archetype_model,Homo economicus,162,597,0.271356783919598
EUROPE,795,self_classification_archetype_model,Influencer,29,597,0.048576214405360134
EUROPE,795,self_classification_archetype_model,None,6,597,0.010050251256281407
EUROPE,795,self_classification_archetype_model,Stubborn,37,597,0.06197654941373534
EUROPE,795,self_classification_archetype_model,Uninterested,16,597,0.02680067001675042
EUROPE,796,self_classification_archetype_model,Activist,71,593,0.11973018549747048
EUROPE,796,self_classification_archetype_model,Careful,158,593,0.26644182124789206
EUROPE,796,self_classification_archetype_model,Early adopter,7,593,0.011804384485666104
EUROPE,796,self_classification_archetype_model,Fearful,97,593,0.163575042158516
EUROPE,796,self_classification_archetype_model,Homo economicus,154,593,0.2596964586846543
EUROPE,796,self_classification_archetype_model,Influencer,34,593,0.05733558178752108
EUROPE,796,self_classification_archetype_model,None,16,593,0.026981450252951095
EUROPE,796,self_classification_archetype_model,Stubborn,34,593,0.05733558178752108
EUROPE,796,self_classification_archetype_model,Uninterested,22,593,0.03709949409780776
EUROPE,797,self_classification_archetype_model,Activist,62,587,0.10562180579216354
EUROPE,797,self_classification_archetype_model,Careful,165,587,0.28109028960817717
EUROPE,797,self_classification_archetype_model,Early adopter,5,587,0.008517887563884156
EUROPE,797,self_classification_archetype_model,Fearful,102,587,0.1737649063032368
EUROPE,797,self_classification_archetype_model,Homo economicus,152,587,0.25894378194207834
EUROPE,797,self_classification_archetype_model,Influencer,37,587,0.06303236797274275
EUROPE,797,self_classification_archetype_model,None,7,587,0.01192504258943782
EUROPE,797,self_classification_archetype_model,Stubborn,41,587,0.06984667802385008
EUROPE,797,self_classification_archetype_model,Uninterested,16,587,0.027257240204429302
EUROPE,798,self_classification_archetype_model,Activist,80,615,0.13008130081300814
EUROPE,798,self_classification_archetype_model,Careful,187,615,0.3040650406504065
EUROPE,798,self_classification_archetype_model,Early adopter,3,615,0.004878048780487805
EUROPE,798,self_classification_archetype_model,Fearful,87,615,0.14146341463414633
EUROPE,798,self_classification_archetype_model,Homo economicus,165,615,0.2682926829268293
EUROPE,798,self_classification_archetype_model,Influencer,25,615,0.04065040650406504
EUROPE,798,self_classification_archetype_model,None,8,615,0.013008130081300813
EUROPE,798,self_classification_archetype_model,Stubborn,44,615,0.07154471544715447
EUROPE,798,self_classification_archetype_model,Uninterested,16,615,0.026016260162601626
EUROPE,799,self_classification_archetype_model,Activist,75,596,0.12583892617449666
EUROPE,799,self_classification_archetype_model,Careful,176,596,0.2953020134228188
EUROPE,799,self_classification_archetype_model,Early adopter,5,596,0.008389261744966443
EUROPE,799,self_classification_archetype_model,Fearful,68,596,0.11409395973154363
EUROPE,799,self_classification_archetype_model,Homo economicus,180,596,0.30201342281879195
EUROPE,799,self_classification_archetype_model,Influencer,31,596,0.05201342281879195
EUROPE,799,self_classification_archetype_model,None,9,596,0.015100671140939598
EUROPE,799,self_classification_archetype_model,Stubborn,36,596,0.06040268456375839
EUROPE,799,self_classification_archetype_model,Uninterested,16,596,0.026845637583892617
EUROPE,800,self_classification_archetype_model,Activist,83,603,0.13764510779436154
EUROPE,800,self_classification_archetype_model,Careful,174,603,0.2885572139303483
EUROPE,800,self_classification_archetype_model,Early adopter,6,603,0.009950248756218905
EUROPE,800,self_classification_archetype_model,Fearful,75,603,0.12437810945273632
EUROPE,800,self_classification_archetype_model,Homo economicus,161,603,0.2669983416252073
EUROPE,800,self_classification_archetype_model,Influencer,36,603,0.05970149253731343
EUROPE,800,self_classification_archetype_model,None,15,603,0.024875621890547265
EUROPE,800,self_classification_archetype_model,Stubborn,36,603,0.05970149253731343
EUROPE,800,self_classification_archetype_model,Uninterested,17,603,0.028192371475953566
EUROPE,801,self_classification_archetype_model,Activist,80,608,0.13157894736842105
EUROPE,801,self_classification_archetype_model,Careful,163,608,0.2680921052631579
EUROPE,801,self_classification_archetype_model,Early adopter,7,608,0.011513157894736841
EUROPE,801,self_classification_archetype_model,Fearful,74,608,0.12171052631578948
EUROPE,801,self_classification_archetype_model,Homo economicus,186,608,0.3059210526315789
EUROPE,801,self_classification_archetype_model,Influencer,38,608,0.0625
EUROPE,801,self_classification_archetype_model,None,13,608,0.02138157894736842
EUROPE,801,self_classification_archetype_model,Stubborn,32,608,0.05263157894736842
EUROPE,801,self_classification_archetype_model,Uninterested,15,608,0.024671052631578948
EUROPE,802,self_classification_archetype_model,Activist,91,606,0.15016501650165018
EUROPE,802,self_classification_archetype_model,Careful,181,606,0.2986798679867987
EUROPE,802,self_classification_archetype_model,Early adopter,8,606,0.013201320132013201
EUROPE,802,self_classification_archetype_model,Fearful,71,606,0.11716171617161716
EUROPE,802,self_classification_archetype_model,Homo economicus,155,606,0.25577557755775576
EUROPE,802,self_classification_archetype_model,Influencer,27,606,0.04455445544554455
EUROPE,802,self_classification_archetype_model,None,14,606,0.0231023102310231
EUROPE,802,self_classification_archetype_model,Stubborn,49,606,0.08085808580858085
EUROPE,802,self_classification_archetype_model,Uninterested,10,606,0.0165016501650165
EUROPE,803,self_classification_archetype_model,Activist,69,613,0.11256117455138662
EUROPE,803,self_classification_archetype_model,Careful,178,613,0.2903752039151713
EUROPE,803,self_classification_archetype_model,Early adopter,8,613,0.013050570962479609
EUROPE,803,self_classification_archetype_model,Fearful,95,613,0.15497553017944535
EUROPE,803,self_classification_archetype_model,Homo economicus,165,613,0.26916802610114193
EUROPE,803,self_classification_archetype_model,Influencer,46,613,0.07504078303425775
EUROPE,803,self_classification_archetype_model,None,10,613,0.01631321370309951
EUROPE,803,self_classification_archetype_model,Stubborn,30,613,0.048939641109298535
EUROPE,803,self_classification_archetype_model,Uninterested,12,613,0.01957585644371941
EUROPE,804,self_classification_archetype_model,Activist,84,589,0.14261460101867574
EUROPE,804,self_classification_archetype_model,Careful,161,589,0.2733446519524618
EUROPE,804,self_classification_archetype_model,Early adopter,5,589,0.008488964346349746
EUROPE,804,self_classification_archetype_model,Fearful,84,589,0.14261460101867574
EUROPE,804,self_classification_archetype_model,Homo economicus,174,589,0.29541595925297115
EUROPE,804,self_classification_archetype_model,Influencer,24,589,0.04074702886247878
EUROPE,804,self_classification_archetype_model,None,12,589,0.02037351443123939
EUROPE,804,self_classification_archetype_model,Stubborn,34,589,0.057724957555178265
EUROPE,804,self_classification_archetype_model,Uninterested,11,589,0.01867572156196944
EUROPE,805,self_classification_archetype_model,Activist,82,600,0.13666666666666666
EUROPE,805,self_classification_archetype_model,Careful,167,600,0.2783333333333333
EUROPE,805,self_classification_archetype_model,Early adopter,1,600,0.0016666666666666668
EUROPE,805,self_classification_archetype_model,Fearful,80,600,0.13333333333333333
EUROPE,805,self_classification_archetype_model,Homo economicus,191,600,0.31833333333333336
EUROPE,805,self_classification_archetype_model,Influencer,26,600,0.043333333333333335
EUROPE,805,self_classification_archetype_model,None,7,600,0.011666666666666667
EUROPE,805,self_classification_archetype_model,Stubborn,38,600,0.06333333333333334
EUROPE,805,self_classification_archetype_model,Uninterested,8,600,0.013333333333333334
EUROPE,806,self_classification_archetype_model,Activist,69,599,0.11519198664440734
EUROPE,806,self_classification_archetype_model,Careful,172,599,0.2871452420701169
EUROPE,806,self_classification_archetype_model,Early adopter,7,599,0.011686143572621035
EUROPE,806,self_classification_archetype_model,Fearful,81,599,0.1352253756260434
EUROPE,806,self_classification_archetype_model,Homo economicus,178,599,0.29716193656093487
EUROPE,806,self_classification_archetype_model,Influencer,32,599,0.05342237061769616
EUROPE,806,self_classification_archetype_model,None,11,599,0.018363939899833055
EUROPE,806,self_classification_archetype_model,Stubborn,30,599,0.05008347245409015
EUROPE,806,self_classification_archetype_model,Uninterested,19,599,0.03171953255425709
EUROPE,807,self_classification_archetype_model,Activist,87,616,0.14123376623376624
EUROPE,807,self_classification_archetype_model,Careful,170,616,0.275974025974026
EUROPE,807,self_classification_archetype_model,Early adopter,9,616,0.01461038961038961
EUROPE,807,self_classification_archetype_model,Fearful,82,616,0.1331168831168831
EUROPE,807,self_classification_archetype_model,Homo economicus,167,616,0.2711038961038961
EUROPE,807,self_classification_archetype_model,Influencer,39,616,0.0633116883116883
EUROPE,807,self_classification_archetype_model,None,10,616,0.016233766233766232
EUROPE,807,self_classification_archetype_model,Stubborn,44,616,0.07142857142857142
EUROPE,807,self_classification_archetype_model,Uninterested,8,616,0.012987012987012988
EUROPE,808,self_classification_archetype_model,Activist,66,598,0.11036789297658862
EUROPE,808,self_classification_archetype_model,Careful,191,598,0.3193979933110368
EUROPE,808,self_classification_archetype_model,Early adopter,7,598,0.011705685618729096
EUROPE,808,self_classification_archetype_model,Fearful,77,598,0.12876254180602006
EUROPE,808,self_classification_archetype_model,Homo economicus,169,598,0.2826086956521739
EUROPE,808,self_classification_archetype_model,Influencer,24,598,0.04013377926421405
EUROPE,808,self_classification_archetype_model,None,11,598,0.01839464882943144
EUROPE,808,self_classification_archetype_model,Stubborn,36,598,0.06020066889632107
EUROPE,808,self_classification_archetype_model,Uninterested,17,598,0.028428093645484948
EUROPE,809,self_classification_archetype_model,Activist,84,603,0.13930348258706468
EUROPE,809,self_classification_archetype_model,Careful,164,603,0.27197346600331673
EUROPE,809,self_classification_archetype_model,Early adopter,8,603,0.013266998341625208
EUROPE,809,self_classification_archetype_model,Fearful,76,603,0.12603648424543948
EUROPE,809,self_classification_archetype_model,Homo economicus,166,603,0.2752902155887231
EUROPE,809,self_classification_archetype_model,Influencer,36,603,0.05970149253731343
EUROPE,809,self_classification_archetype_model,None,11,603,0.01824212271973466
EUROPE,809,self_classification_archetype_model,Stubborn,42,603,0.06965174129353234
EUROPE,809,self_classification_archetype_model,Uninterested,16,603,0.026533996683250415
EUROPE,810,self_classification_archetype_model,Activist,66,601,0.10981697171381032
EUROPE,810,self_classification_archetype_model,Careful,170,601,0.28286189683860236
EUROPE,810,self_classification_archetype_model,Early adopter,9,601,0.014975041597337771
EUROPE,810,self_classification_archetype_model,Fearful,83,601,0.13810316139767054
EUROPE,810,self_classification_archetype_model,Homo economicus,178,601,0.2961730449251248
EUROPE,810,self_classification_archetype_model,Influencer,32,601,0.05324459234608985
EUROPE,810,self_classification_archetype_model,None,8,601,0.013311148086522463
EUROPE,810,self_classification_archetype_model,Stubborn,36,601,0.059900166389351084
EUROPE,810,self_classification_archetype_model,Uninterested,19,601,0.03161397670549085
EUROPE,811,self_classification_archetype_model,Activist,67,603,0.1111111111111111
EUROPE,811,self_classification_archetype_model,Careful,188,603,0.3117744610281924
EUROPE,811,self_classification_archetype_model,Early adopter,3,603,0.004975124378109453
EUROPE,811,self_classification_archetype_model,Fearful,82,603,0.13598673300165837
EUROPE,811,self_classification_archetype_model,Homo economicus,172,603,0.28524046434494194
EUROPE,811,self_classification_archetype_model,Influencer,31,603,0.05140961857379768
EUROPE,811,self_classification_archetype_model,None,10,603,0.01658374792703151
EUROPE,811,self_classification_archetype_model,Stubborn,28,603,0.04643449419568822
EUROPE,811,self_classification_archetype_model,Uninterested,22,603,0.03648424543946932
EUROPE,812,self_classification_archetype_model,Activist,70,610,0.11475409836065574
EUROPE,812,self_classification_archetype_model,Careful,168,610,0.2754098360655738
EUROPE,812,self_classification_archetype_model,Early adopter,6,610,0.009836065573770493
EUROPE,812,self_classification_archetype_model,Fearful,90,610,0.14754098360655737
EUROPE,812,self_classification_archetype_model,Homo economicus,192,610,0.31475409836065577
EUROPE,812,self_classification_archetype_model,Influencer,28,610,0.04590163934426229
EUROPE,812,self_classification_archetype_model,None,8,610,0.013114754098360656
EUROPE,812,self_classification_archetype_model,Stubborn,34,610,0.05573770491803279
EUROPE,812,self_classification_archetype_model,Uninterested,14,610,0.022950819672131147
EUROPE,813,self_classification_archetype_model,Activist,82,606,0.1353135313531353
EUROPE,813,self_classification_archetype_model,Careful,156,606,0.25742574257425743
EUROPE,813,self_classification_archetype_model,Early adopter,6,606,0.009900990099009901
EUROPE,813,self_classification_archetype_model,Fearful,95,606,0.15676567656765678
EUROPE,813,self_classification_archetype_model,Homo economicus,172,606,0.2838283828382838
EUROPE,813,self_classification_archetype_model,Influencer,26,606,0.0429042904290429
EUROPE,813,self_classification_archetype_model,None,12,606,0.019801980198019802
EUROPE,813,self_classification_archetype_model,Stubborn,42,606,0.06930693069306931
EUROPE,813,self_classification_archetype_model,Uninterested,15,606,0.024752475247524754
EUROPE,814,self_classification_archetype_model,Activist,74,601,0.12312811980033278
EUROPE,814,self_classification_archetype_model,Careful,169,601,0.281198003327787
EUROPE,814,self_classification_archetype_model,Early adopter,8,601,0.013311148086522463
EUROPE,814,self_classification_archetype_model,Fearful,80,601,0.13311148086522462
EUROPE,814,self_classification_archetype_model,Homo economicus,170,601,0.28286189683860236
EUROPE,814,self_classification_archetype_model,Influencer,41,601,0.06821963394342762
EUROPE,814,self_classification_archetype_model,None,15,601,0.024958402662229616
EUROPE,814,self_classification_archetype_model,Stubborn,32,601,0.05324459234608985
EUROPE,814,self_classification_archetype_model,Uninterested,12,601,0.019966722129783693
EUROPE,815,self_classification_archetype_model,Activist,75,594,0.12626262626262627
EUROPE,815,self_classification_archetype_model,Careful,160,594,0.26936026936026936
EUROPE,815,self_classification_archetype_model,Early adopter,2,594,0.003367003367003367
EUROPE,815,self_classification_archetype_model,Fearful,95,594,0.15993265993265993
EUROPE,815,self_classification_archetype_model,Homo economicus,162,594,0.2727272727272727
EUROPE,815,self_classification_archetype_model,Influencer,30,594,0.050505050505050504
EUROPE,815,self_classification_archetype_model,None,11,594,0.018518518518518517
EUROPE,815,self_classification_archetype_model,Stubborn,44,594,0.07407407407407407
EUROPE,815,self_classification_archetype_model,Uninterested,15,594,0.025252525252525252
EUROPE,816,self_classification_archetype_model,Activist,86,598,0.14381270903010032
EUROPE,816,self_classification_archetype_model,Careful,167,598,0.2792642140468227
EUROPE,816,self_classification_archetype_model,Early adopter,8,598,0.013377926421404682
EUROPE,816,self_classification_archetype_model,Fearful,73,598,0.12207357859531773
EUROPE,816,self_classification_archetype_model,Homo economicus,178,598,0.2976588628762542
EUROPE,816,self_classification_archetype_model,Influencer,33,598,0.05518394648829431
EUROPE,816,self_classification_archetype_model,None,5,598,0.008361204013377926
EUROPE,816,self_classification_archetype_model,Stubborn,28,598,0.046822742474916385
EUROPE,816,self_classification_archetype_model,Uninterested,20,598,0.033444816053511704
EUROPE,817,self_classification_archetype_model,Activist,81,603,0.13432835820895522
EUROPE,817,self_classification_archetype_model,Careful,182,603,0.3018242122719735
EUROPE,817,self_classification_archetype_model,Early adopter,13,603,0.02155887230514096
EUROPE,817,self_classification_archetype_model,Fearful,76,603,0.12603648424543948
EUROPE,817,self_classification_archetype_model,Homo economicus,159,603,0.263681592039801
EUROPE,817,self_classification_archetype_model,Influencer,34,603,0.05638474295190713
EUROPE,817,self_classification_archetype_model,None,12,603,0.01990049751243781
EUROPE,817,self_classification_archetype_model,Stubborn,35,603,0.05804311774461028
EUROPE,817,self_classification_archetype_model,Uninterested,11,603,0.01824212271973466
EUROPE,818,self_classification_archetype_model,Activist,75,616,0.12175324675324675
EUROPE,818,self_classification_archetype_model,Careful,161,616,0.26136363636363635
EUROPE,818,self_classification_archetype_model,Early adopter,10,616,0.016233766233766232
EUROPE,818,self_classification_archetype_model,Fearful,96,616,0.15584415584415584
EUROPE,818,self_classification_archetype_model,Homo economicus,182,616,0.29545454545454547
EUROPE,818,self_classification_archetype_model,Influencer,29,616,0.04707792207792208
EUROPE,818,self_classification_archetype_model,None,15,616,0.024350649350649352
EUROPE,818,self_classification_archetype_model,Stubborn,36,616,0.05844155844155844
EUROPE,818,self_classification_archetype_model,Uninterested,12,616,0.01948051948051948
EUROPE,819,self_classification_archetype_model,Activist,70,583,0.12006861063464837
EUROPE,819,self_classification_archetype_model,Careful,156,583,0.26758147512864494
EUROPE,819,self_classification_archetype_model,Early adopter,8,583,0.0137221269296741
EUROPE,819,self_classification_archetype_model,Fearful,101,583,0.1732418524871355
EUROPE,819,self_classification_archetype_model,Homo economicus,155,583,0.2658662092624357
EUROPE,819,self_classification_archetype_model,Influencer,20,583,0.03430531732418525
EUROPE,819,self_classification_archetype_model,None,14,583,0.024013722126929673
EUROPE,819,self_classification_archetype_model,Stubborn,45,583,0.07718696397941681
EUROPE,819,self_classification_archetype_model,Uninterested,14,583,0.024013722126929673
EUROPE,820,self_classification_archetype_model,Activist,64,619,0.10339256865912763
EUROPE,820,self_classification_archetype_model,Careful,212,619,0.34248788368336025
EUROPE,820,self_classification_archetype_model,Early adopter,7,619,0.011308562197092083
EUROPE,820,self_classification_archetype_model,Fearful,72,619,0.11631663974151858
EUROPE,820,self_classification_archetype_model,Homo economicus,186,619,0.30048465266558966
EUROPE,820,self_classification_archetype_model,Influencer,29,619,0.046849757673667204
EUROPE,820,self_classification_archetype_model,None,3,619,0.004846526655896607
EUROPE,820,self_classification_archetype_model,Stubborn,32,619,0.051696284329563816
EUROPE,820,self_classification_archetype_model,Uninterested,14,619,0.022617124394184167
EUROPE,821,self_classification_archetype_model,Activist,79,625,0.1264
EUROPE,821,self_classification_archetype_model,Careful,204,625,0.3264
EUROPE,821,self_classification_archetype_model,Early adopter,6,625,0.0096
EUROPE,821,self_classification_archetype_model,Fearful,91,625,0.1456
EUROPE,821,self_classification_archetype_model,Homo economicus,144,625,0.2304
EUROPE,821,self_classification_archetype_model,Influencer,43,625,0.0688
EUROPE,821,self_classification_archetype_model,None,13,625,0.0208
EUROPE,821,self_classification_archetype_model,Stubborn,37,625,0.0592
EUROPE,821,self_classification_archetype_model,Uninterested,8,625,0.0128
EUROPE,822,self_classification_archetype_model,Activist,68,618,0.11003236245954692
EUROPE,822,self_classification_archetype_model,Careful,176,618,0.284789644012945
EUROPE,822,self_classification_archetype_model,Early adopter,9,618,0.014563106796116505
EUROPE,822,self_classification_archetype_model,Fearful,96,618,0.1553398058252427
EUROPE,822,self_classification_archetype_model,Homo economicus,175,618,0.28317152103559873
EUROPE,822,self_classification_archetype_model,Influencer,30,618,0.04854368932038835
EUROPE,822,self_classification_archetype_model,None,11,618,0.01779935275080906
EUROPE,822,self_classification_archetype_model,Stubborn,40,618,0.06472491909385113
EUROPE,822,self_classification_archetype_model,Uninterested,13,618,0.021035598705501618
EUROPE,823,self_classification_archetype_model,Activist,84,613,0.1370309951060359
EUROPE,823,self_classification_archetype_model,Careful,191,613,0.31158238172920066
EUROPE,823,self_classification_archetype_model,Early adopter,7,613,0.011419249592169658
EUROPE,823,self_classification_archetype_model,Fearful,69,613,0.11256117455138662
EUROPE,823,self_classification_archetype_model,Homo economicus,175,613,0.28548123980424145
EUROPE,823,self_classification_archetype_model,Influencer,30,613,0.048939641109298535
EUROPE,823,self_classification_archetype_model,None,7,613,0.011419249592169658
EUROPE,823,self_classification_archetype_model,Stubborn,36,613,0.05872756933115824
EUROPE,823,self_classification_archetype_model,Uninterested,14,613,0.022838499184339316
EUROPE,824,self_classification_archetype_model,Activist,79,600,0.13166666666666665
EUROPE,824,self_classification_archetype_model,Careful,183,600,0.305
EUROPE,824,self_classification_archetype_model,Early adopter,7,600,0.011666666666666667
EUROPE,824,self_classification_archetype_model,Fearful,84,600,0.14
EUROPE,824,self_classification_archetype_model,Homo economicus,167,600,0.2783333333333333
EUROPE,824,self_classification_archetype_model,Influencer,31,600,0.051666666666666666
EUROPE,824,self_classification_archetype_model,None,12,600,0.02
EUROPE,824,self_classification_archetype_model,Stubborn,27,600,0.045
EUROPE,824,self_classification_archetype_model,Uninterested,10,600,0.016666666666666666
EUROPE,825,self_classification_archetype_model,Activist,71,602,0.11794019933554817
EUROPE,825,self_classification_archetype_model,Careful,160,602,0.26578073089701
EUROPE,825,self_classification_archetype_model,Early adopter,13,602,0.02159468438538206
EUROPE,825,self_classification_archetype_model,Fearful,105,602,0.1744186046511628
EUROPE,825,self_classification_archetype_model,Homo economicus,164,602,0.2724252491694352
