analysis_sample,matrix_name,kmeans_prototype,kmeans_signature_size,kmeans_determinants,kmeans_incremental_covered_pct,kmeans_cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,efa_determinants_found_in_km_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_signature_size,efa_determinants,efa_incremental_covered_pct,efa_cumulative_covered_pct,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
DIEGO,matrix_32_ext_0_1,KM1,9,det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,0.9296428571426208,0.9296428571426208,EFA5,5,55.55555555555556,41.666666666666664,31.25,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_30_authority,12,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority,0.22872023809520367,1.4946726190473925,Influencer,5,5,55.55555555555556,100,55.55555555555556,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,matrix_32_ext_0_1,KM2,11,det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_29_trends; det_31_approval; det_32_own_significance,1.031309523809261,1.9609523809518823,EFA2,5,45.45454545454545,50,31.25,det_11_knowledge; det_13_technical_fit; det_16_commitment; det_25_agreement; det_29_trends,10,det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_29_trends,0.2352678571428216,0.4780059523808801,Influencer,5,4,36.36363636363637,80,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,matrix_32_ext_0_1,KM3,13,det_02_credit_score; det_04_added_value; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority,0.5369047619046247,2.4978571428565077,EFA6,7,53.84615384615385,50,35,det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_23_support; det_25_agreement; det_30_authority,14,det_01_profits; det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_29_trends; det_30_authority; det_32_own_significance,0.24306547619043947,1.7377380952378318,Careful,12,5,38.46153846153846,41.666666666666664,25,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_17_adherence,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,matrix_32_ext_0_1,KM4,15,det_02_credit_score; det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,0.2686309523808841,2.7664880952373916,EFA3,7,46.666666666666664,87.5,43.75,det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_23_support; det_24_socialising; det_31_approval,8,det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_23_support; det_24_socialising; det_30_authority; det_31_approval,0.4464880952380272,0.9244940476189072,Careful,12,7,46.666666666666664,58.333333333333336,35,det_02_credit_score; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,matrix_32_ext_0_1,KM5,8,det_02_credit_score; det_06_climate_protection; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_22_peer_pressure; det_30_authority; det_32_own_significance,0.45931547619035895,3.22580357142775,EFA1,2,25,22.22222222222222,13.333333333333334,det_22_peer_pressure; det_30_authority,9,det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_12_own_competence; det_13_technical_fit; det_19_wellbeing; det_22_peer_pressure; det_30_authority,0.24273809523805853,0.24273809523805853,Uninterested,6,3,37.5,50,27.272727272727273,det_20_coziness; det_22_peer_pressure; det_30_authority,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_30_authority
DIEGO,matrix_32_ext_0_1,KM6,12,det_05_frugality; det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_32_own_significance,0.6616071428569741,3.887410714284724,EFA4,7,58.333333333333336,77.77777777777777,50,det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_23_support; det_25_agreement; det_32_own_significance,9,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance,0.34145833333328146,1.2659523809521889,Early.Adopter,6,4,33.333333333333336,66.66666666666667,28.571428571428573,det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_29_trends,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_26_novelty; det_29_trends
DIEGO,matrix_32_z_abs,KM1,9,det_04_added_value; det_05_frugality; det_10_cost_efficiency; det_16_commitment; det_22_peer_pressure; det_23_support; det_25_agreement; det_28_recognition; det_29_trends,0.5948511904760363,0.5948511904760363,EFA3,5,55.55555555555556,50,35.714285714285715,det_04_added_value; det_10_cost_efficiency; det_22_peer_pressure; det_23_support; det_25_agreement,10,det_04_added_value; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty,0.2991964285713839,0.9580654761903332,Influencer,5,2,22.22222222222222,40,16.666666666666668,det_22_peer_pressure; det_28_recognition,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,matrix_32_z_abs,KM2,8,det_08_trust; det_10_cost_efficiency; det_14_environmental_concerns; det_17_adherence; det_24_socialising; det_29_trends; det_30_authority; det_31_approval,0.5521130952379523,1.1469642857139886,EFA4,4,50,30.76923076923077,23.529411764705884,det_14_environmental_concerns; det_17_adherence; det_24_socialising; det_30_authority,13,det_03_risk_profile; det_06_climate_protection; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority,0.21797619047615813,1.1760416666664912,Activist,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,matrix_32_z_abs,KM3,9,det_07_legal; det_11_knowledge; det_12_own_competence; det_20_coziness; det_23_support; det_24_socialising; det_29_trends; det_30_authority; det_31_approval,0.7152976190474348,1.8622619047614235,EFA2,3,33.333333333333336,37.5,21.428571428571427,det_11_knowledge; det_23_support; det_30_authority,8,det_01_profits; det_05_frugality; det_11_knowledge; det_16_commitment; det_19_wellbeing; det_23_support; det_28_recognition; det_30_authority,0.4225595238094605,0.6588690476189492,Influencer,5,3,33.333333333333336,60,27.272727272727273,det_11_knowledge; det_24_socialising; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,matrix_32_z_abs,KM4,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_20_coziness; det_21_rights_and_duties; det_26_novelty; det_27_fun; det_32_own_significance,0.2158630952380398,2.078124999999463,EFA6,5,35.714285714285715,45.45454545454545,25,det_02_credit_score; det_03_risk_profile; det_14_environmental_concerns; det_16_commitment; det_20_coziness,11,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_20_coziness; det_22_peer_pressure; det_23_support; det_25_agreement,0.17967261904759244,1.626220238094996,Careful,12,6,42.857142857142854,50,30,det_02_credit_score; det_03_risk_profile; det_08_trust; det_12_own_competence; det_14_environmental_concerns; det_16_commitment,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,matrix_32_z_abs,KM5,9,det_02_credit_score; det_04_added_value; det_06_climate_protection; det_18_autonomy; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition,0.5313095238093862,2.609434523808849,EFA1,7,77.77777777777777,50,43.75,det_02_credit_score; det_04_added_value; det_06_climate_protection; det_18_autonomy; det_24_socialising; det_25_agreement; det_28_recognition,14,det_02_credit_score; det_03_risk_profile; det_04_added_value; det_06_climate_protection; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,0.2363095238094888,0.2363095238094888,Influencer,5,3,33.333333333333336,60,27.272727272727273,det_22_peer_pressure; det_24_socialising; det_28_recognition,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,matrix_32_z_abs,KM6,12,det_03_risk_profile; det_05_frugality; det_06_climate_protection; det_08_trust; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_23_support; det_32_own_significance,0.4319047619046501,3.0413392857134993,EFA5,5,41.666666666666664,55.55555555555556,31.25,det_05_frugality; det_06_climate_protection; det_19_wellbeing; det_23_support; det_32_own_significance,9,det_02_credit_score; det_05_frugality; det_06_climate_protection; det_19_wellbeing; det_20_coziness; det_23_support; det_26_novelty; det_30_authority; det_32_own_significance,0.27050595238091213,1.4465476190474036,Careful,12,6,50,50,33.333333333333336,det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
RENOVISOR,matrix_32_raw_0_1,KM1,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13.035267857142657,13.035267857142657,EFA3,3,20,37.5,15,det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,8,det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_32_own_significance,11.619732142857352,39.12553571428606,Influencer,5,5,33.333333333333336,100,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,matrix_32_raw_0_1,KM2,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,24.436160714284924,37.47142857142758,EFA6,5,62.5,45.45454545454545,35.714285714285715,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_17_adherence,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_17_adherence; det_21_rights_and_duties; det_25_agreement,3.552797619047622,56.19020833333379,Fearful,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_raw_0_1,KM3,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13.364404761904536,50.83583333333211,EFA1,7,87.5,87.5,77.77777777777777,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.285119047618991,15.285119047618991,Influencer,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,matrix_32_raw_0_1,KM4,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.584464285714148,61.42029761904626,EFA5,9,69.23076923076923,60,47.36842105263158,det_08_trust; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15,det_01_profits; det_04_added_value; det_08_trust; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,2.3961904761904784,52.63741071428617,Influencer,5,5,38.46153846153846,100,38.46153846153846,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,matrix_32_raw_0_1,KM5,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,4.709285714285559,66.12958333333182,EFA2,4,26.666666666666668,50,21.05263157894737,det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_17_adherence,8,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence,12.220684523809718,27.50580357142871,Fearful,9,8,53.333333333333336,88.88888888888889,50,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_raw_0_1,KM6,14,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,17.093869047618437,83.22345238095026,EFA4,8,57.142857142857146,57.142857142857146,40,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties,14,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,11.11568452380963,50.24122023809569,Careful,12,9,64.28571428571429,75,52.94117647058823,det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
RENOVISOR,matrix_32_pos_0_1,KM1,9,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,66.85285714285658,66.85285714285658,EFA5,3,33.333333333333336,37.5,21.428571428571427,det_07_legal; det_08_trust; det_09_safety,8,det_07_legal; det_08_trust; det_09_safety; det_21_rights_and_duties; det_22_peer_pressure; det_25_agreement; det_30_authority; det_31_approval,7.035208333333363,47.043035714286766,Fearful,9,7,77.77777777777777,77.77777777777777,63.63636363636363,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_pos_0_1,KM2,8,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing,10.691964285714208,77.54482142857078,EFA4,5,62.5,50,38.46153846153846,det_08_trust; det_11_knowledge; det_13_technical_fit; det_16_commitment; det_17_adherence,10,det_03_risk_profile; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_32_own_significance,5.988690476190532,40.00782738095341,Activist,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,matrix_32_pos_0_1,KM3,15,det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties; det_32_own_significance,1.806369047619024,79.35119047618981,EFA2,5,33.333333333333336,62.5,27.77777777777778,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_16_commitment; det_32_own_significance,8,det_01_profits; det_04_added_value; det_06_climate_protection; det_10_cost_efficiency; det_14_environmental_concerns; det_16_commitment; det_23_support; det_32_own_significance,9.368125000000216,22.93050595238157,Careful,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_06_climate_protection; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
RENOVISOR,matrix_32_pos_0_1,KM4,8,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing,6.832678571428441,86.18386904761824,EFA3,6,75,75,60,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction,8,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence,11.088630952381305,34.019136904762874,Fearful,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_pos_0_1,KM5,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness,3.560119047618992,89.74398809523724,EFA1,0,0,0,0,NA,9,det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13.56238095238135,13.56238095238135,Careful,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
RENOVISOR,matrix_32_pos_0_1,KM6,12,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_20_coziness,5.400148809523664,95.1441369047609,EFA6,10,83.33333333333333,66.66666666666667,58.8235294117647,det_01_profits; det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_26_novelty; det_30_authority,1.4629166666666946,48.50595238095347,Homo.Economicus,9,7,58.333333333333336,77.77777777777777,50,det_01_profits; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
RENOVISOR,matrix_32_ext_0_1,KM1,8,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,28.2990476190474,28.2990476190474,EFA1,6,75,75,60,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.30991071428571,15.30991071428571,Influencer,5,5,62.5,100,62.5,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,matrix_32_ext_0_1,KM2,13,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,23.39122023809514,51.69026785714254,EFA2,10,76.92307692307692,90.9090909090909,71.42857142857143,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness,11,det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness,14.48372023809526,29.793630952380965,Fearful,9,9,69.23076923076923,100,69.23076923076923,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_ext_0_1,KM3,15,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,5.781726190476135,57.47199404761867,EFA5,11,73.33333333333333,73.33333333333333,57.89473684210526,det_02_credit_score; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15,det_02_credit_score; det_05_frugality; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,1.8883928571428663,47.623392857143024,Fearful,9,7,46.666666666666664,77.77777777777777,41.1764705882353,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_ext_0_1,KM4,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing,11.027142857143147,68.49913690476183,EFA6,5,62.5,62.5,45.45454545454545,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_17_adherence,8,det_01_profits; det_03_risk_profile; det_05_frugality; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_17_adherence,1.4060714285714426,49.02946428571446,Fearful,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
RENOVISOR,matrix_32_ext_0_1,KM5,12,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,8.045059523809588,76.54419642857141,EFA4,2,16.666666666666668,25,11.11111111111111,det_10_cost_efficiency; det_30_authority,8,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_23_support; det_27_fun; det_30_authority,5.296547619047595,45.73500000000016,Fearful,9,5,41.666666666666664,55.55555555555556,31.25,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
