bootstrap_id,variable,category,n,total_n,prop
541,self_classification_archetype_model,Homo economicus,189,626,0.3019169329073482
541,self_classification_archetype_model,Influencer,29,626,0.0463258785942492
541,self_classification_archetype_model,None,15,626,0.023961661341853034
541,self_classification_archetype_model,Stubborn,47,626,0.07507987220447285
541,self_classification_archetype_model,Uninterested,15,626,0.023961661341853034
542,self_classification_archetype_model,Activist,64,624,0.10256410256410256
542,self_classification_archetype_model,Careful,207,624,0.3317307692307692
542,self_classification_archetype_model,Early adopter,8,624,0.01282051282051282
542,self_classification_archetype_model,Fearful,80,624,0.1282051282051282
542,self_classification_archetype_model,Homo economicus,177,624,0.28365384615384615
542,self_classification_archetype_model,Influencer,25,624,0.04006410256410257
542,self_classification_archetype_model,None,15,624,0.02403846153846154
542,self_classification_archetype_model,Stubborn,35,624,0.05608974358974359
542,self_classification_archetype_model,Uninterested,13,624,0.020833333333333332
543,self_classification_archetype_model,Activist,74,601,0.12312811980033278
543,self_classification_archetype_model,Careful,180,601,0.2995008319467554
543,self_classification_archetype_model,Early adopter,9,601,0.014975041597337771
543,self_classification_archetype_model,Fearful,78,601,0.129783693843594
543,self_classification_archetype_model,Homo economicus,169,601,0.281198003327787
543,self_classification_archetype_model,Influencer,25,601,0.04159733777038269
543,self_classification_archetype_model,None,15,601,0.024958402662229616
543,self_classification_archetype_model,Stubborn,41,601,0.06821963394342762
543,self_classification_archetype_model,Uninterested,10,601,0.016638935108153077
544,self_classification_archetype_model,Activist,79,644,0.12267080745341614
544,self_classification_archetype_model,Careful,184,644,0.2857142857142857
544,self_classification_archetype_model,Early adopter,11,644,0.017080745341614908
544,self_classification_archetype_model,Fearful,97,644,0.15062111801242237
544,self_classification_archetype_model,Homo economicus,180,644,0.2795031055900621
544,self_classification_archetype_model,Influencer,24,644,0.037267080745341616
544,self_classification_archetype_model,None,11,644,0.017080745341614908
544,self_classification_archetype_model,Stubborn,41,644,0.06366459627329192
544,self_classification_archetype_model,Uninterested,17,644,0.026397515527950312
545,self_classification_archetype_model,Activist,86,607,0.1416803953871499
545,self_classification_archetype_model,Careful,164,607,0.2701812191103789
545,self_classification_archetype_model,Early adopter,7,607,0.011532125205930808
545,self_classification_archetype_model,Fearful,79,607,0.1301482701812191
545,self_classification_archetype_model,Homo economicus,176,607,0.2899505766062603
545,self_classification_archetype_model,Influencer,25,607,0.04118616144975288
545,self_classification_archetype_model,None,18,607,0.029654036243822075
545,self_classification_archetype_model,Stubborn,42,607,0.06919275123558484
545,self_classification_archetype_model,Uninterested,10,607,0.016474464579901153
546,self_classification_archetype_model,Activist,74,602,0.12292358803986711
546,self_classification_archetype_model,Careful,143,602,0.23754152823920266
546,self_classification_archetype_model,Early adopter,6,602,0.009966777408637873
546,self_classification_archetype_model,Fearful,100,602,0.16611295681063123
546,self_classification_archetype_model,Homo economicus,175,602,0.29069767441860467
546,self_classification_archetype_model,Influencer,22,602,0.036544850498338874
546,self_classification_archetype_model,None,13,602,0.02159468438538206
546,self_classification_archetype_model,Stubborn,55,602,0.09136212624584718
546,self_classification_archetype_model,Uninterested,14,602,0.023255813953488372
547,self_classification_archetype_model,Activist,61,607,0.10049423393739704
547,self_classification_archetype_model,Careful,168,607,0.27677100494233936
547,self_classification_archetype_model,Early adopter,11,607,0.018121911037891267
547,self_classification_archetype_model,Fearful,89,607,0.14662273476112025
547,self_classification_archetype_model,Homo economicus,190,607,0.3130148270181219
547,self_classification_archetype_model,Influencer,27,607,0.044481054365733116
547,self_classification_archetype_model,None,7,607,0.011532125205930808
547,self_classification_archetype_model,Stubborn,43,607,0.070840197693574955
547,self_classification_archetype_model,Uninterested,11,607,0.018121911037891267
548,self_classification_archetype_model,Activist,89,600,0.14833333333333334
548,self_classification_archetype_model,Careful,173,600,0.28833333333333333
548,self_classification_archetype_model,Early adopter,4,600,0.006666666666666667
548,self_classification_archetype_model,Fearful,80,600,0.13333333333333333
548,self_classification_archetype_model,Homo economicus,157,600,0.26166666666666666
548,self_classification_archetype_model,Influencer,23,600,0.03833333333333333
548,self_classification_archetype_model,None,19,600,0.03166666666666667
548,self_classification_archetype_model,Stubborn,46,600,0.07666666666666666
548,self_classification_archetype_model,Uninterested,9,600,0.015
549,self_classification_archetype_model,Activist,81,614,0.13192182410423453
549,self_classification_archetype_model,Careful,182,614,0.2964169381107492
549,self_classification_archetype_model,Early adopter,5,614,0.008143322475570033
549,self_classification_archetype_model,Fearful,82,614,0.13355048859934854
549,self_classification_archetype_model,Homo economicus,179,614,0.2915309446254072
549,self_classification_archetype_model,Influencer,18,614,0.029315960912052116
549,self_classification_archetype_model,None,15,614,0.024429967426710098
549,self_classification_archetype_model,Stubborn,37,614,0.06026058631921824
549,self_classification_archetype_model,Uninterested,15,614,0.024429967426710098
550,self_classification_archetype_model,Activist,57,641,0.08892355694227769
550,self_classification_archetype_model,Careful,170,641,0.26521060842433697
550,self_classification_archetype_model,Early adopter,6,641,0.0093603744149766
550,self_classification_archetype_model,Fearful,100,641,0.15600624024961
550,self_classification_archetype_model,Homo economicus,186,641,0.29017160686427457
550,self_classification_archetype_model,Influencer,30,641,0.046801872074883
550,self_classification_archetype_model,None,14,641,0.0218408736349454
550,self_classification_archetype_model,Stubborn,55,641,0.08580343213728549
550,self_classification_archetype_model,Uninterested,23,641,0.0358814352574103
551,self_classification_archetype_model,Activist,69,618,0.11165048543689321
551,self_classification_archetype_model,Careful,182,618,0.29449838187702265
551,self_classification_archetype_model,Early adopter,10,618,0.016181229773462782
551,self_classification_archetype_model,Fearful,90,618,0.14563106796116504
551,self_classification_archetype_model,Homo economicus,167,618,0.2702265372168285
551,self_classification_archetype_model,Influencer,25,618,0.040453074433656956
551,self_classification_archetype_model,None,12,618,0.019417475728155338
551,self_classification_archetype_model,Stubborn,56,618,0.09061488673139159
551,self_classification_archetype_model,Uninterested,7,618,0.011326860841423949
552,self_classification_archetype_model,Activist,46,616,0.07467532467532467
552,self_classification_archetype_model,Careful,207,616,0.336038961038961
552,self_classification_archetype_model,Early adopter,7,616,0.011363636363636364
552,self_classification_archetype_model,Fearful,72,616,0.11688311688311688
552,self_classification_archetype_model,Homo economicus,193,616,0.3133116883116883
552,self_classification_archetype_model,Influencer,21,616,0.03409090909090909
552,self_classification_archetype_model,None,16,616,0.025974025974025976
552,self_classification_archetype_model,Stubborn,36,616,0.05844155844155844
552,self_classification_archetype_model,Uninterested,18,616,0.02922077922077922
553,self_classification_archetype_model,Activist,73,610,0.11967213114754098
553,self_classification_archetype_model,Careful,192,610,0.31475409836065577
553,self_classification_archetype_model,Early adopter,7,610,0.011475409836065573
553,self_classification_archetype_model,Fearful,79,610,0.12950819672131147
553,self_classification_archetype_model,Homo economicus,155,610,0.2540983606557377
553,self_classification_archetype_model,Influencer,29,610,0.047540983606557376
553,self_classification_archetype_model,None,20,610,0.03278688524590164
553,self_classification_archetype_model,Stubborn,39,610,0.06393442622950819
553,self_classification_archetype_model,Uninterested,16,610,0.02622950819672131
554,self_classification_archetype_model,Activist,74,631,0.11727416798732171
554,self_classification_archetype_model,Careful,186,631,0.294770206022187
554,self_classification_archetype_model,Early adopter,6,631,0.009508716323296355
554,self_classification_archetype_model,Fearful,102,631,0.16164817749603805
554,self_classification_archetype_model,Homo economicus,172,631,0.27258320126782887
554,self_classification_archetype_model,Influencer,23,631,0.03645007923930269
554,self_classification_archetype_model,None,15,631,0.02377179080824089
554,self_classification_archetype_model,Stubborn,37,631,0.058637083993660855
554,self_classification_archetype_model,Uninterested,16,631,0.025356576862123614
555,self_classification_archetype_model,Activist,65,630,0.10317460317460317
555,self_classification_archetype_model,Careful,192,630,0.3047619047619048
555,self_classification_archetype_model,Early adopter,7,630,0.011111111111111112
555,self_classification_archetype_model,Fearful,95,630,0.15079365079365079
555,self_classification_archetype_model,Homo economicus,183,630,0.2904761904761905
555,self_classification_archetype_model,Influencer,17,630,0.026984126984126985
555,self_classification_archetype_model,None,16,630,0.025396825396825397
555,self_classification_archetype_model,Stubborn,38,630,0.06031746031746032
555,self_classification_archetype_model,Uninterested,17,630,0.026984126984126985
556,self_classification_archetype_model,Activist,73,620,0.11774193548387096
556,self_classification_archetype_model,Careful,178,620,0.2870967741935484
556,self_classification_archetype_model,Early adopter,10,620,0.016129032258064516
556,self_classification_archetype_model,Fearful,88,620,0.14193548387096774
556,self_classification_archetype_model,Homo economicus,169,620,0.2725806451612903
556,self_classification_archetype_model,Influencer,29,620,0.0467741935483871
556,self_classification_archetype_model,None,17,620,0.027419354838709678
556,self_classification_archetype_model,Stubborn,39,620,0.06290322580645161
556,self_classification_archetype_model,Uninterested,17,620,0.027419354838709678
557,self_classification_archetype_model,Activist,76,624,0.12179487179487179
557,self_classification_archetype_model,Careful,184,624,0.2948717948717949
557,self_classification_archetype_model,Early adopter,9,624,0.014423076923076924
557,self_classification_archetype_model,Fearful,87,624,0.13942307692307693
557,self_classification_archetype_model,Homo economicus,171,624,0.27403846153846156
557,self_classification_archetype_model,Influencer,32,624,0.05128205128205128
557,self_classification_archetype_model,None,15,624,0.02403846153846154
557,self_classification_archetype_model,Stubborn,35,624,0.05608974358974359
557,self_classification_archetype_model,Uninterested,15,624,0.02403846153846154
558,self_classification_archetype_model,Activist,77,610,0.12622950819672132
558,self_classification_archetype_model,Careful,179,610,0.2934426229508197
558,self_classification_archetype_model,Early adopter,9,610,0.014754098360655738
558,self_classification_archetype_model,Fearful,91,610,0.14918032786885246
558,self_classification_archetype_model,Homo economicus,154,610,0.25245901639344265
558,self_classification_archetype_model,Influencer,26,610,0.04262295081967213
558,self_classification_archetype_model,None,19,610,0.03114754098360656
558,self_classification_archetype_model,Stubborn,35,610,0.05737704918032787
558,self_classification_archetype_model,Uninterested,20,610,0.03278688524590164
559,self_classification_archetype_model,Activist,73,605,0.1206611570247934
559,self_classification_archetype_model,Careful,169,605,0.2793388429752066
559,self_classification_archetype_model,Early adopter,7,605,0.011570247933884297
559,self_classification_archetype_model,Fearful,96,605,0.15867768595041323
559,self_classification_archetype_model,Homo economicus,158,605,0.2611570247933884
559,self_classification_archetype_model,Influencer,28,605,0.04628099173553719
559,self_classification_archetype_model,None,18,605,0.02975206611570248
559,self_classification_archetype_model,Stubborn,41,605,0.06776859504132231
559,self_classification_archetype_model,Uninterested,15,605,0.024793388429752067
560,self_classification_archetype_model,Activist,72,615,0.11707317073170732
560,self_classification_archetype_model,Careful,182,615,0.2959349593495935
560,self_classification_archetype_model,Early adopter,10,615,0.016260162601626018
560,self_classification_archetype_model,Fearful,85,615,0.13821138211382114
560,self_classification_archetype_model,Homo economicus,174,615,0.28292682926829266
560,self_classification_archetype_model,Influencer,20,615,0.032520325203252036
560,self_classification_archetype_model,None,20,615,0.032520325203252036
560,self_classification_archetype_model,Stubborn,40,615,0.06504065040650407
560,self_classification_archetype_model,Uninterested,12,615,0.01951219512195122
561,self_classification_archetype_model,Activist,54,617,0.08752025931928688
561,self_classification_archetype_model,Careful,192,617,0.31118314424635335
561,self_classification_archetype_model,Early adopter,12,617,0.019448946515397084
561,self_classification_archetype_model,Fearful,91,617,0.14748784440842788
561,self_classification_archetype_model,Homo economicus,173,617,0.28038897893030795
561,self_classification_archetype_model,Influencer,25,617,0.04051863857374392
561,self_classification_archetype_model,None,12,617,0.019448946515397084
561,self_classification_archetype_model,Stubborn,47,617,0.07617504051863858
561,self_classification_archetype_model,Uninterested,11,617,0.017828200972447326
562,self_classification_archetype_model,Activist,68,615,0.11056910569105691
562,self_classification_archetype_model,Careful,190,615,0.3089430894308943
562,self_classification_archetype_model,Early adopter,7,615,0.011382113821138212
562,self_classification_archetype_model,Fearful,92,615,0.14959349593495935
562,self_classification_archetype_model,Homo economicus,162,615,0.2634146341463415
562,self_classification_archetype_model,Influencer,26,615,0.04227642276422764
562,self_classification_archetype_model,None,14,615,0.022764227642276424
562,self_classification_archetype_model,Stubborn,43,615,0.06991869918699187
562,self_classification_archetype_model,Uninterested,13,615,0.02113821138211382
563,self_classification_archetype_model,Activist,74,621,0.11916264090177134
563,self_classification_archetype_model,Careful,186,621,0.2995169082125604
563,self_classification_archetype_model,Early adopter,9,621,0.014492753623188406
563,self_classification_archetype_model,Fearful,89,621,0.143317230273752
563,self_classification_archetype_model,Homo economicus,158,621,0.25442834138486314
563,self_classification_archetype_model,Influencer,17,621,0.027375201288244767
563,self_classification_archetype_model,None,20,621,0.0322061191626409
563,self_classification_archetype_model,Stubborn,48,621,0.07729468599033816
563,self_classification_archetype_model,Uninterested,20,621,0.0322061191626409
564,self_classification_archetype_model,Activist,87,631,0.13787638668779714
564,self_classification_archetype_model,Careful,178,631,0.2820919175911252
564,self_classification_archetype_model,Early adopter,2,631,0.003169572107765452
564,self_classification_archetype_model,Fearful,91,631,0.14421553090332806
564,self_classification_archetype_model,Homo economicus,168,631,0.2662440570522979
564,self_classification_archetype_model,Influencer,34,631,0.05388272583201268
564,self_classification_archetype_model,None,13,631,0.020602218700475437
564,self_classification_archetype_model,Stubborn,46,631,0.07290015847860538
564,self_classification_archetype_model,Uninterested,12,631,0.01901743264659271
565,self_classification_archetype_model,Activist,57,616,0.09253246753246754
565,self_classification_archetype_model,Careful,193,616,0.3133116883116883
565,self_classification_archetype_model,Early adopter,2,616,0.003246753246753247
565,self_classification_archetype_model,Fearful,97,616,0.15746753246753248
565,self_classification_archetype_model,Homo economicus,173,616,0.28084415584415584
565,self_classification_archetype_model,Influencer,24,616,0.03896103896103896
565,self_classification_archetype_model,None,20,616,0.032467532467532464
565,self_classification_archetype_model,Stubborn,39,616,0.0633116883116883
565,self_classification_archetype_model,Uninterested,11,616,0.017857142857142856
566,self_classification_archetype_model,Activist,75,623,0.12038523274478331
566,self_classification_archetype_model,Careful,194,623,0.3113964686998395
566,self_classification_archetype_model,Early adopter,3,623,0.004815409309791332
566,self_classification_archetype_model,Fearful,70,623,0.11235955056179775
566,self_classification_archetype_model,Homo economicus,172,623,0.27608346709470305
566,self_classification_archetype_model,Influencer,32,623,0.051364365971107544
566,self_classification_archetype_model,None,15,623,0.024077046548956663
566,self_classification_archetype_model,Stubborn,46,623,0.0738362760834671
566,self_classification_archetype_model,Uninterested,16,623,0.025682182985553772
567,self_classification_archetype_model,Activist,77,632,0.12183544303797468
567,self_classification_archetype_model,Careful,193,632,0.30537974683544306
567,self_classification_archetype_model,Early adopter,10,632,0.015822784810126583
567,self_classification_archetype_model,Fearful,93,632,0.14715189873417722
567,self_classification_archetype_model,Homo economicus,164,632,0.25949367088607594
567,self_classification_archetype_model,Influencer,34,632,0.05379746835443038
567,self_classification_archetype_model,None,13,632,0.020569620253164556
567,self_classification_archetype_model,Stubborn,32,632,0.05063291139240506
567,self_classification_archetype_model,Uninterested,16,632,0.02531645569620253
568,self_classification_archetype_model,Activist,76,606,0.1254125412541254
568,self_classification_archetype_model,Careful,178,606,0.29372937293729373
568,self_classification_archetype_model,Early adopter,10,606,0.0165016501650165
568,self_classification_archetype_model,Fearful,101,606,0.16666666666666666
568,self_classification_archetype_model,Homo economicus,155,606,0.25577557755775576
568,self_classification_archetype_model,Influencer,21,606,0.034653465346534656
568,self_classification_archetype_model,None,14,606,0.0231023102310231
568,self_classification_archetype_model,Stubborn,39,606,0.06435643564356436
568,self_classification_archetype_model,Uninterested,12,606,0.019801980198019802
569,self_classification_archetype_model,Activist,71,614,0.11563517915309446
569,self_classification_archetype_model,Careful,177,614,0.28827361563517917
569,self_classification_archetype_model,Early adopter,7,614,0.011400651465798045
569,self_classification_archetype_model,Fearful,88,614,0.14332247557003258
569,self_classification_archetype_model,Homo economicus,177,614,0.28827361563517917
569,self_classification_archetype_model,Influencer,28,614,0.04560260586319218
569,self_classification_archetype_model,None,12,614,0.019543973941368076
569,self_classification_archetype_model,Stubborn,38,614,0.06188925081433225
569,self_classification_archetype_model,Uninterested,16,614,0.026058631921824105
570,self_classification_archetype_model,Activist,63,622,0.10128617363344052
570,self_classification_archetype_model,Careful,200,622,0.3215434083601286
570,self_classification_archetype_model,Early adopter,8,622,0.012861736334405145
570,self_classification_archetype_model,Fearful,88,622,0.1414790996784566
570,self_classification_archetype_model,Homo economicus,147,622,0.23633440514469453
570,self_classification_archetype_model,Influencer,35,622,0.05627009646302251
570,self_classification_archetype_model,None,17,622,0.027331189710610933
570,self_classification_archetype_model,Stubborn,50,622,0.08038585209003216
570,self_classification_archetype_model,Uninterested,14,622,0.022508038585209004
571,self_classification_archetype_model,Activist,67,616,0.10876623376623376
571,self_classification_archetype_model,Careful,194,616,0.31493506493506496
571,self_classification_archetype_model,Early adopter,5,616,0.008116883116883116
571,self_classification_archetype_model,Fearful,76,616,0.12337662337662338
571,self_classification_archetype_model,Homo economicus,188,616,0.3051948051948052
571,self_classification_archetype_model,Influencer,26,616,0.04220779220779221
571,self_classification_archetype_model,None,11,616,0.017857142857142856
571,self_classification_archetype_model,Stubborn,37,616,0.060064935064935064
571,self_classification_archetype_model,Uninterested,12,616,0.01948051948051948
572,self_classification_archetype_model,Activist,84,614,0.13680781758957655
572,self_classification_archetype_model,Careful,176,614,0.28664495114006516
572,self_classification_archetype_model,Early adopter,4,614,0.006514657980456026
572,self_classification_archetype_model,Fearful,84,614,0.13680781758957655
572,self_classification_archetype_model,Homo economicus,169,614,0.2752442996742671
572,self_classification_archetype_model,Influencer,24,614,0.03908794788273615
572,self_classification_archetype_model,None,18,614,0.029315960912052116
572,self_classification_archetype_model,Stubborn,42,614,0.06840390879478828
572,self_classification_archetype_model,Uninterested,13,614,0.021172638436482084
573,self_classification_archetype_model,Activist,70,624,0.11217948717948718
573,self_classification_archetype_model,Careful,179,624,0.28685897435897434
573,self_classification_archetype_model,Early adopter,4,624,0.00641025641025641
573,self_classification_archetype_model,Fearful,90,624,0.14423076923076922
573,self_classification_archetype_model,Homo economicus,165,624,0.2644230769230769
573,self_classification_archetype_model,Influencer,29,624,0.046474358974358976
573,self_classification_archetype_model,None,19,624,0.030448717948717948
573,self_classification_archetype_model,Stubborn,50,624,0.08012820512820513
573,self_classification_archetype_model,Uninterested,18,624,0.028846153846153848
574,self_classification_archetype_model,Activist,60,609,0.09852216748768473
574,self_classification_archetype_model,Careful,198,609,0.3251231527093596
574,self_classification_archetype_model,Early adopter,6,609,0.009852216748768473
574,self_classification_archetype_model,Fearful,83,609,0.13628899835796388
574,self_classification_archetype_model,Homo economicus,163,609,0.2676518883415435
574,self_classification_archetype_model,Influencer,31,609,0.05090311986863711
574,self_classification_archetype_model,None,13,609,0.021346469622331693
574,self_classification_archetype_model,Stubborn,38,609,0.06239737274220033
574,self_classification_archetype_model,Uninterested,17,609,0.027914614121510674
575,self_classification_archetype_model,Activist,65,630,0.10317460317460317
575,self_classification_archetype_model,Careful,183,630,0.2904761904761905
575,self_classification_archetype_model,Early adopter,6,630,0.009523809523809525
575,self_classification_archetype_model,Fearful,83,630,0.13174603174603175
575,self_classification_archetype_model,Homo economicus,178,630,0.28253968253968254
575,self_classification_archetype_model,Influencer,27,630,0.04285714285714286
575,self_classification_archetype_model,None,20,630,0.031746031746031744
575,self_classification_archetype_model,Stubborn,43,630,0.06825396825396825
575,self_classification_archetype_model,Uninterested,25,630,0.03968253968253968
576,self_classification_archetype_model,Activist,87,631,0.13787638668779714
576,self_classification_archetype_model,Careful,191,631,0.30269413629160064
576,self_classification_archetype_model,Early adopter,8,631,0.012678288431061807
576,self_classification_archetype_model,Fearful,87,631,0.13787638668779714
576,self_classification_archetype_model,Homo economicus,170,631,0.2694136291600634
576,self_classification_archetype_model,Influencer,17,631,0.02694136291600634
576,self_classification_archetype_model,None,13,631,0.020602218700475437
576,self_classification_archetype_model,Stubborn,43,631,0.06814580031695722
576,self_classification_archetype_model,Uninterested,15,631,0.02377179080824089
577,self_classification_archetype_model,Activist,71,594,0.11952861952861953
577,self_classification_archetype_model,Careful,174,594,0.29292929292929293
577,self_classification_archetype_model,Early adopter,4,594,0.006734006734006734
577,self_classification_archetype_model,Fearful,78,594,0.13131313131313133
577,self_classification_archetype_model,Homo economicus,164,594,0.2760942760942761
577,self_classification_archetype_model,Influencer,21,594,0.03535353535353535
577,self_classification_archetype_model,None,13,594,0.021885521885521887
577,self_classification_archetype_model,Stubborn,49,594,0.08249158249158249
577,self_classification_archetype_model,Uninterested,20,594,0.03367003367003367
578,self_classification_archetype_model,Activist,55,602,0.09136212624584718
578,self_classification_archetype_model,Careful,156,602,0.2591362126245847
578,self_classification_archetype_model,Early adopter,6,602,0.009966777408637873
578,self_classification_archetype_model,Fearful,91,602,0.1511627906976744
578,self_classification_archetype_model,Homo economicus,182,602,0.3023255813953488
578,self_classification_archetype_model,Influencer,33,602,0.054817275747508304
578,self_classification_archetype_model,None,20,602,0.03322259136212625
578,self_classification_archetype_model,Stubborn,40,602,0.0664451827242525
578,self_classification_archetype_model,Uninterested,19,602,0.03156146179401993
579,self_classification_archetype_model,Activist,71,631,0.11251980982567353
579,self_classification_archetype_model,Careful,167,631,0.26465927099841524
579,self_classification_archetype_model,Early adopter,8,631,0.012678288431061807
579,self_classification_archetype_model,Fearful,89,631,0.1410459587955626
579,self_classification_archetype_model,Homo economicus,183,631,0.2900158478605388
579,self_classification_archetype_model,Influencer,36,631,0.05705229793977813
579,self_classification_archetype_model,None,11,631,0.017432646592709985
579,self_classification_archetype_model,Stubborn,48,631,0.07606973058637084
579,self_classification_archetype_model,Uninterested,18,631,0.028526148969889066
580,self_classification_archetype_model,Activist,77,626,0.12300319488817892
580,self_classification_archetype_model,Careful,179,626,0.28594249201277955
580,self_classification_archetype_model,Early adopter,11,626,0.01757188498402556
580,self_classification_archetype_model,Fearful,109,626,0.17412140575079874
580,self_classification_archetype_model,Homo economicus,156,626,0.24920127795527156
580,self_classification_archetype_model,Influencer,29,626,0.0463258785942492
580,self_classification_archetype_model,None,16,626,0.025559105431309903
580,self_classification_archetype_model,Stubborn,40,626,0.06389776357827476
580,self_classification_archetype_model,Uninterested,9,626,0.01437699680511182
581,self_classification_archetype_model,Activist,92,608,0.1513157894736842
581,self_classification_archetype_model,Careful,166,608,0.2730263157894737
581,self_classification_archetype_model,Early adopter,13,608,0.02138157894736842
581,self_classification_archetype_model,Fearful,81,608,0.13322368421052633
581,self_classification_archetype_model,Homo economicus,153,608,0.25164473684210525
581,self_classification_archetype_model,Influencer,28,608,0.046052631578947366
581,self_classification_archetype_model,None,16,608,0.02631578947368421
581,self_classification_archetype_model,Stubborn,45,608,0.07401315789473684
581,self_classification_archetype_model,Uninterested,14,608,0.023026315789473683
582,self_classification_archetype_model,Activist,69,635,0.10866141732283464
582,self_classification_archetype_model,Careful,187,635,0.29448818897637796
582,self_classification_archetype_model,Early adopter,8,635,0.012598425196850394
582,self_classification_archetype_model,Fearful,85,635,0.13385826771653545
582,self_classification_archetype_model,Homo economicus,165,635,0.25984251968503935
582,self_classification_archetype_model,Influencer,39,635,0.06141732283464567
582,self_classification_archetype_model,None,24,635,0.03779527559055118
582,self_classification_archetype_model,Stubborn,44,635,0.06929133858267716
582,self_classification_archetype_model,Uninterested,14,635,0.02204724409448819
583,self_classification_archetype_model,Activist,75,607,0.12355848434925865
583,self_classification_archetype_model,Careful,181,607,0.2981878088962109
583,self_classification_archetype_model,Early adopter,7,607,0.011532125205930808
583,self_classification_archetype_model,Fearful,80,607,0.13179571663920922
583,self_classification_archetype_model,Homo economicus,166,607,0.27347611202635913
583,self_classification_archetype_model,Influencer,19,607,0.03130148270181219
583,self_classification_archetype_model,None,15,607,0.02471169686985173
583,self_classification_archetype_model,Stubborn,47,607,0.07742998352553541
583,self_classification_archetype_model,Uninterested,17,607,0.02800658978583196
584,self_classification_archetype_model,Activist,55,625,0.088
584,self_classification_archetype_model,Careful,185,625,0.296
584,self_classification_archetype_model,Early adopter,3,625,0.0048
584,self_classification_archetype_model,Fearful,93,625,0.1488
584,self_classification_archetype_model,Homo economicus,178,625,0.2848
584,self_classification_archetype_model,Influencer,30,625,0.048
584,self_classification_archetype_model,None,17,625,0.0272
584,self_classification_archetype_model,Stubborn,47,625,0.0752
584,self_classification_archetype_model,Uninterested,17,625,0.0272
585,self_classification_archetype_model,Activist,73,613,0.11908646003262642
585,self_classification_archetype_model,Careful,160,613,0.26101141924959215
585,self_classification_archetype_model,Early adopter,6,613,0.009787928221859706
585,self_classification_archetype_model,Fearful,101,613,0.16476345840130505
585,self_classification_archetype_model,Homo economicus,174,613,0.2838499184339315
585,self_classification_archetype_model,Influencer,30,613,0.048939641109298535
585,self_classification_archetype_model,None,19,613,0.03099510603588907
585,self_classification_archetype_model,Stubborn,40,613,0.06525285481239804
585,self_classification_archetype_model,Uninterested,10,613,0.01631321370309951
586,self_classification_archetype_model,Activist,67,621,0.10789049919484701
586,self_classification_archetype_model,Careful,169,621,0.2721417069243156
586,self_classification_archetype_model,Early adopter,13,621,0.020933977455716585
586,self_classification_archetype_model,Fearful,95,621,0.1529790660225443
586,self_classification_archetype_model,Homo economicus,184,621,0.2962962962962963
586,self_classification_archetype_model,Influencer,27,621,0.043478260869565216
586,self_classification_archetype_model,None,12,621,0.01932367149758454
586,self_classification_archetype_model,Stubborn,44,621,0.07085346215780998
586,self_classification_archetype_model,Uninterested,10,621,0.01610305958132045
587,self_classification_archetype_model,Activist,70,609,0.11494252873563218
587,self_classification_archetype_model,Careful,173,609,0.28407224958949095
587,self_classification_archetype_model,Early adopter,4,609,0.006568144499178982
587,self_classification_archetype_model,Fearful,82,609,0.13464696223316913
587,self_classification_archetype_model,Homo economicus,180,609,0.2955665024630542
587,self_classification_archetype_model,Influencer,37,609,0.060755336617405585
587,self_classification_archetype_model,None,13,609,0.021346469622331693
587,self_classification_archetype_model,Stubborn,36,609,0.059113300492610835
587,self_classification_archetype_model,Uninterested,14,609,0.022988505747126436
588,self_classification_archetype_model,Activist,65,636,0.10220125786163523
588,self_classification_archetype_model,Careful,191,636,0.300314465408805
588,self_classification_archetype_model,Early adopter,3,636,0.0047169811320754715
588,self_classification_archetype_model,Fearful,91,636,0.1430817610062893
588,self_classification_archetype_model,Homo economicus,170,636,0.2672955974842767
588,self_classification_archetype_model,Influencer,30,636,0.04716981132075472
588,self_classification_archetype_model,None,15,636,0.02358490566037736
588,self_classification_archetype_model,Stubborn,58,636,0.09119496855345911
588,self_classification_archetype_model,Uninterested,13,636,0.020440251572327043
589,self_classification_archetype_model,Activist,71,610,0.11639344262295082
589,self_classification_archetype_model,Careful,171,610,0.28032786885245903
589,self_classification_archetype_model,Early adopter,7,610,0.011475409836065573
589,self_classification_archetype_model,Fearful,89,610,0.14590163934426228
589,self_classification_archetype_model,Homo economicus,168,610,0.2754098360655738
589,self_classification_archetype_model,Influencer,35,610,0.05737704918032787
589,self_classification_archetype_model,None,10,610,0.01639344262295082
589,self_classification_archetype_model,Stubborn,45,610,0.07377049180327869
589,self_classification_archetype_model,Uninterested,14,610,0.022950819672131147
590,self_classification_archetype_model,Activist,82,617,0.13290113452188007
590,self_classification_archetype_model,Careful,175,617,0.28363047001620745
590,self_classification_archetype_model,Early adopter,2,617,0.0032414910858995136
590,self_classification_archetype_model,Fearful,89,617,0.14424635332252836
590,self_classification_archetype_model,Homo economicus,160,617,0.2593192868719611
590,self_classification_archetype_model,Influencer,31,617,0.050243111831442464
590,self_classification_archetype_model,None,11,617,0.017828200972447326
590,self_classification_archetype_model,Stubborn,43,617,0.06969205834683954
590,self_classification_archetype_model,Uninterested,24,617,0.03889789303079417
591,self_classification_archetype_model,Activist,69,630,0.10952380952380952
591,self_classification_archetype_model,Careful,183,630,0.2904761904761905
591,self_classification_archetype_model,Early adopter,12,630,0.01904761904761905
591,self_classification_archetype_model,Fearful,84,630,0.13333333333333333
591,self_classification_archetype_model,Homo economicus,177,630,0.28095238095238095
591,self_classification_archetype_model,Influencer,24,630,0.0380952380952381
