bootstrap_id,variable,category,n,total_n,prop
201,tenure_model,conflict,0,1000,0
201,tenure_model,family_home,9,1000,0.009
201,tenure_model,other,16,1000,0.016
201,tenure_model,owner_with_mortgage,394,1000,0.394
201,tenure_model,rent,189,1000,0.189
201,tenure_model,unknown,392,1000,0.392
202,tenure_model,conflict,1,1000,0.001
202,tenure_model,family_home,4,1000,0.004
202,tenure_model,other,10,1000,0.01
202,tenure_model,owner_with_mortgage,398,1000,0.398
202,tenure_model,rent,209,1000,0.209
202,tenure_model,unknown,378,1000,0.378
203,tenure_model,conflict,1,1000,0.001
203,tenure_model,family_home,3,1000,0.003
203,tenure_model,other,25,1000,0.025
203,tenure_model,owner_with_mortgage,391,1000,0.391
203,tenure_model,rent,205,1000,0.205
203,tenure_model,unknown,375,1000,0.375
204,tenure_model,conflict,0,1000,0
204,tenure_model,family_home,2,1000,0.002
204,tenure_model,other,17,1000,0.017
204,tenure_model,owner_with_mortgage,410,1000,0.41
204,tenure_model,rent,199,1000,0.199
204,tenure_model,unknown,372,1000,0.372
205,tenure_model,conflict,0,1000,0
205,tenure_model,family_home,8,1000,0.008
205,tenure_model,other,13,1000,0.013
205,tenure_model,owner_with_mortgage,424,1000,0.424
205,tenure_model,rent,182,1000,0.182
205,tenure_model,unknown,373,1000,0.373
206,tenure_model,conflict,1,1000,0.001
206,tenure_model,family_home,5,1000,0.005
206,tenure_model,other,14,1000,0.014
206,tenure_model,owner_with_mortgage,387,1000,0.387
206,tenure_model,rent,215,1000,0.215
206,tenure_model,unknown,378,1000,0.378
207,tenure_model,conflict,0,1000,0
207,tenure_model,family_home,7,1000,0.007
207,tenure_model,other,11,1000,0.011
207,tenure_model,owner_with_mortgage,418,1000,0.418
207,tenure_model,rent,185,1000,0.185
207,tenure_model,unknown,379,1000,0.379
208,tenure_model,conflict,1,1000,0.001
208,tenure_model,family_home,6,1000,0.006
208,tenure_model,other,13,1000,0.013
208,tenure_model,owner_with_mortgage,408,1000,0.408
208,tenure_model,rent,193,1000,0.193
208,tenure_model,unknown,379,1000,0.379
209,tenure_model,conflict,1,1000,0.001
209,tenure_model,family_home,10,1000,0.01
209,tenure_model,other,18,1000,0.018
209,tenure_model,owner_with_mortgage,390,1000,0.39
209,tenure_model,rent,202,1000,0.202
209,tenure_model,unknown,379,1000,0.379
210,tenure_model,conflict,0,1000,0
210,tenure_model,family_home,8,1000,0.008
210,tenure_model,other,17,1000,0.017
210,tenure_model,owner_with_mortgage,392,1000,0.392
210,tenure_model,rent,202,1000,0.202
210,tenure_model,unknown,381,1000,0.381
211,tenure_model,conflict,4,1000,0.004
211,tenure_model,family_home,10,1000,0.01
211,tenure_model,other,18,1000,0.018
211,tenure_model,owner_with_mortgage,387,1000,0.387
211,tenure_model,rent,194,1000,0.194
211,tenure_model,unknown,387,1000,0.387
212,tenure_model,conflict,1,1000,0.001
212,tenure_model,family_home,7,1000,0.007
212,tenure_model,other,14,1000,0.014
212,tenure_model,owner_with_mortgage,422,1000,0.422
212,tenure_model,rent,176,1000,0.176
212,tenure_model,unknown,380,1000,0.38
213,tenure_model,conflict,1,1000,0.001
213,tenure_model,family_home,6,1000,0.006
213,tenure_model,other,12,1000,0.012
213,tenure_model,owner_with_mortgage,400,1000,0.4
213,tenure_model,rent,188,1000,0.188
213,tenure_model,unknown,393,1000,0.393
214,tenure_model,conflict,1,1000,0.001
214,tenure_model,family_home,7,1000,0.007
214,tenure_model,other,6,1000,0.006
214,tenure_model,owner_with_mortgage,401,1000,0.401
214,tenure_model,rent,204,1000,0.204
214,tenure_model,unknown,381,1000,0.381
215,tenure_model,conflict,0,1000,0
215,tenure_model,family_home,9,1000,0.009
215,tenure_model,other,13,1000,0.013
215,tenure_model,owner_with_mortgage,400,1000,0.4
215,tenure_model,rent,200,1000,0.2
215,tenure_model,unknown,378,1000,0.378
216,tenure_model,conflict,0,1000,0
216,tenure_model,family_home,7,1000,0.007
216,tenure_model,other,14,1000,0.014
216,tenure_model,owner_with_mortgage,390,1000,0.39
216,tenure_model,rent,197,1000,0.197
216,tenure_model,unknown,392,1000,0.392
217,tenure_model,conflict,1,1000,0.001
217,tenure_model,family_home,5,1000,0.005
217,tenure_model,other,19,1000,0.019
217,tenure_model,owner_with_mortgage,412,1000,0.412
217,tenure_model,rent,202,1000,0.202
217,tenure_model,unknown,361,1000,0.361
218,tenure_model,conflict,0,1000,0
218,tenure_model,family_home,14,1000,0.014
218,tenure_model,other,11,1000,0.011
218,tenure_model,owner_with_mortgage,391,1000,0.391
218,tenure_model,rent,203,1000,0.203
218,tenure_model,unknown,381,1000,0.381
219,tenure_model,conflict,1,1000,0.001
219,tenure_model,family_home,2,1000,0.002
219,tenure_model,other,8,1000,0.008
219,tenure_model,owner_with_mortgage,404,1000,0.404
219,tenure_model,rent,199,1000,0.199
219,tenure_model,unknown,386,1000,0.386
220,tenure_model,conflict,2,1000,0.002
220,tenure_model,family_home,9,1000,0.009
220,tenure_model,other,15,1000,0.015
220,tenure_model,owner_with_mortgage,399,1000,0.399
220,tenure_model,rent,184,1000,0.184
220,tenure_model,unknown,391,1000,0.391
221,tenure_model,conflict,1,1000,0.001
221,tenure_model,family_home,7,1000,0.007
221,tenure_model,other,18,1000,0.018
221,tenure_model,owner_with_mortgage,387,1000,0.387
221,tenure_model,rent,216,1000,0.216
221,tenure_model,unknown,371,1000,0.371
222,tenure_model,conflict,0,1000,0
222,tenure_model,family_home,12,1000,0.012
222,tenure_model,other,12,1000,0.012
222,tenure_model,owner_with_mortgage,402,1000,0.402
222,tenure_model,rent,194,1000,0.194
222,tenure_model,unknown,380,1000,0.38
223,tenure_model,conflict,1,1000,0.001
223,tenure_model,family_home,4,1000,0.004
223,tenure_model,other,23,1000,0.023
223,tenure_model,owner_with_mortgage,405,1000,0.405
223,tenure_model,rent,184,1000,0.184
223,tenure_model,unknown,383,1000,0.383
224,tenure_model,conflict,0,1000,0
224,tenure_model,family_home,8,1000,0.008
224,tenure_model,other,11,1000,0.011
224,tenure_model,owner_with_mortgage,404,1000,0.404
224,tenure_model,rent,190,1000,0.19
224,tenure_model,unknown,387,1000,0.387
225,tenure_model,conflict,0,1000,0
225,tenure_model,family_home,12,1000,0.012
225,tenure_model,other,12,1000,0.012
225,tenure_model,owner_with_mortgage,381,1000,0.381
225,tenure_model,rent,219,1000,0.219
225,tenure_model,unknown,376,1000,0.376
226,tenure_model,conflict,0,1000,0
226,tenure_model,family_home,8,1000,0.008
226,tenure_model,other,15,1000,0.015
226,tenure_model,owner_with_mortgage,403,1000,0.403
226,tenure_model,rent,203,1000,0.203
226,tenure_model,unknown,371,1000,0.371
227,tenure_model,conflict,1,1000,0.001
227,tenure_model,family_home,3,1000,0.003
227,tenure_model,other,11,1000,0.011
227,tenure_model,owner_with_mortgage,377,1000,0.377
227,tenure_model,rent,208,1000,0.208
227,tenure_model,unknown,400,1000,0.4
228,tenure_model,conflict,0,1000,0
228,tenure_model,family_home,11,1000,0.011
228,tenure_model,other,12,1000,0.012
228,tenure_model,owner_with_mortgage,418,1000,0.418
228,tenure_model,rent,183,1000,0.183
228,tenure_model,unknown,376,1000,0.376
229,tenure_model,conflict,0,1000,0
229,tenure_model,family_home,3,1000,0.003
229,tenure_model,other,14,1000,0.014
229,tenure_model,owner_with_mortgage,398,1000,0.398
229,tenure_model,rent,197,1000,0.197
229,tenure_model,unknown,388,1000,0.388
230,tenure_model,conflict,0,1000,0
230,tenure_model,family_home,8,1000,0.008
230,tenure_model,other,12,1000,0.012
230,tenure_model,owner_with_mortgage,418,1000,0.418
230,tenure_model,rent,185,1000,0.185
230,tenure_model,unknown,377,1000,0.377
231,tenure_model,conflict,0,1000,0
231,tenure_model,family_home,10,1000,0.01
231,tenure_model,other,11,1000,0.011
231,tenure_model,owner_with_mortgage,390,1000,0.39
231,tenure_model,rent,218,1000,0.218
231,tenure_model,unknown,371,1000,0.371
232,tenure_model,conflict,0,1000,0
232,tenure_model,family_home,6,1000,0.006
232,tenure_model,other,12,1000,0.012
232,tenure_model,owner_with_mortgage,403,1000,0.403
232,tenure_model,rent,190,1000,0.19
232,tenure_model,unknown,389,1000,0.389
233,tenure_model,conflict,0,1000,0
233,tenure_model,family_home,5,1000,0.005
233,tenure_model,other,18,1000,0.018
233,tenure_model,owner_with_mortgage,386,1000,0.386
233,tenure_model,rent,197,1000,0.197
233,tenure_model,unknown,394,1000,0.394
234,tenure_model,conflict,0,1000,0
234,tenure_model,family_home,8,1000,0.008
234,tenure_model,other,9,1000,0.009
234,tenure_model,owner_with_mortgage,400,1000,0.4
234,tenure_model,rent,205,1000,0.205
234,tenure_model,unknown,378,1000,0.378
235,tenure_model,conflict,0,1000,0
235,tenure_model,family_home,10,1000,0.01
235,tenure_model,other,13,1000,0.013
235,tenure_model,owner_with_mortgage,410,1000,0.41
235,tenure_model,rent,193,1000,0.193
235,tenure_model,unknown,374,1000,0.374
236,tenure_model,conflict,0,1000,0
236,tenure_model,family_home,12,1000,0.012
236,tenure_model,other,18,1000,0.018
236,tenure_model,owner_with_mortgage,409,1000,0.409
236,tenure_model,rent,186,1000,0.186
236,tenure_model,unknown,375,1000,0.375
237,tenure_model,conflict,0,1000,0
237,tenure_model,family_home,8,1000,0.008
237,tenure_model,other,24,1000,0.024
237,tenure_model,owner_with_mortgage,372,1000,0.372
237,tenure_model,rent,196,1000,0.196
237,tenure_model,unknown,400,1000,0.4
238,tenure_model,conflict,0,1000,0
238,tenure_model,family_home,12,1000,0.012
238,tenure_model,other,16,1000,0.016
238,tenure_model,owner_with_mortgage,391,1000,0.391
238,tenure_model,rent,214,1000,0.214
238,tenure_model,unknown,367,1000,0.367
239,tenure_model,conflict,1,1000,0.001
239,tenure_model,family_home,5,1000,0.005
239,tenure_model,other,13,1000,0.013
239,tenure_model,owner_with_mortgage,395,1000,0.395
239,tenure_model,rent,215,1000,0.215
239,tenure_model,unknown,371,1000,0.371
240,tenure_model,conflict,2,1000,0.002
240,tenure_model,family_home,8,1000,0.008
240,tenure_model,other,10,1000,0.01
240,tenure_model,owner_with_mortgage,416,1000,0.416
240,tenure_model,rent,180,1000,0.18
240,tenure_model,unknown,384,1000,0.384
241,tenure_model,conflict,0,1000,0
241,tenure_model,family_home,9,1000,0.009
241,tenure_model,other,9,1000,0.009
241,tenure_model,owner_with_mortgage,393,1000,0.393
241,tenure_model,rent,221,1000,0.221
241,tenure_model,unknown,368,1000,0.368
242,tenure_model,conflict,1,1000,0.001
242,tenure_model,family_home,6,1000,0.006
242,tenure_model,other,14,1000,0.014
242,tenure_model,owner_with_mortgage,413,1000,0.413
242,tenure_model,rent,180,1000,0.18
242,tenure_model,unknown,386,1000,0.386
243,tenure_model,conflict,0,1000,0
243,tenure_model,family_home,6,1000,0.006
243,tenure_model,other,12,1000,0.012
243,tenure_model,owner_with_mortgage,387,1000,0.387
243,tenure_model,rent,189,1000,0.189
243,tenure_model,unknown,406,1000,0.406
244,tenure_model,conflict,0,1000,0
244,tenure_model,family_home,7,1000,0.007
244,tenure_model,other,10,1000,0.01
244,tenure_model,owner_with_mortgage,393,1000,0.393
244,tenure_model,rent,205,1000,0.205
244,tenure_model,unknown,385,1000,0.385
245,tenure_model,conflict,0,1000,0
245,tenure_model,family_home,6,1000,0.006
245,tenure_model,other,13,1000,0.013
245,tenure_model,owner_with_mortgage,392,1000,0.392
245,tenure_model,rent,202,1000,0.202
245,tenure_model,unknown,387,1000,0.387
246,tenure_model,conflict,1,1000,0.001
246,tenure_model,family_home,9,1000,0.009
246,tenure_model,other,21,1000,0.021
246,tenure_model,owner_with_mortgage,407,1000,0.407
246,tenure_model,rent,193,1000,0.193
246,tenure_model,unknown,369,1000,0.369
247,tenure_model,conflict,0,1000,0
247,tenure_model,family_home,10,1000,0.01
247,tenure_model,other,18,1000,0.018
247,tenure_model,owner_with_mortgage,392,1000,0.392
247,tenure_model,rent,187,1000,0.187
247,tenure_model,unknown,393,1000,0.393
248,tenure_model,conflict,0,1000,0
248,tenure_model,family_home,12,1000,0.012
248,tenure_model,other,15,1000,0.015
248,tenure_model,owner_with_mortgage,398,1000,0.398
248,tenure_model,rent,193,1000,0.193
248,tenure_model,unknown,382,1000,0.382
249,tenure_model,conflict,1,1000,0.001
249,tenure_model,family_home,9,1000,0.009
249,tenure_model,other,12,1000,0.012
249,tenure_model,owner_with_mortgage,392,1000,0.392
249,tenure_model,rent,204,1000,0.204
249,tenure_model,unknown,382,1000,0.382
250,tenure_model,conflict,1,1000,0.001
250,tenure_model,family_home,8,1000,0.008
250,tenure_model,other,14,1000,0.014
250,tenure_model,owner_with_mortgage,397,1000,0.397
250,tenure_model,rent,191,1000,0.191
250,tenure_model,unknown,389,1000,0.389
251,tenure_model,conflict,1,1000,0.001
251,tenure_model,family_home,4,1000,0.004
251,tenure_model,other,18,1000,0.018
251,tenure_model,owner_with_mortgage,420,1000,0.42
251,tenure_model,rent,186,1000,0.186
251,tenure_model,unknown,371,1000,0.371
252,tenure_model,conflict,2,1000,0.002
252,tenure_model,family_home,12,1000,0.012
252,tenure_model,other,8,1000,0.008
252,tenure_model,owner_with_mortgage,400,1000,0.4
252,tenure_model,rent,205,1000,0.205
252,tenure_model,unknown,373,1000,0.373
253,tenure_model,conflict,0,1000,0
253,tenure_model,family_home,8,1000,0.008
253,tenure_model,other,15,1000,0.015
253,tenure_model,owner_with_mortgage,426,1000,0.426
253,tenure_model,rent,179,1000,0.179
253,tenure_model,unknown,372,1000,0.372
254,tenure_model,conflict,1,1000,0.001
254,tenure_model,family_home,4,1000,0.004
254,tenure_model,other,15,1000,0.015
254,tenure_model,owner_with_mortgage,386,1000,0.386
254,tenure_model,rent,198,1000,0.198
254,tenure_model,unknown,396,1000,0.396
255,tenure_model,conflict,1,1000,0.001
255,tenure_model,family_home,6,1000,0.006
255,tenure_model,other,9,1000,0.009
255,tenure_model,owner_with_mortgage,428,1000,0.428
255,tenure_model,rent,172,1000,0.172
255,tenure_model,unknown,384,1000,0.384
256,tenure_model,conflict,0,1000,0
256,tenure_model,family_home,9,1000,0.009
256,tenure_model,other,21,1000,0.021
256,tenure_model,owner_with_mortgage,409,1000,0.409
256,tenure_model,rent,178,1000,0.178
256,tenure_model,unknown,383,1000,0.383
257,tenure_model,conflict,0,1000,0
257,tenure_model,family_home,12,1000,0.012
257,tenure_model,other,13,1000,0.013
257,tenure_model,owner_with_mortgage,413,1000,0.413
257,tenure_model,rent,170,1000,0.17
257,tenure_model,unknown,392,1000,0.392
258,tenure_model,conflict,0,1000,0
258,tenure_model,family_home,7,1000,0.007
258,tenure_model,other,19,1000,0.019
258,tenure_model,owner_with_mortgage,418,1000,0.418
258,tenure_model,rent,173,1000,0.173
258,tenure_model,unknown,383,1000,0.383
259,tenure_model,conflict,0,1000,0
259,tenure_model,family_home,9,1000,0.009
259,tenure_model,other,16,1000,0.016
259,tenure_model,owner_with_mortgage,401,1000,0.401
259,tenure_model,rent,204,1000,0.204
259,tenure_model,unknown,370,1000,0.37
260,tenure_model,conflict,0,1000,0
260,tenure_model,family_home,6,1000,0.006
260,tenure_model,other,13,1000,0.013
260,tenure_model,owner_with_mortgage,412,1000,0.412
260,tenure_model,rent,184,1000,0.184
260,tenure_model,unknown,385,1000,0.385
261,tenure_model,conflict,0,1000,0
261,tenure_model,family_home,4,1000,0.004
261,tenure_model,other,20,1000,0.02
261,tenure_model,owner_with_mortgage,422,1000,0.422
261,tenure_model,rent,175,1000,0.175
261,tenure_model,unknown,379,1000,0.379
262,tenure_model,conflict,2,1000,0.002
262,tenure_model,family_home,8,1000,0.008
262,tenure_model,other,13,1000,0.013
262,tenure_model,owner_with_mortgage,401,1000,0.401
262,tenure_model,rent,187,1000,0.187
262,tenure_model,unknown,389,1000,0.389
263,tenure_model,conflict,0,1000,0
263,tenure_model,family_home,8,1000,0.008
263,tenure_model,other,15,1000,0.015
263,tenure_model,owner_with_mortgage,387,1000,0.387
263,tenure_model,rent,217,1000,0.217
263,tenure_model,unknown,373,1000,0.373
264,tenure_model,conflict,0,1000,0
264,tenure_model,family_home,5,1000,0.005
264,tenure_model,other,16,1000,0.016
264,tenure_model,owner_with_mortgage,378,1000,0.378
264,tenure_model,rent,213,1000,0.213
264,tenure_model,unknown,388,1000,0.388
265,tenure_model,conflict,0,1000,0
265,tenure_model,family_home,4,1000,0.004
265,tenure_model,other,14,1000,0.014
265,tenure_model,owner_with_mortgage,385,1000,0.385
265,tenure_model,rent,211,1000,0.211
265,tenure_model,unknown,386,1000,0.386
266,tenure_model,conflict,0,1000,0
266,tenure_model,family_home,5,1000,0.005
266,tenure_model,other,15,1000,0.015
266,tenure_model,owner_with_mortgage,405,1000,0.405
266,tenure_model,rent,199,1000,0.199
266,tenure_model,unknown,376,1000,0.376
267,tenure_model,conflict,0,1000,0
267,tenure_model,family_home,5,1000,0.005
267,tenure_model,other,8,1000,0.008
267,tenure_model,owner_with_mortgage,404,1000,0.404
267,tenure_model,rent,201,1000,0.201
267,tenure_model,unknown,382,1000,0.382
268,tenure_model,conflict,0,1000,0
268,tenure_model,family_home,8,1000,0.008
268,tenure_model,other,16,1000,0.016
268,tenure_model,owner_with_mortgage,403,1000,0.403
268,tenure_model,rent,203,1000,0.203
268,tenure_model,unknown,370,1000,0.37
269,tenure_model,conflict,1,1000,0.001
269,tenure_model,family_home,8,1000,0.008
269,tenure_model,other,14,1000,0.014
269,tenure_model,owner_with_mortgage,416,1000,0.416
269,tenure_model,rent,192,1000,0.192
269,tenure_model,unknown,369,1000,0.369
270,tenure_model,conflict,0,1000,0
270,tenure_model,family_home,8,1000,0.008
270,tenure_model,other,14,1000,0.014
270,tenure_model,owner_with_mortgage,393,1000,0.393
270,tenure_model,rent,212,1000,0.212
270,tenure_model,unknown,373,1000,0.373
271,tenure_model,conflict,0,1000,0
271,tenure_model,family_home,7,1000,0.007
271,tenure_model,other,21,1000,0.021
271,tenure_model,owner_with_mortgage,402,1000,0.402
271,tenure_model,rent,183,1000,0.183
271,tenure_model,unknown,387,1000,0.387
272,tenure_model,conflict,1,1000,0.001
272,tenure_model,family_home,11,1000,0.011
272,tenure_model,other,16,1000,0.016
272,tenure_model,owner_with_mortgage,416,1000,0.416
272,tenure_model,rent,184,1000,0.184
272,tenure_model,unknown,372,1000,0.372
273,tenure_model,conflict,0,1000,0
273,tenure_model,family_home,9,1000,0.009
273,tenure_model,other,13,1000,0.013
273,tenure_model,owner_with_mortgage,400,1000,0.4
273,tenure_model,rent,187,1000,0.187
273,tenure_model,unknown,391,1000,0.391
274,tenure_model,conflict,1,1000,0.001
274,tenure_model,family_home,9,1000,0.009
274,tenure_model,other,9,1000,0.009
274,tenure_model,owner_with_mortgage,383,1000,0.383
274,tenure_model,rent,213,1000,0.213
274,tenure_model,unknown,385,1000,0.385
275,tenure_model,conflict,0,1000,0
275,tenure_model,family_home,11,1000,0.011
275,tenure_model,other,14,1000,0.014
275,tenure_model,owner_with_mortgage,375,1000,0.375
275,tenure_model,rent,218,1000,0.218
275,tenure_model,unknown,382,1000,0.382
276,tenure_model,conflict,0,1000,0
276,tenure_model,family_home,6,1000,0.006
276,tenure_model,other,18,1000,0.018
276,tenure_model,owner_with_mortgage,394,1000,0.394
276,tenure_model,rent,203,1000,0.203
276,tenure_model,unknown,379,1000,0.379
277,tenure_model,conflict,0,1000,0
277,tenure_model,family_home,14,1000,0.014
277,tenure_model,other,20,1000,0.02
277,tenure_model,owner_with_mortgage,403,1000,0.403
277,tenure_model,rent,191,1000,0.191
277,tenure_model,unknown,372,1000,0.372
278,tenure_model,conflict,1,1000,0.001
278,tenure_model,family_home,8,1000,0.008
278,tenure_model,other,16,1000,0.016
278,tenure_model,owner_with_mortgage,394,1000,0.394
278,tenure_model,rent,208,1000,0.208
278,tenure_model,unknown,373,1000,0.373
279,tenure_model,conflict,2,1000,0.002
279,tenure_model,family_home,7,1000,0.007
279,tenure_model,other,20,1000,0.02
279,tenure_model,owner_with_mortgage,406,1000,0.406
279,tenure_model,rent,196,1000,0.196
279,tenure_model,unknown,369,1000,0.369
280,tenure_model,conflict,0,1000,0
280,tenure_model,family_home,6,1000,0.006
280,tenure_model,other,12,1000,0.012
280,tenure_model,owner_with_mortgage,392,1000,0.392
280,tenure_model,rent,203,1000,0.203
280,tenure_model,unknown,387,1000,0.387
281,tenure_model,conflict,1,1000,0.001
281,tenure_model,family_home,8,1000,0.008
281,tenure_model,other,12,1000,0.012
281,tenure_model,owner_with_mortgage,410,1000,0.41
281,tenure_model,rent,187,1000,0.187
281,tenure_model,unknown,382,1000,0.382
282,tenure_model,conflict,1,1000,0.001
282,tenure_model,family_home,7,1000,0.007
282,tenure_model,other,14,1000,0.014
282,tenure_model,owner_with_mortgage,405,1000,0.405
282,tenure_model,rent,186,1000,0.186
282,tenure_model,unknown,387,1000,0.387
283,tenure_model,conflict,1,1000,0.001
283,tenure_model,family_home,10,1000,0.01
283,tenure_model,other,8,1000,0.008
283,tenure_model,owner_with_mortgage,390,1000,0.39
283,tenure_model,rent,199,1000,0.199
283,tenure_model,unknown,392,1000,0.392
284,tenure_model,conflict,1,1000,0.001
284,tenure_model,family_home,12,1000,0.012
284,tenure_model,other,14,1000,0.014
284,tenure_model,owner_with_mortgage,402,1000,0.402
284,tenure_model,rent,187,1000,0.187
284,tenure_model,unknown,384,1000,0.384
285,tenure_model,conflict,0,1000,0
285,tenure_model,family_home,5,1000,0.005
285,tenure_model,other,10,1000,0.01
285,tenure_model,owner_with_mortgage,398,1000,0.398
285,tenure_model,rent,199,1000,0.199
285,tenure_model,unknown,388,1000,0.388
286,tenure_model,conflict,0,1000,0
286,tenure_model,family_home,7,1000,0.007
286,tenure_model,other,18,1000,0.018
286,tenure_model,owner_with_mortgage,428,1000,0.428
286,tenure_model,rent,182,1000,0.182
286,tenure_model,unknown,365,1000,0.365
287,tenure_model,conflict,0,1000,0
287,tenure_model,family_home,7,1000,0.007
287,tenure_model,other,8,1000,0.008
287,tenure_model,owner_with_mortgage,413,1000,0.413
287,tenure_model,rent,185,1000,0.185
287,tenure_model,unknown,387,1000,0.387
288,tenure_model,conflict,0,1000,0
288,tenure_model,family_home,9,1000,0.009
288,tenure_model,other,12,1000,0.012
288,tenure_model,owner_with_mortgage,399,1000,0.399
288,tenure_model,rent,196,1000,0.196
288,tenure_model,unknown,384,1000,0.384
289,tenure_model,conflict,0,1000,0
289,tenure_model,family_home,12,1000,0.012
289,tenure_model,other,18,1000,0.018
289,tenure_model,owner_with_mortgage,400,1000,0.4
289,tenure_model,rent,189,1000,0.189
289,tenure_model,unknown,381,1000,0.381
290,tenure_model,conflict,0,1000,0
290,tenure_model,family_home,8,1000,0.008
290,tenure_model,other,12,1000,0.012
290,tenure_model,owner_with_mortgage,403,1000,0.403
290,tenure_model,rent,195,1000,0.195
290,tenure_model,unknown,382,1000,0.382
291,tenure_model,conflict,0,1000,0
291,tenure_model,family_home,10,1000,0.01
291,tenure_model,other,20,1000,0.02
291,tenure_model,owner_with_mortgage,393,1000,0.393
291,tenure_model,rent,182,1000,0.182
291,tenure_model,unknown,395,1000,0.395
292,tenure_model,conflict,0,1000,0
292,tenure_model,family_home,3,1000,0.003
292,tenure_model,other,13,1000,0.013
292,tenure_model,owner_with_mortgage,393,1000,0.393
292,tenure_model,rent,204,1000,0.204
292,tenure_model,unknown,387,1000,0.387
293,tenure_model,conflict,1,1000,0.001
293,tenure_model,family_home,2,1000,0.002
293,tenure_model,other,13,1000,0.013
293,tenure_model,owner_with_mortgage,398,1000,0.398
293,tenure_model,rent,205,1000,0.205
293,tenure_model,unknown,381,1000,0.381
294,tenure_model,conflict,2,1000,0.002
294,tenure_model,family_home,10,1000,0.01
294,tenure_model,other,16,1000,0.016
294,tenure_model,owner_with_mortgage,407,1000,0.407
294,tenure_model,rent,181,1000,0.181
294,tenure_model,unknown,384,1000,0.384
295,tenure_model,conflict,0,1000,0
295,tenure_model,family_home,6,1000,0.006
295,tenure_model,other,20,1000,0.02
295,tenure_model,owner_with_mortgage,402,1000,0.402
295,tenure_model,rent,181,1000,0.181
295,tenure_model,unknown,391,1000,0.391
296,tenure_model,conflict,0,1000,0
296,tenure_model,family_home,12,1000,0.012
296,tenure_model,other,19,1000,0.019
296,tenure_model,owner_with_mortgage,382,1000,0.382
296,tenure_model,rent,189,1000,0.189
296,tenure_model,unknown,398,1000,0.398
297,tenure_model,conflict,1,1000,0.001
297,tenure_model,family_home,7,1000,0.007
297,tenure_model,other,7,1000,0.007
297,tenure_model,owner_with_mortgage,412,1000,0.412
297,tenure_model,rent,197,1000,0.197
297,tenure_model,unknown,376,1000,0.376
298,tenure_model,conflict,0,1000,0
298,tenure_model,family_home,4,1000,0.004
298,tenure_model,other,11,1000,0.011
298,tenure_model,owner_with_mortgage,417,1000,0.417
298,tenure_model,rent,187,1000,0.187
298,tenure_model,unknown,381,1000,0.381
299,tenure_model,conflict,0,1000,0
299,tenure_model,family_home,6,1000,0.006
299,tenure_model,other,16,1000,0.016
299,tenure_model,owner_with_mortgage,407,1000,0.407
299,tenure_model,rent,199,1000,0.199
299,tenure_model,unknown,372,1000,0.372
300,tenure_model,conflict,0,1000,0
300,tenure_model,family_home,8,1000,0.008
300,tenure_model,other,17,1000,0.017
300,tenure_model,owner_with_mortgage,383,1000,0.383
300,tenure_model,rent,202,1000,0.202
300,tenure_model,unknown,390,1000,0.39
301,tenure_model,conflict,1,1000,0.001
301,tenure_model,family_home,9,1000,0.009
301,tenure_model,other,14,1000,0.014
301,tenure_model,owner_with_mortgage,408,1000,0.408
301,tenure_model,rent,186,1000,0.186
301,tenure_model,unknown,382,1000,0.382
302,tenure_model,conflict,1,1000,0.001
302,tenure_model,family_home,8,1000,0.008
302,tenure_model,other,15,1000,0.015
302,tenure_model,owner_with_mortgage,415,1000,0.415
302,tenure_model,rent,180,1000,0.18
302,tenure_model,unknown,381,1000,0.381
303,tenure_model,conflict,0,1000,0
303,tenure_model,family_home,10,1000,0.01
303,tenure_model,other,11,1000,0.011
303,tenure_model,owner_with_mortgage,396,1000,0.396
303,tenure_model,rent,191,1000,0.191
303,tenure_model,unknown,392,1000,0.392
304,tenure_model,conflict,1,1000,0.001
304,tenure_model,family_home,10,1000,0.01
304,tenure_model,other,16,1000,0.016
304,tenure_model,owner_with_mortgage,405,1000,0.405
304,tenure_model,rent,178,1000,0.178
304,tenure_model,unknown,390,1000,0.39
305,tenure_model,conflict,0,1000,0
305,tenure_model,family_home,12,1000,0.012
305,tenure_model,other,11,1000,0.011
305,tenure_model,owner_with_mortgage,399,1000,0.399
305,tenure_model,rent,211,1000,0.211
305,tenure_model,unknown,367,1000,0.367
306,tenure_model,conflict,0,1000,0
306,tenure_model,family_home,10,1000,0.01
306,tenure_model,other,12,1000,0.012
306,tenure_model,owner_with_mortgage,396,1000,0.396
306,tenure_model,rent,200,1000,0.2
306,tenure_model,unknown,382,1000,0.382
307,tenure_model,conflict,0,1000,0
307,tenure_model,family_home,5,1000,0.005
307,tenure_model,other,8,1000,0.008
307,tenure_model,owner_with_mortgage,381,1000,0.381
307,tenure_model,rent,215,1000,0.215
307,tenure_model,unknown,391,1000,0.391
308,tenure_model,conflict,0,1000,0
308,tenure_model,family_home,4,1000,0.004
308,tenure_model,other,15,1000,0.015
308,tenure_model,owner_with_mortgage,396,1000,0.396
308,tenure_model,rent,188,1000,0.188
308,tenure_model,unknown,397,1000,0.397
309,tenure_model,conflict,0,1000,0
309,tenure_model,family_home,9,1000,0.009
309,tenure_model,other,14,1000,0.014
309,tenure_model,owner_with_mortgage,400,1000,0.4
309,tenure_model,rent,194,1000,0.194
309,tenure_model,unknown,383,1000,0.383
310,tenure_model,conflict,0,1000,0
310,tenure_model,family_home,9,1000,0.009
