bootstrap_id,comparison_region,n_draws,prop_complete
733,LATAM,608,0.3781094527363184
734,EUROPE,1000,0.6218905472636815
734,LATAM,608,0.3781094527363184
735,EUROPE,1000,0.6218905472636815
735,LATAM,608,0.3781094527363184
736,EUROPE,1000,0.6218905472636815
736,LATAM,608,0.3781094527363184
737,EUROPE,1000,0.6218905472636815
737,LATAM,608,0.3781094527363184
738,EUROPE,1000,0.6218905472636815
738,LATAM,608,0.3781094527363184
739,EUROPE,1000,0.6218905472636815
739,LATAM,608,0.3781094527363184
740,EUROPE,1000,0.6218905472636815
740,LATAM,608,0.3781094527363184
741,EUROPE,1000,0.6218905472636815
741,LATAM,608,0.3781094527363184
742,EUROPE,1000,0.6218905472636815
742,LATAM,608,0.3781094527363184
743,EUROPE,1000,0.6218905472636815
743,LATAM,608,0.3781094527363184
744,EUROPE,1000,0.6218905472636815
744,LATAM,608,0.3781094527363184
745,EUROPE,1000,0.6218905472636815
745,LATAM,608,0.3781094527363184
746,EUROPE,1000,0.6218905472636815
746,LATAM,608,0.3781094527363184
747,EUROPE,1000,0.6218905472636815
747,LATAM,608,0.3781094527363184
748,EUROPE,1000,0.6218905472636815
748,LATAM,608,0.3781094527363184
749,EUROPE,1000,0.6218905472636815
749,LATAM,608,0.3781094527363184
750,EUROPE,1000,0.6218905472636815
750,LATAM,608,0.3781094527363184
751,EUROPE,1000,0.6218905472636815
751,LATAM,608,0.3781094527363184
752,EUROPE,1000,0.6218905472636815
752,LATAM,608,0.3781094527363184
753,EUROPE,1000,0.6218905472636815
753,LATAM,608,0.3781094527363184
754,EUROPE,1000,0.6218905472636815
754,LATAM,608,0.3781094527363184
755,EUROPE,1000,0.6218905472636815
755,LATAM,608,0.3781094527363184
756,EUROPE,1000,0.6218905472636815
756,LATAM,608,0.3781094527363184
757,EUROPE,1000,0.6218905472636815
757,LATAM,608,0.3781094527363184
758,EUROPE,1000,0.6218905472636815
758,LATAM,608,0.3781094527363184
759,EUROPE,1000,0.6218905472636815
759,LATAM,608,0.3781094527363184
760,EUROPE,1000,0.6218905472636815
760,LATAM,608,0.3781094527363184
761,EUROPE,1000,0.6218905472636815
761,LATAM,608,0.3781094527363184
762,EUROPE,1000,0.6218905472636815
762,LATAM,608,0.3781094527363184
763,EUROPE,1000,0.6218905472636815
763,LATAM,608,0.3781094527363184
764,EUROPE,1000,0.6218905472636815
764,LATAM,608,0.3781094527363184
765,EUROPE,1000,0.6218905472636815
765,LATAM,608,0.3781094527363184
766,EUROPE,1000,0.6218905472636815
766,LATAM,608,0.3781094527363184
767,EUROPE,1000,0.6218905472636815
767,LATAM,608,0.3781094527363184
768,EUROPE,1000,0.6218905472636815
768,LATAM,608,0.3781094527363184
769,EUROPE,1000,0.6218905472636815
769,LATAM,608,0.3781094527363184
770,EUROPE,1000,0.6218905472636815
770,LATAM,608,0.3781094527363184
771,EUROPE,1000,0.6218905472636815
771,LATAM,608,0.3781094527363184
772,EUROPE,1000,0.6218905472636815
772,LATAM,608,0.3781094527363184
773,EUROPE,1000,0.6218905472636815
773,LATAM,608,0.3781094527363184
774,EUROPE,1000,0.6218905472636815
774,LATAM,608,0.3781094527363184
775,EUROPE,1000,0.6218905472636815
775,LATAM,608,0.3781094527363184
776,EUROPE,1000,0.6218905472636815
776,LATAM,608,0.3781094527363184
777,EUROPE,1000,0.6218905472636815
777,LATAM,608,0.3781094527363184
778,EUROPE,1000,0.6218905472636815
778,LATAM,608,0.3781094527363184
779,EUROPE,1000,0.6218905472636815
779,LATAM,608,0.3781094527363184
780,EUROPE,1000,0.6218905472636815
780,LATAM,608,0.3781094527363184
781,EUROPE,1000,0.6218905472636815
781,LATAM,608,0.3781094527363184
782,EUROPE,1000,0.6218905472636815
782,LATAM,608,0.3781094527363184
783,EUROPE,1000,0.6218905472636815
783,LATAM,608,0.3781094527363184
784,EUROPE,1000,0.6218905472636815
784,LATAM,608,0.3781094527363184
785,EUROPE,1000,0.6218905472636815
785,LATAM,608,0.3781094527363184
786,EUROPE,1000,0.6218905472636815
786,LATAM,608,0.3781094527363184
787,EUROPE,1000,0.6218905472636815
787,LATAM,608,0.3781094527363184
788,EUROPE,1000,0.6218905472636815
788,LATAM,608,0.3781094527363184
789,EUROPE,1000,0.6218905472636815
789,LATAM,608,0.3781094527363184
790,EUROPE,1000,0.6218905472636815
790,LATAM,608,0.3781094527363184
791,EUROPE,1000,0.6218905472636815
791,LATAM,608,0.3781094527363184
792,EUROPE,1000,0.6218905472636815
792,LATAM,608,0.3781094527363184
793,EUROPE,1000,0.6218905472636815
793,LATAM,608,0.3781094527363184
794,EUROPE,1000,0.6218905472636815
794,LATAM,608,0.3781094527363184
795,EUROPE,1000,0.6218905472636815
795,LATAM,608,0.3781094527363184
796,EUROPE,1000,0.6218905472636815
796,LATAM,608,0.3781094527363184
797,EUROPE,1000,0.6218905472636815
797,LATAM,608,0.3781094527363184
798,EUROPE,1000,0.6218905472636815
798,LATAM,608,0.3781094527363184
799,EUROPE,1000,0.6218905472636815
799,LATAM,608,0.3781094527363184
800,EUROPE,1000,0.6218905472636815
800,LATAM,608,0.3781094527363184
801,EUROPE,1000,0.6218905472636815
801,LATAM,608,0.3781094527363184
802,EUROPE,1000,0.6218905472636815
802,LATAM,608,0.3781094527363184
803,EUROPE,1000,0.6218905472636815
803,LATAM,608,0.3781094527363184
804,EUROPE,1000,0.6218905472636815
804,LATAM,608,0.3781094527363184
805,EUROPE,1000,0.6218905472636815
805,LATAM,608,0.3781094527363184
806,EUROPE,1000,0.6218905472636815
806,LATAM,608,0.3781094527363184
807,EUROPE,1000,0.6218905472636815
807,LATAM,608,0.3781094527363184
808,EUROPE,1000,0.6218905472636815
808,LATAM,608,0.3781094527363184
809,EUROPE,1000,0.6218905472636815
809,LATAM,608,0.3781094527363184
810,EUROPE,1000,0.6218905472636815
810,LATAM,608,0.3781094527363184
811,EUROPE,1000,0.6218905472636815
811,LATAM,608,0.3781094527363184
812,EUROPE,1000,0.6218905472636815
812,LATAM,608,0.3781094527363184
813,EUROPE,1000,0.6218905472636815
813,LATAM,608,0.3781094527363184
814,EUROPE,1000,0.6218905472636815
814,LATAM,608,0.3781094527363184
815,EUROPE,1000,0.6218905472636815
815,LATAM,608,0.3781094527363184
816,EUROPE,1000,0.6218905472636815
816,LATAM,608,0.3781094527363184
817,EUROPE,1000,0.6218905472636815
817,LATAM,608,0.3781094527363184
818,EUROPE,1000,0.6218905472636815
818,LATAM,608,0.3781094527363184
819,EUROPE,1000,0.6218905472636815
819,LATAM,608,0.3781094527363184
820,EUROPE,1000,0.6218905472636815
820,LATAM,608,0.3781094527363184
821,EUROPE,1000,0.6218905472636815
821,LATAM,608,0.3781094527363184
822,EUROPE,1000,0.6218905472636815
822,LATAM,608,0.3781094527363184
823,EUROPE,1000,0.6218905472636815
823,LATAM,608,0.3781094527363184
824,EUROPE,1000,0.6218905472636815
824,LATAM,608,0.3781094527363184
825,EUROPE,1000,0.6218905472636815
825,LATAM,608,0.3781094527363184
826,EUROPE,1000,0.6218905472636815
826,LATAM,608,0.3781094527363184
827,EUROPE,1000,0.6218905472636815
827,LATAM,608,0.3781094527363184
828,EUROPE,1000,0.6218905472636815
828,LATAM,608,0.3781094527363184
829,EUROPE,1000,0.6218905472636815
829,LATAM,608,0.3781094527363184
830,EUROPE,1000,0.6218905472636815
830,LATAM,608,0.3781094527363184
831,EUROPE,1000,0.6218905472636815
831,LATAM,608,0.3781094527363184
832,EUROPE,1000,0.6218905472636815
832,LATAM,608,0.3781094527363184
833,EUROPE,1000,0.6218905472636815
833,LATAM,608,0.3781094527363184
834,EUROPE,1000,0.6218905472636815
834,LATAM,608,0.3781094527363184
835,EUROPE,1000,0.6218905472636815
835,LATAM,608,0.3781094527363184
836,EUROPE,1000,0.6218905472636815
836,LATAM,608,0.3781094527363184
837,EUROPE,1000,0.6218905472636815
837,LATAM,608,0.3781094527363184
838,EUROPE,1000,0.6218905472636815
838,LATAM,608,0.3781094527363184
839,EUROPE,1000,0.6218905472636815
839,LATAM,608,0.3781094527363184
840,EUROPE,1000,0.6218905472636815
840,LATAM,608,0.3781094527363184
841,EUROPE,1000,0.6218905472636815
841,LATAM,608,0.3781094527363184
842,EUROPE,1000,0.6218905472636815
842,LATAM,608,0.3781094527363184
843,EUROPE,1000,0.6218905472636815
843,LATAM,608,0.3781094527363184
844,EUROPE,1000,0.6218905472636815
844,LATAM,608,0.3781094527363184
845,EUROPE,1000,0.6218905472636815
845,LATAM,608,0.3781094527363184
846,EUROPE,1000,0.6218905472636815
846,LATAM,608,0.3781094527363184
847,EUROPE,1000,0.6218905472636815
847,LATAM,608,0.3781094527363184
848,EUROPE,1000,0.6218905472636815
848,LATAM,608,0.3781094527363184
849,EUROPE,1000,0.6218905472636815
849,LATAM,608,0.3781094527363184
850,EUROPE,1000,0.6218905472636815
850,LATAM,608,0.3781094527363184
851,EUROPE,1000,0.6218905472636815
851,LATAM,608,0.3781094527363184
852,EUROPE,1000,0.6218905472636815
852,LATAM,608,0.3781094527363184
853,EUROPE,1000,0.6218905472636815
853,LATAM,608,0.3781094527363184
854,EUROPE,1000,0.6218905472636815
854,LATAM,608,0.3781094527363184
855,EUROPE,1000,0.6218905472636815
855,LATAM,608,0.3781094527363184
856,EUROPE,1000,0.6218905472636815
856,LATAM,608,0.3781094527363184
857,EUROPE,1000,0.6218905472636815
857,LATAM,608,0.3781094527363184
858,EUROPE,1000,0.6218905472636815
858,LATAM,608,0.3781094527363184
859,EUROPE,1000,0.6218905472636815
859,LATAM,608,0.3781094527363184
860,EUROPE,1000,0.6218905472636815
860,LATAM,608,0.3781094527363184
861,EUROPE,1000,0.6218905472636815
861,LATAM,608,0.3781094527363184
862,EUROPE,1000,0.6218905472636815
862,LATAM,608,0.3781094527363184
863,EUROPE,1000,0.6218905472636815
863,LATAM,608,0.3781094527363184
864,EUROPE,1000,0.6218905472636815
864,LATAM,608,0.3781094527363184
865,EUROPE,1000,0.6218905472636815
865,LATAM,608,0.3781094527363184
866,EUROPE,1000,0.6218905472636815
866,LATAM,608,0.3781094527363184
867,EUROPE,1000,0.6218905472636815
867,LATAM,608,0.3781094527363184
868,EUROPE,1000,0.6218905472636815
868,LATAM,608,0.3781094527363184
869,EUROPE,1000,0.6218905472636815
869,LATAM,608,0.3781094527363184
870,EUROPE,1000,0.6218905472636815
870,LATAM,608,0.3781094527363184
871,EUROPE,1000,0.6218905472636815
871,LATAM,608,0.3781094527363184
872,EUROPE,1000,0.6218905472636815
872,LATAM,608,0.3781094527363184
873,EUROPE,1000,0.6218905472636815
873,LATAM,608,0.3781094527363184
874,EUROPE,1000,0.6218905472636815
874,LATAM,608,0.3781094527363184
875,EUROPE,1000,0.6218905472636815
875,LATAM,608,0.3781094527363184
876,EUROPE,1000,0.6218905472636815
876,LATAM,608,0.3781094527363184
877,EUROPE,1000,0.6218905472636815
877,LATAM,608,0.3781094527363184
878,EUROPE,1000,0.6218905472636815
878,LATAM,608,0.3781094527363184
879,EUROPE,1000,0.6218905472636815
879,LATAM,608,0.3781094527363184
880,EUROPE,1000,0.6218905472636815
880,LATAM,608,0.3781094527363184
881,EUROPE,1000,0.6218905472636815
881,LATAM,608,0.3781094527363184
882,EUROPE,1000,0.6218905472636815
882,LATAM,608,0.3781094527363184
883,EUROPE,1000,0.6218905472636815
883,LATAM,608,0.3781094527363184
884,EUROPE,1000,0.6218905472636815
884,LATAM,608,0.3781094527363184
885,EUROPE,1000,0.6218905472636815
885,LATAM,608,0.3781094527363184
886,EUROPE,1000,0.6218905472636815
886,LATAM,608,0.3781094527363184
887,EUROPE,1000,0.6218905472636815
887,LATAM,608,0.3781094527363184
888,EUROPE,1000,0.6218905472636815
888,LATAM,608,0.3781094527363184
889,EUROPE,1000,0.6218905472636815
889,LATAM,608,0.3781094527363184
890,EUROPE,1000,0.6218905472636815
890,LATAM,608,0.3781094527363184
891,EUROPE,1000,0.6218905472636815
891,LATAM,608,0.3781094527363184
892,EUROPE,1000,0.6218905472636815
892,LATAM,608,0.3781094527363184
893,EUROPE,1000,0.6218905472636815
893,LATAM,608,0.3781094527363184
894,EUROPE,1000,0.6218905472636815
894,LATAM,608,0.3781094527363184
895,EUROPE,1000,0.6218905472636815
895,LATAM,608,0.3781094527363184
896,EUROPE,1000,0.6218905472636815
896,LATAM,608,0.3781094527363184
897,EUROPE,1000,0.6218905472636815
897,LATAM,608,0.3781094527363184
898,EUROPE,1000,0.6218905472636815
898,LATAM,608,0.3781094527363184
899,EUROPE,1000,0.6218905472636815
899,LATAM,608,0.3781094527363184
900,EUROPE,1000,0.6218905472636815
900,LATAM,608,0.3781094527363184
901,EUROPE,1000,0.6218905472636815
901,LATAM,608,0.3781094527363184
902,EUROPE,1000,0.6218905472636815
902,LATAM,608,0.3781094527363184
903,EUROPE,1000,0.6218905472636815
903,LATAM,608,0.3781094527363184
904,EUROPE,1000,0.6218905472636815
904,LATAM,608,0.3781094527363184
905,EUROPE,1000,0.6218905472636815
905,LATAM,608,0.3781094527363184
906,EUROPE,1000,0.6218905472636815
906,LATAM,608,0.3781094527363184
907,EUROPE,1000,0.6218905472636815
907,LATAM,608,0.3781094527363184
908,EUROPE,1000,0.6218905472636815
908,LATAM,608,0.3781094527363184
909,EUROPE,1000,0.6218905472636815
909,LATAM,608,0.3781094527363184
910,EUROPE,1000,0.6218905472636815
910,LATAM,608,0.3781094527363184
911,EUROPE,1000,0.6218905472636815
911,LATAM,608,0.3781094527363184
912,EUROPE,1000,0.6218905472636815
912,LATAM,608,0.3781094527363184
913,EUROPE,1000,0.6218905472636815
913,LATAM,608,0.3781094527363184
914,EUROPE,1000,0.6218905472636815
914,LATAM,608,0.3781094527363184
915,EUROPE,1000,0.6218905472636815
915,LATAM,608,0.3781094527363184
916,EUROPE,1000,0.6218905472636815
916,LATAM,608,0.3781094527363184
917,EUROPE,1000,0.6218905472636815
917,LATAM,608,0.3781094527363184
918,EUROPE,1000,0.6218905472636815
918,LATAM,608,0.3781094527363184
919,EUROPE,1000,0.6218905472636815
919,LATAM,608,0.3781094527363184
920,EUROPE,1000,0.6218905472636815
920,LATAM,608,0.3781094527363184
921,EUROPE,1000,0.6218905472636815
921,LATAM,608,0.3781094527363184
922,EUROPE,1000,0.6218905472636815
922,LATAM,608,0.3781094527363184
923,EUROPE,1000,0.6218905472636815
923,LATAM,608,0.3781094527363184
924,EUROPE,1000,0.6218905472636815
924,LATAM,608,0.3781094527363184
925,EUROPE,1000,0.6218905472636815
925,LATAM,608,0.3781094527363184
926,EUROPE,1000,0.6218905472636815
926,LATAM,608,0.3781094527363184
927,EUROPE,1000,0.6218905472636815
927,LATAM,608,0.3781094527363184
928,EUROPE,1000,0.6218905472636815
928,LATAM,608,0.3781094527363184
929,EUROPE,1000,0.6218905472636815
929,LATAM,608,0.3781094527363184
930,EUROPE,1000,0.6218905472636815
930,LATAM,608,0.3781094527363184
931,EUROPE,1000,0.6218905472636815
931,LATAM,608,0.3781094527363184
932,EUROPE,1000,0.6218905472636815
932,LATAM,608,0.3781094527363184
933,EUROPE,1000,0.6218905472636815
933,LATAM,608,0.3781094527363184
934,EUROPE,1000,0.6218905472636815
934,LATAM,608,0.3781094527363184
935,EUROPE,1000,0.6218905472636815
935,LATAM,608,0.3781094527363184
936,EUROPE,1000,0.6218905472636815
936,LATAM,608,0.3781094527363184
937,EUROPE,1000,0.6218905472636815
937,LATAM,608,0.3781094527363184
938,EUROPE,1000,0.6218905472636815
938,LATAM,608,0.3781094527363184
939,EUROPE,1000,0.6218905472636815
939,LATAM,608,0.3781094527363184
940,EUROPE,1000,0.6218905472636815
940,LATAM,608,0.3781094527363184
941,EUROPE,1000,0.6218905472636815
941,LATAM,608,0.3781094527363184
942,EUROPE,1000,0.6218905472636815
942,LATAM,608,0.3781094527363184
943,EUROPE,1000,0.6218905472636815
943,LATAM,608,0.3781094527363184
944,EUROPE,1000,0.6218905472636815
944,LATAM,608,0.3781094527363184
945,EUROPE,1000,0.6218905472636815
945,LATAM,608,0.3781094527363184
946,EUROPE,1000,0.6218905472636815
946,LATAM,608,0.3781094527363184
947,EUROPE,1000,0.6218905472636815
947,LATAM,608,0.3781094527363184
948,EUROPE,1000,0.6218905472636815
948,LATAM,608,0.3781094527363184
949,EUROPE,1000,0.6218905472636815
949,LATAM,608,0.3781094527363184
950,EUROPE,1000,0.6218905472636815
950,LATAM,608,0.3781094527363184
951,EUROPE,1000,0.6218905472636815
951,LATAM,608,0.3781094527363184
952,EUROPE,1000,0.6218905472636815
952,LATAM,608,0.3781094527363184
953,EUROPE,1000,0.6218905472636815
953,LATAM,608,0.3781094527363184
954,EUROPE,1000,0.6218905472636815
954,LATAM,608,0.3781094527363184
955,EUROPE,1000,0.6218905472636815
955,LATAM,608,0.3781094527363184
956,EUROPE,1000,0.6218905472636815
956,LATAM,608,0.3781094527363184
957,EUROPE,1000,0.6218905472636815
957,LATAM,608,0.3781094527363184
958,EUROPE,1000,0.6218905472636815
958,LATAM,608,0.3781094527363184
959,EUROPE,1000,0.6218905472636815
959,LATAM,608,0.3781094527363184
960,EUROPE,1000,0.6218905472636815
960,LATAM,608,0.3781094527363184
961,EUROPE,1000,0.6218905472636815
961,LATAM,608,0.3781094527363184
962,EUROPE,1000,0.6218905472636815
962,LATAM,608,0.3781094527363184
963,EUROPE,1000,0.6218905472636815
963,LATAM,608,0.3781094527363184
964,EUROPE,1000,0.6218905472636815
964,LATAM,608,0.3781094527363184
965,EUROPE,1000,0.6218905472636815
965,LATAM,608,0.3781094527363184
966,EUROPE,1000,0.6218905472636815
966,LATAM,608,0.3781094527363184
967,EUROPE,1000,0.6218905472636815
967,LATAM,608,0.3781094527363184
968,EUROPE,1000,0.6218905472636815
968,LATAM,608,0.3781094527363184
969,EUROPE,1000,0.6218905472636815
969,LATAM,608,0.3781094527363184
970,EUROPE,1000,0.6218905472636815
970,LATAM,608,0.3781094527363184
971,EUROPE,1000,0.6218905472636815
971,LATAM,608,0.3781094527363184
972,EUROPE,1000,0.6218905472636815
972,LATAM,608,0.3781094527363184
973,EUROPE,1000,0.6218905472636815
973,LATAM,608,0.3781094527363184
974,EUROPE,1000,0.6218905472636815
974,LATAM,608,0.3781094527363184
975,EUROPE,1000,0.6218905472636815
975,LATAM,608,0.3781094527363184
976,EUROPE,1000,0.6218905472636815
976,LATAM,608,0.3781094527363184
977,EUROPE,1000,0.6218905472636815
977,LATAM,608,0.3781094527363184
978,EUROPE,1000,0.6218905472636815
978,LATAM,608,0.3781094527363184
979,EUROPE,1000,0.6218905472636815
979,LATAM,608,0.3781094527363184
980,EUROPE,1000,0.6218905472636815
980,LATAM,608,0.3781094527363184
981,EUROPE,1000,0.6218905472636815
981,LATAM,608,0.3781094527363184
982,EUROPE,1000,0.6218905472636815
982,LATAM,608,0.3781094527363184
983,EUROPE,1000,0.6218905472636815
983,LATAM,608,0.3781094527363184
984,EUROPE,1000,0.6218905472636815
984,LATAM,608,0.3781094527363184
985,EUROPE,1000,0.6218905472636815
985,LATAM,608,0.3781094527363184
986,EUROPE,1000,0.6218905472636815
986,LATAM,608,0.3781094527363184
987,EUROPE,1000,0.6218905472636815
987,LATAM,608,0.3781094527363184
988,EUROPE,1000,0.6218905472636815
988,LATAM,608,0.3781094527363184
989,EUROPE,1000,0.6218905472636815
989,LATAM,608,0.3781094527363184
990,EUROPE,1000,0.6218905472636815
990,LATAM,608,0.3781094527363184
991,EUROPE,1000,0.6218905472636815
991,LATAM,608,0.3781094527363184
992,EUROPE,1000,0.6218905472636815
992,LATAM,608,0.3781094527363184
993,EUROPE,1000,0.6218905472636815
993,LATAM,608,0.3781094527363184
994,EUROPE,1000,0.6218905472636815
994,LATAM,608,0.3781094527363184
995,EUROPE,1000,0.6218905472636815
995,LATAM,608,0.3781094527363184
996,EUROPE,1000,0.6218905472636815
996,LATAM,608,0.3781094527363184
997,EUROPE,1000,0.6218905472636815
997,LATAM,608,0.3781094527363184
998,EUROPE,1000,0.6218905472636815
998,LATAM,608,0.3781094527363184
999,EUROPE,1000,0.6218905472636815
999,LATAM,608,0.3781094527363184
1000,EUROPE,1000,0.6218905472636815
1000,LATAM,608,0.3781094527363184
