bootstrap_id,comparison_region,subsample,n_draws,n_unique_people,unique_share
501,EUROPE,DIEGO,231,214,0.9264069264069265
501,EUROPE,RENOVISOR,618,396,0.6407766990291263
501,EUROPE,WHY_EUROPE,151,138,0.9139072847682119
501,LATAM,WHY_LATAM,608,261,0.4292763157894737
502,EUROPE,DIEGO,273,255,0.9340659340659341
502,EUROPE,RENOVISOR,605,384,0.6347107438016529
502,EUROPE,WHY_EUROPE,122,113,0.9262295081967213
502,LATAM,WHY_LATAM,608,257,0.42269736842105265
503,EUROPE,DIEGO,239,227,0.9497907949790795
503,EUROPE,RENOVISOR,600,395,0.6583333333333333
503,EUROPE,WHY_EUROPE,161,145,0.9006211180124224
503,LATAM,WHY_LATAM,608,269,0.44243421052631576
504,EUROPE,DIEGO,240,229,0.9541666666666667
504,EUROPE,RENOVISOR,610,378,0.6196721311475409
504,EUROPE,WHY_EUROPE,150,133,0.8866666666666667
504,LATAM,WHY_LATAM,608,274,0.4506578947368421
505,EUROPE,DIEGO,237,223,0.9409282700421941
505,EUROPE,RENOVISOR,627,400,0.6379585326953748
505,EUROPE,WHY_EUROPE,136,119,0.875
505,LATAM,WHY_LATAM,608,259,0.42598684210526316
506,EUROPE,DIEGO,248,231,0.9314516129032258
506,EUROPE,RENOVISOR,621,404,0.6505636070853462
506,EUROPE,WHY_EUROPE,131,118,0.9007633587786259
506,LATAM,WHY_LATAM,608,260,0.4276315789473684
507,EUROPE,DIEGO,251,226,0.900398406374502
507,EUROPE,RENOVISOR,618,394,0.6375404530744336
507,EUROPE,WHY_EUROPE,131,125,0.9541984732824428
507,LATAM,WHY_LATAM,608,264,0.4342105263157895
508,EUROPE,DIEGO,244,226,0.9262295081967213
508,EUROPE,RENOVISOR,633,409,0.6461295418641391
508,EUROPE,WHY_EUROPE,123,117,0.9512195121951219
508,LATAM,WHY_LATAM,608,270,0.4440789473684211
509,EUROPE,DIEGO,252,240,0.9523809523809523
509,EUROPE,RENOVISOR,595,376,0.6319327731092437
509,EUROPE,WHY_EUROPE,153,138,0.9019607843137255
509,LATAM,WHY_LATAM,608,266,0.4375
510,EUROPE,DIEGO,235,218,0.9276595744680851
510,EUROPE,RENOVISOR,617,393,0.6369529983792545
510,EUROPE,WHY_EUROPE,148,133,0.8986486486486487
510,LATAM,WHY_LATAM,608,270,0.4440789473684211
511,EUROPE,DIEGO,248,226,0.9112903225806451
511,EUROPE,RENOVISOR,624,392,0.6282051282051282
511,EUROPE,WHY_EUROPE,128,121,0.9453125
511,LATAM,WHY_LATAM,608,274,0.4506578947368421
512,EUROPE,DIEGO,256,238,0.9296875
512,EUROPE,RENOVISOR,599,384,0.6410684474123539
512,EUROPE,WHY_EUROPE,145,131,0.903448275862069
512,LATAM,WHY_LATAM,608,269,0.44243421052631576
513,EUROPE,DIEGO,251,236,0.9402390438247012
513,EUROPE,RENOVISOR,619,382,0.617124394184168
513,EUROPE,WHY_EUROPE,130,128,0.9846153846153847
513,LATAM,WHY_LATAM,608,269,0.44243421052631576
514,EUROPE,DIEGO,224,209,0.9330357142857143
514,EUROPE,RENOVISOR,631,395,0.6259904912836767
514,EUROPE,WHY_EUROPE,145,127,0.8758620689655172
514,LATAM,WHY_LATAM,608,269,0.44243421052631576
515,EUROPE,DIEGO,273,250,0.9157509157509157
515,EUROPE,RENOVISOR,598,380,0.6354515050167224
515,EUROPE,WHY_EUROPE,129,121,0.937984496124031
515,LATAM,WHY_LATAM,608,271,0.4457236842105263
516,EUROPE,DIEGO,259,240,0.9266409266409267
516,EUROPE,RENOVISOR,612,386,0.630718954248366
516,EUROPE,WHY_EUROPE,129,118,0.9147286821705426
516,LATAM,WHY_LATAM,608,254,0.41776315789473684
517,EUROPE,DIEGO,236,213,0.902542372881356
517,EUROPE,RENOVISOR,618,385,0.6229773462783171
517,EUROPE,WHY_EUROPE,146,134,0.9178082191780822
517,LATAM,WHY_LATAM,608,279,0.4588815789473684
518,EUROPE,DIEGO,241,226,0.9377593360995851
518,EUROPE,RENOVISOR,629,384,0.6104928457869634
518,EUROPE,WHY_EUROPE,130,121,0.9307692307692308
518,LATAM,WHY_LATAM,608,275,0.45230263157894735
519,EUROPE,DIEGO,259,248,0.9575289575289575
519,EUROPE,RENOVISOR,595,384,0.6453781512605042
519,EUROPE,WHY_EUROPE,146,137,0.9383561643835616
519,LATAM,WHY_LATAM,608,264,0.4342105263157895
520,EUROPE,DIEGO,250,229,0.916
520,EUROPE,RENOVISOR,610,393,0.6442622950819672
520,EUROPE,WHY_EUROPE,140,125,0.8928571428571429
520,LATAM,WHY_LATAM,608,253,0.4161184210526316
521,EUROPE,DIEGO,245,225,0.9183673469387755
521,EUROPE,RENOVISOR,608,391,0.6430921052631579
521,EUROPE,WHY_EUROPE,147,132,0.8979591836734694
521,LATAM,WHY_LATAM,608,261,0.4292763157894737
522,EUROPE,DIEGO,254,236,0.9291338582677166
522,EUROPE,RENOVISOR,610,404,0.6622950819672131
522,EUROPE,WHY_EUROPE,136,122,0.8970588235294118
522,LATAM,WHY_LATAM,608,260,0.4276315789473684
523,EUROPE,DIEGO,247,232,0.9392712550607287
523,EUROPE,RENOVISOR,624,406,0.6506410256410257
523,EUROPE,WHY_EUROPE,129,123,0.9534883720930233
523,LATAM,WHY_LATAM,608,273,0.44901315789473684
524,EUROPE,DIEGO,238,224,0.9411764705882353
524,EUROPE,RENOVISOR,607,392,0.6457990115321252
524,EUROPE,WHY_EUROPE,155,142,0.9161290322580645
524,LATAM,WHY_LATAM,608,270,0.4440789473684211
525,EUROPE,DIEGO,262,240,0.916030534351145
525,EUROPE,RENOVISOR,591,383,0.6480541455160744
525,EUROPE,WHY_EUROPE,147,135,0.9183673469387755
525,LATAM,WHY_LATAM,608,269,0.44243421052631576
526,EUROPE,DIEGO,236,214,0.9067796610169492
526,EUROPE,RENOVISOR,618,384,0.6213592233009708
526,EUROPE,WHY_EUROPE,146,139,0.952054794520548
526,LATAM,WHY_LATAM,608,270,0.4440789473684211
527,EUROPE,DIEGO,260,240,0.9230769230769231
527,EUROPE,RENOVISOR,610,377,0.6180327868852459
527,EUROPE,WHY_EUROPE,130,125,0.9615384615384616
527,LATAM,WHY_LATAM,608,269,0.44243421052631576
528,EUROPE,DIEGO,243,230,0.9465020576131687
528,EUROPE,RENOVISOR,608,400,0.6578947368421053
528,EUROPE,WHY_EUROPE,149,141,0.9463087248322147
528,LATAM,WHY_LATAM,608,270,0.4440789473684211
529,EUROPE,DIEGO,261,240,0.9195402298850575
529,EUROPE,RENOVISOR,607,382,0.6293245469522241
529,EUROPE,WHY_EUROPE,132,121,0.9166666666666666
529,LATAM,WHY_LATAM,608,263,0.43256578947368424
530,EUROPE,DIEGO,269,258,0.9591078066914498
530,EUROPE,RENOVISOR,605,392,0.6479338842975206
530,EUROPE,WHY_EUROPE,126,112,0.8888888888888888
530,LATAM,WHY_LATAM,608,272,0.4473684210526316
531,EUROPE,DIEGO,253,227,0.8972332015810277
531,EUROPE,RENOVISOR,622,395,0.635048231511254
531,EUROPE,WHY_EUROPE,125,115,0.92
531,LATAM,WHY_LATAM,608,260,0.4276315789473684
532,EUROPE,DIEGO,263,246,0.935361216730038
532,EUROPE,RENOVISOR,610,394,0.6459016393442623
532,EUROPE,WHY_EUROPE,127,118,0.9291338582677166
532,LATAM,WHY_LATAM,608,255,0.4194078947368421
533,EUROPE,DIEGO,267,248,0.9288389513108615
533,EUROPE,RENOVISOR,587,363,0.6183986371379898
533,EUROPE,WHY_EUROPE,146,132,0.9041095890410958
533,LATAM,WHY_LATAM,608,273,0.44901315789473684
534,EUROPE,DIEGO,259,241,0.9305019305019305
534,EUROPE,RENOVISOR,619,405,0.654281098546042
534,EUROPE,WHY_EUROPE,122,119,0.9754098360655737
534,LATAM,WHY_LATAM,608,268,0.4407894736842105
535,EUROPE,DIEGO,262,241,0.9198473282442748
535,EUROPE,RENOVISOR,608,379,0.6233552631578947
535,EUROPE,WHY_EUROPE,130,119,0.9153846153846154
535,LATAM,WHY_LATAM,608,259,0.42598684210526316
536,EUROPE,DIEGO,232,217,0.9353448275862069
536,EUROPE,RENOVISOR,623,392,0.6292134831460674
536,EUROPE,WHY_EUROPE,145,134,0.9241379310344827
536,LATAM,WHY_LATAM,608,261,0.4292763157894737
537,EUROPE,DIEGO,249,225,0.9036144578313253
537,EUROPE,RENOVISOR,606,386,0.636963696369637
537,EUROPE,WHY_EUROPE,145,131,0.903448275862069
537,LATAM,WHY_LATAM,608,271,0.4457236842105263
538,EUROPE,DIEGO,221,205,0.9276018099547512
538,EUROPE,RENOVISOR,618,396,0.6407766990291263
538,EUROPE,WHY_EUROPE,161,141,0.8757763975155279
538,LATAM,WHY_LATAM,608,272,0.4473684210526316
539,EUROPE,DIEGO,240,222,0.925
539,EUROPE,RENOVISOR,630,404,0.6412698412698413
539,EUROPE,WHY_EUROPE,130,120,0.9230769230769231
539,LATAM,WHY_LATAM,608,275,0.45230263157894735
540,EUROPE,DIEGO,239,222,0.9288702928870293
540,EUROPE,RENOVISOR,607,393,0.6474464579901154
540,EUROPE,WHY_EUROPE,154,142,0.922077922077922
540,LATAM,WHY_LATAM,608,272,0.4473684210526316
541,EUROPE,DIEGO,253,236,0.932806324110672
541,EUROPE,RENOVISOR,624,399,0.6394230769230769
541,EUROPE,WHY_EUROPE,123,116,0.943089430894309
541,LATAM,WHY_LATAM,608,266,0.4375
542,EUROPE,DIEGO,246,229,0.9308943089430894
542,EUROPE,RENOVISOR,627,407,0.6491228070175439
542,EUROPE,WHY_EUROPE,127,116,0.9133858267716536
542,LATAM,WHY_LATAM,608,259,0.42598684210526316
543,EUROPE,DIEGO,268,248,0.9253731343283582
543,EUROPE,RENOVISOR,584,375,0.6421232876712328
543,EUROPE,WHY_EUROPE,148,133,0.8986486486486487
543,LATAM,WHY_LATAM,608,276,0.45394736842105265
544,EUROPE,DIEGO,269,251,0.9330855018587361
544,EUROPE,RENOVISOR,617,390,0.6320907617504052
544,EUROPE,WHY_EUROPE,114,110,0.9649122807017544
544,LATAM,WHY_LATAM,608,261,0.4292763157894737
545,EUROPE,DIEGO,261,242,0.9272030651340997
545,EUROPE,RENOVISOR,601,384,0.6389351081530782
545,EUROPE,WHY_EUROPE,138,123,0.8913043478260869
545,LATAM,WHY_LATAM,608,266,0.4375
546,EUROPE,DIEGO,252,232,0.9206349206349206
546,EUROPE,RENOVISOR,609,377,0.6190476190476191
546,EUROPE,WHY_EUROPE,139,129,0.9280575539568345
546,LATAM,WHY_LATAM,608,273,0.44901315789473684
547,EUROPE,DIEGO,270,251,0.9296296296296296
547,EUROPE,RENOVISOR,597,379,0.6348408710217756
547,EUROPE,WHY_EUROPE,133,125,0.9398496240601504
547,LATAM,WHY_LATAM,608,273,0.44901315789473684
548,EUROPE,DIEGO,252,237,0.9404761904761905
548,EUROPE,RENOVISOR,615,395,0.6422764227642277
548,EUROPE,WHY_EUROPE,133,124,0.9323308270676691
548,LATAM,WHY_LATAM,608,273,0.44901315789473684
549,EUROPE,DIEGO,246,226,0.9186991869918699
549,EUROPE,RENOVISOR,620,397,0.6403225806451613
549,EUROPE,WHY_EUROPE,134,126,0.9402985074626866
549,LATAM,WHY_LATAM,608,262,0.4309210526315789
550,EUROPE,DIEGO,259,244,0.9420849420849421
550,EUROPE,RENOVISOR,606,379,0.6254125412541254
550,EUROPE,WHY_EUROPE,135,126,0.9333333333333333
550,LATAM,WHY_LATAM,608,263,0.43256578947368424
551,EUROPE,DIEGO,250,233,0.932
551,EUROPE,RENOVISOR,611,382,0.6252045826513911
551,EUROPE,WHY_EUROPE,139,128,0.920863309352518
551,LATAM,WHY_LATAM,608,255,0.4194078947368421
552,EUROPE,DIEGO,262,241,0.9198473282442748
552,EUROPE,RENOVISOR,604,403,0.6672185430463576
552,EUROPE,WHY_EUROPE,134,124,0.9253731343283582
552,LATAM,WHY_LATAM,608,269,0.44243421052631576
553,EUROPE,DIEGO,251,229,0.9123505976095617
553,EUROPE,RENOVISOR,603,374,0.6202321724709784
553,EUROPE,WHY_EUROPE,146,134,0.9178082191780822
553,LATAM,WHY_LATAM,608,262,0.4309210526315789
554,EUROPE,DIEGO,250,233,0.932
554,EUROPE,RENOVISOR,611,396,0.6481178396072013
554,EUROPE,WHY_EUROPE,139,126,0.9064748201438849
554,LATAM,WHY_LATAM,608,273,0.44901315789473684
555,EUROPE,DIEGO,243,225,0.9259259259259259
555,EUROPE,RENOVISOR,607,381,0.627677100494234
555,EUROPE,WHY_EUROPE,150,137,0.9133333333333333
555,LATAM,WHY_LATAM,608,263,0.43256578947368424
556,EUROPE,DIEGO,234,219,0.9358974358974359
556,EUROPE,RENOVISOR,620,389,0.6274193548387097
556,EUROPE,WHY_EUROPE,146,136,0.9315068493150684
556,LATAM,WHY_LATAM,608,273,0.44901315789473684
557,EUROPE,DIEGO,237,222,0.9367088607594937
557,EUROPE,RENOVISOR,621,392,0.6312399355877617
557,EUROPE,WHY_EUROPE,142,130,0.9154929577464789
557,LATAM,WHY_LATAM,608,273,0.44901315789473684
558,EUROPE,DIEGO,240,225,0.9375
558,EUROPE,RENOVISOR,614,393,0.6400651465798045
558,EUROPE,WHY_EUROPE,146,130,0.8904109589041096
558,LATAM,WHY_LATAM,608,279,0.4588815789473684
559,EUROPE,DIEGO,272,256,0.9411764705882353
559,EUROPE,RENOVISOR,616,391,0.6347402597402597
559,EUROPE,WHY_EUROPE,112,105,0.9375
559,LATAM,WHY_LATAM,608,265,0.43585526315789475
560,EUROPE,DIEGO,254,231,0.9094488188976378
560,EUROPE,RENOVISOR,599,392,0.654424040066778
560,EUROPE,WHY_EUROPE,147,137,0.9319727891156463
560,LATAM,WHY_LATAM,608,265,0.43585526315789475
561,EUROPE,DIEGO,251,227,0.9043824701195219
561,EUROPE,RENOVISOR,608,393,0.6463815789473685
561,EUROPE,WHY_EUROPE,141,131,0.9290780141843972
561,LATAM,WHY_LATAM,608,268,0.4407894736842105
562,EUROPE,DIEGO,251,232,0.9243027888446215
562,EUROPE,RENOVISOR,610,379,0.6213114754098361
562,EUROPE,WHY_EUROPE,139,125,0.8992805755395683
562,LATAM,WHY_LATAM,608,269,0.44243421052631576
563,EUROPE,DIEGO,238,230,0.9663865546218487
563,EUROPE,RENOVISOR,623,395,0.6340288924558587
563,EUROPE,WHY_EUROPE,139,126,0.9064748201438849
563,LATAM,WHY_LATAM,608,262,0.4309210526315789
564,EUROPE,DIEGO,247,234,0.9473684210526315
564,EUROPE,RENOVISOR,596,372,0.6241610738255033
564,EUROPE,WHY_EUROPE,157,140,0.89171974522293
564,LATAM,WHY_LATAM,608,264,0.4342105263157895
565,EUROPE,DIEGO,260,244,0.9384615384615385
565,EUROPE,RENOVISOR,594,384,0.6464646464646465
565,EUROPE,WHY_EUROPE,146,135,0.9246575342465754
565,LATAM,WHY_LATAM,608,272,0.4473684210526316
566,EUROPE,DIEGO,258,242,0.937984496124031
566,EUROPE,RENOVISOR,619,396,0.6397415185783522
566,EUROPE,WHY_EUROPE,123,119,0.967479674796748
566,LATAM,WHY_LATAM,608,267,0.43914473684210525
567,EUROPE,DIEGO,241,225,0.9336099585062241
567,EUROPE,RENOVISOR,622,393,0.6318327974276527
567,EUROPE,WHY_EUROPE,137,121,0.8832116788321168
567,LATAM,WHY_LATAM,608,275,0.45230263157894735
568,EUROPE,DIEGO,276,246,0.8913043478260869
568,EUROPE,RENOVISOR,596,392,0.6577181208053692
568,EUROPE,WHY_EUROPE,128,124,0.96875
568,LATAM,WHY_LATAM,608,260,0.4276315789473684
569,EUROPE,DIEGO,238,216,0.907563025210084
569,EUROPE,RENOVISOR,622,410,0.6591639871382636
569,EUROPE,WHY_EUROPE,140,133,0.95
569,LATAM,WHY_LATAM,608,267,0.43914473684210525
570,EUROPE,DIEGO,246,227,0.9227642276422764
570,EUROPE,RENOVISOR,615,396,0.6439024390243903
570,EUROPE,WHY_EUROPE,139,125,0.8992805755395683
570,LATAM,WHY_LATAM,608,260,0.4276315789473684
571,EUROPE,DIEGO,240,221,0.9208333333333333
571,EUROPE,RENOVISOR,609,385,0.632183908045977
571,EUROPE,WHY_EUROPE,151,130,0.8609271523178808
571,LATAM,WHY_LATAM,608,268,0.4407894736842105
572,EUROPE,DIEGO,249,227,0.9116465863453815
572,EUROPE,RENOVISOR,615,393,0.6390243902439025
572,EUROPE,WHY_EUROPE,136,128,0.9411764705882353
572,LATAM,WHY_LATAM,608,269,0.44243421052631576
573,EUROPE,DIEGO,256,234,0.9140625
573,EUROPE,RENOVISOR,617,399,0.646677471636953
573,EUROPE,WHY_EUROPE,127,119,0.937007874015748
573,LATAM,WHY_LATAM,608,261,0.4292763157894737
574,EUROPE,DIEGO,238,217,0.9117647058823529
574,EUROPE,RENOVISOR,623,399,0.6404494382022472
574,EUROPE,WHY_EUROPE,139,134,0.9640287769784173
574,LATAM,WHY_LATAM,608,265,0.43585526315789475
575,EUROPE,DIEGO,259,244,0.9420849420849421
575,EUROPE,RENOVISOR,612,392,0.6405228758169934
575,EUROPE,WHY_EUROPE,129,119,0.9224806201550387
575,LATAM,WHY_LATAM,608,262,0.4309210526315789
576,EUROPE,DIEGO,231,207,0.8961038961038961
576,EUROPE,RENOVISOR,627,389,0.620414673046252
576,EUROPE,WHY_EUROPE,142,131,0.9225352112676056
576,LATAM,WHY_LATAM,608,277,0.4555921052631579
577,EUROPE,DIEGO,238,223,0.9369747899159664
577,EUROPE,RENOVISOR,606,404,0.6666666666666666
577,EUROPE,WHY_EUROPE,156,141,0.9038461538461539
577,LATAM,WHY_LATAM,608,272,0.4473684210526316
578,EUROPE,DIEGO,247,234,0.9473684210526315
578,EUROPE,RENOVISOR,605,379,0.6264462809917355
578,EUROPE,WHY_EUROPE,148,126,0.8513513513513513
578,LATAM,WHY_LATAM,608,278,0.45723684210526316
579,EUROPE,DIEGO,259,240,0.9266409266409267
579,EUROPE,RENOVISOR,612,389,0.6356209150326797
579,EUROPE,WHY_EUROPE,129,125,0.9689922480620154
579,LATAM,WHY_LATAM,608,255,0.4194078947368421
580,EUROPE,DIEGO,269,249,0.9256505576208178
580,EUROPE,RENOVISOR,618,402,0.6504854368932039
580,EUROPE,WHY_EUROPE,113,106,0.9380530973451328
580,LATAM,WHY_LATAM,608,267,0.43914473684210525
581,EUROPE,DIEGO,232,211,0.9094827586206896
581,EUROPE,RENOVISOR,626,409,0.6533546325878594
581,EUROPE,WHY_EUROPE,142,135,0.9507042253521126
581,LATAM,WHY_LATAM,608,266,0.4375
582,EUROPE,DIEGO,228,217,0.9517543859649122
582,EUROPE,RENOVISOR,618,383,0.6197411003236246
582,EUROPE,WHY_EUROPE,154,141,0.9155844155844156
582,LATAM,WHY_LATAM,608,267,0.43914473684210525
583,EUROPE,DIEGO,261,238,0.9118773946360154
583,EUROPE,RENOVISOR,614,392,0.6384364820846905
583,EUROPE,WHY_EUROPE,125,119,0.952
583,LATAM,WHY_LATAM,608,273,0.44901315789473684
584,EUROPE,DIEGO,236,216,0.9152542372881356
584,EUROPE,RENOVISOR,609,383,0.6288998357963875
584,EUROPE,WHY_EUROPE,155,145,0.9354838709677419
584,LATAM,WHY_LATAM,608,271,0.4457236842105263
585,EUROPE,DIEGO,240,228,0.95
585,EUROPE,RENOVISOR,623,396,0.6356340288924559
585,EUROPE,WHY_EUROPE,137,133,0.9708029197080292
585,LATAM,WHY_LATAM,608,268,0.4407894736842105
586,EUROPE,DIEGO,236,213,0.902542372881356
586,EUROPE,RENOVISOR,616,388,0.6298701298701299
586,EUROPE,WHY_EUROPE,148,139,0.9391891891891891
586,LATAM,WHY_LATAM,608,263,0.43256578947368424
587,EUROPE,DIEGO,257,240,0.933852140077821
587,EUROPE,RENOVISOR,625,390,0.624
587,EUROPE,WHY_EUROPE,118,112,0.9491525423728814
587,LATAM,WHY_LATAM,608,277,0.4555921052631579
588,EUROPE,DIEGO,283,255,0.901060070671378
588,EUROPE,RENOVISOR,592,371,0.6266891891891891
588,EUROPE,WHY_EUROPE,125,119,0.952
588,LATAM,WHY_LATAM,608,255,0.4194078947368421
589,EUROPE,DIEGO,252,236,0.9365079365079365
589,EUROPE,RENOVISOR,602,383,0.6362126245847176
589,EUROPE,WHY_EUROPE,146,138,0.9452054794520548
589,LATAM,WHY_LATAM,608,258,0.4243421052631579
590,EUROPE,DIEGO,250,228,0.912
590,EUROPE,RENOVISOR,606,379,0.6254125412541254
590,EUROPE,WHY_EUROPE,144,132,0.9166666666666666
590,LATAM,WHY_LATAM,608,271,0.4457236842105263
591,EUROPE,DIEGO,250,233,0.932
591,EUROPE,RENOVISOR,620,406,0.6548387096774193
591,EUROPE,WHY_EUROPE,130,118,0.9076923076923077
591,LATAM,WHY_LATAM,608,259,0.42598684210526316
592,EUROPE,DIEGO,263,242,0.9201520912547528
592,EUROPE,RENOVISOR,616,394,0.6396103896103896
592,EUROPE,WHY_EUROPE,121,113,0.9338842975206612
592,LATAM,WHY_LATAM,608,265,0.43585526315789475
593,EUROPE,DIEGO,230,215,0.9347826086956522
593,EUROPE,RENOVISOR,627,403,0.6427432216905901
593,EUROPE,WHY_EUROPE,143,133,0.9300699300699301
593,LATAM,WHY_LATAM,608,278,0.45723684210526316
594,EUROPE,DIEGO,241,226,0.9377593360995851
594,EUROPE,RENOVISOR,613,394,0.6427406199021207
594,EUROPE,WHY_EUROPE,146,131,0.8972602739726028
594,LATAM,WHY_LATAM,608,269,0.44243421052631576
595,EUROPE,DIEGO,280,254,0.9071428571428571
595,EUROPE,RENOVISOR,605,387,0.6396694214876033
595,EUROPE,WHY_EUROPE,115,103,0.8956521739130435
595,LATAM,WHY_LATAM,608,266,0.4375
596,EUROPE,DIEGO,275,253,0.92
596,EUROPE,RENOVISOR,599,380,0.6343906510851419
596,EUROPE,WHY_EUROPE,126,121,0.9603174603174603
596,LATAM,WHY_LATAM,608,270,0.4440789473684211
597,EUROPE,DIEGO,236,217,0.9194915254237288
597,EUROPE,RENOVISOR,621,401,0.6457326892109501
597,EUROPE,WHY_EUROPE,143,130,0.9090909090909091
597,LATAM,WHY_LATAM,608,273,0.44901315789473684
598,EUROPE,DIEGO,238,222,0.9327731092436975
598,EUROPE,RENOVISOR,628,401,0.6385350318471338
598,EUROPE,WHY_EUROPE,134,122,0.9104477611940298
598,LATAM,WHY_LATAM,608,268,0.4407894736842105
599,EUROPE,DIEGO,235,220,0.9361702127659575
599,EUROPE,RENOVISOR,618,391,0.6326860841423948
599,EUROPE,WHY_EUROPE,147,136,0.9251700680272109
599,LATAM,WHY_LATAM,608,270,0.4440789473684211
600,EUROPE,DIEGO,238,225,0.9453781512605042
600,EUROPE,RENOVISOR,608,386,0.6348684210526315
600,EUROPE,WHY_EUROPE,154,137,0.8896103896103896
600,LATAM,WHY_LATAM,608,283,0.4654605263157895
601,EUROPE,DIEGO,267,243,0.9101123595505618
601,EUROPE,RENOVISOR,604,393,0.6506622516556292
601,EUROPE,WHY_EUROPE,129,119,0.9224806201550387
601,LATAM,WHY_LATAM,608,273,0.44901315789473684
602,EUROPE,DIEGO,239,222,0.9288702928870293
602,EUROPE,RENOVISOR,627,387,0.6172248803827751
602,EUROPE,WHY_EUROPE,134,130,0.9701492537313433
602,LATAM,WHY_LATAM,608,277,0.4555921052631579
603,EUROPE,DIEGO,242,228,0.9421487603305785
603,EUROPE,RENOVISOR,612,392,0.6405228758169934
603,EUROPE,WHY_EUROPE,146,130,0.8904109589041096
603,LATAM,WHY_LATAM,608,272,0.4473684210526316
604,EUROPE,DIEGO,228,204,0.8947368421052632
604,EUROPE,RENOVISOR,627,394,0.6283891547049442
604,EUROPE,WHY_EUROPE,145,133,0.9172413793103448
604,LATAM,WHY_LATAM,608,268,0.4407894736842105
605,EUROPE,DIEGO,258,240,0.9302325581395349
605,EUROPE,RENOVISOR,611,386,0.6317512274959084
605,EUROPE,WHY_EUROPE,131,123,0.9389312977099237
605,LATAM,WHY_LATAM,608,262,0.4309210526315789
606,EUROPE,DIEGO,250,226,0.904
606,EUROPE,RENOVISOR,611,385,0.630114566284779
606,EUROPE,WHY_EUROPE,139,130,0.935251798561151
606,LATAM,WHY_LATAM,608,261,0.4292763157894737
607,EUROPE,DIEGO,249,231,0.927710843373494
607,EUROPE,RENOVISOR,606,373,0.6155115511551155
607,EUROPE,WHY_EUROPE,145,131,0.903448275862069
607,LATAM,WHY_LATAM,608,262,0.4309210526315789
608,EUROPE,DIEGO,243,222,0.9135802469135802
608,EUROPE,RENOVISOR,608,391,0.6430921052631579
608,EUROPE,WHY_EUROPE,149,135,0.9060402684563759
608,LATAM,WHY_LATAM,608,267,0.43914473684210525
609,EUROPE,DIEGO,259,238,0.918918918918919
609,EUROPE,RENOVISOR,616,398,0.6461038961038961
609,EUROPE,WHY_EUROPE,125,116,0.928
609,LATAM,WHY_LATAM,608,265,0.43585526315789475
610,EUROPE,DIEGO,243,222,0.9135802469135802
610,EUROPE,RENOVISOR,626,390,0.6230031948881789
610,EUROPE,WHY_EUROPE,131,117,0.8931297709923665
610,LATAM,WHY_LATAM,608,256,0.42105263157894735
611,EUROPE,DIEGO,234,212,0.905982905982906
611,EUROPE,RENOVISOR,605,381,0.6297520661157024
611,EUROPE,WHY_EUROPE,161,148,0.9192546583850931
611,LATAM,WHY_LATAM,608,263,0.43256578947368424
612,EUROPE,DIEGO,241,223,0.9253112033195021
612,EUROPE,RENOVISOR,612,400,0.6535947712418301
612,EUROPE,WHY_EUROPE,147,134,0.9115646258503401
612,LATAM,WHY_LATAM,608,259,0.42598684210526316
613,EUROPE,DIEGO,245,228,0.9306122448979591
613,EUROPE,RENOVISOR,617,397,0.6434359805510534
613,EUROPE,WHY_EUROPE,138,130,0.9420289855072463
613,LATAM,WHY_LATAM,608,267,0.43914473684210525
614,EUROPE,DIEGO,258,237,0.9186046511627907
614,EUROPE,RENOVISOR,631,395,0.6259904912836767
614,EUROPE,WHY_EUROPE,111,101,0.9099099099099099
614,LATAM,WHY_LATAM,608,278,0.45723684210526316
615,EUROPE,DIEGO,255,231,0.9058823529411765
615,EUROPE,RENOVISOR,602,368,0.6112956810631229
615,EUROPE,WHY_EUROPE,143,127,0.8881118881118881
615,LATAM,WHY_LATAM,608,274,0.4506578947368421
616,EUROPE,DIEGO,255,235,0.9215686274509803
616,EUROPE,RENOVISOR,609,387,0.6354679802955665
616,EUROPE,WHY_EUROPE,136,124,0.9117647058823529
616,LATAM,WHY_LATAM,608,260,0.4276315789473684
617,EUROPE,DIEGO,256,237,0.92578125
617,EUROPE,RENOVISOR,616,407,0.6607142857142857
617,EUROPE,WHY_EUROPE,128,116,0.90625
617,LATAM,WHY_LATAM,608,260,0.4276315789473684
618,EUROPE,DIEGO,250,226,0.904
618,EUROPE,RENOVISOR,614,402,0.6547231270358306
618,EUROPE,WHY_EUROPE,136,118,0.8676470588235294
618,LATAM,WHY_LATAM,608,272,0.4473684210526316
619,EUROPE,DIEGO,237,221,0.9324894514767933
619,EUROPE,RENOVISOR,619,400,0.6462035541195477
619,EUROPE,WHY_EUROPE,144,132,0.9166666666666666
619,LATAM,WHY_LATAM,608,275,0.45230263157894735
620,EUROPE,DIEGO,243,221,0.9094650205761317
620,EUROPE,RENOVISOR,618,389,0.6294498381877023
620,EUROPE,WHY_EUROPE,139,131,0.9424460431654677
620,LATAM,WHY_LATAM,608,261,0.4292763157894737
621,EUROPE,DIEGO,252,236,0.9365079365079365
621,EUROPE,RENOVISOR,600,390,0.65
621,EUROPE,WHY_EUROPE,148,133,0.8986486486486487
621,LATAM,WHY_LATAM,608,269,0.44243421052631576
622,EUROPE,DIEGO,240,213,0.8875
622,EUROPE,RENOVISOR,605,381,0.6297520661157024
622,EUROPE,WHY_EUROPE,155,137,0.8838709677419355
