bootstrap_id,comparison_region,subsample,dataset_source,n_draws
511,EUROPE,WHY_EUROPE,why,128
511,LATAM,WHY_LATAM,why,608
512,EUROPE,DIEGO,diego,256
512,EUROPE,RENOVISOR,rv,599
512,EUROPE,WHY_EUROPE,why,145
512,LATAM,WHY_LATAM,why,608
513,EUROPE,DIEGO,diego,251
513,EUROPE,RENOVISOR,rv,619
513,EUROPE,WHY_EUROPE,why,130
513,LATAM,WHY_LATAM,why,608
514,EUROPE,DIEGO,diego,224
514,EUROPE,RENOVISOR,rv,631
514,EUROPE,WHY_EUROPE,why,145
514,LATAM,WHY_LATAM,why,608
515,EUROPE,DIEGO,diego,273
515,EUROPE,RENOVISOR,rv,598
515,EUROPE,WHY_EUROPE,why,129
515,LATAM,WHY_LATAM,why,608
516,EUROPE,DIEGO,diego,259
516,EUROPE,RENOVISOR,rv,612
516,EUROPE,WHY_EUROPE,why,129
516,LATAM,WHY_LATAM,why,608
517,EUROPE,DIEGO,diego,236
517,EUROPE,RENOVISOR,rv,618
517,EUROPE,WHY_EUROPE,why,146
517,LATAM,WHY_LATAM,why,608
518,EUROPE,DIEGO,diego,241
518,EUROPE,RENOVISOR,rv,629
518,EUROPE,WHY_EUROPE,why,130
518,LATAM,WHY_LATAM,why,608
519,EUROPE,DIEGO,diego,259
519,EUROPE,RENOVISOR,rv,595
519,EUROPE,WHY_EUROPE,why,146
519,LATAM,WHY_LATAM,why,608
520,EUROPE,DIEGO,diego,250
520,EUROPE,RENOVISOR,rv,610
520,EUROPE,WHY_EUROPE,why,140
520,LATAM,WHY_LATAM,why,608
521,EUROPE,DIEGO,diego,245
521,EUROPE,RENOVISOR,rv,608
521,EUROPE,WHY_EUROPE,why,147
521,LATAM,WHY_LATAM,why,608
522,EUROPE,DIEGO,diego,254
522,EUROPE,RENOVISOR,rv,610
522,EUROPE,WHY_EUROPE,why,136
522,LATAM,WHY_LATAM,why,608
523,EUROPE,DIEGO,diego,247
523,EUROPE,RENOVISOR,rv,624
523,EUROPE,WHY_EUROPE,why,129
523,LATAM,WHY_LATAM,why,608
524,EUROPE,DIEGO,diego,238
524,EUROPE,RENOVISOR,rv,607
524,EUROPE,WHY_EUROPE,why,155
524,LATAM,WHY_LATAM,why,608
525,EUROPE,DIEGO,diego,262
525,EUROPE,RENOVISOR,rv,591
525,EUROPE,WHY_EUROPE,why,147
525,LATAM,WHY_LATAM,why,608
526,EUROPE,DIEGO,diego,236
526,EUROPE,RENOVISOR,rv,618
526,EUROPE,WHY_EUROPE,why,146
526,LATAM,WHY_LATAM,why,608
527,EUROPE,DIEGO,diego,260
527,EUROPE,RENOVISOR,rv,610
527,EUROPE,WHY_EUROPE,why,130
527,LATAM,WHY_LATAM,why,608
528,EUROPE,DIEGO,diego,243
528,EUROPE,RENOVISOR,rv,608
528,EUROPE,WHY_EUROPE,why,149
528,LATAM,WHY_LATAM,why,608
529,EUROPE,DIEGO,diego,261
529,EUROPE,RENOVISOR,rv,607
529,EUROPE,WHY_EUROPE,why,132
529,LATAM,WHY_LATAM,why,608
530,EUROPE,DIEGO,diego,269
530,EUROPE,RENOVISOR,rv,605
530,EUROPE,WHY_EUROPE,why,126
530,LATAM,WHY_LATAM,why,608
531,EUROPE,DIEGO,diego,253
531,EUROPE,RENOVISOR,rv,622
531,EUROPE,WHY_EUROPE,why,125
531,LATAM,WHY_LATAM,why,608
532,EUROPE,DIEGO,diego,263
532,EUROPE,RENOVISOR,rv,610
532,EUROPE,WHY_EUROPE,why,127
532,LATAM,WHY_LATAM,why,608
533,EUROPE,DIEGO,diego,267
533,EUROPE,RENOVISOR,rv,587
533,EUROPE,WHY_EUROPE,why,146
533,LATAM,WHY_LATAM,why,608
534,EUROPE,DIEGO,diego,259
534,EUROPE,RENOVISOR,rv,619
534,EUROPE,WHY_EUROPE,why,122
534,LATAM,WHY_LATAM,why,608
535,EUROPE,DIEGO,diego,262
535,EUROPE,RENOVISOR,rv,608
535,EUROPE,WHY_EUROPE,why,130
535,LATAM,WHY_LATAM,why,608
536,EUROPE,DIEGO,diego,232
536,EUROPE,RENOVISOR,rv,623
536,EUROPE,WHY_EUROPE,why,145
536,LATAM,WHY_LATAM,why,608
537,EUROPE,DIEGO,diego,249
537,EUROPE,RENOVISOR,rv,606
537,EUROPE,WHY_EUROPE,why,145
537,LATAM,WHY_LATAM,why,608
538,EUROPE,DIEGO,diego,221
538,EUROPE,RENOVISOR,rv,618
538,EUROPE,WHY_EUROPE,why,161
538,LATAM,WHY_LATAM,why,608
539,EUROPE,DIEGO,diego,240
539,EUROPE,RENOVISOR,rv,630
539,EUROPE,WHY_EUROPE,why,130
539,LATAM,WHY_LATAM,why,608
540,EUROPE,DIEGO,diego,239
540,EUROPE,RENOVISOR,rv,607
540,EUROPE,WHY_EUROPE,why,154
540,LATAM,WHY_LATAM,why,608
541,EUROPE,DIEGO,diego,253
541,EUROPE,RENOVISOR,rv,624
541,EUROPE,WHY_EUROPE,why,123
541,LATAM,WHY_LATAM,why,608
542,EUROPE,DIEGO,diego,246
542,EUROPE,RENOVISOR,rv,627
542,EUROPE,WHY_EUROPE,why,127
542,LATAM,WHY_LATAM,why,608
543,EUROPE,DIEGO,diego,268
543,EUROPE,RENOVISOR,rv,584
543,EUROPE,WHY_EUROPE,why,148
543,LATAM,WHY_LATAM,why,608
544,EUROPE,DIEGO,diego,269
544,EUROPE,RENOVISOR,rv,617
544,EUROPE,WHY_EUROPE,why,114
544,LATAM,WHY_LATAM,why,608
545,EUROPE,DIEGO,diego,261
545,EUROPE,RENOVISOR,rv,601
545,EUROPE,WHY_EUROPE,why,138
545,LATAM,WHY_LATAM,why,608
546,EUROPE,DIEGO,diego,252
546,EUROPE,RENOVISOR,rv,609
546,EUROPE,WHY_EUROPE,why,139
546,LATAM,WHY_LATAM,why,608
547,EUROPE,DIEGO,diego,270
547,EUROPE,RENOVISOR,rv,597
547,EUROPE,WHY_EUROPE,why,133
547,LATAM,WHY_LATAM,why,608
548,EUROPE,DIEGO,diego,252
548,EUROPE,RENOVISOR,rv,615
548,EUROPE,WHY_EUROPE,why,133
548,LATAM,WHY_LATAM,why,608
549,EUROPE,DIEGO,diego,246
549,EUROPE,RENOVISOR,rv,620
549,EUROPE,WHY_EUROPE,why,134
549,LATAM,WHY_LATAM,why,608
550,EUROPE,DIEGO,diego,259
550,EUROPE,RENOVISOR,rv,606
550,EUROPE,WHY_EUROPE,why,135
550,LATAM,WHY_LATAM,why,608
551,EUROPE,DIEGO,diego,250
551,EUROPE,RENOVISOR,rv,611
551,EUROPE,WHY_EUROPE,why,139
551,LATAM,WHY_LATAM,why,608
552,EUROPE,DIEGO,diego,262
552,EUROPE,RENOVISOR,rv,604
552,EUROPE,WHY_EUROPE,why,134
552,LATAM,WHY_LATAM,why,608
553,EUROPE,DIEGO,diego,251
553,EUROPE,RENOVISOR,rv,603
553,EUROPE,WHY_EUROPE,why,146
553,LATAM,WHY_LATAM,why,608
554,EUROPE,DIEGO,diego,250
554,EUROPE,RENOVISOR,rv,611
554,EUROPE,WHY_EUROPE,why,139
554,LATAM,WHY_LATAM,why,608
555,EUROPE,DIEGO,diego,243
555,EUROPE,RENOVISOR,rv,607
555,EUROPE,WHY_EUROPE,why,150
555,LATAM,WHY_LATAM,why,608
556,EUROPE,DIEGO,diego,234
556,EUROPE,RENOVISOR,rv,620
556,EUROPE,WHY_EUROPE,why,146
556,LATAM,WHY_LATAM,why,608
557,EUROPE,DIEGO,diego,237
557,EUROPE,RENOVISOR,rv,621
557,EUROPE,WHY_EUROPE,why,142
557,LATAM,WHY_LATAM,why,608
558,EUROPE,DIEGO,diego,240
558,EUROPE,RENOVISOR,rv,614
558,EUROPE,WHY_EUROPE,why,146
558,LATAM,WHY_LATAM,why,608
559,EUROPE,DIEGO,diego,272
559,EUROPE,RENOVISOR,rv,616
559,EUROPE,WHY_EUROPE,why,112
559,LATAM,WHY_LATAM,why,608
560,EUROPE,DIEGO,diego,254
560,EUROPE,RENOVISOR,rv,599
560,EUROPE,WHY_EUROPE,why,147
560,LATAM,WHY_LATAM,why,608
561,EUROPE,DIEGO,diego,251
561,EUROPE,RENOVISOR,rv,608
561,EUROPE,WHY_EUROPE,why,141
561,LATAM,WHY_LATAM,why,608
562,EUROPE,DIEGO,diego,251
562,EUROPE,RENOVISOR,rv,610
562,EUROPE,WHY_EUROPE,why,139
562,LATAM,WHY_LATAM,why,608
563,EUROPE,DIEGO,diego,238
563,EUROPE,RENOVISOR,rv,623
563,EUROPE,WHY_EUROPE,why,139
563,LATAM,WHY_LATAM,why,608
564,EUROPE,DIEGO,diego,247
564,EUROPE,RENOVISOR,rv,596
564,EUROPE,WHY_EUROPE,why,157
564,LATAM,WHY_LATAM,why,608
565,EUROPE,DIEGO,diego,260
565,EUROPE,RENOVISOR,rv,594
565,EUROPE,WHY_EUROPE,why,146
565,LATAM,WHY_LATAM,why,608
566,EUROPE,DIEGO,diego,258
566,EUROPE,RENOVISOR,rv,619
566,EUROPE,WHY_EUROPE,why,123
566,LATAM,WHY_LATAM,why,608
567,EUROPE,DIEGO,diego,241
567,EUROPE,RENOVISOR,rv,622
567,EUROPE,WHY_EUROPE,why,137
567,LATAM,WHY_LATAM,why,608
568,EUROPE,DIEGO,diego,276
568,EUROPE,RENOVISOR,rv,596
568,EUROPE,WHY_EUROPE,why,128
568,LATAM,WHY_LATAM,why,608
569,EUROPE,DIEGO,diego,238
569,EUROPE,RENOVISOR,rv,622
569,EUROPE,WHY_EUROPE,why,140
569,LATAM,WHY_LATAM,why,608
570,EUROPE,DIEGO,diego,246
570,EUROPE,RENOVISOR,rv,615
570,EUROPE,WHY_EUROPE,why,139
570,LATAM,WHY_LATAM,why,608
571,EUROPE,DIEGO,diego,240
571,EUROPE,RENOVISOR,rv,609
571,EUROPE,WHY_EUROPE,why,151
571,LATAM,WHY_LATAM,why,608
572,EUROPE,DIEGO,diego,249
572,EUROPE,RENOVISOR,rv,615
572,EUROPE,WHY_EUROPE,why,136
572,LATAM,WHY_LATAM,why,608
573,EUROPE,DIEGO,diego,256
573,EUROPE,RENOVISOR,rv,617
573,EUROPE,WHY_EUROPE,why,127
573,LATAM,WHY_LATAM,why,608
574,EUROPE,DIEGO,diego,238
574,EUROPE,RENOVISOR,rv,623
574,EUROPE,WHY_EUROPE,why,139
574,LATAM,WHY_LATAM,why,608
575,EUROPE,DIEGO,diego,259
575,EUROPE,RENOVISOR,rv,612
575,EUROPE,WHY_EUROPE,why,129
575,LATAM,WHY_LATAM,why,608
576,EUROPE,DIEGO,diego,231
576,EUROPE,RENOVISOR,rv,627
576,EUROPE,WHY_EUROPE,why,142
576,LATAM,WHY_LATAM,why,608
577,EUROPE,DIEGO,diego,238
577,EUROPE,RENOVISOR,rv,606
577,EUROPE,WHY_EUROPE,why,156
577,LATAM,WHY_LATAM,why,608
578,EUROPE,DIEGO,diego,247
578,EUROPE,RENOVISOR,rv,605
578,EUROPE,WHY_EUROPE,why,148
578,LATAM,WHY_LATAM,why,608
579,EUROPE,DIEGO,diego,259
579,EUROPE,RENOVISOR,rv,612
579,EUROPE,WHY_EUROPE,why,129
579,LATAM,WHY_LATAM,why,608
580,EUROPE,DIEGO,diego,269
580,EUROPE,RENOVISOR,rv,618
580,EUROPE,WHY_EUROPE,why,113
580,LATAM,WHY_LATAM,why,608
581,EUROPE,DIEGO,diego,232
581,EUROPE,RENOVISOR,rv,626
581,EUROPE,WHY_EUROPE,why,142
581,LATAM,WHY_LATAM,why,608
582,EUROPE,DIEGO,diego,228
582,EUROPE,RENOVISOR,rv,618
582,EUROPE,WHY_EUROPE,why,154
582,LATAM,WHY_LATAM,why,608
583,EUROPE,DIEGO,diego,261
583,EUROPE,RENOVISOR,rv,614
583,EUROPE,WHY_EUROPE,why,125
583,LATAM,WHY_LATAM,why,608
584,EUROPE,DIEGO,diego,236
584,EUROPE,RENOVISOR,rv,609
584,EUROPE,WHY_EUROPE,why,155
584,LATAM,WHY_LATAM,why,608
585,EUROPE,DIEGO,diego,240
585,EUROPE,RENOVISOR,rv,623
585,EUROPE,WHY_EUROPE,why,137
585,LATAM,WHY_LATAM,why,608
586,EUROPE,DIEGO,diego,236
586,EUROPE,RENOVISOR,rv,616
586,EUROPE,WHY_EUROPE,why,148
586,LATAM,WHY_LATAM,why,608
587,EUROPE,DIEGO,diego,257
587,EUROPE,RENOVISOR,rv,625
587,EUROPE,WHY_EUROPE,why,118
587,LATAM,WHY_LATAM,why,608
588,EUROPE,DIEGO,diego,283
588,EUROPE,RENOVISOR,rv,592
588,EUROPE,WHY_EUROPE,why,125
588,LATAM,WHY_LATAM,why,608
589,EUROPE,DIEGO,diego,252
589,EUROPE,RENOVISOR,rv,602
589,EUROPE,WHY_EUROPE,why,146
589,LATAM,WHY_LATAM,why,608
590,EUROPE,DIEGO,diego,250
590,EUROPE,RENOVISOR,rv,606
590,EUROPE,WHY_EUROPE,why,144
590,LATAM,WHY_LATAM,why,608
591,EUROPE,DIEGO,diego,250
591,EUROPE,RENOVISOR,rv,620
591,EUROPE,WHY_EUROPE,why,130
591,LATAM,WHY_LATAM,why,608
592,EUROPE,DIEGO,diego,263
592,EUROPE,RENOVISOR,rv,616
592,EUROPE,WHY_EUROPE,why,121
592,LATAM,WHY_LATAM,why,608
593,EUROPE,DIEGO,diego,230
593,EUROPE,RENOVISOR,rv,627
593,EUROPE,WHY_EUROPE,why,143
593,LATAM,WHY_LATAM,why,608
594,EUROPE,DIEGO,diego,241
594,EUROPE,RENOVISOR,rv,613
594,EUROPE,WHY_EUROPE,why,146
594,LATAM,WHY_LATAM,why,608
595,EUROPE,DIEGO,diego,280
595,EUROPE,RENOVISOR,rv,605
595,EUROPE,WHY_EUROPE,why,115
595,LATAM,WHY_LATAM,why,608
596,EUROPE,DIEGO,diego,275
596,EUROPE,RENOVISOR,rv,599
596,EUROPE,WHY_EUROPE,why,126
596,LATAM,WHY_LATAM,why,608
597,EUROPE,DIEGO,diego,236
597,EUROPE,RENOVISOR,rv,621
597,EUROPE,WHY_EUROPE,why,143
597,LATAM,WHY_LATAM,why,608
598,EUROPE,DIEGO,diego,238
598,EUROPE,RENOVISOR,rv,628
598,EUROPE,WHY_EUROPE,why,134
598,LATAM,WHY_LATAM,why,608
599,EUROPE,DIEGO,diego,235
599,EUROPE,RENOVISOR,rv,618
599,EUROPE,WHY_EUROPE,why,147
599,LATAM,WHY_LATAM,why,608
600,EUROPE,DIEGO,diego,238
600,EUROPE,RENOVISOR,rv,608
600,EUROPE,WHY_EUROPE,why,154
600,LATAM,WHY_LATAM,why,608
601,EUROPE,DIEGO,diego,267
601,EUROPE,RENOVISOR,rv,604
601,EUROPE,WHY_EUROPE,why,129
601,LATAM,WHY_LATAM,why,608
602,EUROPE,DIEGO,diego,239
602,EUROPE,RENOVISOR,rv,627
602,EUROPE,WHY_EUROPE,why,134
602,LATAM,WHY_LATAM,why,608
603,EUROPE,DIEGO,diego,242
603,EUROPE,RENOVISOR,rv,612
603,EUROPE,WHY_EUROPE,why,146
603,LATAM,WHY_LATAM,why,608
604,EUROPE,DIEGO,diego,228
604,EUROPE,RENOVISOR,rv,627
604,EUROPE,WHY_EUROPE,why,145
604,LATAM,WHY_LATAM,why,608
605,EUROPE,DIEGO,diego,258
605,EUROPE,RENOVISOR,rv,611
605,EUROPE,WHY_EUROPE,why,131
605,LATAM,WHY_LATAM,why,608
606,EUROPE,DIEGO,diego,250
606,EUROPE,RENOVISOR,rv,611
606,EUROPE,WHY_EUROPE,why,139
606,LATAM,WHY_LATAM,why,608
607,EUROPE,DIEGO,diego,249
607,EUROPE,RENOVISOR,rv,606
607,EUROPE,WHY_EUROPE,why,145
607,LATAM,WHY_LATAM,why,608
608,EUROPE,DIEGO,diego,243
608,EUROPE,RENOVISOR,rv,608
608,EUROPE,WHY_EUROPE,why,149
608,LATAM,WHY_LATAM,why,608
609,EUROPE,DIEGO,diego,259
609,EUROPE,RENOVISOR,rv,616
609,EUROPE,WHY_EUROPE,why,125
609,LATAM,WHY_LATAM,why,608
610,EUROPE,DIEGO,diego,243
610,EUROPE,RENOVISOR,rv,626
610,EUROPE,WHY_EUROPE,why,131
610,LATAM,WHY_LATAM,why,608
611,EUROPE,DIEGO,diego,234
611,EUROPE,RENOVISOR,rv,605
611,EUROPE,WHY_EUROPE,why,161
611,LATAM,WHY_LATAM,why,608
612,EUROPE,DIEGO,diego,241
612,EUROPE,RENOVISOR,rv,612
612,EUROPE,WHY_EUROPE,why,147
612,LATAM,WHY_LATAM,why,608
613,EUROPE,DIEGO,diego,245
613,EUROPE,RENOVISOR,rv,617
613,EUROPE,WHY_EUROPE,why,138
613,LATAM,WHY_LATAM,why,608
614,EUROPE,DIEGO,diego,258
614,EUROPE,RENOVISOR,rv,631
614,EUROPE,WHY_EUROPE,why,111
614,LATAM,WHY_LATAM,why,608
615,EUROPE,DIEGO,diego,255
615,EUROPE,RENOVISOR,rv,602
615,EUROPE,WHY_EUROPE,why,143
615,LATAM,WHY_LATAM,why,608
616,EUROPE,DIEGO,diego,255
616,EUROPE,RENOVISOR,rv,609
616,EUROPE,WHY_EUROPE,why,136
616,LATAM,WHY_LATAM,why,608
617,EUROPE,DIEGO,diego,256
617,EUROPE,RENOVISOR,rv,616
617,EUROPE,WHY_EUROPE,why,128
617,LATAM,WHY_LATAM,why,608
618,EUROPE,DIEGO,diego,250
618,EUROPE,RENOVISOR,rv,614
618,EUROPE,WHY_EUROPE,why,136
618,LATAM,WHY_LATAM,why,608
619,EUROPE,DIEGO,diego,237
619,EUROPE,RENOVISOR,rv,619
619,EUROPE,WHY_EUROPE,why,144
619,LATAM,WHY_LATAM,why,608
620,EUROPE,DIEGO,diego,243
620,EUROPE,RENOVISOR,rv,618
620,EUROPE,WHY_EUROPE,why,139
620,LATAM,WHY_LATAM,why,608
621,EUROPE,DIEGO,diego,252
621,EUROPE,RENOVISOR,rv,600
621,EUROPE,WHY_EUROPE,why,148
621,LATAM,WHY_LATAM,why,608
622,EUROPE,DIEGO,diego,240
622,EUROPE,RENOVISOR,rv,605
622,EUROPE,WHY_EUROPE,why,155
622,LATAM,WHY_LATAM,why,608
623,EUROPE,DIEGO,diego,248
623,EUROPE,RENOVISOR,rv,616
623,EUROPE,WHY_EUROPE,why,136
623,LATAM,WHY_LATAM,why,608
624,EUROPE,DIEGO,diego,237
624,EUROPE,RENOVISOR,rv,619
624,EUROPE,WHY_EUROPE,why,144
624,LATAM,WHY_LATAM,why,608
625,EUROPE,DIEGO,diego,235
625,EUROPE,RENOVISOR,rv,619
625,EUROPE,WHY_EUROPE,why,146
625,LATAM,WHY_LATAM,why,608
626,EUROPE,DIEGO,diego,241
626,EUROPE,RENOVISOR,rv,625
626,EUROPE,WHY_EUROPE,why,134
626,LATAM,WHY_LATAM,why,608
627,EUROPE,DIEGO,diego,269
627,EUROPE,RENOVISOR,rv,599
627,EUROPE,WHY_EUROPE,why,132
627,LATAM,WHY_LATAM,why,608
628,EUROPE,DIEGO,diego,243
628,EUROPE,RENOVISOR,rv,621
628,EUROPE,WHY_EUROPE,why,136
628,LATAM,WHY_LATAM,why,608
629,EUROPE,DIEGO,diego,253
629,EUROPE,RENOVISOR,rv,608
629,EUROPE,WHY_EUROPE,why,139
629,LATAM,WHY_LATAM,why,608
630,EUROPE,DIEGO,diego,259
630,EUROPE,RENOVISOR,rv,603
630,EUROPE,WHY_EUROPE,why,138
630,LATAM,WHY_LATAM,why,608
631,EUROPE,DIEGO,diego,233
631,EUROPE,RENOVISOR,rv,624
631,EUROPE,WHY_EUROPE,why,143
631,LATAM,WHY_LATAM,why,608
632,EUROPE,DIEGO,diego,257
632,EUROPE,RENOVISOR,rv,609
632,EUROPE,WHY_EUROPE,why,134
632,LATAM,WHY_LATAM,why,608
633,EUROPE,DIEGO,diego,238
633,EUROPE,RENOVISOR,rv,618
633,EUROPE,WHY_EUROPE,why,144
633,LATAM,WHY_LATAM,why,608
634,EUROPE,DIEGO,diego,234
634,EUROPE,RENOVISOR,rv,625
634,EUROPE,WHY_EUROPE,why,141
634,LATAM,WHY_LATAM,why,608
635,EUROPE,DIEGO,diego,259
635,EUROPE,RENOVISOR,rv,611
635,EUROPE,WHY_EUROPE,why,130
635,LATAM,WHY_LATAM,why,608
636,EUROPE,DIEGO,diego,255
636,EUROPE,RENOVISOR,rv,615
636,EUROPE,WHY_EUROPE,why,130
636,LATAM,WHY_LATAM,why,608
637,EUROPE,DIEGO,diego,267
637,EUROPE,RENOVISOR,rv,611
637,EUROPE,WHY_EUROPE,why,122
637,LATAM,WHY_LATAM,why,608
638,EUROPE,DIEGO,diego,246
638,EUROPE,RENOVISOR,rv,610
638,EUROPE,WHY_EUROPE,why,144
638,LATAM,WHY_LATAM,why,608
639,EUROPE,DIEGO,diego,268
639,EUROPE,RENOVISOR,rv,601
639,EUROPE,WHY_EUROPE,why,131
639,LATAM,WHY_LATAM,why,608
640,EUROPE,DIEGO,diego,253
640,EUROPE,RENOVISOR,rv,612
640,EUROPE,WHY_EUROPE,why,135
640,LATAM,WHY_LATAM,why,608
641,EUROPE,DIEGO,diego,236
641,EUROPE,RENOVISOR,rv,623
641,EUROPE,WHY_EUROPE,why,141
641,LATAM,WHY_LATAM,why,608
642,EUROPE,DIEGO,diego,247
642,EUROPE,RENOVISOR,rv,604
642,EUROPE,WHY_EUROPE,why,149
642,LATAM,WHY_LATAM,why,608
643,EUROPE,DIEGO,diego,250
643,EUROPE,RENOVISOR,rv,618
643,EUROPE,WHY_EUROPE,why,132
643,LATAM,WHY_LATAM,why,608
644,EUROPE,DIEGO,diego,249
644,EUROPE,RENOVISOR,rv,613
644,EUROPE,WHY_EUROPE,why,138
644,LATAM,WHY_LATAM,why,608
645,EUROPE,DIEGO,diego,269
645,EUROPE,RENOVISOR,rv,596
645,EUROPE,WHY_EUROPE,why,135
645,LATAM,WHY_LATAM,why,608
646,EUROPE,DIEGO,diego,255
646,EUROPE,RENOVISOR,rv,599
646,EUROPE,WHY_EUROPE,why,146
646,LATAM,WHY_LATAM,why,608
647,EUROPE,DIEGO,diego,238
647,EUROPE,RENOVISOR,rv,613
647,EUROPE,WHY_EUROPE,why,149
647,LATAM,WHY_LATAM,why,608
648,EUROPE,DIEGO,diego,250
648,EUROPE,RENOVISOR,rv,616
648,EUROPE,WHY_EUROPE,why,134
648,LATAM,WHY_LATAM,why,608
649,EUROPE,DIEGO,diego,228
649,EUROPE,RENOVISOR,rv,623
649,EUROPE,WHY_EUROPE,why,149
649,LATAM,WHY_LATAM,why,608
650,EUROPE,DIEGO,diego,258
650,EUROPE,RENOVISOR,rv,602
650,EUROPE,WHY_EUROPE,why,140
650,LATAM,WHY_LATAM,why,608
651,EUROPE,DIEGO,diego,238
651,EUROPE,RENOVISOR,rv,614
651,EUROPE,WHY_EUROPE,why,148
651,LATAM,WHY_LATAM,why,608
652,EUROPE,DIEGO,diego,258
652,EUROPE,RENOVISOR,rv,604
652,EUROPE,WHY_EUROPE,why,138
652,LATAM,WHY_LATAM,why,608
653,EUROPE,DIEGO,diego,246
653,EUROPE,RENOVISOR,rv,613
653,EUROPE,WHY_EUROPE,why,141
653,LATAM,WHY_LATAM,why,608
654,EUROPE,DIEGO,diego,253
654,EUROPE,RENOVISOR,rv,611
654,EUROPE,WHY_EUROPE,why,136
654,LATAM,WHY_LATAM,why,608
655,EUROPE,DIEGO,diego,260
655,EUROPE,RENOVISOR,rv,609
655,EUROPE,WHY_EUROPE,why,131
655,LATAM,WHY_LATAM,why,608
656,EUROPE,DIEGO,diego,250
656,EUROPE,RENOVISOR,rv,615
656,EUROPE,WHY_EUROPE,why,135
656,LATAM,WHY_LATAM,why,608
657,EUROPE,DIEGO,diego,248
657,EUROPE,RENOVISOR,rv,599
657,EUROPE,WHY_EUROPE,why,153
657,LATAM,WHY_LATAM,why,608
658,EUROPE,DIEGO,diego,253
658,EUROPE,RENOVISOR,rv,615
658,EUROPE,WHY_EUROPE,why,132
658,LATAM,WHY_LATAM,why,608
659,EUROPE,DIEGO,diego,264
659,EUROPE,RENOVISOR,rv,607
659,EUROPE,WHY_EUROPE,why,129
659,LATAM,WHY_LATAM,why,608
660,EUROPE,DIEGO,diego,258
660,EUROPE,RENOVISOR,rv,614
660,EUROPE,WHY_EUROPE,why,128
660,LATAM,WHY_LATAM,why,608
661,EUROPE,DIEGO,diego,264
661,EUROPE,RENOVISOR,rv,602
661,EUROPE,WHY_EUROPE,why,134
661,LATAM,WHY_LATAM,why,608
662,EUROPE,DIEGO,diego,246
662,EUROPE,RENOVISOR,rv,623
662,EUROPE,WHY_EUROPE,why,131
662,LATAM,WHY_LATAM,why,608
663,EUROPE,DIEGO,diego,271
663,EUROPE,RENOVISOR,rv,608
663,EUROPE,WHY_EUROPE,why,121
663,LATAM,WHY_LATAM,why,608
664,EUROPE,DIEGO,diego,255
664,EUROPE,RENOVISOR,rv,623
664,EUROPE,WHY_EUROPE,why,122
664,LATAM,WHY_LATAM,why,608
665,EUROPE,DIEGO,diego,250
665,EUROPE,RENOVISOR,rv,610
665,EUROPE,WHY_EUROPE,why,140
665,LATAM,WHY_LATAM,why,608
666,EUROPE,DIEGO,diego,237
666,EUROPE,RENOVISOR,rv,622
666,EUROPE,WHY_EUROPE,why,141
666,LATAM,WHY_LATAM,why,608
667,EUROPE,DIEGO,diego,268
667,EUROPE,RENOVISOR,rv,607
667,EUROPE,WHY_EUROPE,why,125
667,LATAM,WHY_LATAM,why,608
668,EUROPE,DIEGO,diego,243
668,EUROPE,RENOVISOR,rv,603
668,EUROPE,WHY_EUROPE,why,154
668,LATAM,WHY_LATAM,why,608
669,EUROPE,DIEGO,diego,259
669,EUROPE,RENOVISOR,rv,613
669,EUROPE,WHY_EUROPE,why,128
669,LATAM,WHY_LATAM,why,608
670,EUROPE,DIEGO,diego,254
670,EUROPE,RENOVISOR,rv,605
670,EUROPE,WHY_EUROPE,why,141
670,LATAM,WHY_LATAM,why,608
671,EUROPE,DIEGO,diego,270
671,EUROPE,RENOVISOR,rv,601
671,EUROPE,WHY_EUROPE,why,129
671,LATAM,WHY_LATAM,why,608
672,EUROPE,DIEGO,diego,267
672,EUROPE,RENOVISOR,rv,599
672,EUROPE,WHY_EUROPE,why,134
672,LATAM,WHY_LATAM,why,608
673,EUROPE,DIEGO,diego,244
673,EUROPE,RENOVISOR,rv,597
673,EUROPE,WHY_EUROPE,why,159
673,LATAM,WHY_LATAM,why,608
674,EUROPE,DIEGO,diego,252
674,EUROPE,RENOVISOR,rv,601
674,EUROPE,WHY_EUROPE,why,147
674,LATAM,WHY_LATAM,why,608
675,EUROPE,DIEGO,diego,256
675,EUROPE,RENOVISOR,rv,614
675,EUROPE,WHY_EUROPE,why,130
675,LATAM,WHY_LATAM,why,608
676,EUROPE,DIEGO,diego,261
676,EUROPE,RENOVISOR,rv,602
676,EUROPE,WHY_EUROPE,why,137
676,LATAM,WHY_LATAM,why,608
677,EUROPE,DIEGO,diego,223
677,EUROPE,RENOVISOR,rv,634
677,EUROPE,WHY_EUROPE,why,143
677,LATAM,WHY_LATAM,why,608
678,EUROPE,DIEGO,diego,246
678,EUROPE,RENOVISOR,rv,625
678,EUROPE,WHY_EUROPE,why,129
678,LATAM,WHY_LATAM,why,608
679,EUROPE,DIEGO,diego,261
679,EUROPE,RENOVISOR,rv,595
679,EUROPE,WHY_EUROPE,why,144
679,LATAM,WHY_LATAM,why,608
680,EUROPE,DIEGO,diego,251
680,EUROPE,RENOVISOR,rv,608
680,EUROPE,WHY_EUROPE,why,141
680,LATAM,WHY_LATAM,why,608
681,EUROPE,DIEGO,diego,244
681,EUROPE,RENOVISOR,rv,628
681,EUROPE,WHY_EUROPE,why,128
