analysis_sample,matrix_name,n_factors,d_det,determinant,n_selected,n_valid_bootstraps,prop_bootstraps_selected
WHY_LATAM,matrix_32_ext_0_1,7,10,det_25_agreement,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,10,det_32_own_significance,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,10,det_17_adherence,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,7,10,det_02_credit_score,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,10,det_05_frugality,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,10,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,11,det_28_recognition,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,11,det_20_coziness,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,11,det_31_approval,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,11,det_24_socialising,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,11,det_06_climate_protection,94,100,0.94
WHY_LATAM,matrix_32_ext_0_1,7,11,det_19_wellbeing,91,100,0.91
WHY_LATAM,matrix_32_ext_0_1,7,11,det_30_authority,86,100,0.86
WHY_LATAM,matrix_32_ext_0_1,7,11,det_14_environmental_concerns,60,100,0.6
WHY_LATAM,matrix_32_ext_0_1,7,11,det_04_added_value,44,100,0.44
WHY_LATAM,matrix_32_ext_0_1,7,11,det_29_trends,43,100,0.43
WHY_LATAM,matrix_32_ext_0_1,7,11,det_09_safety,39,100,0.39
WHY_LATAM,matrix_32_ext_0_1,7,11,det_11_knowledge,35,100,0.35
WHY_LATAM,matrix_32_ext_0_1,7,11,det_01_profits,27,100,0.27
WHY_LATAM,matrix_32_ext_0_1,7,11,det_13_technical_fit,26,100,0.26
WHY_LATAM,matrix_32_ext_0_1,7,11,det_16_commitment,26,100,0.26
WHY_LATAM,matrix_32_ext_0_1,7,11,det_22_peer_pressure,23,100,0.23
WHY_LATAM,matrix_32_ext_0_1,7,11,det_10_cost_efficiency,20,100,0.2
WHY_LATAM,matrix_32_ext_0_1,7,11,det_21_rights_and_duties,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,7,11,det_07_legal,17,100,0.17
WHY_LATAM,matrix_32_ext_0_1,7,11,det_12_own_competence,15,100,0.15
WHY_LATAM,matrix_32_ext_0_1,7,11,det_18_autonomy,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,7,11,det_08_trust,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,7,11,det_15_self_satisfaction,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,7,11,det_03_risk_profile,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,11,det_17_adherence,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,11,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,11,det_25_agreement,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,11,det_05_frugality,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,7,11,det_02_credit_score,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,11,det_23_support,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,11,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,12,det_28_recognition,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,12,det_20_coziness,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,12,det_31_approval,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,12,det_24_socialising,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,12,det_06_climate_protection,95,100,0.95
WHY_LATAM,matrix_32_ext_0_1,7,12,det_19_wellbeing,93,100,0.93
WHY_LATAM,matrix_32_ext_0_1,7,12,det_30_authority,89,100,0.89
WHY_LATAM,matrix_32_ext_0_1,7,12,det_14_environmental_concerns,62,100,0.62
WHY_LATAM,matrix_32_ext_0_1,7,12,det_29_trends,61,100,0.61
WHY_LATAM,matrix_32_ext_0_1,7,12,det_04_added_value,52,100,0.52
WHY_LATAM,matrix_32_ext_0_1,7,12,det_09_safety,41,100,0.41
WHY_LATAM,matrix_32_ext_0_1,7,12,det_11_knowledge,41,100,0.41
WHY_LATAM,matrix_32_ext_0_1,7,12,det_22_peer_pressure,35,100,0.35
WHY_LATAM,matrix_32_ext_0_1,7,12,det_01_profits,29,100,0.29
WHY_LATAM,matrix_32_ext_0_1,7,12,det_16_commitment,29,100,0.29
WHY_LATAM,matrix_32_ext_0_1,7,12,det_10_cost_efficiency,28,100,0.28
WHY_LATAM,matrix_32_ext_0_1,7,12,det_13_technical_fit,27,100,0.27
WHY_LATAM,matrix_32_ext_0_1,7,12,det_21_rights_and_duties,24,100,0.24
WHY_LATAM,matrix_32_ext_0_1,7,12,det_07_legal,21,100,0.21
WHY_LATAM,matrix_32_ext_0_1,7,12,det_12_own_competence,21,100,0.21
WHY_LATAM,matrix_32_ext_0_1,7,12,det_18_autonomy,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,7,12,det_08_trust,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,7,12,det_03_risk_profile,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,7,12,det_15_self_satisfaction,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,7,12,det_17_adherence,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,7,12,det_25_agreement,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,12,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,12,det_02_credit_score,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,12,det_05_frugality,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,12,det_23_support,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,7,12,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,13,det_28_recognition,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,13,det_20_coziness,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,13,det_31_approval,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,13,det_24_socialising,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,13,det_06_climate_protection,96,100,0.96
WHY_LATAM,matrix_32_ext_0_1,7,13,det_19_wellbeing,93,100,0.93
WHY_LATAM,matrix_32_ext_0_1,7,13,det_30_authority,93,100,0.93
WHY_LATAM,matrix_32_ext_0_1,7,13,det_29_trends,71,100,0.71
WHY_LATAM,matrix_32_ext_0_1,7,13,det_14_environmental_concerns,65,100,0.65
WHY_LATAM,matrix_32_ext_0_1,7,13,det_04_added_value,55,100,0.55
WHY_LATAM,matrix_32_ext_0_1,7,13,det_22_peer_pressure,51,100,0.51
WHY_LATAM,matrix_32_ext_0_1,7,13,det_09_safety,44,100,0.44
WHY_LATAM,matrix_32_ext_0_1,7,13,det_11_knowledge,44,100,0.44
WHY_LATAM,matrix_32_ext_0_1,7,13,det_16_commitment,39,100,0.39
WHY_LATAM,matrix_32_ext_0_1,7,13,det_10_cost_efficiency,35,100,0.35
WHY_LATAM,matrix_32_ext_0_1,7,13,det_13_technical_fit,35,100,0.35
WHY_LATAM,matrix_32_ext_0_1,7,13,det_01_profits,33,100,0.33
WHY_LATAM,matrix_32_ext_0_1,7,13,det_12_own_competence,28,100,0.28
WHY_LATAM,matrix_32_ext_0_1,7,13,det_21_rights_and_duties,26,100,0.26
WHY_LATAM,matrix_32_ext_0_1,7,13,det_07_legal,25,100,0.25
WHY_LATAM,matrix_32_ext_0_1,7,13,det_08_trust,13,100,0.13
WHY_LATAM,matrix_32_ext_0_1,7,13,det_03_risk_profile,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,7,13,det_18_autonomy,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,7,13,det_15_self_satisfaction,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,7,13,det_05_frugality,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,7,13,det_17_adherence,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,7,13,det_25_agreement,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,13,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,13,det_02_credit_score,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,7,13,det_23_support,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,7,13,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,14,det_20_coziness,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,14,det_28_recognition,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,14,det_31_approval,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,14,det_24_socialising,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,14,det_06_climate_protection,96,100,0.96
WHY_LATAM,matrix_32_ext_0_1,7,14,det_19_wellbeing,94,100,0.94
WHY_LATAM,matrix_32_ext_0_1,7,14,det_30_authority,94,100,0.94
WHY_LATAM,matrix_32_ext_0_1,7,14,det_29_trends,79,100,0.79
WHY_LATAM,matrix_32_ext_0_1,7,14,det_14_environmental_concerns,75,100,0.75
WHY_LATAM,matrix_32_ext_0_1,7,14,det_04_added_value,60,100,0.6
WHY_LATAM,matrix_32_ext_0_1,7,14,det_22_peer_pressure,60,100,0.6
WHY_LATAM,matrix_32_ext_0_1,7,14,det_09_safety,52,100,0.52
WHY_LATAM,matrix_32_ext_0_1,7,14,det_11_knowledge,49,100,0.49
WHY_LATAM,matrix_32_ext_0_1,7,14,det_10_cost_efficiency,42,100,0.42
WHY_LATAM,matrix_32_ext_0_1,7,14,det_13_technical_fit,42,100,0.42
WHY_LATAM,matrix_32_ext_0_1,7,14,det_16_commitment,42,100,0.42
WHY_LATAM,matrix_32_ext_0_1,7,14,det_01_profits,36,100,0.36
WHY_LATAM,matrix_32_ext_0_1,7,14,det_12_own_competence,30,100,0.3
WHY_LATAM,matrix_32_ext_0_1,7,14,det_21_rights_and_duties,30,100,0.3
WHY_LATAM,matrix_32_ext_0_1,7,14,det_07_legal,29,100,0.29
WHY_LATAM,matrix_32_ext_0_1,7,14,det_08_trust,16,100,0.16
WHY_LATAM,matrix_32_ext_0_1,7,14,det_03_risk_profile,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,7,14,det_18_autonomy,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,7,14,det_05_frugality,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,7,14,det_15_self_satisfaction,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,7,14,det_17_adherence,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,7,14,det_02_credit_score,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,14,det_25_agreement,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,14,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,14,det_23_support,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,7,14,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,14,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,15,det_20_coziness,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,15,det_28_recognition,100,100,1
WHY_LATAM,matrix_32_ext_0_1,7,15,det_31_approval,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,7,15,det_06_climate_protection,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,15,det_24_socialising,98,100,0.98
WHY_LATAM,matrix_32_ext_0_1,7,15,det_19_wellbeing,97,100,0.97
WHY_LATAM,matrix_32_ext_0_1,7,15,det_30_authority,95,100,0.95
WHY_LATAM,matrix_32_ext_0_1,7,15,det_29_trends,87,100,0.87
WHY_LATAM,matrix_32_ext_0_1,7,15,det_14_environmental_concerns,81,100,0.81
WHY_LATAM,matrix_32_ext_0_1,7,15,det_22_peer_pressure,72,100,0.72
WHY_LATAM,matrix_32_ext_0_1,7,15,det_04_added_value,69,100,0.69
WHY_LATAM,matrix_32_ext_0_1,7,15,det_09_safety,56,100,0.56
WHY_LATAM,matrix_32_ext_0_1,7,15,det_11_knowledge,53,100,0.53
WHY_LATAM,matrix_32_ext_0_1,7,15,det_10_cost_efficiency,46,100,0.46
WHY_LATAM,matrix_32_ext_0_1,7,15,det_13_technical_fit,46,100,0.46
WHY_LATAM,matrix_32_ext_0_1,7,15,det_16_commitment,45,100,0.45
WHY_LATAM,matrix_32_ext_0_1,7,15,det_01_profits,38,100,0.38
WHY_LATAM,matrix_32_ext_0_1,7,15,det_12_own_competence,34,100,0.34
WHY_LATAM,matrix_32_ext_0_1,7,15,det_21_rights_and_duties,34,100,0.34
WHY_LATAM,matrix_32_ext_0_1,7,15,det_07_legal,31,100,0.31
WHY_LATAM,matrix_32_ext_0_1,7,15,det_08_trust,20,100,0.2
WHY_LATAM,matrix_32_ext_0_1,7,15,det_03_risk_profile,19,100,0.19
WHY_LATAM,matrix_32_ext_0_1,7,15,det_18_autonomy,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,7,15,det_15_self_satisfaction,15,100,0.15
WHY_LATAM,matrix_32_ext_0_1,7,15,det_05_frugality,13,100,0.13
WHY_LATAM,matrix_32_ext_0_1,7,15,det_17_adherence,13,100,0.13
WHY_LATAM,matrix_32_ext_0_1,7,15,det_23_support,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,7,15,det_02_credit_score,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,7,15,det_25_agreement,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,7,15,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,7,15,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,7,15,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,4,det_28_recognition,81,100,0.81
WHY_LATAM,matrix_32_ext_0_1,8,4,det_20_coziness,74,100,0.74
WHY_LATAM,matrix_32_ext_0_1,8,4,det_06_climate_protection,43,100,0.43
WHY_LATAM,matrix_32_ext_0_1,8,4,det_19_wellbeing,39,100,0.39
WHY_LATAM,matrix_32_ext_0_1,8,4,det_24_socialising,38,100,0.38
WHY_LATAM,matrix_32_ext_0_1,8,4,det_31_approval,37,100,0.37
WHY_LATAM,matrix_32_ext_0_1,8,4,det_07_legal,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,8,4,det_14_environmental_concerns,12,100,0.12
WHY_LATAM,matrix_32_ext_0_1,8,4,det_01_profits,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,8,4,det_09_safety,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,8,4,det_11_knowledge,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,8,4,det_08_trust,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,4,det_04_added_value,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,4,det_18_autonomy,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,4,det_29_trends,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,4,det_30_authority,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,4,det_16_commitment,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,4,det_21_rights_and_duties,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,4,det_10_cost_efficiency,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,4,det_13_technical_fit,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,4,det_23_support,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,4,det_25_agreement,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,4,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,5,det_28_recognition,89,100,0.89
WHY_LATAM,matrix_32_ext_0_1,8,5,det_20_coziness,81,100,0.81
WHY_LATAM,matrix_32_ext_0_1,8,5,det_31_approval,58,100,0.58
WHY_LATAM,matrix_32_ext_0_1,8,5,det_06_climate_protection,57,100,0.57
WHY_LATAM,matrix_32_ext_0_1,8,5,det_24_socialising,53,100,0.53
WHY_LATAM,matrix_32_ext_0_1,8,5,det_19_wellbeing,46,100,0.46
WHY_LATAM,matrix_32_ext_0_1,8,5,det_07_legal,19,100,0.19
WHY_LATAM,matrix_32_ext_0_1,8,5,det_01_profits,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,8,5,det_14_environmental_concerns,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,8,5,det_09_safety,12,100,0.12
WHY_LATAM,matrix_32_ext_0_1,8,5,det_11_knowledge,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,8,5,det_04_added_value,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,5,det_08_trust,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,5,det_18_autonomy,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,8,5,det_30_authority,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,8,5,det_13_technical_fit,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,5,det_29_trends,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,5,det_10_cost_efficiency,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,5,det_16_commitment,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,5,det_21_rights_and_duties,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,5,det_23_support,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,5,det_12_own_competence,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,5,det_25_agreement,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,5,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,5,det_32_own_significance,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,6,det_28_recognition,95,100,0.95
WHY_LATAM,matrix_32_ext_0_1,8,6,det_20_coziness,86,100,0.86
WHY_LATAM,matrix_32_ext_0_1,8,6,det_31_approval,71,100,0.71
WHY_LATAM,matrix_32_ext_0_1,8,6,det_24_socialising,70,100,0.7
WHY_LATAM,matrix_32_ext_0_1,8,6,det_06_climate_protection,67,100,0.67
WHY_LATAM,matrix_32_ext_0_1,8,6,det_19_wellbeing,56,100,0.56
WHY_LATAM,matrix_32_ext_0_1,8,6,det_07_legal,22,100,0.22
WHY_LATAM,matrix_32_ext_0_1,8,6,det_01_profits,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,8,6,det_14_environmental_concerns,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,8,6,det_09_safety,13,100,0.13
WHY_LATAM,matrix_32_ext_0_1,8,6,det_11_knowledge,12,100,0.12
WHY_LATAM,matrix_32_ext_0_1,8,6,det_04_added_value,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,8,6,det_30_authority,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,8,6,det_13_technical_fit,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,8,6,det_08_trust,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,6,det_18_autonomy,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,6,det_21_rights_and_duties,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,6,det_29_trends,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,6,det_10_cost_efficiency,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,8,6,det_16_commitment,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,8,6,det_23_support,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,6,det_22_peer_pressure,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,6,det_12_own_competence,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,6,det_15_self_satisfaction,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,6,det_25_agreement,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,6,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,6,det_32_own_significance,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,7,det_28_recognition,97,100,0.97
WHY_LATAM,matrix_32_ext_0_1,8,7,det_20_coziness,90,100,0.9
WHY_LATAM,matrix_32_ext_0_1,8,7,det_24_socialising,84,100,0.84
WHY_LATAM,matrix_32_ext_0_1,8,7,det_31_approval,81,100,0.81
WHY_LATAM,matrix_32_ext_0_1,8,7,det_06_climate_protection,74,100,0.74
WHY_LATAM,matrix_32_ext_0_1,8,7,det_19_wellbeing,70,100,0.7
WHY_LATAM,matrix_32_ext_0_1,8,7,det_01_profits,24,100,0.24
WHY_LATAM,matrix_32_ext_0_1,8,7,det_14_environmental_concerns,24,100,0.24
WHY_LATAM,matrix_32_ext_0_1,8,7,det_07_legal,23,100,0.23
WHY_LATAM,matrix_32_ext_0_1,8,7,det_30_authority,23,100,0.23
WHY_LATAM,matrix_32_ext_0_1,8,7,det_04_added_value,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,8,7,det_11_knowledge,15,100,0.15
WHY_LATAM,matrix_32_ext_0_1,8,7,det_09_safety,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,8,7,det_13_technical_fit,11,100,0.11
WHY_LATAM,matrix_32_ext_0_1,8,7,det_08_trust,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,8,7,det_29_trends,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,7,det_16_commitment,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,7,det_18_autonomy,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,7,det_21_rights_and_duties,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,7,det_10_cost_efficiency,5,100,0.05
WHY_LATAM,matrix_32_ext_0_1,8,7,det_23_support,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,7,det_12_own_competence,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,7,det_15_self_satisfaction,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,7,det_22_peer_pressure,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,7,det_25_agreement,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,7,det_03_risk_profile,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,7,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,7,det_32_own_significance,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,8,det_28_recognition,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,8,8,det_20_coziness,93,100,0.93
WHY_LATAM,matrix_32_ext_0_1,8,8,det_24_socialising,93,100,0.93
WHY_LATAM,matrix_32_ext_0_1,8,8,det_31_approval,91,100,0.91
WHY_LATAM,matrix_32_ext_0_1,8,8,det_06_climate_protection,79,100,0.79
WHY_LATAM,matrix_32_ext_0_1,8,8,det_19_wellbeing,77,100,0.77
WHY_LATAM,matrix_32_ext_0_1,8,8,det_30_authority,35,100,0.35
WHY_LATAM,matrix_32_ext_0_1,8,8,det_14_environmental_concerns,33,100,0.33
WHY_LATAM,matrix_32_ext_0_1,8,8,det_01_profits,26,100,0.26
WHY_LATAM,matrix_32_ext_0_1,8,8,det_07_legal,25,100,0.25
WHY_LATAM,matrix_32_ext_0_1,8,8,det_04_added_value,23,100,0.23
WHY_LATAM,matrix_32_ext_0_1,8,8,det_11_knowledge,19,100,0.19
WHY_LATAM,matrix_32_ext_0_1,8,8,det_09_safety,18,100,0.18
WHY_LATAM,matrix_32_ext_0_1,8,8,det_13_technical_fit,16,100,0.16
WHY_LATAM,matrix_32_ext_0_1,8,8,det_21_rights_and_duties,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,8,8,det_08_trust,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,8,8,det_18_autonomy,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,8,8,det_29_trends,9,100,0.09
WHY_LATAM,matrix_32_ext_0_1,8,8,det_10_cost_efficiency,8,100,0.08
WHY_LATAM,matrix_32_ext_0_1,8,8,det_16_commitment,7,100,0.07
WHY_LATAM,matrix_32_ext_0_1,8,8,det_15_self_satisfaction,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,8,det_23_support,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,8,det_32_own_significance,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,8,det_03_risk_profile,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,8,det_12_own_competence,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,8,det_22_peer_pressure,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,8,det_25_agreement,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,8,det_05_frugality,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,8,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,8,det_27_fun,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,9,det_28_recognition,99,100,0.99
WHY_LATAM,matrix_32_ext_0_1,8,9,det_20_coziness,97,100,0.97
WHY_LATAM,matrix_32_ext_0_1,8,9,det_31_approval,97,100,0.97
WHY_LATAM,matrix_32_ext_0_1,8,9,det_24_socialising,94,100,0.94
WHY_LATAM,matrix_32_ext_0_1,8,9,det_06_climate_protection,81,100,0.81
WHY_LATAM,matrix_32_ext_0_1,8,9,det_19_wellbeing,80,100,0.8
WHY_LATAM,matrix_32_ext_0_1,8,9,det_30_authority,45,100,0.45
WHY_LATAM,matrix_32_ext_0_1,8,9,det_14_environmental_concerns,39,100,0.39
WHY_LATAM,matrix_32_ext_0_1,8,9,det_01_profits,32,100,0.32
WHY_LATAM,matrix_32_ext_0_1,8,9,det_04_added_value,30,100,0.3
WHY_LATAM,matrix_32_ext_0_1,8,9,det_07_legal,29,100,0.29
WHY_LATAM,matrix_32_ext_0_1,8,9,det_11_knowledge,26,100,0.26
WHY_LATAM,matrix_32_ext_0_1,8,9,det_09_safety,23,100,0.23
WHY_LATAM,matrix_32_ext_0_1,8,9,det_13_technical_fit,21,100,0.21
WHY_LATAM,matrix_32_ext_0_1,8,9,det_16_commitment,15,100,0.15
WHY_LATAM,matrix_32_ext_0_1,8,9,det_10_cost_efficiency,14,100,0.14
WHY_LATAM,matrix_32_ext_0_1,8,9,det_18_autonomy,12,100,0.12
WHY_LATAM,matrix_32_ext_0_1,8,9,det_21_rights_and_duties,12,100,0.12
WHY_LATAM,matrix_32_ext_0_1,8,9,det_08_trust,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,8,9,det_29_trends,10,100,0.1
WHY_LATAM,matrix_32_ext_0_1,8,9,det_12_own_competence,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,9,det_15_self_satisfaction,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,9,det_23_support,6,100,0.06
WHY_LATAM,matrix_32_ext_0_1,8,9,det_32_own_significance,4,100,0.04
WHY_LATAM,matrix_32_ext_0_1,8,9,det_22_peer_pressure,3,100,0.03
WHY_LATAM,matrix_32_ext_0_1,8,9,det_03_risk_profile,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,9,det_05_frugality,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,9,det_25_agreement,2,100,0.02
WHY_LATAM,matrix_32_ext_0_1,8,9,det_02_credit_score,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,9,det_26_novelty,1,100,0.01
WHY_LATAM,matrix_32_ext_0_1,8,9,det_27_fun,1,100,0.01
