analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
WHY_LATAM,matrix_32_ext_0_1,5,det_04_added_value,0.48312908967766816,0.08251575206429969,0.4744313020260164,14.9,1,1,0.88
WHY_LATAM,matrix_32_ext_0_1,5,det_11_knowledge,0.46074641314849524,0.11154894577871174,0.46352744467562923,16.79,1,0.94,0.65
WHY_LATAM,matrix_32_ext_0_1,5,det_12_own_competence,0.45401504410806887,0.07756108020611854,0.4518665124432012,16.86,1,0.99,0.77
WHY_LATAM,matrix_32_ext_0_1,5,det_15_self_satisfaction,0.44425992718442253,0.07759279317731296,0.43980710523335065,17.81,1,0.98,0.63
WHY_LATAM,matrix_32_ext_0_1,5,det_13_technical_fit,0.4383296704367359,0.10105376290775912,0.44479713313425767,18.41,1,0.9,0.65
WHY_LATAM,matrix_32_ext_0_1,5,det_03_risk_profile,0.42991402896099074,0.09896500426656278,0.42633355960329444,18.91,1,0.91,0.58
WHY_LATAM,matrix_32_ext_0_1,5,det_21_rights_and_duties,0.4160844007353798,0.09317941047193753,0.4076929067949263,19.62,0.99,0.88,0.54
WHY_LATAM,matrix_32_ext_0_1,5,det_08_trust,0.3999655852990033,0.0895274529640128,0.378124701772691,20.89,1,0.88,0.43
WHY_LATAM,matrix_32_ext_0_1,5,det_01_profits,0.3957294297859232,0.0963373607382531,0.3762271636121901,21.13,1,0.86,0.38
WHY_LATAM,matrix_32_ext_0_1,5,det_07_legal,0.3677368015289907,0.07966168105015076,0.35866714981908654,23.27,1,0.74,0.32
WHY_LATAM,matrix_32_ext_0_1,5,det_18_autonomy,0.3677176876685325,0.08393734169363323,0.35250239018645735,23,1,0.75,0.36
WHY_LATAM,matrix_32_ext_0_1,5,det_27_fun,0.36072508667181863,0.04646023056489262,0.3567898596399221,23.56,1,0.91,0.19
WHY_LATAM,matrix_32_ext_0_1,5,det_17_adherence,0.35701609459166034,0.07561085293261825,0.3538204567466317,23.64,1,0.75,0.29
WHY_LATAM,matrix_32_ext_0_1,5,det_23_support,0.3439464478357362,0.06915322341633605,0.3330726903753167,24.47,1,0.71,0.23
WHY_LATAM,matrix_32_ext_0_1,5,det_05_frugality,0.34012468896104336,0.07938805897164479,0.3239499752140377,24.88,0.99,0.63,0.18
WHY_LATAM,matrix_32_ext_0_1,5,det_02_credit_score,0.32172071507857714,0.07069853386805731,0.3078522579372634,26.05,0.98,0.57,0.19
WHY_LATAM,matrix_32_ext_0_1,5,det_32_own_significance,0.31233086028236096,0.09331681787259667,0.2986857615884721,26.61,0.95,0.47,0.17
WHY_LATAM,matrix_32_ext_0_1,5,det_25_agreement,0.30076669688503505,0.04590591475406723,0.2996293281256609,27.66,1,0.49,0.01
WHY_LATAM,matrix_32_ext_0_1,5,det_26_novelty,0.2978673817153949,0.06444612030064854,0.2917652690722352,27.9,0.97,0.47,0.04
WHY_LATAM,matrix_32_ext_0_1,6,det_28_recognition,0.718451894310714,0.03933015401043989,0.7196504340825092,3.33,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_24_socialising,0.7133156197327498,0.034759739401149986,0.7164044171623238,3.3,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_20_coziness,0.7113534614289904,0.07999041978859876,0.7155655080596726,4.12,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_19_wellbeing,0.6880016976416701,0.0975565092938022,0.7037920828373613,4.89,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,6,det_06_climate_protection,0.6848814124859998,0.0739364977555239,0.6999526342039935,5,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_31_approval,0.6768495422054459,0.04428287663146594,0.6796556384599051,5.22,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_30_authority,0.6292027536078101,0.04483053839824208,0.6329731690253302,7.17,1,1,1
WHY_LATAM,matrix_32_ext_0_1,6,det_14_environmental_concerns,0.560508763524208,0.10125516792204504,0.5668818253010114,11.06,1,1,0.95
WHY_LATAM,matrix_32_ext_0_1,6,det_29_trends,0.5530715817510489,0.04752443758485004,0.5570460574631637,11.21,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,6,det_22_peer_pressure,0.5145874098369606,0.05031979181296135,0.5176863850919944,13.24,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,6,det_09_safety,0.5075105215623534,0.10120687360578624,0.49925338054503565,13.5,1,0.99,0.85
WHY_LATAM,matrix_32_ext_0_1,6,det_04_added_value,0.49871138592835873,0.08145378480922583,0.48465308730696655,14.11,1,0.99,0.93
WHY_LATAM,matrix_32_ext_0_1,6,det_10_cost_efficiency,0.4914330972394488,0.10099222391653188,0.4811322987636325,14.8,1,0.98,0.86
WHY_LATAM,matrix_32_ext_0_1,6,det_11_knowledge,0.47753625450278464,0.11615298512626117,0.4712835881650035,15.63,1,0.93,0.69
WHY_LATAM,matrix_32_ext_0_1,6,det_16_commitment,0.4674771763126691,0.10877467238348217,0.4587690636662489,16.39,1,0.96,0.66
WHY_LATAM,matrix_32_ext_0_1,6,det_12_own_competence,0.4471259621985569,0.1024613681171648,0.44892581278693977,17.38,1,0.91,0.65
WHY_LATAM,matrix_32_ext_0_1,6,det_13_technical_fit,0.44144791574318243,0.10964469442908037,0.4317445757577806,18.09,1,0.9,0.6
WHY_LATAM,matrix_32_ext_0_1,6,det_03_risk_profile,0.4221382878296204,0.09641713066384248,0.4084254135989836,19.04,1,0.87,0.53
WHY_LATAM,matrix_32_ext_0_1,6,det_21_rights_and_duties,0.41896440441701693,0.10070274852658055,0.4151133698247249,19.43,1,0.88,0.55
WHY_LATAM,matrix_32_ext_0_1,6,det_15_self_satisfaction,0.4109227931926224,0.07443080651731022,0.4042794718187672,19.61,1,0.95,0.53
WHY_LATAM,matrix_32_ext_0_1,6,det_01_profits,0.4080404496157628,0.11176995741856895,0.38772742476520106,20.39,1,0.88,0.41
WHY_LATAM,matrix_32_ext_0_1,6,det_07_legal,0.38409844388807035,0.09293579507574512,0.3689543813222631,21.9,1,0.77,0.38
WHY_LATAM,matrix_32_ext_0_1,6,det_08_trust,0.3759247772699097,0.08965271779501113,0.36001052473663264,22.03,1,0.8,0.38
WHY_LATAM,matrix_32_ext_0_1,6,det_18_autonomy,0.3582811080625535,0.09052748589354832,0.342521339985173,23.23,1,0.71,0.31
WHY_LATAM,matrix_32_ext_0_1,6,det_17_adherence,0.3576130666550045,0.08003432260979734,0.34089261713022956,23.74,1,0.74,0.32
WHY_LATAM,matrix_32_ext_0_1,6,det_27_fun,0.3568927438040595,0.048388231083904526,0.34909714963446636,23.47,1,0.88,0.23
WHY_LATAM,matrix_32_ext_0_1,6,det_23_support,0.3475574080272015,0.07596463241803722,0.3348942748955308,24.09,0.99,0.71,0.19
WHY_LATAM,matrix_32_ext_0_1,6,det_05_frugality,0.3386476397489178,0.07731794314576239,0.3343479481121867,24.59,0.99,0.64,0.2
WHY_LATAM,matrix_32_ext_0_1,6,det_02_credit_score,0.32040356257669256,0.07306760611301955,0.3085032116903356,25.84,0.98,0.59,0.15
WHY_LATAM,matrix_32_ext_0_1,6,det_32_own_significance,0.3097094664665084,0.0811979843974672,0.296970772132067,26.58,0.95,0.47,0.12
WHY_LATAM,matrix_32_ext_0_1,6,det_26_novelty,0.29805082267583194,0.060413783272667325,0.2973426385971434,27.58,0.96,0.5,0.04
WHY_LATAM,matrix_32_ext_0_1,6,det_25_agreement,0.2942589397856154,0.046986696491470595,0.290154884350651,28.04,1,0.44,0.01
WHY_LATAM,matrix_32_ext_0_1,7,det_28_recognition,0.7349670824237982,0.05045023862828566,0.7305022549626348,3.16,1,1,1
WHY_LATAM,matrix_32_ext_0_1,7,det_20_coziness,0.7306632486895837,0.07874416642287593,0.7281953101991556,3.52,1,1,1
WHY_LATAM,matrix_32_ext_0_1,7,det_24_socialising,0.6950003216233163,0.05514104105026385,0.7046238190997389,4.39,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,7,det_06_climate_protection,0.6836040835698396,0.07983737834650763,0.6902565805193154,5.1,1,1,1
WHY_LATAM,matrix_32_ext_0_1,7,det_31_approval,0.6816245306718914,0.054568135893124585,0.6835735874668237,5.28,1,1,1
WHY_LATAM,matrix_32_ext_0_1,7,det_19_wellbeing,0.6809217510969301,0.09649564541206604,0.6970280815470749,5.36,1,1,0.98
WHY_LATAM,matrix_32_ext_0_1,7,det_30_authority,0.6025363913047045,0.06905244656883658,0.6147853844845899,8.64,1,1,0.98
WHY_LATAM,matrix_32_ext_0_1,7,det_14_environmental_concerns,0.5558736640555834,0.09410234123648112,0.5447591047116163,11.05,1,1,0.98
WHY_LATAM,matrix_32_ext_0_1,7,det_29_trends,0.529992021956331,0.07384917396911214,0.5404647445286006,12.35,1,1,0.97
WHY_LATAM,matrix_32_ext_0_1,7,det_04_added_value,0.5207634285428143,0.08947963175129968,0.5194363095368012,12.81,1,1,0.93
WHY_LATAM,matrix_32_ext_0_1,7,det_09_safety,0.5141931789573642,0.11820949671461799,0.4718023301282229,13.36,1,1,0.86
WHY_LATAM,matrix_32_ext_0_1,7,det_22_peer_pressure,0.49703054497517934,0.060478601258556856,0.5021594608723547,14.24,1,1,0.92
WHY_LATAM,matrix_32_ext_0_1,7,det_11_knowledge,0.48497203329832234,0.12086782366108388,0.48630737482783143,15.42,1,0.96,0.72
WHY_LATAM,matrix_32_ext_0_1,7,det_10_cost_efficiency,0.4665321211830675,0.1019691308151649,0.4437921922671276,16.36,1,0.99,0.7
WHY_LATAM,matrix_32_ext_0_1,7,det_16_commitment,0.46390314044075437,0.11049619296318376,0.45128211110792016,16.39,1,0.97,0.64
WHY_LATAM,matrix_32_ext_0_1,7,det_13_technical_fit,0.4598034013699928,0.11600269570438489,0.4591614766836424,17.05,1,0.91,0.66
WHY_LATAM,matrix_32_ext_0_1,7,det_01_profits,0.45353694568863434,0.14089460596495235,0.41523471498160924,17.87,1,0.91,0.55
WHY_LATAM,matrix_32_ext_0_1,7,det_12_own_competence,0.42569577558000005,0.09843201031531476,0.42898631364141127,18.56,1,0.93,0.57
WHY_LATAM,matrix_32_ext_0_1,7,det_07_legal,0.42342837162662583,0.1391110316797674,0.3738310638036809,19.42,1,0.84,0.42
WHY_LATAM,matrix_32_ext_0_1,7,det_21_rights_and_duties,0.42164652458126867,0.11260135282248221,0.41197065520490705,19.35,1,0.86,0.52
WHY_LATAM,matrix_32_ext_0_1,7,det_15_self_satisfaction,0.3879499749262777,0.0834228917507549,0.37432712238151433,21.36,1,0.84,0.42
WHY_LATAM,matrix_32_ext_0_1,7,det_03_risk_profile,0.38448444011605415,0.08481675816412582,0.36546812078800295,21.66,1,0.88,0.39
WHY_LATAM,matrix_32_ext_0_1,7,det_08_trust,0.3794691883485387,0.11916878850441034,0.34154018717314333,22.22,0.99,0.76,0.36
WHY_LATAM,matrix_32_ext_0_1,7,det_18_autonomy,0.36813238208164095,0.11266336156019717,0.3519759291533025,22.69,0.99,0.73,0.31
WHY_LATAM,matrix_32_ext_0_1,7,det_17_adherence,0.3578098793994918,0.08517618899900076,0.34393569301528826,23.64,1,0.71,0.26
WHY_LATAM,matrix_32_ext_0_1,7,det_05_frugality,0.3527061792878479,0.08423196742699175,0.33633179911075695,23.81,1,0.66,0.28
WHY_LATAM,matrix_32_ext_0_1,7,det_27_fun,0.34933039163904295,0.04874812056225637,0.3416868417903042,23.88,1,0.85,0.19
WHY_LATAM,matrix_32_ext_0_1,7,det_23_support,0.3455955246867851,0.06709061802435752,0.3314279947318894,24.25,1,0.71,0.2
WHY_LATAM,matrix_32_ext_0_1,7,det_02_credit_score,0.3288423871527677,0.08192080752694174,0.3160731989814286,25.09,0.98,0.59,0.2
