analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
LATAM,2445,WHY_LATAM,LATAM,226,why__605b928529a3c5919e0ed453,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,605b928529a3c5919e0ed453,605b928529a3c5919e0ed453,NA,CL,CL,latin_america,25_34,male,inactive_other,usable_complete,TRUE,TRUE,32,1,0.69,0.7,0.61,0.5,0.68,0.86,0.5,0.67,0.81,0.71,0.86,0.68,0.74,0.68,0.86,0.85,0.65,0.65,0.73,0.83,0.5,0.5,0.5,0.84,1,0.82,0.5,0.5,0.5,0.5,0.5
LATAM,2446,WHY_LATAM,LATAM,227,why__605e90cc484dafd94f25f711,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,605e90cc484dafd94f25f711,605e90cc484dafd94f25f711,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,1,0.85,1,0.6,0.65,0.85,1,0.6,0.8,0.95,0.5,0.7,0.9,0.85,0.95,0.8,0.8,0.7,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.95,0.5,0.5,0.6
LATAM,2447,WHY_LATAM,LATAM,228,why__606951b5108e90bb25006ce6,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,606951b5108e90bb25006ce6,606951b5108e90bb25006ce6,NA,MX,MX,latin_america,25_34,male,unknown,usable_partial,TRUE,TRUE,31,0.57,0.61,0.67,0.5,0.62,0.82,0.5,0.64,0.67,0.78,0.72,0.8,0.68,0.88,0.86,0.7,0.85,0.72,0.73,0.54,0.81,0.5,0.65,0.5,0.75,0.77,0.75,0.5,0.5,0.62,0.5,0.5
LATAM,2448,WHY_LATAM,LATAM,229,why__606b7e82f4b4345be687db39,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,606b7e82f4b4345be687db39,606b7e82f4b4345be687db39,NA,CL,CL,latin_america,18_24,male,unemployed,usable_partial,TRUE,TRUE,30,0.78,0.8,0.71,0.5,0.5,0.5,0.5,0.78,0.78,0.87,0.8,0.79,0.74,0.5,0.55,0.75,0.79,0.78,0.5,0.8,0.8,0.5,0.5,0.5,0.79,0.65,0.5,0.5,0.5,0.5,0.5,0.74
LATAM,2449,WHY_LATAM,LATAM,230,why__606b81830eadb0d0bbee2cb9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,606b81830eadb0d0bbee2cb9,606b81830eadb0d0bbee2cb9,NA,CL,CL,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.77,0.83,1,0.56,0.8,0.58,0.64,0.64,0.72,0.86,0.76,0.69,0.88,0.57,0.5,0.5,0.76,0.92,0.72,0.72,0.7,0.5,0.5,0.5,0.8,0.57,0.5,0.5,0.5,0.58,0.5,0.5
LATAM,2450,WHY_LATAM,LATAM,231,why__606dfabebad1c5d51d3377af,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,606dfabebad1c5d51d3377af,606dfabebad1c5d51d3377af,NA,MX,MX,latin_america,18_24,male,inactive_other,usable_complete,TRUE,TRUE,32,0.59,0.85,0.86,1,0.5,0.5,0.85,0.82,0.95,0.79,0.5,1,0.84,0.5,0.87,0.81,0.83,0.84,0.5,0.5,1,0.5,0.78,0.5,0.5,0.5,0.67,0.5,0.5,0.93,0.5,0.99
LATAM,2451,WHY_LATAM,LATAM,232,why__606f4b9acd95fc629ae9418d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,606f4b9acd95fc629ae9418d,606f4b9acd95fc629ae9418d,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.74,0.5,0.5,0.59,0.5,0.77,0.7,0.54,0.75,0.63,0.69,0.6,0.6,0.63,0.65,0.71,0.5,0.66,0.5,0.81,0.5,0.68,0.5,0.5,0.78,0.5,0.5,0.72,0.5,0.5,0.67
LATAM,2452,WHY_LATAM,LATAM,233,why__607728dc0b4f8590b94ae57c,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,607728dc0b4f8590b94ae57c,607728dc0b4f8590b94ae57c,NA,CL,CL,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.69,0.72,0.71,0.5,0.5,1,0.6,0.7,0.78,1,0.81,0.84,1,0.72,0.75,0.77,0.79,1,0.86,0.71,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
LATAM,2453,WHY_LATAM,LATAM,234,why__607893faf75b80c8b2a14613,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,607893faf75b80c8b2a14613,607893faf75b80c8b2a14613,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.61,0.84,0.82,0.8,0.75,0.84,0.81,0.94,0.8,0.73,0.95,0.85,0.77,0.85,0.98,0.5,0.85,0.75,0.7,0.74,0.5,0.5,0.91,0.59,0.5,0.93,0.62,0.78,0.5,0.74,0.67,0.68
LATAM,2454,WHY_LATAM,LATAM,235,why__607f85f6c1ea0861504ac890,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,607f85f6c1ea0861504ac890,607f85f6c1ea0861504ac890,NA,CL,CL,latin_america,18_24,female,other,usable_complete,TRUE,TRUE,32,0.51,0.56,0.82,0.81,0.78,0.58,0.76,0.81,0.7,1,0.9,0.76,0.55,0.5,0.9,0.81,0.71,0.77,0.5,0.5,0.75,0.75,0.54,0.5,0.8,0.5,0.5,0.5,0.58,0.69,0.5,0.5
