analysis_sample,matrix_name,n_factors,d_det,determinant,n_selected,n_valid_bootstraps,prop_bootstraps_selected
DIEGO,matrix_32_raw_0_1,4,15,det_29_trends,70,100,0.7
DIEGO,matrix_32_raw_0_1,4,15,det_30_authority,70,100,0.7
DIEGO,matrix_32_raw_0_1,4,15,det_25_agreement,62,100,0.62
DIEGO,matrix_32_raw_0_1,4,15,det_22_peer_pressure,58,100,0.58
DIEGO,matrix_32_raw_0_1,4,15,det_02_credit_score,55,100,0.55
DIEGO,matrix_32_raw_0_1,4,15,det_14_environmental_concerns,54,100,0.54
DIEGO,matrix_32_raw_0_1,4,15,det_05_frugality,49,100,0.49
DIEGO,matrix_32_raw_0_1,4,15,det_10_cost_efficiency,48,100,0.48
DIEGO,matrix_32_raw_0_1,4,15,det_09_safety,46,100,0.46
DIEGO,matrix_32_raw_0_1,4,15,det_08_trust,41,100,0.41
DIEGO,matrix_32_raw_0_1,4,15,det_15_self_satisfaction,40,100,0.4
DIEGO,matrix_32_raw_0_1,4,15,det_07_legal,39,100,0.39
DIEGO,matrix_32_raw_0_1,4,15,det_16_commitment,35,100,0.35
DIEGO,matrix_32_raw_0_1,4,15,det_21_rights_and_duties,33,100,0.33
DIEGO,matrix_32_raw_0_1,4,15,det_27_fun,31,100,0.31
DIEGO,matrix_32_raw_0_1,4,15,det_03_risk_profile,30,100,0.3
DIEGO,matrix_32_raw_0_1,4,15,det_04_added_value,29,100,0.29
DIEGO,matrix_32_raw_0_1,4,15,det_13_technical_fit,26,100,0.26
DIEGO,matrix_32_raw_0_1,4,15,det_18_autonomy,26,100,0.26
DIEGO,matrix_32_raw_0_1,4,15,det_12_own_competence,24,100,0.24
DIEGO,matrix_32_raw_0_1,4,15,det_06_climate_protection,23,100,0.23
DIEGO,matrix_32_raw_0_1,4,15,det_11_knowledge,22,100,0.22
DIEGO,matrix_32_raw_0_1,4,15,det_32_own_significance,18,100,0.18
DIEGO,matrix_32_raw_0_1,4,15,det_26_novelty,12,100,0.12
DIEGO,matrix_32_raw_0_1,4,15,det_17_adherence,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,4,det_31_approval,52,100,0.52
DIEGO,matrix_32_raw_0_1,5,4,det_01_profits,39,100,0.39
DIEGO,matrix_32_raw_0_1,5,4,det_19_wellbeing,33,100,0.33
DIEGO,matrix_32_raw_0_1,5,4,det_20_coziness,29,100,0.29
DIEGO,matrix_32_raw_0_1,5,4,det_25_agreement,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,4,det_28_recognition,25,100,0.25
DIEGO,matrix_32_raw_0_1,5,4,det_02_credit_score,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,4,det_23_support,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,4,det_14_environmental_concerns,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,4,det_29_trends,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,4,det_24_socialising,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,4,det_27_fun,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,4,det_03_risk_profile,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,4,det_05_frugality,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,4,det_09_safety,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,4,det_15_self_satisfaction,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,4,det_10_cost_efficiency,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,4,det_30_authority,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,4,det_08_trust,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,4,det_16_commitment,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,4,det_18_autonomy,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,4,det_22_peer_pressure,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,4,det_06_climate_protection,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,4,det_32_own_significance,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,4,det_26_novelty,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,4,det_04_added_value,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,4,det_07_legal,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,4,det_11_knowledge,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,4,det_13_technical_fit,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,4,det_12_own_competence,2,100,0.02
DIEGO,matrix_32_raw_0_1,5,4,det_17_adherence,2,100,0.02
DIEGO,matrix_32_raw_0_1,5,4,det_21_rights_and_duties,2,100,0.02
DIEGO,matrix_32_raw_0_1,5,5,det_31_approval,61,100,0.61
DIEGO,matrix_32_raw_0_1,5,5,det_01_profits,46,100,0.46
DIEGO,matrix_32_raw_0_1,5,5,det_19_wellbeing,39,100,0.39
DIEGO,matrix_32_raw_0_1,5,5,det_20_coziness,33,100,0.33
DIEGO,matrix_32_raw_0_1,5,5,det_28_recognition,32,100,0.32
DIEGO,matrix_32_raw_0_1,5,5,det_25_agreement,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,5,det_02_credit_score,20,100,0.2
DIEGO,matrix_32_raw_0_1,5,5,det_23_support,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,5,det_14_environmental_concerns,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,5,det_24_socialising,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,5,det_29_trends,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,5,det_27_fun,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,5,det_30_authority,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,5,det_10_cost_efficiency,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,5,det_05_frugality,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,5,det_09_safety,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,5,det_15_self_satisfaction,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,5,det_03_risk_profile,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,5,det_16_commitment,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,5,det_22_peer_pressure,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,5,det_18_autonomy,8,100,0.08
DIEGO,matrix_32_raw_0_1,5,5,det_08_trust,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,5,det_04_added_value,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,5,det_32_own_significance,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,5,det_06_climate_protection,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,5,det_21_rights_and_duties,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,5,det_07_legal,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,5,det_11_knowledge,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,5,det_26_novelty,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,5,det_13_technical_fit,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,5,det_17_adherence,3,100,0.03
DIEGO,matrix_32_raw_0_1,5,5,det_12_own_competence,2,100,0.02
DIEGO,matrix_32_raw_0_1,5,6,det_31_approval,65,100,0.65
DIEGO,matrix_32_raw_0_1,5,6,det_01_profits,49,100,0.49
DIEGO,matrix_32_raw_0_1,5,6,det_19_wellbeing,47,100,0.47
DIEGO,matrix_32_raw_0_1,5,6,det_28_recognition,39,100,0.39
DIEGO,matrix_32_raw_0_1,5,6,det_20_coziness,38,100,0.38
DIEGO,matrix_32_raw_0_1,5,6,det_25_agreement,32,100,0.32
DIEGO,matrix_32_raw_0_1,5,6,det_02_credit_score,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,6,det_23_support,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,6,det_24_socialising,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,6,det_14_environmental_concerns,23,100,0.23
DIEGO,matrix_32_raw_0_1,5,6,det_29_trends,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,6,det_30_authority,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,6,det_27_fun,17,100,0.17
DIEGO,matrix_32_raw_0_1,5,6,det_05_frugality,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,6,det_15_self_satisfaction,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,6,det_22_peer_pressure,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,6,det_09_safety,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,6,det_10_cost_efficiency,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,6,det_16_commitment,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,6,det_03_risk_profile,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,6,det_08_trust,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,6,det_32_own_significance,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,6,det_18_autonomy,8,100,0.08
DIEGO,matrix_32_raw_0_1,5,6,det_06_climate_protection,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,6,det_07_legal,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,6,det_11_knowledge,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,6,det_04_added_value,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,6,det_21_rights_and_duties,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,6,det_12_own_competence,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,6,det_13_technical_fit,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,6,det_17_adherence,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,6,det_26_novelty,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,7,det_31_approval,70,100,0.7
DIEGO,matrix_32_raw_0_1,5,7,det_01_profits,53,100,0.53
DIEGO,matrix_32_raw_0_1,5,7,det_19_wellbeing,48,100,0.48
DIEGO,matrix_32_raw_0_1,5,7,det_28_recognition,47,100,0.47
DIEGO,matrix_32_raw_0_1,5,7,det_20_coziness,44,100,0.44
DIEGO,matrix_32_raw_0_1,5,7,det_25_agreement,34,100,0.34
DIEGO,matrix_32_raw_0_1,5,7,det_29_trends,29,100,0.29
DIEGO,matrix_32_raw_0_1,5,7,det_24_socialising,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,7,det_30_authority,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,7,det_02_credit_score,27,100,0.27
DIEGO,matrix_32_raw_0_1,5,7,det_14_environmental_concerns,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,7,det_23_support,25,100,0.25
DIEGO,matrix_32_raw_0_1,5,7,det_05_frugality,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,7,det_10_cost_efficiency,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,7,det_22_peer_pressure,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,7,det_16_commitment,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,7,det_27_fun,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,7,det_15_self_satisfaction,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,7,det_09_safety,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,7,det_03_risk_profile,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,7,det_07_legal,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,7,det_08_trust,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,7,det_06_climate_protection,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,7,det_32_own_significance,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,7,det_04_added_value,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,7,det_11_knowledge,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,7,det_18_autonomy,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,7,det_21_rights_and_duties,9,100,0.09
DIEGO,matrix_32_raw_0_1,5,7,det_13_technical_fit,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,7,det_12_own_competence,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,7,det_26_novelty,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,7,det_17_adherence,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,8,det_31_approval,72,100,0.72
DIEGO,matrix_32_raw_0_1,5,8,det_01_profits,55,100,0.55
DIEGO,matrix_32_raw_0_1,5,8,det_19_wellbeing,52,100,0.52
DIEGO,matrix_32_raw_0_1,5,8,det_28_recognition,50,100,0.5
DIEGO,matrix_32_raw_0_1,5,8,det_20_coziness,46,100,0.46
DIEGO,matrix_32_raw_0_1,5,8,det_29_trends,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,8,det_25_agreement,37,100,0.37
DIEGO,matrix_32_raw_0_1,5,8,det_02_credit_score,33,100,0.33
DIEGO,matrix_32_raw_0_1,5,8,det_30_authority,32,100,0.32
DIEGO,matrix_32_raw_0_1,5,8,det_23_support,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,8,det_24_socialising,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,8,det_05_frugality,30,100,0.3
DIEGO,matrix_32_raw_0_1,5,8,det_14_environmental_concerns,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,8,det_22_peer_pressure,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,8,det_10_cost_efficiency,25,100,0.25
DIEGO,matrix_32_raw_0_1,5,8,det_16_commitment,22,100,0.22
DIEGO,matrix_32_raw_0_1,5,8,det_27_fun,20,100,0.2
DIEGO,matrix_32_raw_0_1,5,8,det_15_self_satisfaction,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,8,det_03_risk_profile,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,8,det_09_safety,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,8,det_07_legal,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,8,det_32_own_significance,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,8,det_21_rights_and_duties,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,8,det_08_trust,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,8,det_04_added_value,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,8,det_06_climate_protection,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,8,det_11_knowledge,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,8,det_18_autonomy,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,8,det_12_own_competence,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,8,det_13_technical_fit,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,8,det_26_novelty,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,8,det_17_adherence,4,100,0.04
DIEGO,matrix_32_raw_0_1,5,9,det_31_approval,74,100,0.74
DIEGO,matrix_32_raw_0_1,5,9,det_19_wellbeing,60,100,0.6
DIEGO,matrix_32_raw_0_1,5,9,det_01_profits,58,100,0.58
DIEGO,matrix_32_raw_0_1,5,9,det_28_recognition,58,100,0.58
DIEGO,matrix_32_raw_0_1,5,9,det_20_coziness,49,100,0.49
DIEGO,matrix_32_raw_0_1,5,9,det_29_trends,45,100,0.45
DIEGO,matrix_32_raw_0_1,5,9,det_25_agreement,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,9,det_30_authority,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,9,det_02_credit_score,36,100,0.36
DIEGO,matrix_32_raw_0_1,5,9,det_24_socialising,36,100,0.36
DIEGO,matrix_32_raw_0_1,5,9,det_23_support,34,100,0.34
DIEGO,matrix_32_raw_0_1,5,9,det_05_frugality,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,9,det_14_environmental_concerns,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,9,det_22_peer_pressure,30,100,0.3
DIEGO,matrix_32_raw_0_1,5,9,det_10_cost_efficiency,29,100,0.29
DIEGO,matrix_32_raw_0_1,5,9,det_16_commitment,25,100,0.25
DIEGO,matrix_32_raw_0_1,5,9,det_27_fun,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,9,det_15_self_satisfaction,20,100,0.2
DIEGO,matrix_32_raw_0_1,5,9,det_03_risk_profile,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,9,det_09_safety,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,9,det_07_legal,17,100,0.17
DIEGO,matrix_32_raw_0_1,5,9,det_32_own_significance,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,9,det_21_rights_and_duties,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,9,det_04_added_value,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,9,det_08_trust,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,9,det_11_knowledge,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,9,det_06_climate_protection,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,9,det_18_autonomy,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,9,det_12_own_competence,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,9,det_26_novelty,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,9,det_13_technical_fit,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,9,det_17_adherence,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,10,det_31_approval,79,100,0.79
DIEGO,matrix_32_raw_0_1,5,10,det_28_recognition,64,100,0.64
DIEGO,matrix_32_raw_0_1,5,10,det_01_profits,63,100,0.63
DIEGO,matrix_32_raw_0_1,5,10,det_19_wellbeing,61,100,0.61
DIEGO,matrix_32_raw_0_1,5,10,det_20_coziness,55,100,0.55
DIEGO,matrix_32_raw_0_1,5,10,det_29_trends,48,100,0.48
DIEGO,matrix_32_raw_0_1,5,10,det_30_authority,48,100,0.48
DIEGO,matrix_32_raw_0_1,5,10,det_25_agreement,45,100,0.45
DIEGO,matrix_32_raw_0_1,5,10,det_23_support,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,10,det_02_credit_score,40,100,0.4
DIEGO,matrix_32_raw_0_1,5,10,det_24_socialising,39,100,0.39
DIEGO,matrix_32_raw_0_1,5,10,det_14_environmental_concerns,36,100,0.36
DIEGO,matrix_32_raw_0_1,5,10,det_10_cost_efficiency,34,100,0.34
DIEGO,matrix_32_raw_0_1,5,10,det_05_frugality,33,100,0.33
DIEGO,matrix_32_raw_0_1,5,10,det_22_peer_pressure,32,100,0.32
DIEGO,matrix_32_raw_0_1,5,10,det_16_commitment,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,10,det_15_self_satisfaction,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,10,det_09_safety,22,100,0.22
DIEGO,matrix_32_raw_0_1,5,10,det_27_fun,22,100,0.22
DIEGO,matrix_32_raw_0_1,5,10,det_03_risk_profile,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,10,det_07_legal,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,10,det_08_trust,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,10,det_32_own_significance,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,10,det_21_rights_and_duties,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,10,det_04_added_value,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,10,det_06_climate_protection,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,10,det_11_knowledge,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,10,det_12_own_competence,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,10,det_18_autonomy,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,10,det_13_technical_fit,10,100,0.1
DIEGO,matrix_32_raw_0_1,5,10,det_26_novelty,8,100,0.08
DIEGO,matrix_32_raw_0_1,5,10,det_17_adherence,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,11,det_31_approval,81,100,0.81
DIEGO,matrix_32_raw_0_1,5,11,det_28_recognition,69,100,0.69
DIEGO,matrix_32_raw_0_1,5,11,det_01_profits,64,100,0.64
DIEGO,matrix_32_raw_0_1,5,11,det_20_coziness,63,100,0.63
DIEGO,matrix_32_raw_0_1,5,11,det_19_wellbeing,62,100,0.62
DIEGO,matrix_32_raw_0_1,5,11,det_30_authority,53,100,0.53
DIEGO,matrix_32_raw_0_1,5,11,det_29_trends,52,100,0.52
DIEGO,matrix_32_raw_0_1,5,11,det_23_support,49,100,0.49
DIEGO,matrix_32_raw_0_1,5,11,det_25_agreement,46,100,0.46
DIEGO,matrix_32_raw_0_1,5,11,det_02_credit_score,42,100,0.42
DIEGO,matrix_32_raw_0_1,5,11,det_24_socialising,42,100,0.42
DIEGO,matrix_32_raw_0_1,5,11,det_14_environmental_concerns,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,11,det_22_peer_pressure,41,100,0.41
DIEGO,matrix_32_raw_0_1,5,11,det_05_frugality,37,100,0.37
DIEGO,matrix_32_raw_0_1,5,11,det_10_cost_efficiency,36,100,0.36
DIEGO,matrix_32_raw_0_1,5,11,det_16_commitment,30,100,0.3
DIEGO,matrix_32_raw_0_1,5,11,det_09_safety,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,11,det_15_self_satisfaction,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,11,det_27_fun,25,100,0.25
DIEGO,matrix_32_raw_0_1,5,11,det_03_risk_profile,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,11,det_08_trust,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,11,det_07_legal,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,11,det_21_rights_and_duties,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,11,det_32_own_significance,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,11,det_04_added_value,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,11,det_06_climate_protection,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,11,det_11_knowledge,15,100,0.15
DIEGO,matrix_32_raw_0_1,5,11,det_18_autonomy,14,100,0.14
DIEGO,matrix_32_raw_0_1,5,11,det_12_own_competence,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,11,det_13_technical_fit,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,11,det_26_novelty,11,100,0.11
DIEGO,matrix_32_raw_0_1,5,11,det_17_adherence,5,100,0.05
DIEGO,matrix_32_raw_0_1,5,12,det_31_approval,84,100,0.84
DIEGO,matrix_32_raw_0_1,5,12,det_28_recognition,71,100,0.71
DIEGO,matrix_32_raw_0_1,5,12,det_01_profits,65,100,0.65
DIEGO,matrix_32_raw_0_1,5,12,det_19_wellbeing,65,100,0.65
DIEGO,matrix_32_raw_0_1,5,12,det_20_coziness,65,100,0.65
DIEGO,matrix_32_raw_0_1,5,12,det_30_authority,57,100,0.57
DIEGO,matrix_32_raw_0_1,5,12,det_23_support,54,100,0.54
DIEGO,matrix_32_raw_0_1,5,12,det_29_trends,52,100,0.52
DIEGO,matrix_32_raw_0_1,5,12,det_25_agreement,50,100,0.5
DIEGO,matrix_32_raw_0_1,5,12,det_02_credit_score,47,100,0.47
DIEGO,matrix_32_raw_0_1,5,12,det_24_socialising,47,100,0.47
DIEGO,matrix_32_raw_0_1,5,12,det_14_environmental_concerns,46,100,0.46
DIEGO,matrix_32_raw_0_1,5,12,det_22_peer_pressure,44,100,0.44
DIEGO,matrix_32_raw_0_1,5,12,det_05_frugality,42,100,0.42
DIEGO,matrix_32_raw_0_1,5,12,det_10_cost_efficiency,38,100,0.38
DIEGO,matrix_32_raw_0_1,5,12,det_16_commitment,34,100,0.34
DIEGO,matrix_32_raw_0_1,5,12,det_15_self_satisfaction,31,100,0.31
DIEGO,matrix_32_raw_0_1,5,12,det_09_safety,30,100,0.3
DIEGO,matrix_32_raw_0_1,5,12,det_03_risk_profile,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,12,det_08_trust,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,12,det_21_rights_and_duties,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,12,det_27_fun,26,100,0.26
DIEGO,matrix_32_raw_0_1,5,12,det_07_legal,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,12,det_06_climate_protection,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,12,det_32_own_significance,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,12,det_12_own_competence,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,12,det_04_added_value,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,12,det_11_knowledge,18,100,0.18
DIEGO,matrix_32_raw_0_1,5,12,det_18_autonomy,17,100,0.17
DIEGO,matrix_32_raw_0_1,5,12,det_13_technical_fit,16,100,0.16
DIEGO,matrix_32_raw_0_1,5,12,det_26_novelty,12,100,0.12
DIEGO,matrix_32_raw_0_1,5,12,det_17_adherence,6,100,0.06
DIEGO,matrix_32_raw_0_1,5,13,det_31_approval,87,100,0.87
DIEGO,matrix_32_raw_0_1,5,13,det_28_recognition,75,100,0.75
DIEGO,matrix_32_raw_0_1,5,13,det_01_profits,69,100,0.69
DIEGO,matrix_32_raw_0_1,5,13,det_19_wellbeing,69,100,0.69
DIEGO,matrix_32_raw_0_1,5,13,det_20_coziness,68,100,0.68
DIEGO,matrix_32_raw_0_1,5,13,det_30_authority,60,100,0.6
DIEGO,matrix_32_raw_0_1,5,13,det_23_support,58,100,0.58
DIEGO,matrix_32_raw_0_1,5,13,det_29_trends,57,100,0.57
DIEGO,matrix_32_raw_0_1,5,13,det_24_socialising,52,100,0.52
DIEGO,matrix_32_raw_0_1,5,13,det_25_agreement,51,100,0.51
DIEGO,matrix_32_raw_0_1,5,13,det_02_credit_score,50,100,0.5
DIEGO,matrix_32_raw_0_1,5,13,det_14_environmental_concerns,50,100,0.5
DIEGO,matrix_32_raw_0_1,5,13,det_22_peer_pressure,50,100,0.5
DIEGO,matrix_32_raw_0_1,5,13,det_05_frugality,46,100,0.46
DIEGO,matrix_32_raw_0_1,5,13,det_10_cost_efficiency,39,100,0.39
DIEGO,matrix_32_raw_0_1,5,13,det_16_commitment,36,100,0.36
DIEGO,matrix_32_raw_0_1,5,13,det_09_safety,34,100,0.34
DIEGO,matrix_32_raw_0_1,5,13,det_15_self_satisfaction,33,100,0.33
DIEGO,matrix_32_raw_0_1,5,13,det_03_risk_profile,32,100,0.32
DIEGO,matrix_32_raw_0_1,5,13,det_08_trust,30,100,0.3
DIEGO,matrix_32_raw_0_1,5,13,det_07_legal,29,100,0.29
DIEGO,matrix_32_raw_0_1,5,13,det_27_fun,29,100,0.29
DIEGO,matrix_32_raw_0_1,5,13,det_21_rights_and_duties,28,100,0.28
DIEGO,matrix_32_raw_0_1,5,13,det_32_own_significance,24,100,0.24
DIEGO,matrix_32_raw_0_1,5,13,det_06_climate_protection,23,100,0.23
DIEGO,matrix_32_raw_0_1,5,13,det_12_own_competence,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,13,det_13_technical_fit,21,100,0.21
DIEGO,matrix_32_raw_0_1,5,13,det_04_added_value,20,100,0.2
DIEGO,matrix_32_raw_0_1,5,13,det_18_autonomy,20,100,0.2
DIEGO,matrix_32_raw_0_1,5,13,det_11_knowledge,19,100,0.19
DIEGO,matrix_32_raw_0_1,5,13,det_26_novelty,13,100,0.13
DIEGO,matrix_32_raw_0_1,5,13,det_17_adherence,7,100,0.07
DIEGO,matrix_32_raw_0_1,5,14,det_31_approval,88,100,0.88
DIEGO,matrix_32_raw_0_1,5,14,det_28_recognition,79,100,0.79
DIEGO,matrix_32_raw_0_1,5,14,det_01_profits,76,100,0.76
DIEGO,matrix_32_raw_0_1,5,14,det_19_wellbeing,71,100,0.71
DIEGO,matrix_32_raw_0_1,5,14,det_20_coziness,69,100,0.69
DIEGO,matrix_32_raw_0_1,5,14,det_30_authority,66,100,0.66
