term,estimate,std.error,statistic,p.value,coef.type,sample_label,n_participants,boot_id,model_type,formula,is_dimension_term,is_interaction_term,is_archetype_term,is_significant
macro_archetype_5G3_Fearful_Careful:z_SECURITY,-1.2123070084521432,0.3163928390619619,-3.831651222089533,1.2728609948955082e-4,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_SECURITY,0.46872822322438124,0.37581423794122565,1.2472338083627545,0.21231177979862578,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_SECURITY,-1.5748881681048164,0.8165049503827041,-1.9288164356709048,0.053753654701239544,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_COMPETENCE,-1.362664836813884,0.25096418467226367,-5.429718342453526,5.6443059924953765e-8,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_COMPETENCE,-0.08445834026413673,0.2224739103108812,-0.37963256071741674,0.704218187218576,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_COMPETENCE,-0.9085541570553813,0.3434085231654484,-2.6456948379748146,0.00815233235925189,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_COMPETENCE,-0.8125657819479055,0.5575211545941521,-1.4574617936056855,0.14498895040134058,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,0.27216510348358225,0.2993850285327164,0.9090805402576781,0.36330761371072373,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,-0.1488393667214623,0.2872932203014153,-0.5180747619637757,0.6044061082553933,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,0.18007319041665684,0.43294644114434605,0.41592486576560106,0.6774649833859887,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_AUTONOMY,0.014904268204045064,0.7538110670191839,0.019771888283600592,0.9842253433986443,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,-0.8559939791454144,0.24825128261201013,-3.4480948905437896,5.645556597040251e-4,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,-1.9873411704960797,0.26327912607732196,-7.5484190490377925,4.4057341199093715e-14,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,-0.8383364687113853,0.3374720591866547,-2.4841655653859753,0.012985541784898115,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_PHYSIOLOGICAL,-2.5431797029687337,0.4128499997456514,-6.160057416823388,7.271857369286645e-10,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_RELATEDNESS,-0.8467962483886607,0.24160455133237635,-3.5048853331563268,4.568039839568141e-4,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_RELATEDNESS,0.21636336494057123,0.2592386017632168,0.8346109085181422,0.403936818201135,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_RELATEDNESS,0.2495187496639049,0.3540313762293967,0.7047927568494036,0.48093921675452855,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_RELATEDNESS,0.3108450208357316,0.5755182785220972,0.5401132030662282,0.5891189659075697,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_STIMULATION,-0.5159253189485605,0.2678534986879668,-1.9261473957806405,0.054085972016270537,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_STIMULATION,0.7056317964486187,0.28616731970130754,2.4658014660274103,0.013670708289951743,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_STIMULATION,1.6833752782223619,0.3945768504594478,4.2662798799834025,1.987594097320488e-5,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_STIMULATION,1.8263322574651948,0.6155506085624151,2.9669896058270404,0.003007311255546027,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_POPULARITY,-0.0911239767286276,0.24179365278547132,-0.3768667029877592,0.7062726672271177,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_POPULARITY,-0.1865154118952994,0.25870051090822915,-0.7209704041190065,0.47092772406825084,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_POPULARITY,0.19003947832009133,0.33836975538797937,0.5616325788402379,0.5743663787977915,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_POPULARITY,1.276171856431851,0.536457156934103,2.3788886771970357,0.01736491928576583,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,0.47776125794571106,0.25899553747759,1.84466984488893,0.06508558001924881,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_MEANING,-1.2487937152842765,0.30368211877652374,-4.112174007200108,3.9195069674947764e-5,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_MEANING,-1.1152939703542823,0.4075348839385211,-2.7366834455391813,0.006206198144175798,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_MEANING,-2.073634018991756,0.7366026680025544,-2.8151323760675884,0.004875714550752275,location,bootstrap,600,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
Knowledge|Considering,-1.3571043083093162,0.10700439236674895,-12.682697207960867,7.374964287074921e-37,intercept,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
Considering|Done,0.5299373207964413,0.0997226507485105,5.314111857424294,1.0717876992851953e-7,intercept,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,0.6473672963891003,0.12497588747578924,5.179937582075667,2.219601573496111e-7,location,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,-1.0663635991793676,0.13723467706097872,-7.770365493741357,7.825997725289883e-15,location,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,-0.49295463516532234,0.18329931123089094,-2.689342539560214,0.007159291373033245,location,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,-2.2366985294497472,0.20808506333352894,-10.748962436888885,5.993196621705686e-27,location,bootstrap,600,5,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
Knowledge|Considering,0.30286379960410387,0.1587613881745732,1.9076666126846686,0.05643431957952533,intercept,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,FALSE
Considering|Done,3.879299945566934,0.2175458118031629,17.832105860428857,3.9813841915046856e-71,intercept,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,1.5307427973578667,0.18810587172609988,8.137666215899811,4.0296995769309434e-16,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,5.151765838410746,0.33652626907940275,15.308658823288463,6.692985557757049e-53,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,5.122165415021657,0.4028326871065746,12.71536689788662,4.858238702441849e-37,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,2.883625617295929,0.3405636897461331,8.467213928312423,2.5133223161313388e-17,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-0.037414237825569054,0.07941440707925668,-0.4711265776778907,0.6375503466326053,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_SECURITY,-1.4910947623271549,0.10413292940726558,-14.31914737071747,1.661491233441129e-46,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,-0.20322128688971766,0.07074720887739382,-2.8724990019309993,0.0040723936537372385,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_AUTONOMY,2.4190851655636525,0.12753335186914458,18.968255206259705,3.1209460857690787e-80,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,-0.5359263557961959,0.07195135490536465,-7.448453979790692,9.444036120673725e-14,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_RELATEDNESS,-0.15576985930845672,0.0769269500120261,-2.024906216665356,0.042876995143665525,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_STIMULATION,0.11879712233864304,0.08326934014706674,1.4266610270818605,0.15367762439759977,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_POPULARITY,0.2343154413616042,0.07520202898927061,3.115812758124318,0.0018343870868884576,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_MEANING,0.9923666893955456,0.09140564547851136,10.856733019065459,1.8525880577956732e-27,location,bootstrap,600,5,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
Knowledge|Considering,-0.2715037474069132,0.3072699285813153,-0.8836001253375596,0.3769121113651613,intercept,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,FALSE
Considering|Done,4.877659349954203,0.37856904973465316,12.884464150920564,5.505656787382889e-38,intercept,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,3.0456694652901084,0.40983757663534026,7.431406095786192,1.0744927061438483e-13,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,5.781534104075497,0.5349144516248219,10.808334092514942,3.143263029426515e-27,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,5.215580588396082,0.8428518354974154,6.188015934399749,6.092617120802496e-10,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,4.506013095508179,0.8892094078402091,5.06743749647542,4.0320683649950934e-7,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-0.940120115400137,0.19765846667595707,-4.7562855829564725,1.9718746634941703e-6,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_SECURITY,-1.2838815084665038,0.2334501599559415,-5.499595754009369,3.806629444413518e-8,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,0.13022327204165823,0.16129451412370976,0.8073633052502921,0.41945720150682164,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_AUTONOMY,3.125837944086731,0.26694235923431964,11.709786161524475,1.1356567595508347e-31,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,0.9514349609855752,0.20612272155892378,4.615866478910191,3.914585782905328e-6,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_RELATEDNESS,-0.32859748654120585,0.19395228406589282,-1.6942181842497355,0.09022383064743608,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_STIMULATION,0.0033357609660239393,0.21665007119550958,0.015396999168367124,0.9877154574605851,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_POPULARITY,0.9211972235264096,0.18691550173954902,4.928415326461367,8.28992473253035e-7,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_MEANING,1.4818353513822973,0.22721499470310838,6.521732218063095,6.950001485711676e-11,location,bootstrap,600,5,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
