sample_label,n_participants,boot_id,macro_archetype_5,dimension,main_effect,main_p_value,interaction_effect,interaction_p_value,total_effect,direction,interpretation
bootstrap,300,1,G5_Uninterested,STIMULATION,-0.1291555618066089,0.7038808762992623,0.49843873095632313,0.5383625825414144,0.36928316914971426,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,AUTONOMY,3.044584402864628,3.6214236386298313e-13,0,NA,3.044584402864628,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,COMPETENCE,-0.06255602747512022,0.8311508641522507,0,NA,-0.06255602747512022,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,FINANCIAL,-0.972798126850282,6.468049701337849e-4,0,NA,-0.972798126850282,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,MEANING,1.9559931662793215,1.1386307166145002e-5,0,NA,1.9559931662793215,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,PHYSIOLOGICAL,1.2713259327809443,1.7418686896029158e-4,0,NA,1.2713259327809443,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,POPULARITY,0.2535630220506864,0.4656590479308601,0,NA,0.2535630220506864,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,RELATEDNESS,-0.2439420112406022,0.4487090174750438,0,NA,-0.2439420112406022,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,SECURITY,-1.7721955495538793,7.498057840443675e-5,0,NA,-1.7721955495538793,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G1_Activist_Stubborn_Sentient,STIMULATION,0.06207320853539618,0.8917693646069311,0,NA,0.06207320853539618,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,AUTONOMY,3.044584402864628,3.6214236386298313e-13,-0.4673264162644794,0.3055292458815874,2.5772579866001486,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,COMPETENCE,-0.06255602747512022,0.8311508641522507,-0.8068063139232383,0.03678920004411812,-0.8693623413983586,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,FINANCIAL,-0.972798126850282,6.468049701337849e-4,2.0695281956193097,4.9756543399955514e-8,1.0967300687690278,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,MEANING,1.9559931662793215,1.1386307166145002e-5,0.14542784871244208,0.762279668518631,2.1014210149917636,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,PHYSIOLOGICAL,1.2713259327809443,1.7418686896029158e-4,-1.307669367705568,0.0010243967942932,-0.03634343492462366,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,POPULARITY,0.2535630220506864,0.4656590479308601,-0.599156259895583,0.138794442101959,-0.34559323784489654,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,RELATEDNESS,-0.2439420112406022,0.4487090174750438,-0.39409066438453033,0.29555583090445436,-0.6380326756251326,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,SECURITY,-1.7721955495538793,7.498057840443675e-5,0.26337150985409497,0.6135244731112597,-1.5088240396997843,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G2_EarlyAdopter_Influencer,STIMULATION,0.06207320853539618,0.8917693646069311,-0.968001966697849,0.0608050705872077,-0.9059287581624528,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,AUTONOMY,3.044584402864628,3.6214236386298313e-13,-0.6986935832663025,0.15655404307576742,2.3458908195983255,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,COMPETENCE,-0.06255602747512022,0.8311508641522507,-0.19403322093373196,0.6090315858716834,-0.25658924840885217,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,FINANCIAL,-0.972798126850282,6.468049701337849e-4,0.3120255887989033,0.4402404761889583,-0.6607725380513787,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,MEANING,1.9559931662793215,1.1386307166145002e-5,-1.8248455443702616,0.00132360143916201,0.13114762190905993,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,PHYSIOLOGICAL,1.2713259327809443,1.7418686896029158e-4,-2.6715714853359227,5.8703862023255054e-9,-1.4002455525549784,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,POPULARITY,0.2535630220506864,0.4656590479308601,-0.45036922741066593,0.30686880285019,-0.1968062053599795,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,RELATEDNESS,-0.2439420112406022,0.4487090174750438,0.17375174343128608,0.6840076537947428,-0.07019026780931611,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,SECURITY,-1.7721955495538793,7.498057840443675e-5,0.6073789802178521,0.26078148797961914,-1.1648165693360273,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G3_Fearful_Careful,STIMULATION,0.06207320853539618,0.8917693646069311,1.3389811237529203,0.02212390612463219,1.4010543322883164,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,AUTONOMY,3.044584402864628,3.6214236386298313e-13,-0.3466916330211982,0.5660421874058498,2.6978927698434294,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,COMPETENCE,-0.06255602747512022,0.8311508641522507,-0.7694679268567652,0.12337756212727902,-0.8320239543318855,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,FINANCIAL,-0.972798126850282,6.468049701337849e-4,-0.7231278466740532,0.11010221931543512,-1.6959259735243353,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,MEANING,1.9559931662793215,1.1386307166145002e-5,-1.715527337490288,0.01917942584221894,0.24046582878903355,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,PHYSIOLOGICAL,1.2713259327809443,1.7418686896029158e-4,-0.8696534416333896,0.08739282023845646,0.40167249114755466,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,POPULARITY,0.2535630220506864,0.4656590479308601,-0.5283986451816272,0.3619557483300887,-0.27483562313094073,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,RELATEDNESS,-0.2439420112406022,0.4487090174750438,0.2902861934067922,0.5809744053853538,0.04634418216618999,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,SECURITY,-1.7721955495538793,7.498057840443675e-5,1.7148523020729112,0.0053759116105594,-0.057343247480968085,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G4_HomoEconomicus,STIMULATION,0.06207320853539618,0.8917693646069311,1.8158723720525136,0.00506490511942784,1.8779455805879097,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G5_Uninterested,AUTONOMY,3.044584402864628,3.6214236386298313e-13,-1.3914790009906126,0.10616848337956689,1.6531054018740152,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G5_Uninterested,COMPETENCE,-0.06255602747512022,0.8311508641522507,-0.4044769553807035,0.6521019827410658,-0.46703298285582373,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G5_Uninterested,FINANCIAL,-0.972798126850282,6.468049701337849e-4,0.6216198639472422,0.5476014897648431,-0.3511782629030398,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G5_Uninterested,MEANING,1.9559931662793215,1.1386307166145002e-5,-2.364442125736306,0.01115706587767288,-0.4084489594569847,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G5_Uninterested,PHYSIOLOGICAL,1.2713259327809443,1.7418686896029158e-4,-2.9784856309766643,1.744309737449717e-7,-1.70715969819572,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G5_Uninterested,POPULARITY,0.2535630220506864,0.4656590479308601,1.378247758545284,0.09740561222182872,1.6318107805959703,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G5_Uninterested,RELATEDNESS,-0.2439420112406022,0.4487090174750438,0.9198888620743838,0.18775531712217255,0.6759468508337816,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,2,G5_Uninterested,SECURITY,-1.7721955495538793,7.498057840443675e-5,0.5134896046182191,0.6213048964055874,-1.2587059449356601,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,2,G5_Uninterested,STIMULATION,0.06207320853539618,0.8917693646069311,0.2122897220416212,0.7944718476115855,0.2743629305770174,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,AUTONOMY,2.633544376603379,2.503160685054705e-15,0,NA,2.633544376603379,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,COMPETENCE,-0.14589760509603297,0.5474095248181654,0,NA,-0.14589760509603297,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,FINANCIAL,-0.962329724247859,1.6135113914590135e-4,0,NA,-0.962329724247859,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,MEANING,1.0720331381472832,0.00301223171089875,0,NA,1.0720331381472832,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,PHYSIOLOGICAL,1.0362567686296176,1.3780921013021048e-4,0,NA,1.0362567686296176,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,POPULARITY,0.5250050281150851,0.02952694010413875,0,NA,0.5250050281150851,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,RELATEDNESS,-0.08313740351203727,0.7525724072168599,0,NA,-0.08313740351203727,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,SECURITY,-1.9264886380028432,1.1359526520848301e-7,0,NA,-1.9264886380028432,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G1_Activist_Stubborn_Sentient,STIMULATION,0.17205718378344317,0.5849683168256634,0,NA,0.17205718378344317,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,AUTONOMY,2.633544376603379,2.503160685054705e-15,-0.02206256660920337,0.9558588099165044,2.6114818099941752,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,COMPETENCE,-0.14589760509603297,0.5474095248181654,-1.0584034909255495,0.00310026164096042,-1.2043010960215825,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,FINANCIAL,-0.962329724247859,1.6135113914590135e-4,2.075294668608245,4.396518309974424e-9,1.1129649443603862,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,MEANING,1.0720331381472832,0.00301223171089875,0.48260912976500736,0.2495065954281524,1.5546422679122904,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,PHYSIOLOGICAL,1.0362567686296176,1.3780921013021048e-4,-1.645568437156708,1.0239603036943157e-5,-0.6093116685270905,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,POPULARITY,0.5250050281150851,0.02952694010413875,-0.1660138113190827,0.6009120522611073,0.35899121679600243,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,RELATEDNESS,-0.08313740351203727,0.7525724072168599,-0.4899733409629164,0.13991214569586743,-0.5731107444749537,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,SECURITY,-1.9264886380028432,1.1359526520848301e-7,0.7811425024089168,0.0990003398826453,-1.1453461355939263,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G2_EarlyAdopter_Influencer,STIMULATION,0.17205718378344317,0.5849683168256634,-1.1932422587617473,0.00438815700539146,-1.021185074978304,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,AUTONOMY,2.633544376603379,2.503160685054705e-15,-0.04927742017176149,0.9035900941997332,2.5842669564316174,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,COMPETENCE,-0.14589760509603297,0.5474095248181654,-0.4535522056042061,0.17119615727901408,-0.5994498107002391,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,FINANCIAL,-0.962329724247859,1.6135113914590135e-4,0.787203158624494,0.04320776920574663,-0.17512656562336504,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,MEANING,1.0720331381472832,0.00301223171089875,-1.14772581806723,0.02144665108515516,-0.07569267991994688,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,PHYSIOLOGICAL,1.0362567686296176,1.3780921013021048e-4,-1.8933084621748335,9.678940687842491e-7,-0.8570516935452159,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,POPULARITY,0.5250050281150851,0.02952694010413875,-0.9205528893606444,0.00992899689593157,-0.3955478612455593,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,RELATEDNESS,-0.08313740351203727,0.7525724072168599,0.603260084742315,0.13188319735200477,0.5201226812302777,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,SECURITY,-1.9264886380028432,1.1359526520848301e-7,-0.5875162713163357,0.24239031882945888,-2.514004909319179,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G3_Fearful_Careful,STIMULATION,0.17205718378344317,0.5849683168256634,1.225596839774012,0.00640010787641704,1.3976540235574553,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,AUTONOMY,2.633544376603379,2.503160685054705e-15,-0.44998697673386506,0.44707701922123944,2.183557399869514,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,COMPETENCE,-0.14589760509603297,0.5474095248181654,-1.2154350903159417,0.01940407448530497,-1.3613326954119747,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,FINANCIAL,-0.962329724247859,1.6135113914590135e-4,-0.312906877709611,0.47620751452699406,-1.2752366019574701,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,MEANING,1.0720331381472832,0.00301223171089875,-0.5955468040946578,0.3245301421041195,0.4764863340526254,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,PHYSIOLOGICAL,1.0362567686296176,1.3780921013021048e-4,-1.3530478900697636,0.01595412350722071,-0.316791121440146,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,POPULARITY,0.5250050281150851,0.02952694010413875,-0.30809507445167483,0.42613413376649145,0.21690995366341026,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,RELATEDNESS,-0.08313740351203727,0.7525724072168599,0.4970471973347046,0.2938542432988697,0.41390979382266735,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,SECURITY,-1.9264886380028432,1.1359526520848301e-7,1.5247871947359302,0.00413319141575793,-0.40170144326691304,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G4_HomoEconomicus,STIMULATION,0.17205718378344317,0.5849683168256634,1.471632984195243,0.00938377823480038,1.6436901679786862,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G5_Uninterested,AUTONOMY,2.633544376603379,2.503160685054705e-15,0.27739134828206624,0.7540289693607594,2.9109357248854453,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G5_Uninterested,COMPETENCE,-0.14589760509603297,0.5474095248181654,0.05200819638574062,0.9371003463809068,-0.09388940871029236,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G5_Uninterested,FINANCIAL,-0.962329724247859,1.6135113914590135e-4,0.9149523240629958,0.17102794493827592,-0.04737740018486325,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G5_Uninterested,MEANING,1.0720331381472832,0.00301223171089875,-0.82308719504253125,0.27164391898404217,0.24894594310475193,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G5_Uninterested,PHYSIOLOGICAL,1.0362567686296176,1.3780921013021048e-4,-2.9624559901951564,7.8061200698284e-8,-1.9261992215655388,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G5_Uninterested,POPULARITY,0.5250050281150851,0.02952694010413875,0.5295827245679692,0.31585357371707384,1.0545877526830543,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G5_Uninterested,RELATEDNESS,-0.08313740351203727,0.7525724072168599,0.0960674206387758,0.8829055463219884,0.012930017126738524,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,3,G5_Uninterested,SECURITY,-1.9264886380028432,1.1359526520848301e-7,1.4086526944482318,0.08301248331130724,-0.5178359435546114,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,3,G5_Uninterested,STIMULATION,0.17205718378344317,0.5849683168256634,0.3950930895857456,0.5806478907881307,0.5671502733691888,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,AUTONOMY,2.6047041461942624,NA,0,NA,2.6047041461942624,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,COMPETENCE,-0.481533362519499,NA,0,NA,-0.481533362519499,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,FINANCIAL,-0.5566405058671624,NA,0,NA,-0.5566405058671624,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,MEANING,1.9596738591133216,NA,0,NA,1.9596738591133216,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,PHYSIOLOGICAL,1.071805793263529,NA,0,NA,1.071805793263529,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,POPULARITY,1.0634494223276252,NA,0,NA,1.0634494223276252,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,RELATEDNESS,-0.6045738449739556,NA,0,NA,-0.6045738449739556,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,SECURITY,-1.696334933347468,NA,0,NA,-1.696334933347468,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G1_Activist_Stubborn_Sentient,STIMULATION,0.43394290126511265,NA,0,NA,0.43394290126511265,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,AUTONOMY,2.6047041461942624,NA,0.4707076701029206,NA,3.075411816297183,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,COMPETENCE,-0.481533362519499,NA,-0.7215867169470355,NA,-1.2031200794665344,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,FINANCIAL,-0.5566405058671624,NA,2.1263580493150873,NA,1.569717543447925,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,MEANING,1.9596738591133216,NA,-0.4789953715512176,NA,1.480678487562104,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,PHYSIOLOGICAL,1.071805793263529,NA,-1.5180486725670812,NA,-0.4462428793035522,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,POPULARITY,1.0634494223276252,NA,-1.2978335485235497,NA,-0.23438412619592452,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,RELATEDNESS,-0.6045738449739556,NA,-0.08062868225175776,NA,-0.6852025272257134,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,SECURITY,-1.696334933347468,NA,0.499742263950664,NA,-1.196592669396804,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G2_EarlyAdopter_Influencer,STIMULATION,0.43394290126511265,NA,-1.3245437351754252,NA,-0.8906008339103126,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,AUTONOMY,2.6047041461942624,NA,0.14334870378818884,NA,2.748052849982451,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,COMPETENCE,-0.481533362519499,NA,0.4909695761498741,NA,0.009436213630375057,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,FINANCIAL,-0.5566405058671624,NA,1.1203412515282791,NA,0.5637007456611167,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,MEANING,1.9596738591133216,NA,-1.5657809457991725,NA,0.3938929133141491,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,PHYSIOLOGICAL,1.071805793263529,NA,-2.212243738842304,NA,-1.1404379455787752,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,POPULARITY,1.0634494223276252,NA,-0.9555031752573984,NA,0.10794624707022682,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,RELATEDNESS,-0.6045738449739556,NA,0.3296749197524804,NA,-0.2748989252214752,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,SECURITY,-1.696334933347468,NA,-0.9163710859484072,NA,-2.6127060192958753,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G3_Fearful_Careful,STIMULATION,0.43394290126511265,NA,0.3109111946570011,NA,0.7448540959221137,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,AUTONOMY,2.6047041461942624,NA,-0.190909918028326,NA,2.4137942281659366,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,COMPETENCE,-0.481533362519499,NA,-0.7957418188243064,NA,-1.2772751813438055,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,FINANCIAL,-0.5566405058671624,NA,-1.0919666751904071,NA,-1.6486071810575695,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,MEANING,1.9596738591133216,NA,-2.5643652268784307,NA,-0.6046913677651091,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,PHYSIOLOGICAL,1.071805793263529,NA,0.04564112942210959,NA,1.1174469226856385,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,POPULARITY,1.0634494223276252,NA,0.05998543238604598,NA,1.1234348547136712,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,RELATEDNESS,-0.6045738449739556,NA,0.8243424013416869,NA,0.2197685563677313,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,SECURITY,-1.696334933347468,NA,1.4544213007831894,NA,-0.24191363256427856,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G4_HomoEconomicus,STIMULATION,0.43394290126511265,NA,0.378833908229042,NA,0.8127768094941547,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G5_Uninterested,AUTONOMY,2.6047041461942624,NA,-2.219835286357005,NA,0.3848688598372574,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G5_Uninterested,COMPETENCE,-0.481533362519499,NA,1.974419020674045,NA,1.492885658154546,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G5_Uninterested,FINANCIAL,-0.5566405058671624,NA,-0.10960995621506732,NA,-0.6662504620822297,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G5_Uninterested,MEANING,1.9596738591133216,NA,-0.8646526249838106,NA,1.095021234129511,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G5_Uninterested,PHYSIOLOGICAL,1.071805793263529,NA,-3.984902624661673,NA,-2.913096831398144,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G5_Uninterested,POPULARITY,1.0634494223276252,NA,-0.971433897052174,NA,0.0920155252754512,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,4,G5_Uninterested,RELATEDNESS,-0.6045738449739556,NA,0.04968907583819046,NA,-0.5548847691357651,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G5_Uninterested,SECURITY,-1.696334933347468,NA,-0.3926180160173456,NA,-2.0889529493648133,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,4,G5_Uninterested,STIMULATION,0.43394290126511265,NA,-0.05065157875786225,NA,0.3832913225072504,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,AUTONOMY,3.566498121351171,1.1571729658368824e-16,0,NA,3.566498121351171,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,COMPETENCE,0.08089125990308109,0.7478330105922315,0,NA,0.08089125990308109,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,FINANCIAL,-1.1078274647362567,6.595848386011291e-5,0,NA,-1.1078274647362567,negative,Higher values in this dimension are associated with less advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,MEANING,1.5145847788011395,1.610123262773099e-5,0,NA,1.5145847788011395,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,PHYSIOLOGICAL,0.6348780078532463,0.03127907446419324,0,NA,0.6348780078532463,positive,Higher values in this dimension are associated with more advanced adoption stages
bootstrap,300,5,G1_Activist_Stubborn_Sentient,POPULARITY,0.37126415387761263,0.2165449974855544,0,NA,0.37126415387761263,positive,Higher values in this dimension are associated with more advanced adoption stages
