matrix_name,bootstrap_id,n_factors,factor_a,factor_b,correlation,abs_correlation,correlation_distance
matrix_32_pos_0_1,45,7,MR4,MR5,0.37395874419726044,0.37395874419726044,0.6260412558027395
matrix_32_pos_0_1,45,7,MR7,MR5,0.16388097236720722,0.16388097236720722,0.8361190276327928
matrix_32_pos_0_1,45,7,MR6,MR5,0.09313910842831205,0.09313910842831205,0.9068608915716879
matrix_32_pos_0_1,45,7,MR3,MR1,0.13791350007440678,0.13791350007440678,0.8620864999255933
matrix_32_pos_0_1,45,7,MR2,MR1,0.07822135480166817,0.07822135480166817,0.9217786451983319
matrix_32_pos_0_1,45,7,MR4,MR1,-0.0659697532011073,0.0659697532011073,0.9340302467988927
matrix_32_pos_0_1,45,7,MR7,MR1,0.13669230264708343,0.13669230264708343,0.8633076973529166
matrix_32_pos_0_1,45,7,MR6,MR1,0.004622283487869364,0.004622283487869364,0.9953777165121306
matrix_32_pos_0_1,45,7,MR5,MR1,0.06357759509306145,0.06357759509306145,0.9364224049069385
matrix_32_pos_0_1,46,7,MR7,MR2,0.021795112260836764,0.021795112260836764,0.9782048877391633
matrix_32_pos_0_1,46,7,MR7,MR1,0.4686186094595488,0.4686186094595488,0.5313813905404512
matrix_32_pos_0_1,46,7,MR2,MR1,0.12131240192979136,0.12131240192979136,0.8786875980702087
matrix_32_pos_0_1,46,7,MR7,MR5,-0.006803247306409111,0.006803247306409111,0.9931967526935909
matrix_32_pos_0_1,46,7,MR2,MR5,0.17248637689552335,0.17248637689552335,0.8275136231044766
matrix_32_pos_0_1,46,7,MR1,MR5,0.13427983975286523,0.13427983975286523,0.8657201602471347
matrix_32_pos_0_1,46,7,MR7,MR4,0.24255886874103197,0.24255886874103197,0.7574411312589681
matrix_32_pos_0_1,46,7,MR2,MR4,0.1961090472932588,0.1961090472932588,0.8038909527067413
matrix_32_pos_0_1,46,7,MR1,MR4,0.28798183030865876,0.28798183030865876,0.7120181696913412
matrix_32_pos_0_1,46,7,MR5,MR4,0.29137147877694564,0.29137147877694564,0.7086285212230543
matrix_32_pos_0_1,46,7,MR7,MR6,0.27596468016730563,0.27596468016730563,0.7240353198326943
matrix_32_pos_0_1,46,7,MR2,MR6,-0.028252449973135155,0.028252449973135155,0.9717475500268649
matrix_32_pos_0_1,46,7,MR1,MR6,0.25362457862538024,0.25362457862538024,0.7463754213746198
matrix_32_pos_0_1,46,7,MR5,MR6,0.3224029312537866,0.3224029312537866,0.6775970687462134
matrix_32_pos_0_1,46,7,MR4,MR6,0.20590426190412306,0.20590426190412306,0.794095738095877
matrix_32_pos_0_1,46,7,MR7,MR3,0.03415724826154462,0.03415724826154462,0.9658427517384554
matrix_32_pos_0_1,46,7,MR2,MR3,0.306558838659705,0.306558838659705,0.693441161340295
matrix_32_pos_0_1,46,7,MR1,MR3,0.16316857558495465,0.16316857558495465,0.8368314244150453
matrix_32_pos_0_1,46,7,MR5,MR3,0.0905791014693637,0.0905791014693637,0.9094208985306363
matrix_32_pos_0_1,46,7,MR4,MR3,0.1154083338444812,0.1154083338444812,0.8845916661555188
matrix_32_pos_0_1,46,7,MR6,MR3,-0.01633468067563641,0.01633468067563641,0.9836653193243636
matrix_32_pos_0_1,47,7,MR5,MR7,0.038524534216073256,0.038524534216073256,0.9614754657839267
matrix_32_pos_0_1,47,7,MR5,MR2,0.21744032023849538,0.21744032023849538,0.7825596797615046
matrix_32_pos_0_1,47,7,MR7,MR2,0.28809840026795214,0.28809840026795214,0.7119015997320479
matrix_32_pos_0_1,47,7,MR5,MR3,0.1263488038183531,0.1263488038183531,0.8736511961816469
matrix_32_pos_0_1,47,7,MR7,MR3,0.2846307650942069,0.2846307650942069,0.7153692349057932
matrix_32_pos_0_1,47,7,MR2,MR3,0.3152713657569612,0.3152713657569612,0.6847286342430388
matrix_32_pos_0_1,47,7,MR5,MR6,0.08754768857906553,0.08754768857906553,0.9124523114209344
matrix_32_pos_0_1,47,7,MR7,MR6,0.02282707559106146,0.02282707559106146,0.9771729244089385
matrix_32_pos_0_1,47,7,MR2,MR6,0.250663036711296,0.250663036711296,0.749336963288704
matrix_32_pos_0_1,47,7,MR3,MR6,0.36425511987650155,0.36425511987650155,0.6357448801234984
matrix_32_pos_0_1,47,7,MR5,MR1,0.06470609294870255,0.06470609294870255,0.9352939070512974
matrix_32_pos_0_1,47,7,MR7,MR1,0.3235768058487383,0.3235768058487383,0.6764231941512617
matrix_32_pos_0_1,47,7,MR2,MR1,0.33091863159114,0.33091863159114,0.66908136840886
matrix_32_pos_0_1,47,7,MR3,MR1,0.3395274139186624,0.3395274139186624,0.6604725860813376
matrix_32_pos_0_1,47,7,MR6,MR1,0.12814926237008933,0.12814926237008933,0.8718507376299107
matrix_32_pos_0_1,47,7,MR5,MR4,-0.09469591588087677,0.09469591588087677,0.9053040841191232
matrix_32_pos_0_1,47,7,MR7,MR4,0.3170705047832928,0.3170705047832928,0.6829294952167072
matrix_32_pos_0_1,47,7,MR2,MR4,0.21868477279219115,0.21868477279219115,0.7813152272078089
matrix_32_pos_0_1,47,7,MR3,MR4,0.09992152214764312,0.09992152214764312,0.9000784778523568
matrix_32_pos_0_1,47,7,MR6,MR4,0.100433278154921,0.100433278154921,0.899566721845079
matrix_32_pos_0_1,47,7,MR1,MR4,0.14633659000055269,0.14633659000055269,0.8536634099994473
matrix_32_pos_0_1,48,7,MR5,MR3,-0.02555545673770832,0.02555545673770832,0.9744445432622917
matrix_32_pos_0_1,48,7,MR5,MR2,0.381201533672165,0.381201533672165,0.618798466327835
matrix_32_pos_0_1,48,7,MR3,MR2,0.18036287265999756,0.18036287265999756,0.8196371273400025
matrix_32_pos_0_1,48,7,MR5,MR7,0.025566325782900308,0.025566325782900308,0.9744336742170997
matrix_32_pos_0_1,48,7,MR3,MR7,0.13798872693541753,0.13798872693541753,0.8620112730645825
matrix_32_pos_0_1,48,7,MR2,MR7,0.09224562245531572,0.09224562245531572,0.9077543775446842
matrix_32_pos_0_1,48,7,MR5,MR1,0.3164467746028007,0.3164467746028007,0.6835532253971993
matrix_32_pos_0_1,48,7,MR3,MR1,0.06187933414291607,0.06187933414291607,0.938120665857084
matrix_32_pos_0_1,48,7,MR2,MR1,0.35909207438001656,0.35909207438001656,0.6409079256199834
matrix_32_pos_0_1,48,7,MR7,MR1,0.3051030661869793,0.3051030661869793,0.6948969338130206
matrix_32_pos_0_1,48,7,MR5,MR6,0.32368322166501784,0.32368322166501784,0.6763167783349822
matrix_32_pos_0_1,48,7,MR3,MR6,0.06898625780199837,0.06898625780199837,0.9310137421980016
matrix_32_pos_0_1,48,7,MR2,MR6,0.3894839573878218,0.3894839573878218,0.6105160426121782
matrix_32_pos_0_1,48,7,MR7,MR6,0.32445148380261246,0.32445148380261246,0.6755485161973875
matrix_32_pos_0_1,48,7,MR1,MR6,0.373585233541151,0.373585233541151,0.6264147664588491
matrix_32_pos_0_1,48,7,MR5,MR4,-0.0012549590976810437,0.0012549590976810437,0.998745040902319
matrix_32_pos_0_1,48,7,MR3,MR4,0.3480009916318303,0.3480009916318303,0.6519990083681697
matrix_32_pos_0_1,48,7,MR2,MR4,0.12343394584317388,0.12343394584317388,0.8765660541568261
matrix_32_pos_0_1,48,7,MR7,MR4,0.11319379950046699,0.11319379950046699,0.886806200499533
matrix_32_pos_0_1,48,7,MR1,MR4,0.08591694510106739,0.08591694510106739,0.9140830548989326
matrix_32_pos_0_1,48,7,MR6,MR4,0.10027061403208666,0.10027061403208666,0.8997293859679133
matrix_32_pos_0_1,49,7,MR5,MR4,0.4251193433032355,0.4251193433032355,0.5748806566967646
matrix_32_pos_0_1,49,7,MR5,MR6,0.43844741415873134,0.43844741415873134,0.5615525858412687
matrix_32_pos_0_1,49,7,MR4,MR6,0.3528011671584667,0.3528011671584667,0.6471988328415332
matrix_32_pos_0_1,49,7,MR5,MR7,-0.009151052350063164,0.009151052350063164,0.9908489476499368
matrix_32_pos_0_1,49,7,MR4,MR7,0.0856734450625033,0.0856734450625033,0.9143265549374967
matrix_32_pos_0_1,49,7,MR6,MR7,-0.013211705725576508,0.013211705725576508,0.9867882942744235
matrix_32_pos_0_1,49,7,MR5,MR1,0.07587763521571961,0.07587763521571961,0.9241223647842804
matrix_32_pos_0_1,49,7,MR4,MR1,0.13489398362913121,0.13489398362913121,0.8651060163708688
matrix_32_pos_0_1,49,7,MR6,MR1,0.33030183625485326,0.33030183625485326,0.6696981637451467
matrix_32_pos_0_1,49,7,MR7,MR1,-0.006194451293298025,0.006194451293298025,0.993805548706702
matrix_32_pos_0_1,49,7,MR5,MR2,0.2066075926795639,0.2066075926795639,0.7933924073204361
matrix_32_pos_0_1,49,7,MR4,MR2,0.24763019650032025,0.24763019650032025,0.7523698034996797
matrix_32_pos_0_1,49,7,MR6,MR2,0.19419194812558158,0.19419194812558158,0.8058080518744184
matrix_32_pos_0_1,49,7,MR7,MR2,0.11323347701411328,0.11323347701411328,0.8867665229858868
matrix_32_pos_0_1,49,7,MR1,MR2,0.24547941767122763,0.24547941767122763,0.7545205823287724
matrix_32_pos_0_1,49,7,MR5,MR3,-0.06597982863087695,0.06597982863087695,0.9340201713691231
matrix_32_pos_0_1,49,7,MR4,MR3,0.018047627757539403,0.018047627757539403,0.9819523722424606
matrix_32_pos_0_1,49,7,MR6,MR3,-0.06867886133702704,0.06867886133702704,0.931321138662973
matrix_32_pos_0_1,49,7,MR7,MR3,0.28184907115567936,0.28184907115567936,0.7181509288443206
matrix_32_pos_0_1,49,7,MR1,MR3,0.03973093608217181,0.03973093608217181,0.9602690639178282
matrix_32_pos_0_1,49,7,MR2,MR3,0.11193461513568503,0.11193461513568503,0.888065384864315
matrix_32_pos_0_1,50,7,MR5,MR3,0.028103324719118184,0.028103324719118184,0.9718966752808819
matrix_32_pos_0_1,50,7,MR5,MR1,0.09063760279511543,0.09063760279511543,0.9093623972048845
matrix_32_pos_0_1,50,7,MR3,MR1,0.3533069594885057,0.3533069594885057,0.6466930405114943
matrix_32_pos_0_1,50,7,MR5,MR2,0.22527113306185073,0.22527113306185073,0.7747288669381492
matrix_32_pos_0_1,50,7,MR3,MR2,0.4099176609684112,0.4099176609684112,0.5900823390315888
matrix_32_pos_0_1,50,7,MR1,MR2,0.4370832480906542,0.4370832480906542,0.5629167519093459
matrix_32_pos_0_1,50,7,MR5,MR7,0.16437206586085146,0.16437206586085146,0.8356279341391486
matrix_32_pos_0_1,50,7,MR3,MR7,-0.060087805878544474,0.060087805878544474,0.9399121941214555
matrix_32_pos_0_1,50,7,MR1,MR7,0.33304250453914225,0.33304250453914225,0.6669574954608577
matrix_32_pos_0_1,50,7,MR2,MR7,0.18490626385996248,0.18490626385996248,0.8150937361400376
matrix_32_pos_0_1,50,7,MR5,MR6,0.14444183862706803,0.14444183862706803,0.855558161372932
matrix_32_pos_0_1,50,7,MR3,MR6,0.19853984056518065,0.19853984056518065,0.8014601594348194
matrix_32_pos_0_1,50,7,MR1,MR6,0.29951595621595895,0.29951595621595895,0.700484043784041
matrix_32_pos_0_1,50,7,MR2,MR6,0.2941391904322554,0.2941391904322554,0.7058608095677446
matrix_32_pos_0_1,50,7,MR7,MR6,0.3038454027374671,0.3038454027374671,0.6961545972625329
matrix_32_pos_0_1,50,7,MR5,MR4,0.10240580367688393,0.10240580367688393,0.8975941963231161
matrix_32_pos_0_1,50,7,MR3,MR4,-0.036474470305166984,0.036474470305166984,0.9635255296948331
matrix_32_pos_0_1,50,7,MR1,MR4,0.04027217120912721,0.04027217120912721,0.9597278287908728
matrix_32_pos_0_1,50,7,MR2,MR4,0.05446756351025456,0.05446756351025456,0.9455324364897455
matrix_32_pos_0_1,50,7,MR7,MR4,0.08634107178915547,0.08634107178915547,0.9136589282108445
matrix_32_pos_0_1,50,7,MR6,MR4,0.10840384294355884,0.10840384294355884,0.8915961570564411
matrix_32_pos_0_1,51,7,MR3,MR5,0.002590070669532927,0.002590070669532927,0.9974099293304671
matrix_32_pos_0_1,51,7,MR3,MR2,0.3937554025569658,0.3937554025569658,0.6062445974430342
matrix_32_pos_0_1,51,7,MR5,MR2,0.06858430502053922,0.06858430502053922,0.9314156949794608
matrix_32_pos_0_1,51,7,MR3,MR1,0.23552356526919677,0.23552356526919677,0.7644764347308033
matrix_32_pos_0_1,51,7,MR5,MR1,0.1023961360853624,0.1023961360853624,0.8976038639146376
matrix_32_pos_0_1,51,7,MR2,MR1,0.3012313508537486,0.3012313508537486,0.6987686491462515
matrix_32_pos_0_1,51,7,MR3,MR4,-0.016051952962698072,0.016051952962698072,0.9839480470373019
matrix_32_pos_0_1,51,7,MR5,MR4,0.08365695493945419,0.08365695493945419,0.9163430450605459
matrix_32_pos_0_1,51,7,MR2,MR4,0.09537780436341327,0.09537780436341327,0.9046221956365867
matrix_32_pos_0_1,51,7,MR1,MR4,0.3101037992402883,0.3101037992402883,0.6898962007597117
matrix_32_pos_0_1,51,7,MR3,MR6,0.37598892048024934,0.37598892048024934,0.6240110795197507
matrix_32_pos_0_1,51,7,MR5,MR6,-0.07647883524286081,0.07647883524286081,0.9235211647571392
matrix_32_pos_0_1,51,7,MR2,MR6,0.31994343901285205,0.31994343901285205,0.680056560987148
matrix_32_pos_0_1,51,7,MR1,MR6,0.22740384574776512,0.22740384574776512,0.7725961542522348
matrix_32_pos_0_1,51,7,MR4,MR6,0.3189399742955393,0.3189399742955393,0.6810600257044608
matrix_32_pos_0_1,51,7,MR3,MR7,0.010257959905365675,0.010257959905365675,0.9897420400946343
matrix_32_pos_0_1,51,7,MR5,MR7,0.16058161701730225,0.16058161701730225,0.8394183829826978
matrix_32_pos_0_1,51,7,MR2,MR7,0.10170427919339287,0.10170427919339287,0.8982957208066071
matrix_32_pos_0_1,51,7,MR1,MR7,0.07140947231452427,0.07140947231452427,0.9285905276854758
matrix_32_pos_0_1,51,7,MR4,MR7,0.17962568135822654,0.17962568135822654,0.8203743186417735
matrix_32_pos_0_1,51,7,MR6,MR7,0.11824218932822643,0.11824218932822643,0.8817578106717736
matrix_32_pos_0_1,52,7,MR5,MR4,0.45695750141827773,0.45695750141827773,0.5430424985817223
matrix_32_pos_0_1,52,7,MR5,MR2,0.0577279248312442,0.0577279248312442,0.9422720751687558
matrix_32_pos_0_1,52,7,MR4,MR2,0.13802923830851577,0.13802923830851577,0.8619707616914842
matrix_32_pos_0_1,52,7,MR5,MR1,-0.012966257687731051,0.012966257687731051,0.9870337423122689
matrix_32_pos_0_1,52,7,MR4,MR1,0.1254376863556665,0.1254376863556665,0.8745623136443335
matrix_32_pos_0_1,52,7,MR2,MR1,0.11955168952879651,0.11955168952879651,0.8804483104712035
matrix_32_pos_0_1,52,7,MR5,MR6,0.3276094984847875,0.3276094984847875,0.6723905015152125
matrix_32_pos_0_1,52,7,MR4,MR6,0.332799328707422,0.332799328707422,0.667200671292578
matrix_32_pos_0_1,52,7,MR2,MR6,0.3556433439144881,0.3556433439144881,0.6443566560855118
matrix_32_pos_0_1,52,7,MR1,MR6,0.1047182356408234,0.1047182356408234,0.8952817643591766
matrix_32_pos_0_1,52,7,MR5,MR3,0.3466040403188698,0.3466040403188698,0.6533959596811302
matrix_32_pos_0_1,52,7,MR4,MR3,0.3444076371821795,0.3444076371821795,0.6555923628178205
matrix_32_pos_0_1,52,7,MR2,MR3,0.30660713826506253,0.30660713826506253,0.6933928617349374
matrix_32_pos_0_1,52,7,MR1,MR3,0.00408068132205895,0.00408068132205895,0.995919318677941
matrix_32_pos_0_1,52,7,MR6,MR3,0.230070262695988,0.230070262695988,0.769929737304012
matrix_32_pos_0_1,52,7,MR5,MR7,0.07288999220193156,0.07288999220193156,0.9271100077980684
matrix_32_pos_0_1,52,7,MR4,MR7,0.1683897361288479,0.1683897361288479,0.8316102638711521
matrix_32_pos_0_1,52,7,MR2,MR7,0.14335800237766622,0.14335800237766622,0.8566419976223338
matrix_32_pos_0_1,52,7,MR1,MR7,0.4255419649954383,0.4255419649954383,0.5744580350045617
matrix_32_pos_0_1,52,7,MR6,MR7,0.2138592341369471,0.2138592341369471,0.7861407658630529
matrix_32_pos_0_1,52,7,MR3,MR7,-3.217604210640367e-5,3.217604210640367e-5,0.9999678239578936
matrix_32_pos_0_1,53,7,MR1,MR4,0.07679894314509428,0.07679894314509428,0.9232010568549057
matrix_32_pos_0_1,53,7,MR1,MR5,0.06006666819677838,0.06006666819677838,0.9399333318032216
matrix_32_pos_0_1,53,7,MR4,MR5,0.33956631543690025,0.33956631543690025,0.6604336845630998
matrix_32_pos_0_1,53,7,MR1,MR7,0.18893171826004485,0.18893171826004485,0.8110682817399552
matrix_32_pos_0_1,53,7,MR4,MR7,0.30211834754854083,0.30211834754854083,0.6978816524514592
matrix_32_pos_0_1,53,7,MR5,MR7,0.0035254484241706175,0.0035254484241706175,0.9964745515758294
matrix_32_pos_0_1,53,7,MR1,MR6,0.21332402536243125,0.21332402536243125,0.7866759746375688
matrix_32_pos_0_1,53,7,MR4,MR6,0.3654788060095729,0.3654788060095729,0.6345211939904272
matrix_32_pos_0_1,53,7,MR5,MR6,0.4267329045974622,0.4267329045974622,0.5732670954025378
matrix_32_pos_0_1,53,7,MR7,MR6,0.11245729259560015,0.11245729259560015,0.8875427074043999
matrix_32_pos_0_1,53,7,MR1,MR3,0.20678629143814667,0.20678629143814667,0.7932137085618534
matrix_32_pos_0_1,53,7,MR4,MR3,0.27672382425918374,0.27672382425918374,0.7232761757408163
matrix_32_pos_0_1,53,7,MR5,MR3,0.25015086821908616,0.25015086821908616,0.7498491317809138
matrix_32_pos_0_1,53,7,MR7,MR3,0.2992165851171855,0.2992165851171855,0.7007834148828145
matrix_32_pos_0_1,53,7,MR6,MR3,0.3046831199410286,0.3046831199410286,0.6953168800589714
matrix_32_pos_0_1,53,7,MR1,MR2,0.12288360599536129,0.12288360599536129,0.8771163940046387
matrix_32_pos_0_1,53,7,MR4,MR2,0.02276637405941421,0.02276637405941421,0.9772336259405858
matrix_32_pos_0_1,53,7,MR5,MR2,-0.06883927531440201,0.06883927531440201,0.931160724685598
matrix_32_pos_0_1,53,7,MR7,MR2,0.051554391092325735,0.051554391092325735,0.9484456089076743
matrix_32_pos_0_1,53,7,MR6,MR2,-0.03969952261133544,0.03969952261133544,0.9603004773886645
matrix_32_pos_0_1,53,7,MR3,MR2,-0.06944064660797343,0.06944064660797343,0.9305593533920266
matrix_32_pos_0_1,54,7,MR7,MR2,0.44537157499978275,0.44537157499978275,0.5546284250002173
matrix_32_pos_0_1,54,7,MR7,MR1,0.0010038415580169704,0.0010038415580169704,0.9989961584419831
matrix_32_pos_0_1,54,7,MR2,MR1,0.1513539294258459,0.1513539294258459,0.8486460705741541
matrix_32_pos_0_1,54,7,MR7,MR3,0.285058518343572,0.285058518343572,0.714941481656428
matrix_32_pos_0_1,54,7,MR2,MR3,0.2891168208274348,0.2891168208274348,0.7108831791725652
matrix_32_pos_0_1,54,7,MR1,MR3,0.3418174332722426,0.3418174332722426,0.6581825667277574
matrix_32_pos_0_1,54,7,MR7,MR4,0.020586072800843472,0.020586072800843472,0.9794139271991565
matrix_32_pos_0_1,54,7,MR2,MR4,0.15846560911159252,0.15846560911159252,0.8415343908884074
matrix_32_pos_0_1,54,7,MR1,MR4,0.10667380866132026,0.10667380866132026,0.8933261913386797
matrix_32_pos_0_1,54,7,MR3,MR4,0.1060362160376102,0.1060362160376102,0.8939637839623898
matrix_32_pos_0_1,54,7,MR7,MR6,0.3510506245988929,0.3510506245988929,0.6489493754011071
matrix_32_pos_0_1,54,7,MR2,MR6,0.3412762348740943,0.3412762348740943,0.6587237651259057
matrix_32_pos_0_1,54,7,MR1,MR6,0.32433019469935226,0.32433019469935226,0.6756698053006478
matrix_32_pos_0_1,54,7,MR3,MR6,0.27185213382584106,0.27185213382584106,0.7281478661741589
matrix_32_pos_0_1,54,7,MR4,MR6,-0.057624766840229553,0.057624766840229553,0.9423752331597705
matrix_32_pos_0_1,54,7,MR7,MR5,0.06004837580948269,0.06004837580948269,0.9399516241905173
matrix_32_pos_0_1,54,7,MR2,MR5,0.1345483417813396,0.1345483417813396,0.8654516582186604
matrix_32_pos_0_1,54,7,MR1,MR5,0.2089127331390447,0.2089127331390447,0.7910872668609553
matrix_32_pos_0_1,54,7,MR3,MR5,0.11408244429376632,0.11408244429376632,0.8859175557062337
matrix_32_pos_0_1,54,7,MR4,MR5,0.339123822120726,0.339123822120726,0.660876177879274
matrix_32_pos_0_1,54,7,MR6,MR5,0.024151958304426166,0.024151958304426166,0.9758480416955738
matrix_32_pos_0_1,55,7,MR3,MR4,0.03337047220669389,0.03337047220669389,0.9666295277933061
matrix_32_pos_0_1,55,7,MR3,MR5,-0.013914942897260509,0.013914942897260509,0.9860850571027395
matrix_32_pos_0_1,55,7,MR4,MR5,0.1639976913041943,0.1639976913041943,0.8360023086958057
matrix_32_pos_0_1,55,7,MR3,MR7,0.2839420151616499,0.2839420151616499,0.7160579848383501
matrix_32_pos_0_1,55,7,MR4,MR7,0.1519123012981659,0.1519123012981659,0.8480876987018341
matrix_32_pos_0_1,55,7,MR5,MR7,0.29568867089135953,0.29568867089135953,0.7043113291086405
matrix_32_pos_0_1,55,7,MR3,MR1,0.32357881429385815,0.32357881429385815,0.6764211857061418
matrix_32_pos_0_1,55,7,MR4,MR1,0.007202368951013989,0.007202368951013989,0.992797631048986
matrix_32_pos_0_1,55,7,MR5,MR1,0.26572994123526317,0.26572994123526317,0.7342700587647368
matrix_32_pos_0_1,55,7,MR7,MR1,0.219069008845655,0.219069008845655,0.78093099115434494
matrix_32_pos_0_1,55,7,MR3,MR6,0.4782838082909569,0.4782838082909569,0.5217161917090432
matrix_32_pos_0_1,55,7,MR4,MR6,0.2310340354567623,0.2310340354567623,0.7689659645432377
matrix_32_pos_0_1,55,7,MR5,MR6,0.08539788092098409,0.08539788092098409,0.9146021190790159
matrix_32_pos_0_1,55,7,MR7,MR6,0.2747280469891038,0.2747280469891038,0.7252719530108962
matrix_32_pos_0_1,55,7,MR1,MR6,0.3347066509442048,0.3347066509442048,0.6652933490557952
matrix_32_pos_0_1,55,7,MR3,MR2,-0.04274383060977376,0.04274383060977376,0.9572561693902263
matrix_32_pos_0_1,55,7,MR4,MR2,0.03068729087956392,0.03068729087956392,0.9693127091204361
matrix_32_pos_0_1,55,7,MR5,MR2,0.09416929145311849,0.09416929145311849,0.9058307085468815
matrix_32_pos_0_1,55,7,MR7,MR2,0.04563149663427826,0.04563149663427826,0.9543685033657218
matrix_32_pos_0_1,55,7,MR1,MR2,0.09196808139418013,0.09196808139418013,0.9080319186058199
matrix_32_pos_0_1,55,7,MR6,MR2,0.07800756799425283,0.07800756799425283,0.9219924320057472
matrix_32_pos_0_1,56,7,MR1,MR4,-0.00371327766639238,0.00371327766639238,0.9962867223336076
matrix_32_pos_0_1,56,7,MR1,MR2,0.1711556714816999,0.1711556714816999,0.8288443285183
matrix_32_pos_0_1,56,7,MR4,MR2,0.40858073985498844,0.40858073985498844,0.5914192601450116
matrix_32_pos_0_1,56,7,MR1,MR6,0.08070471611850367,0.08070471611850367,0.9192952838814963
matrix_32_pos_0_1,56,7,MR4,MR6,0.2943288230271128,0.2943288230271128,0.7056711769728872
matrix_32_pos_0_1,56,7,MR2,MR6,0.39668518587126445,0.39668518587126445,0.6033148141287356
matrix_32_pos_0_1,56,7,MR1,MR3,0.1480849864135507,0.1480849864135507,0.8519150135864493
matrix_32_pos_0_1,56,7,MR4,MR3,0.24859368820445318,0.24859368820445318,0.7514063117955468
matrix_32_pos_0_1,56,7,MR2,MR3,0.43863341433913533,0.43863341433913533,0.5613665856608647
matrix_32_pos_0_1,56,7,MR6,MR3,0.3941194061873945,0.3941194061873945,0.6058805938126055
matrix_32_pos_0_1,56,7,MR1,MR7,0.13601962696416325,0.13601962696416325,0.8639803730358367
matrix_32_pos_0_1,56,7,MR4,MR7,-0.02020524645184298,0.02020524645184298,0.979794753548157
matrix_32_pos_0_1,56,7,MR2,MR7,0.12980010664528935,0.12980010664528935,0.8701998933547106
matrix_32_pos_0_1,56,7,MR6,MR7,0.35480892039053885,0.35480892039053885,0.6451910796094611
matrix_32_pos_0_1,56,7,MR3,MR7,0.29198454413492503,0.29198454413492503,0.708015455865075
matrix_32_pos_0_1,56,7,MR1,MR5,0.17028177967636968,0.17028177967636968,0.8297182203236303
matrix_32_pos_0_1,56,7,MR4,MR5,0.02676789781284955,0.02676789781284955,0.9732321021871504
matrix_32_pos_0_1,56,7,MR2,MR5,0.03109219397064006,0.03109219397064006,0.9689078060293599
matrix_32_pos_0_1,56,7,MR6,MR5,0.09927774344928625,0.09927774344928625,0.9007222565507138
matrix_32_pos_0_1,56,7,MR3,MR5,-0.030795153814393485,0.030795153814393485,0.9692048461856065
matrix_32_pos_0_1,56,7,MR7,MR5,0.026672019620395056,0.026672019620395056,0.973327980379605
matrix_32_pos_0_1,57,7,MR5,MR3,0.49773614409445516,0.49773614409445516,0.5022638559055448
matrix_32_pos_0_1,57,7,MR5,MR4,0.0498723441815294,0.0498723441815294,0.9501276558184706
matrix_32_pos_0_1,57,7,MR3,MR4,0.11571199879027373,0.11571199879027373,0.8842880012097263
matrix_32_pos_0_1,57,7,MR5,MR2,0.3797062263564272,0.3797062263564272,0.6202937736435727
matrix_32_pos_0_1,57,7,MR3,MR2,0.3620129138201239,0.3620129138201239,0.6379870861798761
matrix_32_pos_0_1,57,7,MR4,MR2,0.29117397855604227,0.29117397855604227,0.7088260214439577
matrix_32_pos_0_1,57,7,MR5,MR1,0.07181793878386672,0.07181793878386672,0.9281820612161333
matrix_32_pos_0_1,57,7,MR3,MR1,0.17639824271357693,0.17639824271357693,0.823601757286423
matrix_32_pos_0_1,57,7,MR4,MR1,0.07084622671658104,0.07084622671658104,0.929153773283419
matrix_32_pos_0_1,57,7,MR2,MR1,-0.09023723738761566,0.09023723738761566,0.9097627626123843
matrix_32_pos_0_1,57,7,MR5,MR7,0.26114493355806156,0.26114493355806156,0.7388550664419384
matrix_32_pos_0_1,57,7,MR3,MR7,0.27763385652654543,0.27763385652654543,0.7223661434734545
matrix_32_pos_0_1,57,7,MR4,MR7,0.3207329766782817,0.3207329766782817,0.6792670233217183
matrix_32_pos_0_1,57,7,MR2,MR7,0.15615991019709352,0.15615991019709352,0.8438400898029065
matrix_32_pos_0_1,57,7,MR1,MR7,0.19797876758439284,0.19797876758439284,0.8020212324156072
matrix_32_pos_0_1,57,7,MR5,MR6,-0.04351860707398654,0.04351860707398654,0.9564813929260134
matrix_32_pos_0_1,57,7,MR3,MR6,0.0875930918147939,0.0875930918147939,0.9124069081852061
matrix_32_pos_0_1,57,7,MR4,MR6,0.10972548929023976,0.10972548929023976,0.8902745107097603
matrix_32_pos_0_1,57,7,MR2,MR6,0.015022086648548172,0.015022086648548172,0.9849779133514518
matrix_32_pos_0_1,57,7,MR1,MR6,0.3544393565325312,0.3544393565325312,0.6455606434674688
matrix_32_pos_0_1,57,7,MR7,MR6,0.2031292690640446,0.2031292690640446,0.7968707309359554
matrix_32_pos_0_1,58,7,MR3,MR7,0.06545093710328063,0.06545093710328063,0.9345490628967194
matrix_32_pos_0_1,58,7,MR3,MR4,-0.053199023549538295,0.053199023549538295,0.9468009764504617
matrix_32_pos_0_1,58,7,MR7,MR4,0.2401606544849395,0.2401606544849395,0.7598393455150605
matrix_32_pos_0_1,58,7,MR3,MR1,0.40068969610566296,0.40068969610566296,0.599310303894337
matrix_32_pos_0_1,58,7,MR7,MR1,0.12699574698204552,0.12699574698204552,0.8730042530179545
matrix_32_pos_0_1,58,7,MR4,MR1,0.18955077975477877,0.18955077975477877,0.8104492202452213
matrix_32_pos_0_1,58,7,MR3,MR5,0.2471886701374346,0.2471886701374346,0.7528113298625654
