analysis_sample,matrix_name,bootstrap_id,n_factors,status,n_bootstrap_draws,n_rows_used,n_rows_dropped,n_unique_participants,n_variable_features,n_constant_features,RMSR,TLI,RMSEA,BIC,mean_abs_factor_correlation,var_abs_factor_correlation,mean_factor_distance,var_factor_distance,warning_flag,warning_message,error_message
DIEGO,matrix_32_raw_0_1,29,6,ok,249,249,0,227,32,0,0.03005750548716917,0.8734962236726395,0.022565544217236267,-1399.334617738189,0.1171685609613303,0.004267595514703235,0.8828314390386697,0.004267595514703236,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,29,7,ok,249,249,0,227,32,0,0.02777520082903166,0.8962996431146163,0.020299436419055922,-1292.3690662553856,0.10781892573756559,0.00417767015775969,0.8921810742624344,0.00417767015775969,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,29,8,ok,249,249,0,227,32,0,0.025248289047281696,0.946664757419557,0.014241499664731185,-1196.062125984119,0.10010299978903936,0.003862311802262373,0.8998970002109606,0.0038623118022623726,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,2,ok,256,256,0,240,32,0,0.043727379568733744,0.6004375029595787,0.03844801662282907,-1802.5027402138064,0.0033189752202847696,NA,0.9966810247797152,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,3,ok,256,256,0,240,32,0,0.04012043665070144,0.6644291275762237,0.035099670526871594,-1703.0244964512785,0.11412502588024259,0.020807339540048268,0.8858749741197574,0.020807339540048264,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,4,ok,256,256,0,240,32,0,0.03687835590973235,0.7250585581757564,0.03163610999013083,-1602.6049417837137,0.11976628633242642,0.009445940423366432,0.8802337136675735,0.00944594042336643,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,5,ok,256,256,0,240,32,0,0.03380262521328594,0.7725147617161235,0.02864719566351534,-1498.583591731097,0.10184858524958383,0.005280135315272473,0.8981514147504162,0.0052801353152724766,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,6,ok,256,256,0,240,32,0,0.03068711723394413,0.8481895264049707,0.023224375070933743,-1404.6133822638583,0.09668091268740024,0.005630612759348612,0.9033190873125998,0.005630612759348612,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,7,ok,256,256,0,240,32,0,0.027715778495117336,0.9087069528990157,0.01778566296838718,-1306.8607054443314,0.10191785065636776,0.0033507502195669952,0.8980821493436323,0.003350750219566996,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,30,8,ok,256,256,0,240,32,0,0.02556798464842863,0.9339517456211153,0.01494091234404282,-1201.7411517707478,0.09142337645548684,0.004505880516664663,0.9085766235445132,0.004505880516664666,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,2,ok,244,244,0,228,32,0,0.04627677358258227,0.6283880899594813,0.04240880847029186,-1755.4760831941148,0.21988868442731022,NA,0.7801113155726898,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,3,ok,244,244,0,228,32,0,0.03930698899088394,0.7712980500124673,0.03308205455150012,-1703.083621696351,0.15315508047815252,0.0025781803997688246,0.8468449195218475,0.0025781803997688268,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,4,ok,244,244,0,228,32,0,0.03506922496648521,0.8712135636402906,0.024608347577039013,-1625.139855379226,0.15087960947872892,0.0017550969127455075,0.8491203905212711,0.0017550969127455083,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,5,ok,244,244,0,228,32,0,0.03183987329420816,0.9145634513211581,0.019845245692683096,-1521.3473148827627,0.1367379237520634,0.004270505962999997,0.8632620762479366,0.004270505962999998,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,6,ok,244,244,0,228,32,0,0.028719635644461956,0.9638205068070469,0.012494409558119044,-1421.13290767513,0.13448735431261769,0.0045528148014180115,0.8655126456873823,0.00455281480141801,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,7,ok,244,244,0,228,32,0,0.02645181268190446,0.9968826612636804,0,-1316.6105614336186,0.10907268976297221,0.003056403433724285,0.8909273102370278,0.003056403433724285,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,31,8,ok,244,244,0,228,32,0,0.024094409468683447,1.0368974001029723,0,-1216.6512129164576,0.10581877454579114,0.003225463908570161,0.8941812254542089,0.0032254639085701597,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,2,ok,247,247,0,231,32,0,0.04407147193889639,0.6145781939541012,0.039969947122064475,-1779.9404253906148,0.2506206341552963,NA,0.7493793658447037,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,3,ok,247,247,0,231,32,0,0.040499538744295,0.6790720564206857,0.03633117391351184,-1684.2557274624285,0.19841283705700408,0.010714770037967582,0.8015871629429959,0.010714770037967586,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,4,ok,247,247,0,231,32,0,0.03686065259589297,0.7310817270605705,0.0331216259796618,-1583.648356885595,0.14881585210066287,0.006703617537596697,0.8511841478993372,0.006703617537596697,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,5,ok,247,247,0,231,32,0,0.0340414857261225,0.7587308503626362,0.031254995139638454,-1475.356192986855,0.12270264520623457,0.00393149631744992,0.8772973547937655,0.003931496317449918,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,6,ok,247,247,0,231,32,0,0.031039486291929312,0.8016914742017676,0.028201612732893615,-1374.531619027565,0.08352988089507,0.004883181114747351,0.91647011910493,0.004883181114747353,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,7,ok,247,247,0,231,32,0,0.028760213305697536,0.8280356566168058,0.0261426804172945,-1270.5985083412536,0.09872779288065583,0.005171811390184378,0.9012722071193442,0.005171811390184378,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,32,8,ok,247,247,0,231,32,0,0.02657162865414021,0.8524585097030711,0.02409489326038563,-1168.995636640129,0.10394023927075838,0.0048175254886074085,0.89605976072924165,0.0048175254886074085,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,2,ok,251,251,0,235,32,0,0.0452067367675281,0.6068680301224835,0.04596203328554739,-1728.1953609318962,0.15433974020188554,NA,0.8456602597981144,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,3,ok,251,251,0,235,32,0,0.04121342814931121,0.6548869838401314,0.042934989285753324,-1635.6787484327056,0.17349286631199365,0.02738378214844805,0.8265071336880063,0.02738378214844807,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,4,ok,251,251,0,235,32,0,0.03784545621966208,0.6952946665043357,0.04022015713527272,-1539.1670867676385,0.14900517329643334,0.009514860559575846,0.8509948267035667,0.00951486055957585,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,5,ok,251,251,0,235,32,0,0.03456084891276158,0.7303028711556397,0.037720670395191294,-1440.853974851305,0.1277165682092045,0.0076006037781001295,0.8722834317907955,0.007600603778100127,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,6,ok,251,251,0,235,32,0,0.03204859439746537,0.7501617414569763,0.03619813982908677,-1337.4286503485805,0.1000749265408875,0.007788298782953519,0.8999250734591125,0.007788298782953519,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,7,ok,251,251,0,235,32,0,0.029543678901782663,0.7733039985662425,0.034372491063684556,-1237.896999604164,0.09871999334751574,0.006612059462421506,0.9012800066524843,0.006612059462421507,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,33,8,ok,251,251,0,235,32,0,0.026805372484076412,0.8404146921471198,0.02868404981196358,-1156.4029782518503,0.10416028159056043,0.005143023481748566,0.8958397184094395,0.005143023481748564,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,2,ok,260,260,0,243,32,0,0.0437118442152491,0.6436906964781259,0.040227968742858625,-1790.9163031180283,0.12513602208766259,NA,0.8748639779123374,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,3,ok,260,260,0,243,32,0,0.0398450248253003,0.7010548908200557,0.03672242797987617,-1695.09903556355,0.13831034153705782,0.019917440287334755,0.8616896584629421,0.019917440287334755,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,4,ok,260,260,0,243,32,0,0.03608077133869003,0.7583332186643572,0.03289061806578926,-1599.0573868894585,0.111401636929021,0.010352573850142733,0.888598363070979,0.010352573850142734,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,5,ok,260,260,0,243,32,0,0.032860711731550765,0.8116793272485643,0.02890359830000748,-1501.5057341933152,0.12127589273323972,0.007433866135354333,0.8787241072667603,0.007433866135354334,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,6,ok,260,260,0,243,32,0,0.029792127829648855,0.8700726204228578,0.023849656153019844,-1406.449002242976,0.13030270925246018,0.004315737446364481,0.8696972907475398,0.004315737446364479,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,7,ok,260,260,0,243,32,0,0.026631435350830727,0.9280086905570886,0.017518670631125055,-1311.7685106967326,0.10902251428165237,0.004959849686624003,0.8909774857183477,0.004959849686624002,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,34,8,ok,260,260,0,243,32,0,0.02447093499692084,0.9604593219391185,0.012687322390911143,-1210.0116674236724,0.10157832558575688,0.00552507857696095,0.8984216744142431,0.005525078576960946,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,2,ok,247,247,0,228,32,0,0.04658918721310301,0.5455264057596332,0.04489224278344549,-1735.2651970702564,0.0767310634178848,NA,0.9232689365821152,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,3,ok,247,247,0,228,32,0,0.041513814020042436,0.6312435225276711,0.040288014330476365,-1654.077892370994,0.10078511991538647,0.02060833374818903,0.8992148800846136,0.020608333748189024,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,4,ok,247,247,0,228,32,0,0.03680781016655009,0.710698333612506,0.0355359216679921,-1568.3358145931102,0.09176585566150974,0.004289783994225197,0.9082341443384903,0.004289783994225195,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,5,ok,247,247,0,228,32,0,0.032871774355446526,0.7834716650293344,0.030589738016951046,-1478.872326075616,0.09763375882744968,0.005164681940950804,0.9023662411725504,0.005164681940950804,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,6,ok,247,247,0,228,32,0,0.03073583317179013,0.7927723784323566,0.029829252001587415,-1367.0893590388023,0.09891207431537204,0.003905563906955307,0.9010879256846279,0.0039055639069553055,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,7,ok,247,247,0,228,32,0,0.028518606986808106,0.8089649207654205,0.02853626273832547,-1261.1266966783476,0.08905734827757804,0.003022519016319094,0.910942651722422,0.003022519016319094,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,35,8,ok,247,247,0,228,32,0,0.026160658587312487,0.8304919863668692,0.026768866833751476,-1159.9924278814367,0.07840813347879712,0.003261670968027582,0.9215918665212028,0.003261670968027584,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,2,ok,248,248,0,231,32,0,0.042136855547884336,0.7105576750071304,0.033555868801071524,-1831.647620644653,0.1413963214041934,NA,0.8586036785958067,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,3,ok,248,248,0,231,32,0,0.03828478190286318,0.7794651872846918,0.02913819476952197,-1732.4243122405478,0.15982809996227385,0.006428134366168905,0.8401719000377261,0.006428134366168908,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,4,ok,248,248,0,231,32,0,0.03484723471733404,0.8466578060544176,0.024122461701463347,-1632.5364267844484,0.14037635874670468,0.008513117551594274,0.8596236412532953,0.008513117551594278,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,5,ok,248,248,0,231,32,0,0.03216739977813995,0.8840024060115722,0.020822333104274025,-1523.0418000033587,0.1068542694222967,0.007649919124195195,0.8931457305777033,0.0076499191241951965,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,6,ok,248,248,0,231,32,0,0.030017728808984574,0.9015758278393132,0.019057166544630327,-1409.760724244017,0.10550267247748074,0.005183379073938297,0.8944973275225192,0.005183379073938296,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,7,ok,248,248,0,231,32,0,0.02768199083539426,0.9395294127689158,0.014678618528022231,-1305.592068529344,0.09294450365703416,0.0046824254826635155,0.9070554963429658,0.004682425482663514,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,36,8,ok,248,248,0,231,32,0,0.02505748457897271,0.995942915884389,0,-1208.571447227704,0.09189793268294068,0.004802630497776216,0.9081020673170593,0.004802630497776215,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,2,ok,273,273,0,251,32,0,0.04446845605431483,0.6139458189627474,0.04123250167190993,-1793.3399857321715,0.23207331612497964,NA,0.7679266838750204,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,3,ok,273,273,0,251,32,0,0.038238069563352114,0.736434540316062,0.03392540831156685,-1729.5109818775086,0.16610734147240466,6.309199405403474e-4,0.8338926585275954,6.309199405403471e-4,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,4,ok,273,273,0,251,32,0,0.033933732651801565,0.8319474519244345,0.0269344866818633,-1648.4958633815695,0.14243728942473252,0.006408692012750556,0.8575627105752675,0.0064086920127505555,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,5,ok,273,273,0,251,32,0,0.03042382436442761,0.8912715262294746,0.021502334605775473,-1549.9324888413635,0.10463731412668094,0.007635598991575595,0.895362685873319,0.007635598991575596,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,6,ok,273,273,0,251,32,0,0.027988155118059785,0.9301324234832461,0.017053778030807275,-1443.9210791935375,0.10876549999543762,0.005457760493243461,0.8912345000045624,0.005457760493243463,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,7,ok,273,273,0,251,32,0,0.025401191875696026,0.9808801769844502,0.008331162757527776,-1343.9461317664486,0.10326385815139816,0.006393342680590722,0.8967361418486018,0.006393342680590719,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,37,8,ok,273,273,0,251,32,0,0.02316420071271797,1.0221492362801308,0,-1242.3288692617507,0.10528232599914675,0.005459645069815214,0.8947176740008532,0.005459645069815213,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,2,ok,254,254,0,234,32,0,0.043335196801057026,0.6713104856486424,0.03691141528790957,-1813.10901567363,0.17400488476094997,NA,0.82599511523905,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,3,ok,254,254,0,234,32,0,0.03932101308678179,0.7405642555567262,0.03265356405465978,-1717.808804795995,0.13323082616214957,0.005654977260666619,0.8667691738378505,0.0056549772606666205,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,4,ok,254,254,0,234,32,0,0.035265569471250875,0.8196718308358174,0.02706134970122827,-1625.917602735002,0.09951153108325068,0.003808711005113482,0.9004884689167493,0.0038087110051134797,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,5,ok,254,254,0,234,32,0,0.031122513013872893,0.8971441446236842,0.020216166847553153,-1532.632456513527,0.104652962955677,0.002346269082338914,0.8953470370443231,0.0023462690823389154,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,6,ok,254,254,0,234,32,0,0.028352193267065017,0.9416035061361429,0.014966357698451732,-1427.9995969418655,0.09631547066639617,0.003594938211523836,0.9036845293336039,0.0035949382115238356,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,7,ok,254,254,0,234,32,0,0.025938550239823128,0.9815648843936725,0.007723142457334043,-1323.8417936886149,0.09160004665712508,0.004817940987371797,0.9083999533428749,0.004817940987371796,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,38,8,ok,254,254,0,234,32,0,0.023949110374525278,1.0042105297845563,0,-1217.168412385188,0.1016060723299379,0.0033583586085707854,0.8983939276700621,0.003358358608570785,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,2,ok,251,251,0,231,32,0,0.04471535982907811,0.6174395768731187,0.037938638898983156,-1801.3572984816697,0.13064779898563322,NA,0.8693522010143668,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,3,ok,251,251,0,231,32,0,0.04068078330963898,0.6862903073893246,0.03421346773608436,-1703.7397397524692,0.13670635030887937,9.512576358241946e-5,0.8632936496911205,9.512576358241916e-5,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,4,ok,251,251,0,231,32,0,0.037373820613921124,0.7354815418091316,0.03128452983766701,-1599.146868309585,0.09252420491979182,0.010618504760400566,0.9074757950802081,0.010618504760400571,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,5,ok,251,251,0,231,32,0,0.034233842260968164,0.7956481254790403,0.02734970105730082,-1499.4613750170133,0.09814097061770373,0.004587333028249974,0.9018590293822962,0.0045873330282499725,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,6,ok,251,251,0,231,32,0,0.0306788953524403,0.8802994153792703,0.020710577576347998,-1407.99964966574,0.09119777255007436,0.005178943614294961,0.9088022274499257,0.005178943614294962,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,7,ok,251,251,0,231,32,0,0.027632404034031575,0.9419338160222999,0.014092341892002232,-1310.1805052692332,0.0869470059389433,0.004793775022913402,0.9130529940610567,0.0047937750229134,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,39,8,ok,251,251,0,231,32,0,0.02491854958924873,1.008375907645076,0,-1214.890694154675,0.08713529368951466,0.004653759634314486,0.9128647063104853,0.004653759634314487,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,2,ok,252,252,0,238,32,0,0.042870027158990555,0.6975252862366668,0.0337298297434515,-1835.3762677438458,0.13800322798307296,NA,0.861996772016927,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,3,ok,252,252,0,238,32,0,0.038571211917643365,0.7832643982039517,0.028390270876481938,-1741.8994488942942,0.15268878754049722,0.010451624833188526,0.8473112124595028,0.010451624833188537,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,4,ok,252,252,0,238,32,0,0.03414671835331311,0.8722130850321677,0.02158584365242734,-1648.6017108827987,0.13762666605419457,0.004568337118620801,0.8623733339458054,0.004568337118620805,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,5,ok,252,252,0,238,32,0,0.03160419824010258,0.9048892381672887,0.01845771765558808,-1536.0987675820468,0.13481524241122675,0.003643732176071547,0.8651847575887732,0.0036437321760715447,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,6,ok,252,252,0,238,32,0,0.029118895772162368,0.940766628885708,0.01431503865907732,-1427.14382694787,0.12687512522866876,0.004540718319880921,0.8731248747713313,0.004540718319880921,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,7,ok,252,252,0,238,32,0,0.026799780264637876,0.9816794538337763,0.007215381240208256,-1322.111362330018,0.11310878082820011,0.004755353067878084,0.8868912191717999,0.004755353067878085,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,40,8,ok,252,252,0,238,32,0,0.024714619759146954,1.0119695038455694,0,-1216.8641367350665,0.09248217719519922,0.006011446950888981,0.9075178228048008,0.006011446950888981,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,2,ok,247,247,0,230,32,0,0.04678635127858844,0.628292901057907,0.04088251755440086,-1772.0491989404352,0.16616796032565495,NA,0.833832039674345,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,3,ok,247,247,0,230,32,0,0.03762562508081537,0.8286354311420147,0.027522021022113007,-1740.2467990580822,0.1303804298087895,0.0074569002570503695,0.8696195701912105,0.0074569002570503765,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,4,ok,247,247,0,230,32,0,0.03381468337214968,0.890591658755967,0.02179373909504619,-1641.114405281166,0.12501333486628657,0.005478806131896641,0.8749866651337135,0.005478806131896638,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,5,ok,247,247,0,230,32,0,0.030751245458282925,0.9336642159254489,0.01672933975633657,-1534.9235413565777,0.07326495880313706,0.004433708388048821,0.9267350411968629,0.004433708388048822,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,6,ok,247,247,0,230,32,0,0.02765211651145225,1.0153006189057496,0,-1443.8507237477456,0.09379847895332581,0.005365628469109729,0.9062015210466742,0.0053656284691097275,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,7,ok,247,247,0,230,32,0,0.025345676682195926,1.0454082875427817,0,-1335.7693428798639,0.0917031544626672,0.0050502914753998655,0.9082968455373328,0.005050291475399865,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,41,8,ok,247,247,0,230,32,0,0.02299147086055484,1.080375085099299,0,-1231.8913189558677,0.08279808313833628,0.004644155503143458,0.9172019168616637,0.004644155503143456,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,2,ok,269,269,0,249,32,0,0.041427011212101586,0.7000391363407624,0.03465014006088774,-1848.0483182396893,0.05724076604015831,NA,0.9427592339598417,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,3,ok,269,269,0,249,32,0,0.037480861842196,0.7659317983245308,0.03048100630875821,-1749.4449057715885,0.15114706156385527,0.03466347354313551,0.8488529384361447,0.03466347354313549,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,4,ok,269,269,0,249,32,0,0.03390111726512829,0.8524223900858895,0.024034617394667702,-1658.9101865752373,0.16691365993767715,0.018541282788010132,0.8330863400623228,0.01854128278801013,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,5,ok,269,269,0,249,32,0,0.030900555807745162,0.9047158001338698,0.019134320690406062,-1554.402632290877,0.14864199080186552,0.009304248240987413,0.8513580091981345,0.009304248240987412,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,6,ok,269,269,0,249,32,0,0.028512829412924347,0.9427214996635925,0.014607986318091267,-1446.2111421852903,0.13151757391213678,0.005429578303293193,0.8684824260878632,0.005429578303293191,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,7,ok,269,269,0,249,32,0,0.02611766126350433,0.9782470755475914,0.008485088438545401,-1339.4825847030875,0.11580116791384273,0.0042121052338198696,0.8841988320861572,0.004212105233819868,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,42,8,ok,269,269,0,249,32,0,0.024087525704019577,1.0056911123493801,0,-1232.9938859475383,0.09781182661442739,0.004036635404949827,0.9021881733855727,0.004036635404949829,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,2,ok,267,267,0,242,32,0,0.04471168814506495,0.5787486376019788,0.0410606081227668,-1789.733762673542,0.25078380653347065,NA,0.7492161934665293,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,3,ok,267,267,0,242,32,0,0.039833671095696764,0.6641629717673041,0.036529217129010784,-1703.5651508009262,0.09083326183692043,0.015057343077998185,0.9091667381630796,0.015057343077998189,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,4,ok,267,267,0,242,32,0,0.03657100655882477,0.7169438451078729,0.03341640940067603,-1602.7179066919875,0.11131193720344382,0.00915266981890225,0.8886880627965561,0.009152669818902254,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,5,ok,267,267,0,242,32,0,0.03318667472257371,0.7805937749448495,0.029289856610448584,-1506.6331633453087,0.08777409453243755,0.0055480377151297935,0.9122259054675624,0.005548037715129793,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,6,ok,267,267,0,242,32,0,0.030148872823508803,0.8335363670373118,0.025378684399364995,-1407.2750506241816,0.08871764272882425,0.004738786090956022,0.9112823572711758,0.004738786090956023,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,7,ok,267,267,0,242,32,0,0.027410847655157063,0.8892114218477112,0.02053488734748575,-1309.9737800294838,0.09878136038853352,0.002994630994526287,0.9012186396114665,0.002994630994526287,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,43,8,ok,267,267,0,242,32,0,0.025068648861006,0.9153083675675155,0.017812912687237562,-1205.6704129863788,0.08822222594719745,0.00346355357774286,0.9117777740528026,0.0034635535777428595,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,2,ok,254,254,0,239,32,0,0.042627531362068476,0.7021394517654144,0.035568087004973555,-1823.8172773158005,0.07208612412428018,NA,0.9279138758757198,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,3,ok,254,254,0,239,32,0,0.03813715348321497,0.778864607805348,0.03049841733135448,-1731.7404557893772,0.09795608048472786,0.005054738141485231,0.9020439195152722,0.005054738141485233,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,4,ok,254,254,0,239,32,0,0.03484537197285012,0.8263066415158739,0.026894053690774893,-1626.7750863832462,0.15093484982405148,0.0039055271312896183,0.8490651501759485,0.0039055271312896183,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,5,ok,254,254,0,239,32,0,0.03217172475501884,0.8757118816888831,0.022589599588241256,-1523.703740255694,0.1181141469101861,0.005766788036350485,0.8818858530898139,0.005766788036350483,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,6,ok,254,254,0,239,32,0,0.029424212017597637,0.9205831460382674,0.01785015941543874,-1420.3315937970428,0.11073717101040546,0.00409059974302471,0.8892628289895945,0.004090599743024711,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,7,ok,254,254,0,239,32,0,0.02645178047927753,0.9739781296770159,0.009661515997105232,-1321.3339239646664,0.10355534519492744,0.004427246245050797,0.8964446548050725,0.004427246245050796,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,44,8,ok,254,254,0,239,32,0,0.024340293610052154,1.0032381471493144,0,-1216.9230709774965,0.1041479048226095,0.005177099803282058,0.8958520951773905,0.0051770998032820556,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,2,ok,248,248,0,227,32,0,0.043854753297426545,0.6063463319845948,0.0397909984173364,-1782.537994016866,0.1472602876783591,NA,0.8527397123216409,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,3,ok,248,248,0,227,32,0,0.04034899407734537,0.6527583760097474,0.037238695074913654,-1678.6858210118894,0.152570570073769,0.015468934042947042,0.847429429926231,0.015468934042947042,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,4,ok,248,248,0,227,32,0,0.0367906387087636,0.7129918282720116,0.03371541614916014,-1581.0742662798455,0.13269009229675263,0.006585688506365775,0.8673099077032473,0.006585688506365777,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,5,ok,248,248,0,227,32,0,0.034264366952897175,0.7358079210904065,0.03223315747666853,-1471.0930460143893,0.12445632347158359,0.004219135308010162,0.8755436765284164,0.004219135308010164,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,6,ok,248,248,0,227,32,0,0.03151302821288329,0.7747601740335235,0.029634308353455683,-1369.0167282255552,0.10192665531298019,0.004804350451775339,0.8980733446870198,0.004804350451775338,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,7,ok,248,248,0,227,32,0,0.029092965798014663,0.8187646683295627,0.02644344155805058,-1270.4376787859233,0.10582591712845021,0.004518512365507035,0.8941740828715498,0.004518512365507036,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,45,8,ok,248,248,0,227,32,0,0.026530834424104213,0.858383355380373,0.0232284971140743,-1172.6523633012407,0.09218740170449242,0.004355741721648394,0.9078125982955075,0.004355741721648393,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,2,ok,267,267,0,246,32,0,0.044974046037945976,0.5135043594146197,0.04254112510770195,-1775.4241514982466,0.1780366184390764,NA,0.8219633815609236,NA,FALSE,NA,NA
