matrix_name,bootstrap_id,n_factors,d_det,determinant,importance,importance_rank
matrix_32_pos_0_1,16,4,13,det_09_safety,0.5059251067165956,11
matrix_32_pos_0_1,16,4,13,det_19_wellbeing,0.5056067651120024,12
matrix_32_pos_0_1,16,4,13,det_20_coziness,0.5045988889799571,13
matrix_32_pos_0_1,16,4,14,det_10_cost_efficiency,0.6570163723912367,1
matrix_32_pos_0_1,16,4,14,det_28_recognition,0.6193985637788696,2
matrix_32_pos_0_1,16,4,14,det_03_risk_profile,0.6058244564642872,3
matrix_32_pos_0_1,16,4,14,det_06_climate_protection,0.601206334434006,4
matrix_32_pos_0_1,16,4,14,det_14_environmental_concerns,0.5977215435602357,5
matrix_32_pos_0_1,16,4,14,det_30_authority,0.591087296416186,6
matrix_32_pos_0_1,16,4,14,det_05_frugality,0.5412310596702781,7
matrix_32_pos_0_1,16,4,14,det_01_profits,0.5306767656441983,8
matrix_32_pos_0_1,16,4,14,det_24_socialising,0.5229579692994147,9
matrix_32_pos_0_1,16,4,14,det_31_approval,0.5166350230504062,10
matrix_32_pos_0_1,16,4,14,det_09_safety,0.5059251067165956,11
matrix_32_pos_0_1,16,4,14,det_19_wellbeing,0.5056067651120024,12
matrix_32_pos_0_1,16,4,14,det_20_coziness,0.5045988889799571,13
matrix_32_pos_0_1,16,4,14,det_15_self_satisfaction,0.49887443113898494,14
matrix_32_pos_0_1,16,4,15,det_10_cost_efficiency,0.6570163723912367,1
matrix_32_pos_0_1,16,4,15,det_28_recognition,0.6193985637788696,2
matrix_32_pos_0_1,16,4,15,det_03_risk_profile,0.6058244564642872,3
matrix_32_pos_0_1,16,4,15,det_06_climate_protection,0.601206334434006,4
matrix_32_pos_0_1,16,4,15,det_14_environmental_concerns,0.5977215435602357,5
matrix_32_pos_0_1,16,4,15,det_30_authority,0.591087296416186,6
matrix_32_pos_0_1,16,4,15,det_05_frugality,0.5412310596702781,7
matrix_32_pos_0_1,16,4,15,det_01_profits,0.5306767656441983,8
matrix_32_pos_0_1,16,4,15,det_24_socialising,0.5229579692994147,9
matrix_32_pos_0_1,16,4,15,det_31_approval,0.5166350230504062,10
matrix_32_pos_0_1,16,4,15,det_09_safety,0.5059251067165956,11
matrix_32_pos_0_1,16,4,15,det_19_wellbeing,0.5056067651120024,12
matrix_32_pos_0_1,16,4,15,det_20_coziness,0.5045988889799571,13
matrix_32_pos_0_1,16,4,15,det_15_self_satisfaction,0.49887443113898494,14
matrix_32_pos_0_1,16,4,15,det_13_technical_fit,0.4978534876637872,15
matrix_32_pos_0_1,17,4,4,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,4,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,4,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,4,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,5,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,5,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,5,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,5,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,5,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,6,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,6,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,6,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,6,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,6,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,6,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,7,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,7,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,7,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,7,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,7,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,7,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,7,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,8,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,8,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,8,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,8,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,8,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,8,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,8,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,8,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,9,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,9,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,9,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,9,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,9,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,9,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,9,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,9,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,9,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,10,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,10,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,10,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,10,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,10,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,10,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,10,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,10,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,10,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,10,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,11,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,11,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,11,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,11,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,11,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,11,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,11,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,11,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,11,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,11,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,11,det_07_legal,0.5025371052275242,11
matrix_32_pos_0_1,17,4,12,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,12,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,12,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,12,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,12,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,12,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,12,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,12,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,12,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,12,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,12,det_07_legal,0.5025371052275242,11
matrix_32_pos_0_1,17,4,12,det_24_socialising,0.49230253450618067,12
matrix_32_pos_0_1,17,4,13,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,13,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,13,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,13,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,13,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,13,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,13,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,13,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,13,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,13,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,13,det_07_legal,0.5025371052275242,11
matrix_32_pos_0_1,17,4,13,det_24_socialising,0.49230253450618067,12
matrix_32_pos_0_1,17,4,13,det_02_credit_score,0.4359996610020785,13
matrix_32_pos_0_1,17,4,14,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,14,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,14,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,14,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,14,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,14,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,14,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,14,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,14,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,14,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,14,det_07_legal,0.5025371052275242,11
matrix_32_pos_0_1,17,4,14,det_24_socialising,0.49230253450618067,12
matrix_32_pos_0_1,17,4,14,det_02_credit_score,0.4359996610020785,13
matrix_32_pos_0_1,17,4,14,det_25_agreement,0.4352388782844309,14
matrix_32_pos_0_1,17,4,15,det_10_cost_efficiency,0.6423371123236783,1
matrix_32_pos_0_1,17,4,15,det_28_recognition,0.6248146456582209,2
matrix_32_pos_0_1,17,4,15,det_01_profits,0.5950657910891037,3
matrix_32_pos_0_1,17,4,15,det_05_frugality,0.5911529734845217,4
matrix_32_pos_0_1,17,4,15,det_31_approval,0.5761812832527402,5
matrix_32_pos_0_1,17,4,15,det_21_rights_and_duties,0.5729107606053937,6
matrix_32_pos_0_1,17,4,15,det_03_risk_profile,0.5411947576189284,7
matrix_32_pos_0_1,17,4,15,det_06_climate_protection,0.5311685523014806,8
matrix_32_pos_0_1,17,4,15,det_30_authority,0.5092202424757004,9
matrix_32_pos_0_1,17,4,15,det_14_environmental_concerns,0.5061230031414687,10
matrix_32_pos_0_1,17,4,15,det_07_legal,0.5025371052275242,11
matrix_32_pos_0_1,17,4,15,det_24_socialising,0.49230253450618067,12
matrix_32_pos_0_1,17,4,15,det_02_credit_score,0.4359996610020785,13
matrix_32_pos_0_1,17,4,15,det_25_agreement,0.4352388782844309,14
matrix_32_pos_0_1,17,4,15,det_22_peer_pressure,0.42658042945020447,15
matrix_32_pos_0_1,18,4,4,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,4,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,4,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,4,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,5,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,5,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,5,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,5,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,5,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,6,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,6,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,6,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,6,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,6,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,6,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,7,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,7,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,7,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,7,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,7,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,7,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,7,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,8,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,8,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,8,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,8,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,8,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,8,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,8,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,8,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,9,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,9,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,9,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,9,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,9,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,9,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,9,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,9,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,9,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,10,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,10,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,10,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,10,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,10,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,10,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,10,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,10,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,10,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,10,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,11,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,11,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,11,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,11,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,11,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,11,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,11,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,11,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,11,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,11,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,11,det_20_coziness,0.5039250192607846,11
matrix_32_pos_0_1,18,4,12,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,12,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,12,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,12,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,12,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,12,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,12,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,12,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,12,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,12,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,12,det_20_coziness,0.5039250192607846,11
matrix_32_pos_0_1,18,4,12,det_05_frugality,0.4954440343862718,12
matrix_32_pos_0_1,18,4,13,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,13,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,13,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,13,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,13,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,13,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,13,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,13,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,13,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,13,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,13,det_20_coziness,0.5039250192607846,11
matrix_32_pos_0_1,18,4,13,det_05_frugality,0.4954440343862718,12
matrix_32_pos_0_1,18,4,13,det_03_risk_profile,0.47712217931323786,13
matrix_32_pos_0_1,18,4,14,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,14,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,14,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,14,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,14,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,14,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,14,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,14,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,14,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,14,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,14,det_20_coziness,0.5039250192607846,11
matrix_32_pos_0_1,18,4,14,det_05_frugality,0.4954440343862718,12
matrix_32_pos_0_1,18,4,14,det_03_risk_profile,0.47712217931323786,13
matrix_32_pos_0_1,18,4,14,det_23_support,0.4626819974065336,14
matrix_32_pos_0_1,18,4,15,det_06_climate_protection,0.7197093666454231,1
matrix_32_pos_0_1,18,4,15,det_14_environmental_concerns,0.6624212414274707,2
matrix_32_pos_0_1,18,4,15,det_01_profits,0.6423882820775919,3
matrix_32_pos_0_1,18,4,15,det_10_cost_efficiency,0.6241453353970303,4
matrix_32_pos_0_1,18,4,15,det_30_authority,0.6225334899558553,5
matrix_32_pos_0_1,18,4,15,det_28_recognition,0.6110474109277734,6
matrix_32_pos_0_1,18,4,15,det_24_socialising,0.5430709165746225,7
matrix_32_pos_0_1,18,4,15,det_16_commitment,0.5424362181567391,8
matrix_32_pos_0_1,18,4,15,det_19_wellbeing,0.5241136203785717,9
matrix_32_pos_0_1,18,4,15,det_31_approval,0.5099852235268217,10
matrix_32_pos_0_1,18,4,15,det_20_coziness,0.5039250192607846,11
matrix_32_pos_0_1,18,4,15,det_05_frugality,0.4954440343862718,12
matrix_32_pos_0_1,18,4,15,det_03_risk_profile,0.47712217931323786,13
matrix_32_pos_0_1,18,4,15,det_23_support,0.4626819974065336,14
matrix_32_pos_0_1,18,4,15,det_13_technical_fit,0.4176937403672179,15
matrix_32_pos_0_1,19,4,4,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,4,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,4,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,4,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,5,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,5,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,5,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,5,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,5,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,6,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,6,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,6,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,6,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,6,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,6,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,7,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,7,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,7,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,7,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,7,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,7,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,7,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,8,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,8,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,8,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,8,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,8,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,8,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,8,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,8,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,9,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,9,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,9,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,9,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,9,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,9,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,9,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,9,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,9,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,10,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,10,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,10,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,10,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,10,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,10,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,10,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,10,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,10,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,10,det_09_safety,0.5078230902133425,10
matrix_32_pos_0_1,19,4,11,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,11,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,11,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,11,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,11,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,11,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,11,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,11,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,11,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,11,det_09_safety,0.5078230902133425,10
matrix_32_pos_0_1,19,4,11,det_07_legal,0.5062909328010985,11
matrix_32_pos_0_1,19,4,12,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,12,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,12,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,12,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,12,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,12,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,12,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,12,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,12,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,12,det_09_safety,0.5078230902133425,10
matrix_32_pos_0_1,19,4,12,det_07_legal,0.5062909328010985,11
matrix_32_pos_0_1,19,4,12,det_19_wellbeing,0.4911778860247793,12
matrix_32_pos_0_1,19,4,13,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,13,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,13,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,13,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,13,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,13,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,13,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,13,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,13,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,13,det_09_safety,0.5078230902133425,10
matrix_32_pos_0_1,19,4,13,det_07_legal,0.5062909328010985,11
matrix_32_pos_0_1,19,4,13,det_19_wellbeing,0.4911778860247793,12
matrix_32_pos_0_1,19,4,13,det_20_coziness,0.48666841531063826,13
matrix_32_pos_0_1,19,4,14,det_06_climate_protection,0.6507962160252468,1
matrix_32_pos_0_1,19,4,14,det_10_cost_efficiency,0.6458033110974166,2
matrix_32_pos_0_1,19,4,14,det_28_recognition,0.6397792369748376,3
matrix_32_pos_0_1,19,4,14,det_30_authority,0.6258575193647954,4
matrix_32_pos_0_1,19,4,14,det_14_environmental_concerns,0.6184015169306093,5
matrix_32_pos_0_1,19,4,14,det_03_risk_profile,0.6028152161292196,6
matrix_32_pos_0_1,19,4,14,det_05_frugality,0.5950949683548,7
matrix_32_pos_0_1,19,4,14,det_24_socialising,0.5790413412609665,8
matrix_32_pos_0_1,19,4,14,det_01_profits,0.5661880029578694,9
matrix_32_pos_0_1,19,4,14,det_09_safety,0.5078230902133425,10
matrix_32_pos_0_1,19,4,14,det_07_legal,0.5062909328010985,11
matrix_32_pos_0_1,19,4,14,det_19_wellbeing,0.4911778860247793,12
matrix_32_pos_0_1,19,4,14,det_20_coziness,0.48666841531063826,13
