matrix_name,bootstrap_id,n_factors,determinant,importance,mean_abs_loading,strongest_factor,importance_rank,above_0_20,above_0_30,above_0_40
matrix_32_raw_0_1,31,6,det_26_novelty,0.422010547911716,0.17737924341964045,MR2,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,31,6,det_25_agreement,0.41383059292572905,0.153038649193895,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,31,6,det_15_self_satisfaction,0.4072644801438976,0.1489566281128663,MR5,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,31,6,det_16_commitment,0.3875212746315402,0.17543775733809164,MR5,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_32_own_significance,0.38640926779914203,0.176102995963908,MR5,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_08_trust,0.35453261950824766,0.13708924441205445,MR3,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_23_support,0.35081728208762025,0.17702984599877847,MR6,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_13_technical_fit,0.3507476615273926,0.15748351440108505,MR5,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_09_safety,0.317370549757144,0.12916856371331326,MR3,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,31,6,det_12_own_competence,0.2873533529761907,0.11701413379910616,MR5,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,31,6,det_17_adherence,0.27038564839196394,0.12905819447087427,MR5,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,31,6,det_18_autonomy,0.2597386362408219,0.1373130665009138,MR5,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,31,6,det_11_knowledge,0.24517803147486802,0.16786779453582534,MR5,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,31,6,det_04_added_value,0.22291205930795416,0.11838386219288298,MR5,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_20_coziness,0.7782709431495155,0.15597185707133415,MR2,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_14_environmental_concerns,0.7419478524544446,0.14452450200133538,MR4,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_31_approval,0.7099044519871303,0.17079798470128965,MR6,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_06_climate_protection,0.706923305442286,0.13556543951745778,MR4,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_10_cost_efficiency,0.6750680595966755,0.14551875854651358,MR1,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_28_recognition,0.6623700824525506,0.16919735716693868,MR6,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_19_wellbeing,0.6550336166203253,0.17892385881861997,MR2,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_24_socialising,0.6424650455594227,0.16168135782166182,MR6,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_01_profits,0.5869919549994627,0.1695900549547817,MR1,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_30_authority,0.5484201686774031,0.20151283464508052,MR6,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_07_legal,0.5350013651686139,0.14749977031815154,MR5,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_05_frugality,0.5262848260831654,0.12253553929325331,MR1,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_03_risk_profile,0.49492368240372325,0.12681902572643547,MR1,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_21_rights_and_duties,0.4898311086052627,0.1381726237172585,MR5,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_16_commitment,0.4861113719903805,0.15566072788711108,MR3,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_29_trends,0.4854378454901208,0.12267710245282085,MR6,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_02_credit_score,0.47715319588578087,0.1199769879052935,MR1,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_22_peer_pressure,0.45375507340391574,0.12376396743528423,MR6,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_09_safety,0.44968943833974967,0.13284062532035107,MR2,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,32,6,det_23_support,0.3893602091409731,0.15997716880938795,MR4,20,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_26_novelty,0.3878352220075481,0.12377018505359261,MR6,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_27_fun,0.3814745948246734,0.17839004544307785,MR6,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_32_own_significance,0.34132901818386335,0.1783427194360106,MR3,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_25_agreement,0.3160781025686392,0.18778458844707854,MR5,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_08_trust,0.31593252617790274,0.11337068694586536,MR5,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_15_self_satisfaction,0.3127857291745058,0.13302212039845718,MR3,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,32,6,det_04_added_value,0.26296477127483586,0.13899133011213158,MR4,27,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_13_technical_fit,0.24982928076984132,0.15149508572061082,MR5,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_12_own_competence,0.24566738809482067,0.1340134587769727,MR3,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_18_autonomy,0.2341503778096512,0.11460312888687485,MR3,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_17_adherence,0.22852249554321644,0.1288284998050019,MR3,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,32,6,det_11_knowledge,0.18784812411239588,0.1425939155157347,MR5,32,FALSE,FALSE,FALSE
matrix_32_raw_0_1,33,6,det_20_coziness,0.8258702648725456,0.15059780251461527,MR6,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_06_climate_protection,0.8088412569453486,0.15635526424508353,MR3,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_10_cost_efficiency,0.720049767151428,0.1444433015417608,MR2,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_28_recognition,0.7089803281585764,0.17431875971794095,MR5,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_14_environmental_concerns,0.7007367602301455,0.140631875117214,MR3,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_30_authority,0.6860023362453948,0.15246618956963137,MR5,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_31_approval,0.6372374592678742,0.13364409132942018,MR5,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_19_wellbeing,0.6096395811579461,0.1365915659602216,MR6,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_29_trends,0.6040396894706291,0.1401786551990951,MR5,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_24_socialising,0.5854411390664019,0.1794239915462541,MR5,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_01_profits,0.5448824053366647,0.17920477611922916,MR2,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_05_frugality,0.5437503320820493,0.13555211215229165,MR2,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_03_risk_profile,0.49529788741227415,0.16775840263478226,MR2,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_27_fun,0.4890764049050142,0.19085330591096017,MR5,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_16_commitment,0.46523394230491905,0.1312734158824965,MR1,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_25_agreement,0.4629085759801423,0.1551325322209627,MR4,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_11_knowledge,0.4618350052400075,0.13908850783237353,MR1,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_26_novelty,0.45083117580116394,0.1329823329305495,MR5,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_22_peer_pressure,0.44814221003182547,0.1738160712282346,MR5,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_23_support,0.4220358095336258,0.1593015038186816,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,33,6,det_15_self_satisfaction,0.3989315449794936,0.1259459767455646,MR1,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_12_own_competence,0.38808154075175894,0.1405434883810337,MR1,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_02_credit_score,0.3858758218825945,0.1325904964398072,MR2,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_13_technical_fit,0.36667239767640003,0.1304812120948242,MR1,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_17_adherence,0.3288457400028854,0.11188303382754862,MR1,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_07_legal,0.3233711642976446,0.17073911483625379,MR1,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_32_own_significance,0.3146828866764156,0.21518722208579555,MR1,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,33,6,det_21_rights_and_duties,0.275577732844223,0.13787822917087686,MR1,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,33,6,det_09_safety,0.25974728311275375,0.15750403010240646,MR6,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,33,6,det_08_trust,0.23422667067370043,0.13669422026790956,MR1,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,33,6,det_04_added_value,0.20834078043536497,0.09999358493962704,MR3,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,33,6,det_18_autonomy,0.202844512409484,0.16480658599174847,MR4,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_06_climate_protection,0.8167756746740231,0.1584398913260178,MR1,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_20_coziness,0.792450320281424,0.15683963977049745,MR3,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_16_commitment,0.7323528821668972,0.15611963162789094,MR6,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_31_approval,0.6905756171543942,0.19331573954301706,MR2,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_28_recognition,0.6893190951541394,0.1641881821066065,MR2,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_01_profits,0.6865427972260318,0.17506959622000914,MR5,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_10_cost_efficiency,0.6515808828296096,0.1390063922025096,MR5,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_14_environmental_concerns,0.6494277701205593,0.12228900823874381,MR1,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_24_socialising,0.6325828837580462,0.17070670262950535,MR2,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_30_authority,0.6094994708779139,0.18990632687524656,MR2,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_19_wellbeing,0.5985482681885249,0.14922028328351888,MR3,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_05_frugality,0.5627387746917621,0.12350589874178308,MR5,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_29_trends,0.5368137662015167,0.12313828546308811,MR2,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_03_risk_profile,0.5109831668233827,0.13886089399935825,MR5,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_27_fun,0.473985867466433,0.186609507197156,MR2,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_22_peer_pressure,0.448479014531321,0.16923641597171907,MR2,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_23_support,0.44817336480259956,0.16192956406541226,MR1,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_15_self_satisfaction,0.4171922369823149,0.15287653268601595,MR6,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_02_credit_score,0.4146613593169682,0.11048608929533024,MR5,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_25_agreement,0.4106501821216429,0.16891085372177864,MR4,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,34,6,det_26_novelty,0.3840353702990283,0.1562704753596541,MR2,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,34,6,det_21_rights_and_duties,0.38344077957722916,0.16198615182314274,MR4,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,34,6,det_07_legal,0.38090394386540266,0.17552640934391903,MR4,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,34,6,det_09_safety,0.3274129183036414,0.1528545347902828,MR3,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,34,6,det_13_technical_fit,0.308992874638268,0.14983542898981905,MR5,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,34,6,det_12_own_competence,0.29156690392343226,0.14330056918071982,MR5,26,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_08_trust,0.2536341601707598,0.15224851675383066,MR6,27,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_04_added_value,0.2498319060342938,0.12510659590880532,MR1,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_11_knowledge,0.24176208195595125,0.1715431725266074,MR2,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_32_own_significance,0.22346864752316298,0.18223852690804998,MR2,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_18_autonomy,0.22288580750440604,0.13608074976570597,MR3,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,34,6,det_17_adherence,0.22013067888292934,0.13780735215882337,MR6,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,35,6,det_06_climate_protection,0.7609459621972017,0.1514815706208295,MR3,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_20_coziness,0.7379130043300477,0.14690235238356186,MR4,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_28_recognition,0.730348521606073,0.17440160965915735,MR2,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_31_approval,0.7059369556709468,0.17793934095947408,MR2,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_14_environmental_concerns,0.7037870244476722,0.15858493482585123,MR3,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_10_cost_efficiency,0.6847937058223744,0.13572830226682764,MR1,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_30_authority,0.6576298488853116,0.18209808187828924,MR2,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_05_frugality,0.6275235802488192,0.14624432005567378,MR1,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_29_trends,0.610659443140762,0.14715640265295055,MR2,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_19_wellbeing,0.5917026377932786,0.15126711591853326,MR4,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_03_risk_profile,0.5566409903993329,0.14653834343715771,MR1,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_01_profits,0.5549721750015754,0.1658310667161841,MR1,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_24_socialising,0.5517644168705552,0.17837915258909706,MR2,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_21_rights_and_duties,0.5409807589798843,0.14354732309246798,MR5,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_02_credit_score,0.5142196791754657,0.1055271859865495,MR1,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_07_legal,0.48202979980678695,0.152513430527537,MR5,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_22_peer_pressure,0.4766207060289331,0.16045627783494876,MR2,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_23_support,0.4465595406513339,0.16987580141046013,MR3,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_18_autonomy,0.4035864129441764,0.1408866537999089,MR6,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,35,6,det_16_commitment,0.3862916599908292,0.1424402953522125,MR5,20,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_08_trust,0.3785303549602169,0.15325931359870892,MR5,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_27_fun,0.3766287873953859,0.18875582664941412,MR2,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_09_safety,0.372991599513761,0.1475960666502026,MR4,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_32_own_significance,0.36306641366841413,0.19279391749856925,MR6,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_26_novelty,0.34239506752185106,0.14468385974794443,MR2,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_25_agreement,0.3272146621317001,0.15748024657516585,MR5,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_15_self_satisfaction,0.3110597303081979,0.16035338756189618,MR6,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,35,6,det_13_technical_fit,0.2503131139709571,0.14718979383379246,MR5,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,35,6,det_12_own_competence,0.2378894694109437,0.1267757504045464,MR6,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,35,6,det_11_knowledge,0.23178769847446115,0.16118042031351676,MR1,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,35,6,det_04_added_value,0.2256235258099966,0.12748174180601357,MR3,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,35,6,det_17_adherence,0.2180674491434189,0.1475093432840249,MR1,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_06_climate_protection,0.7561041598009772,0.14414117033667906,MR4,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_14_environmental_concerns,0.7052889441429713,0.14379232766750222,MR4,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_31_approval,0.6964560031445008,0.16423401015433645,MR5,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_28_recognition,0.6953054746200514,0.1516509776024747,MR5,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_20_coziness,0.6833839007376314,0.15880577653611738,MR6,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_19_wellbeing,0.6718445582044595,0.16285979092074904,MR6,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_21_rights_and_duties,0.6548283844365114,0.14502493269418876,MR1,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_10_cost_efficiency,0.6338394473486162,0.15156391764225377,MR2,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_07_legal,0.6143531247420805,0.14828203440241555,MR1,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_29_trends,0.6035639252643161,0.1536502029123282,MR5,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_01_profits,0.6006941394354945,0.18589121127069155,MR2,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_30_authority,0.5910552789198175,0.18363291109520868,MR5,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_24_socialising,0.5789607472414314,0.16755552000027998,MR5,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_05_frugality,0.5468951032264334,0.11727686802000654,MR2,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_02_credit_score,0.49336236196933825,0.1322887056417432,MR2,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_03_risk_profile,0.4845181947057887,0.1320247835230984,MR2,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_23_support,0.43705214637443135,0.182508597125469,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_22_peer_pressure,0.42302498175632797,0.12725204047082805,MR5,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_27_fun,0.417787587468289,0.19960938873340694,MR5,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_26_novelty,0.41426697280658037,0.12912665381682698,MR5,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_16_commitment,0.4071909074247176,0.12516469213653367,MR3,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,36,6,det_09_safety,0.3520079287625046,0.14027399852229447,MR6,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,36,6,det_15_self_satisfaction,0.3421531313379083,0.14639698944188143,MR3,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,36,6,det_12_own_competence,0.3386878972358563,0.1365040144578492,MR3,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,36,6,det_08_trust,0.30223427558643506,0.1459889074290403,MR1,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,36,6,det_18_autonomy,0.2724600773506336,0.1709202082609201,MR3,26,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_13_technical_fit,0.2632842969728147,0.16394653159610054,MR3,27,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_25_agreement,0.26313875962212124,0.18377064361477263,MR3,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_04_added_value,0.2516369155160009,0.13636568040613994,MR4,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_32_own_significance,0.24253919429746756,0.18771165388332606,MR4,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_11_knowledge,0.2367612729931709,0.1565113822108321,MR3,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,36,6,det_17_adherence,0.19185032595979934,0.14088299365448798,MR3,32,FALSE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_20_coziness,0.797971131597951,0.15183498015458963,MR6,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_06_climate_protection,0.7765229852824043,0.14931084879214235,MR1,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_14_environmental_concerns,0.7113184592298999,0.13950676167846737,MR1,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_28_recognition,0.6764300475869908,0.14558794689173346,MR2,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_30_authority,0.6486465919657322,0.19894602016531168,MR2,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_10_cost_efficiency,0.6407185616214204,0.1417077031923096,MR5,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_24_socialising,0.6355554903359559,0.16860002870998397,MR2,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_31_approval,0.6310061492497328,0.16506149689003966,MR2,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_19_wellbeing,0.60976269634822855,0.1459202225458776,MR6,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_03_risk_profile,0.6020864341823604,0.12684920421873888,MR5,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_02_credit_score,0.5674617347853133,0.1270741326531671,MR5,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_16_commitment,0.5492888894068216,0.13906370433296747,MR4,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_01_profits,0.5490916806229468,0.15532108280829515,MR5,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_05_frugality,0.5416411277641042,0.1376619427673869,MR5,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_29_trends,0.48316894087775347,0.14099656282155673,MR2,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_07_legal,0.4823835045386064,0.18458511136039238,MR3,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_15_self_satisfaction,0.45128777036855433,0.13604468956941596,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_23_support,0.43950999374634003,0.15443309499227498,MR1,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_25_agreement,0.43922168450369303,0.14924291831455733,MR3,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_21_rights_and_duties,0.42509873098964474,0.1387401250816425,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_22_peer_pressure,0.4184112161780413,0.12970221087780395,MR2,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,37,6,det_27_fun,0.39376836238497076,0.16931224963433322,MR2,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,37,6,det_09_safety,0.38691151895692694,0.1442654293158084,MR6,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,37,6,det_26_novelty,0.3840687485929351,0.12213643748510326,MR2,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,37,6,det_32_own_significance,0.3700249731981436,0.20407564160152156,MR4,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,37,6,det_12_own_competence,0.28878578876941946,0.12748360683850984,MR5,26,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_04_added_value,0.28777591895439836,0.12171728866101258,MR1,27,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_11_knowledge,0.28550287309812494,0.16055362876141632,MR5,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_13_technical_fit,0.25227506039964387,0.12032453418068377,MR5,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_17_adherence,0.24653937845706328,0.13322223907098404,MR4,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_18_autonomy,0.24214972664583195,0.1323974623353402,MR6,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,37,6,det_08_trust,0.24190395402062703,0.16004050682582824,MR1,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,38,6,det_06_climate_protection,0.7475931823930105,0.14412072559896374,MR4,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_20_coziness,0.7220973570245323,0.1386789744773978,MR6,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_28_recognition,0.7106777326006276,0.17731569260726107,MR3,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_24_socialising,0.7045470265720273,0.16422959752544553,MR3,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_31_approval,0.7032610576062188,0.180025437885117,MR3,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_19_wellbeing,0.6947467578727611,0.1548047674422562,MR6,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_14_environmental_concerns,0.6832094987602207,0.13907322895565494,MR4,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_30_authority,0.6375001200771476,0.18744458989208004,MR3,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,38,6,det_21_rights_and_duties,0.6280107274802232,0.1376270624663453,MR5,9,TRUE,TRUE,TRUE
