Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
63d3e162a9876c8caf9202a7,5bdf91dbb32fa800012ea282,APPROVED,2023-01-27T14:36:18.715000Z,2023-01-27T15:18:32.646000Z,2023-01-30T15:51:13.283000Z,2023-01-27T15:18:32.992806Z,2534.0,CYDMOCQ1,965,47,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e186b6187ad86e329c2c,613a4e942ec6f9878dae86f1,APPROVED,2023-01-27T14:36:54.556000Z,2023-01-27T15:01:16.207000Z,2023-01-30T15:52:12.443000Z,2023-01-27T15:01:16.707248Z,1462.0,CYDMOCQ1,218,25,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e1f0b4cfa60ae90fbbd0,602b04fcb9bd922174f5fea6,APPROVED,2023-01-27T14:38:40.405000Z,2023-01-27T15:23:59.385000Z,2023-01-30T15:52:12.623000Z,2023-01-27T15:23:59.847867Z,2719.0,CYDMOCQ1,205,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e2406ce1098712329c35,61663e3c5db40a8ff9e8e1c8,APPROVED,2023-01-27T14:40:48.350000Z,2023-01-27T15:27:22.124000Z,2023-01-30T15:51:13.473000Z,2023-01-27T15:27:27.367444Z,2794.0,CYDMOCQ1,223,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e27c6b064338043409e6,616bc7221f50cb7718775b65,APPROVED,2023-01-27T14:41:05.049000Z,2023-01-27T15:43:46.253000Z,2023-01-30T15:52:12.810000Z,2023-01-27T15:43:47.714000Z,3762.0,CYDMOCQ1,235,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e27f3c1bd33da4770cca,615222831e25d7ca27cd2c5a,APPROVED,2023-01-27T14:41:13.305000Z,2023-01-27T15:21:30.806000Z,2023-01-30T15:52:13Z,2023-01-27T15:21:31.262581Z,2418.0,CYDMOCQ1,78,21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3e29817b05f83a3d1f132,614cce1a0dcaa6b078d3d5a7,APPROVED,2023-01-27T14:41:28.249000Z,2023-01-27T15:32:40.736000Z,2023-01-30T15:51:13.880000Z,2023-01-27T15:32:41.109963Z,3073.0,CYDMOCQ1,116,22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e2dfc78b54a482ef6b94,606b7e82f4b4345be687db39,APPROVED,2023-01-27T14:42:39.226000Z,2023-01-27T15:06:54.070000Z,2023-01-30T15:51:14.064000Z,2023-01-27T15:06:54.430453Z,1455.0,CYDMOCQ1,95,24,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking),
63d3e300cc06781546d1f157,616f22b8e54926da850c38c9,APPROVED,2023-01-27T14:43:12.910000Z,2023-01-27T15:29:58.992000Z,2023-01-30T15:52:13.182000Z,2023-01-27T15:29:59.438096Z,2807.0,CYDMOCQ1,222,36,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e3b737eb567eeea381d1,6139512182e8aca64496c5e6,APPROVED,2023-01-27T14:46:19.994000Z,2023-01-27T15:12:47.421000Z,2023-01-30T15:51:14.249000Z,2023-01-27T15:13:51.618988Z,1588.0,CYDMOCQ1,79,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e3d150072da841ef6b7c,615316621143bec862a6b5e4,APPROVED,2023-01-27T14:46:45.296000Z,2023-01-27T15:25:58.546000Z,2023-01-30T15:52:13.365000Z,2023-01-27T15:25:59.008357Z,2354.0,CYDMOCQ1,172,34,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e3d57a68b25368fe8514,605b928529a3c5919e0ed453,APPROVED,2023-01-27T14:46:45.183000Z,2023-01-27T15:18:48.571000Z,2023-01-30T15:51:14.436000Z,2023-01-27T15:18:49.328179Z,1924.0,CYDMOCQ1,60,26,Male,Mixed,Chile,Chile,Chile,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3e3d6d25f576271329c40,5f2dae50cee5310bdd43d160,APPROVED,2023-01-27T14:46:46.126000Z,2023-01-27T16:02:02.756000Z,2023-01-30T15:52:13.549000Z,2023-01-27T16:02:03.157458Z,4517.0,CYDMOCQ1,136,21,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e3fa8d8b867c2b33f4e8,603c7ab16aac09a248f51fc9,APPROVED,2023-01-27T14:47:22.188000Z,2023-01-27T15:07:10.873000Z,2023-01-30T15:51:14.623000Z,2023-01-27T15:07:11.394133Z,1189.0,CYDMOCQ1,182,34,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e42f262de7ee8cf0d063,5e9ce3d90e7d212164143c80,APPROVED,2023-01-27T14:48:15.723000Z,2023-01-27T15:23:46.087000Z,2023-01-30T15:51:14.805000Z,2023-01-27T15:23:47.013992Z,2131.0,CYDMOCQ1,214,26,Male,White,Chile,Chile,Chile,Spanish,Yes,Other,
63d3e45e50072da841ef6b96,6091f992461cb242c10d480a,APPROVED,2023-01-27T14:49:05.490000Z,2023-01-27T15:16:26.225000Z,2023-01-30T15:51:14.982000Z,2023-01-27T15:16:26.603765Z,1641.0,CYDMOCQ1,255,27,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking),
63d3e46af84fa7c4d020bba1,613a859e2a96f7f4bbcacca3,APPROVED,2023-01-27T14:49:14.135000Z,2023-01-27T15:14:33.795000Z,2023-01-30T15:51:15.174000Z,2023-01-27T15:14:34.245739Z,1520.0,CYDMOCQ1,232,29,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e49137eb567eeea381f7,5ec03fc482583830266742cf,APPROVED,2023-01-27T14:50:01.933000Z,2023-01-27T15:32:56.687000Z,2023-01-30T15:52:13.740000Z,2023-01-27T15:32:57.062206Z,2575.0,CYDMOCQ1,81,27,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e491f0da492b424e2ef8,5e95c0a2deb85e0009f071ec,APPROVED,2023-01-27T14:49:56.260000Z,2023-01-27T15:57:16.599000Z,2023-01-30T15:51:15.352000Z,2023-01-27T15:57:17.019375Z,4041.0,CYDMOCQ1,378,30,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e4a5968507b6fcfe84c2,6161a947307a1052753600be,APPROVED,2023-01-27T14:50:13.639000Z,2023-01-27T15:26:09.375000Z,2023-01-30T15:51:15.533000Z,2023-01-27T15:26:10.028935Z,2156.0,CYDMOCQ1,134,32,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e4be8f4fd877e733f4ca,6157a84a2098ed994ba48650,APPROVED,2023-01-27T14:51:08.859000Z,2023-01-27T15:25:31.653000Z,2023-01-30T15:52:13.927000Z,2023-01-27T15:25:32.041426Z,2063.0,CYDMOCQ1,114,24,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Other,
63d3e4c75c1f5a7c0cd02295,613ce2d635367eb92cab3cc0,APPROVED,2023-01-27T14:50:50.404000Z,2023-01-27T16:05:38.604000Z,2023-01-30T15:52:14.108000Z,2023-01-27T16:05:38.951705Z,4489.0,CYDMOCQ1,68,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e4c814128c1e52e343c4,5d3fcbef55efbe001592c0b6,APPROVED,2023-01-27T14:50:47.998000Z,2023-01-27T15:13:30.451000Z,2023-01-30T15:51:15.715000Z,2023-01-27T15:14:01.622777Z,1363.0,CYDMOCQ1,59,38,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e4d932b5fdcc86329c07,61073e6d38111b5924507b77,APPROVED,2023-01-27T14:51:05.573000Z,2023-01-27T15:22:08.816000Z,2023-01-30T15:52:14.293000Z,2023-01-27T15:22:09.178049Z,1864.0,CYDMOCQ1,82,27,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e4dee626b54387a381a6,5d407502e96dd0001dfe4488,APPROVED,2023-01-27T14:51:10.101000Z,2023-01-27T15:19:53.748000Z,2023-01-30T15:52:14.477000Z,2023-01-27T15:20:23.297913Z,1724.0,CYDMOCQ1,65,30,Female,Other,Chile,Chile,Chile,Spanish,No,Unemployed (and job seeking),
63d3e4fe0c4cf12cc12087f9,6143fce3f32125a7e2811fbd,APPROVED,2023-01-27T14:51:46.582000Z,2023-01-27T15:20:16.336000Z,2023-01-30T15:51:15.895000Z,2023-01-27T15:20:44.169911Z,1710.0,CYDMOCQ1,216,22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e50a8ed57b8ee3a289b6,5b157b3bea49770001630696,APPROVED,2023-01-27T14:51:54.317000Z,2023-01-27T15:51:08.189000Z,2023-01-30T15:52:14.673000Z,2023-01-27T15:51:08.601759Z,3554.0,CYDMOCQ1,164,33,Female,Other,United States,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e50e00f84c11a40fbbc0,613ba9f8346cb581bb4002e4,APPROVED,2023-01-27T14:51:58.565000Z,2023-01-27T15:23:07.197000Z,2023-01-30T15:52:14.860000Z,2023-01-27T15:23:07.671992Z,1869.0,CYDMOCQ1,241,31,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e524abab4b8f88d022e3,5edc60da1f4a2392b9f843ad,APPROVED,2023-01-27T14:52:20.440000Z,2023-01-27T15:35:23.588000Z,2023-01-30T15:51:16.078000Z,2023-01-27T15:35:23.977606Z,2584.0,CYDMOCQ1,177,22,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e5265d6a51f1e5770cb9,607f85f6c1ea0861504ac890,APPROVED,2023-01-27T14:52:22.893000Z,2023-01-27T15:26:04.467000Z,2023-01-30T15:52:15.050000Z,2023-01-27T15:26:04.876551Z,2022.0,CYDMOCQ1,155,23,Female,Other,Chile,Chile,Chile,Spanish,Yes,Other,
63d3e5341419d90a4c340a01,5e9392cfccb9d308e90a9cd1,APPROVED,2023-01-27T14:52:51.885000Z,2023-01-27T15:40:20.957000Z,2023-01-30T15:51:16.275000Z,2023-01-27T15:40:21.299789Z,2850.0,CYDMOCQ1,90,24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3e535b81b203dbbf301df,5e23b1f6e8ec0766239da122,APPROVED,2023-01-27T14:53:05.983000Z,2023-01-27T15:47:35.460000Z,2023-01-30T15:52:15.237000Z,2023-01-27T15:47:35.961583Z,3270.0,CYDMOCQ1,16,48,Female,White,Mexico,Mexico,Mexico,Spanish,No,DATA_EXPIRED,
63d3e53d05dd07d56de34385,61468b271736dbb6dc2d137e,APPROVED,2023-01-27T14:52:50.746000Z,2023-01-27T15:21:05.435000Z,2023-01-30T15:51:16.459000Z,2023-01-27T15:21:11.783742Z,1695.0,CYDMOCQ1,1,24,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e542bd0b9f241ef403ee,615cff4d629adb388780f5ce,APPROVED,2023-01-27T14:52:55.990000Z,2023-01-27T15:17:00.314000Z,2023-01-30T15:52:15.428000Z,2023-01-27T15:17:00.718452Z,1445.0,CYDMOCQ1,32,21,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e5452f1447be82c745b0,5bb105d357281d0001ff257b,APPROVED,2023-01-27T14:52:56.634000Z,2023-01-27T15:38:34.382000Z,2023-01-30T15:51:16.635000Z,2023-01-27T15:38:34.813161Z,2738.0,CYDMOCQ1,288,24,Male,Mixed,Chile,Chile,Chile,Spanish,No,Full-Time,
63d3e54d6900ef6b6bed3a50,616c5184f5f58cc79f9bcf9b,APPROVED,2023-01-27T14:55:28.405000Z,2023-01-27T15:29:52.965000Z,2023-01-30T15:52:15.608000Z,2023-01-27T15:29:53.339937Z,2065.0,CYDMOCQ1,129,21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e5535d6a51f1e5770cbf,6170c9123edfc3ee296cda22,APPROVED,2023-01-27T14:53:19.939000Z,2023-01-27T15:20:25.576000Z,2023-01-30T15:51:16.811000Z,2023-01-27T15:20:57.095369Z,1626.0,CYDMOCQ1,56,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3e5658543a1eca8ce7c3c,613a6a2789252564e87e33b8,APPROVED,2023-01-27T14:53:47.615000Z,2023-01-27T16:00:31.431000Z,2023-01-30T15:52:15.794000Z,2023-01-27T16:00:31.906466Z,4004.0,CYDMOCQ1,164,24,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e58550072da841ef6bc0,5d5c62433f15a200195a6c9f,APPROVED,2023-01-27T14:53:57.789000Z,2023-01-27T15:12:24.515000Z,2023-01-30T15:52:15.992000Z,2023-01-27T15:13:26.340591Z,1107.0,CYDMOCQ1,207,40,Female,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e58c2cc4754098f1a85a,6033d713338d850cd675d073,APPROVED,2023-01-27T14:54:39.316000Z,2023-01-27T16:03:42.454000Z,2023-01-30T15:52:16.182000Z,2023-01-27T16:03:42.867957Z,4144.0,CYDMOCQ1,48,20,Female,Other,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e5b9e33abbc7260fbb82,608c44363026c0937939e2a2,APPROVED,2023-01-27T14:54:49.261000Z,2023-01-27T15:33:46.881000Z,2023-01-30T15:51:16.995000Z,2023-01-27T15:33:48.083049Z,2338.0,49e2cf15-109c-4d00-8381-f88e2f861b20,79,39,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e6119618fa3d38fd96da,613c26f7960541b930b654d7,APPROVED,2023-01-27T14:56:27.309000Z,2023-01-27T15:29:18.337000Z,2023-01-30T15:52:16.376000Z,2023-01-27T15:29:18.702009Z,1972.0,CYDMOCQ1,215,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3e64d1fd8d8611ff3023c,5caad602a15c9800161ad6d3,APPROVED,2023-01-27T14:57:17.658000Z,2023-01-27T15:59:55.656000Z,2023-01-30T15:51:17.177000Z,2023-01-27T15:59:56.390907Z,3758.0,CYDMOCQ1,321,31,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e65cb1f5202c4181b154,5908ec21bc185d00011aa205,APPROVED,2023-01-27T14:57:36.507000Z,2023-01-27T15:41:32.261000Z,2023-01-30T15:51:17.371000Z,2023-01-27T15:41:32.699804Z,2636.0,CYDMOCQ1,568,61,Male,Other,Chile,Chile,Chile,Spanish,No,Due to start a new job within the next month,
63d3e65e14128c1e52e3440b,613b78d2e578df60af0c6814,APPROVED,2023-01-27T14:57:47.925000Z,2023-01-27T15:32:18.961000Z,2023-01-30T15:51:17.553000Z,2023-01-27T15:32:21.243145Z,2072.0,CYDMOCQ1,55,34,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e6883f1270e9321adac3,609337515bc9469811c3486c,APPROVED,2023-01-27T14:58:16.439000Z,2023-01-27T15:25:29.782000Z,2023-01-30T15:51:17.727000Z,2023-01-27T15:25:30.561379Z,1634.0,CYDMOCQ1,196,22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e6c66f5719abc333f4f6,613a73698cc7d9c7b60930cd,APPROVED,2023-01-27T14:59:21.922000Z,2023-01-27T15:30:26.084000Z,2023-01-30T15:52:16.566000Z,2023-01-27T15:30:26.497750Z,1865.0,CYDMOCQ1,128,27,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e6f432d391df0d211d8e,5f4310b391369a1776db2dde,APPROVED,2023-01-27T15:00:07.824000Z,2023-01-27T15:40:14.811000Z,2023-01-30T15:51:17.914000Z,2023-01-27T15:40:15.213953Z,2407.0,CYDMOCQ1,353,28,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e726fe3691d26fcfa2e2,613a69d8ed1c11f70b3d37c7,APPROVED,2023-01-27T15:00:56.611000Z,2023-01-27T15:19:45.092000Z,2023-01-30T15:51:18.089000Z,2023-01-27T15:20:07.122167Z,1129.0,CYDMOCQ1,271,33,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e736b14c8484a7fe32ba,5cf1bf89ffe1b70001c5b36a,APPROVED,2023-01-27T15:01:10.955000Z,2023-01-27T15:21:03.098000Z,2023-01-30T15:51:18.271000Z,2023-01-27T15:21:16.001168Z,1193.0,https://ec.europa.eu/eusurvey/runner/fa4754dc-f219-413d-aae8-5470c6c7dc1a?draftid=d87d21ab-db90-4335-956c-0089d7b2adbc,231,41,Male,White,Chile,Chile,Chile,Spanish,Yes,Full-Time,
63d3e76787dac5a8eca38158,5e8e0ab9f8e1580abb2ee18f,APPROVED,2023-01-27T15:02:05.418000Z,2023-01-27T15:35:42.712000Z,2023-01-30T15:51:18.458000Z,2023-01-27T15:35:43.772399Z,2018.0,CYDMOCQ1,59,34,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Other,
63d3e76c2f1447be82c745f9,5bb635a5b734a20001f7a902,APPROVED,2023-01-27T15:02:08.482000Z,2023-01-27T15:35:12.157000Z,2023-01-30T15:51:18.645000Z,2023-01-27T15:35:12.571953Z,1984.0,CYDMOCQ1,193,24,Male,White,Chile,Chile,Chile,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3e7b156a9822a02920282,5d4dd46624dbed001549696b,APPROVED,2023-01-27T15:03:13.752000Z,2023-01-27T15:24:44.665000Z,2023-01-30T15:51:18.823000Z,2023-01-27T15:24:45.096778Z,1291.0,CYDMOCQ1,143,24,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3e86d0f01a1c783c10ec0,6148ca2f6b6bdff955a1a5b1,APPROVED,2023-01-27T15:06:21.777000Z,2023-01-27T15:35:18.877000Z,2023-01-30T15:52:16.746000Z,2023-01-27T15:35:19.893721Z,1738.0,CYDMOCQ1,188,34,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e87a16e9855598a94a0c,5eb8db02ed810484c85ac7e2,APPROVED,2023-01-27T15:06:34.120000Z,2023-01-27T15:30:48.809000Z,2023-01-30T15:52:16.930000Z,2023-01-27T15:30:49.264959Z,1455.0,CYDMOCQ1,303,20,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e888b62b080aa5fdf0d3,614ab9a1c3eb9f981b40c893,APPROVED,2023-01-27T15:07:18.066000Z,2023-01-27T15:33:08.809000Z,2023-01-30T15:51:18.997000Z,2023-01-27T15:33:09.253748Z,1551.0,CYDMOCQ1,259,27,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e891e4f70a8f23b0d399,61403ccaf15c48625b82ec6b,APPROVED,2023-01-27T15:14:15.159000Z,2023-01-27T16:29:49.710000Z,2023-01-30T15:51:19.179000Z,2023-01-27T16:30:01.069510Z,4535.0,CYDMOCQ1,241,24,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e895b6dd29874eb28326,60a44c957e0ec788592b37f2,APPROVED,2023-01-27T15:08:26.174000Z,2023-01-27T15:57:34.195000Z,2023-01-30T15:52:17.115000Z,2023-01-27T15:57:34.881933Z,2949.0,CYDMOCQ1,98,28,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e8ab74092c2902d022a7,61709e0bf43e2224192a5327,APPROVED,2023-01-27T15:07:23.880000Z,2023-01-27T15:48:01.767000Z,2023-01-30T15:52:17.297000Z,2023-01-27T15:48:02.185929Z,2438.0,CYDMOCQ1,214,25,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e8ac927249e2fbf0d084,613f90102d1544ce1403ea89,APPROVED,2023-01-27T15:07:23.999000Z,2023-01-27T15:53:25.692000Z,2023-01-30T15:51:19.366000Z,2023-01-27T15:53:26.378261Z,2762.0,CYDMOCQ1,147,40,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e8b326acc88e1abd1944,609d94f365954bbfe7d4f58b,APPROVED,2023-01-27T15:10:08.030000Z,2023-01-27T15:56:23.846000Z,2023-01-30T15:52:17.481000Z,2023-01-27T15:56:24.230468Z,2776.0,CYDMOCQ1,214,21,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e8b3edf46540f6d1f15c,612cdeffb0f43fcec973f0ff,APPROVED,2023-01-27T15:07:31.599000Z,2023-01-27T15:31:25.363000Z,2023-01-30T15:52:17.659000Z,2023-01-27T15:31:25.735869Z,1434.0,CYDMOCQ1,97,23,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e8b88bb2c864f711bea4,5f2f0014688d632bfee11cbf,APPROVED,2023-01-27T15:07:36.811000Z,2023-01-27T16:00:14.037000Z,2023-01-30T15:51:19.549000Z,2023-01-27T16:00:14.482283Z,3158.0,CU,31,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e8c44f4f32a94f33ada4,5ec0ba5fe70ab737cc37559c,APPROVED,2023-01-27T15:07:52.468000Z,2023-01-27T15:27:44.763000Z,2023-01-30T15:51:19.729000Z,2023-01-27T15:27:51.795981Z,1193.0,CYDMOCQ1,376,30,Male,White,Chile,Chile,Chile,Spanish,Yes,Part-Time,
63d3e8dedfb3481124d022da,6164309b43cdd6eaa2bb0e7e,APPROVED,2023-01-27T15:10:21.882000Z,2023-01-27T15:37:22.063000Z,2023-01-30T15:52:17.841000Z,2023-01-27T15:37:22.502144Z,1621.0,CYDMOCQ1,57,25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e8e15baafc300033adaa,613b1e3607aa50c67b534570,APPROVED,2023-01-27T15:08:32.242000Z,2023-01-27T15:58:53.564000Z,2023-01-30T15:52:18.023000Z,2023-01-27T15:58:54.033140Z,3022.0,CYDMOCQ1,176,25,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e8e55099604e056bc505,60afddbaab9ad3e949ac0114,APPROVED,2023-01-27T15:08:21.931000Z,2023-01-27T15:37:18.072000Z,2023-01-30T15:52:18.223000Z,2023-01-27T15:37:18.510435Z,1737.0,CYDMOCQ1,105,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e8ecf73fac8eb0b0d37a,614f70b55373b6760cb9d5c9,APPROVED,2023-01-27T15:08:32.148000Z,2023-01-27T15:39:20.850000Z,2023-01-30T15:51:19.905000Z,2023-01-27T15:39:21.259439Z,1849.0,CYDMOCQ1,687,57,Male,White,United States,Mexico,United States,English,No,Full-Time,
63d3e8ee7a07271030ef6bbb,5ac9c4415cd1050001626162,APPROVED,2023-01-27T15:08:30.736000Z,2023-01-27T15:29:28.361000Z,2023-01-30T15:51:20.085000Z,2023-01-27T15:29:28.862238Z,1258.0,CYDMOCQ1,399,33,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e90a8b47ebb3c1f4040e,5dc891a9deac8260bc0095de,APPROVED,2023-01-27T15:12:28.932000Z,2023-01-27T15:41:12.011000Z,2023-01-30T15:51:20.295000Z,2023-01-27T15:41:12.455982Z,1724.0,CYDMOCQ1,193,29,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e915d548a1066f4ccca7,6141566319dbb6998ac9cb21,APPROVED,2023-01-27T15:09:34.532000Z,2023-01-27T15:34:40.800000Z,2023-01-30T15:51:20.498000Z,2023-01-27T15:34:41.301287Z,1507.0,CYDMOCQ1,133,23,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e927c808a1ec622ce617,614dd5f6c07191a861f2bd78,APPROVED,2023-01-27T15:09:27.589000Z,2023-01-27T16:06:51.736000Z,2023-01-30T15:51:20.684000Z,2023-01-27T16:06:52.137743Z,3445.0,CYDMOCQ1,81,24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e9465cc10785b606f419,5f68f02c41716709ee9be42d,APPROVED,2023-01-27T15:09:58.476000Z,2023-01-27T15:32:01.706000Z,2023-01-30T15:51:20.860000Z,2023-01-27T15:32:02.091655Z,1324.0,CYDMOCQ1,312,25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e95f1463ccc36ec8864c,613aa1303160c3f3db604c4c,APPROVED,2023-01-27T15:10:23.095000Z,2023-01-27T15:42:13.190000Z,2023-01-30T15:51:21.043000Z,2023-01-27T15:42:13.637195Z,1911.0,CYDMOCQ1,223,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3e95f45a0610af9740bc5,5fd01d9ba6d21307682ab067,APPROVED,2023-01-27T15:10:23.257000Z,2023-01-27T15:41:25.942000Z,2023-01-30T15:52:18.445000Z,2023-01-27T15:41:26.471316Z,1863.0,CYDMOCQ1,197,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3e96f26fe16bda64cc304,60dec770e794837d68214ae1,APPROVED,2023-01-27T15:10:44.744000Z,2023-01-27T15:37:12.292000Z,2023-01-30T15:51:21.212000Z,2023-01-27T15:37:13.329755Z,1588.0,CYDMOCQ1,329,28,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3e997fb34fdb66af0025e,5f2b4939dae40959f75f7baf,APPROVED,2023-01-27T15:11:19.268000Z,2023-01-27T15:42:50.091000Z,2023-01-30T15:52:18.661000Z,2023-01-27T15:42:50.540808Z,1891.0,CYDMOCQ1,341,31,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3e99e1f6854ef1b81b0d3,611969c2dd0ecf7831a4d470,APPROVED,2023-01-27T15:11:26.855000Z,2023-01-27T16:09:58.097000Z,2023-01-30T15:52:18.883000Z,2023-01-27T16:09:59.758746Z,3512.0,CYDMOCQ1,69,23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3e9bba7867ddbb2fe84c5,5fbfb99036e420313c504a36,APPROVED,2023-01-27T15:11:55.586000Z,2023-01-27T16:17:08.634000Z,2023-01-30T15:52:19.091000Z,2023-01-27T16:17:09.222844Z,3914.0,CYDMOCQ1,110,21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3e9dec9bc586766560148,5c0e9cd3b9211d0001d7ec58,APPROVED,2023-01-27T15:12:35.161000Z,2023-01-27T15:43:05.821000Z,2023-01-30T15:51:21.383000Z,2023-01-27T15:43:06.239226Z,1831.0,CYDMOCQ1,235,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time,
63d3e9e8e9a3ed5c2fb6d0fa,6089ac272764c3f1d2cbe240,APPROVED,2023-01-27T15:13:12.890000Z,2023-01-27T15:34:34.016000Z,2023-01-30T15:51:21.566000Z,2023-01-27T15:34:34.472905Z,1282.0,CYDMOCQ1,32,32,Male,Other,Chile,Chile,Chile,Spanish,Yes,Full-Time,
