row_id,participant_id,source_survey,identifier_type,n_non_missing,country_clean,residence_region,has_country,n_sociodemographic_non_missing,n_key_sociodemographic_non_missing,line_check_answer,check_42_answer,check_4_answer,strongly_disagree_answer,line_check_status,check_42_status,check_4_status,strongly_disagree_status,pass_line_check,pass_42_check,pass_4_check,pass_strongly_disagree_check,fail_line_check,fail_42_check,fail_4_check,fail_strongly_disagree_check,no_response_line_check,no_response_42_check,no_response_4_check,no_response_strongly_disagree_check,no_response_attention_check,failed_attention_check,failed_attention_check_decision,failed_attention_check_other,failed_attention_check_any,problematic_merge_flag,duplicate_n,duplicate_rank,duplicated_participant,n_determinants_valid,determinant_sd,possible_straightlining,row_quality
115,PROLIFIC_6989bce959483bc187776922,decision,prolific,92,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,31,21.96390000035983,FALSE,sin_sociodemografico
12,PROLIFIC_698b10e112e204e2d1f0c126,decision,prolific,133,Finland,Europa del Norte,TRUE,13,5,All lines are the same lent¡gth.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,41.13314337454612,FALSE,attention_check_fallido
10,PROLIFIC_698db045fae28c25c8879634,decision,prolific,95,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,22.615808594589247,FALSE,sin_sociodemografico
162,PROLIFIC_698df153dc723dada19b1dab,decision,prolific,112,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,18.27825548721524,FALSE,attention_check_fallido
66,PROLIFIC_698e24ffc779302508f52de5,decision,prolific,144,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,FALSE,31,23.55998977672889,FALSE,problematic_merge
33,PROLIFIC_698fa8ec85144121c0643338,decision,prolific,128,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,20.865520834079827,FALSE,attention_check_fallido
108,PROLIFIC_699304901f17ecf09a0c0f09,decision,prolific,99,NA,NA,FALSE,0,0,NA,42.,Option 4.,Strongly disagree.,no_responde,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,25.255389076776364,FALSE,sin_sociodemografico
18,PROLIFIC_69932173fe3deef35c4f7e70,decision,prolific,101,Luxembourg,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,6,23.97012028894863,FALSE,attention_check_fallido
158,PROLIFIC_69946a0579d779ee49dca2c5,decision,prolific,112,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,26.162006896236182,FALSE,attention_check_fallido
27,PROLIFIC_699776549800aa3b0399d642,decision,prolific,155,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,35.45919963436396,FALSE,attention_check_fallido
167,PROLIFIC_699b5130e75520d8cda5a642,decision,prolific,151,Romania,Europa del Este,TRUE,13,5,All lines are the same lent¡gth.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,22.257451633684536,FALSE,attention_check_fallido
390,PROLIFIC_69b0772afa3b7617ecf290d8,decision,prolific,99,NA,NA,FALSE,0,0,NA,42.,Option 4.,Strongly disagree.,no_responde,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,12.414871415285159,FALSE,sin_sociodemografico
171,PROLIFIC_69c648e30d13356cd9780c9a,decision,prolific,152,Belgium,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,22.17089053459004,FALSE,attention_check_fallido
104,PROLIFIC_69d023c8f299f5b1cc355e64,decision,prolific,129,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,22,10.45046033493842,FALSE,attention_check_fallido
93,PROLIFIC_69d7f5e13c624f3ce83d2cfb,decision,prolific,119,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,24.089550672706686,FALSE,attention_check_fallido
152,PROLIFIC_69d8d2f724abed404eb4935d,decision,prolific,120,France,Europa Occidental,TRUE,14,5,The bottom line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,20.771971461252704,FALSE,attention_check_fallido
172,PROLIFIC_69ee50cfb4f7f782d21e0238,decision,prolific,117,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,23.75547475099501,FALSE,attention_check_fallido
99,PROLIFIC_69f9f16dd6f231903e2a6b41,decision,prolific,139,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,18.179104452906294,FALSE,attention_check_fallido
174,PROLIFIC_69fb3f396267d7f728885605,decision,prolific,144,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,30,23.22614955149703,FALSE,attention_check_fallido
160,PROLIFIC_69fc62a553e31d1f955c7d1e,decision,prolific,128,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,7.829264271453485,FALSE,attention_check_fallido
77,PROLIFIC_6a00ddf17a4ca511079ba36,decision,prolific,137,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,27.335265388705626,FALSE,attention_check_fallido
49,PROLIFIC_6a01d2282cff0f54d29e9ce9,decision,prolific,101,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,29,25.599126370561173,FALSE,attention_check_fallido
133,PROLIFIC_6a01f97615e1e34226c0c6de,decision,prolific,123,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,24.041106430176978,FALSE,attention_check_fallido
127,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,decision,prolific,125,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,32.95731293364876,FALSE,attention_check_fallido
136,PROLIFIC_6a0252dc959d360ed8448c2f,decision,prolific,117,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,17.703169708894944,FALSE,attention_check_fallido
82,PROLIFIC_6a064be60a1feb17a9dfe824,decision,prolific,131,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,12.833926812139566,FALSE,attention_check_fallido
46,PROLIFIC_6a06ce99e7948a2b48b807b8,decision,prolific,112,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,37.11445625229104,FALSE,attention_check_fallido
180,PROLIFIC_6a07020572ab3b4d691a391c,decision,prolific,107,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,35.57249243083672,FALSE,attention_check_fallido
141,PROLIFIC_6a081474f37bbaf455c26332,decision,prolific,146,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,15.354119705651765,FALSE,attention_check_fallido
119,PROLIFIC_6a0d70f4edf77457443338ce,decision,prolific,160,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,29,8.075231241637066,FALSE,attention_check_fallido
79,PROLIFIC_6a0d86760c5c5b905946bc00,decision,prolific,124,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,23.790563831472234,FALSE,attention_check_fallido
94,PROLIFIC_6a0d9e9144c2414b7e6adeda,decision,prolific,123,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,25.642529409481604,FALSE,attention_check_fallido
38,PROLIFIC_6a0daf62ec01cd69c04d1da8,decision,prolific,130,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,22.434420558740797,FALSE,attention_check_fallido
114,PROLIFIC_6a0f3e08be88e41f0e239e45,decision,prolific,143,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,30.334125004439247,FALSE,attention_check_fallido
170,PROLIFIC_6a1b5f584a440643c54aed9a,decision,prolific,149,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,30.9495253320559,FALSE,attention_check_fallido
169,PROLIFIC_6a1d394cf761db518876cad8,decision,prolific,128,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,16.86652216351887,FALSE,attention_check_fallido
181,PROLIFIC_6a1eba8c12fabb0fa7678822,decision,prolific,127,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,27.676832485882716,FALSE,attention_check_fallido
54,PROLIFIC_6a204321d4201071efadc417,decision,prolific,109,France,Europa Occidental,TRUE,13,5,The middle line is the longest.,The survey has been easy so far.,NA,NA,falla,falla,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,29,30.583931194184967,FALSE,attention_check_fallido
5,PROLIFIC_6a229bc24afaa132a0944070,decision,prolific,95,Bulgaria,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,30,16.99428571980702,FALSE,attention_check_fallido
78,PROLIFIC_6a22f1c96d813b77a267cc7d,decision,prolific,141,Italy,Europa del Sur,TRUE,13,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,19.407945454740787,FALSE,attention_check_fallido
71,PROLIFIC_6a23e0de47bc759d7dfabea7,decision,prolific,147,Belgium,Europa Occidental,TRUE,13,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,30,17.18245563384918,FALSE,attention_check_fallido
96,PROLIFIC_6a25a6b9390e0020e7ef226e,decision,prolific,143,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,23.825220440370703,FALSE,attention_check_fallido
277,PROLIFIC_f022823c-dfa6-4cd6-bd42-,decision,prolific,72,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,26,26.925452642434816,FALSE,sin_sociodemografico
264,PROLIFIC_qwertyuiop,decision,prolific,70,Spain,Europa del Sur,TRUE,14,5,The bottom line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,16,19.171158893852333,FALSE,attention_check_fallido
