row_id,participant_id,source_survey,line_check_status,check_42_status,check_4_status,strongly_disagree_status,n_attention_checks_pasa,n_attention_checks_falla,n_attention_checks_no_responde,n_attention_checks_no_aplica,n_attention_checks_respondidos,n_attention_checks_decision_pasa,n_attention_checks_decision_falla,n_attention_checks_decision_respondidos,failed_attention_check,failed_attention_check_decision,failed_attention_check_other,failed_attention_check_any,falla_todos_los_respondidos,falla_los_4_checks,falla_los_2_checks_decision,falla_todos_checks_decision_respondidos,row_quality
339,339,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
340,340,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
341,341,decision,pasa,falla,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
342,342,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
343,343,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
344,344,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
345,345,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
346,346,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
347,347,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
348,348,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
349,349,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
350,350,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
351,351,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,muy_incompleta_6_10
352,352,decision,falla,falla,no_responde,no_responde,0,2,2,0,2,0,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,attention_check_fallido
353,353,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
354,354,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
355,355,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
356,356,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
357,357,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
358,358,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
359,359,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
360,360,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
361,361,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
362,362,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
363,363,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
364,364,decision,pasa,falla,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
365,365,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
366,366,decision,pasa,falla,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
367,367,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
368,368,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
369,369,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
370,370,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
371,371,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
372,372,decision,falla,falla,no_responde,no_responde,0,2,2,0,2,0,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,attention_check_fallido
373,373,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,muy_incompleta_6_10
374,374,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
375,375,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
376,376,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
377,377,decision,falla,falla,no_responde,no_responde,0,2,2,0,2,0,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,attention_check_fallido
378,378,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
407,407,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,muy_incompleta_6_10
414,414,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
416,416,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
420,420,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
421,421,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
422,422,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
423,423,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
424,424,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
425,425,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
426,426,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
427,427,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
428,428,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
429,429,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
430,430,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
431,431,concerns1,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
432,432,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,casi_vacia_0_5
433,433,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_pais
434,434,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
435,435,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,muy_incompleta_6_10
436,436,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
437,437,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
438,438,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
439,439,rvs,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
8,CODE_6a1d9,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
419,CODE_CEB83,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
410,CODE_DGC00,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
415,CODE_GAC00,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
412,CODE_HL990,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
408,CODE_MO125,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
409,CODE_Qwert,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
417,CODE_TE996,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
411,CODE_VVVVV,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
413,CODE_aal81,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
418,CODE_eoclr,decision,no_responde,no_responde,no_responde,no_responde,0,0,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
400,PROLIFIC_56ab6fd869b24700065cbdbd,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
32,PROLIFIC_57e928630cb6700001dd8f8a,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
165,PROLIFIC_5a2310ebdf5bd00001b37474,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
9,PROLIFIC_5aeb24e22bd17300018779f2,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
125,PROLIFIC_5b3f242f9c2ec600014ef9fc,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
91,PROLIFIC_5c66cc9246bfc200019044b8,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
398,PROLIFIC_5cb4adc019ee7300189e8547,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,problematic_merge
143,PROLIFIC_5cd53d40aeb4100001c18aa8,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
51,PROLIFIC_5cf101ea48405a0018415d09,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
122,PROLIFIC_5cf510ccb0bafb00161ffd56,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
16,PROLIFIC_5d1f54b95538e6001a843293,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
138,PROLIFIC_5d24b3cfa433c000166f91bf,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
30,PROLIFIC_5d6558fa16871700012ea47b,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
168,PROLIFIC_5d6eb49ab682cc000173982b,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
53,PROLIFIC_5d7e41aea60f7b00013cf1af,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
146,PROLIFIC_5e35394d2149184e1a3d0450,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
140,PROLIFIC_5e4f73d0ca55663b5b9d18b0,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
92,PROLIFIC_5e86e0a50a340d32316afe9d,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
147,PROLIFIC_5e8b11aaa9b690000bb6ae1f,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,problematic_merge
135,PROLIFIC_5e8f740429529124dfc3e7a5,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
69,PROLIFIC_5e92267dcc3d6c553eb8c817,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
50,PROLIFIC_5e9c3ff1cf719d151612648f,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
35,PROLIFIC_5eda1423dd2241017d85fd44,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
52,PROLIFIC_5f21ff288900cb4709dd49aa,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
155,PROLIFIC_5f2af36061a10a452cd8dc4e,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
6,PROLIFIC_5f2dcc4c7989510ff7699cab,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
154,PROLIFIC_5f4d6c27b03547a378fcb44a,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
166,PROLIFIC_5fabbdb69389ea01dd402172,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
389,PROLIFIC_5fbbc75f884010d82bf37532,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
381,PROLIFIC_5fe328a0a53c57f645dc0b19,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
85,PROLIFIC_602fe67919eaccd752eea5a5,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
153,PROLIFIC_6034e1952ed073efce57a8a7,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
111,PROLIFIC_60456799ca80066961f3fa3c,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
15,PROLIFIC_604dedd2805fe682c5bc51c0,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
134,PROLIFIC_60827e52a046c9b82574d391,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
405,PROLIFIC_609077b2d5f119a0c819a6cd,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
40,PROLIFIC_61034f24da19cc56177b8b59,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
24,PROLIFIC_6103a3ece71ab061d5624402,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
95,PROLIFIC_6111037143ad4a71cf9e2852,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
156,PROLIFIC_6119075f1fe00f92c8153747,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
379,PROLIFIC_6136cb52db0f1cb2262bbf5d,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
117,PROLIFIC_6167579b785195f0db610d94,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
113,PROLIFIC_62ead0772116e6bc70b7cd09,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
386,PROLIFIC_6310c063bd0cce86b0289d20,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
396,PROLIFIC_63b3377ca1ccdfc7cc567503,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
131,PROLIFIC_63ed0392b8b24c34aaf26310,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
80,PROLIFIC_646219bb0b91a6f3327e39fb,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
88,PROLIFIC_6470e501cc85b0287c8da951,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
121,PROLIFIC_64a814776d0d667482bcf926,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
159,PROLIFIC_64e91e9b7ac897d0afa22985,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
45,PROLIFIC_64edf002c925fb837ee0a770,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
406,PROLIFIC_65410ad762a7e3c570b6273c,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
403,PROLIFIC_654e38a9bd1961e9942af916,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
11,PROLIFIC_6597f6dc6f784e1f69bfadfa,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
177,PROLIFIC_65b271a26aba0246730964f3,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
29,PROLIFIC_66045ed49119e654e5454985,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
384,PROLIFIC_6605852ff5914c22f592a372,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
55,PROLIFIC_66156a7a88131373e361e9a8,decision,falla,pasa,pasa,falla,2,2,0,0,4,1,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,problematic_merge
7,PROLIFIC_661581f5ba8868414baed7ca,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
106,PROLIFIC_66316420ced02e8c467d22a2,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
124,PROLIFIC_6646044a0b635b10c98237fb,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
109,PROLIFIC_6654840c725f74f1b0a206f9,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
118,PROLIFIC_667971a555af1f83d3f29ae7,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
382,PROLIFIC_6679a3da51eabfa768a8f350,decision,no_responde,pasa,pasa,pasa,3,0,1,0,3,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
395,PROLIFIC_669f4716791267ee6337641f,decision,falla,pasa,falla,pasa,2,2,0,0,4,1,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
401,PROLIFIC_66bf543c179dbc75f790396c,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
