analysis_sample,matrix,matrix_name,d_det,d_hamming,min_common_pct,prototype,cumulative_covered_pct,prototype_label
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,1,63.55619047619029,P1
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,2,91.43571428571376,P2
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,3,95.9611904761899,P3
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,4,97.34190476190416,P4
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,5,97.62404761904702,P5
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,6,97.90928571428512,P6
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,7,98.46404761904702,P7
LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,8,99.0695238095232,P8
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,1,66.25619047619028,P1
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,2,93.33904761904712,P2
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,3,96.2530952380947,P3
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,4,97.38833333333277,P4
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,5,98.11928571428514,P5
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,6,98.54547619047564,P6
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,7,98.82952380952324,P7
LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,8,99.24523809523753,P8
LATAM,POS,matrix_32_pos_0_1,15,6,80,1,68.47499999999968,P1
LATAM,POS,matrix_32_pos_0_1,15,6,80,2,91.7859523809518,P2
LATAM,POS,matrix_32_pos_0_1,15,6,80,3,95.02523809523748,P3
LATAM,POS,matrix_32_pos_0_1,15,6,80,4,96.75499999999936,P4
LATAM,POS,matrix_32_pos_0_1,15,6,80,5,97.10142857142792,P5
LATAM,POS,matrix_32_pos_0_1,15,6,80,6,97.2169047619041,P6
LATAM,POS,matrix_32_pos_0_1,15,6,80,7,98.26999999999934,P7
LATAM,POS,matrix_32_pos_0_1,15,6,80,8,98.52904761904696,P8
LATAM,EXT,matrix_32_ext_0_1,8,4,75,1,19.06619047619019,P1
LATAM,EXT,matrix_32_ext_0_1,8,4,75,2,44.60666666666598,P2
LATAM,EXT,matrix_32_ext_0_1,8,4,75,3,63.90309523809423,P3
LATAM,EXT,matrix_32_ext_0_1,8,4,75,4,74.8071428571417,P4
LATAM,EXT,matrix_32_ext_0_1,8,4,75,5,80.68595238095114,P5
LATAM,EXT,matrix_32_ext_0_1,8,4,75,6,82.03761904761778,P6
LATAM,EXT,matrix_32_ext_0_1,8,4,75,7,84.90499999999868,P7
LATAM,EXT,matrix_32_ext_0_1,8,4,75,8,89.39976190476051,P8
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,1,19.105714285713933,P1
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,2,38.54785714285647,P2
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,3,59.45499999999895,P3
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,4,74.62714285714152,P4
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,5,76.48095238095101,P5
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,6,81.08499999999853,P6
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,7,82.56404761904612,P7
LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,8,84.97333333333181,P8
LATAM,EXT,matrix_32_ext_0_1,10,4,80,1,18.921190476190084,P1
LATAM,EXT,matrix_32_ext_0_1,10,4,80,2,29.75571428571368,P2
LATAM,EXT,matrix_32_ext_0_1,10,4,80,3,52.68880952380845,P3
LATAM,EXT,matrix_32_ext_0_1,10,4,80,4,68.9649999999986,P4
LATAM,EXT,matrix_32_ext_0_1,10,4,80,5,74.97214285714132,P5
LATAM,EXT,matrix_32_ext_0_1,10,4,80,6,76.06166666666512,P6
LATAM,EXT,matrix_32_ext_0_1,10,4,80,7,79.28666666666504,P7
LATAM,EXT,matrix_32_ext_0_1,10,4,80,8,83.28166666666495,P8
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,1,18.04714285714246,P1
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,2,43.281904761903824,P2
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,3,55.615238095236904,P3
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,4,64.51333333333194,P4
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,5,69.19976190476041,P5
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,6,75.43880952380788,P6
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,7,78.92214285714114,P7
LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,8,81.68523809523633,P8
LATAM,EXT,matrix_32_ext_0_1,12,6,75,1,23.17690476190419,P1
LATAM,EXT,matrix_32_ext_0_1,12,6,75,2,59.68357142856973,P2
LATAM,EXT,matrix_32_ext_0_1,12,6,75,3,74.98285714285505,P3
LATAM,EXT,matrix_32_ext_0_1,12,6,75,4,83.70285714285487,P4
LATAM,EXT,matrix_32_ext_0_1,12,6,75,5,85.58357142856909,P5
LATAM,EXT,matrix_32_ext_0_1,12,6,75,6,89.47047619047376,P6
LATAM,EXT,matrix_32_ext_0_1,12,6,75,7,92.79357142856892,P7
LATAM,EXT,matrix_32_ext_0_1,12,6,75,8,93.22309523809272,P8
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,1,25.634761904761245,P1
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,2,59.09880952380774,P2
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,3,70.32357142856937,P3
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,4,73.53166666666452,P4
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,5,84.56261904761664,P5
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,6,87.7499999999975,P6
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,7,92.46523809523546,P7
LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,8,93.63238095237828,P8
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,1,28.641666666665916,P1
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,2,63.04499999999803,P2
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,3,78.23714285714048,P3
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,4,81.12428571428326,P4
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,5,82.89476190475939,P5
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,6,87.08690476190212,P6
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,7,88.59404761904493,P7
LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,8,89.73261904761634,P8
LATAM,EXT,matrix_32_ext_0_1,15,6,80,1,25.300952380951745,P1
LATAM,EXT,matrix_32_ext_0_1,15,6,80,2,61.1964285714267,P2
LATAM,EXT,matrix_32_ext_0_1,15,6,80,3,71.32071428571216,P3
LATAM,EXT,matrix_32_ext_0_1,15,6,80,4,76.75928571428344,P4
LATAM,EXT,matrix_32_ext_0_1,15,6,80,5,78.38238095237864,P5
LATAM,EXT,matrix_32_ext_0_1,15,6,80,6,81.7595238095214,P6
LATAM,EXT,matrix_32_ext_0_1,15,6,80,7,83.25619047618804,P7
LATAM,EXT,matrix_32_ext_0_1,15,6,80,8,87.31642857142602,P8
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,1,2.8197619047618168,P1
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,2,8.98404761904734,P2
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,3,10.428095238094912,P3
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,4,19.7399999999994,P4
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,5,24.44309523809449,P5
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,6,29.16285714285625,P6
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,7,33.986190476189435,P7
LATAM,Z_ABS,matrix_32_z_abs,8,4,75,8,36.566190476189355,P8
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,1,1.8271428571427992,P1
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,2,9.73666666666636,P2
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,3,12.955238095237682,P3
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,4,14.193095238094786,P4
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,5,18.28833333333275,P5
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,6,22.785476190475464,P6
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,7,28.867857142856224,P7
LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,8,32.249523809522785,P8
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,1,1.7252380952380353,P1
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,2,5.7242857142855135,P2
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,3,6.858571428571189,P3
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,4,15.390714285713742,P4
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,5,18.009999999999362,P5
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,6,21.795714285713508,P6
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,7,24.395714285713417,P7
LATAM,Z_ABS,matrix_32_z_abs,10,4,80,8,26.708095238094288,P8
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,1,2.1440476190475426,P1
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,2,5.646428571428368,P2
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,3,6.730714285714044,P3
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,4,14.1399999999995,P4
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,5,15.563095238094688,P5
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,6,19.0061904761898,P6
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,7,19.57214285714216,P7
LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,8,20.209999999999283,P8
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,1,3.9471428571427136,P1
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,2,6.066428571428351,P2
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,3,10.72357142857104,P3
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,4,22.511904761903985,P4
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,5,24.26142857142773,P5
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,6,26.930714285713343,P6
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,7,28.864285714284705,P7
LATAM,Z_ABS,matrix_32_z_abs,12,6,75,8,37.479999999998675,P8
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,1,3.302619047618924,P1
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,2,5.303333333333136,P2
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,3,17.030238095237493,P3
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,4,21.559285714284943,P4
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,5,26.72880952380856,P5
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,6,37.14499999999867,P6
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,7,41.02880952380804,P7
LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,8,43.037380952379394,P8
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,1,3.102142857142741,P1
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,2,4.832619047618869,P2
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,3,17.02809523809464,P3
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,4,21.24690476190401,P4
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,5,24.47238095238008,P5
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,6,30.308571428570335,P6
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,7,32.24333333333217,P7
LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,8,38.99499999999859,P8
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,1,3.249047619047497,P1
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,2,5.622619047618835,P2
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,3,8.669285714285387,P3
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,4,20.246190476189746,P4
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,5,27.973095238094235,P5
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,6,29.76857142857036,P6
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,7,35.51785714285586,P7
LATAM,Z_ABS,matrix_32_z_abs,15,6,80,8,38.64142857142717,P8
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,1,8.747857142856855,P1
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,2,15.393571428570926,P2
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,3,17.547142857142283,P3
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,4,21.30738095238025,P4
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,5,21.980476190475464,P5
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,6,22.491666666665925,P6
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,7,22.72047619047544,P7
DIEGO,RAW,matrix_32_raw_0_1,8,4,75,8,23.98595238095159,P8
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,1,6.798333333333115,P1
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,2,13.876904761904315,P2
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,3,14.20261904761859,P3
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,4,14.400952380951916,P4
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,5,15.717619047618545,P5
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,6,15.939761904761392,P6
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,7,18.98476190476129,P7
DIEGO,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,8,20.685714285713615,P8
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,1,6.956666666666447,P1
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,2,13.037619047618636,P2
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,3,13.738809523809088,P3
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,4,15.237380952380471,P4
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,5,15.629761904761413,P5
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,6,16.404047619047102,P6
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,7,17.080238095237554,P7
DIEGO,RAW,matrix_32_raw_0_1,10,4,80,8,17.765714285713724,P8
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,1,2.3504761904761153,P1
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,2,5.713333333333148,P2
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,3,10.138095238094916,P3
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,4,10.71595238095204,P4
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,5,11.98499999999962,P5
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,6,13.08833333333292,P6
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,7,15.637380952380456,P7
DIEGO,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,8,16.045238095237586,P8
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,1,13.116904761904372,P1
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,2,20.69309523809462,P2
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,3,22.34071428571362,P3
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,4,24.539999999999267,P4
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,5,27.855714285713443,P5
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,6,29.504999999999107,P6
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,7,30.89571428571335,P7
DIEGO,RAW,matrix_32_raw_0_1,12,6,75,8,32.01595238095141,P8
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,1,11.19142857142824,P1
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,2,14.904761904761454,P2
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,3,21.466666666666015,P3
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,4,26.140238095237297,P4
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,5,26.950952380951552,P5
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,6,27.49690476190392,P6
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,7,29.324047619046723,P7
DIEGO,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,8,32.730238095237084,P8
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,1,9.309761904761643,P1
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,2,18.949999999999473,P2
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,3,20.70809523809466,P3
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,4,21.14333333333274,P4
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,5,23.639285714285045,P5
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,6,24.774523809523107,P6
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,7,26.27857142857068,P7
DIEGO,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,8,26.48880952380877,P8
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,1,9.014761904761649,P1
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,2,21.152142857142252,P2
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,3,24.51547619047548,P3
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,4,26.312142857142092,P4
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,5,26.717857142856367,P5
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,6,27.911666666665855,P6
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,7,28.407380952380127,P7
DIEGO,RAW,matrix_32_raw_0_1,15,6,80,8,29.30690476190391,P8
DIEGO,POS,matrix_32_pos_0_1,8,4,75,1,24.11809523809453,P1
DIEGO,POS,matrix_32_pos_0_1,8,4,75,2,31.839999999999065,P2
DIEGO,POS,matrix_32_pos_0_1,8,4,75,3,37.88238095237984,P3
DIEGO,POS,matrix_32_pos_0_1,8,4,75,4,41.92238095237971,P4
DIEGO,POS,matrix_32_pos_0_1,8,4,75,5,45.3321428571415,P5
DIEGO,POS,matrix_32_pos_0_1,8,4,75,6,47.82499999999857,P6
DIEGO,POS,matrix_32_pos_0_1,8,4,75,7,49.86023809523659,P7
DIEGO,POS,matrix_32_pos_0_1,8,4,75,8,51.56166666666512,P8
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,1,20.301428571427937,P1
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,2,27.975238095237227,P2
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,3,34.08976190476084,P3
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,4,37.34380952380835,P4
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,5,38.2449999999988,P5
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,6,38.64047619047498,P6
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,7,42.47571428571294,P7
DIEGO,POS,matrix_32_pos_0_1,9,4,77.77777777777777,8,43.34023809523672,P8
DIEGO,POS,matrix_32_pos_0_1,10,4,80,1,18.194285714285133,P1
DIEGO,POS,matrix_32_pos_0_1,10,4,80,2,25.319999999999183,P2
DIEGO,POS,matrix_32_pos_0_1,10,4,80,3,32.833095238094174,P3
DIEGO,POS,matrix_32_pos_0_1,10,4,80,4,34.404999999998886,P4
DIEGO,POS,matrix_32_pos_0_1,10,4,80,5,34.70047619047506,P5
DIEGO,POS,matrix_32_pos_0_1,10,4,80,6,36.280476190475014,P6
DIEGO,POS,matrix_32_pos_0_1,10,4,80,7,38.67023809523683,P7
DIEGO,POS,matrix_32_pos_0_1,10,4,80,8,39.79166666666537,P8
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,1,17.933809523808932,P1
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,2,27.29119047618956,P2
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,3,34.025714285713136,P3
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,4,36.34904761904639,P4
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,5,37.28333333333207,P5
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,6,38.31857142857013,P6
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,7,38.63119047618917,P7
DIEGO,POS,matrix_32_pos_0_1,11,4,81.81818181818181,8,38.80333333333202,P8
DIEGO,POS,matrix_32_pos_0_1,12,6,75,1,37.31880952380787,P1
DIEGO,POS,matrix_32_pos_0_1,12,6,75,2,52.31833333333119,P2
DIEGO,POS,matrix_32_pos_0_1,12,6,75,3,57.18333333333102,P3
DIEGO,POS,matrix_32_pos_0_1,12,6,75,4,60.08999999999758,P4
DIEGO,POS,matrix_32_pos_0_1,12,6,75,5,63.5628571428546,P5
DIEGO,POS,matrix_32_pos_0_1,12,6,75,6,65.25833333333073,P6
DIEGO,POS,matrix_32_pos_0_1,12,6,75,7,66.8471428571402,P7
DIEGO,POS,matrix_32_pos_0_1,12,6,75,8,68.1197619047592,P8
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,1,40.46428571428378,P1
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,2,53.470238095235715,P2
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,3,56.77857142856892,P3
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,4,58.11380952380696,P4
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,5,59.404285714283105,P5
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,6,60.25190476190212,P6
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,7,64.3254761904734,P7
DIEGO,POS,matrix_32_pos_0_1,13,6,76.92307692307692,8,64.784523809521,P8
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,1,41.010238095236105,P1
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,2,53.54214285714041,P2
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,3,54.35714285714038,P3
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,4,56.594523809521256,P4
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,5,59.37452380952114,P5
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,6,61.60666666666391,P6
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,7,64.04595238094954,P7
DIEGO,POS,matrix_32_pos_0_1,14,6,78.57142857142857,8,65.77023809523519,P8
DIEGO,POS,matrix_32_pos_0_1,15,6,80,1,45.94857142856901,P1
DIEGO,POS,matrix_32_pos_0_1,15,6,80,2,56.3254761904734,P2
DIEGO,POS,matrix_32_pos_0_1,15,6,80,3,56.99857142856862,P3
DIEGO,POS,matrix_32_pos_0_1,15,6,80,4,58.77380952380665,P4
DIEGO,POS,matrix_32_pos_0_1,15,6,80,5,59.79309523809233,P5
DIEGO,POS,matrix_32_pos_0_1,15,6,80,6,60.3980952380923,P6
DIEGO,POS,matrix_32_pos_0_1,15,6,80,7,62.01952380952081,P7
DIEGO,POS,matrix_32_pos_0_1,15,6,80,8,64.08904761904455,P8
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,1,0.2019047619047558,P1
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,2,0.8992857142856873,P2
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,3,1.2780952380951995,P3
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,4,1.5419047619047157,P4
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,5,1.7188095238094718,P5
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,6,2.1728571428570773,P6
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,7,2.570714285714208,P7
DIEGO,EXT,matrix_32_ext_0_1,8,4,75,8,2.7761904761903926,P8
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,1,0.280476190476182,P1
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,2,0.7759523809523575,P2
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,3,0.9845238095237796,P3
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,4,1.214999999999963,P4
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,5,1.3783333333332914,P5
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,6,1.6373809523809026,P6
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,7,2.211428571428504,P7
DIEGO,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,8,2.3633333333332613,P8
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,1,0.1554761904761858,P1
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,2,0.3109523809523716,P2
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,3,0.6147619047618863,P3
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,4,0.791666666666643,P4
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,5,0.9685714285713996,P5
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,6,1.1085714285713952,P6
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,7,1.5423809523809062,P7
DIEGO,EXT,matrix_32_ext_0_1,10,4,80,8,1.999761904761845,P8
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,1,0.4552380952380815,P1
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,2,0.632142857142838,P2
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,3,0.8590476190475932,P3
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,4,1.085952380952348,P4
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,5,1.2128571428571064,P5
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,6,1.6047619047618564,P6
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,7,1.8435714285713731,P7
DIEGO,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,8,2.2192857142856472,P8
