bootstrap_id,target_sample_type,dataset_source,n,prop_within_type
392,abstention,why,130,0.25691699604743085
392,voter,rv,494,1
393,abstention,diego,238,0.47035573122529645
393,abstention,rv,138,0.2727272727272727
393,abstention,why,130,0.25691699604743085
393,voter,rv,494,1
394,abstention,diego,221,0.4367588932806324
394,abstention,rv,133,0.2628458498023715
394,abstention,why,152,0.30039525691699603
394,voter,rv,494,1
395,abstention,diego,238,0.47035573122529645
395,abstention,rv,133,0.2628458498023715
395,abstention,why,135,0.26679841897233203
395,voter,rv,494,1
396,abstention,diego,213,0.4209486166007905
396,abstention,rv,137,0.2707509881422925
396,abstention,why,156,0.308300395256917
396,voter,rv,494,1
397,abstention,diego,232,0.45849802371541504
397,abstention,rv,144,0.2845849802371542
397,abstention,why,130,0.25691699604743085
397,voter,rv,494,1
398,abstention,diego,244,0.48221343873517786
398,abstention,rv,129,0.2549407114624506
398,abstention,why,133,0.2628458498023715
398,voter,rv,494,1
399,abstention,diego,217,0.4288537549407115
399,abstention,rv,135,0.26679841897233203
399,abstention,why,154,0.30434782608695654
399,voter,rv,494,1
400,abstention,diego,222,0.43873517786561267
400,abstention,rv,146,0.2885375494071146
400,abstention,why,138,0.2727272727272727
400,voter,rv,494,1
401,abstention,diego,233,0.46047430830039526
401,abstention,rv,137,0.2707509881422925
401,abstention,why,136,0.26877470355731226
401,voter,rv,494,1
402,abstention,diego,216,0.4268774703557312
402,abstention,rv,132,0.2608695652173913
402,abstention,why,158,0.31225296442687744
402,voter,rv,494,1
403,abstention,diego,232,0.45849802371541504
403,abstention,rv,134,0.2648221343873518
403,abstention,why,140,0.2766798418972332
403,voter,rv,494,1
404,abstention,diego,227,0.44861660079051385
404,abstention,rv,141,0.27865612648221344
404,abstention,why,138,0.2727272727272727
404,voter,rv,494,1
405,abstention,diego,255,0.5039525691699605
405,abstention,rv,134,0.2648221343873518
405,abstention,why,117,0.23122529644268774
405,voter,rv,494,1
406,abstention,diego,243,0.48023715415019763
406,abstention,rv,136,0.26877470355731226
406,abstention,why,127,0.2509881422924901
406,voter,rv,494,1
407,abstention,diego,260,0.5138339920948617
407,abstention,rv,128,0.25296442687747034
407,abstention,why,118,0.233201581027668
407,voter,rv,494,1
408,abstention,diego,240,0.4743083003952569
408,abstention,rv,131,0.25889328063241107
408,abstention,why,135,0.26679841897233203
408,voter,rv,494,1
409,abstention,diego,228,0.4505928853754941
409,abstention,rv,145,0.2865612648221344
409,abstention,why,133,0.2628458498023715
409,voter,rv,494,1
410,abstention,diego,239,0.4723320158102767
410,abstention,rv,121,0.2391304347826087
410,abstention,why,146,0.2885375494071146
410,voter,rv,494,1
411,abstention,diego,241,0.4762845849802372
411,abstention,rv,139,0.274703557312253
411,abstention,why,126,0.2490118577075099
411,voter,rv,494,1
412,abstention,diego,249,0.49209486166007904
412,abstention,rv,132,0.2608695652173913
412,abstention,why,125,0.24703557312252963
412,voter,rv,494,1
413,abstention,diego,221,0.4367588932806324
413,abstention,rv,139,0.274703557312253
413,abstention,why,146,0.2885375494071146
413,voter,rv,494,1
414,abstention,diego,243,0.48023715415019763
414,abstention,rv,149,0.29446640316205536
414,abstention,why,114,0.22529644268774704
414,voter,rv,494,1
415,abstention,diego,252,0.4980237154150198
415,abstention,rv,141,0.27865612648221344
415,abstention,why,113,0.22332015810276679
415,voter,rv,494,1
416,abstention,diego,210,0.4150197628458498
416,abstention,rv,163,0.3221343873517787
416,abstention,why,133,0.2628458498023715
416,voter,rv,494,1
417,abstention,diego,230,0.45454545454545453
417,abstention,rv,132,0.2608695652173913
417,abstention,why,144,0.2845849802371542
417,voter,rv,494,1
418,abstention,diego,228,0.4505928853754941
418,abstention,rv,140,0.2766798418972332
418,abstention,why,138,0.2727272727272727
418,voter,rv,494,1
419,abstention,diego,255,0.5039525691699605
419,abstention,rv,128,0.25296442687747034
419,abstention,why,123,0.24308300395256918
419,voter,rv,494,1
420,abstention,diego,243,0.48023715415019763
420,abstention,rv,136,0.26877470355731226
420,abstention,why,127,0.2509881422924901
420,voter,rv,494,1
421,abstention,diego,243,0.48023715415019763
421,abstention,rv,140,0.2766798418972332
421,abstention,why,123,0.24308300395256918
421,voter,rv,494,1
422,abstention,diego,239,0.4723320158102767
422,abstention,rv,134,0.2648221343873518
422,abstention,why,133,0.2628458498023715
422,voter,rv,494,1
423,abstention,diego,231,0.45652173913043476
423,abstention,rv,143,0.2826086956521739
423,abstention,why,132,0.2608695652173913
423,voter,rv,494,1
424,abstention,diego,224,0.4426877470355731
424,abstention,rv,144,0.2845849802371542
424,abstention,why,138,0.2727272727272727
424,voter,rv,494,1
425,abstention,diego,238,0.47035573122529645
425,abstention,rv,145,0.2865612648221344
425,abstention,why,123,0.24308300395256918
425,voter,rv,494,1
426,abstention,diego,239,0.4723320158102767
426,abstention,rv,131,0.25889328063241107
426,abstention,why,136,0.26877470355731226
426,voter,rv,494,1
427,abstention,diego,233,0.46047430830039526
427,abstention,rv,130,0.25691699604743085
427,abstention,why,143,0.2826086956521739
427,voter,rv,494,1
428,abstention,diego,234,0.4624505928853755
428,abstention,rv,138,0.2727272727272727
428,abstention,why,134,0.2648221343873518
428,voter,rv,494,1
429,abstention,diego,219,0.43280632411067194
429,abstention,rv,153,0.30237154150197626
429,abstention,why,134,0.2648221343873518
429,voter,rv,494,1
430,abstention,diego,241,0.4762845849802372
430,abstention,rv,126,0.2490118577075099
430,abstention,why,139,0.274703557312253
430,voter,rv,494,1
431,abstention,diego,235,0.4644268774703557
431,abstention,rv,134,0.2648221343873518
431,abstention,why,137,0.2707509881422925
431,voter,rv,494,1
432,abstention,diego,232,0.45849802371541504
432,abstention,rv,130,0.25691699604743085
432,abstention,why,144,0.2845849802371542
432,voter,rv,494,1
433,abstention,diego,229,0.4525691699604743
433,abstention,rv,138,0.2727272727272727
433,abstention,why,139,0.274703557312253
433,voter,rv,494,1
434,abstention,diego,231,0.45652173913043476
434,abstention,rv,137,0.2707509881422925
434,abstention,why,138,0.2727272727272727
434,voter,rv,494,1
435,abstention,diego,218,0.4308300395256917
435,abstention,rv,145,0.2865612648221344
435,abstention,why,143,0.2826086956521739
435,voter,rv,494,1
436,abstention,diego,228,0.4505928853754941
436,abstention,rv,128,0.25296442687747034
436,abstention,why,150,0.2964426877470356
436,voter,rv,494,1
437,abstention,diego,236,0.466403162055336
437,abstention,rv,124,0.2450592885375494
437,abstention,why,146,0.2885375494071146
437,voter,rv,494,1
438,abstention,diego,221,0.4367588932806324
438,abstention,rv,132,0.2608695652173913
438,abstention,why,153,0.30237154150197626
438,voter,rv,494,1
439,abstention,diego,244,0.48221343873517786
439,abstention,rv,127,0.2509881422924901
439,abstention,why,135,0.26679841897233203
439,voter,rv,494,1
440,abstention,diego,235,0.4644268774703557
440,abstention,rv,133,0.2628458498023715
440,abstention,why,138,0.2727272727272727
440,voter,rv,494,1
441,abstention,diego,225,0.44466403162055335
441,abstention,rv,143,0.2826086956521739
441,abstention,why,138,0.2727272727272727
441,voter,rv,494,1
442,abstention,diego,230,0.45454545454545453
442,abstention,rv,141,0.27865612648221344
442,abstention,why,135,0.26679841897233203
442,voter,rv,494,1
443,abstention,diego,232,0.45849802371541504
443,abstention,rv,139,0.274703557312253
443,abstention,why,135,0.26679841897233203
443,voter,rv,494,1
444,abstention,diego,229,0.4525691699604743
444,abstention,rv,126,0.2490118577075099
444,abstention,why,151,0.2984189723320158
444,voter,rv,494,1
445,abstention,diego,244,0.48221343873517786
445,abstention,rv,144,0.2845849802371542
445,abstention,why,118,0.233201581027668
445,voter,rv,494,1
446,abstention,diego,237,0.4683794466403162
446,abstention,rv,138,0.2727272727272727
446,abstention,why,131,0.25889328063241107
446,voter,rv,494,1
447,abstention,diego,246,0.48616600790513836
447,abstention,rv,130,0.25691699604743085
447,abstention,why,130,0.25691699604743085
447,voter,rv,494,1
448,abstention,diego,223,0.4407114624505929
448,abstention,rv,136,0.26877470355731226
448,abstention,why,147,0.29051383399209485
448,voter,rv,494,1
449,abstention,diego,236,0.466403162055336
449,abstention,rv,138,0.2727272727272727
449,abstention,why,132,0.2608695652173913
449,voter,rv,494,1
450,abstention,diego,219,0.43280632411067194
450,abstention,rv,136,0.26877470355731226
450,abstention,why,151,0.2984189723320158
450,voter,rv,494,1
451,abstention,diego,255,0.5039525691699605
451,abstention,rv,128,0.25296442687747034
451,abstention,why,123,0.24308300395256918
451,voter,rv,494,1
452,abstention,diego,237,0.4683794466403162
452,abstention,rv,128,0.25296442687747034
452,abstention,why,141,0.27865612648221344
452,voter,rv,494,1
453,abstention,diego,234,0.4624505928853755
453,abstention,rv,142,0.28063241106719367
453,abstention,why,130,0.25691699604743085
453,voter,rv,494,1
454,abstention,diego,222,0.43873517786561267
454,abstention,rv,147,0.29051383399209485
454,abstention,why,137,0.2707509881422925
454,voter,rv,494,1
455,abstention,diego,241,0.4762845849802372
455,abstention,rv,137,0.2707509881422925
455,abstention,why,128,0.25296442687747034
455,voter,rv,494,1
456,abstention,diego,231,0.45652173913043476
456,abstention,rv,131,0.25889328063241107
456,abstention,why,144,0.2845849802371542
456,voter,rv,494,1
457,abstention,diego,241,0.4762845849802372
457,abstention,rv,142,0.28063241106719367
457,abstention,why,123,0.24308300395256918
457,voter,rv,494,1
458,abstention,diego,219,0.43280632411067194
458,abstention,rv,153,0.30237154150197626
458,abstention,why,134,0.2648221343873518
458,voter,rv,494,1
459,abstention,diego,238,0.47035573122529645
459,abstention,rv,133,0.2628458498023715
459,abstention,why,135,0.26679841897233203
459,voter,rv,494,1
460,abstention,diego,231,0.45652173913043476
460,abstention,rv,150,0.2964426877470356
460,abstention,why,125,0.24703557312252963
460,voter,rv,494,1
461,abstention,diego,231,0.45652173913043476
461,abstention,rv,139,0.274703557312253
461,abstention,why,136,0.26877470355731226
461,voter,rv,494,1
462,abstention,diego,224,0.4426877470355731
462,abstention,rv,157,0.3102766798418972
462,abstention,why,125,0.24703557312252963
462,voter,rv,494,1
463,abstention,diego,243,0.48023715415019763
463,abstention,rv,131,0.25889328063241107
463,abstention,why,132,0.2608695652173913
463,voter,rv,494,1
464,abstention,diego,239,0.4723320158102767
464,abstention,rv,125,0.24703557312252963
464,abstention,why,142,0.28063241106719367
464,voter,rv,494,1
465,abstention,diego,232,0.45849802371541504
465,abstention,rv,143,0.2826086956521739
465,abstention,why,131,0.25889328063241107
465,voter,rv,494,1
466,abstention,diego,249,0.49209486166007904
466,abstention,rv,121,0.2391304347826087
466,abstention,why,136,0.26877470355731226
466,voter,rv,494,1
467,abstention,diego,222,0.43873517786561267
467,abstention,rv,143,0.2826086956521739
467,abstention,why,141,0.27865612648221344
467,voter,rv,494,1
468,abstention,diego,222,0.43873517786561267
468,abstention,rv,138,0.2727272727272727
468,abstention,why,146,0.2885375494071146
468,voter,rv,494,1
469,abstention,diego,239,0.4723320158102767
469,abstention,rv,146,0.2885375494071146
469,abstention,why,121,0.2391304347826087
469,voter,rv,494,1
470,abstention,diego,236,0.466403162055336
470,abstention,rv,156,0.308300395256917
470,abstention,why,114,0.22529644268774704
470,voter,rv,494,1
471,abstention,diego,249,0.49209486166007904
471,abstention,rv,134,0.2648221343873518
471,abstention,why,123,0.24308300395256918
471,voter,rv,494,1
472,abstention,diego,239,0.4723320158102767
472,abstention,rv,140,0.2766798418972332
472,abstention,why,127,0.2509881422924901
472,voter,rv,494,1
473,abstention,diego,236,0.466403162055336
473,abstention,rv,117,0.23122529644268774
473,abstention,why,153,0.30237154150197626
473,voter,rv,494,1
474,abstention,diego,247,0.4881422924901186
474,abstention,rv,128,0.25296442687747034
474,abstention,why,131,0.25889328063241107
474,voter,rv,494,1
475,abstention,diego,252,0.4980237154150198
475,abstention,rv,142,0.28063241106719367
475,abstention,why,112,0.22134387351778656
475,voter,rv,494,1
476,abstention,diego,232,0.45849802371541504
476,abstention,rv,137,0.2707509881422925
476,abstention,why,137,0.2707509881422925
476,voter,rv,494,1
477,abstention,diego,245,0.4841897233201581
477,abstention,rv,129,0.2549407114624506
477,abstention,why,132,0.2608695652173913
477,voter,rv,494,1
478,abstention,diego,232,0.45849802371541504
478,abstention,rv,148,0.2924901185770751
478,abstention,why,126,0.2490118577075099
478,voter,rv,494,1
479,abstention,diego,229,0.4525691699604743
479,abstention,rv,151,0.2984189723320158
479,abstention,why,126,0.2490118577075099
479,voter,rv,494,1
480,abstention,diego,241,0.4762845849802372
480,abstention,rv,131,0.25889328063241107
480,abstention,why,134,0.2648221343873518
480,voter,rv,494,1
481,abstention,diego,260,0.5138339920948617
481,abstention,rv,124,0.2450592885375494
481,abstention,why,122,0.24110671936758893
481,voter,rv,494,1
482,abstention,diego,228,0.4505928853754941
482,abstention,rv,165,0.32608695652173914
482,abstention,why,113,0.22332015810276679
482,voter,rv,494,1
483,abstention,diego,214,0.42292490118577075
483,abstention,rv,153,0.30237154150197626
483,abstention,why,139,0.274703557312253
483,voter,rv,494,1
484,abstention,diego,225,0.44466403162055335
484,abstention,rv,152,0.30039525691699603
484,abstention,why,129,0.2549407114624506
484,voter,rv,494,1
485,abstention,diego,246,0.48616600790513836
485,abstention,rv,106,0.20948616600790515
485,abstention,why,154,0.30434782608695654
485,voter,rv,494,1
486,abstention,diego,235,0.4644268774703557
486,abstention,rv,149,0.29446640316205536
486,abstention,why,122,0.24110671936758893
486,voter,rv,494,1
487,abstention,diego,242,0.4782608695652174
487,abstention,rv,131,0.25889328063241107
487,abstention,why,133,0.2628458498023715
487,voter,rv,494,1
488,abstention,diego,219,0.43280632411067194
488,abstention,rv,142,0.28063241106719367
488,abstention,why,145,0.2865612648221344
488,voter,rv,494,1
489,abstention,diego,239,0.4723320158102767
489,abstention,rv,136,0.26877470355731226
489,abstention,why,131,0.25889328063241107
489,voter,rv,494,1
490,abstention,diego,231,0.45652173913043476
490,abstention,rv,142,0.28063241106719367
490,abstention,why,133,0.2628458498023715
490,voter,rv,494,1
491,abstention,diego,237,0.4683794466403162
491,abstention,rv,144,0.2845849802371542
491,abstention,why,125,0.24703557312252963
491,voter,rv,494,1
492,abstention,diego,244,0.48221343873517786
492,abstention,rv,133,0.2628458498023715
492,abstention,why,129,0.2549407114624506
492,voter,rv,494,1
493,abstention,diego,227,0.44861660079051385
493,abstention,rv,150,0.2964426877470356
493,abstention,why,129,0.2549407114624506
493,voter,rv,494,1
494,abstention,diego,244,0.48221343873517786
494,abstention,rv,147,0.29051383399209485
494,abstention,why,115,0.22727272727272727
494,voter,rv,494,1
495,abstention,diego,229,0.4525691699604743
495,abstention,rv,150,0.2964426877470356
495,abstention,why,127,0.2509881422924901
495,voter,rv,494,1
496,abstention,diego,215,0.424901185770751
496,abstention,rv,157,0.3102766798418972
496,abstention,why,134,0.2648221343873518
496,voter,rv,494,1
497,abstention,diego,236,0.466403162055336
497,abstention,rv,144,0.2845849802371542
497,abstention,why,126,0.2490118577075099
497,voter,rv,494,1
498,abstention,diego,246,0.48616600790513836
498,abstention,rv,133,0.2628458498023715
498,abstention,why,127,0.2509881422924901
498,voter,rv,494,1
499,abstention,diego,246,0.48616600790513836
499,abstention,rv,126,0.2490118577075099
499,abstention,why,134,0.2648221343873518
499,voter,rv,494,1
500,abstention,diego,229,0.4525691699604743
500,abstention,rv,131,0.25889328063241107
500,abstention,why,146,0.2885375494071146
500,voter,rv,494,1
501,abstention,diego,237,0.4683794466403162
501,abstention,rv,134,0.2648221343873518
501,abstention,why,135,0.26679841897233203
501,voter,rv,494,1
502,abstention,diego,231,0.45652173913043476
502,abstention,rv,122,0.24110671936758893
502,abstention,why,153,0.30237154150197626
502,voter,rv,494,1
503,abstention,diego,221,0.4367588932806324
503,abstention,rv,141,0.27865612648221344
503,abstention,why,144,0.2845849802371542
503,voter,rv,494,1
504,abstention,diego,269,0.5316205533596838
504,abstention,rv,125,0.24703557312252963
504,abstention,why,112,0.22134387351778656
504,voter,rv,494,1
505,abstention,diego,209,0.41304347826086957
505,abstention,rv,158,0.31225296442687744
505,abstention,why,139,0.274703557312253
505,voter,rv,494,1
506,abstention,diego,246,0.48616600790513836
506,abstention,rv,126,0.2490118577075099
506,abstention,why,134,0.2648221343873518
506,voter,rv,494,1
507,abstention,diego,251,0.49604743083003955
507,abstention,rv,124,0.2450592885375494
507,abstention,why,131,0.25889328063241107
507,voter,rv,494,1
508,abstention,diego,240,0.4743083003952569
508,abstention,rv,141,0.27865612648221344
508,abstention,why,125,0.24703557312252963
508,voter,rv,494,1
509,abstention,diego,230,0.45454545454545453
509,abstention,rv,152,0.30039525691699603
509,abstention,why,124,0.2450592885375494
509,voter,rv,494,1
510,abstention,diego,232,0.45849802371541504
510,abstention,rv,135,0.26679841897233203
510,abstention,why,139,0.274703557312253
510,voter,rv,494,1
511,abstention,diego,231,0.45652173913043476
511,abstention,rv,124,0.2450592885375494
511,abstention,why,151,0.2984189723320158
511,voter,rv,494,1
512,abstention,diego,225,0.44466403162055335
512,abstention,rv,144,0.2845849802371542
512,abstention,why,137,0.2707509881422925
512,voter,rv,494,1
513,abstention,diego,222,0.43873517786561267
513,abstention,rv,145,0.2865612648221344
513,abstention,why,139,0.274703557312253
513,voter,rv,494,1
514,abstention,diego,221,0.4367588932806324
514,abstention,rv,138,0.2727272727272727
514,abstention,why,147,0.29051383399209485
514,voter,rv,494,1
515,abstention,diego,223,0.4407114624505929
515,abstention,rv,147,0.29051383399209485
515,abstention,why,136,0.26877470355731226
515,voter,rv,494,1
516,abstention,diego,226,0.44664031620553357
516,abstention,rv,145,0.2865612648221344
516,abstention,why,135,0.26679841897233203
516,voter,rv,494,1
517,abstention,diego,237,0.4683794466403162
517,abstention,rv,128,0.25296442687747034
517,abstention,why,141,0.27865612648221344
517,voter,rv,494,1
518,abstention,diego,221,0.4367588932806324
518,abstention,rv,138,0.2727272727272727
518,abstention,why,147,0.29051383399209485
518,voter,rv,494,1
519,abstention,diego,240,0.4743083003952569
519,abstention,rv,133,0.2628458498023715
519,abstention,why,133,0.2628458498023715
519,voter,rv,494,1
520,abstention,diego,231,0.45652173913043476
520,abstention,rv,136,0.26877470355731226
520,abstention,why,139,0.274703557312253
520,voter,rv,494,1
521,abstention,diego,242,0.4782608695652174
521,abstention,rv,124,0.2450592885375494
521,abstention,why,140,0.2766798418972332
521,voter,rv,494,1
522,abstention,diego,220,0.43478260869565216
522,abstention,rv,140,0.2766798418972332
522,abstention,why,146,0.2885375494071146
522,voter,rv,494,1
523,abstention,diego,230,0.45454545454545453
523,abstention,rv,127,0.2509881422924901
523,abstention,why,149,0.29446640316205536
523,voter,rv,494,1
524,abstention,diego,238,0.47035573122529645
524,abstention,rv,134,0.2648221343873518
524,abstention,why,134,0.2648221343873518
524,voter,rv,494,1
525,abstention,diego,236,0.466403162055336
525,abstention,rv,147,0.29051383399209485
525,abstention,why,123,0.24308300395256918
525,voter,rv,494,1
526,abstention,diego,210,0.4150197628458498
526,abstention,rv,152,0.30039525691699603
526,abstention,why,144,0.2845849802371542
526,voter,rv,494,1
527,abstention,diego,228,0.4505928853754941
527,abstention,rv,130,0.25691699604743085
527,abstention,why,148,0.2924901185770751
527,voter,rv,494,1
528,abstention,diego,227,0.44861660079051385
528,abstention,rv,146,0.2885375494071146
528,abstention,why,133,0.2628458498023715
528,voter,rv,494,1
529,abstention,diego,214,0.42292490118577075
529,abstention,rv,144,0.2845849802371542
529,abstention,why,148,0.2924901185770751
529,voter,rv,494,1
530,abstention,diego,226,0.44664031620553357
530,abstention,rv,146,0.2885375494071146
530,abstention,why,134,0.2648221343873518
530,voter,rv,494,1
531,abstention,diego,219,0.43280632411067194
531,abstention,rv,136,0.26877470355731226
531,abstention,why,151,0.2984189723320158
531,voter,rv,494,1
532,abstention,diego,235,0.4644268774703557
532,abstention,rv,155,0.30632411067193677
532,abstention,why,116,0.22924901185770752
532,voter,rv,494,1
533,abstention,diego,246,0.48616600790513836
533,abstention,rv,124,0.2450592885375494
533,abstention,why,136,0.26877470355731226
533,voter,rv,494,1
534,abstention,diego,245,0.4841897233201581
534,abstention,rv,122,0.24110671936758893
534,abstention,why,139,0.274703557312253
534,voter,rv,494,1
535,abstention,diego,240,0.4743083003952569
535,abstention,rv,127,0.2509881422924901
535,abstention,why,139,0.274703557312253
535,voter,rv,494,1
536,abstention,diego,221,0.4367588932806324
536,abstention,rv,148,0.2924901185770751
536,abstention,why,137,0.2707509881422925
536,voter,rv,494,1
537,abstention,diego,243,0.48023715415019763
537,abstention,rv,141,0.27865612648221344
537,abstention,why,122,0.24110671936758893
537,voter,rv,494,1
538,abstention,diego,230,0.45454545454545453
538,abstention,rv,152,0.30039525691699603
538,abstention,why,124,0.2450592885375494
538,voter,rv,494,1
539,abstention,diego,234,0.4624505928853755
539,abstention,rv,127,0.2509881422924901
539,abstention,why,145,0.2865612648221344
539,voter,rv,494,1
540,abstention,diego,233,0.46047430830039526
540,abstention,rv,147,0.29051383399209485
540,abstention,why,126,0.2490118577075099
540,voter,rv,494,1
541,abstention,diego,224,0.4426877470355731
541,abstention,rv,148,0.2924901185770751
541,abstention,why,134,0.2648221343873518
541,voter,rv,494,1
542,abstention,diego,224,0.4426877470355731
542,abstention,rv,152,0.30039525691699603
542,abstention,why,130,0.25691699604743085
542,voter,rv,494,1
543,abstention,diego,231,0.45652173913043476
543,abstention,rv,128,0.25296442687747034
543,abstention,why,147,0.29051383399209485
543,voter,rv,494,1
544,abstention,diego,218,0.4308300395256917
544,abstention,rv,161,0.3181818181818182
544,abstention,why,127,0.2509881422924901
544,voter,rv,494,1
545,abstention,diego,246,0.48616600790513836
545,abstention,rv,132,0.2608695652173913
545,abstention,why,128,0.25296442687747034
545,voter,rv,494,1
546,abstention,diego,236,0.466403162055336
546,abstention,rv,125,0.24703557312252963
546,abstention,why,145,0.2865612648221344
546,voter,rv,494,1
547,abstention,diego,235,0.4644268774703557
547,abstention,rv,128,0.25296442687747034
547,abstention,why,143,0.2826086956521739
547,voter,rv,494,1
548,abstention,diego,251,0.49604743083003955
548,abstention,rv,122,0.24110671936758893
548,abstention,why,133,0.2628458498023715
548,voter,rv,494,1
549,abstention,diego,243,0.48023715415019763
549,abstention,rv,133,0.2628458498023715
549,abstention,why,130,0.25691699604743085
549,voter,rv,494,1
550,abstention,diego,211,0.41699604743083
550,abstention,rv,164,0.3241106719367589
550,abstention,why,131,0.25889328063241107
550,voter,rv,494,1
551,abstention,diego,235,0.4644268774703557
551,abstention,rv,140,0.2766798418972332
551,abstention,why,131,0.25889328063241107
551,voter,rv,494,1
552,abstention,diego,234,0.4624505928853755
552,abstention,rv,135,0.26679841897233203
552,abstention,why,137,0.2707509881422925
552,voter,rv,494,1
553,abstention,diego,259,0.5118577075098815
553,abstention,rv,130,0.25691699604743085
553,abstention,why,117,0.23122529644268774
553,voter,rv,494,1
554,abstention,diego,220,0.43478260869565216
554,abstention,rv,145,0.2865612648221344
554,abstention,why,141,0.27865612648221344
554,voter,rv,494,1
555,abstention,diego,238,0.47035573122529645
555,abstention,rv,146,0.2885375494071146
555,abstention,why,122,0.24110671936758893
555,voter,rv,494,1
556,abstention,diego,232,0.45849802371541504
556,abstention,rv,145,0.2865612648221344
556,abstention,why,129,0.2549407114624506
556,voter,rv,494,1
557,abstention,diego,229,0.4525691699604743
557,abstention,rv,141,0.27865612648221344
557,abstention,why,136,0.26877470355731226
557,voter,rv,494,1
558,abstention,diego,248,0.4901185770750988
558,abstention,rv,127,0.2509881422924901
558,abstention,why,131,0.25889328063241107
558,voter,rv,494,1
559,abstention,diego,245,0.4841897233201581
559,abstention,rv,129,0.2549407114624506
559,abstention,why,132,0.2608695652173913
559,voter,rv,494,1
560,abstention,diego,228,0.4505928853754941
560,abstention,rv,137,0.2707509881422925
560,abstention,why,141,0.27865612648221344
560,voter,rv,494,1
561,abstention,diego,237,0.4683794466403162
561,abstention,rv,139,0.274703557312253
561,abstention,why,130,0.25691699604743085
561,voter,rv,494,1
562,abstention,diego,223,0.4407114624505929
562,abstention,rv,135,0.26679841897233203
562,abstention,why,148,0.2924901185770751
562,voter,rv,494,1
563,abstention,diego,225,0.44466403162055335
563,abstention,rv,138,0.2727272727272727
563,abstention,why,143,0.2826086956521739
563,voter,rv,494,1
564,abstention,diego,242,0.4782608695652174
564,abstention,rv,145,0.2865612648221344
564,abstention,why,119,0.23517786561264822
564,voter,rv,494,1
565,abstention,diego,233,0.46047430830039526
565,abstention,rv,134,0.2648221343873518
565,abstention,why,139,0.274703557312253
565,voter,rv,494,1
566,abstention,diego,245,0.4841897233201581
566,abstention,rv,137,0.2707509881422925
566,abstention,why,124,0.2450592885375494
566,voter,rv,494,1
567,abstention,diego,229,0.4525691699604743
567,abstention,rv,151,0.2984189723320158
567,abstention,why,126,0.2490118577075099
567,voter,rv,494,1
568,abstention,diego,240,0.4743083003952569
568,abstention,rv,126,0.2490118577075099
568,abstention,why,140,0.2766798418972332
568,voter,rv,494,1
569,abstention,diego,235,0.4644268774703557
569,abstention,rv,137,0.2707509881422925
569,abstention,why,134,0.2648221343873518
569,voter,rv,494,1
570,abstention,diego,245,0.4841897233201581
570,abstention,rv,140,0.2766798418972332
570,abstention,why,121,0.2391304347826087
570,voter,rv,494,1
571,abstention,diego,248,0.4901185770750988
571,abstention,rv,129,0.2549407114624506
571,abstention,why,129,0.2549407114624506
571,voter,rv,494,1
572,abstention,diego,254,0.5019762845849802
572,abstention,rv,129,0.2549407114624506
572,abstention,why,123,0.24308300395256918
572,voter,rv,494,1
573,abstention,diego,236,0.466403162055336
573,abstention,rv,144,0.2845849802371542
573,abstention,why,126,0.2490118577075099
573,voter,rv,494,1
574,abstention,diego,238,0.47035573122529645
574,abstention,rv,137,0.2707509881422925
574,abstention,why,131,0.25889328063241107
574,voter,rv,494,1
575,abstention,diego,256,0.5059288537549407
575,abstention,rv,149,0.29446640316205536
575,abstention,why,101,0.19960474308300397
575,voter,rv,494,1
576,abstention,diego,219,0.43280632411067194
576,abstention,rv,149,0.29446640316205536
576,abstention,why,138,0.2727272727272727
576,voter,rv,494,1
577,abstention,diego,256,0.5059288537549407
577,abstention,rv,118,0.233201581027668
577,abstention,why,132,0.2608695652173913
577,voter,rv,494,1
578,abstention,diego,227,0.44861660079051385
578,abstention,rv,129,0.2549407114624506
578,abstention,why,150,0.2964426877470356
578,voter,rv,494,1
579,abstention,diego,208,0.41106719367588934
579,abstention,rv,147,0.29051383399209485
579,abstention,why,151,0.2984189723320158
579,voter,rv,494,1
580,abstention,diego,241,0.4762845849802372
580,abstention,rv,139,0.274703557312253
580,abstention,why,126,0.2490118577075099
580,voter,rv,494,1
581,abstention,diego,240,0.4743083003952569
581,abstention,rv,127,0.2509881422924901
581,abstention,why,139,0.274703557312253
581,voter,rv,494,1
582,abstention,diego,215,0.424901185770751
582,abstention,rv,157,0.3102766798418972
582,abstention,why,134,0.2648221343873518
582,voter,rv,494,1
583,abstention,diego,243,0.48023715415019763
583,abstention,rv,129,0.2549407114624506
583,abstention,why,134,0.2648221343873518
583,voter,rv,494,1
584,abstention,diego,233,0.46047430830039526
584,abstention,rv,145,0.2865612648221344
584,abstention,why,128,0.25296442687747034
584,voter,rv,494,1
585,abstention,diego,227,0.44861660079051385
585,abstention,rv,136,0.26877470355731226
585,abstention,why,143,0.2826086956521739
585,voter,rv,494,1
586,abstention,diego,223,0.4407114624505929
586,abstention,rv,147,0.29051383399209485
586,abstention,why,136,0.26877470355731226
586,voter,rv,494,1
587,abstention,diego,233,0.46047430830039526
587,abstention,rv,130,0.25691699604743085
587,abstention,why,143,0.2826086956521739
587,voter,rv,494,1
588,abstention,diego,214,0.42292490118577075
588,abstention,rv,160,0.31620553359683795
588,abstention,why,132,0.2608695652173913
588,voter,rv,494,1
589,abstention,diego,242,0.4782608695652174
589,abstention,rv,129,0.2549407114624506
