analysis_sample,matrix,h,p,method,left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
RENOVISOR,Z_ABS,7,5,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,5,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,7,5,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,7,5,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,7,6,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,6,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,6,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,6,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,7,6,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,7,6,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,7,6,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,6,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,6,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,7,6,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,7,6,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,7,6,EFA,EFA6,Careful,15,12,6,40,50,28.571428571428573,det_02_credit_score; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_19_wellbeing
RENOVISOR,Z_ABS,7,7,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,7,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,7,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,7,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,7,7,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,7,7,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,7,7,KMEANS,KM7,Uninterested,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,7,7,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,7,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,7,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,7,7,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,7,7,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,7,7,EFA,EFA6,Careful,15,12,6,40,50,28.571428571428573,det_02_credit_score; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_19_wellbeing
RENOVISOR,Z_ABS,7,7,EFA,EFA7,Uninterested,8,6,5,62.5,83.33333333333333,55.55555555555556,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,7,8,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,8,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,8,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,8,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,7,8,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,7,8,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,7,8,KMEANS,KM7,Uninterested,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,7,8,KMEANS,KM8,Careful,8,12,4,50,33.333333333333336,25,det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_14_environmental_concerns
RENOVISOR,Z_ABS,7,8,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,7,8,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,7,8,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,7,8,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,7,8,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,7,8,EFA,EFA6,Careful,15,12,6,40,50,28.571428571428573,det_02_credit_score; det_09_safety; det_11_knowledge; det_12_own_competence; det_16_commitment; det_19_wellbeing
RENOVISOR,Z_ABS,7,8,EFA,EFA7,Uninterested,8,6,5,62.5,83.33333333333333,55.55555555555556,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,7,8,EFA,EFA8,Careful,12,12,5,41.666666666666664,41.666666666666664,26.31578947368421,det_03_risk_profile; det_06_climate_protection; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing
RENOVISOR,Z_ABS,8,4,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,4,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,4,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,4,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,8,4,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,4,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,4,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,8,4,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,8,5,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,5,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,5,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,5,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,8,5,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,8,5,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,5,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,5,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,8,5,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,8,5,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,8,6,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,6,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,6,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,6,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,8,6,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,8,6,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,8,6,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,6,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,6,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,8,6,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,8,6,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,8,6,EFA,EFA6,Uninterested,8,6,5,62.5,83.33333333333333,55.55555555555556,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,8,7,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,7,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,7,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,7,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,8,7,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,8,7,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,8,7,KMEANS,KM7,Uninterested,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,8,7,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,7,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,7,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,8,7,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,8,7,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,8,7,EFA,EFA6,Uninterested,8,6,5,62.5,83.33333333333333,55.55555555555556,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,8,7,EFA,EFA7,Fearful,10,9,5,50,55.55555555555556,35.714285714285715,det_03_risk_profile; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit
RENOVISOR,Z_ABS,8,8,KMEANS,KM1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,8,KMEANS,KM2,Careful,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,8,KMEANS,KM3,Careful,14,12,7,50,58.333333333333336,36.8421052631579,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,8,KMEANS,KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_09_safety; det_13_technical_fit
RENOVISOR,Z_ABS,8,8,KMEANS,KM5,Uninterested,10,6,3,30,50,23.076923076923077,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
RENOVISOR,Z_ABS,8,8,KMEANS,KM6,Fearful,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing
RENOVISOR,Z_ABS,8,8,KMEANS,KM7,Uninterested,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,8,8,KMEANS,KM8,Careful,11,12,3,27.272727272727273,25,15,det_06_climate_protection; det_12_own_competence; det_16_commitment
RENOVISOR,Z_ABS,8,8,EFA,EFA1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
RENOVISOR,Z_ABS,8,8,EFA,EFA2,Activist,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence
RENOVISOR,Z_ABS,8,8,EFA,EFA3,Uninterested,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness
RENOVISOR,Z_ABS,8,8,EFA,EFA4,Careful,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence
RENOVISOR,Z_ABS,8,8,EFA,EFA5,Activist,9,6,4,44.44444444444444,66.66666666666667,36.36363636363637,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
RENOVISOR,Z_ABS,8,8,EFA,EFA6,Uninterested,8,6,5,62.5,83.33333333333333,55.55555555555556,det_07_legal; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_30_authority
RENOVISOR,Z_ABS,8,8,EFA,EFA7,Fearful,10,9,5,50,55.55555555555556,35.714285714285715,det_03_risk_profile; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit
RENOVISOR,Z_ABS,8,8,EFA,EFA8,Fearful,11,9,6,54.54545454545455,66.66666666666667,42.857142857142854,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_13_technical_fit
WHY_EUROPE,RAW,2,4,KMEANS,KM1,Fearful,13,9,9,69.23076923076923,100,69.23076923076923,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
WHY_EUROPE,RAW,2,4,KMEANS,KM2,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,4,KMEANS,KM3,Homo.Economicus,8,9,5,62.5,55.55555555555556,41.666666666666664,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
WHY_EUROPE,RAW,2,4,KMEANS,KM4,Fearful,8,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,4,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,4,EFA,EFA2,Careful,8,12,4,50,33.333333333333336,25,det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment
WHY_EUROPE,RAW,2,4,EFA,EFA3,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,4,EFA,EFA4,Influencer,11,5,5,45.45454545454545,100,45.45454545454545,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,5,KMEANS,KM1,Fearful,13,9,9,69.23076923076923,100,69.23076923076923,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
WHY_EUROPE,RAW,2,5,KMEANS,KM2,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,5,KMEANS,KM3,Homo.Economicus,8,9,5,62.5,55.55555555555556,41.666666666666664,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
WHY_EUROPE,RAW,2,5,KMEANS,KM4,Fearful,8,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,5,KMEANS,KM5,Fearful,12,9,5,41.666666666666664,55.55555555555556,31.25,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,5,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,5,EFA,EFA2,Careful,8,12,4,50,33.333333333333336,25,det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment
WHY_EUROPE,RAW,2,5,EFA,EFA3,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,5,EFA,EFA4,Influencer,11,5,5,45.45454545454545,100,45.45454545454545,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,5,EFA,EFA5,Homo.Economicus,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_04_added_value; det_07_legal
WHY_EUROPE,RAW,2,6,KMEANS,KM1,Fearful,13,9,9,69.23076923076923,100,69.23076923076923,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
WHY_EUROPE,RAW,2,6,KMEANS,KM2,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,6,KMEANS,KM3,Homo.Economicus,8,9,5,62.5,55.55555555555556,41.666666666666664,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
WHY_EUROPE,RAW,2,6,KMEANS,KM4,Fearful,8,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,6,KMEANS,KM5,Fearful,12,9,5,41.666666666666664,55.55555555555556,31.25,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,6,KMEANS,KM6,Early.Adopter,9,6,5,55.55555555555556,83.33333333333333,50,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_29_trends
WHY_EUROPE,RAW,2,6,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,6,EFA,EFA2,Careful,8,12,4,50,33.333333333333336,25,det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment
WHY_EUROPE,RAW,2,6,EFA,EFA3,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,6,EFA,EFA4,Influencer,11,5,5,45.45454545454545,100,45.45454545454545,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,6,EFA,EFA5,Homo.Economicus,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_04_added_value; det_07_legal
WHY_EUROPE,RAW,2,6,EFA,EFA6,Influencer,9,5,5,55.55555555555556,100,55.55555555555556,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,7,KMEANS,KM1,Fearful,13,9,9,69.23076923076923,100,69.23076923076923,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
WHY_EUROPE,RAW,2,7,KMEANS,KM2,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,7,KMEANS,KM3,Homo.Economicus,8,9,5,62.5,55.55555555555556,41.666666666666664,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
WHY_EUROPE,RAW,2,7,KMEANS,KM4,Fearful,8,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,7,KMEANS,KM5,Fearful,12,9,5,41.666666666666664,55.55555555555556,31.25,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit
WHY_EUROPE,RAW,2,7,KMEANS,KM6,Early.Adopter,9,6,5,55.55555555555556,83.33333333333333,50,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_29_trends
WHY_EUROPE,RAW,2,7,KMEANS,KM7,Influencer,8,5,4,50,80,44.44444444444444,det_11_knowledge; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,7,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,7,EFA,EFA2,Careful,8,12,4,50,33.333333333333336,25,det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment
WHY_EUROPE,RAW,2,7,EFA,EFA3,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
WHY_EUROPE,RAW,2,7,EFA,EFA4,Influencer,11,5,5,45.45454545454545,100,45.45454545454545,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
