analysis_sample,matrix_name,matrix,h,p,coverage_kmeans,coverage_efa,mean_signature_size_kmeans,mean_signature_size_efa,mean_km_efa_overlap,median_km_efa_overlap,mean_km_efa_jaccard,median_km_efa_jaccard,mean_km_expert_jaccard_hungarian,mean_km_expert_best_jaccard,mean_efa_expert_jaccard_hungarian,mean_efa_expert_best_jaccard,n_km_efa_overlap_ge_50,n_km_expert_jaccard_ge_50,n_efa_expert_jaccard_ge_50
DIEGO,matrix_32_pos_0_1,POS,3,8,18.52705357142701,2.4705952380949228,11.375,9.25,23.211996336996336,24.03846153846154,14.866854636591478,15.476190476190478,37.61351495726496,49.86052754435107,23.020833333333336,34.37330031080031,0,3,1
DIEGO,matrix_32_pos_0_1,POS,4,4,25.958898809521923,3.25449404761864,12.5,8.25,20.947802197802197,24.03846153846154,14.86111111111111,15.833333333333334,49.53022875816993,54.125816993464056,30.62160062160062,30.62160062160062,0,1,0
DIEGO,matrix_32_pos_0_1,POS,4,5,27.879910714283664,3.4560416666662332,11.8,8.6,25.28998778998779,23.076923076923077,16.205513784461154,16.666666666666668,46.290849673202615,51.30065359477124,28.67676767676768,29.83061383061383,0,1,0
DIEGO,matrix_32_pos_0_1,POS,4,6,30.18241071428348,3.5666071428566952,11.166666666666666,9.666666666666666,28.336894586894587,31.25,17.671261487050963,18.333333333333336,43.43681917211329,49.89340180516651,26.675084175084177,30.414400414400415,0,1,0
DIEGO,matrix_32_pos_0_1,POS,4,7,32.109999999997605,3.762886904761432,10.714285714285714,9.857142857142858,35.58128379556951,35.714285714285715,22.967687074829932,20,39.34194890077243,47.52767773776177,28.169826205540492,32.31948606948607,2,1,0
DIEGO,matrix_32_pos_0_1,POS,4,8,33.97842261904508,3.8943154761899863,11.125,9.625,32.91933760683761,30.357142857142858,21.34672619047619,18.333333333333336,36.28472222222222,47.055468020541554,25.89859792984793,32.02955031080031,2,1,0
DIEGO,matrix_32_pos_0_1,POS,5,4,38.19970238094923,5.455148809523085,11.25,8.25,19.166666666666668,25,12.518796992481203,15.037593984962406,51.5625,53.07539682539682,30.62160062160062,30.62160062160062,0,2,0
DIEGO,matrix_32_pos_0_1,POS,5,5,40.89389880952044,5.774226190475425,10.6,8.6,22.11904761904762,25,14.015037593984962,15.789473684210526,49.25,50.46031746031746,28.67676767676768,29.83061383061383,0,2,0
DIEGO,matrix_32_pos_0_1,POS,5,6,42.22336309523462,5.941755952380166,10.833333333333334,9.666666666666666,28.988095238095237,31.25,19.17919799498747,17.894736842105264,44.84068627450981,48.46052096052096,26.675084175084177,30.414400414400415,1,2,0
DIEGO,matrix_32_pos_0_1,POS,5,7,43.22904761904406,6.394613095237251,10.714285714285714,9.857142857142858,36.98979591836735,37.5,24.362244897959183,20,42.13911088911089,48.031095888238745,28.169826205540492,32.31948606948607,3,2,0
DIEGO,matrix_32_pos_0_1,POS,5,8,45.1794345238058,6.562976190475324,10.875,9.625,33.61607142857143,31.25,22.59672619047619,17.5,37.65297202797203,47.17426772573831,25.89859792984793,32.02955031080031,3,2,0
DIEGO,matrix_32_pos_0_1,POS,6,4,54.53782738094774,9.64014880952246,11.5,8.25,19.166666666666668,25,12.321428571428571,14.642857142857142,50.919117647058826,52.4906015037594,30.62160062160062,30.62160062160062,0,2,0
DIEGO,matrix_32_pos_0_1,POS,6,5,55.834613095233344,10.29285714285571,11.6,8.6,26.5,25,18,15,45.416666666666664,49.68478889531521,28.67676767676768,29.83061383061383,1,2,0
DIEGO,matrix_32_pos_0_1,POS,6,6,56.74476190475709,10.575714285712817,11.166666666666666,9.666666666666666,31.34259259259259,31.25,19.385964912280702,17.5,43.907828282828284,47.81424715635242,26.675084175084177,30.414400414400415,2,2,0
DIEGO,matrix_32_pos_0_1,POS,6,7,59.436071428566386,11.652440476188868,11.285714285714286,9.857142857142858,37.182539682539684,37.5,24.631083202511775,20,39.578558696205754,46.86599336090712,28.169826205540492,32.31948606948607,3,1,0
DIEGO,matrix_32_pos_0_1,POS,6,8,61.30449404761385,12.000744047617394,11.125,9.625,35.451388888888886,33.75,23.367673992673993,20,35.832656926406926,45.69524419079373,25.89859792984793,32.02955031080031,3,2,0
DIEGO,matrix_32_pos_0_1,POS,7,4,64.53860119047317,14.94925595237923,10,8.25,22.67857142857143,27.5,15.515873015873016,17.142857142857142,46.621148459383754,48.04981203007519,30.62160062160062,30.62160062160062,0,1,0
DIEGO,matrix_32_pos_0_1,POS,7,5,67.18244047618724,16.107857142855273,9.6,8.6,25.642857142857142,30,16.41269841269841,20,42.8921568627451,45.106516290726816,28.67676767676768,29.83061383061383,0,1,0
DIEGO,matrix_32_pos_0_1,POS,7,6,69.88577380952033,16.59913690475997,9.333333333333334,9.666666666666666,31.785714285714285,36.60714285714286,18.651222072274706,20.526315789473685,40.87166918049271,44.25543024227235,26.675084175084177,30.414400414400415,1,1,0
DIEGO,matrix_32_pos_0_1,POS,7,7,70.8821428571393,19.078095238092995,9.285714285714286,9.857142857142858,39.18934240362812,37.5,23.49853571658083,23.076923076923077,38.60428786899375,41.5046544933763,28.169826205540492,32.31948606948607,2,1,0
DIEGO,matrix_32_pos_0_1,POS,7,8,72.31627976190109,19.767232142854812,9.25,9.625,37.34623015873016,36.60714285714286,22.460257213546686,21.2406015037594,33.77875188536953,39.2577491522925,25.89859792984793,32.02955031080031,2,1,0
DIEGO,matrix_32_pos_0_1,POS,8,4,76.23434523809217,23.66988095237817,10,8.75,27.15277777777778,32.083333333333336,17.692307692307693,20,46.14819004524887,47.67156862745098,29.572649572649574,30.470085470085472,0,2,0
DIEGO,matrix_32_pos_0_1,POS,8,5,79.22541666666334,24.49702380952092,10.6,10,35.61965811965812,44.44444444444444,22.653846153846153,25,43.719251336898395,45.63725490196079,27.136380527684874,31.042735042735043,1,2,0
DIEGO,matrix_32_pos_0_1,POS,8,6,80.95872023809177,28.92202380952035,10.666666666666666,10.166666666666666,41.993654493654496,45.299145299145295,27.632075097245377,27.14932126696833,41.96458497929086,46.919934640522875,29.78454415954416,33.160612535612536,2,2,0
DIEGO,matrix_32_pos_0_1,POS,8,7,81.80532738094884,29.431011904758385,10.714285714285714,10.714285714285714,42.293262293262295,46.15384615384615,27.652889765892862,23.529411764705884,37.85347472322262,45.25910364145658,27.96092796092796,33.5254229897087,3,2,0
DIEGO,matrix_32_pos_0_1,POS,8,8,83.08270833332969,31.288928571424815,11.125,10.5,41.47089022089022,45.299145299145295,27.669575758778546,25.657894736842103,34.4015522875817,44.958858543417364,26.965811965811966,32.90617368742369,3,2,0
DIEGO,matrix_32_ext_0_1,EXT,2,4,0.2951190476189727,0.3256845238094746,12,9,38.2012432012432,41.95804195804196,29.227941176470587,30.330882352941174,33.82936507936508,37.22222222222222,31.95970695970696,33.42074592074592,0,1,1
DIEGO,matrix_32_ext_0_1,EXT,2,5,0.33395833333324854,0.42062499999993647,11.2,9.6,42.22766122766123,45.45454545454545,29.799019607843135,31.25,32.51803751803752,35.23232323232323,33.56776556776557,34.73659673659674,1,1,1
DIEGO,matrix_32_ext_0_1,EXT,2,6,0.39764880952370846,0.509077380952304,11.333333333333334,10.333333333333334,47.47604247604248,50.256410256410255,34.09722222222222,33.125,31.86026936026936,34.12217412217412,32.13980463980464,33.113830613830615,3,1,1
DIEGO,matrix_32_ext_0_1,EXT,2,7,0.4546130952379797,0.5944047619046721,10.857142857142858,10.142857142857142,47.83660783660784,50,33.621794871794876,31.25,29.432985315338257,31.84498041640899,29.941724941724942,31.954711954711954,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,2,8,0.5037797619046339,0.6799702380951353,10.625,10.125,47.41258741258741,48.33333333333333,32.75240384615385,31.25,28.918650793650794,31.435786435786436,28.17269353453564,30.30412296037296,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,3,4,0.443571428571316,0.40788690476184314,12,9,38.2012432012432,41.95804195804196,29.227941176470587,30.330882352941174,33.82936507936508,37.22222222222222,31.95970695970696,33.42074592074592,0,1,1
DIEGO,matrix_32_ext_0_1,EXT,3,5,0.5003571428570158,0.5408035714284898,11.2,9.6,42.22766122766123,45.45454545454545,29.799019607843135,31.25,32.51803751803752,35.23232323232323,33.56776556776557,34.73659673659674,1,1,1
DIEGO,matrix_32_ext_0_1,EXT,3,6,0.5926488095236591,0.6513690476189493,11.333333333333334,10.333333333333334,47.47604247604248,50.256410256410255,34.09722222222222,33.125,31.86026936026936,34.12217412217412,32.13980463980464,33.113830613830615,3,1,1
DIEGO,matrix_32_ext_0_1,EXT,3,7,0.6877976190474444,0.7619345238094087,10.857142857142858,10.142857142857142,47.83660783660784,50,33.621794871794876,31.25,29.432985315338257,31.84498041640899,29.941724941724942,31.954711954711954,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,3,8,0.7736607142855179,0.8746130952379633,10.625,10.125,47.41258741258741,48.33333333333333,32.75240384615385,31.25,28.918650793650794,31.435786435786436,28.17269353453564,30.30412296037296,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,4,4,0.7293452380950531,0.5146726190475415,12,9,38.2012432012432,41.95804195804196,29.227941176470587,30.330882352941174,33.82936507936508,37.22222222222222,31.95970695970696,33.42074592074592,0,1,1
DIEGO,matrix_32_ext_0_1,EXT,4,5,0.8307440476188369,0.66970238095228,11.2,9.6,42.22766122766123,45.45454545454545,29.799019607843135,31.25,32.51803751803752,35.23232323232323,33.56776556776557,34.73659673659674,1,1,1
DIEGO,matrix_32_ext_0_1,EXT,4,6,0.968511904761659,0.8023809523808315,11.333333333333334,10.333333333333334,47.47604247604248,50.256410256410255,34.09722222222222,33.125,31.86026936026936,34.12217412217412,32.13980463980464,33.113830613830615,3,1,1
DIEGO,matrix_32_ext_0_1,EXT,4,7,1.171071428571132,0.935059523809383,10.857142857142858,10.142857142857142,47.83660783660784,50,33.621794871794876,31.25,29.432985315338257,31.84498041640899,29.941724941724942,31.954711954711954,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,4,8,1.334583333332995,1.091994047618883,10.625,10.125,47.41258741258741,48.33333333333333,32.75240384615385,31.25,28.918650793650794,31.435786435786436,28.17269353453564,30.30412296037296,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,5,4,1.4275595238091598,0.7258928571427478,12,9,38.2012432012432,41.95804195804196,29.227941176470587,30.330882352941174,33.82936507936508,37.22222222222222,31.95970695970696,33.42074592074592,0,1,1
DIEGO,matrix_32_ext_0_1,EXT,5,5,1.5996130952376877,0.8969940476189125,11.2,9.6,42.22766122766123,45.45454545454545,29.799019607843135,31.25,32.51803751803752,35.23232323232323,33.56776556776557,34.73659673659674,1,1,1
DIEGO,matrix_32_ext_0_1,EXT,5,6,1.8875892857138048,1.060119047618888,11.333333333333334,10.333333333333334,47.47604247604248,50.256410256410255,34.09722222222222,33.125,31.86026936026936,34.12217412217412,32.13980463980464,33.113830613830615,3,1,1
DIEGO,matrix_32_ext_0_1,EXT,5,7,2.30809523809465,1.2568452380950488,10.857142857142858,10.142857142857142,47.83660783660784,50,33.621794871794876,31.25,29.432985315338257,31.84498041640899,29.941724941724942,31.954711954711954,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,5,8,2.725416666665972,1.4547321428569238,10.625,10.125,47.41258741258741,48.33333333333333,32.75240384615385,31.25,28.918650793650794,31.435786435786436,28.17269353453564,30.30412296037296,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,6,4,2.7664880952373916,1.2659523809521889,12,9,38.2012432012432,41.95804195804196,29.227941176470587,30.330882352941174,33.82936507936508,37.22222222222222,31.95970695970696,33.42074592074592,0,1,1
DIEGO,matrix_32_ext_0_1,EXT,6,5,3.22580357142775,1.4946726190473925,11.2,9.6,42.22766122766123,45.45454545454545,29.799019607843135,31.25,32.51803751803752,35.23232323232323,33.56776556776557,34.73659673659674,1,1,1
DIEGO,matrix_32_ext_0_1,EXT,6,6,3.887410714284724,1.7377380952378318,11.333333333333334,10.333333333333334,47.47604247604248,50.256410256410255,34.09722222222222,33.125,31.86026936026936,34.12217412217412,32.13980463980464,33.113830613830615,3,1,1
DIEGO,matrix_32_ext_0_1,EXT,6,7,4.906041666665419,2.0931845238092066,10.857142857142858,10.142857142857142,47.83660783660784,50,33.621794871794876,31.25,29.432985315338257,31.84498041640899,29.941724941724942,31.954711954711954,4,1,1
DIEGO,matrix_32_ext_0_1,EXT,6,8,5.713035714284262,2.423333333332966,10.625,10.125,47.41258741258741,48.33333333333333,32.75240384615385,31.25,28.918650793650794,31.435786435786436,28.17269353453564,30.30412296037296,4,1,1
