bootstrap_id,political_profile,n,prop
559,Moderate,131,0.34203655352480417
559,Right,199,0.5195822454308094
560,Left,53,0.13838120104438642
560,Moderate,131,0.34203655352480417
560,Right,199,0.5195822454308094
561,Left,53,0.13838120104438642
561,Moderate,131,0.34203655352480417
561,Right,199,0.5195822454308094
562,Left,53,0.13838120104438642
562,Moderate,131,0.34203655352480417
562,Right,199,0.5195822454308094
563,Left,53,0.13838120104438642
563,Moderate,131,0.34203655352480417
563,Right,199,0.5195822454308094
564,Left,53,0.13838120104438642
564,Moderate,131,0.34203655352480417
564,Right,199,0.5195822454308094
565,Left,53,0.13838120104438642
565,Moderate,131,0.34203655352480417
565,Right,199,0.5195822454308094
566,Left,53,0.13838120104438642
566,Moderate,131,0.34203655352480417
566,Right,199,0.5195822454308094
567,Left,53,0.13838120104438642
567,Moderate,131,0.34203655352480417
567,Right,199,0.5195822454308094
568,Left,53,0.13838120104438642
568,Moderate,131,0.34203655352480417
568,Right,199,0.5195822454308094
569,Left,53,0.13838120104438642
569,Moderate,131,0.34203655352480417
569,Right,199,0.5195822454308094
570,Left,53,0.13838120104438642
570,Moderate,131,0.34203655352480417
570,Right,199,0.5195822454308094
571,Left,53,0.13838120104438642
571,Moderate,131,0.34203655352480417
571,Right,199,0.5195822454308094
572,Left,53,0.13838120104438642
572,Moderate,131,0.34203655352480417
572,Right,199,0.5195822454308094
573,Left,53,0.13838120104438642
573,Moderate,131,0.34203655352480417
573,Right,199,0.5195822454308094
574,Left,53,0.13838120104438642
574,Moderate,131,0.34203655352480417
574,Right,199,0.5195822454308094
575,Left,53,0.13838120104438642
575,Moderate,131,0.34203655352480417
575,Right,199,0.5195822454308094
576,Left,53,0.13838120104438642
576,Moderate,131,0.34203655352480417
576,Right,199,0.5195822454308094
577,Left,53,0.13838120104438642
577,Moderate,131,0.34203655352480417
577,Right,199,0.5195822454308094
578,Left,53,0.13838120104438642
578,Moderate,131,0.34203655352480417
578,Right,199,0.5195822454308094
579,Left,53,0.13838120104438642
579,Moderate,131,0.34203655352480417
579,Right,199,0.5195822454308094
580,Left,53,0.13838120104438642
580,Moderate,131,0.34203655352480417
580,Right,199,0.5195822454308094
581,Left,53,0.13838120104438642
581,Moderate,131,0.34203655352480417
581,Right,199,0.5195822454308094
582,Left,53,0.13838120104438642
582,Moderate,131,0.34203655352480417
582,Right,199,0.5195822454308094
583,Left,53,0.13838120104438642
583,Moderate,131,0.34203655352480417
583,Right,199,0.5195822454308094
584,Left,53,0.13838120104438642
584,Moderate,131,0.34203655352480417
584,Right,199,0.5195822454308094
585,Left,53,0.13838120104438642
585,Moderate,131,0.34203655352480417
585,Right,199,0.5195822454308094
586,Left,53,0.13838120104438642
586,Moderate,131,0.34203655352480417
586,Right,199,0.5195822454308094
587,Left,53,0.13838120104438642
587,Moderate,131,0.34203655352480417
587,Right,199,0.5195822454308094
588,Left,53,0.13838120104438642
588,Moderate,131,0.34203655352480417
588,Right,199,0.5195822454308094
589,Left,53,0.13838120104438642
589,Moderate,131,0.34203655352480417
589,Right,199,0.5195822454308094
590,Left,53,0.13838120104438642
590,Moderate,131,0.34203655352480417
590,Right,199,0.5195822454308094
591,Left,53,0.13838120104438642
591,Moderate,131,0.34203655352480417
591,Right,199,0.5195822454308094
592,Left,53,0.13838120104438642
592,Moderate,131,0.34203655352480417
592,Right,199,0.5195822454308094
593,Left,53,0.13838120104438642
593,Moderate,131,0.34203655352480417
593,Right,199,0.5195822454308094
594,Left,53,0.13838120104438642
594,Moderate,131,0.34203655352480417
594,Right,199,0.5195822454308094
595,Left,53,0.13838120104438642
595,Moderate,131,0.34203655352480417
595,Right,199,0.5195822454308094
596,Left,53,0.13838120104438642
596,Moderate,131,0.34203655352480417
596,Right,199,0.5195822454308094
597,Left,53,0.13838120104438642
597,Moderate,131,0.34203655352480417
597,Right,199,0.5195822454308094
598,Left,53,0.13838120104438642
598,Moderate,131,0.34203655352480417
598,Right,199,0.5195822454308094
599,Left,53,0.13838120104438642
599,Moderate,131,0.34203655352480417
599,Right,199,0.5195822454308094
600,Left,53,0.13838120104438642
600,Moderate,131,0.34203655352480417
600,Right,199,0.5195822454308094
601,Left,53,0.13838120104438642
601,Moderate,131,0.34203655352480417
601,Right,199,0.5195822454308094
602,Left,53,0.13838120104438642
602,Moderate,131,0.34203655352480417
602,Right,199,0.5195822454308094
603,Left,53,0.13838120104438642
603,Moderate,131,0.34203655352480417
603,Right,199,0.5195822454308094
604,Left,53,0.13838120104438642
604,Moderate,131,0.34203655352480417
604,Right,199,0.5195822454308094
605,Left,53,0.13838120104438642
605,Moderate,131,0.34203655352480417
605,Right,199,0.5195822454308094
606,Left,53,0.13838120104438642
606,Moderate,131,0.34203655352480417
606,Right,199,0.5195822454308094
607,Left,53,0.13838120104438642
607,Moderate,131,0.34203655352480417
607,Right,199,0.5195822454308094
608,Left,53,0.13838120104438642
608,Moderate,131,0.34203655352480417
608,Right,199,0.5195822454308094
609,Left,53,0.13838120104438642
609,Moderate,131,0.34203655352480417
609,Right,199,0.5195822454308094
610,Left,53,0.13838120104438642
610,Moderate,131,0.34203655352480417
610,Right,199,0.5195822454308094
611,Left,53,0.13838120104438642
611,Moderate,131,0.34203655352480417
611,Right,199,0.5195822454308094
612,Left,53,0.13838120104438642
612,Moderate,131,0.34203655352480417
612,Right,199,0.5195822454308094
613,Left,53,0.13838120104438642
613,Moderate,131,0.34203655352480417
613,Right,199,0.5195822454308094
614,Left,53,0.13838120104438642
614,Moderate,131,0.34203655352480417
614,Right,199,0.5195822454308094
615,Left,53,0.13838120104438642
615,Moderate,131,0.34203655352480417
615,Right,199,0.5195822454308094
616,Left,53,0.13838120104438642
616,Moderate,131,0.34203655352480417
616,Right,199,0.5195822454308094
617,Left,53,0.13838120104438642
617,Moderate,131,0.34203655352480417
617,Right,199,0.5195822454308094
618,Left,53,0.13838120104438642
618,Moderate,131,0.34203655352480417
618,Right,199,0.5195822454308094
619,Left,53,0.13838120104438642
619,Moderate,131,0.34203655352480417
619,Right,199,0.5195822454308094
620,Left,53,0.13838120104438642
620,Moderate,131,0.34203655352480417
620,Right,199,0.5195822454308094
621,Left,53,0.13838120104438642
621,Moderate,131,0.34203655352480417
621,Right,199,0.5195822454308094
622,Left,53,0.13838120104438642
622,Moderate,131,0.34203655352480417
622,Right,199,0.5195822454308094
623,Left,53,0.13838120104438642
623,Moderate,131,0.34203655352480417
623,Right,199,0.5195822454308094
624,Left,53,0.13838120104438642
624,Moderate,131,0.34203655352480417
624,Right,199,0.5195822454308094
625,Left,53,0.13838120104438642
625,Moderate,131,0.34203655352480417
625,Right,199,0.5195822454308094
626,Left,53,0.13838120104438642
626,Moderate,131,0.34203655352480417
626,Right,199,0.5195822454308094
627,Left,53,0.13838120104438642
627,Moderate,131,0.34203655352480417
627,Right,199,0.5195822454308094
628,Left,53,0.13838120104438642
628,Moderate,131,0.34203655352480417
628,Right,199,0.5195822454308094
629,Left,53,0.13838120104438642
629,Moderate,131,0.34203655352480417
629,Right,199,0.5195822454308094
630,Left,53,0.13838120104438642
630,Moderate,131,0.34203655352480417
630,Right,199,0.5195822454308094
631,Left,53,0.13838120104438642
631,Moderate,131,0.34203655352480417
631,Right,199,0.5195822454308094
632,Left,53,0.13838120104438642
632,Moderate,131,0.34203655352480417
632,Right,199,0.5195822454308094
633,Left,53,0.13838120104438642
633,Moderate,131,0.34203655352480417
633,Right,199,0.5195822454308094
634,Left,53,0.13838120104438642
634,Moderate,131,0.34203655352480417
634,Right,199,0.5195822454308094
635,Left,53,0.13838120104438642
635,Moderate,131,0.34203655352480417
635,Right,199,0.5195822454308094
636,Left,53,0.13838120104438642
636,Moderate,131,0.34203655352480417
636,Right,199,0.5195822454308094
637,Left,53,0.13838120104438642
637,Moderate,131,0.34203655352480417
637,Right,199,0.5195822454308094
638,Left,53,0.13838120104438642
638,Moderate,131,0.34203655352480417
638,Right,199,0.5195822454308094
639,Left,53,0.13838120104438642
639,Moderate,131,0.34203655352480417
639,Right,199,0.5195822454308094
640,Left,53,0.13838120104438642
640,Moderate,131,0.34203655352480417
640,Right,199,0.5195822454308094
641,Left,53,0.13838120104438642
641,Moderate,131,0.34203655352480417
641,Right,199,0.5195822454308094
642,Left,53,0.13838120104438642
642,Moderate,131,0.34203655352480417
642,Right,199,0.5195822454308094
643,Left,53,0.13838120104438642
643,Moderate,131,0.34203655352480417
643,Right,199,0.5195822454308094
644,Left,53,0.13838120104438642
644,Moderate,131,0.34203655352480417
644,Right,199,0.5195822454308094
645,Left,53,0.13838120104438642
645,Moderate,131,0.34203655352480417
645,Right,199,0.5195822454308094
646,Left,53,0.13838120104438642
646,Moderate,131,0.34203655352480417
646,Right,199,0.5195822454308094
647,Left,53,0.13838120104438642
647,Moderate,131,0.34203655352480417
647,Right,199,0.5195822454308094
648,Left,53,0.13838120104438642
648,Moderate,131,0.34203655352480417
648,Right,199,0.5195822454308094
649,Left,53,0.13838120104438642
649,Moderate,131,0.34203655352480417
649,Right,199,0.5195822454308094
650,Left,53,0.13838120104438642
650,Moderate,131,0.34203655352480417
650,Right,199,0.5195822454308094
651,Left,53,0.13838120104438642
651,Moderate,131,0.34203655352480417
651,Right,199,0.5195822454308094
652,Left,53,0.13838120104438642
652,Moderate,131,0.34203655352480417
652,Right,199,0.5195822454308094
653,Left,53,0.13838120104438642
653,Moderate,131,0.34203655352480417
653,Right,199,0.5195822454308094
654,Left,53,0.13838120104438642
654,Moderate,131,0.34203655352480417
654,Right,199,0.5195822454308094
655,Left,53,0.13838120104438642
655,Moderate,131,0.34203655352480417
655,Right,199,0.5195822454308094
656,Left,53,0.13838120104438642
656,Moderate,131,0.34203655352480417
656,Right,199,0.5195822454308094
657,Left,53,0.13838120104438642
657,Moderate,131,0.34203655352480417
657,Right,199,0.5195822454308094
658,Left,53,0.13838120104438642
658,Moderate,131,0.34203655352480417
658,Right,199,0.5195822454308094
659,Left,53,0.13838120104438642
659,Moderate,131,0.34203655352480417
659,Right,199,0.5195822454308094
660,Left,53,0.13838120104438642
660,Moderate,131,0.34203655352480417
660,Right,199,0.5195822454308094
661,Left,53,0.13838120104438642
661,Moderate,131,0.34203655352480417
661,Right,199,0.5195822454308094
662,Left,53,0.13838120104438642
662,Moderate,131,0.34203655352480417
662,Right,199,0.5195822454308094
663,Left,53,0.13838120104438642
663,Moderate,131,0.34203655352480417
663,Right,199,0.5195822454308094
664,Left,53,0.13838120104438642
664,Moderate,131,0.34203655352480417
664,Right,199,0.5195822454308094
665,Left,53,0.13838120104438642
665,Moderate,131,0.34203655352480417
665,Right,199,0.5195822454308094
666,Left,53,0.13838120104438642
666,Moderate,131,0.34203655352480417
666,Right,199,0.5195822454308094
667,Left,53,0.13838120104438642
667,Moderate,131,0.34203655352480417
667,Right,199,0.5195822454308094
668,Left,53,0.13838120104438642
668,Moderate,131,0.34203655352480417
668,Right,199,0.5195822454308094
669,Left,53,0.13838120104438642
669,Moderate,131,0.34203655352480417
669,Right,199,0.5195822454308094
670,Left,53,0.13838120104438642
670,Moderate,131,0.34203655352480417
670,Right,199,0.5195822454308094
671,Left,53,0.13838120104438642
671,Moderate,131,0.34203655352480417
671,Right,199,0.5195822454308094
672,Left,53,0.13838120104438642
672,Moderate,131,0.34203655352480417
672,Right,199,0.5195822454308094
673,Left,53,0.13838120104438642
673,Moderate,131,0.34203655352480417
673,Right,199,0.5195822454308094
674,Left,53,0.13838120104438642
674,Moderate,131,0.34203655352480417
674,Right,199,0.5195822454308094
675,Left,53,0.13838120104438642
675,Moderate,131,0.34203655352480417
675,Right,199,0.5195822454308094
676,Left,53,0.13838120104438642
676,Moderate,131,0.34203655352480417
676,Right,199,0.5195822454308094
677,Left,53,0.13838120104438642
677,Moderate,131,0.34203655352480417
677,Right,199,0.5195822454308094
678,Left,53,0.13838120104438642
678,Moderate,131,0.34203655352480417
678,Right,199,0.5195822454308094
679,Left,53,0.13838120104438642
679,Moderate,131,0.34203655352480417
679,Right,199,0.5195822454308094
680,Left,53,0.13838120104438642
680,Moderate,131,0.34203655352480417
680,Right,199,0.5195822454308094
681,Left,53,0.13838120104438642
681,Moderate,131,0.34203655352480417
681,Right,199,0.5195822454308094
682,Left,53,0.13838120104438642
682,Moderate,131,0.34203655352480417
682,Right,199,0.5195822454308094
683,Left,53,0.13838120104438642
683,Moderate,131,0.34203655352480417
683,Right,199,0.5195822454308094
684,Left,53,0.13838120104438642
684,Moderate,131,0.34203655352480417
684,Right,199,0.5195822454308094
685,Left,53,0.13838120104438642
685,Moderate,131,0.34203655352480417
685,Right,199,0.5195822454308094
686,Left,53,0.13838120104438642
686,Moderate,131,0.34203655352480417
686,Right,199,0.5195822454308094
687,Left,53,0.13838120104438642
687,Moderate,131,0.34203655352480417
687,Right,199,0.5195822454308094
688,Left,53,0.13838120104438642
688,Moderate,131,0.34203655352480417
688,Right,199,0.5195822454308094
689,Left,53,0.13838120104438642
689,Moderate,131,0.34203655352480417
689,Right,199,0.5195822454308094
690,Left,53,0.13838120104438642
690,Moderate,131,0.34203655352480417
690,Right,199,0.5195822454308094
691,Left,53,0.13838120104438642
691,Moderate,131,0.34203655352480417
691,Right,199,0.5195822454308094
692,Left,53,0.13838120104438642
692,Moderate,131,0.34203655352480417
692,Right,199,0.5195822454308094
693,Left,53,0.13838120104438642
693,Moderate,131,0.34203655352480417
693,Right,199,0.5195822454308094
694,Left,53,0.13838120104438642
694,Moderate,131,0.34203655352480417
694,Right,199,0.5195822454308094
695,Left,53,0.13838120104438642
695,Moderate,131,0.34203655352480417
695,Right,199,0.5195822454308094
696,Left,53,0.13838120104438642
696,Moderate,131,0.34203655352480417
696,Right,199,0.5195822454308094
697,Left,53,0.13838120104438642
697,Moderate,131,0.34203655352480417
697,Right,199,0.5195822454308094
698,Left,53,0.13838120104438642
698,Moderate,131,0.34203655352480417
698,Right,199,0.5195822454308094
699,Left,53,0.13838120104438642
699,Moderate,131,0.34203655352480417
699,Right,199,0.5195822454308094
700,Left,53,0.13838120104438642
700,Moderate,131,0.34203655352480417
700,Right,199,0.5195822454308094
701,Left,53,0.13838120104438642
701,Moderate,131,0.34203655352480417
701,Right,199,0.5195822454308094
702,Left,53,0.13838120104438642
702,Moderate,131,0.34203655352480417
702,Right,199,0.5195822454308094
703,Left,53,0.13838120104438642
703,Moderate,131,0.34203655352480417
703,Right,199,0.5195822454308094
704,Left,53,0.13838120104438642
704,Moderate,131,0.34203655352480417
704,Right,199,0.5195822454308094
705,Left,53,0.13838120104438642
705,Moderate,131,0.34203655352480417
705,Right,199,0.5195822454308094
706,Left,53,0.13838120104438642
706,Moderate,131,0.34203655352480417
706,Right,199,0.5195822454308094
707,Left,53,0.13838120104438642
707,Moderate,131,0.34203655352480417
707,Right,199,0.5195822454308094
708,Left,53,0.13838120104438642
708,Moderate,131,0.34203655352480417
708,Right,199,0.5195822454308094
709,Left,53,0.13838120104438642
709,Moderate,131,0.34203655352480417
709,Right,199,0.5195822454308094
710,Left,53,0.13838120104438642
710,Moderate,131,0.34203655352480417
710,Right,199,0.5195822454308094
711,Left,53,0.13838120104438642
711,Moderate,131,0.34203655352480417
711,Right,199,0.5195822454308094
712,Left,53,0.13838120104438642
712,Moderate,131,0.34203655352480417
712,Right,199,0.5195822454308094
713,Left,53,0.13838120104438642
713,Moderate,131,0.34203655352480417
713,Right,199,0.5195822454308094
714,Left,53,0.13838120104438642
714,Moderate,131,0.34203655352480417
714,Right,199,0.5195822454308094
715,Left,53,0.13838120104438642
715,Moderate,131,0.34203655352480417
715,Right,199,0.5195822454308094
716,Left,53,0.13838120104438642
716,Moderate,131,0.34203655352480417
716,Right,199,0.5195822454308094
717,Left,53,0.13838120104438642
717,Moderate,131,0.34203655352480417
717,Right,199,0.5195822454308094
718,Left,53,0.13838120104438642
718,Moderate,131,0.34203655352480417
718,Right,199,0.5195822454308094
719,Left,53,0.13838120104438642
719,Moderate,131,0.34203655352480417
719,Right,199,0.5195822454308094
720,Left,53,0.13838120104438642
720,Moderate,131,0.34203655352480417
720,Right,199,0.5195822454308094
721,Left,53,0.13838120104438642
721,Moderate,131,0.34203655352480417
721,Right,199,0.5195822454308094
722,Left,53,0.13838120104438642
722,Moderate,131,0.34203655352480417
722,Right,199,0.5195822454308094
723,Left,53,0.13838120104438642
723,Moderate,131,0.34203655352480417
723,Right,199,0.5195822454308094
724,Left,53,0.13838120104438642
724,Moderate,131,0.34203655352480417
724,Right,199,0.5195822454308094
725,Left,53,0.13838120104438642
725,Moderate,131,0.34203655352480417
725,Right,199,0.5195822454308094
726,Left,53,0.13838120104438642
726,Moderate,131,0.34203655352480417
726,Right,199,0.5195822454308094
727,Left,53,0.13838120104438642
727,Moderate,131,0.34203655352480417
727,Right,199,0.5195822454308094
728,Left,53,0.13838120104438642
728,Moderate,131,0.34203655352480417
728,Right,199,0.5195822454308094
729,Left,53,0.13838120104438642
729,Moderate,131,0.34203655352480417
729,Right,199,0.5195822454308094
730,Left,53,0.13838120104438642
730,Moderate,131,0.34203655352480417
730,Right,199,0.5195822454308094
731,Left,53,0.13838120104438642
731,Moderate,131,0.34203655352480417
731,Right,199,0.5195822454308094
732,Left,53,0.13838120104438642
732,Moderate,131,0.34203655352480417
732,Right,199,0.5195822454308094
733,Left,53,0.13838120104438642
733,Moderate,131,0.34203655352480417
733,Right,199,0.5195822454308094
734,Left,53,0.13838120104438642
734,Moderate,131,0.34203655352480417
734,Right,199,0.5195822454308094
735,Left,53,0.13838120104438642
735,Moderate,131,0.34203655352480417
735,Right,199,0.5195822454308094
736,Left,53,0.13838120104438642
736,Moderate,131,0.34203655352480417
736,Right,199,0.5195822454308094
737,Left,53,0.13838120104438642
737,Moderate,131,0.34203655352480417
737,Right,199,0.5195822454308094
738,Left,53,0.13838120104438642
738,Moderate,131,0.34203655352480417
738,Right,199,0.5195822454308094
739,Left,53,0.13838120104438642
739,Moderate,131,0.34203655352480417
739,Right,199,0.5195822454308094
740,Left,53,0.13838120104438642
740,Moderate,131,0.34203655352480417
740,Right,199,0.5195822454308094
741,Left,53,0.13838120104438642
741,Moderate,131,0.34203655352480417
741,Right,199,0.5195822454308094
742,Left,53,0.13838120104438642
742,Moderate,131,0.34203655352480417
742,Right,199,0.5195822454308094
743,Left,53,0.13838120104438642
743,Moderate,131,0.34203655352480417
743,Right,199,0.5195822454308094
744,Left,53,0.13838120104438642
744,Moderate,131,0.34203655352480417
744,Right,199,0.5195822454308094
745,Left,53,0.13838120104438642
745,Moderate,131,0.34203655352480417
745,Right,199,0.5195822454308094
746,Left,53,0.13838120104438642
746,Moderate,131,0.34203655352480417
746,Right,199,0.5195822454308094
747,Left,53,0.13838120104438642
747,Moderate,131,0.34203655352480417
747,Right,199,0.5195822454308094
748,Left,53,0.13838120104438642
748,Moderate,131,0.34203655352480417
748,Right,199,0.5195822454308094
749,Left,53,0.13838120104438642
749,Moderate,131,0.34203655352480417
749,Right,199,0.5195822454308094
750,Left,53,0.13838120104438642
750,Moderate,131,0.34203655352480417
750,Right,199,0.5195822454308094
751,Left,53,0.13838120104438642
751,Moderate,131,0.34203655352480417
751,Right,199,0.5195822454308094
752,Left,53,0.13838120104438642
752,Moderate,131,0.34203655352480417
752,Right,199,0.5195822454308094
753,Left,53,0.13838120104438642
753,Moderate,131,0.34203655352480417
753,Right,199,0.5195822454308094
754,Left,53,0.13838120104438642
754,Moderate,131,0.34203655352480417
754,Right,199,0.5195822454308094
755,Left,53,0.13838120104438642
755,Moderate,131,0.34203655352480417
755,Right,199,0.5195822454308094
756,Left,53,0.13838120104438642
756,Moderate,131,0.34203655352480417
756,Right,199,0.5195822454308094
757,Left,53,0.13838120104438642
757,Moderate,131,0.34203655352480417
757,Right,199,0.5195822454308094
758,Left,53,0.13838120104438642
758,Moderate,131,0.34203655352480417
758,Right,199,0.5195822454308094
759,Left,53,0.13838120104438642
759,Moderate,131,0.34203655352480417
759,Right,199,0.5195822454308094
760,Left,53,0.13838120104438642
760,Moderate,131,0.34203655352480417
760,Right,199,0.5195822454308094
761,Left,53,0.13838120104438642
761,Moderate,131,0.34203655352480417
761,Right,199,0.5195822454308094
762,Left,53,0.13838120104438642
762,Moderate,131,0.34203655352480417
762,Right,199,0.5195822454308094
763,Left,53,0.13838120104438642
763,Moderate,131,0.34203655352480417
763,Right,199,0.5195822454308094
764,Left,53,0.13838120104438642
764,Moderate,131,0.34203655352480417
764,Right,199,0.5195822454308094
765,Left,53,0.13838120104438642
765,Moderate,131,0.34203655352480417
765,Right,199,0.5195822454308094
766,Left,53,0.13838120104438642
766,Moderate,131,0.34203655352480417
766,Right,199,0.5195822454308094
767,Left,53,0.13838120104438642
767,Moderate,131,0.34203655352480417
767,Right,199,0.5195822454308094
768,Left,53,0.13838120104438642
768,Moderate,131,0.34203655352480417
768,Right,199,0.5195822454308094
769,Left,53,0.13838120104438642
769,Moderate,131,0.34203655352480417
769,Right,199,0.5195822454308094
770,Left,53,0.13838120104438642
770,Moderate,131,0.34203655352480417
770,Right,199,0.5195822454308094
771,Left,53,0.13838120104438642
771,Moderate,131,0.34203655352480417
771,Right,199,0.5195822454308094
772,Left,53,0.13838120104438642
772,Moderate,131,0.34203655352480417
772,Right,199,0.5195822454308094
773,Left,53,0.13838120104438642
773,Moderate,131,0.34203655352480417
773,Right,199,0.5195822454308094
774,Left,53,0.13838120104438642
774,Moderate,131,0.34203655352480417
774,Right,199,0.5195822454308094
775,Left,53,0.13838120104438642
775,Moderate,131,0.34203655352480417
775,Right,199,0.5195822454308094
776,Left,53,0.13838120104438642
776,Moderate,131,0.34203655352480417
776,Right,199,0.5195822454308094
777,Left,53,0.13838120104438642
777,Moderate,131,0.34203655352480417
777,Right,199,0.5195822454308094
778,Left,53,0.13838120104438642
778,Moderate,131,0.34203655352480417
778,Right,199,0.5195822454308094
779,Left,53,0.13838120104438642
779,Moderate,131,0.34203655352480417
779,Right,199,0.5195822454308094
780,Left,53,0.13838120104438642
780,Moderate,131,0.34203655352480417
780,Right,199,0.5195822454308094
781,Left,53,0.13838120104438642
781,Moderate,131,0.34203655352480417
781,Right,199,0.5195822454308094
782,Left,53,0.13838120104438642
782,Moderate,131,0.34203655352480417
782,Right,199,0.5195822454308094
783,Left,53,0.13838120104438642
783,Moderate,131,0.34203655352480417
783,Right,199,0.5195822454308094
784,Left,53,0.13838120104438642
784,Moderate,131,0.34203655352480417
784,Right,199,0.5195822454308094
785,Left,53,0.13838120104438642
785,Moderate,131,0.34203655352480417
785,Right,199,0.5195822454308094
786,Left,53,0.13838120104438642
786,Moderate,131,0.34203655352480417
786,Right,199,0.5195822454308094
787,Left,53,0.13838120104438642
787,Moderate,131,0.34203655352480417
787,Right,199,0.5195822454308094
788,Left,53,0.13838120104438642
788,Moderate,131,0.34203655352480417
788,Right,199,0.5195822454308094
789,Left,53,0.13838120104438642
789,Moderate,131,0.34203655352480417
789,Right,199,0.5195822454308094
790,Left,53,0.13838120104438642
790,Moderate,131,0.34203655352480417
790,Right,199,0.5195822454308094
791,Left,53,0.13838120104438642
791,Moderate,131,0.34203655352480417
791,Right,199,0.5195822454308094
792,Left,53,0.13838120104438642
792,Moderate,131,0.34203655352480417
792,Right,199,0.5195822454308094
793,Left,53,0.13838120104438642
793,Moderate,131,0.34203655352480417
793,Right,199,0.5195822454308094
794,Left,53,0.13838120104438642
794,Moderate,131,0.34203655352480417
794,Right,199,0.5195822454308094
795,Left,53,0.13838120104438642
795,Moderate,131,0.34203655352480417
795,Right,199,0.5195822454308094
796,Left,53,0.13838120104438642
796,Moderate,131,0.34203655352480417
796,Right,199,0.5195822454308094
797,Left,53,0.13838120104438642
797,Moderate,131,0.34203655352480417
797,Right,199,0.5195822454308094
798,Left,53,0.13838120104438642
798,Moderate,131,0.34203655352480417
798,Right,199,0.5195822454308094
799,Left,53,0.13838120104438642
799,Moderate,131,0.34203655352480417
799,Right,199,0.5195822454308094
800,Left,53,0.13838120104438642
800,Moderate,131,0.34203655352480417
800,Right,199,0.5195822454308094
801,Left,53,0.13838120104438642
801,Moderate,131,0.34203655352480417
801,Right,199,0.5195822454308094
802,Left,53,0.13838120104438642
802,Moderate,131,0.34203655352480417
802,Right,199,0.5195822454308094
803,Left,53,0.13838120104438642
803,Moderate,131,0.34203655352480417
803,Right,199,0.5195822454308094
804,Left,53,0.13838120104438642
804,Moderate,131,0.34203655352480417
804,Right,199,0.5195822454308094
805,Left,53,0.13838120104438642
805,Moderate,131,0.34203655352480417
805,Right,199,0.5195822454308094
806,Left,53,0.13838120104438642
806,Moderate,131,0.34203655352480417
806,Right,199,0.5195822454308094
807,Left,53,0.13838120104438642
807,Moderate,131,0.34203655352480417
807,Right,199,0.5195822454308094
808,Left,53,0.13838120104438642
808,Moderate,131,0.34203655352480417
808,Right,199,0.5195822454308094
809,Left,53,0.13838120104438642
809,Moderate,131,0.34203655352480417
809,Right,199,0.5195822454308094
810,Left,53,0.13838120104438642
810,Moderate,131,0.34203655352480417
810,Right,199,0.5195822454308094
811,Left,53,0.13838120104438642
811,Moderate,131,0.34203655352480417
811,Right,199,0.5195822454308094
812,Left,53,0.13838120104438642
812,Moderate,131,0.34203655352480417
812,Right,199,0.5195822454308094
813,Left,53,0.13838120104438642
813,Moderate,131,0.34203655352480417
813,Right,199,0.5195822454308094
814,Left,53,0.13838120104438642
814,Moderate,131,0.34203655352480417
814,Right,199,0.5195822454308094
815,Left,53,0.13838120104438642
815,Moderate,131,0.34203655352480417
815,Right,199,0.5195822454308094
816,Left,53,0.13838120104438642
816,Moderate,131,0.34203655352480417
816,Right,199,0.5195822454308094
817,Left,53,0.13838120104438642
817,Moderate,131,0.34203655352480417
817,Right,199,0.5195822454308094
818,Left,53,0.13838120104438642
818,Moderate,131,0.34203655352480417
818,Right,199,0.5195822454308094
819,Left,53,0.13838120104438642
819,Moderate,131,0.34203655352480417
819,Right,199,0.5195822454308094
820,Left,53,0.13838120104438642
820,Moderate,131,0.34203655352480417
820,Right,199,0.5195822454308094
821,Left,53,0.13838120104438642
821,Moderate,131,0.34203655352480417
821,Right,199,0.5195822454308094
822,Left,53,0.13838120104438642
822,Moderate,131,0.34203655352480417
822,Right,199,0.5195822454308094
823,Left,53,0.13838120104438642
823,Moderate,131,0.34203655352480417
823,Right,199,0.5195822454308094
824,Left,53,0.13838120104438642
824,Moderate,131,0.34203655352480417
824,Right,199,0.5195822454308094
825,Left,53,0.13838120104438642
825,Moderate,131,0.34203655352480417
825,Right,199,0.5195822454308094
826,Left,53,0.13838120104438642
826,Moderate,131,0.34203655352480417
826,Right,199,0.5195822454308094
827,Left,53,0.13838120104438642
827,Moderate,131,0.34203655352480417
827,Right,199,0.5195822454308094
828,Left,53,0.13838120104438642
828,Moderate,131,0.34203655352480417
828,Right,199,0.5195822454308094
829,Left,53,0.13838120104438642
829,Moderate,131,0.34203655352480417
829,Right,199,0.5195822454308094
830,Left,53,0.13838120104438642
830,Moderate,131,0.34203655352480417
830,Right,199,0.5195822454308094
831,Left,53,0.13838120104438642
831,Moderate,131,0.34203655352480417
831,Right,199,0.5195822454308094
832,Left,53,0.13838120104438642
832,Moderate,131,0.34203655352480417
832,Right,199,0.5195822454308094
833,Left,53,0.13838120104438642
833,Moderate,131,0.34203655352480417
833,Right,199,0.5195822454308094
834,Left,53,0.13838120104438642
834,Moderate,131,0.34203655352480417
834,Right,199,0.5195822454308094
835,Left,53,0.13838120104438642
835,Moderate,131,0.34203655352480417
835,Right,199,0.5195822454308094
836,Left,53,0.13838120104438642
836,Moderate,131,0.34203655352480417
836,Right,199,0.5195822454308094
837,Left,53,0.13838120104438642
837,Moderate,131,0.34203655352480417
837,Right,199,0.5195822454308094
838,Left,53,0.13838120104438642
838,Moderate,131,0.34203655352480417
