analysis_sample,matrix_name,n_factors,d_det,determinant,n_selected,n_valid_bootstraps,prop_bootstraps_selected
COMPLETE,matrix_32_ext_0_1,8,8,det_11_knowledge,24,100,0.24
COMPLETE,matrix_32_ext_0_1,8,8,det_01_profits,17,100,0.17
COMPLETE,matrix_32_ext_0_1,8,8,det_29_trends,12,100,0.12
COMPLETE,matrix_32_ext_0_1,8,8,det_09_safety,9,100,0.09
COMPLETE,matrix_32_ext_0_1,8,8,det_16_commitment,9,100,0.09
COMPLETE,matrix_32_ext_0_1,8,8,det_05_frugality,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,8,det_32_own_significance,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,8,det_10_cost_efficiency,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,8,det_15_self_satisfaction,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,8,det_04_added_value,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,8,det_12_own_competence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,8,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,8,det_26_novelty,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,9,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,9,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,9,det_28_recognition,97,100,0.97
COMPLETE,matrix_32_ext_0_1,8,9,det_19_wellbeing,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,9,det_06_climate_protection,92,100,0.92
COMPLETE,matrix_32_ext_0_1,8,9,det_14_environmental_concerns,72,100,0.72
COMPLETE,matrix_32_ext_0_1,8,9,det_30_authority,63,100,0.63
COMPLETE,matrix_32_ext_0_1,8,9,det_07_legal,59,100,0.59
COMPLETE,matrix_32_ext_0_1,8,9,det_21_rights_and_duties,50,100,0.5
COMPLETE,matrix_32_ext_0_1,8,9,det_20_coziness,47,100,0.47
COMPLETE,matrix_32_ext_0_1,8,9,det_11_knowledge,27,100,0.27
COMPLETE,matrix_32_ext_0_1,8,9,det_01_profits,23,100,0.23
COMPLETE,matrix_32_ext_0_1,8,9,det_29_trends,18,100,0.18
COMPLETE,matrix_32_ext_0_1,8,9,det_09_safety,17,100,0.17
COMPLETE,matrix_32_ext_0_1,8,9,det_16_commitment,13,100,0.13
COMPLETE,matrix_32_ext_0_1,8,9,det_10_cost_efficiency,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,9,det_12_own_competence,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,9,det_32_own_significance,4,100,0.04
COMPLETE,matrix_32_ext_0_1,8,9,det_05_frugality,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,9,det_13_technical_fit,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,9,det_15_self_satisfaction,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,9,det_26_novelty,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,9,det_02_credit_score,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,9,det_03_risk_profile,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,9,det_04_added_value,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,9,det_22_peer_pressure,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,9,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,10,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,10,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,10,det_19_wellbeing,96,100,0.96
COMPLETE,matrix_32_ext_0_1,8,10,det_06_climate_protection,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,10,det_14_environmental_concerns,80,100,0.8
COMPLETE,matrix_32_ext_0_1,8,10,det_30_authority,71,100,0.71
COMPLETE,matrix_32_ext_0_1,8,10,det_07_legal,63,100,0.63
COMPLETE,matrix_32_ext_0_1,8,10,det_20_coziness,59,100,0.59
COMPLETE,matrix_32_ext_0_1,8,10,det_21_rights_and_duties,51,100,0.51
COMPLETE,matrix_32_ext_0_1,8,10,det_29_trends,40,100,0.4
COMPLETE,matrix_32_ext_0_1,8,10,det_11_knowledge,33,100,0.33
COMPLETE,matrix_32_ext_0_1,8,10,det_01_profits,32,100,0.32
COMPLETE,matrix_32_ext_0_1,8,10,det_09_safety,19,100,0.19
COMPLETE,matrix_32_ext_0_1,8,10,det_16_commitment,15,100,0.15
COMPLETE,matrix_32_ext_0_1,8,10,det_12_own_competence,9,100,0.09
COMPLETE,matrix_32_ext_0_1,8,10,det_10_cost_efficiency,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,10,det_05_frugality,6,100,0.06
COMPLETE,matrix_32_ext_0_1,8,10,det_03_risk_profile,4,100,0.04
COMPLETE,matrix_32_ext_0_1,8,10,det_15_self_satisfaction,4,100,0.04
COMPLETE,matrix_32_ext_0_1,8,10,det_32_own_significance,4,100,0.04
COMPLETE,matrix_32_ext_0_1,8,10,det_02_credit_score,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,10,det_13_technical_fit,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,10,det_26_novelty,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,10,det_04_added_value,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_17_adherence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_22_peer_pressure,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,10,det_27_fun,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,11,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,11,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,11,det_19_wellbeing,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,11,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,11,det_06_climate_protection,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,11,det_14_environmental_concerns,85,100,0.85
COMPLETE,matrix_32_ext_0_1,8,11,det_30_authority,84,100,0.84
COMPLETE,matrix_32_ext_0_1,8,11,det_07_legal,67,100,0.67
COMPLETE,matrix_32_ext_0_1,8,11,det_20_coziness,66,100,0.66
COMPLETE,matrix_32_ext_0_1,8,11,det_21_rights_and_duties,56,100,0.56
COMPLETE,matrix_32_ext_0_1,8,11,det_29_trends,54,100,0.54
COMPLETE,matrix_32_ext_0_1,8,11,det_01_profits,44,100,0.44
COMPLETE,matrix_32_ext_0_1,8,11,det_11_knowledge,39,100,0.39
COMPLETE,matrix_32_ext_0_1,8,11,det_09_safety,25,100,0.25
COMPLETE,matrix_32_ext_0_1,8,11,det_16_commitment,20,100,0.2
COMPLETE,matrix_32_ext_0_1,8,11,det_10_cost_efficiency,12,100,0.12
COMPLETE,matrix_32_ext_0_1,8,11,det_12_own_competence,10,100,0.1
COMPLETE,matrix_32_ext_0_1,8,11,det_05_frugality,8,100,0.08
COMPLETE,matrix_32_ext_0_1,8,11,det_32_own_significance,8,100,0.08
COMPLETE,matrix_32_ext_0_1,8,11,det_02_credit_score,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,11,det_03_risk_profile,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,11,det_15_self_satisfaction,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,11,det_13_technical_fit,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,11,det_22_peer_pressure,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,11,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,11,det_26_novelty,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,11,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,11,det_17_adherence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,11,det_18_autonomy,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,11,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,11,det_27_fun,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,12,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,12,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,12,det_19_wellbeing,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,12,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,12,det_06_climate_protection,95,100,0.95
COMPLETE,matrix_32_ext_0_1,8,12,det_14_environmental_concerns,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,12,det_30_authority,88,100,0.88
COMPLETE,matrix_32_ext_0_1,8,12,det_20_coziness,75,100,0.75
COMPLETE,matrix_32_ext_0_1,8,12,det_07_legal,70,100,0.7
COMPLETE,matrix_32_ext_0_1,8,12,det_29_trends,65,100,0.65
COMPLETE,matrix_32_ext_0_1,8,12,det_21_rights_and_duties,60,100,0.6
COMPLETE,matrix_32_ext_0_1,8,12,det_01_profits,51,100,0.51
COMPLETE,matrix_32_ext_0_1,8,12,det_11_knowledge,43,100,0.43
COMPLETE,matrix_32_ext_0_1,8,12,det_09_safety,35,100,0.35
COMPLETE,matrix_32_ext_0_1,8,12,det_16_commitment,26,100,0.26
COMPLETE,matrix_32_ext_0_1,8,12,det_05_frugality,16,100,0.16
COMPLETE,matrix_32_ext_0_1,8,12,det_10_cost_efficiency,15,100,0.15
COMPLETE,matrix_32_ext_0_1,8,12,det_12_own_competence,12,100,0.12
COMPLETE,matrix_32_ext_0_1,8,12,det_32_own_significance,11,100,0.11
COMPLETE,matrix_32_ext_0_1,8,12,det_03_risk_profile,8,100,0.08
COMPLETE,matrix_32_ext_0_1,8,12,det_13_technical_fit,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,12,det_22_peer_pressure,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,12,det_15_self_satisfaction,6,100,0.06
COMPLETE,matrix_32_ext_0_1,8,12,det_02_credit_score,5,100,0.05
COMPLETE,matrix_32_ext_0_1,8,12,det_04_added_value,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,12,det_17_adherence,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,12,det_26_novelty,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,12,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,12,det_18_autonomy,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,12,det_23_support,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,12,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,12,det_27_fun,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,13,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,13,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,13,det_19_wellbeing,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,13,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,13,det_14_environmental_concerns,96,100,0.96
COMPLETE,matrix_32_ext_0_1,8,13,det_06_climate_protection,95,100,0.95
COMPLETE,matrix_32_ext_0_1,8,13,det_30_authority,90,100,0.9
COMPLETE,matrix_32_ext_0_1,8,13,det_20_coziness,82,100,0.82
COMPLETE,matrix_32_ext_0_1,8,13,det_07_legal,76,100,0.76
COMPLETE,matrix_32_ext_0_1,8,13,det_29_trends,76,100,0.76
COMPLETE,matrix_32_ext_0_1,8,13,det_21_rights_and_duties,68,100,0.68
COMPLETE,matrix_32_ext_0_1,8,13,det_01_profits,59,100,0.59
COMPLETE,matrix_32_ext_0_1,8,13,det_11_knowledge,51,100,0.51
COMPLETE,matrix_32_ext_0_1,8,13,det_09_safety,42,100,0.42
COMPLETE,matrix_32_ext_0_1,8,13,det_16_commitment,32,100,0.32
COMPLETE,matrix_32_ext_0_1,8,13,det_05_frugality,22,100,0.22
COMPLETE,matrix_32_ext_0_1,8,13,det_10_cost_efficiency,18,100,0.18
COMPLETE,matrix_32_ext_0_1,8,13,det_22_peer_pressure,18,100,0.18
COMPLETE,matrix_32_ext_0_1,8,13,det_12_own_competence,16,100,0.16
COMPLETE,matrix_32_ext_0_1,8,13,det_32_own_significance,13,100,0.13
COMPLETE,matrix_32_ext_0_1,8,13,det_03_risk_profile,10,100,0.1
COMPLETE,matrix_32_ext_0_1,8,13,det_15_self_satisfaction,8,100,0.08
COMPLETE,matrix_32_ext_0_1,8,13,det_13_technical_fit,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,13,det_02_credit_score,6,100,0.06
COMPLETE,matrix_32_ext_0_1,8,13,det_04_added_value,6,100,0.06
COMPLETE,matrix_32_ext_0_1,8,13,det_17_adherence,4,100,0.04
COMPLETE,matrix_32_ext_0_1,8,13,det_26_novelty,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,13,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,13,det_18_autonomy,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,13,det_23_support,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,13,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,13,det_27_fun,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,14,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,14,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,14,det_19_wellbeing,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,14,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,14,det_14_environmental_concerns,98,100,0.98
COMPLETE,matrix_32_ext_0_1,8,14,det_06_climate_protection,96,100,0.96
COMPLETE,matrix_32_ext_0_1,8,14,det_30_authority,93,100,0.93
COMPLETE,matrix_32_ext_0_1,8,14,det_20_coziness,91,100,0.91
COMPLETE,matrix_32_ext_0_1,8,14,det_29_trends,81,100,0.81
COMPLETE,matrix_32_ext_0_1,8,14,det_07_legal,79,100,0.79
COMPLETE,matrix_32_ext_0_1,8,14,det_21_rights_and_duties,73,100,0.73
COMPLETE,matrix_32_ext_0_1,8,14,det_01_profits,66,100,0.66
COMPLETE,matrix_32_ext_0_1,8,14,det_11_knowledge,55,100,0.55
COMPLETE,matrix_32_ext_0_1,8,14,det_09_safety,50,100,0.5
COMPLETE,matrix_32_ext_0_1,8,14,det_16_commitment,39,100,0.39
COMPLETE,matrix_32_ext_0_1,8,14,det_22_peer_pressure,29,100,0.29
COMPLETE,matrix_32_ext_0_1,8,14,det_05_frugality,24,100,0.24
COMPLETE,matrix_32_ext_0_1,8,14,det_10_cost_efficiency,24,100,0.24
COMPLETE,matrix_32_ext_0_1,8,14,det_12_own_competence,20,100,0.2
COMPLETE,matrix_32_ext_0_1,8,14,det_32_own_significance,14,100,0.14
COMPLETE,matrix_32_ext_0_1,8,14,det_03_risk_profile,13,100,0.13
COMPLETE,matrix_32_ext_0_1,8,14,det_04_added_value,13,100,0.13
COMPLETE,matrix_32_ext_0_1,8,14,det_15_self_satisfaction,12,100,0.12
COMPLETE,matrix_32_ext_0_1,8,14,det_13_technical_fit,9,100,0.09
COMPLETE,matrix_32_ext_0_1,8,14,det_02_credit_score,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,14,det_17_adherence,7,100,0.07
COMPLETE,matrix_32_ext_0_1,8,14,det_26_novelty,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,14,det_18_autonomy,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,14,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,14,det_23_support,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,14,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,14,det_27_fun,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,15,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,8,15,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,8,15,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,8,15,det_14_environmental_concerns,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,15,det_19_wellbeing,99,100,0.99
COMPLETE,matrix_32_ext_0_1,8,15,det_06_climate_protection,97,100,0.97
COMPLETE,matrix_32_ext_0_1,8,15,det_20_coziness,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,15,det_30_authority,94,100,0.94
COMPLETE,matrix_32_ext_0_1,8,15,det_29_trends,89,100,0.89
COMPLETE,matrix_32_ext_0_1,8,15,det_07_legal,82,100,0.82
COMPLETE,matrix_32_ext_0_1,8,15,det_21_rights_and_duties,74,100,0.74
COMPLETE,matrix_32_ext_0_1,8,15,det_01_profits,73,100,0.73
COMPLETE,matrix_32_ext_0_1,8,15,det_11_knowledge,60,100,0.6
COMPLETE,matrix_32_ext_0_1,8,15,det_09_safety,54,100,0.54
COMPLETE,matrix_32_ext_0_1,8,15,det_16_commitment,45,100,0.45
COMPLETE,matrix_32_ext_0_1,8,15,det_22_peer_pressure,40,100,0.4
COMPLETE,matrix_32_ext_0_1,8,15,det_10_cost_efficiency,33,100,0.33
COMPLETE,matrix_32_ext_0_1,8,15,det_05_frugality,28,100,0.28
COMPLETE,matrix_32_ext_0_1,8,15,det_04_added_value,24,100,0.24
COMPLETE,matrix_32_ext_0_1,8,15,det_12_own_competence,23,100,0.23
COMPLETE,matrix_32_ext_0_1,8,15,det_15_self_satisfaction,19,100,0.19
COMPLETE,matrix_32_ext_0_1,8,15,det_03_risk_profile,16,100,0.16
COMPLETE,matrix_32_ext_0_1,8,15,det_32_own_significance,14,100,0.14
COMPLETE,matrix_32_ext_0_1,8,15,det_02_credit_score,12,100,0.12
COMPLETE,matrix_32_ext_0_1,8,15,det_13_technical_fit,10,100,0.1
COMPLETE,matrix_32_ext_0_1,8,15,det_17_adherence,10,100,0.1
COMPLETE,matrix_32_ext_0_1,8,15,det_26_novelty,3,100,0.03
COMPLETE,matrix_32_ext_0_1,8,15,det_08_trust,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,15,det_18_autonomy,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,15,det_23_support,2,100,0.02
COMPLETE,matrix_32_ext_0_1,8,15,det_25_agreement,1,100,0.01
COMPLETE,matrix_32_ext_0_1,8,15,det_27_fun,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,4,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,4,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,4,det_03_risk_profile,90,100,0.9
COMPLETE,matrix_32_pos_0_1,2,4,det_15_self_satisfaction,29,100,0.29
COMPLETE,matrix_32_pos_0_1,2,4,det_28_recognition,28,100,0.28
COMPLETE,matrix_32_pos_0_1,2,4,det_13_technical_fit,19,100,0.19
COMPLETE,matrix_32_pos_0_1,2,4,det_11_knowledge,14,100,0.14
COMPLETE,matrix_32_pos_0_1,2,4,det_30_authority,11,100,0.11
COMPLETE,matrix_32_pos_0_1,2,4,det_31_approval,6,100,0.06
COMPLETE,matrix_32_pos_0_1,2,4,det_01_profits,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,4,det_07_legal,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,4,det_12_own_competence,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,5,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,5,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,5,det_03_risk_profile,98,100,0.98
COMPLETE,matrix_32_pos_0_1,2,5,det_15_self_satisfaction,46,100,0.46
COMPLETE,matrix_32_pos_0_1,2,5,det_13_technical_fit,43,100,0.43
COMPLETE,matrix_32_pos_0_1,2,5,det_28_recognition,41,100,0.41
COMPLETE,matrix_32_pos_0_1,2,5,det_11_knowledge,33,100,0.33
COMPLETE,matrix_32_pos_0_1,2,5,det_30_authority,21,100,0.21
COMPLETE,matrix_32_pos_0_1,2,5,det_31_approval,9,100,0.09
COMPLETE,matrix_32_pos_0_1,2,5,det_01_profits,4,100,0.04
COMPLETE,matrix_32_pos_0_1,2,5,det_12_own_competence,2,100,0.02
COMPLETE,matrix_32_pos_0_1,2,5,det_07_legal,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,5,det_09_safety,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,5,det_19_wellbeing,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,6,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,6,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,6,det_03_risk_profile,98,100,0.98
COMPLETE,matrix_32_pos_0_1,2,6,det_15_self_satisfaction,68,100,0.68
COMPLETE,matrix_32_pos_0_1,2,6,det_13_technical_fit,65,100,0.65
COMPLETE,matrix_32_pos_0_1,2,6,det_11_knowledge,53,100,0.53
COMPLETE,matrix_32_pos_0_1,2,6,det_28_recognition,53,100,0.53
COMPLETE,matrix_32_pos_0_1,2,6,det_30_authority,27,100,0.27
COMPLETE,matrix_32_pos_0_1,2,6,det_31_approval,18,100,0.18
COMPLETE,matrix_32_pos_0_1,2,6,det_01_profits,10,100,0.1
COMPLETE,matrix_32_pos_0_1,2,6,det_09_safety,2,100,0.02
COMPLETE,matrix_32_pos_0_1,2,6,det_12_own_competence,2,100,0.02
COMPLETE,matrix_32_pos_0_1,2,6,det_19_wellbeing,2,100,0.02
COMPLETE,matrix_32_pos_0_1,2,6,det_02_credit_score,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,6,det_07_legal,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,7,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,7,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,7,det_03_risk_profile,99,100,0.99
COMPLETE,matrix_32_pos_0_1,2,7,det_15_self_satisfaction,79,100,0.79
COMPLETE,matrix_32_pos_0_1,2,7,det_13_technical_fit,78,100,0.78
COMPLETE,matrix_32_pos_0_1,2,7,det_11_knowledge,69,100,0.69
COMPLETE,matrix_32_pos_0_1,2,7,det_28_recognition,65,100,0.65
COMPLETE,matrix_32_pos_0_1,2,7,det_30_authority,44,100,0.44
COMPLETE,matrix_32_pos_0_1,2,7,det_31_approval,30,100,0.3
COMPLETE,matrix_32_pos_0_1,2,7,det_01_profits,15,100,0.15
COMPLETE,matrix_32_pos_0_1,2,7,det_09_safety,7,100,0.07
COMPLETE,matrix_32_pos_0_1,2,7,det_19_wellbeing,6,100,0.06
COMPLETE,matrix_32_pos_0_1,2,7,det_07_legal,5,100,0.05
COMPLETE,matrix_32_pos_0_1,2,7,det_12_own_competence,2,100,0.02
COMPLETE,matrix_32_pos_0_1,2,7,det_02_credit_score,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,8,det_03_risk_profile,100,100,1
COMPLETE,matrix_32_pos_0_1,2,8,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,8,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,8,det_15_self_satisfaction,93,100,0.93
COMPLETE,matrix_32_pos_0_1,2,8,det_13_technical_fit,88,100,0.88
COMPLETE,matrix_32_pos_0_1,2,8,det_11_knowledge,84,100,0.84
COMPLETE,matrix_32_pos_0_1,2,8,det_28_recognition,70,100,0.7
COMPLETE,matrix_32_pos_0_1,2,8,det_30_authority,58,100,0.58
COMPLETE,matrix_32_pos_0_1,2,8,det_31_approval,38,100,0.38
COMPLETE,matrix_32_pos_0_1,2,8,det_01_profits,22,100,0.22
COMPLETE,matrix_32_pos_0_1,2,8,det_09_safety,17,100,0.17
COMPLETE,matrix_32_pos_0_1,2,8,det_07_legal,10,100,0.1
COMPLETE,matrix_32_pos_0_1,2,8,det_19_wellbeing,9,100,0.09
COMPLETE,matrix_32_pos_0_1,2,8,det_12_own_competence,8,100,0.08
COMPLETE,matrix_32_pos_0_1,2,8,det_02_credit_score,3,100,0.03
COMPLETE,matrix_32_pos_0_1,2,9,det_03_risk_profile,100,100,1
COMPLETE,matrix_32_pos_0_1,2,9,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,9,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,9,det_15_self_satisfaction,96,100,0.96
COMPLETE,matrix_32_pos_0_1,2,9,det_13_technical_fit,94,100,0.94
COMPLETE,matrix_32_pos_0_1,2,9,det_11_knowledge,92,100,0.92
COMPLETE,matrix_32_pos_0_1,2,9,det_28_recognition,75,100,0.75
COMPLETE,matrix_32_pos_0_1,2,9,det_30_authority,69,100,0.69
COMPLETE,matrix_32_pos_0_1,2,9,det_31_approval,55,100,0.55
COMPLETE,matrix_32_pos_0_1,2,9,det_01_profits,30,100,0.3
COMPLETE,matrix_32_pos_0_1,2,9,det_09_safety,27,100,0.27
COMPLETE,matrix_32_pos_0_1,2,9,det_07_legal,18,100,0.18
COMPLETE,matrix_32_pos_0_1,2,9,det_12_own_competence,16,100,0.16
COMPLETE,matrix_32_pos_0_1,2,9,det_19_wellbeing,16,100,0.16
COMPLETE,matrix_32_pos_0_1,2,9,det_02_credit_score,5,100,0.05
COMPLETE,matrix_32_pos_0_1,2,9,det_17_adherence,5,100,0.05
COMPLETE,matrix_32_pos_0_1,2,9,det_05_frugality,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,9,det_23_support,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,10,det_03_risk_profile,100,100,1
COMPLETE,matrix_32_pos_0_1,2,10,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,10,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,10,det_13_technical_fit,98,100,0.98
COMPLETE,matrix_32_pos_0_1,2,10,det_15_self_satisfaction,98,100,0.98
COMPLETE,matrix_32_pos_0_1,2,10,det_11_knowledge,94,100,0.94
COMPLETE,matrix_32_pos_0_1,2,10,det_28_recognition,80,100,0.8
COMPLETE,matrix_32_pos_0_1,2,10,det_30_authority,75,100,0.75
COMPLETE,matrix_32_pos_0_1,2,10,det_31_approval,65,100,0.65
COMPLETE,matrix_32_pos_0_1,2,10,det_09_safety,38,100,0.38
COMPLETE,matrix_32_pos_0_1,2,10,det_01_profits,37,100,0.37
COMPLETE,matrix_32_pos_0_1,2,10,det_07_legal,31,100,0.31
COMPLETE,matrix_32_pos_0_1,2,10,det_19_wellbeing,30,100,0.3
COMPLETE,matrix_32_pos_0_1,2,10,det_12_own_competence,26,100,0.26
COMPLETE,matrix_32_pos_0_1,2,10,det_17_adherence,12,100,0.12
COMPLETE,matrix_32_pos_0_1,2,10,det_02_credit_score,10,100,0.1
COMPLETE,matrix_32_pos_0_1,2,10,det_05_frugality,4,100,0.04
COMPLETE,matrix_32_pos_0_1,2,10,det_18_autonomy,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,10,det_23_support,1,100,0.01
COMPLETE,matrix_32_pos_0_1,2,11,det_03_risk_profile,100,100,1
COMPLETE,matrix_32_pos_0_1,2,11,det_10_cost_efficiency,100,100,1
COMPLETE,matrix_32_pos_0_1,2,11,det_24_socialising,100,100,1
COMPLETE,matrix_32_pos_0_1,2,11,det_13_technical_fit,99,100,0.99
COMPLETE,matrix_32_pos_0_1,2,11,det_15_self_satisfaction,98,100,0.98
COMPLETE,matrix_32_pos_0_1,2,11,det_11_knowledge,95,100,0.95
